RPT_ID|CASH_START|CASH_END|ACCOUNTS_RECEIVABLE_START|ACCOUNTS_RECEIVABLE_END|INVESTMENTS_START|INVESTMENTS_END|FIXED_ASSETS_START|FIXED_ASSETS_END|TREASURY_SECURITIES_START|TREASURY_SECURITIES_END|OTHER_ASSETS_START|OTHER_ASSETS_END|LOANS_RECEIVABLE_START|LOANS_RECEIVABLE_END|TOTAL_START|MARKET_SEC_TOTAL_COST|MARKET_SEC_TOTAL_BOOK_VALUE|OTHER_INV_TOTAL_COST|OTHER_INV_TOTAL_BOOK_VALUE
275002|14065|9990|||0|0|196|196|0|0|0|0|0|0|14261||||
267635|15185|17918|||0|0|744|744|0|0|0|0|0|0|15929||||
274105|31009|27336|||0||0||0||0||0||31009||||
277512|2616|737|||||||||||||2616||||
282632|83955|90815|||0|0|0|0|0|0|0|0|0|0|83955||||
268810|23769|24604|||0|0|0|0|0|0|0|0|0|0|23769||||
279568|4673|8399|||0|0|0|0|0|0|0|0|0|0|4673||||
283782|318737|278194|||0|0|11000|11000|0|0|568|379|0|0|330305||||
263238|15787|16578|||0|0|0|0|0|0|0|0|0|0|15787||||
269450|293315|220918|||0|0|1758|1758|0|0|140000|190000|0|0|435073||||
302613|21049|27848|||0|0|20136|20136|0|0|0|0|0|0|41185||||
281518|305960|373634|0|0|0|0|32643|28214|0|0|0|0|0|0|||||
275042|9794|39841|||0|0|0|0|0|0|0|0|0|0|9794||||
286104|27197|52022|||0|0|94093|94093|0|0|0|0|0|0|121290||||
251932|102034|123040|||0|0|46401|46401|0|0|0|0|0|0|148435||||
300754|27076|21265|0|0|0|0|0|1135|0|0|0|0|0|0|||||
270990|10818|16707|||0|0|0|0|0|0|0|0|0|0|10818||||
277629|16292|21187|||0|0|0|0|0|0|0|0|0|0|16292||||
281262|12018|42482|||0|0|15119|15119|0|0|0|0|0|0|27137||||
281003|52889|64566|||0|0|0|0|0|0|4950|4950|0|0|57839||||
273815|24277|31768|0|0|0|0|0|0|0|0|0|0|0|0|||||
293333|3852|26126|||0|0|0|0|0|0|0|0|0|0|3852||||
280989|2594457|2335172|390324|250380|1411783|1540620|4638685|4733223|0|0|79159|199668|0|0|||||
267023|54138|60713|||0|0|0|0|0|0|0|0|0|0|54138||||
277272|58856|49919|||0|||8897|0||9785|0|0||68641||||
267995|7380|18245|||0||0||0||199852|199852|0||207232||||
267592|25352|17197|||0|0|0|0|0|0|0|0|0|0|25352||||
247904|47834|29974|||63410|64397|||||||||111244||||
247863|74854|58376|||0|0|79253|78563|0|0|0|0|0|0|154107||||
248757|958|911|||||||||||||958||||
261333|486392|415985|77|0|0|0|5197|3104|0|0|331579|381018|0|0|||||
262767|1191652|2553674|37463|58335|1121075|0|29397|41928|0|0|1860|6369|0|0|||||
256110|227489|252417|0|0|0|0|40628|49919|0|0|5748|8233|0|0|||||
275757|142825|132584|||||||||||||142825||||
260827|172442|167463|||0|0|0|0|0|0|0|0|0|0|172442||||
275636|7496|6807|||0|0|0|0|0|0|0|0|0|0|7496||||
245016|37528|35142|||0|0|0|0|0|0|0|0|0|0|37528||||
281204|9816|0|||0|0|0|0|0|0|0|0|0|0|9816||||
268614|11970|11798|||0||1011|794|0||0||0||12981||||
270936|191442|173264|||0|0|29354|29354|0|0|0|0|0|0|220796||||
270517|27971|41819|||0|0|180|180|0|0|0|0|0|0|28151||||
261210|249522|132624|0|0|0|0|6371|204388|0|0|2075|1500|0|0|257968||||
261192|1628847|953012|0|0|987932|1916525|98385|101480|223698|0|0|0|0|0|||||
292460|20293|15112|||0|0|19136|15676|0|0|0|0|0|0|39429||||
280427|5724287|4987946|0|0|0|0|187324|117810|0|0|0|0|630361|640970|||||
275314|4078484|4247616|0|0|0|0|705486|178985|0|0|0|0|0|0|||||
298946|10759|0|110|0|0|0|1920|0|0|0|0|0|0|0|||||
293198|626219|779940|0|0|0|0|70551|50920|0|0|0|0|0|0|||||
270996|27349|26978|||0|0|0|0|0|0|0|0|0|0|27349||||
276314|16441|21884|||0|0|0|0|0|0|0|0|0|0|16441||||
292884|108791|89942|0|0|0|0|34500|34650|0|0|0|0|0|0|||||
270226|20400|20466|||||||||||||20400||||
263833|24313|27118|||5000|5000|||||||||29313||||
274694|16154|21275|||0|0|969|969|0|0|0|0|0|0|17123||||
240969|14536|19063|||0|0|0|0|0|0|0|0|0|0|14536||||
272572|33150|36600|||0|0|2848|2848|0|0|0|0|0|0|35998||||
248449|13642|18038|||0|0|0|0|0|0|1687|1288|0|0|15329||||
269122|15721|13429|||||||||||||15721||||
273428|161394|187487|0|16704|0|0|989|742|0|0|0|0|0|0|||||
277898|5633|411|||0|0|4346|0|0|0|0|0|0|0|9979||||
307812|159579|148981|||0|0|0|0|0|0|0|0|0|0|159579||||
285497|8839|12508|||0|0|600|625|0|0|0|0|0|0|9439||||
274969|18555|31500|||0|0|6207|3300|0|0|0|0|0|0|24762||||
245456|121486|100890|||0|0|0|0|0|0|0|0|0|0|121486||||
247621|52739|57000|||0|0|1822|1822|0|0|250|250|0|0|54811||||
283314|3679|7345|||0|0|0|0|0|0|0|0|0|0|3679||||
281872|2755|6860|||0|0|0|0|0|0|0|0|0|0|2755||||
273550|3289|2651|||0|0|0|0|0|0|0|0|0|0|3289||||
298772|1984289|1980440|0|0|0|0|101772|90460|0|0|0|0|112520|91525|||||
275347|165991|0|||0|0|3860|0|0|0|0|0|0|0|169851||||
281829|18969|11503|||0|0|50000|50000|0|0|0|0|0|0|68969||||
274072|4753|4888|||0|0|0|0|0|0|0|0|0|0|4753||||
280237|26140|27178|||0|0|0|0|0|0|0|0|0|0|26140||||
281740|17599|27955|||0|0|858|858|0|0|0|5312|0|0|18457||||
286668|11961|10995|||0|0|0|0|0|0|0|0|0|0|11961||||
278503|3758|7897|||0|0|933|933|0|0|0|0|0|0|4691||||
280245|114689|104303|||0|0|0|0|0|0|0|0|0|0|114689||||
261201|138045|169695|0|0|0|0|80751|70351|0|0|0|0|0|0|||||
276353|63075|61978|||0|0|0|0|0|0|750|750|0|0|63825||||
274310|58769|65176|||0|0|0|0|0|0|0|0|0|0|58769||||
277674|182074|208870|||0|0|0|0|0|0|0|0|0|0|182074||||
283317|0|2503|||0|0|0|0|0|0|0|0|0|0|0||||
281475|7888|8130|||0|0|0|0|0|0|0|0|0|0|7888||||
273554|58677|84285|||0|0|0|0|0|0|0|0|0|0|58677||||
279745|12728|23300|||0|0|1000|1000|0|0|0|0|0|0|13728||||
277162|2226|1151|||0||0||0||0||0||2226||||
266369|18542|28094|||0|0|0|0|0|0|0|0|0|0|18542||||
268213|10864|13834|||0|0|0|0|0|0|0|0|0|0|10864||||
277099|64539|75573|||0|0|1204|915|0|0|0|0|0|0|65743||||
271784|102253|110771|||0|0|0|0|0|0|0|0|0|0|102253||||
283644|14549|3828|||0|0|0|0|0|0|0|0|0|0|14549||||
247605|15024|15870|||0|0|0|0|0|0|0|0|0|0|15024||||
270957|31990|17137|||0|0|0|0|0|0|0|0|0|0|31990||||
274925|10567|14449|||0|0|0|0|0|0|0|0|0|0|10567||||
278024|24091|20874|||0|0|0|0|0|0|0|0|0|0|24091||||
263796|86159|96747|||0|0|84082|75973|0|0|0|0|0|0|170241||||
277216|10503|8438|||0|0|0|0|0|0|0|0|0|0|10503||||
315723|21012|20500|||0|0|0|0|0|0|0|0|0|0|21012||||
272542|86032|85948|||0|0|11663|14004|0|0|0|0|0|0|97695||||
257032|18021|16078|||14609|14782|0|0|0|0|0|0|0|0|32630||||
265177|47973|53053|||0|0|4900|4900|0|0|0|0|0|0|52873||||
266722|3740|3457|||0|0|32|0|0|0|0|0|0|0|3772||||
286161|104018|56908|||0|0|0|0|0|0|0|0|0|0|104018||||
275545|1178022|891272|54166|54531|395194|407788|53951|27635|0|0|10992|9835|0|0|||||
248900|46521|71101|7766|10727|936566|621721|595461|593236|0|0|91598|117190|280000|257982|||||
262044|93113|66607|||0|0|0|0|0|0|0|0|0|0|93113||||
281030|12051|7559|||0|0|0|0|0|0|800|800|422|163|13273||||
277686|995|709|||0|0|0|0|0|0|0|0|0|0|995||||
337680|3480|5218|||0|0|0|0|0|0|0|0|0|0|3480||||
278974|180693|173537|||||51838|51838|||||||232531||||
267016|26557|31461|||0|0|0|0|0|0|0|0|0|0|26557||||
277249|63258|86959|||0|0|0|0|0|0|0|0|0|0|63258||||
290107|30537|17611|||0||0||0||0||0||30537||||
258206|71003|70687|||0|0|0|0|0|0|0|0|0|0|71003||||
263863|2032|2674|||0|0|0|0|0|0|0|0|0|0|2032||||
282459|107823|75157|0|0|0|0|0|0|0|0|0|0|0|0|||||
284072|2553|13629|||0|0|0|0|0|0|0|0|0|0|2553||||
251521|29885|19960|0|0|242887|268799|2889|1360|0|0|0|0|0|0|||||
243428|47710|42244|0|0|0|0|4969|3959|0|0|0|0|0|381|52679||||
298847|8028|9000|||0|0|0|0|0|0|0|0|0|0|8028||||
278430|115028|98285||||0|54946|54946||0|6395|6395||0|176369||||
293290|16146|23840|||0|0|0|0|0|0|345|345|0|0|16491||||
286164|114195|57067|||0|0|0|0|0|0|0|0|0|0|114195||||
266756|64707|73335|||0|0|0|0|0|0|0|0|0|0|64707||||
293139|52902|55283|||0|0|0|0|0|0|0|0|0|0|52902||||
269196|57013|34582|||0|0|0|0|0|0|1000|500|0|0|58013||||
276277|65586|77388|||0|0|0|0|0|0|0|0|0|0|65586||||
254012|764552|777972|||0|0|0|0|0|0|0|0|0|0|764552||||
269696|23567|18275|||||||||||||23567||||
270764|49856|53891|||||||||||||49856||||
313830|184854|184320|0|0|0|0|359115|384713|0|0|0|0|0|0|||||
332211|19211|7129|230545|219140|0|0|321529|254465|0|0|1729|10463|0|0|||||
233454|23768|6253|||||||||||||23768||||
279408|77187|77575|0|0|0|0|44793|51926|0|0|1314|1151|0|0|||||
272370|477320|568023|0|0|0|0|17680|16589|0|0|0|0|0|0|||||
272800|11721|4760|||0|0|0|0|0|0|0|0|0|0|11721||||
279591|29349|33145|||0|0|650|458|0|0|0|227|0|0|29999||||
268425|64654|74926|||0|0|0|0|0|0|0|2045|0|0|64654||||
264018|3677|3460|||0|0|0|0|0|0|0|0|0|0|3677||||
273531|31750|26285|||0|0|0|0|0|0|0|0|0|0|31750||||
273782|112395|92333|10701|16|0|0|1984|1359|0|0|0|0|0|0|||||
254046|9923|9812|||0|0|0|0|0|0|0|0|0|0|9923||||
339398|13959|18215|||0|0|0|0|0|0|0|0|0|0|13959||||
284116|28188|17162|||0|0|0|0|0|0|0|0|0|0|28188||||
291595|118579|136477|||158525|134744|228|1026|0|0|0|0|13245|13245|290577||||
276147|12428|16637|||0|0|11397|11102|0|0|302|302|0|0|24127||||
270534|6779|4261|||0|0|0|0|0|0|0|0|0|0|6779||||
276421|18251|26576|||0|0|0|0|0|0|0|0|0|0|18251||||
269001|53262|94680|||0|0|7500|7500|0|0|0|0|0|0|60762||||
259180|11416|14713|||0|0|0|0|0|0|0|0|0|0|11416||||
278668|63120|52884|||61512|120895|||||||||124632||||
276486|21822|23136|||||||||||||21822||||
291216|3215|1053|||0|0|0|0|0|0|0|0|0|0|3215||||
333882|204670|106247|||4134|2236|42779|36176|0|0|14554|0|0|0|266137||||
268294|24805|26098|||0||0||0||1200|1200|0||26005||||
251580|88471|77126|||0|0|2000|2000|0|0|0|0|0|0|90471||||
270562|46561|44687|||0|0|0|0|0|0|0|0|0|0|46561||||
270050|796907|807672|0|0|0|0|157130|149621|0|0|0|654|0|0|||||
266373|66140|74197|||0|0|22807|22807|0|0|0|0|0|0|88947||||
277159|15382|34094|||0|0|0|0|0|0|0|0|0|0|15382||||
274681|11996|10443|||||||||||||11996||||
252048|37598|36069|||0|0|2668|2668|0|0|0||0|0|40266||||
273072|378779|746642|0|0|0|0|0|0|0|0|0|0|0|0|||||
242161|783775|784920|0|0|350000|350000|235285|234949|0|0|0|0|0|0|1369060||||
278834|7168|7744|||0|0|0|0|0|0|0|0|0|0|7168||||
286267|63546|53993|||0|0|0|0|0|0|0|0|0|0|63546||||
266764|2810|3157|||0|0|0|0|0|0|0|0|0|0|2810||||
263845|48598|54283|||0|0|0|0|0|0|0|0|0|0|48597||||
282659|12189|9749|||||||||||||12189||||
279396|41771|55077|||0|0|0|0|0|0|0|0|0|0|41771||||
274082|14259|12212|||0|0|0|0|0|0|770|770|0|0|15029||||
266536|15929|14263|||0|0|0|0|0|0|0|0|0|0|15929||||
269593|9556|8076|||0|0|0|0|0|0|0|176|0|0|9556||||
276062|294|1770|||0|0|1341|1341|0|0|325|325|0|0|1960||||
263865|41297|40151|||||||||||||41297||||
280767|25166|6279|||0|0|0|0|0|0|0|0|0|0|25166||||
282654|24669|13539|||0|0|0|0|0|0|0|0|0|0|24669||||
277671|6321|8275|||0|0|0|0|0|0|0|0|0|0|6321||||
243962|8621|31698|95341|149548|0|0|0|0|0|0|0|5665|0|0|103962||||
264562|8379|8061|||0||0||0||0||0||8379||||
274656|11934|19672|||0|0|0|0|0|0|0|0|0|0|11934||||
271335|1567655|1331328|0|0|233|175|34411|25334|0|0|21287|31071|0|0|||||
278528|31785|7641|||0|0|186932|181555|0|0|0|0|0|0|218717||||
248888|229319|282915|0|0|0|0|39261|35027|0|0|0|0|0|0|||||
257275|310454|351141|0|0|0|0|48889|47790|0|0|0|0|0|0|||||
273560|23777|30765|0|0|0|0|2449|1749|0|0|0|0|0|0|||||
246075|25274|25534|||0|0|0|0|0|0|0|0|0|0|25274||||
279158|108013|119551|||||1861|1446|||||||109874||||
260336|39057|58079|||0|0|0|0|0|0|0|0|0|0|39057||||
276341|235|4895|||0|0|0|0|0|0|0|0|0|0|235||||
261704|101436|104160|||0|0|0|0|0|0|0|0|0|0|101436||||
260572|52261|122115|0|0|265470|283981|0|0|0|0|0|0|0|0|||||
258965|94734|87715|||0|0|0|0|0|0|0|0|0|0|94734||||
274054|14128|11867|||0|0|0|0|0|0|0|0|0|0|14128||||
270666|11970|652|||0|0|0|0|0|0|0|0|0|0|11970||||
281714|25743|29127|||0|0|0|0|0|0|0|0|0|0|25743||||
263383|640540|682774|0|0|0|0|0|0|0|0|0|0|0|0|||||
265634|871|3808|||67|67|554|0|||||||1492||||
275759|2756|2979|||0|0|0|0|0|0|0|0|0|0|2756||||
286134|1113|5319|||0|0|14893|14893|0|0|0|0|0|0|16006||||
281267|12011|5845|||0|0|0|0|0|0|0|0|0|0|12011||||
260150|60007|90617|||0|0|0|0|0|0|0|0|0|0|60007||||
274454|599267|465953|||||290234|290234|||||||889501||||
279456|23447|23772|||0|0|710|710|0|0|0|0|0|0|24157||||
267936|124926|132269|||0|0|17762|17762|0|0|0|0|0|0|142688||||
264104|1979828|1563896|395415|135389|0|0|22958|11021|0|0|164376|69019|381340|362217|||||
298179|15481|0|0|0|0|0|32400|0|0|0|1250|0|0|0|||||
275180|116445|114973|||0|0|0|0|0|0|0|0|0|0|116445||||
272836|66262|73350|||0|0|5907|5900|0|0|0|0|0|0|72169||||
277610|26187|27970|||0|0|0|200|0|0|0|0|0|0|26187||||
280177|21639|16992|||0|0|0|0|0|0|0|0|0|0|21639||||
270848|19634|25159|||3066||1609|1609|0||0||0||24309||||
253786|637248|579338|140985|86054|853261|636457|101965|94540|0|0|0|11500|0|0|||||
255545|12369|12518|||0|0|0|0|0|0|25000|25000|0|0|37369||||
259131|153666|155210|||0|0|0|0|0|0|0|0|0|0|153666||||
242471|424143|232979|0|0|125000|375000|28457|22946|0|0|0|0|0|0|577600||||
263236|13283|2787|||||1939|1939|||100|100|||15322||||
262397|21941|24808|||0|0|1226|716|0|0|0|0|300|1235|23467||||
262488|38966|42061|||0|0|0|0|0|0|0|0|0|0|38966||||
265065|85733|59853|||0|0|43163|43163|0|0|||0|0|128896||||
268261|79467|45413|||0|0|5533|5533|0|0|0|0|0|0|85000||||
266856|313752|302631|||0|0|1084|5993|0|0|0|0|0|0|314836||||
280421|36480|38731|||0|0|0|0|0|0|0|0|0|0|36480||||
281767|84318|111100|||0|0|0|0|0|0|0|0|0|0|84318||||
272498|184395|188400|||0|0|1578|1008|0|0|0|0|0|0|185973||||
269970|29003|34425|||||||||||||29003||||
279256|33508|21652|||21302|22285|0|369|0|0|0|0|0|0|54810||||
277329|133485|257421|0|0|0|0|0|0|0|0|0|0|0|0|||||
278696|88543|35002|||0|0|0|0|0|0|0|0|0|0|88543||||
272895|45135|36355|||0|0|660|508|0|0|0|0|0|0|45795||||
295736|3932|10499|||0|0|1058|1058|0|0|0|0|0|0|4990||||
302835|16262|13422|||0|0|362|362|0|0|0|0|0|0|16624||||
277449|14705|15395|||0|0|0|0|0|0|0|0|0|0|14705||||
274835|10685|18224|||0||0||0||0||0||10685||||
297489|10313|10601|0|0|0|0|921|0|0|0|0|0|0|0|||||
330468|857468|957247|200999|225606|0|0|35921|26822|0|0|10442|9275|0|0|||||
262939|126963|127004|||0|0|594|963|0|0|1000|1000|0|0|128557||||
273761|291772|340092|0|0|0|0|42917|35272|0|0|0|0|0|0|||||
330774|40077|70255|||0|0|0|0|0|0|0|0|0|0|40077||||
276054|130935|165364|||0|0|649|410|0|0|0|0|0|0|131584||||
276359|48772|30742|||||30512|30512|||||||79284||||
262489|80395|81472|||0|0|166706|166706|0|0|0|0|0|0|247101||||
259184|121344|113745|||0|0|0|0|0|0|20098|30888|3384|2573|144826||||
