OID|MEMBERSHIP_TYPE|CATEGORY|NUMBER|VOTING_ELIGIBILITY|RPT_ID
11969|2101|REGULAR MEMBERS|735|T|273428
11970|2102|Agency Fee Payers|0|F|273428
19538|2101|Active|4885|T|298772
19539|2101|Executive Active|0|T|298772
19540|2101|Inactive|813|F|298772
19541|2101|Apprentice|0|F|298772
19542|2101|Executive Inactive|0|F|298772
19543|2102|Agency Fee Payers|32|F|298772
4584|2101|REGULAR MEMBERS|2607|T|261201
4585|2101|RETIRED MEMBERS|540|F|261201
4586|2102|Agency Fee Payers|56|F|261201
13922|2101|JOURNEYMAN|302|T|275545
13923|2101|APPRENTICE|35|T|275545
13924|2101|PRE-APPRENTICE|12|F|275545
13925|2101|RESIDENTIAL WIREMAN|30|T|275545
13926|2101|RESIDENTIAL APRENTICE|1|T|275545
13927|2101|RESIDENTIAL PRE-APPRENTICE|8|F|275545
13928|2101|JOUNEYMAN SOUND & COMMUNICATION/MAINTENANCE|17|T|275545
13929|2101|APPRENTICE SOUND & COMMUNICATION/MAINTENANCE|1|T|275545
13930|2101|PRE-APPRENTICE SOUND & COMMUNICATION/MAINTENANCE|1|F|275545
13931|2101|RETIRED JOURNEYMAN|12|T|275545
13932|2102|Agency Fee Payers|0|F|275545
2119|2101|JOURNEYMEN|360|T|248900
2120|2101|APPRENTICES|26|T|248900
2121|2101|RETIREES|108|T|248900
2122|2102|Agency Fee Payers|0|F|248900
15902|2101|REGULAR MEMBERS|30114|T|282459
15903|2102|Agency Fee Payers|0|F|282459
3149|2101|APPRENTICE|90|T|251521
3150|2101|HONORARY MEMBER|88|T|251521
3151|2101|CONTRACTOR MEMBER|2|F|251521
3152|2101|EARLY RETIRED AND DISABLED|103|T|251521
3153|2101|RETIRED MEMBER|90|T|251521
3154|2101|JOURNEYMAN|745|T|251521
3155|2102|Agency Fee Payers|0|F|251521
35857|2101|Officers|7|T|313830
35858|2101|Stewards|66|T|313830
35859|2101|Active Members|3046|T|313830
35860|2102|Agency Fee Payers|0|F|313830
44122|2101|Active Full-Time Members|6500|T|332211
44123|2102|Agency Fee Payers|0|F|332211
15334|2101|REGULAR|871|T|279408
15335|2102|Agency Fee Payers|0|F|279408
10148|2101|regular membership|400|T|272370
10149|2102|Agency Fee Payers|0|F|272370
12695|2101|Eligible voting members|1398|T|273782
12696|2101|Non-voting permit members|93|F|273782
12697|2102|Agency Fee Payers|0|F|273782
7268|2101|Retirees|84|T|270050
7266|2101|Regular|387|T|270050
7269|2102|Agency Fee Payers|0|F|270050
7267|2101|Garbage|184|T|270050
11313|2101|Michigan Locals|197509|T|273072
11314|2102|Agency Fee Payers|0|F|273072
8663|2101|Regular Members|10241|T|271335
8664|2102|Agency Fee Payers|60|F|271335
2087|2101|A|12|T|248888
2088|2101|BA|1058|T|248888
2089|2102|Agency Fee Payers|0|F|248888
3979|2101|PAYING UNION MEMBERS|637|T|257275
3980|2102|Agency Fee Payers|0|F|257275
12214|2101|Health Care|210|T|273560
12215|2101|Industrial Workers|21|T|273560
12216|2101|Public|395|T|273560
12217|2101|Other|50|T|273560
12218|2102|Agency Fee Payers|0|F|273560
4382|2101|REGULAR MEMBERS|1659|T|260572
4383|2102|Agency Fee Payers|0|F|260572
5255|2101|Direct Bill Members|567|T|263383
5256|2101|State Employed Members|1123|T|263383
5257|2101|County Employed Members|810|T|263383
5258|2102|Agency Fee Payers|781|F|263383
5358|2101|MEMBERS|2848|T|264104
5359|2102|Agency Fee Payers|1|F|264104
19021|2101|PLANT CLOSED MEMBERSHIP STATUS -0-|0|F|298179
19022|2102|Agency Fee Payers|0|F|298179
3605|2101|Journeymen|537|T|253786
3606|2101|Apprentice|116|F|253786
3607|2101|Retirees|354|T|253786
3608|2102|Agency Fee Payers|0|F|253786
14726|2101|Goodyear employees|2075|T|277329
14727|2101|Defender employees|82|T|277329
14728|2102|Agency Fee Payers|0|F|277329
18625|2101|Full Dues paying|2|T|297489
18626|2102|Agency Fee Payers|0|F|297489
43288|2101|FULL TIME MEMBER|11193|T|330468
43289|2102|Agency Fee Payers|0|F|330468
12637|2101|GENERAL MEMBER|960|T|273761
12638|2102|Agency Fee Payers|0|F|273761
13276|2102|Agency Fee Payers|0|F|274266
13275|2101|Members|1559|T|274266
12477|2101|Regular members|548|T|273715
12478|2102|Agency Fee Payers|0|F|273715
9722|2101|Regular Members|762|T|272107
9723|2102|Agency Fee Payers|10|F|272107
19023|2101|ACTIVE MEMBERS|1129|T|298180
19024|2101|RETIRED MEMBERS|40|F|298180
19025|2102|Agency Fee Payers|0|F|298180
4311|2101|IN-SERVICE|354000|T|259844
4312|2101|RETIREES|147000|T|259844
4313|2101|AT-LARGE|7000|F|259844
4314|2101|SPECIAL CONSTITUENCY GROUPS|3000|F|259844
4315|2102|Agency Fee Payers|16000|F|259844
17187|2101|REGULAR DUES PAYING MEMBERS|750|T|292971
17188|2101|LIFE MEMBERS|1|T|292971
17189|2101|EXEMPT MEMBERS|7|T|292971
17190|2101|RETIRED MEMBERS|126|T|292971
17191|2102|Agency Fee Payers|13|F|292971
4914|2101|Members of Affilated Unions|10021|F|261744
4915|2102|Agency Fee Payers|0|F|261744
42410|2101|REGULAR MEMBERSHIP|690|T|327489
42411|2102|Agency Fee Payers|181|F|327489
14768|2101|A|26|T|277582
14769|2101|BA|1231|T|277582
14770|2102|Agency Fee Payers|0|F|277582
15181|2101|REGULAR PRIVATE SECTOR MEMBERS|538|T|278599
15182|2102|Agency Fee Payers|0|F|278599
9328|2101|REGULAR & RETIREES|872|T|271732
9329|2102|Agency Fee Payers|0|F|271732
22189|2101|BARGAINING UNIT MEMBERS|551|T|299931
22190|2101|STATE ASSOCIATION MEMBERS|297|T|299931
22191|2102|Agency Fee Payers|53|F|299931
23596|2101|Full dues paying active members|927|T|302276
23597|2102|Agency Fee Payers|0|F|302276
6011|2101|BSV - Machine Operator|7|T|268118
5985|2101|Admin Clerk 1|6|T|268118
6012|2101|National Dir.Asst.|27|T|268118
6013|2101|Center Asst.|3|T|268118
6014|2101|Avaya|7|T|268118
6015|2102|Agency Fee Payers|0|F|268118
5986|2101|Collections Rep|14|T|268118
5987|2101|Dispatching Clerk|33|T|268118
5988|2101|Engineering Asst|3|T|268118
5989|2101|Equipment Tech|65|T|268118
5990|2101|Facilities Assignment Spec.|6|T|268118
5991|2101|Facility Tech|170|T|268118
5992|2101|Frame Attendant|27|T|268118
5993|2101|Maintenance Admin|18|T|268118
5994|2101|Material Service Coordinator|6|T|268118
5995|2101|Operator|85|T|268118
5996|2101|OPT|40|T|268118
5997|2101|Service Rep|46|T|268118
5998|2101|Service Tech|344|T|268118
5999|2101|Digital Tech|113|T|268118
6000|2101|Networking|48|T|268118
6001|2101|Service Rep|717|T|268118
6002|2101|Customer Asst|26|T|268118
6003|2101|Wire Tech|1|T|268118
6004|2101|Systems Sepcialist Tech|6|T|268118
6005|2101|Accounting Specialist|2|T|268118
6006|2101|Sales Rep|6|T|268118
6007|2101|BCS|8|T|268118
6008|2101|BST|16|T|268118
6009|2101|BAPCO|72|T|268118
6010|2101|Cingular|118|T|268118
7125|2102|Agency Fee Payers|0|F|269788
7121|2101|REGULAR MEMBER (BUILDING TRADE)|255|T|269788
7122|2101|REGULAR MEMBER (ROAD BUILDERS)|12|T|269788
7123|2101|RETIRED MEMBER|31|T|269788
7124|2101|APPRENTICE|29|T|269788
5465|2101|Active|784|T|265766
5466|2102|Agency Fee Payers|0|F|265766
1283|2101|State and Non State|50938|T|248368
1284|2102|Agency Fee Payers|13509|F|248368
16334|2101|Regular Membership|2644|T|286010
16335|2102|Agency Fee Payers|0|F|286010
4808|2101|GENERAL|583|T|261716
4809|2102|Agency Fee Payers|0|F|261716
12385|2101|Regular Members|14351|T|273683
12386|2101|Permit Payers|86|F|273683
12387|2101|Passive Members|238|F|273683
12388|2101|Financial Core Members|779|F|273683
12389|2102|Agency Fee Payers|1|F|273683
30375|2101|ACTIVE MEMBERS|2399|T|311418
30376|2101|FEE PAYER MEMBERS|113|F|311418
30377|2102|Agency Fee Payers|0|F|311418
14497|2101|ACTIVE|1202|T|276450
14498|2102|Agency Fee Payers|5|F|276450
8568|2101|ROOFER UNION 70 MEMBERS IN GOOD STANDING|300|T|271230
8569|2102|Agency Fee Payers|0|F|271230
25004|2101|Journeyman|969|T|304605
25005|2101|Apprentices|56|T|304605
25006|2101|Disabled|51|T|304605
25007|2101|Early Retirement|32|T|304605
25008|2101|Retirement|146|T|304605
25009|2101|Honorary|201|T|304605
25010|2102|Agency Fee Payers|0|F|304605
14294|2101|FULL TIME MEMBER|2198|T|276154
14295|2101|PART TIME MEMBER|1089|T|276154
14296|2101|RETIREES|19|F|276154
14297|2102|Agency Fee Payers|137|F|276154
11511|2101|General member|950|T|273126
11512|2102|Agency Fee Payers|0|F|273126
49493|2101|ACTIVE|950|T|336307
49494|2101|NON-MEMBERS|152|F|336307
49495|2102|Agency Fee Payers|0|F|336307
13512|2101|Active Members|1609|T|274746
13513|2102|Agency Fee Payers|0|F|274746
12643|2101|Active - Career|1425|T|273766
12644|2101|Active - Transitional|50|T|273766
12645|2101|Inactive/Retired|400|F|273766
12646|2102|Agency Fee Payers|0|F|273766
7741|2101|Regular Membership|2307|T|270639
7742|2102|Agency Fee Payers|0|F|270639
11270|2101|ACTIVE|1893|T|273057
11271|2102|Agency Fee Payers|0|F|273057
13494|2101|RGULAR MEMBERS PAY FULL DUES|829|T|274685
13495|2102|Agency Fee Payers|0|F|274685
11274|2101|ACTIVE FULL DUES|1550|T|273059
11275|2102|Agency Fee Payers|0|F|273059
12537|2101|Career Clerk Craft Employees|838|T|273736
12538|2101|Career MVS Drivers|56|T|273736
12539|2101|Career Mechanics and Maintenace craft employees|132|T|273736
12540|2102|Agency Fee Payers|18|F|273736
39339|2101|PAYING MEMBER|1350|T|315094
39340|2102|Agency Fee Payers|0|F|315094
8802|2101|USPS Employees|840|T|271459
8803|2101|MCA Urbandale|39|T|271459
8804|2101|MCA Kansas City|100|T|271459
8805|2102|Agency Fee Payers|0|F|271459
15877|2101|APWU full paying dues|2742|T|282453
15878|2102|Agency Fee Payers|0|F|282453
16419|2101|APWU National membership|1743|T|286493
16420|2102|Agency Fee Payers|0|F|286493
23440|2101|ACTIVE DUES PAYING MEMBERS|1524|T|302057
23441|2101|RETIRED DUES PAYING MEMBERS|239|F|302057
23442|2102|Agency Fee Payers|0|F|302057
38318|2101|APWU, National membership|1070|T|314673
38319|2102|Agency Fee Payers|0|F|314673
11069|2101|ACTIVE|1405|T|272990
11070|2101|RETIREE|1|T|272990
11071|2101|NATIONAL OFFICERS|2|T|272990
11072|2102|Agency Fee Payers|0|F|272990
11101|2102|Agency Fee Payers|0|F|273009
11098|2101|Full-time members|2250|T|273009
11099|2101|'Cash Pay' Members|6|T|273009
11100|2101|Retiree Members|411|F|273009
11782|2101|REGULAR|988|T|273211
11783|2102|Agency Fee Payers|0|F|273211
10697|2101|RETIRED|3|F|272791
10698|2101|REGULAR|897|T|272791
10699|2102|Agency Fee Payers|0|F|272791
12893|2101|Full Dues paying, voting membership|1160|T|273846
12894|2102|Agency Fee Payers|0|F|273846
7517|2101|Active|2249|T|270421
7518|2102|Agency Fee Payers|0|F|270421
13196|2101|CRAFT 1 - CLERKS|839|T|274052
13197|2101|CRAFT 3 -TRUCK DRIVERS/ SUPPORT CLERKS|41|T|274052
13198|2101|CRAFT 5 - CUSTODIANS/MECHANICS|123|T|274052
13199|2101|CRFT 6- SUPERVISORS|15|F|274052
13200|2101|CRAFT 9- RETIREES PAYING FULL DUES|3|T|274052
13201|2101|CRFT 10-  TEMPORARY EMPLOYEES|2|T|274052
13202|2102|Agency Fee Payers|0|F|274052
11537|2101|ACTIVE MEMBERS|2059|T|273136
11538|2101|OTHER MEMBERS (MANAGERS)|8|F|273136
11539|2102|Agency Fee Payers|0|F|273136
40100|2101|Regular Member|782|T|316200
40101|2101|Retained Mmeber|39|F|316200
40102|2101|supervisors|6|F|316200
40103|2102|Agency Fee Payers|0|F|316200
138|2101|Career Employees|1508|T|241929
139|2101|Transitional Employees|12|T|241929
140|2101|Retirees|415|F|241929
141|2102|Agency Fee Payers|0|F|241929
12986|2101|CAREER|1493|T|273878
12987|2101|TRANSITIONAL EMPLOYEES|6|T|273878
12988|2102|Agency Fee Payers|0|F|273878
7140|2101|Dues Pay Member|1130|T|269872
7141|2102|Agency Fee Payers|0|F|269872
15850|2101|ACTIVE MEMBERS|930|T|282280
15851|2102|Agency Fee Payers|0|F|282280
10722|2101|Active Members|1388|T|272804
10723|2101|Retired Members|454|T|272804
10724|2102|Agency Fee Payers|0|F|272804
11608|2101|ACTIVE MEMBERS|933|T|273156
11609|2101|RETIREES MEMBERS|319|T|273156
11610|2102|Agency Fee Payers|0|F|273156
6435|2101|Active|639|T|268931
6436|2101|Retired|207|T|268931
6437|2101|Life|14|T|268931
6438|2101|Associate|96|T|268931
6439|2102|Agency Fee Payers|0|F|268931
7926|2101|ACTIVE MEMBERS|1434|T|270809
7927|2101|RETIRED MEMBERS|330|T|270809
7928|2102|Agency Fee Payers|0|F|270809
43196|2101|Active|5783|T|330079
43197|2101|Pending|23|F|330079
43198|2101|Suspended|1421|F|330079
43199|2102|Agency Fee Payers|0|F|330079
24090|2101|REGULAR MEMBERS|984|T|303103
24091|2101|RETIRED MEMBERS|250|T|303103
24092|2102|Agency Fee Payers|0|F|303103
9742|2101|Active|1546|T|272114
9743|2101|Retired|605|T|272114
9744|2102|Agency Fee Payers|0|F|272114
14411|2101|REGULAR MEMBERS|760|T|276411
14412|2101|RETIRED MEMBERS|138|F|276411
14413|2102|Agency Fee Payers|0|F|276411
12426|2101|RETIRED MEMBERS|517|T|273702
12425|2101|ACTIVE DUES PAYING MEMBERS|1903|T|273702
12427|2102|Agency Fee Payers|0|F|273702
50008|2101|MEMBERS|1130|T|337249
50009|2102|Agency Fee Payers|0|F|337249
3268|2101|REGULAR MEMBERS|660|T|252233
3269|2101|RETIRED MEMBERS|350|T|252233
3270|2102|Agency Fee Payers|0|F|252233
18756|2102|Agency Fee Payers|0|F|297812
18755|2101|Retirees|276|T|297812
18754|2101|Active|1211|T|297812
3010|2101|REGULAR MEMBERS|3938|T|250211
3011|2101|RETIRED MEMBERS|1007|T|250211
3012|2102|Agency Fee Payers|0|F|250211
14337|2101|ACTIVE|626|T|276166
14338|2101|RETIRED|282|F|276166
14339|2102|Agency Fee Payers|0|F|276166
12335|2101|Active members|1748|T|273650
12336|2101|Retired members|644|T|273650
12337|2101|Life members|250|T|273650
12338|2101|Military service members|6|T|273650
12339|2101|Retired members-direct pays|33|T|273650
12340|2102|Agency Fee Payers|0|F|273650
16190|2101|RETIRED|204|F|283897
16189|2101|REGULAR MEMBERS|839|T|283897
16191|2101|LIFE|52|F|283897
16192|2102|Agency Fee Payers|0|F|283897
17966|2101|ACTIVE|1314|T|295586
17967|2101|RETIRED|632|T|295586
17968|2101|LIFE|94|T|295586
17969|2102|Agency Fee Payers|0|F|295586
15862|2101|ACTIVE|2060|T|282442
15863|2101|RETIREES|798|T|282442
15864|2101|ASSOCIATES|3|T|282442
15865|2102|Agency Fee Payers|0|F|282442
7006|2101|ACTIVE|2135|T|269735
7007|2101|RETIREES|915|T|269735
7008|2102|Agency Fee Payers|0|F|269735
10896|2101|Active|2242|T|272897
10897|2101|Retired|891|T|272897
10898|2101|Gold Card Members|279|T|272897
10899|2102|Agency Fee Payers|0|F|272897
27361|2101|Retired|266|T|309497
27362|2101|Gold Card|14|T|309497
27363|2102|Agency Fee Payers|0|F|309497
27360|2101|Active|956|T|309497
15211|2101|active|860|T|278616
15212|2101|retired|200|T|278616
15213|2102|Agency Fee Payers|0|F|278616
10988|2101|Active Member|4012|T|272950
10989|2101|Retired Member|1346|T|272950
10990|2102|Agency Fee Payers|0|F|272950
16642|2101|ACTIVE LETTER CARRIERS PAYING FULL DUES|824|T|290271
16643|2101|RETIRED CARRIERS PAYING DUES OF $16.90 YEARLY|476|T|290271
16644|2102|Agency Fee Payers|0|F|290271
6416|2101|ACTIVE|900|T|268921
6417|2101|RETIREES|350|T|268921
6418|2102|Agency Fee Payers|0|F|268921
16866|2101|Regular|761|T|291801
16867|2101|Retiree|426|T|291801
16868|2102|Agency Fee Payers|0|F|291801
11470|2101|ACTIVE|1856|T|273112
11471|2101|RETIRED|308|T|273112
11472|2101|GOLD CARD|82|T|273112
11473|2102|Agency Fee Payers|9|F|273112
16067|2101|REGULAR MEMBERSHIP|1182|T|283548
16068|2101|RETIREES|450|T|283548
16069|2102|Agency Fee Payers|0|F|283548
7426|2101|Active Letter Carriers|763|T|270348
7427|2101|Retirees|251|T|270348
7428|2102|Agency Fee Payers|0|F|270348
10863|2101|Active|770|T|272874
10864|2101|Retiree|232|T|272874
10865|2102|Agency Fee Payers|0|F|272874
5698|2101|Active|1825|T|266906
5699|2101|Retired|732|T|266906
5700|2101|Retired - Life|189|T|266906
5701|2102|Agency Fee Payers|0|F|266906
10893|2101|Active members|1489|T|272896
10894|2101|Retired members|240|T|272896
10895|2102|Agency Fee Payers|0|F|272896
12035|2101|ACTIVE MEMBERS|4246|T|273461
12036|2101|RETIREES|1358|T|273461
12037|2102|Agency Fee Payers|0|F|273461
40027|2101|Regular Branch Members|1774|T|316000
40028|2101|Retired Members|408|F|316000
40029|2102|Agency Fee Payers|0|F|316000
51075|2101|Active Members|343|T|338856
51076|2102|Agency Fee Payers|0|F|338856
7930|2101|RETIREES|385|T|270810
7931|2102|Agency Fee Payers|0|F|270810
7929|2101|ACTIVE|846|T|270810
28964|2101|Active Members|909|T|310259
28965|2101|Life Members|93|T|310259
28966|2101|Retirees|333|T|310259
28967|2102|Agency Fee Payers|0|F|310259
6044|2101|ACTIVE MEMBERS|4304|T|268306
6045|2101|RETIRED MEMBERS-$ 24 PER YEAR|1396|T|268306
6046|2101|RETIRED ASSOCIATE-$ 36 PER YEAR|107|F|268306
6047|2101|LIFE MEMBERS|641|T|268306
6048|2102|Agency Fee Payers|0|F|268306
43695|2101|ACTIVE  and Retirees|1500|T|330704
43696|2102|Agency Fee Payers|0|F|330704
7924|2101|REGULAR MEMBERS PAY FULL DUES|2053|T|270808
7925|2102|Agency Fee Payers|0|F|270808
9047|2101|Regular Active members|435|T|271637
9048|2101|Regular Retired members|244|T|271637
9049|2102|Agency Fee Payers|0|F|271637
9615|2101|ACTIVE MEMBERS|1883|T|272052
9616|2101|RETIRED MEMBERS|756|T|272052
9617|2102|Agency Fee Payers|247|F|272052
12457|2101|ACTIVE MEMBERS|1212|T|273711
12458|2101|RETIRED MEMBERS|459|T|273711
12459|2102|Agency Fee Payers|0|F|273711
11544|2101|Active full dues paying member|705|T|273138
11545|2101|Retired members not paying full dues|346|T|273138
11546|2102|Agency Fee Payers|0|F|273138
12949|2101|ACTIVE MEMBERS|921|T|273864
12950|2101|RETIRED MEMBERS|250|T|273864
12951|2102|Agency Fee Payers|0|F|273864
12354|2101|LIFE MEMBERS|67|T|273657
12355|2101|RETIRED|558|T|273657
12356|2101|ACTIVE|1293|T|273657
12357|2102|Agency Fee Payers|0|F|273657
16780|2101|ACTIVE MEMBERS FULL DUES PAID|2221|T|291420
16781|2101|RETIRED  PARTIAL DUES DON'T VOTE ON WORK AGREEMENT|1137|F|291420
16782|2102|Agency Fee Payers|0|F|291420
17406|2101|General|267|T|293458
17407|2102|Agency Fee Payers|0|F|293458
7587|2101|REGULAR ACTIVE MEMBERSHIP|877|T|270448
7588|2101|RETIRED MEMBERS|328|T|270448
7589|2101|GOLD CARD MEMBERS (NO DUES)|20|T|270448
7590|2101|ASSOCIATE MEMBERS|74|F|270448
7591|2102|Agency Fee Payers|0|F|270448
19175|2101|ACTIVE|1112|T|298460
19176|2101|RETIREES|345|T|298460
19177|2101|ASSOCIATE|50|F|298460
19178|2102|Agency Fee Payers|0|F|298460
8046|2101|Regular Members|727|T|271020
8047|2102|Agency Fee Payers|0|F|271020
117779|2101|Total Members/Fee Payers|1114|T|433944
117780|2102|Agency Fee Payers|81|F|433944
16544|2101|Active Listed|1268|T|289582
16545|2101|Retirees|568|T|289582
16546|2102|Agency Fee Payers|0|F|289582
10025|2101|Regular Voting Members|815|T|272332
10026|2102|Agency Fee Payers|0|F|272332
43926|2101|ACTIVES|1094|T|331973
43927|2101|RETIREES|272|T|331973
43928|2102|Agency Fee Payers|0|F|331973
16609|2101|ACTIVE|3672|T|290198
16610|2101|RETIREE|745|T|290198
16611|2102|Agency Fee Payers|0|F|290198
14009|2101|60 Year Life|15|T|275619
14006|2101|Regular Active|979|T|275619
14010|2101|Associated Active|9|F|275619
14011|2101|Associated Retired|10|F|275619
14012|2101|Associated 50 year|3|F|275619
14013|2102|Agency Fee Payers|0|F|275619
14007|2101|Regular Retired|256|T|275619
14008|2101|50 Year Life|41|T|275619
11622|2101|Active|1398|T|273162
11623|2101|Retired|348|T|273162
11624|2101|Gold Card|84|T|273162
11625|2102|Agency Fee Payers|0|F|273162
13140|2101|Active|736|T|273956
13141|2101|Retired|335|T|273956
13142|2102|Agency Fee Payers|0|F|273956
9191|2101|Regular Members|3983|T|271703
9192|2101|Retired Members|1437|T|271703
9193|2102|Agency Fee Payers|0|F|271703
18043|2101|ACTIVE MEMBERS|1907|T|296008
18044|2102|Agency Fee Payers|0|F|296008
17583|2101|clrcraft: pay full due|670|T|294039
17584|2101|mvs: pay full due|95|T|294039
17585|2101|maintenance crft: pay full due|85|T|294039
17586|2102|Agency Fee Payers|0|F|294039
50544|2101|CA EMPLOYEES PAY STATUS|1152|T|338045
50545|2101|CA EMPLOYEES NON-PAY STATUS|73|T|338045
50546|2101|TE EMPLOYEES PAY STATUS|15|T|338045
50547|2101|TE EMPLOYEES NON-PAY STATUS|2|T|338045
50548|2101|SDO EMPLOYEES PAY STATUS|10|F|338045
50549|2102|Agency Fee Payers|0|F|338045
9120|2101|Regular Members|1410|T|271685
9121|2102|Agency Fee Payers|0|F|271685
17916|2102|Agency Fee Payers|0|F|295425
17914|2101|LOCALS|40|T|295425
17915|2101|AT LARGE|669|T|295425
43060|2101|Clerks|1043|T|329689
43061|2101|East Clerks|206|T|329689
43062|2101|West Clerks|177|T|329689
43063|2101|Air Mail|49|T|329689
43064|2101|Maintenance|213|T|329689
43065|2101|Motor Vehicle|141|T|329689
43066|2102|Agency Fee Payers|0|F|329689
5024|2101|Regulars|866|T|262080
5025|2101|Reliefs|417|T|262080
5026|2101|Retirees|210|F|262080
5027|2101|Associates|34|F|262080
5028|2101|Part Time Flexibles|1|T|262080
5029|2102|Agency Fee Payers|0|F|262080
4209|2101|Regular|892|T|259478
4210|2101|Associate|748|T|259478
4211|2101|Retired|586|T|259478
4212|2102|Agency Fee Payers|0|F|259478
5235|2101|Retired Associates|0|F|263131
5233|2101|Retired Rural Carriers|943|T|263131
5234|2101|Associates|9|F|263131
5236|2102|Agency Fee Payers|0|F|263131
5232|2101|Bargaining Unit Rural Carriers|2350|T|263131
249|2101|REGULAR RURAL CARRIERS|958|T|245251
250|2101|PTF OR PART TIME FLEX CARRIERS|4|T|245251
251|2101|RELIEF CARRIERS|597|T|245251
252|2101|RETIRED CARRIERS|552|T|245251
253|2101|ASSOCIATE MEMBERS|30|F|245251
