OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
862|1101|201.01 - 82.54|month|20.01|82.54|247499
863|1104|n/a|n/a|none|none|247499
864|1102|1% of 
wages|month|none|none|247499
865|1105|n/a|n/a|none|none|247499
866|1103|||25.00|100.00|247506
867|1101|23.00|MONTH|||247506
868|1104|||||247506
869|1102|6.00%|GROSS WAGE|||247506
870|1105|||||247506
871|1103|500||||247523
872|1101|16|MONTH|||247523
873|1104|N/A||||247523
874|1102||HOUR|.40|.75|247523
875|1105|N/A||||247523
876|1103|600|EACH|0|0|247530
877|1101|0|MONTH|2.00|23.00|247530
878|1104|0|0|0|0|247530
879|1102|9% OF GROSS WAGES|HOUR|0|0|247530
880|1105|0|0|0|0|247530
881|1103|20||||247549
882|1101|27.90|MONTH|||247549
883|1104|||||247549
884|1102|||||247549
885|1105|||||247549
886|1103|150||||247550
887|1101|15|MONTH|||247550
888|1104|NONE||||247550
889|1102|15|MONTH|||247550
890|1105|NONE||||247550
896|1103|||||247552
897|1101|27.65|Month|||247552
898|1104|||||247552
899|1102|||||247552
900|1105|||||247552
901|1103|0|NONE|||247553
902|1101|0|NONE|||247553
903|1104|0|NONE|||247553
904|1102|O|NONE|||247553
905|1105|5.50|QTR|||247553
906|1103|none|week|$2.5|50% of weekly wage|247554
907|1101|none|Month|$11.50|$40..00|247554
908|1104|none|none|none|none|247554
909|1102|none|none|none|none|247554
910|1105|none|Month|$20.00|$40.00|247554
911|1103|DOLLAR AMOUNT|CHARTER|50.00|100.00|247555
912|1101|DOLLAR AMOUNT|MONTH|14.75|66.25|247555
913|1104|0|0|0|0|247555
914|1102|0|0|0|0|247555
915|1105|0|0|0|0|247555
916|1103|||125|$425|247659
917|1101|$25|MONTH|||247659
918|1104|NONE||||247659
919|1102|NONE||||247659
920|1105|NONE||||247659
921|1103|100|Initiation|100|100|247663
922|1101|30|Month|28|30|247663
923|1104|1|Transfer|1|1|247663
924|1102|1.24|Hour|1.24|1.31|247663
925|1105|5|week|5|5|247663
926|1103|440.00|n/a|0|0|247721
927|1101|364.02|Quarter|364.02|364.02|247721
928|1104|0|0|0|0|247721
929|1102|0|0|0|0|247721
930|1105|0|0|0|0|247721
931|1103|||200|1516|247738
932|1101|6%|of gross per month|23||247738
933|1104|||||247738
934|1102|||||247738
935|1105|||||247738
936|1103|||125.00|425.00|247739
937|1101|25.00|MONTH|||247739
938|1104|NONE||||247739
939|1102|NONE||||247739
940|1105|NONE||||247739
941|1103|300||60|300|247740
942|1101|22|month|6|22|247740
943|1104|n/a||||247740
944|1102|n/a||||247740
945|1105|n/a||||247740
946|1103|||125|425|247741
947|1101|25|MONTH|||247741
948|1104|NONE||||247741
949|1102|NONE||||247741
950|1105|NONE||||247741
956|1103|0|EACH|162.50|625.00|247743
957|1101|0|PER MONTH|11.50|20.00|247743
958|1104|0|0|0|0|247743
959|1102|.10|PER HOUR|1% OF WAGES|2.5% OF WAGES|247743
960|1105|0|0|0|0|247743
961|1103|0|N/A|0|0|247744
962|1101|0|YEAR|55|336|247744
963|1104|0|N/A|0|0|247744
964|1102|0|N/A|0|0|247744
965|1105|0|N/A|0|0|247744
971|1103|||||247747
972|1101|$23.00|month|||247747
973|1104|||||247747
974|1102|||||247747
975|1105|||||247747
976|1103|||||247748
977|1101|18.75|month|||247748
978|1104|||||247748
979|1102|||||247748
980|1105|||||247748
981|1103|450|INITIATION|||247766
982|1101|25|MONTH|13|25|247766
983|1104|0||||247766
984|1102|.50|HOUR|||247766
985|1105|0||||247766
986|1103|0|0|100|800|247782
987|1101|0|0|9|31|247782
988|1104|50|0|0|0|247782
989|1102|0|0|0|0|247782
990|1105|5|week|0|0|247782
991|1103|20% OF
WAGES|WEEK|||247785
992|1101|1.5% OF
WAGES|WEEK|||247785
993|1104|||||247785
994|1102|||||247785
995|1105|||||247785
996|1103|||60.00|350.00|247820
997|1101|20.00|MONTH|||247820
998|1104|||||247820
999|1102|||||247820
1000|1105|||||247820
1006|1103|50.00|ONE TIME|||247835
1007|1101|16.00|MONTH|||247835
1008|1104|NONE||||247835
1009|1102|NONE||||247835
1010|1105|NONE||||247835
1011|1103|0||||247836
1012|1101|311.50|YEAR|||247836
1013|1104|0||||247836
1014|1102|0||||247836
1015|1105|0||||247836
1016|1103|800.00|INITIATE|100.00|800.00|247837
1017|1101|35.00|MONTH|34.00|35.00|247837
1018|1104|1.00|CARD|1.00|1.00|247837
1019|1102|14.00|MONTH|||247837
1020|1105|0|NONE|0|0|247837
1021|1103|0||||247838
1022|1101|295.10|YEAR|28.00|295.10|247838
1023|1104|0||||247838
1024|1102|0||||247838
1025|1105|0||||247838
1026|1103|||||247839
1027|1101|364|year|||247839
1028|1104|||||247839
1029|1102|||||247839
1030|1105|||||247839
1036|1103|100-800||||247867
1037|1101|8.40-32.50|month|||247867
1038|1104|n/a||||247867
1039|1102|4%|gross wages|||247867
1040|1105|n/a||||247867
1041|1103|100|person|||247877
1042|1101|27|month|26.90|27.90|247877
1043|1104|0|none|||247877
1044|1102|0|none|||247877
1045|1105|5.00|week|||247877
1046|1103|100.00||||247878
1047|1101|32|month|||247878
1048|1104|1.00||||247878
1049|1102|N/A||||247878
1050|1105|5.00||||247878
1051|1103|$20 - $125|ONE - TIME|$20|$125|247892
1052|1101|66%|QUARTER|$268 PER QUARTER|$268 PER QUARTER|247892
1053|1104|N/A||||247892
1054|1102|5%|HOUR|$0.40 PER HOUR|$03.20 PER HOUR|247892
1055|1105|N/A||||247892
1056|1103|450.00|ONE TIME|75.00|450.00|247909
1057|1101|20.00|MONTH|15.00|20.00|247909
1058|1104|N/A|N/A|N/A|N/A|247909
1059|1102|4.5%|GROSS WAGES|N/A|N/A|247909
1060|1105|N/A|N/A|N/A|N/A|247909
1066|1103|$300|Member|$200|$300|247958
1067|1101|$43|Month|||247958
1068|1104|N/A||||247958
1069|1102|$0.35|Hour|||247958
1070|1105|N/A||||247958
1071|1103|200.00|one time|200.00|200.00|247959
1072|1101|32.35|month|3.00 (out of work)|32.35|247959
1073|1104|none|not applicable|none|none|247959
1074|1102|32.35|month|32.35||247959
1075|1105|non-member 32.35 apprentice 31.85|month|32.35|31.85|247959
1076|1103|WAIVED||||247960
1077|1101|25.60|MONTH|||247960
1078|1104|N/A||||247960
1079|1102||GROSS
WAGES|3%|4%|247960
1080|1105|N/A||||247960
1081|1103|$100.00|PERSON|||247961
1082|1101|$32.15|MONTH|||247961
1083|1104|$50.00|PERSON|||247961
1084|1102|3%  OF GROSS|HOUR|||247961
1085|1105|$5.00|WEEK|||247961
1086|1103|$500/initiat. $800/reinst.|n/a|$100|$800|247962
1087|1101|$39.50|month|$8.40|$39.50|247962
1088|1104|$50|n/a|||247962
1089|1102|5% of gross + $0.50|hour|$1.15|$1.81|247962
1090|1105|$5|week|||247962
1091|1103|||$125.00|$425.00|247965
1092|1101|$25.00|MONTH|||247965
1093|1104|NONE||||247965
1094|1102|NONE||||247965
1095|1105|NONE|N/A|||247965
1096|1103|$100.00|OCCUR-ANCE|100.00|100.00|247979
1097|1101|38.00|MONTH|8.40|38.00|247979
1098|1104|0||0|0|247979
1099|1102|5%|HOUR|3.5%|5%|247979
1100|1105|5.00|OCCUR-ANCE/WK|3.00|5.00|247979
1101|1103|100|person|||247980
1102|1101|32.50|month|31.50|32.50|247980
1545|1105|NONE||||248358
1104|1102|1.50|hour|1.35|1.60|247980
1105|1105|||||247980
1106|1103|22.00 - 300.00|once|22.00|300.00|247981
1107|1101|22.00 - 48.00|month|22.00|48.00|247981
1108|1104|none|none|none|none|247981
1109|1102|none|none|none|none|247981
1110|1105|none|none|none|none|247981
1111|1103|500.00||||247982
1112|1101|27.50|Month|8.40|27.50|247982
1113|1104|1.00||||247982
1114|1102|N/A||||247982
1115|1105|5.00|Week|||247982
1116|1103|N/A|N/A|15.00|300.00|247983
1117|1101|N/A|N/A|N/A|N/A|247983
1118|1104|N/A|N/A|N/A|N/A|247983
1119|1102|3%|N/A|N/A|N/A|247983
1120|1105|N/A|N/A|N/A|N/A|247983
1121|1103|||$110|$550|247984
1122|1101|0|MONTH|6.00|40.00|247984
1123|1104|NONE||||247984
1124|1102||HOUR|$0.35|$1.24|247984
1125|1105|NONE||||247984
1126|1103|$100 or $200|once|$100|$200|247985
1127|1101|23.50|month|||247985
1128|1104|0||||247985
1129|1102|.03|$1.00|||247985
1130|1105|0||||247985
1141|1103|$100|Year|$10|$100|247988
1142|1101|$80.60|Quarter|$10.00|$80.60|247988
1143|1104|||||247988
1144|1102|$1.22|Hour|$.37|$1.22|247988
1145|1105|||||247988
1146|1103|||||247989
1147|1101|54/392|YEAR|||247989
1148|1104|||||247989
1149|1102|||||247989
1150|1105|||||247989
1166|1103|250|NEW MEMBER|||247993
1167|1101|33|MONTH|||247993
1168|1104|||||247993
1169|1102|3%  OF GROSS|MONTH|||247993
1170|1105|||||247993
1171|1103|0|ONCE|0|350.00|247994
1172|1101|0|MONTH|6.00|25.00|247994
1173|1104|NONE|NONE|NONE|NONE|247994
1174|1102|NONE|NONE|NONE|NONE|247994
1175|1105|25.00|MONTH|||247994
1176|1103|2|HRS PAY|||247995
1177|1101|20.50/31.80|MO|20.50|96.59|247995
1178|1104|0||||247995
1179|1102|3%|MO|3%|0%|247995
1180|1105|0||||247995
1181|1103|0|YEAR|0|0|247996
1182|1101|375.|YEAR|113.00|375.|247996
1183|1104|0|YEAR|0|0|247996
1184|1102|0|YEAR


YEAR|0|0|247996
1185|1105|0|YEAR|0|0|247996
1186|1103|AMOUNT|INITIATION|10.00|100.00|247997
1187|1101|AMOUNT|MONTH|23.30|27.00|247997
1188|1104|N/A|N/A|N/A|N/A|247997
1189|1102|AMOUNT|GROSS WAGES|3%|6%|247997
1190|1105|N/A|N/A|N/A|N/A|247997
1196|1103|N/A||||247999
1197|1101|11.84|EVERY 2 WEEKS|9.00|11.84|247999
1198|1104|N/A||||247999
1199|1102|N/A||||247999
1200|1105|N/A||||247999
1201|1103|$150 TO $600|YEAR|$0|$0|248011
1202|1101|$15 TO $26|MONTH|$15|$26|248011
1203|1104|$150 TO $600|YEAR|$0|$0|248011
1204|1102|NONE||$0|$0|248011
1205|1105|$6|WEEK|$0|$0|248011
1206|1103|500||||248012
1207|1101|23|MONTH|5|23|248012
1208|1104|0||||248012
1209|1102|0||||248012
1210|1105|0||||248012
1211|1103|$200|MEMBER|||248013
1212|1101|$22 OR     
6%|WAGES|||248013
1213|1104|NONE||||248013
1214|1102|NONE||||248013
1215|1105|NONE||||248013
1216|1103|100||||248046
1217|1101|35|month|||248046
1218|1104|5|month|||248046
1219|1102|4%|total pkg|||248046
1220|1105|||||248046
1231|1103|200|member|||248094
1232|1101|$20|month|||248094
1233|1104|||||248094
1234|1102|||||248094
1235|1105|||||248094
1236|1103|100||||248104
1237|1101|32|MONTH|||248104
1238|1104|0||||248104
1239|1102|||||248104
1240|1105|5|WEEK|||248104
1241|1103|||||248109
1242|1101|558|year|||248109
1243|1104|||||248109
1244|1102|||||248109
1245|1105|||||248109
1246|1103|240.00|MEMBER|100|240|248111
1247|1101|16.75|MONTH|||248111
1248|1104|5.00|TRANSF|||248111
1249|1102|.49|HOUR|.47|.49|248111
1250|1105|5.00|WEEK|||248111
1251|1103|$100|Initiation|||248121
1252|1101|$47|Month|$45.50|$47.00|248121
1253|1104|$5/$20|Week/Month|||248121
1254|1102|4%|Gross Wage|||248121
1255|1105|$21|Month|||248121
1256|1103|0|0|0|0|248124
1257|1101|14-29|MO|14|29|248124
1258|1104|0|0|0|0|248124
1259|1102|2.5/HR OR 2% GROSS|HR/GROSS|0|0|248124
1260|1105|0|0|0|0|248124
1261|1103|N/A|ONE TIME|50.00|250.00|248128
1262|1101|N/A|MONTH|6.00|58.80|248128
1263|1104|N/A|N/A|N/A|N/A|248128
