OID|DESCRIPTION|COST_BASIS|DEPRECIATION|BOOK_VALUE|VALUE|ASSET_TYPE|RPT_ID
189379|250 Commerce Park Drive, New Columbia, PA|260259|0|260259|260259|301|505240
189380|1258 O'Neil Hwy., Dunmore, PA|50000|0|50000|50000|301|505240
189381|150 So. 43rd Street, Harrisburg, PA|473039|0|473039|473039|301|505240
189382|4031 Executive Park Blvd., Harrisburg, PA|207973|0|207973|207973|301|505240
189383|4031 Executive Park Blvd., Harrisburg, PA|3781160|2469374|1311786|5698594|302|505240
189384|160 Patchway Roac, Duncansville, PA|2338696|806074|1532622|2374563|302|505240
206891||||||303|521230
206892||32945|32945|0|0|304|521230
206893||||||305|521230
191681|||||0|303|508637
191682|||||0|304|508637
191683|||||0|305|508637
199661||37745|12385|25360|25360|303|518920
199662||14638|14638|0|0|304|518920
199663||||||305|518920
219437|Block 72, lots 19 & 20, 203 N. Sov. Ave, AC, NJ|369750|0|369750|369750|301|543512
219440||||||305|543512
219439||48475|15689|32786|32786|304|543512
219438||74780|12918|61862|61862|303|543512
202355||||||303|520105
202356||5306|1684|3622|3622|304|520105
202357||||||305|520105
208256|2201 W 52ND ST, DENVER, CO 80221|50000|0|50000|50000|301|521886
208257|2201 W 52ND ST, DENVER, CO 80221|82871|77336|5535|5535|302|521886
208258|2201 W 52ND ST IMPROVEMENTS|19293|19293|0|0|302|521886
208259||||||303|521886
208260||42494|42494|0|0|304|521886
208261||||||305|521886
193012||42274|42977|703|8500|304|512826
193010|1451 Old Pinckney Road Howell MI. 48844|115000|113829|1171|260000|302|512826
193013||80048|30556|49492|40000|305|512826
193011||||||303|512826
195172||||||303|515753
195173||||||304|515753
195174||||||305|515753
209047|1192 Plainfield Street, Johnson, RI  02919|65000|0|65000|102900|301|522451
209048|1192 Plainfield Street, Johnston, RI  02919|539660|368993|170667|220800|302|522451
209049||||||303|522451
209050||28642|21624|7017|5000|304|522451
209051||15281|13841|1440|1000|305|522451
192483|1385 Tennessee Avenue|22500|0|22500|22500|301|511235
192484|1385 Tennessee Avenue|444829|73820|371009|371009|302|511235
192485||||||303|511235
192486||24082|24082|0|0|304|511235
192487||||||305|511235
200797|LAND 4409 W ALVA ST TAMPA FL|14600|0|14600|14600|301|519485
200798|BUILDING 4409 W ALVA ST TAMPA FL|354921|251075|103846|103846|302|519485
200799||23007|18110|4897|4897|303|519485
200800||42051|35491|6560|6560|304|519485
200801||||||305|519485
194104|194 W Lake ST, Elmhurst, IL 60126|35000|0|35000|32000|301|514611
194105|194 W Lake ST, Elmhurst, IL 60126|405407|185056|220351|224000|302|514611
194106||0|0|0|0|303|514611
194107||134220|134220|0|110000|304|514611
194108||2055|2055|0|1755|305|514611
204256|4 North High Street, Baltimore, MD|308473|173564|134909|150000|302|520586
204255|4 North High Street, Baltimore, MD|22500|0|22500|30000|301|520586
204257||||||303|520586
204258||130236|129522|714|10000|304|520586
204259||||||305|520586
210124|OFFICE FURNITURE AND EQUIPMENT|67396|0|17319|15000|301|527308
210125||||||303|527308
210126||||||304|527308
210127||||||305|527308
214204|23 BROCK ST, NORTH HAVEN, CT 06473|15000|0|15000|15000|301|535361
214205|23 BROCK ST., NORTH HAVEN, CT 06473|128130|103299|24831|111300|302|535361
214206|Automobiles and Other Vehicles|50181|45070|5111|21392|303|535361
214207|Office Furniture and Equipment|73304|66600|6704|6704|304|535361
214208|Other Fixed Assets|||||305|535361
207293|10801 S ORLANDO AVE ORLANDO FL|379000|35425|343575|300000|302|521430
207294||||||303|521430
207295||47161|20893|26268|20000|304|521430
207296||||||305|521430
207672|1957 10th Lake Ave N|122535|120735|1800|110000|302|521604
207673||||||303|521604
207674||59078|55796|3282|0|304|521604
207675||||||305|521604
200358||||||305|519266
200354|1200 E. Euclid Ave.|156000|0|156000|156000|301|519266
200355|1200 E. Euclid Ave.|184000|55200|128800|128800|302|519266
200356||||||303|519266
200357||53679|51131|2548|2548|304|519266
194961|3741 E Atanta, Phoenix, AZ 85040|50000|0|50000|50000|301|515339
194962|3741 E Atlanta, Phoenix, AZ 85040|377771|222513|155258|200000|302|515339
194963||||||303|515339
194964||178631|163366|15265|15265|304|515339
194965||||||305|515339
208692|5301 Madison Ave, Sacramento, CA 95841|68988|0|68988|68988|301|522160
208693|5301 Madison Ave, Sacramento, CA 95841|117467|5271|112196|112196|302|522160
208694||||||303|522160
208695||109696|63330|46366|46366|304|522160
208696||||||305|522160
198501||73893||72893|72893|303|518261
198502||90776||90776|90776|304|518261
198503||||||305|518261
192206||||||303|510251
192207||37266|24422|12844|12844|304|510251
192208||||||305|510251
207173|6920 Pueblo, Wichita KS 67209|30910|0|30910|30910|301|521372
207174|6920 Pueblo, Wichita KS 67209|76565|76585|0|0|302|521372
207175||0|0|0|0|303|521372
207176||13244|13244|0|0|304|521372
207177||0|0|0|0|305|521372
251767||||||303|591188
251768||45033|40510|4523|4523|304|591188
251769||1488|1488|0|0|305|591188
207333||||||303|521450
207334||22691||22691||304|521450
207335||||||305|521450
197718||||||303|517623
197719||15829|15829|0|0|304|517623
197720||||||305|517623
202191|2974 E HENRIETTA RD, HENRIETTA, NY 14467|17189|0|17189|20000|301|520039
202192|2974 E HENRIETTA RD, HENRIETTA, NY 14467|178993|25060|153933|161000|302|520039
202193||||||303|520039
202194||67468|59876|7592|7592|304|520039
202195||||||305|520039
207347|0|0|0|0|0|301|521456
207348||0|0|0|0|303|521456
207349||0|0|0|0|304|521456
207350||0|0|0|0|305|521456
207786|1414 Brighton Road, Pittsburgh, PA 15212|21951|0|21951|21951|301|521647
207787|1414 Brighton Road, Pittsburgh, PA 15212|438049|189821|248228|248228|302|521647
207788|Building improvements|75026|21664|53362|53362|302|521647
207789||||||303|521647
207790||||||304|521647
207791||||||305|521647
210220||0|0|0|0|303|527596
210218|2313 4TH AVENUE N.  BIRMINGHAM, AL|11500|0|11500|11500|301|527596
210221||24500|24500|0|15000|304|527596
210222||0|0|0|0|305|527596
210219|2313 4TH AVENUE N. BIRMINGHAM, AL|82100|8287|73813|100000|302|527596
200010|1239 Howard Street, San Francisco|388699|0|388699|388699|301|519129
200011|1239 Howard Street, San Francisco|593512|212145|381367|381367|302|519129
200012||||||303|519129
200013||79620|74271|5349|5349|304|519129
200014||||||305|519129
184280|2261 Waters Dr Mendota Heights, MN 55120|21757|0|21757|21757|301|501202
184281|2261 Waters Dr Mendota Heights, MN 55120|413375|27558|385817|273100|302|501202
184282||||||303|501202
184283||72790|52109|20681|20681|304|501202
184284||||||305|501202
193832|1820 NORTHWEST BLVD, COLUMBUS, OH|30000|0|30000|30000|301|514238
193833|1820 NORTHWEST BLVD, COLUMBUS, OH|310000|134791|175209|310000|302|514238
193834|||||0|303|514238
193835||105419|100552|4867|105419|304|514238
193836||42289|13837|28452|42289|305|514238
196902|6500 W Sunrise Boulevard, Plantation, FL 33313|456650|0|456650|456650|301|517089
196903||||||303|517089
196904||40912||40912|40912|304|517089
196905||37132||37132|37132|305|517089
194876|3181 Eastern Ave Grand Rapids MI 49508|203443|0|203443|203443|301|515290
194877|3181 Eastern Ave Grand Rapids Mi 49508|203443|||203443|302|515290
194878||||||303|515290
194879||||||304|515290
194880||||||305|515290
208004|3720 W. GREENWAY ROAD|20000|0|20000|20000|301|521773
208005|3720 W. GREENWAY ROAD|575103|352970|222133|575103|302|521773
208006||||||303|521773
208007||50572|47247|3325|3325|304|521773
208008||118579|68171|50408|50408|305|521773
193305|262 W 2ND Ave Mesa, AZ||0|0|0|301|513420
193306|262 W 2ND Ave. Mesa AZ|202210|109115|93095|93095|302|513420
193307||||||303|513420
193308||22402|20524|1878|1878|304|513420
193309||23445|19272|4173|4173|305|513420
196920|727 N Swan Rd|52600|0|52600|52600|301|517102
196921|727 N Swan Rd|135528||135528|135528|302|517102
196922||||||303|517102
196923||947||947|947|304|517102
196924||||||305|517102
192570||||||303|511559
192571||17881|17881|0||304|511559
192572||||||305|511559
204639|21540 Prairie St, Chatsworth CA|243068|186210|56858|56858|302|520692
204640||19347|19347|0|0|303|520692
204641||84170|78802|5368|5368|304|520692
204642||||||305|520692
204638|21540 Prairie St, Chatsworth CA|237006|0|237006|237006|301|520692
201348|6125 WATT AVE NORTH HIGHLANDS, CA 95660|325000|308785|16215|325000|302|519752
201349||||||303|519752
201350||33934|26184|7750|33934|304|519752
201351||22485|6225|16260|22485|305|519752
192464||0|0|0|0|303|511069
192465||8030|6910|1120|1120|304|511069
192466||9550|3980|5570|5570|305|511069
208563|6620 FLANDERS DR., SAN DIEGO, CA 92121|160118|0|160118|160118|301|522076
208564|6620 FLANDERS DR., SAN DIEGO, CA 92121|266864|123703|143161|143161|302|522076
208565||96456|66707|29749|29749|303|522076
208566||150247|96033|54214|54214|304|522076
208567||||||305|522076
220030||||||303|544173
220031||27536|27536||15000|304|544173
220028|1060 MINNESOTA AVENUE, SAN JOSE, CA|260000|0|260000|290000|301|544173
220029|1060 MINNESOTA AVENUE, SAN JOSE, CA|425414|177336|248078|445000|302|544173
220032||||||305|544173
184021||||||303|499337
184022||65301|62044|3257|3257|304|499337
184023||||||305|499337
186781|702 S. BROADWAY SANTA ANA, CA 92701(LAND)|160000|0|160000|160000|301|504372
186782|702 S. BROADWAY SANTA ANA, CA 92701(BLDG)|153525|70284|83239|83239|302|504372
186783||||||303|504372
186784||32086|30925|1161|1161|304|504372
186785||||||305|504372
206360|3350 Scott Blvd. #57 Santa Clara, CA 95050|817919|115226|702693|700000|302|521081
206361|Automobiles and Other Vehicles|26004|26004|0|5000|302|521081
206362|Office Furnitue & Equipment|77120|60355|16765|3000|302|521081
206363||||||303|521081
206364||||||304|521081
206365||||||305|521081
185359|744 VALENCIA STREET, LOS ANGELES, CA 90017|111200|0|111200|111200|301|503641
185360|744 VALENCIA STREET, LOS ANGELES, CA 90017|373354|159605|213749|213749|302|503641
185361||||||303|503641
185362||108293|107087|1206|1206|304|503641
185363||||||305|503641
198014|LAND-BARTLESVILLE, OK|5000|0|5000|5000|301|517851
198015|LAND-TULSA, OK|40000|0|40000|40000|301|517851
198016|1515 S. MEMORIAL, TULSA, OK|606927|174943|431984|431984|302|517851
198017||||||303|517851
198018||49319|44520|4799|4799|304|517851
198019||||||305|517851
202201||39342|27325|12017|12017|303|520043
202202||||||304|520043
202203||||||305|520043
206894|TAYLOR, MICHIGAN|143328||143328|143328|302|521232
206895||||||303|521232
206896||49200|27767|21433|21433|304|521232
206897||||||305|521232
216042|4845 UNION ROAD, BUFFALO, NY |71064|0|71064|71064|301|536747
216043|4845 UNION ROAD, BUFFALO, NY |144773|114144|30629|74000|302|536747
216045||80333|72281|8052|10000|304|536747
216046||||||305|536747
216044||25407|16720|8687|10000|303|536747
193033||97735||97735|97735|304|512858
193030|2262 Bath Ave., Brooklyn, NY 11214|94590|0|94590|94590|301|512858
193034||||||305|512858
193031|2262 Bath Ave., Brooklyn, NY 11214|319560||319560|319560|302|512858
193032||||||303|512858
207684|607/609 Canion Dr Austin TX|10000|0|10000|57240|301|521614
207685|601 Williams Dr Austin TX|290283|180575|109708|320160|302|521614
207686||||||303|521614
207687||52691|50217|2474|2474|304|521614
207688||||||305|521614
208893||||||303|522270
208894||9316|4099|5217|5217|304|522270
208895||||||305|522270
194981|841 CALIFORNIA AVE; PGH, PA 15212|84139|0|84139|84139|301|515363
194982|841 CALIFORNIA AVE; PGH, PA 15212|2314213|1227750|1086463|1086463|302|515363
194983||||||303|515363
194984||147802|126900|20902|20902|304|515363
194985||||||305|515363
198143|Buildings|392633|0|164389|164389|301|518008
198144|Copier|18208|0|18208|18208|301|518008
198145||||||303|518008
198146||||||304|518008
198147||||||305|518008
199973||||||303|519114
199974||8159|7773|386|386|304|519114
199975||||||305|519114
201278|631 Park st Jacksonville, FL 32204|128410|61050|67360|330000|302|519717
201279||||||303|519717
201280||30952|24500|6452|6452|304|519717
201281||||||305|519717
196016|Furniture and Fixtures|63765|0|862|862|301|516554
196017|Automobiles|186232|0|93046|93046|301|516554
196018||||||303|516554
196019||||||304|516554
196020||||||305|516554
195221|5369 Park Blvd / Parking Lot Behind Building|19900|0|41193|41193|301|515790
195222|Asphalt|4500|0|7875|7875|301|515790
195223|Asphalt|5200|0|9100|9100|301|515790
195224|5369 Park Blvd Pinellas Park, FL 33781|168000||209000|209000|302|515790
195225|Carport|540||6750|2700|302|515790
195226|Tool Shed|2500||1500|1500|302|515790
195227||23569|15404|8165|8165|303|515790
195228||20012|14762|5250|5250|304|515790
195229||||||305|515790
208862|242 S PROGRESS STREET, HARRISBURG, PA|19500|0|19500|19500|301|522263
208863|242 S PROGRESS STREET, HARRISBURG, PA|156824|33720|123104|123104|302|522263
208864||||||303|522263
208865||||||304|522263
208866||||||305|522263
195721|210 QUEEN ANNE AVE N SEATTLE WA|49249|0|49249|1152000|301|516311
195723||||||303|516311
195724||78540|73474|5066|5000|304|516311
195725||||||305|516311
195722|210 QUEEN ANNE AVE N SEATTLE WA|657618|408554|249064|1000|302|516311
210883|125 W. GRAYSON, SAN ANTNIO, TX|100000|0|100000|257370|301|530198
210884|BUILDING IMPROVEMENTS|48461||48461|48461|302|530198
210885||||||303|530198
210886||40189||40189|10000|304|530198
210887||0||0|0|305|530198
205619|2261 S Redwood Road|4235|0|4235|0|301|520933
205620|2261 S Redwood Road, SLC, UT 84119|92002||63324|0|302|520933
205621||||||303|520933
205622||44891||4484||304|520933
205623||||||305|520933
208568||||||303|522078
208569||25412|20764|4648||304|522078
208570||||||305|522078
198802|1600 South Broadway, St. Louis, MO 63104|5796|0|5796|5796|301|518425
198803|1600 South Broadway, St. Louis, MO 63104|325315|319603|5712|5712|302|518425
198804||38618|28964|9654|9654|303|518425
198805||91655|83889|7766|7766|304|518425
198806||24214|4347|19867|19867|305|518425
197420||53673|52845|828|828|304|517477
197421||||||305|517477
197419||||||303|517477
198030|LAND-374 MORRIS AVE., SPRINGFIELD, NJ|143000|0|143000|143000|301|517866
198031|BLDG-374 MORRIS AVE., SPRINGFIELD, NJ |239894|110338|129556|129556|302|517866
198032||55137|34475|20662|20662|303|517866
198033||98891|93199|5692|5692|304|517866
198034||||||305|517866
208719|28806 John R Rd Madison Hgts MI 48071|||122029|122029|302|522178
208720||||||303|522178
208721||||||304|522178
208722||||||305|522178
