OID|INV_TYPE|NAME|AMOUNT|RPT_ID
193544|706|Other Investments Total Book Value||529514
193520|704|Marketable Securities Total BookValue|230965|529514
193521|701|Invesco Balanced Risk Allocation|9996|529514
193522|701|Blackrock Strategic|4926|529514
193523|701|Dreyfus ST Income|4852|529514
193524|701|Federated Unconst. Bond|4735|529514
193525|701|Janus Flexible Bond|4895|529514
193519|703|Marketable Securities Total Cost|229710|529514
173077|705|Other Investments Total Cost||507809
173073|703|Marketable Securities Total Cost|3106466|507809
173078|706|Other Investments Total Book Value||507809
173074|704|Marketable Securities Total BookValue|3059375|507809
173075|701|BOND-OAKLAND UNIVERSITY MI 3.41%|166063|507809
173076|701|COMMONWEALTH BK 1.9% MED TRM NT |250365|507809
191709|703|Marketable Securities Total Cost|233667|522280
191710|704|Marketable Securities Total BookValue|232183|522280
191711|701|Northern Funds|232183|522280
191712|705|Other Investments Total Cost||522280
191713|706|Other Investments Total Book Value||522280
176494|703|Marketable Securities Total Cost|0|515113
176495|704|Marketable Securities Total BookValue|0|515113
176496|705|Other Investments Total Cost|0|515113
176497|706|Other Investments Total Book Value|0|515113
174159|703|Marketable Securities Total Cost||510090
174160|704|Marketable Securities Total BookValue||510090
174161|705|Other Investments Total Cost|85000|510090
174162|706|Other Investments Total Book Value|45113|510090
174163|702|30,000 Citi Group Bond - ML|31893|510090
174164|702|1,150 Freddie Mac Bond - ML|2013|510090
174165|702|1,000 Fannie Mae Bond - ML|1670|510090
174166|702|Cash Money Market - ML|9537|510090
184189|702|LOCAL 234 BUILDING CORP.|522978|519841
184185|703|Marketable Securities Total Cost||519841
184186|704|Marketable Securities Total BookValue||519841
184187|705|Other Investments Total Cost|522978|519841
184188|706|Other Investments Total Book Value|522978|519841
169405|703|Marketable Securities Total Cost|394172|504998
169406|704|Marketable Securities Total BookValue|394172|504998
169407|701|AMERICAN - GROWTH FD OF AMERICA|43884|504998
169408|701|AMERICAN FDS - FUNDAMENTAL INVESTORS FUND|69930|504998
169409|701|AMERICAN FDS - BOND FD OF AMERICA|59785|504998
169410|701|AMERICAN FDS - CAPITAL INCOME BUILDER|77436|504998
169411|701|AMERICAN FDS - INTERNATIONAL GROWTH & INCOME FD|29265|504998
169412|701|AMERICAN FDS - AMERICAN CAPITAL WORLD GROWTH & INC|73872|504998
169413|701|HBSC USA INCOME NEW BUFF LKD UNRATED|40000|504998
169414|705|Other Investments Total Cost||504998
169415|706|Other Investments Total Book Value||504998
178095|703|Marketable Securities Total Cost||516752
178096|704|Marketable Securities Total BookValue||516752
178097|705|Other Investments Total Cost||516752
178098|706|Other Investments Total Book Value||516752
167015|704|Marketable Securities Total BookValue|719965|504439
167014|703|Marketable Securities Total Cost|679387|504439
167016|701|BLACKROCK EQUITY FUND|89431|504439
167017|701|BLACKROCK GLOBAL FUND|94365|504439
167018|701|DELAWARE DIVERSIFIED FUND|60295|504439
167019|701|FRANKLIN RISING FUND|85010|504439
167020|701|FRANKLIN UTILITIES FUND|37761|504439
167021|701|FRANKLIN INCOME FUND|75038|504439
167022|701|LOOMIS SAYLES STRATEGIC INCOME FUND|56427|504439
167023|701|LORD ABBETT SHORT FUND|60435|504439
167024|705|Other Investments Total Cost|0|504439
167025|706|Other Investments Total Book Value|0|504439
167026|702|N/A|0|504439
184376|703|Marketable Securities Total Cost|566986|519937
184377|704|Marketable Securities Total BookValue|566986|519937
184378|701|Vanguard Star Funds|566986|519937
184379|705|Other Investments Total Cost||519937
184380|706|Other Investments Total Book Value||519937
174581|706|Other Investments Total Book Value||511544
174579|704|Marketable Securities Total BookValue||511544
174580|705|Other Investments Total Cost||511544
174578|703|Marketable Securities Total Cost||511544
183981|703|Marketable Securities Total Cost|0|519766
183982|704|Marketable Securities Total BookValue|0|519766
183983|705|Other Investments Total Cost|0|519766
183984|706|Other Investments Total Book Value|0|519766
164222|701|MORGAN STANLEY CAP TR III - 4,000 SHARES|100000|498965
164221|704|Marketable Securities Total BookValue|450000|498965
164220|703|Marketable Securities Total Cost|450000|498965
164224|701|MORGAN STANLEY CAP TR VI - 4,000 SHARES|100000|498965
164225|701|BELL SOUTH - 4,000 SHARES|100000|498965
164226|701|COUNTRYWIDE FIN CAP V - 2,000 SHARES|50000|498965
164227|705|Other Investments Total Cost||498965
164228|706|Other Investments Total Book Value||498965
164223|701|WELLS FARGO CAP TR III - 4,000 SHARES|100000|498965
164818|703|Marketable Securities Total Cost||501363
164819|704|Marketable Securities Total BookValue||501363
164820|705|Other Investments Total Cost||501363
164821|706|Other Investments Total Book Value||501363
177239|703|Marketable Securities Total Cost||515982
177240|704|Marketable Securities Total BookValue||515982
177241|705|Other Investments Total Cost||515982
177242|706|Other Investments Total Book Value||515982
173914|703|Marketable Securities Total Cost|989543|508785
173915|704|Marketable Securities Total BookValue|989543|508785
173916|701|MERRILL LYNCH SPECIAL ACCOUNT|522133|508785
173917|701|MERRILL LYNCH SERVICE AWARD ACCOUNT|467410|508785
173918|705|Other Investments Total Cost||508785
173919|706|Other Investments Total Book Value||508785
167058|703|Marketable Securities Total Cost|353069|504463
167059|704|Marketable Securities Total BookValue|359387|504463
167060|701|Hartford Capital Appreciation|84925|504463
167061|701|Hartford Capital Appreciation II|43045|504463
167062|701|Hartford International Opp|37672|504463
167063|701|Hartford Dividend Growth|45701|504463
167064|701|Hartford Small Company|9841|504463
167065|701|Invesco Balances Risk Allocation|60421|504463
167066|701|Unit VK Sustainable G&I 2012|38870|504463
167067|701|Unit VK S&P Dividend|38912|504463
167068|705|Other Investments Total Cost||504463
167069|706|Other Investments Total Book Value||504463
164487|703|Marketable Securities Total Cost|25000|499351
164488|704|Marketable Securities Total BookValue|25000|499351
164489|701|HARRIS PREFERRED CAPITAL - 1,000 SHARES|25000|499351
164490|705|Other Investments Total Cost||499351
164491|706|Other Investments Total Book Value||499351
176653|703|Marketable Securities Total Cost||515260
176654|704|Marketable Securities Total BookValue||515260
176655|705|Other Investments Total Cost||515260
176656|706|Other Investments Total Book Value||515260
183845|703|Marketable Securities Total Cost|375479|519720
183846|704|Marketable Securities Total BookValue|375479|519720
183847|701|Union Bank & Trust CD|10100|519720
183848|701|Share Point Credit Union CD|338451|519720
183849|701|Share Point Credit Union Money Market Fund|26923|519720
183850|705|Other Investments Total Cost|26260|519720
183851|706|Other Investments Total Book Value|26260|519720
183852|702|Minneapolis Labor Temple Association Stock|23750|519720
176175|703|Marketable Securities Total Cost||514880
176176|704|Marketable Securities Total BookValue||514880
176177|705|Other Investments Total Cost||514880
176178|706|Other Investments Total Book Value||514880
194586|706|Other Investments Total Book Value|0|532930
194582|703|Marketable Securities Total Cost|0|532930
194587|702|None|0|532930
194583|704|Marketable Securities Total BookValue|0|532930
194584|701|None|0|532930
194585|705|Other Investments Total Cost|0|532930
173457|703|Marketable Securities Total Cost||508287
173458|704|Marketable Securities Total BookValue|33259|508287
173459|701|134.075 Principal Capital Appreciation Fund|5014|508287
173460|701|300.935 Principal Real Estate Securities Class A|5946|508287
173461|701|579.395 Principal Government & High|6605|508287
173462|701|599.020 Shares DWS Strategic Government SEC Fund A|5343|508287
173463|705|Other Investments Total Cost||508287
173464|706|Other Investments Total Book Value||508287
190110|703|Marketable Securities Total Cost||521409
190111|704|Marketable Securities Total BookValue||521409
190112|705|Other Investments Total Cost||521409
190113|706|Other Investments Total Book Value||521409
172922|703|Marketable Securities Total Cost|24554990|507561
172923|704|Marketable Securities Total BookValue|24554990|507561
172924|701|PIMCO LOW DURATION FUND|5182994|507561
172925|701|SPDR 500 ETF|1485709|507561
172926|701|VICTORY INSTITUTIONAL DIVERSIFIED STOCK FUND|3051619|507561
172927|701|PIMCO MODERATE DURATION FUND|8464879|507561
172928|705|Other Investments Total Cost||507561
172929|706|Other Investments Total Book Value||507561
174054|703|Marketable Securities Total Cost|0|509466
174055|704|Marketable Securities Total BookValue|0|509466
174056|705|Other Investments Total Cost|0|509466
174057|706|Other Investments Total Book Value|0|509466
183147|706|Other Investments Total Book Value||519383
183141|703|Marketable Securities Total Cost|716998|519383
183142|704|Marketable Securities Total BookValue|735572|519383
183143|701|Principal Government & High |241942|519383
183144|701|Principal Short-Term Income|189004|519383
183145|701|Principal Equity Income Fund|108393|519383
183146|705|Other Investments Total Cost||519383
194201|702|Money Market Account|37830|531840
194197|703|Marketable Securities Total Cost||531840
194198|704|Marketable Securities Total BookValue||531840
194199|705|Other Investments Total Cost|37830|531840
194200|706|Other Investments Total Book Value|37830|531840
172903|703|Marketable Securities Total Cost||507553
172904|704|Marketable Securities Total BookValue||507553
172905|705|Other Investments Total Cost||507553
172906|706|Other Investments Total Book Value||507553
170909|703|Marketable Securities Total Cost|8561306|505240
170910|704|Marketable Securities Total BookValue|8402999|505240
170911|701|Wells Fargo Advantage Total Return Bond Fund|519148|505240
170912|705|Other Investments Total Cost|122936|505240
170913|706|Other Investments Total Book Value|122936|505240
170914|702|Investment in UFCW Local 1776 Limited Partnership|122936|505240
173756|703|Marketable Securities Total Cost|0|508637
173757|704|Marketable Securities Total BookValue|0|508637
173758|705|Other Investments Total Cost||508637
173759|706|Other Investments Total Book Value||508637
191091|703|Marketable Securities Total Cost|47529|521886
191092|704|Marketable Securities Total BookValue|53852|521886
191093|701|PIMCO LOW DURATION FUND|5126|521886
191094|701|PIMCO TOTAL RETURN FUND|31681|521886
191095|705|Other Investments Total Cost|4528|521886
191096|706|Other Investments Total Book Value|4528|521886
177029|703|Marketable Securities Total Cost||515753
177030|704|Marketable Securities Total BookValue||515753
177031|705|Other Investments Total Cost||515753
177032|706|Other Investments Total Book Value||515753
191885|701|Core Cash|4673|522451
191883|703|Marketable Securities Total Cost|11347|522451
191886|701|Interbond Fund|3449|522451
191887|701|Value Fund|4723|522451
191884|704|Marketable Securities Total BookValue|12845|522451
191888|705|Other Investments Total Cost||522451
191889|706|Other Investments Total Book Value||522451
174477|703|Marketable Securities Total Cost|2210|511235
174478|704|Marketable Securities Total BookValue|2210|511235
174479|705|Other Investments Total Cost||511235
174480|706|Other Investments Total Book Value||511235
175992|704|Marketable Securities Total BookValue|0|514611
175991|703|Marketable Securities Total Cost|0|514611
175993|705|Other Investments Total Cost|0|514611
175994|706|Other Investments Total Book Value|0|514611
197087|706|Other Investments Total Book Value||535361
197081|703|Marketable Securities Total Cost|181953|535361
197082|704|Marketable Securities Total BookValue|151558|535361
197083|701|DREYFUS RESH GROWTH FD INC SHS CL C|18354|535361
197084|701|DREYFUS RESH GROWTH FD INC SHS CL C|40324|535361
197085|701|BANK OF AMERICA CORP|92880|535361
197086|705|Other Investments Total Cost||535361
176784|701|Blackrock Global|54863|515339
176783|701|American Funds|144842|515339
176785|701|Franklin Income Fund|306906|515339
176786|701|S&P 500|160850|515339
176787|705|Other Investments Total Cost||515339
176788|706|Other Investments Total Book Value||515339
176782|704|Marketable Securities Total BookValue|1013873|515339
176781|703|Marketable Securities Total Cost|1013873|515339
191538|703|Marketable Securities Total Cost||522160
191539|704|Marketable Securities Total BookValue||522160
191540|705|Other Investments Total Cost||522160
191541|706|Other Investments Total Book Value||522160
180942|706|Other Investments Total Book Value|51245|518261
180939|703|Marketable Securities Total Cost||518261
180940|704|Marketable Securities Total BookValue||518261
180941|705|Other Investments Total Cost|51245|518261
174189|703|Marketable Securities Total Cost||510251
174190|704|Marketable Securities Total BookValue||510251
174191|705|Other Investments Total Cost||510251
174192|706|Other Investments Total Book Value||510251
190029|703|Marketable Securities Total Cost|4200|521372
190030|704|Marketable Securities Total BookValue|4200|521372
190031|701|Plaindealer, union newspaper|4200|521372
190032|705|Other Investments Total Cost||521372
190033|706|Other Investments Total Book Value||521372
190183|703|Marketable Securities Total Cost|0|521450
190184|704|Marketable Securities Total BookValue|0|521450
190185|705|Other Investments Total Cost|0|521450
190186|706|Other Investments Total Book Value|0|521450
190219|705|Other Investments Total Cost|0|521456
190220|706|Other Investments Total Book Value|0|521456
190202|703|Marketable Securities Total Cost|0|521456
190221|702|0|0|521456
190222|702|0|0|521456
190223|702|0|0|521456
190224|702|0|0|521456
190225|702|0|0|521456
190226|702|0|0|521456
190227|702|0|0|521456
190228|702|0|0|521456
190229|702|0|0|521456
190230|702|0|0|521456
190231|702|0|0|521456
190232|702|0|0|521456
190233|702|0|0|521456
190234|702|0|0|521456
190235|702|0|0|521456
190203|704|Marketable Securities Total BookValue|0|521456
190204|701|0|0|521456
190205|701|0|0|521456
190206|701|0|0|521456
190207|701|0|0|521456
190208|701|0|0|521456
190209|701|0|0|521456
190210|701|0|0|521456
190211|701|0|0|521456
190212|701|0|0|521456
190213|701|0|0|521456
190214|701|0|0|521456
190215|701|0|0|521456
190216|701|0|0|521456
190217|701|0|0|521456
190218|701|0|0|521456
190637|703|Marketable Securities Total Cost|91360|521647
190638|704|Marketable Securities Total BookValue|91360|521647
190639|701|Franklin Tax Free - Federal Limited Term Tax Free|22689|521647
190640|701|Franklin Tax Free - Hi Yield Tax Free|22962|521647
190641|701|Franklin Tax Free - Federal Intermediate Term Tax |22798|521647
190642|701|Franklin Tax Free - PA Tax Free|22911|521647
190643|705|Other Investments Total Cost||521647
190644|706|Other Investments Total Book Value||521647
193158|703|Marketable Securities Total Cost||527596
193159|704|Marketable Securities Total BookValue|0|527596
193160|705|Other Investments Total Cost||527596
193161|706|Other Investments Total Book Value|0|527596
182542|704|Marketable Securities Total BookValue|4575|519129
182541|703|Marketable Securities Total Cost|4575|519129
182543|705|Other Investments Total Cost||519129
182544|706|Other Investments Total Book Value||519129
164724|703|Marketable Securities Total Cost|0|501202
164725|704|Marketable Securities Total BookValue|0|501202
164726|701|none|0|501202
164727|705|Other Investments Total Cost|0|501202
164728|706|Other Investments Total Book Value|0|501202
164729|702|none|0|501202
175718|703|Marketable Securities Total Cost|140000|514238
175719|704|Marketable Securities Total BookValue|150475|514238
175720|701|2018 CD|109760|514238
175721|701|2017 CD|40715|514238
175722|705|Other Investments Total Cost||514238
175723|706|Other Investments Total Book Value||514238
178990|701|Fairholme-Mutual Fund|5962|517089
178987|703|Marketable Securities Total Cost|45721|517089
178991|701|Harbor-Mutual Fund|4052|517089
178992|701|Royal Alliance-Mutual Fund|30670|517089
178993|701|Royce-Mutual Fund|2352|517089
178994|705|Other Investments Total Cost|0|517089
178995|706|Other Investments Total Book Value|0|517089
178988|704|Marketable Securities Total BookValue|45721|517089
178989|701|CGM Realty/CGMRX|2685|517089
174586|703|Marketable Securities Total Cost||511559
174587|704|Marketable Securities Total BookValue||511559
174588|705|Other Investments Total Cost|70000|511559
174589|706|Other Investments Total Book Value|83014|511559
174590|702|CERTIFICATE OF DEPOSIT|83014|511559
174445|703|Marketable Securities Total Cost|0|511069
174446|704|Marketable Securities Total BookValue|0|511069
174447|705|Other Investments Total Cost|0|511069
174448|706|Other Investments Total Book Value|0|511069
191424|703|Marketable Securities Total Cost||522076
191425|704|Marketable Securities Total BookValue||522076
191426|705|Other Investments Total Cost|90|522076
191427|706|Other Investments Total Book Value|90|522076
164458|703|Marketable Securities Total Cost||499337
164459|704|Marketable Securities Total BookValue||499337
164460|705|Other Investments Total Cost|850000|499337
164461|706|Other Investments Total Book Value|850000|499337
164462|702|36.56% Ownership in Building Corporation|850000|499337
184613|703|Marketable Securities Total Cost||520043
184614|704|Marketable Securities Total BookValue||520043
184615|705|Other Investments Total Cost||520043
184616|706|Other Investments Total Book Value|-69450|520043
184617|702|NALC Building Corp, negative retained earnings|-69450|520043
198696|703|Marketable Securities Total Cost||536747
198697|704|Marketable Securities Total BookValue||536747
198698|705|Other Investments Total Cost||536747
198699|706|Other Investments Total Book Value||536747
174970|703|Marketable Securities Total Cost||512858
174971|704|Marketable Securities Total BookValue||512858
174972|705|Other Investments Total Cost||512858
174973|706|Other Investments Total Book Value||512858
191695|703|Marketable Securities Total Cost|119239|522270
191696|704|Marketable Securities Total BookValue|119239|522270
191697|701|Matrix - Mutual Funds|119239|522270
191698|705|Other Investments Total Cost||522270
191699|706|Other Investments Total Book Value||522270
176806|706|Other Investments Total Book Value||515363
176803|704|Marketable Securities Total BookValue||515363
176804|701|N/A|0|515363
176805|705|Other Investments Total Cost||515363
176807|702|N/A|0|515363
176802|703|Marketable Securities Total Cost||515363
180570|703|Marketable Securities Total Cost||518008
180571|704|Marketable Securities Total BookValue||518008
180572|701|N/A|0|518008
180573|705|Other Investments Total Cost||518008
180574|706|Other Investments Total Book Value||518008
182495|703|Marketable Securities Total Cost||519114
182496|704|Marketable Securities Total BookValue||519114
182497|705|Other Investments Total Cost|350078|519114
182498|706|Other Investments Total Book Value|350078|519114
182499|702|NATIONAL ASSOCIATION OF LETTER CARRIERS HOLDING CO|350078|519114
182500|702|3026 NW 60TH AVE   SUNRISE, FLORIDA   33313|0|519114
177909|706|Other Investments Total Book Value|931490|516554
177906|703|Marketable Securities Total Cost|0|516554
177910|702|Tropical Letter Carriers Holding Corporation|931490|516554
177907|704|Marketable Securities Total BookValue|0|516554
177908|705|Other Investments Total Cost|0|516554
177068|703|Marketable Securities Total Cost||515790
177069|704|Marketable Securities Total BookValue||515790
177070|705|Other Investments Total Cost|50000|515790
177071|706|Other Investments Total Book Value|54028|515790
177072|702|Certificate of Deposit               SunTrust Bank|15000|515790
177073|702|Certificate of Deposit               SunTrust Bank|15000|515790
177074|702|Certificate of Deposit               SunTrust Bank|10000|515790
177075|702|Certificate of Deposit               SunTrust Bank|10000|515790
176032|703|Marketable Securities Total Cost||514657
176033|704|Marketable Securities Total BookValue||514657
176034|701|0|0|514657
176035|705|Other Investments Total Cost||514657
176036|706|Other Investments Total Book Value||514657
176037|702|0|0|514657
188544|703|Marketable Securities Total Cost||520933
188545|704|Marketable Securities Total BookValue||520933
188546|705|Other Investments Total Cost||520933
188547|706|Other Investments Total Book Value||520933
179783|706|Other Investments Total Book Value||517477
179779|703|Marketable Securities Total Cost|345483|517477
179780|704|Marketable Securities Total BookValue|345483|517477
179781|701|U, Inc 1/2 Union Building|345483|517477
179782|705|Other Investments Total Cost||517477
180450|703|Marketable Securities Total Cost||517866
180451|704|Marketable Securities Total BookValue||517866
180452|705|Other Investments Total Cost||517866
180453|706|Other Investments Total Book Value||517866
174306|703|Marketable Securities Total Cost||510515
174307|704|Marketable Securities Total BookValue||510515
174308|705|Other Investments Total Cost||510515
174309|706|Other Investments Total Book Value||510515
177898|703|Marketable Securities Total Cost||516548
177899|704|Marketable Securities Total BookValue|206862|516548
177900|701|Franklin US Gov't Securities Fund Class A|54966|516548
177901|701|Franklin Floating Rate Daily Access Fund Class A|60699|516548
177902|701|Franklin Templeton Global Bond Fund Class A|45987|516548
177903|701|Franklin Strategic Income Fund Class|45210|516548
177904|705|Other Investments Total Cost||516548
177905|706|Other Investments Total Book Value||516548
178211|703|Marketable Securities Total Cost||516772
178212|704|Marketable Securities Total BookValue||516772
178213|705|Other Investments Total Cost|1983982|516772
178214|706|Other Investments Total Book Value|1983982|516772
178215|702|Genworth Life Insurance Company|508597|516772
178216|702|Jackson National Life Insurance|179978|516772
178217|702|Wells Fargo|1295407|516772
176372|703|Marketable Securities Total Cost||515018
176373|704|Marketable Securities Total BookValue||515018
176374|705|Other Investments Total Cost||515018
176375|706|Other Investments Total Book Value||515018
176060|705|Other Investments Total Cost||514695
176059|704|Marketable Securities Total BookValue||514695
176058|703|Marketable Securities Total Cost||514695
176061|706|Other Investments Total Book Value||514695
189883|703|Marketable Securities Total Cost|0|521265
189884|704|Marketable Securities Total BookValue|0|521265
189885|705|Other Investments Total Cost|0|521265
189886|706|Other Investments Total Book Value|0|521265
188955|703|Marketable Securities Total Cost||521022
188956|704|Marketable Securities Total BookValue||521022
188957|701|N/A|0|521022
188958|705|Other Investments Total Cost||521022
188959|706|Other Investments Total Book Value||521022
192758|703|Marketable Securities Total Cost|0|525838
192759|704|Marketable Securities Total BookValue|0|525838
192760|705|Other Investments Total Cost|0|525838
192761|706|Other Investments Total Book Value|0|525838
181306|703|Marketable Securities Total Cost|168|518460
181307|704|Marketable Securities Total BookValue|198|518460
181308|705|Other Investments Total Cost||518460
181309|706|Other Investments Total Book Value||518460
184589|703|Marketable Securities Total Cost|61699|520028
184590|704|Marketable Securities Total BookValue|61699|520028
184591|701|Morgan Stanley U.S.Trust A|25153|520028
184592|701|Morgan Stanley Pioneer Strategic Income B|36546|520028
184593|705|Other Investments Total Cost||520028
184594|706|Other Investments Total Book Value||520028
185029|701|N/A|0|520197
185027|703|Marketable Securities Total Cost|0|520197
185030|705|Other Investments Total Cost|0|520197
185031|706|Other Investments Total Book Value|0|520197
185032|702|N/A|0|520197
185028|704|Marketable Securities Total BookValue|0|520197
178914|703|Marketable Securities Total Cost|0|517035
178915|704|Marketable Securities Total BookValue|0|517035
178916|705|Other Investments Total Cost|0|517035
178917|706|Other Investments Total Book Value|0|517035
176042|703|Marketable Securities Total Cost||514670
176043|704|Marketable Securities Total BookValue||514670
176044|705|Other Investments Total Cost||514670
176045|706|Other Investments Total Book Value||514670
192184|703|Marketable Securities Total Cost|0|522675
192185|704|Marketable Securities Total BookValue|0|522675
192186|705|Other Investments Total Cost||522675
192187|706|Other Investments Total Book Value||522675
194162|703|Marketable Securities Total Cost||531585
194163|704|Marketable Securities Total BookValue||531585
194164|705|Other Investments Total Cost||531585
194165|706|Other Investments Total Book Value||531585
192617|703|Marketable Securities Total Cost|25013|524413
192618|704|Marketable Securities Total BookValue|25013|524413
192619|701|AMALGAMATED BANK|25013|524413
192620|705|Other Investments Total Cost||524413
192621|706|Other Investments Total Book Value||524413
180127|703|Marketable Securities Total Cost||517641
180128|704|Marketable Securities Total BookValue||517641
180129|705|Other Investments Total Cost||517641
180130|706|Other Investments Total Book Value||517641
173868|703|Marketable Securities Total Cost|0|508708
173869|704|Marketable Securities Total BookValue|0|508708
173870|705|Other Investments Total Cost|0|508708
173871|706|Other Investments Total Book Value|0|508708
167398|703|Marketable Securities Total Cost|0|504607
167399|704|Marketable Securities Total BookValue|0|504607
167400|705|Other Investments Total Cost|0|504607
167401|706|Other Investments Total Book Value|0|504607
171249|706|Other Investments Total Book Value||505286
171246|703|Marketable Securities Total Cost||505286
171247|704|Marketable Securities Total BookValue||505286
171248|705|Other Investments Total Cost||505286
165533|703|Marketable Securities Total Cost|0|503282
165534|704|Marketable Securities Total BookValue||503282
165535|705|Other Investments Total Cost|0|503282
165536|706|Other Investments Total Book Value||503282
166791|703|Marketable Securities Total Cost||504313
166792|704|Marketable Securities Total BookValue||504313
166793|705|Other Investments Total Cost||504313
166794|706|Other Investments Total Book Value||504313
167054|703|Marketable Securities Total Cost||504461
167056|705|Other Investments Total Cost||504461
167057|706|Other Investments Total Book Value||504461
167055|704|Marketable Securities Total BookValue||504461
169731|702|N/A|0|505076
169723|704|Marketable Securities Total BookValue|556431|505076
169724|701|FEDERAL NATIONAL MORTGAGE ASSOCIATION|57474|505076
169725|701|TENNESSEE VALLEY AUTHORITY|75097|505076
169726|701|FEDERAL FARM CREDIT BANKS|106144|505076
169727|701|GOVERNMENT NATIONAL MORTGAGE ASSN|60108|505076
169728|701|FEDERAL HOME LOAN MORTGAGE|70286|505076
169729|705|Other Investments Total Cost||505076
169730|706|Other Investments Total Book Value||505076
169722|703|Marketable Securities Total Cost|556431|505076
171344|704|Marketable Securities Total BookValue|0|505297
171343|703|Marketable Securities Total Cost||505297
171345|705|Other Investments Total Cost||505297
171346|706|Other Investments Total Book Value|0|505297
168283|703|Marketable Securities Total Cost||504876
168284|704|Marketable Securities Total BookValue||504876
168285|705|Other Investments Total Cost||504876
168286|706|Other Investments Total Book Value||504876
166007|703|Marketable Securities Total Cost|0|503853
166008|704|Marketable Securities Total BookValue|0|503853
166009|705|Other Investments Total Cost|0|503853
166010|706|Other Investments Total Book Value|0|503853
165684|703|Marketable Securities Total Cost|0|503500
165685|704|Marketable Securities Total BookValue||503500
