OID|DESCRIPTION|AMOUNT|RPT_ID
78507|Payroll Tax Liability|5704|521456
78680|Payroll withholdings|2024|521647
78683|Due to scholarship fund|4117|521647
78682|Pass through arbitration award|8136|521647
78681|Officers accrued leave payable|96913|521647
75834|Vacation and Sick Payable|35324|519129
69846|OPEIU|273|501202
69844|Minnesota Unemployment|269|501202
69848|Federal Unemployment|156|501202
69847|Officer Withholdings|655|501202
69845|Minnesota Dislocated Worker Tax|52|501202
73641|PAYROLL TAXES|2869|514238
73642|SECURITY DEPOSIT|1495|514238
74699|Payroll Taxes Payable|877|517089
74701|American Express Payable|1622|517089
74700|Payroll W/H Payable|920|517089
79188|PAYROLL LIABILITIES|4009|522327
78782|PAYROLL LIABILITIES|380|521773
83111|SECURITY DEPOSITS|3464|544173
83113|401K PAYABLE|326|544173
83112|PAYROLL TAXES PAYABLE|3055|544173
69715|PAYROLL LIABILITIES AND OTHER WITHHOLDINGS|11505|499337
70752|PAYROLL TAX WITHHOLDING & LIABILITIES|3061|504372
78210|Payroll Taxes|11750|521081
78212|TSP withholding|6047|521081
78211|COLCPE Withholding|105|521081
75051|PAYROLL TAXES|4898|517851
75053|ACCRUED DELEGATE FUND|11612|517851
75052|EMPLOYEE BENEFITS|7449|517851
76623|Accrued and withheld payroll taxes|4801|520043
81754|PAYROLL TAX PAYABLE|814|536747
78629|current liabilities|13019|521614
74007|PAYROLL TAXES WITHHELD AND ACCRUED|2208|515363
74009|RENTS RECEIVED IN ADVANCE|4976|515363
74008|SICK AND ANNUAL LEAVE PAYABLE|46151|515363
75814|ACCRUED VACATION AND SICK|23387|519114
74394|Payable to State of Florida|2317|516554
74395|Due to MDA|127|516554
74312|SICK LEAVE BENEFITS PAYABLE|14170|516311
74313|DAMAGE DEPOSITS AND PREPAID RENT|3360|516311
79890|PAYROLL DEDUCTIONS|2692|530198
78070|Employer Payroll Taxes|1654|520933
78071|Employee Tax Withholding|3075|520933
75334|PAYROLL WITHHOLDING LIABILITIES|2353|518425
74865|Payroll liabilities|277|517477
74868|COLCPE|30|517477
74867|Life insurance|75|517477
74866|Thrift savings withheld|530|517477
74844|PAYROLL TAXES PAYABLE|4284|517361
74846|KEY DEPOSITS|140|517361
74845|DUE TO MDA|958|517361
79548|PAYROLL TAX AND OTHER EMPLOYEE WITHHOLDING|4986|526643
78374|FICA Tax Payable|1995|521265
78376|Accrued Unemployment Tax Payable|284|521265
78375|Withholding Tax Payable|1161|521265
78162| PAYROLL TAXES WITHHELD|2505|521022
78166|UNION DUES WITHHELD|1256|521022
78165|INSURANCE PAYABLE|1119|521022
78164|HEALTH BENEFITS WITHHELD|4546|521022
78163|OPM PENSION PAYABLE|3428|521022
75344|Payroll Taxes|2046|518460
77894|WITHHELD PAYROLL TAXES|5169|520765
77895|OTHER PAYROLL TAXES|13312|520765
79326|payroll and other payroll related withholdings|3976|522664
76612|Accrued Payroll Taxes|5188|520028
76822|PAYROLL|7868|520197
76824|REAL ESTATE TAXES|6545|520197
76823|PAYROLL WITHHOLDING|3081|520197
74682|PAYROLL TAXES PAYABLE|7103|517035
73752|941 Federal Payroll Taxes|305|514670
73756|State Unemployment Taxes|114|514670
73755|940 Unemployment Taxes|49|514670
73754|State Taxes Forwarded|233|514670
73753|FICA Employer & Employee Taxes|547|514670
72977|OCLU - Visa|4208|508646
72978|Payroll liabilities|2545|508646
78097|Payroll Taxes Payable|182|520951
78098|Other Wihholdings from Payroll|2|520951
73288|PAYROLL TAXES PAYABLE|209|512351
79335|MISC PAYABLES|754|522675
80046|Credit Card|10550|531585
80049|Accrued Benefits|31307|531585
80048|Scholarship Fund|1000|531585
80047|Overdraft Protection|1688|531585
73354|Payroll Liabilities|12622|512903
74966|PAYROLL TAXES|486|517641
79270|Long Portion of Obligation Under Capital Leases|40924|522544
79648|RETIREMENT WITHHOLDING|186|527799
79653|FEDERAL UNEMPLOYMENT|37|527799
79652|STATE UNEMPLOYMENT|43|527799
79651|CITY WITHHOLDING|513|527799
79650|STATE WITHHOLDING|703|527799
79649|OTHER WITHHOLDING|270|527799
70445|OTHER LIABILITIES|20855|503877
73011|N/A|0|508708
72118|Payroll Liabilities|6771|505286
72438|Accured Payroll Liabilities|6384|506343
70553|Michigan Withholding|982|504115
70560|Federal Unemployment|63|504115
70559|Michigan Unemployment|178|504115
70558|Dental/Vision Insurance|177|504115
70557|Union Dues|1354|504115
70556|Health Insurance|2198|504115
70555|Retirement Benefits|1373|504115
70554|Disability Insurance|13|504115
70858|Compensated Absences Payable|31762|504540
70860|Employee Health Insurance W/H|1603|504540
70859|Employee Benefits Payable|551|504540
70161|Employee Benefits Retirement/Health|5589|503282
70162|Company Paid Benefits Retirement/Health|15451|503282
70784|VISA CREDIT CARD CHARGE FOR RONALD LINEBERGER|670|504461
70788|PAYROLL LIABILITIES|8951|504461
70787|VISA CREDIT CARD CHARGE FOR BARBARA SMITH|105|504461
70786|VISA CREDIT CARD CHARGE FOR BRYAN HUDGINS|357|504461
70785|VISA CREDIT CARD CHARGE FOR DENNIS CONLEY|1496|504461
71667|PAYROLL LIABILITIES|12998|505076
70263|MISCELLANEOUS EMPLOYEE PAYROLL WITHHOLDINGS|5993|503648
72387|PAYROLL LIABILITES|1490|505963
70190|Steward benefits|36865|503400
70191|Thrift savings plan|209|503400
70562|ACCRUED EXPENSES|29499|504127
70407|Employee Benefits Payable|8209|503853
70408|Accrued Wages|18273|503853
70218|DEPARTMENT OF TREASURY - PAYROLL LIABILITIES|7237|503500
70221|USPS ACCOUNTING SERVICE - LIFE INSURANCE WITHHELD|1226|503500
70220|USPS ACCOUNTING SERVICE - HEALTH INSURANCE WITHHEL|4398|503500
70219|USPS ACCOUNTING SERVICE - FERS RETIREMENT |2492|503500
70295|PAYROLL LIABILITIES|1563|503686
70297|ACCRUED VACATION & SICK LEAVE|55912|503686
70296|BENEFITS PAYABLE|17738|503686
70672|CREDIT CARDS|8448|504249
70673|PAYROLL LIABILITIES|11940|504249
70509|Payroll Liabilities|7256|504040
70511|Payroll Liability Accrued Vacation Leave|4660|504040
70510|Payroll Liability Accrued Sick Leave|14594|504040
78307|Payroll withholdings|2465|521199
75595|Due to Broker [Pending Investment Trades]|5773|518756
78955|Federal Withholding|2170|521954
78963|US Disbursing|1477|521954
78962|California Employers Training Tax|4|521954
78961|California Unemployment|189|521954
78960|California State Disability|96|521954
78959|California Withholding|494|521954
78958|Futa|764|521954
78957|Social Securtiy|999|521954
78956|Medicare|279|521954
79136|VISA PAYABLE|1785|522261
79138|SECURITY DEPOSITS PAYABLE|2255|522261
79137|BENEFITS PAYABLE|7772|522261
70294|OUTSTANDING CREDIT CARD BALANCE|966|503685
74880|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|3209|517525
69853|ACCRUED PAYROLL TAXES|1264|501313
72335|Sick Leave/Annual Leave|8217|505389
97627|Muscular Dystrophy Association|4509|601463
95065|TAXES PAYABLE|8890|590970
95066|UNFUNDED DEFERRED EXPENSES|69172|590970
74484|PAYROLL TAXES WITHHELD|4260|516774
75237|Accrued Wages|21020|518288
75238|Accrued Leave - Liability|24641|518288
75638|ACCRUED LIABILITIES|13961|518836
75639|ACCRUED PAYROLL|5495|518836
84371|Accrued payroll taxes|1037|547546
84370|Accrued payroll|11155|547546
84374|Pension payable|40979|547546
84373|Accrued compensated absences|54591|547546
84372|Rental security deposits|1861|547546
75422|PENSION PLAN PAYABLE|99046|518553
87753|PAYROLL WITHHOLDINGS|5849|560998
87757|PENSION PLAN PAYABLE|55878|560998
87756|ACCURED PAYROLL TAX EXPENSES|1485|560998
87755|EXCHANGES|11927|560998
87754|CREDIT CARD PAYABLE|13343|560998
73957|Accrued leave pay|23132|515263
73959|DD liabilities|150|515263
73958|Accrued sick pay|11854|515263
76527|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|2888|519960
78898|Accrued Taxes|15000|521877
78899|Payroll taxes withheld|2908|521877
98153|FEDERAL PAYROLL TAX LIABILITIES|42957|604596
98156|LIUNA PENSION FUND|80788|604596
98155|INCOME TAXES PAYABLE 990T|7710|604596
98154|MISSOURI PAYROLL TAX LIABILITIES|5318|604596
79524|PAYROLL TAXES WITHHELD AND ACCRUED|3032|525903
76041|INCURRED BUT NOT REPORTED HEALTH CLAIMS|459016|519375
76053|AGENCY DUES FILE ADJUSTMENTS|21589|519375
76052|LOCAL UNION MONIES IN ESCROW|21037|519375
76051|ACCRUED PENSION COST|33572529|519375
76050|ACCRUED POSTRETIREMENT HEALTH BENEFITS|39368676|519375
76049|TENANT DEPOSITS HELD|18000|519375
76048|DEFERRED REVENUE|1117256|519375
76047|PAYROLL WITHHOLDINGS|13740|519375
76046|ACCRUED VACATION|1539331|519375
76045|EMPLOYER'S 401K MATCH PAYABLE|8685|519375
76044|EMPLOYER'S PAYROLL TAX PAYABLE|87658|519375
76043|ACCRUED SALARIES|1148937|519375
76042|DUES OVERPAYMENTS/ESCROW|418073|519375
72895|Accrued expenses|359807|508430
72886|Accrued salaries & vacation|2403240|508430
72894|Deferred compensation|860475|508430
72893|Long term portion of deferred gain|11723674|508430
72892|Current portion of deferred gain|0|508430
72891|Accrued UBIT taxes|0|508430
72890|Deferred rent incentives|531769|508430
72889|Membership dues received in advance|55351|508430
72888|Premiums payable to Insurance Underwriters|46226|508430
72887|Payable to Chapters|523762|508430
79717|VACATION LIABILITY ACCRUAL|60936|528555
79720|PAYROLL TAXES PAYABLE|8930|528555
79719|DUES PAYABLE|145965|528555
79718|ACCOUNTS PAYABLE|31126|528555
74122|PER CAPITA TAX PAYABLE|98362|515811
79123|ACCRUED FICA TAXES|431|522244
78486|N/A|0|521423
73190|none|0|510931
75304|LAF (Legislative Action Fund) |1696|518367
75309|Legislative - DEFCON|2213|518367
75308|Annual Tax Preparation (990)|1000|518367
75307|Cyberfed|648|518367
75306|Sunshine Club (sick, funeral)|626|518367
75305|DLA Council 169 Per Capita Tax|4941|518367
79368|Payroll Liabilities |6880|523068
76836|Federal Payroll Taxes|540|520208
76837|State Payroll Taxes|536|520208
93459|Micrprint inc|158|586366
93462|Christmas incentives to members|425|586366
93461|Tia Holtzclaw per diem for Osha training|50|586366
93460|Reimbursement for Hotel George |838|586366
75948|941 TAX|3069|519255
75949|ALABAMA WITHHOLDING TAX|341|519255
75953|PER CAPITA TAX|18012|519255
75951|FEDERAL UNEMPLOYMENT TAX|126|519255
75950|ALABAMA UNEMPLOYMENT|14|519255
75952|SALARIES|1738|519255
79641|none|0|527504
78420|Per Capita Dues Payable|19418|521357
78421|Legal Fees Payable|744|521357
74454|NONE|0|516633
72597|PAYROLL LIABILITIES|482|507441
72418|Per Deborah Houyou: Payroll Tax Liabilities|187|506249
78613|PAYROLL TAXES|3292|521583
78614|VACATION AND SICK LEAVE|33515|521583
79626|current payrole liabilities|3719|527323
79628|Pete's Credit Card|283|527323
79627|Al's credit card|1734|527323
76598|PAYROLL TAXES WITHHELD & PAYABLE|1669|520017
79426|Payroll Taxes Payable (paid in January, 2013|1224|524026
79889|payroll libilities|2958|530197
72459|Visa Business Card Payable|4302|506551
75271|PAYROLL TAXES|747|518339
73814|DUES REFUND PAYABLE|1001|514919
73815|PER CAPITA TAX PAYABLE|63265|514919
81697|None|0|536415
78995|N/A|0|521989
70851|PAYROLL TAXES WITHHELD|1233|504533
73266|Payroll liabilities|667|512191
78630|payroll liabilities|853|521615
78631|other liabilties|1712|521615
71612|ACCRUED SICK AND VACATION|5659|505039
71613|PAYROLL LIABILITIES|3852|505039
79766|401(K) DEDUCTIONS PAYABLE|25156|529087
79771|REBATES PAYABLE|11159|529087
79770|PER CAPITA PAYABLE|44459|529087
79769|ACCRUED VACATION PAYABLE|25257|529087
79768|ACCRUED SALARIES PAYABLE|10964|529087
79767|SURETY BOND PAYABLE|50|529087
73940|Payroll Withholdings|9694|515239
80096|Due to Members - dues paid in advance|6708|532161
95028|ACCRUED PAYROLL TAXES|6918|590805
70505|Per capita collected|25071|504028
70507|Credit cards payable|17202|504028
70506|401(k) employee withheld|3583|504028
77873|INTERNATIONAL UNION TIP DEDUCTION PAYABLE|49|520737
77875|T.V. TEAMSTERS LOCAL 150 PAYABLE|7036|520737
77874|PAYROLL TAXES PAYABLE|1455|520737
72760|WITHHELD PAYROLL DEDUCTIONS|681|508079
79673|Payroll taxes payable|2278|528003
79674|Accrued pension payable|7084|528003
70721|WITHHELD BENEFITS PAYABLE|2961|504319
72877|PAYROLL TAXES|1663|508364
71587|PAYROLL TAXES PAYABLE|1976|505020
74314|Active Ballot Club|4564|516323
74317|Deferred Compensation|3289151|516323
74316|Miscellaneous Payables|3294|516323
74315|Payroll Liabilities|32860|516323
79721|payroll liabilities|6302|528585
79722|Accrued severance|82665|528585
76035|Payroll taxes & withholdings|16862|519346
70524|Security deposits|3000|504079
75869|Vacation payable|16319|519160
75870|Benefit Withholdings|558|519160
70023|Payroll taxes liabilities|4871|502613
75608|PAYROLL WITHHOLDING|1556|518770
78919|ACCRUED VACATION PAYABLE|16621|521898
78922|ACCRUED INCOME TAXES PAYABLE|100|521898
78921|ACCRUED PAYROLL TAXES PAYABLE|5499|521898
78920|ACCRUED WAGES PAYABLE|315|521898
70199|VACATION WITHHOLDING|480|503426
70201|CLIC WITHHOLDING|137|503426
70200|WORK FEES WITHHOLDING|312|503426
79826|VACATION AND SICK LEAVE PAYABLE|19920|529734
80043|PAYROLL TAXES PAYABLE|1448|531549
78860|Accrued real Estate taxes|30922|521843
78862|Other Accrued Expenses|198|521843
78861|Accrued Payroll|31738|521843
78127|Accrued Payroll and W/h Taxes Payable|650|520985
78388|PAYROLL AND OTHER LIABILITIES|27733|521280
78633|Accrued Expenses|311556|521617
78634|Per Capita Taxes Payable|100860|521617
78590|Payroll Tax Withheld|6|521567
78595|Employee Retirement Accrued|208|521567
78594|Employee Health Insurance Accrued|1091|521567
78593|Health Insurance Withheld|112|521567
78592|Payroll Taxes Accrued - Federal & State|1743|521567
78591|Union Dues Withheld|50|521567
72689|PAYROLL TAXES PAYABLE|2844|507676
72690|ACCRUED PAYROLL|18697|507676
78323|PAYROLL TAX|3877|521218
78324|CAPITAL LEASE OBLIGATION|39151|521218
76383|Funds held for others|10219|519770
76384|Payroll liabilities|6510|519770
79061|PERMIT FEES DUE TO INTERNATIONAL UNION|44827|522124
79062|PER CAPITA TAXES|97520|522124
69629|PAYROLL LIABILITIES|13894|498976
69632|UNEARNED RENTAL INCOME|7982|498976
69631|SECURITY DEPOSITS|175798|498976
69630|ACCRUED EXPENSES|208214|498976
71314|Accrued Salaries Payable|172539|504916
71316|Other Payables|87164|504916
71315|Accrued Vacation & Sick Pay Payable|185436|504916
78302|PAYROLL LIABILITIES|1719|521194
80090|PAYROLL TAX LIABILITIES|17712|532079
79700|PAYROLL TAX WITHHOLDINGS|7923|528438
73611|COPA DUE TO/FROM|1774|514081
73613|PAYROLL LIABILITIES|1100|514081
73612|POWER DUE TO/FROM|208|514081
75585|SECURITY DEPOSIT|5113|518747
75588|DEFERRED REVENUE- UNEARNED DUES|2240|518747
75587|VACATION AND SICK TIME PAYABLE|234444|518747
75586|ACCRUED WAGES AND PAYROLL TAXES PAYABLE|73636|518747
74675|Missouri Department of Revenue|376|517024
74677|EFTPS (Fed 941)|225|517024
74676|Division of Employment Security|491|517024
75989|Payroll and withholding payable|482|519297
70134|C.O.P.E Liabilities|335|503167
70135|Payroll Liabilities|238|503167
72570|Payroll taxes|8432|507318
74839|Payroll Taxes Payable|3967|517348
76842|Accrued Wages|14569|520218
72332|Security Deposit|3000|505383
72334|Payroll Liabilities|2294|505383
72333|Accrued Payroll|7475|505383
72320|PAYROLL TAX LIABILITY|1011|505368
80084|Payroll Tax Payable|917|531942
80086|COPE Payable|926|531942
80085|Refund Payable|795|531942
82254|Per Capita Payable|210398|538596
82260|Interfund Payables|3344230|538596
82259|Credit Card Payable|2712|538596
82258|Over-reimbursed advances due to employees|245|538596
82257|Tenant Security Deposits|8820|538596
82256|Accrued Compensation|569059|538596
82255|Employee Deductions|3793|538596
73553|IA TAX|678|513768
73557|FED 940|45|513768
73556|FED 941|1579|513768
73555|IWD|228|513768
73554|IL TAX|1903|513768
112934|PAYROLL WITHHOLDINGS|3478|631134
112935|ACCRUED TIME OFF|468000|631134
77885|Employees Deferred Compensation Plan|37428|520754
77887|Per Capita Tax Payable|122078|520754
77886|Vacation Accrual|87800|520754
69508|Payroll Liabilities|5533|497389
69510|Pension Liabilities|46337|497389
69509|Security Deposit|1500|497389
79433|Accrued expenses|8116|524330
78806|ACCR PAYROLL TAXES/DEDUCTIONS & DEFERRED SUBSIDIES|4259|521804
76363|MISSOURI WITHHOLDING|1197|519744
76365|ST LOUIS CITY WITHHOLDING|685|519744
76364|ILLINOIS WITHHOLDING|101|519744
71094|Payroll taxes payable|141|504748
78461|Payroll taxes withheld|3081|521401
78462|Funds received, due other organizations|3404|521401
73135|PAYROLL TAXES|2689|510354
79104|Payroll tax payable|1626|522193
78530|Payroll withholding taxes payable|4772|521489
75321|Payroll liabilities|7271|518386
78635|Due to Afscme Coucil 4|498311|521618
78637|Due to Chapters|859964|521618
78636|Due to International|274640|521618
79435|Accrued Expenses|41794|524351
79438|Accrued Post-Retirement Benefits|9797090|524351
79437|Accrued Severance|320060|524351
79436|Accrued Vacation|267620|524351
79204|Payroll Taxes Payable|3348|522396
73142|Payroll Liabilities|5962|510471
75275|WITHHOLDING LIABILITIES|4914|518349
79101|SEIU INTERNATIONAL PAYABLE|4570|522185
78710|Death Burial Benefits Accrual|11200|521676
78712|Payroll Tax Withholding|1730|521676
78711|Vacation Accrual|37081|521676
75142|ACCRUED WAGES|250|518117
75147|ACCRUED AND WITHHELD PAYROLL TAXES|2883|518117
75146|ACCRUED LEASE LIABILITY|2634|518117
75145|401K WITHHELD|47|518117
75144|INCOME TAX PAYABLE|45|518117
75143|PENSION FUND PAYABLE|10351|518117
76347|Payroll Liabilities|1963|519725
70061|PAYROLL WITHHOLDINGS|7643|502702
70062|CONTRACTOR BONDS PAYABLE|67000|502702
79905|Federal Unemploymenet (941)|1988|530231
79909|Dues Forward|45|530231
79908|City Income Tax|88|530231
79907|State Income Tax|324|530231
79906|FICA- Employee|0|530231
70027|PAYROLL LIABILITIES|30752|502648
70030|PRECOBROS ACUMULADOS |7849|502648
70029|PLAN MEDICO A PAGAR|700|502648
70028|VENDORS TAXES PAYABLE|19081|502648
78045|Accounts Payable |9524|520909
78049|Member's Contingency Fund Savings|152839|520909
78048|International Dues Withheld|701|520909
78047|Payroll Taxes|1097|520909
78046|First Citizens Visa Credit Card|3059|520909
72039|Accrued Vacation |180855|505257
72042|Pension Liability|10744|505257
72041|Payroll Liability|110433|505257
72040|Sick Time Liability|147462|505257
75791|Security Deposit|2700|519035
69910|PAYROLL TAXES|1646|501698
73829|OHIO DEPT OF JOB & FAMILY SERVICES|952|514940
73827|RITA INCOME TAXES W/H|303|514940
73828|OHIO STATE INCOME TAXES W/H|384|514940
73833|403-B DEDUCTIONS W/H|1500|514940
73832|CREDIT UNION DEDUCTIONS W/H|220|514940
73831|UNION DUES W/H|367|514940
73830|OHIO BURIEAU OF WORKERS COMPENSATION|979|514940
69626|Withholding Taxes|19918|498889
76727|Cash held as trustee|30607|520130
76732|Deferred per capita taxes revenue|4763|520130
76731|Per capita taxes payable|17170|520130
76730|Due to affiliates|13587|520130
76729|Postretirement benefit obligation|1962958|520130
76728|Accrued sick and vacation|395660|520130
72541|Employee savings funds on hand|50|507258
79496|LIFE INSURANCE|190|525783
79495|CREDIT CARD|6169|525783
79505|PAYROLL LIABILITIES|33|525783
79504|FUTA|27|525783
79503|FICA|1368|525783
79502|INCOME TAX WITHHELD|774|525783
79501|SINOT|37|525783
79500|SUTA|333|525783
79499|COLCPE DONATION|164|525783
79498|HEALTH BENEFIT PLAN|345|525783
79497|RETIREMENT PLAN|524|525783
74994|SEP/IRA|51169|517699
74996|Per Capita dues (Dec 2012 paid in Jan 2013)|8659|517699
74995|Payroll liabilities|393|517699
73267|Accrued annual leave|40242|512208
73269|Accrued postretirement benefit|596894|512208
73268|Accrued payroll|18621|512208
81726|PAYROLL LIABLITIES|24469|536627
78948|PAYROLL WITHHOLDINGS|1944|521937
78600|SUTA Payable|2423|521578
78597|Payroll taxes|12913|521578
78599|FUTA Payable|4295|521578
78598|Special Withholdings|1161|521578
78605|FIT Payable|100718|521578
78604|FICA Payable|98533|521578
78603|Union Dues withheld|759|521578
78602|Health benefits withheld|47696|521578
78601|Retirement Withheld|6285|521578
74530|ACCRUED SUBSIDIES|107836|516851
74542|ACCRUED RETIREMENT INCENTIVE|185178|516851
74541|DEFERRED REVENUE|30566|516851
74540|ACCRUED REAL ESTATE TAXES|55500|516851
74539|ACCRUED EXPENSE|83694|516851
74538|PSRP SCHOLARSHIP|2822|516851
74537|FAIR SHARE ESCROW|20004|516851
74536|DUE TO COPE|451216|516851
74535|DIRECT DEPOSIT PROGRAM|279696|516851
74534|ACCRUED VACATION|432945|516851
74533|ACCRUED SEVERANCE|2034651|516851
74532|ACCRUED HRA/FSA|364729|516851
74531|ACCRUED WITHHOLDING|6454|516851
74941|State Withholding Payable|747|517574
74942|Per Capita Withholding|19|517574
70248|Payroll taxes payable|3021|503588
69900|PAYROLL TAXES WITHHELD|1345|501619
76332|Deferred Revenue|13725|519708
74455|EMPLOYEE'S PORTION MEDICAL BENEFITS|277|516636
80177|Accrued expenses|28641|532571
80178|Payroll taxes payable|708|532571
71199|PAYROLL WITHHOLDINGS PAYABLE|3580|504821
78359|LOCAL UNION REBATES PAYABLE|7|521255
78353|MEDICAL CARE PAYABLE|14694|521255
78358|DISASTER RELIEF PAYABLE|58941|521255
78357|REAL ESTATE TAXES PAYABLE|22250|521255
78356|ACCRUED SEVERANCE PAYABLE|1873215|521255
78355|ACCRUED VACATION PAYABLE|728778|521255
78354|DEPENDENT CARE PAYABLE|2912|521255
78367|UNALLOCATED MEMBERSHIP DUES|424290|521255
78366|ACCRUED CONVENTION-INTERNATIONAL|68211|521255
78365|ACCRUED CONVENTION-COUNCIL 31|245199|521255
78364|DEFERRED RENT|1245017|521255
78363|POST RETIREMENT OBLIGATION|15449103|521255
78362|CENTRAL LABOR BODY FEES PAYABLE|174|521255
78361|CHICAGO FEDERAL PAYABLE|23786|521255
78360|SOLIDARITY FUND|1654643|521255
74434|LOCAL & NATIONAL DUES PAYABLE|324101|516587
74437|FLEX PLAN PAYABLE|8|516587
