OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
469665|1201|SALARY & BENEFIT REIMBURSEMENT|2015-03-04|61230|1672118|598854
469666|1201|SALARY & BENEFIT REIMBURSEMENT|2015-05-06|59552|1672118|598854
469667|1201|TRIPARTITE REIMBURSEMENT|2014-08-25|16753|1672119|598854
469668|1201|SALARY REIMBURSEMENT|2014-09-07|14583|1672119|598854
469669|1201|SALARY REIMBURSEMENT|2014-10-23|22471|1672119|598854
469670|1201|SALARY REIMBURSEMENT|2014-12-08|22471|1672119|598854
469671|1201|SALARY REIMBURSEMENT|2015-01-09|22470|1672119|598854
469672|1201|SALARY REIMBURSEMENT|2015-02-06|22471|1672119|598854
469673|1201|SALARY REIMBURSEMENT|2015-03-16|22470|1672119|598854
469674|1201|SALARY REIMBURSEMENT|2015-04-07|22471|1672119|598854
469675|1201|SALARY REIMBURSEMENT|2015-05-06|22470|1672119|598854
469676|1201|SALARY REIMBURSEMENT|2015-06-09|22471|1672119|598854
469677|1201|SALARY REIMBURSEMENT|2014-07-15|14583|1672119|598854
469678|1201|SALARY REIMBURSEMENT|2014-08-05|14583|1672119|598854
469679|1201|CANADIAN PENSION REIMBURSEMENT|2014-07-09|13021|1672120|598854
469680|1201|DENTAL & VISION CO-PAY|2014-07-30|7772|1672120|598854
469681|1201|CANADIAN PENSION REIMBURSEMENT|2014-08-15|13126|1672120|598854
469682|1201|CANADIAN PENSION & DENTAL/VISION REIMBURSEMENT|2014-09-04|20897|1672120|598854
469683|1201|DENTAL & VISION CO-PAY|2014-09-29|7772|1672120|598854
469684|1201|CANADIAN PENSION REIMBURSEMENT|2014-10-06|13126|1672120|598854
469685|1201|CANADIAN PENSION & DENTAL/VISION REIMBURSEMENT|2014-11-10|26156|1672120|598854
469686|1201|DENTAL & VISION CO-PAY|2014-11-25|7814|1672120|598854
469687|1201|CANADIAN PENSION REIMBURSEMENT|2014-12-03|15481|1672120|598854
469688|1201|CANADIAN PENSION REIMBURSEMENT|2014-12-12|15481|1672120|598854
469689|1201|DENTAL & VISION CO-PAY|2014-12-15|7996|1672120|598854
469690|1201|DENTAL & VISION CO-PAY|2015-01-27|7886|1672120|598854
469691|1201|CANADIAN PENSION REIMBURSEMENT|2015-02-26|17305|1672120|598854
469692|1201|CANADIAN PENSION & DENTAL/VISION REIMBURSEMENT|2015-03-30|32970|1672120|598854
469693|1201|CANADIAN PENSION & DENTAL/VISION REIMBURSEMENT|2015-05-04|25254|1672120|598854
469694|1201|CANADIAN PENSION REIMBURSEMENT|2015-05-12|17332|1672120|598854
469695|1201|DENTAL & VISION CO-PAY|2015-06-03|7778|1672120|598854
469696|1201|CANADIAN PENSION & DENTAL/VISION REIMBURSEMENT|2015-06-23|27014|1672120|598854
469697|1201|SALARY & EXPENSE REIMBURSEMENT|2014-10-31|35316|1672121|598854
469698|1201|SALARY & EXPENSE REIMBURSEMENT|2014-11-12|18794|1672121|598854
469699|1201|SALARY & EXPENSE REIMBURSEMENT|2015-02-12|43498|1672121|598854
469700|1201|SALARY & EXPENSE REIMBURSEMENT|2015-02-27|21029|1672121|598854
469701|1201|SALARY & EXPENSE REIMBURSEMENT|2015-05-06|66317|1672121|598854
469702|1201|SALARY & EXPENSE REIMBURSEMENT|2014-08-12|35409|1672121|598854
469703|1201|SALARY & EXPENSE REIMBURSEMENT|2014-08-20|18541|1672121|598854
469704|1201|SALARY & EXPENSE REIMBURSEMENT|2015-03-16|6489|1672122|598854
469705|1201|SALARY REIMBURSEMENT|2014-12-12|23974|1672123|598854
469706|1201|SALARY REIMBURSEMENT|2015-02-12|50504|1672123|598854
469707|1201|SALARY REIMBURSEMENT|2015-03-20|23962|1672123|598854
469708|1201|SALARY REIMBURSEMENT|2015-04-07|23962|1672123|598854
469709|1201|SALARY REIMBURSEMENT|2015-05-06|29715|1672123|598854
469710|1201|SALARY REIMBURSEMENT|2015-06-03|23962|1672123|598854
469711|1201|WESTERN STATES TRIPARTITE REIMBURSEMENT|2014-07-21|5000|1672124|598854
469712|1201|SALARY & EXPENSE REIMBURSEMENT|2014-07-09|9013|1672125|598854
469713|1201|SALARY & EXPENSE REIMBURSEMENT|2014-08-11|9388|1672125|598854
469714|1201|SALARY & EXPENSE REIMBURSEMENT|2014-09-03|9238|1672125|598854
469715|1201|SALARY & EXPENSE REIMBURSEMENT|2014-10-09|9238|1672125|598854
469716|1201|SALARY & EXPENSE REIMBURSEMENT|2014-11-07|9764|1672125|598854
469717|1201|SALARY & EXPENSE REIMBURSEMENT|2014-12-08|9463|1672125|598854
469718|1201|SALARY & EXPENSE REIMBURSEMENT|2015-01-09|9688|1672125|598854
469719|1201|SALARY & EXPENSE REIMBURSEMENT|2015-02-11|9988|1672125|598854
469720|1201|SALARY & EXPENSE REIMBURSEMENT|2015-03-04|9389|1672125|598854
469721|1201|SALARY & EXPENSE REIMBURSEMENT|2015-04-08|9988|1672125|598854
469722|1201|SALARY & EXPENSE REIMBURSEMENT|2015-05-06|9239|1672125|598854
469723|1201|SALARY & EXPENSE REIMBURSEMENT|2015-06-05|9314|1672125|598854
469724|1201|EXPENSE REIMBURSEMENT|2015-01-27|8207|1672126|598854
469725|1201|WESTERN STATES TRIPARTITE REIMBURSEMENT|2014-07-15|5500|1672127|598854
469726|1201|WESTERN STATES TRIPARTITE REIMBURSEMENT|2014-08-11|5500|1672128|598854
469727|1201|WESTERN STATE TRIPARTITE REIMBURSEMENT|2014-07-30|5500|1672129|598854
469728|1201|SALARY REIMBURSEMENT|2015-04-15|18605|1672131|598854
469729|1201|WESTERN STATES TRIPARTITE REIMBURSEMENT|2014-08-05|5500|1672132|598854
469730|1201|REINSURANCE PROCEEDS|2015-04-30|65337|1672216|598854
469731|1201|ESCROW PAYMENT|2014-11-07|23279|1672307|598854
469732|1201|Refunds/Reimbursements|2014-07-08|5174|1672335|598859
469733|1201|Refunds/Reimbursements - Salary and Other|2014-07-10|8070|1672336|598859
469734|1201|Refunds/Reimbursements - Salary and Other|2014-08-18|15184|1672336|598859
469735|1201|Refunds/Reimbursements - Salary and Other|2014-09-25|5593|1672336|598859
469736|1201|Refunds/Reimbursements - Salary and Other|2014-10-16|5727|1672336|598859
469737|1201|Refunds/Reimbursements - Salary and Other|2014-11-10|9582|1672336|598859
469738|1201|Refunds/Reimbursements - Salary and Other|2014-12-22|7275|1672336|598859
469739|1201|Refunds/Reimbursements - Salary and Other|2015-02-11|7258|1672336|598859
469740|1201|Refunds/Reimbursements - Salary and Other|2015-03-12|7727|1672336|598859
469741|1201|Refunds/Reimbursements - Salary and Other|2015-04-03|6022|1672336|598859
469742|1201|Refunds/Reimbursements - Salary and Other|2015-05-01|7918|1672336|598859
469743|1201|Refunds/Reimbursements - Salary and Other|2015-06-11|8959|1672336|598859
469744|1201|Refunds/Reimbursements - Salary and Other|2015-06-30|9701|1672336|598859
469745|1201|LOST WAGES|2014-07-31|28916|1672341|598860
469746|1201|LOST WAGES|2014-08-31|26792|1672341|598860
469747|1201|LOST WAGES|2014-09-30|150|1672341|598860
469748|1201|LOST WAGES|2014-11-30|18431|1672341|598860
469749|1201|LOST WAGES|2014-12-31|2898|1672341|598860
469750|1201|LOST WAGES|2015-01-31|173|1672341|598860
469751|1201|LOST WAGES|2015-03-31|3267|1672341|598860
469752|1201|LOST WAGES|2015-06-30|16432|1672341|598860
469753|1201|INSURANCE CLAIM|2014-12-31|8664|1672347|598860
469754|1201|INSURANCE CLAIM|2015-01-07|27931|1672347|598860
469755|1201|LEGAL FEES REIMBURSEMENT|2015-06-30|192287|1672581|598866
469756|1201|PREMIUM REFUND|2014-12-31|25662|1672582|598866
469757|1201|EXPENSE REIMBURSEMENT|2015-01-31|27292|1672587|598866
469758|1201|EXPENSE REIMBURSEMENT|2014-08-30|27250|1672587|598866
469759|1201|EXPENSE REIMBURSEMENT|2015-02-28|18092|1672587|598866
469760|1201|EXPENSE REIMBURSEMENT|2015-04-24|18092|1672587|598866
469761|1201|EXPENSE REIMBURSEMENT|2015-05-21|18092|1672587|598866
469762|1201|EXPENSE REIMBURSEMENT|2015-06-30|18092|1672587|598866
469763|1201|EXPENSE REIMBURSEMENT|2015-03-31|18092|1672587|598866
469764|1201|EXPENSE REIMBURSEMENT|2014-07-31|17980|1672587|598866
469765|1201|EXPENSE REIMBURSEMENT|2014-09-30|17574|1672587|598866
469766|1201|EXPENSE REIMBURSEMENT|2014-10-29|17315|1672587|598866
469767|1201|EXPENSE REIMBURSEMENT|2014-11-25|17315|1672587|598866
469768|1201|EXPENSE REIMBURSEMENT|2014-12-22|17315|1672587|598866
469769|1201|EXPENSE REIMBURSEMENT|2015-01-31|23439|1672588|598866
469770|1201|EXPENSE REIMBURSEMENT|2014-08-30|23176|1672588|598866
469771|1201|EXPENSE REIMBURSEMENT|2014-09-30|15376|1672588|598866
469772|1201|EXPENSE REIMBURSEMENT|2015-02-28|15374|1672588|598866
469773|1201|EXPENSE REIMBURSEMENT|2015-04-24|15374|1672588|598866
469774|1201|EXPENSE REIMBURSEMENT|2015-06-30|15374|1672588|598866
462226|1201|PLAYER MARKETING|2015-02-23|33000|1648843|592973
469776|1201|EXPENSE REIMBURSEMENT|2015-05-21|15374|1672588|598866
469777|1201|EXPENSE REIMBURSEMENT|2014-10-29|15357|1672588|598866
469778|1201|EXPENSE REIMBURSEMENT|2014-07-31|15264|1672588|598866
469779|1201|EXPENSE REIMBURSEMENT|2014-11-25|14701|1672588|598866
469780|1201|EXPENSE REIMBURSEMENT|2014-12-22|14630|1672588|598866
469781|1201|SETTLEMENT EXPENSE REIMBURSEMENT|2015-03-31|12516|1672591|598866
469782|1201|DIVIDEND|2014-07-31|21342|1672593|598866
469783|1201|IUOE Pipeline Reimbursement & Grant|2014-07-17|22378|1672653|598868
469784|1201|Grant|2014-07-28|9759|1672653|598868
469785|1201|IUOE Pipeline Reimbursement & Grant|2014-09-16|26951|1672653|598868
469786|1201|IUOE Pipeline Reimbursement|2014-10-14|18499|1672653|598868
469787|1201|IUOE Pipeline Reimbursement & Grant|2014-10-28|23040|1672653|598868
469788|1201|IUOE Pipeline Reimbursement & Grant|2014-11-26|51323|1672653|598868
469789|1201|Grant|2014-12-30|12418|1672653|598868
469790|1201|IUOE Pipeline Reimbursement|2015-01-13|20976|1672653|598868
469791|1201|Grant|2015-01-30|10896|1672653|598868
469792|1201|IUOE Pipeline Reimbursement|2015-02-09|15141|1672653|598868
459806|1201|REIMBURSE FOR CLERICAL SERVICES & SUPPLIES|2014-05-14|26364|1636578|587797
459807|1201|SAME.|2014-05-21|8788|1636578|587797
459808|1201|SAME.|2014-07-16|17576|1636578|587797
459809|1201|SAME.|2014-07-31|8788|1636578|587797
459810|1201|SAME.|2014-10-15|8788|1636578|587797
459811|1201|SAME.|2014-11-19|8788|1636578|587797
459812|1201|SAME.|2015-01-15|9037|1636578|587797
459813|1201|SAME.|2015-01-28|9037|1636578|587797
459814|1201|SAME.|2014-04-09|7800|1636587|587797
459815|1201|SAME.|2014-05-14|7800|1636587|587797
459816|1201|SAME.|2014-06-11|7800|1636587|587797
459817|1201|SAME.|2014-07-09|7800|1636587|587797
459818|1201|SAME.|2014-08-13|7800|1636587|587797
459819|1201|SAME.|2014-09-17|7800|1636587|587797
459820|1201|SAME.|2014-10-08|8000|1636587|587797
459821|1201|SAME.|2014-11-06|8000|1636587|587797
459822|1201|SAME.|2014-12-03|8000|1636587|587797
459823|1201|SAME.|2015-01-07|8000|1636587|587797
459824|1201|ORGANIZING ASSISTANCE|2014-02-19|7800|1636587|587797
459825|1201|SAME.|2014-03-12|7800|1636587|587797
459826|1201|REIMBURSE. FOR CONVENTION EXP.|2014-02-19|6000|1636587|587797
478878|1201|ORGANIZER EXPENSE REIMBURSEMENT|2015-01-30|13333|1712870|608494
461181|1201|EXPENSE REIMBURSEMENT|2015-02-20|7698|1642990|591707
461323|1201|FUNDRAISING|2015-01-21|325|1643720|591786
461746|1201|REFINANCE - NET |2014-05-14|92522|1645317|592911
461747|1201|RETURNED SECURITY DEPOSIT ON ACCOUNT|2014-07-24|3700|1645321|592911
462030|1201|Credit Card Royalties|2014-03-14|15342|1645765|592951
462031|1201|Credit Card Royalties|2014-04-02|15372|1645765|592951
462032|1201|Credit Card Royalties|2014-05-02|15393|1645765|592951
462033|1201|Credit Card Royalties|2014-06-09|15399|1645765|592951
462034|1201|Credit Card Royalties|2014-07-09|15381|1645765|592951
462035|1201|Credit Card Royalties|2014-08-07|15285|1645765|592951
462036|1201|Credit Card Royalties|2014-09-04|15417|1645765|592951
462037|1201|Credit Card Royalties|2014-10-07|15673|1645765|592951
462038|1201|Credit Card Royalties|2014-11-04|15580|1645765|592951
462039|1201|Credit Card Royalties|2014-12-08|15539|1645765|592951
462040|1201|Credit Card Royalties|2015-01-14|15537|1645765|592951
462041|1201|Credit Card Royalties|2015-02-06|15590|1645765|592951
462042|1201|Security Deposit|2014-06-17|9615|1645766|592951
462043|1201|Reimbursement of Salaries and Benefits|2014-06-05|19954|1645770|592951
462044|1201|Reimbursement of Salaries and Benefits|2014-08-13|22756|1645770|592951
462045|1201|Reimbursement of Salaries and Benefits|2014-12-01|22559|1645770|592951
462046|1201|Reimbursement of Salaries and Benefits|2015-02-23|19489|1645770|592951
462047|1201|Union Privilege Royalties|2014-04-09|55157|1645771|592951
462048|1201|Funds Held for Guild|2015-02-27|8140|1645890|592951
462049|1201|Funds Held for Local|2014-09-04|10229|1645893|592951
462050|1201|Reimbursement of Salaries and Benefits|2014-03-24|6000|1645895|592951
462051|1201|Reimbursement of Salaries and Benefits|2014-04-29|6000|1645895|592951
462052|1201|Reimbursement of Salaries and Benefits|2014-05-28|6000|1645895|592951
462053|1201|Reimbursement of Salaries and Benefits|2014-06-19|6000|1645895|592951
462054|1201|Reimbursement of Salaries and Benefits|2014-07-24|6000|1645895|592951
462055|1201|Reimbursement of Salaries and Benefits|2014-08-27|6000|1645895|592951
462056|1201|Reimbursement of Salaries and Benefits|2014-09-24|6000|1645895|592951
462057|1201|Reimbursement of Salaries and Benefits|2014-10-21|6000|1645895|592951
462058|1201|Reimbursement of Salaries and Benefits|2014-12-01|6000|1645895|592951
462059|1201|Reimbursement of Salaries and Benefits|2014-12-30|6000|1645895|592951
462060|1201|Reimbursement of Salaries and Benefits|2015-01-22|6000|1645895|592951
462061|1201|Funds Held for Local|2014-09-24|47715|1645897|592951
462062|1201|Funds Held for Local|2014-10-17|10727|1645897|592951
462064|1201|PRIOR PERIOD VOID PAYMENT|2014-03-13|10000|1648744|592973
462065|1201|PRIOR PERIOD VOID PAYMENT|2014-05-15|15000|1648745|592973
462066|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648746|592973
462067|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|24759|1648747|592973
462068|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|16500|1648747|592973
462069|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|14000|1648748|592973
462070|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|15000|1648748|592973
462071|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648749|592973
462072|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648750|592973
462073|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|19368|1648751|592973
462074|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648752|592973
462075|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648753|592973
462076|1201|PRIOR PERIOD VOID PAYMENT|2014-03-11|8800|1648754|592973
462077|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648755|592973
462078|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|8808|1648756|592973
462079|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|7800|1648757|592973
462080|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|7500|1648758|592973
462081|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648760|592973
462082|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648761|592973
462083|1201|PRIOR PERIOD VOID PAYMENT|2014-03-12|8800|1648762|592973
462084|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648763|592973
462085|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648764|592973
462086|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|8812|1648765|592973
462087|1201|PRIOR PERIOD VOID PAYMENT|2014-03-05|35000|1648766|592973
462088|1201|REFUND OF DISBURSEMENT DATED 7/31/14|2014-10-30|23250|1648767|592973
462089|1201|PRIOR PERIOD VOID PAYMENT|2014-03-13|40000|1648768|592973
462090|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648769|592973
462091|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648770|592973
462092|1201|ROYALTY|2015-02-04|9834|1648771|592973
462093|1201|ROYALTY|2015-01-23|5000|1648772|592973
462094|1201|ROYALTY|2015-02-10|5000|1648772|592973
462095|1201|PLAYER MARKETING|2014-06-24|9778|1648774|592973
462096|1201|PLAYER MARKETING|2014-11-04|94065|1648774|592973
462097|1201|ROYALTY|2014-08-08|35000|1648775|592973
462098|1201|ROYALTY|2014-03-17|24066|1648775|592973
462099|1201|SBXLIX TICKETS PURCHASED|2015-02-11|11475|1648776|592973
462100|1201|ROYALTY|2014-09-10|5000|1648777|592973
462101|1201|ROYALTY|2014-12-10|5000|1648777|592973
462102|1201|PARKING/ELECTRICITY|2015-02-10|9677|1648778|592973
462103|1201|PLAYER MARKETING|2015-01-22|12000|1648779|592973
462104|1201|ROYALTY|2014-04-11|5673|1648780|592973
462105|1201|ROYALTY|2014-03-20|36205|1648781|592973
462106|1201|ROYALTY|2014-09-18|16250|1648782|592973
462107|1201|ROYALTY|2014-11-05|45812|1648782|592973
462108|1201|ROYALTY|2014-03-11|5750|1648783|592973
462109|1201|ROYALTY|2014-10-17|5750|1648783|592973
462110|1201|ROYALTY|2014-05-16|14908|1648783|592973
462111|1201|ROYALTY|2014-03-28|23994|1648784|592973
462112|1201|ROYALTY|2014-06-30|11984|1648784|592973
462113|1201|ROYALTY|2014-09-30|23041|1648784|592973
462114|1201|ROYALTY|2015-01-06|40609|1648784|592973
462115|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648785|592973
462116|1201|PRIOR PERIOD VOID PAYMENT|2014-04-29|9758|1648786|592973
462117|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|6808|1648787|592973
462118|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|10559|1648788|592973
462119|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8250|1648789|592973
462120|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|139427|1648790|592973
462121|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|9652|1648791|592973
462122|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|8800|1648792|592973
462123|1201|PRIOR PERIOD VOID PAYMENT|2014-03-05|8800|1648793|592973
462124|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|5534|1648794|592973
462125|1201|PRIOR PERIOD VOID PAYMENT|2014-04-08|24042|1648795|592973
462126|1201|PRIOR PERIOD VOID PAYMENT|2014-06-11|15000|1648796|592973
462127|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|5172|1648797|592973
462128|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|6543|1648798|592973
462129|1201|PRIOR PERIOD VOID PAYMENT|2014-04-22|14610|1648799|592973
462130|1201|PRIOR PERIOD VOID PAYMENT|2014-05-16|6105|1648800|592973
462131|1201|PRIOR PERIOD VOID PAYMENT|2014-05-16|6875|1648800|592973
462132|1201|PLAYER MARKETING|2015-01-05|6438|1648802|592973
462133|1201|PLAYER MARKETING|2014-05-12|9000|1648802|592973
