OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
86967||ANHEUSER-BUSCH INBEV WOR|115381|115381|114772|114772|611762
86966||US TSY NOTE 1.375%|297903|297903|300984|300984|611762
86965||ANHEUSER-BUSCH INBEV WOR|15021|15021|14970|14970|611762
86964||US TSY NOTE 0.500% |149871|149871|149970|149970|611762
86963||METLIFE INC NTS B/E|113053|113053|112883|112883|611762
86986||PRUDENTIAL FINL INC NTS|80000|80000|80000|80000|611762
86985||PFIZER INC|75528|75528|75494|75494|611762
86984||ONTARIO PROV CDA NTS B/E|125305|125305|125279|125279|611762
86983||KELLOGG CO CALL@MW+15BP|85200|85200|85165|85165|611762
86982||CAPITAL ONE FINCL CORP|105299|105299|105266|105266|611762
86981||BNP PARIBAS MED TERM NTS|75274|75274|75262|75262|611762
86980||VODAFONE GROUP PLC NTS|84410|84410|84453|84453|611762
85794||N/A|0|0|0|0|608944
85792||N/A|0|0|0|0|608944
85793||N/A|0|0|0|0|608944
85803||N/A|0|0|0|0|608944
85802||N/A|0|0|0|0|608944
85801||N/A|0|0|0|0|608944
85800||N/A|0|0|0|0|608944
85799||N/A|0|0|0|0|608944
85798||N/A|0|0|0|0|608944
85797||N/A|0|0|0|0|608944
85796||N/A|0|0|0|0|608944
85795||N/A|0|0|0|0|608944
85903||N/A|0|0|0|0|609320
86583||FURNITURE AND FIXTURES DISPOSED|5297|83|0|0|610773
86585||CORPORATE BONDS AND NOTES SOLD|185307|185307|185183|185183|610773
86584||U.S. TREASURY SECURITIES SOLD|379924|379924|380795|380795|610773
88477||n/a|0|0|0|0|614007
88478|| |||||614007
86115||N/A|0|0|0|0|609601
84448||MUTUAL FUNDS|186902|189774|189774|189774|600962
88377||MUTUAL FUNDS|266975|266975|189132|189132|613809
88378||VEHICLE|28210|24105|10573|10573|613809
84293||FURNITURE AND FIXTURES|1407|0|835|835|599441
84295||OFFICE EQUIPMENT|34043|0|0|0|599441
84294||IMPROVEMENT|17562|0|0|0|599441
85166||Office furniture (see stmt 69)|1415|1415|1415|0|605433
85167||Investments|46730|46730|50000|50000|605433
84256||Office furniture and equipment|3962|364|0|0|599272
89392||RAYMOND JAMES MUTUAL FUNDS|32188|32188|33324|33324|616645
84607||Sale of Investments|3038249|3038249|3189023|3189023|601920
83864||INVESTMENTS|94782|94782|110780|110780|598669
87634||Corporate Bonds|350263|350263|313000|313000|612702
87635||Computer|2156|0|400|400|612702
83571||Large Cap Growth Fund (SELCX)|2078|4387|4387|4387|598326
83572||Prime Obligation Fund (TPRXX)|8806|8806|8806|8806|598326
83270||CASH/MONEY FUND|689856|689856|689856|689856|597120
83274||DESKTOP COMPUTER|561|0|0|0|597120
83273||COPY MACHINE|1862|0|0|0|597120
83272||MADISON CORE PROPERTY |101401|101401|100213|100213|597120
83271||STOCKS|855596|855596|674396|674396|597120
86114||DISPOSAL OF OLD FURNITURE AND EQUIPMENT|2263|0|0|0|609600
86704||PIMCO REAL RETURN FUND CL A|5445|5000|5000|5000|611097
86705||UIT CLAYMORE SECS DEFINED|7|7|7|7|611097
84054||US Treasury & Agency Securities|1746279|1746279|1745979|1745979|598891
85107||N/A|0|0|0|0|604966
84533||MS U.S. GOVERNMENT SEC TR B|20200|20200|20888|20888|601214
84534||MS U.S. GOVERNMENT SEC TR L|50935|50935|50955|50955|601214
89630||NONE|0|0|0|0|620314
87571||GOV'T COLLAT. MORTGAGE OBLIG, STOCKS, & BOND FUND|1492537|1466100|1466100|1466100|612600
87573||OFFICE FURNITURE AND EQUIPMENT|11501|0|0|0|612600
87572||CITIZENS BUSINESS BANK MONEY MARKET FUND|1476711|1476711|1476711|1476711|612600
86300||Automobiles|210072|48236|67625|67625|610155
86301||Furniture & equipment - abanonded (see stmt. 69)|11666|2437|0|0|610155
83179||Franklin High Income Fund Class A|10000|9628|10000|10000|596552
83181||Franklin Mutual Global Discovery Fund Class A|20000|15653|20000|20000|596552
83180||Franklin High Yield Tax-Free Income Fund Class A|10000|9311|10000|10000|596552
86299||NONE|0|0|0|0|610153
86671||Stocks - Morgan Stanley|35621|35621|28331|28331|610977
84435||MAINSTAY LARGE CAP GROWTH FUND|1309|1490|1490|1490|600789
84444||WELLS FARGO SMALL CAP VALUE FUND|25222|19824|19824|19824|600789
84443||BLACKROCK EQUITY DIVIDEND FUND|3629|4184|4184|4184|600789
84442||PERMANENT PORTFOLIO FUND|22190|20492|20492|20492|600789
84441||MAINSTAY MARKETFIELD|22825|20638|20638|20638|600789
84440||JP MORGAN STRATEGIC INCOME OPP FUND|22881|22631|22631|22631|600789
84439||IVY ASSET STRATEGY FUND|25879|28755|28755|28755|600789
84438||MAINSTAY LARGE CAP GROWTH FUND|16087|20732|20732|20732|600789
84437||MFS VALUE FUND|3506|4218|4218|4218|600789
84436||JOHN HANCOCK CLASSIC VALUE FUND|27365|32613|32613|32613|600789
88466||Automobiles|161213|21350|40700|40700|613974
88984||Sale of Stocks and Bonds|1555269|1555269|1555269|1555269|614785
89002||MARKETABLE SECURITIES HELD BY BROKER|391219|391219|338344|338344|614814
84694||COMPUTER EQUIPMENT|3829|1412|67|67|602091
84569||MORGAN STANLEY GOV BONDS|97000|97000|97000|97000|601487
84568||MORGAN STANLEY COMMON STOCKS|102671|102671|170704|170704|601487
84574||2013 FORD TAURUS - TOTALLED|28254|6278|15644|15644|601487
84573||2012 FORD TAURUS - TOTALLED|20260|8442|14969|14969|601487
84572||2012 FORD TAURUS - TOTALLED|23678|11838|16598|16598|601487
84571||DECATUR BUILDING|175000|168943|124557|120761|601487
84570||MORGAN STANLEY CORP BONDS|95817|95817|95925|95925|601487
89159||Sale of Land @ East Bay Street|30000|30000|795599|698824|615100
84112||SEI/Lincoln Investment|12278|12278|12278|12278|599000
84421||SCRAPPED  COPIER |4534|0|0|0|600549
82969||Sale of Securities|5098977|5098977|5098977|5098977|594782
82971||Office Furniture and Equipment|541|0|20|20|594782
82970||Automobilies and other Vechicles|17468|0|0|0|594782
84481||7.267shs First eagle|414|414|396|396|600995
84484||8.307shs Forst eagle|474|474|439|439|600995
84483||7.859shs First eagle|449|449|433|433|600995
84482||7.767shs First eagle|443|443|414|414|600995
88469||0|0|0|0|0|613993
85822||U.S. GOVERNMENT OBLIGATIONS|39920|39875|39875|39875|609074
85824||CORPORATE BONDS|102584|100000|100000|100000|609074
85823||U.S. GOVERNMENT AGENCY|279929|276590|276590|276590|609074
84526||MUTUAL FUNDS|200751|197641|197641|197641|601205
85368||N/A|0|0|0|0|607046
84367||Automobile|30870|22900|22900|22900|600342
87908||Investments|1430740|1430740|1416158|1416158|613118
87909||Automobiles|30360|0|14000|14000|613118
83031||US TREASURY BILLS - CNB SECURITIES|600000|600000|600000|600000|595734
87211||REDEMPTION OF CERTIFICATES OF DEPOSIT|181771|181771|181771|181771|612201
91936||BULDING IN CAROLINA|319536|146770|510000|510000|629701
86922||STOCKS|97577|40750|42971|42971|611638
86925||MUTUAL FUNDS|421670|427636|441072|441072|611638
86924||UNIT INVESTMENT TRUST|11900|11900|14349|14349|611638
86923||BONDS|68210|66467|68615|68615|611638
86433||None|0|0|0|0|610550
89581||FIFTH THIRD |18243149|18243149|17847181|17847181|619288
89582||FIFTH THIRD POST 65|18836495|18836495|18323657|18323657|619288
90349||1352 GARDEN GROVE BLVD. GARDEN GROVE, CA 92843|423883|297986|302266|302266|626545
83502||Misc Office Equipment|1055|87|0|0|598227
89647||Old/Obsolete Computers & Office Equipment|7828|0|0|0|620475
89383||Sale of Marketable securities|816785|816785|816785|816785|616419
84489||Stocks|49009|49009|66901|66901|601026
84493||Mutual Funds|171354|171354|241815|241815|601026
84492||US Treasury note|15000|15000|15000|15000|601026
84491||Vehicle|25727|25727|17926|17926|601026
84490||Corporate Bonds|10573|10573|10000|10000|601026
84536||Various Fixed Assets|1007776|990233|990755|990755|601216
84537||Various Investments|1050939|1050939|340325|340325|601216
87180||Transfer of Fixed Assets |1328|1328|0|0|612119
83753||COMPUTER EQUIPMENT|46029|0|5025|5025|598500
83754||US BANK (MUTUAL FUNDS)|1022140|1022140|1027838|1027838|598500
87761||Corporate obligations|247|247|247|247|612954
87763||Municipal obligations|5266|5266|5186|5186|612954
87762||Short-term investment funds|46593|46593|46593|46593|612954
84486||Vanguard Global Equity Fund|3889|3889|5185|5185|601025
84488||Computer Equipment|635|0|190|190|601025
84487||Vanguard Total Bond Market Fund|14811|14811|15315|15315|601025
88076||OFFICE FURNITURE AND EQUIPMENT|9850|0|0|0|613527
89851||MEMBERSHIP ELECTRONIC RECORDS SYSTEM|50000|0|0|0|624122
89852||COMPUTER SOFTWARE|2552|0|0|0|624122
86464||ALLIANCEBER SMALL CAP GRW ADV|686|686|1233|1233|610636
86484||THORNBURG INV INC BUILDER I|3314|3314|3305|3305|610636
86483||JP MORGAN MID CAP VALUE S|3611|3611|3448|3448|610636
86482||GOLDMAN SACHS GRW OPPORT I|4462|4462|3738|3738|610636
86481||WILLIAM BLAIR INTL GROWTH I|7202|7202|6943|6943|610636
86480||TOUCHSTONE SANDS CAP SEL GR Y|6009|6009|7239|7239|610636
86479||PIMCO FOREIGN BD US $ HEDGED P|7503|7503|7440|7440|610636
86478||OAKMARK I|7065|7065|7904|7904|610636
86477||MFS INTERNATIONAL VALUE I|6382|6382|7138|7138|610636
86476||METROPOLITAN WEST TOT RET BD I|16687|16687|19867|19867|610636
86475||LORD ABBETT DEV GROWTH FD A|3057|3057|3385|3385|610636
86474||DELAWARE INV SM CAP VAL INST|2519|2519|3441|3441|610636
86473||CAUSEWAY INTL VALUE INSTL|7268|7268|5779|5779|610636
86472||AB SMALL CAP GRW ADV|1901|1901|3478|3478|610636
86471||ROYCE VALUE PLUS INVEST|33125|33125|31904|31904|610636
86470||RS SMALL CAP GROWTH Y|20740|20740|22522|22522|610636
86469||PIMCO FOREIGN BD (US$-HEDGE) A|5527|5527|5908|5908|610636
86468||LORD ABBETT DEV GROWTH FD A|1733|1733|1717|1717|610636
86467||DELAWARE INV SM CAP VAL INST|20710|20710|28643|28643|610636
86466||ASTON TAMRO SMALL CAP 1|25492|25492|30795|30795|610636
86465||AMG YACKTMAN FOCUSED SVC|75356|75356|85192|85192|610636
86804||MUTUAL FUNDS|876|876|876|876|611406
86805||AUTOMOBILE|5000|0|5000|5000|611406
85821||MARKETABLE SECURITIES|436354|450000|450000|450000|609062
86229||VARIOUS MUTUAL FUNDS|229838|249348|229838|229838|609937
84187||SALE OF INVESTMENTS|1046932|1046932|1106989|1106989|599038
84843||BONDS, CD'S, TREASURIES|8191833|8052887|8052887|8052887|602991
88510||0|0|0|0|0|614060
89850||STOCKS IN NPC ACCOUNT|92223|131616|131616|131616|624113
88420||WHITE COLUMES SET|700|700|700|700|613877
83464||NONE|0|0|0|0|598143
82946||NONE|0|0|0|0|594706
87231||2000 shrsFhlmc multiclass mtg partns ser 1045|2118|2118|2118|2118|612253
87235||Misc Equipment  sold on bids|0|0|655|655|612266
83253||US TREASURY SECURITIES|194828|194828|194828|194828|596995
88607||Dividend Income Reinvested|0|0|386275|386275|614248
84194||APPLE MAC MINI|682|500|261|261|599054
84195||OFFICE DESK|545|416|150|150|599054
83871||COMPUTER|500|183|1|1|598711
83872||COMPUTER|1748|437|5|5|598711
85846||VANGUARD STAR CAPITAL GAIN DISTRIBUTION|0|0|56567|56567|609170
83428||EQUITIES|450461|450461|588962|588962|598016
83430||CORPORATE AND US AGENCY SECURITIES|2046133|2046133|2041014|2041014|598016
83429||MUTUAL FUNDS|1004580|1004580|905358|905358|598016
86650||MUTUAL FUNDS|55913|84071|85000|85000|610890
87074||2005 LINCOLN TOWN CAR |40524|3614|2950|2950|611942
85490||180 E Silverbell Rd Lk Orion, MI 3.5 Acres of Land|66455|66455|345000|341240|607437
85177||VISTA WEALTH MANAGEMENT|10000|10000|10000|10000|605479
83457||Investments|110000|110000|125990|125990|598111
84673||Cash & Cash Equivalents|631229|631229|631229|631229|602028
84678||Stocks|280947|280947|335206|335206|602028
84677||Mutual Funds|238159|238159|244590|244590|602028
84676||Bonds|257916|257916|257582|257582|602028
84675||Cash & Cash Equivalents|838200|838200|838200|838200|602028
84674||Bonds|619229|619229|603074|603074|602028
84739||COMMON STOCK|3685160|3685160|4465669|4465669|602204
84748||EQUIPMENT|166004|0|1835|1835|602204
84747||SOFTWARE|0|0|0|0|602204
84746||IMPROVEMENTS|0|0|0|0|602204
84745||TREASURY SECURITIES|2067027|2067027|1980401|1980401|602204
84744||MUTUAL FUNDS|3911405|3911405|3778326|3778326|602204
84743||FEDERAL AGENCIES|3807298|3807298|3824133|3824133|602204
84742||PARTNERSHIP|17680|17680|17680|17680|602204
84741||REAL ESTATE INVESTMENT TRUSTS|3436887|3436887|2947728|2947728|602204
84740||CORPORATE BONDS|50200239|50200239|50026856|50026856|602204
83850||MUTUAL FUNDS AND EXCHANGE TRADED FUNDS|1673798|1673798|2004705|2004705|598629
83854||BUILDING - 4555 ALLISONVILLE RD. INDIANAPOLIS, IN|43125|12075|48774|48774|598629
83853||GOVERNMENT AGENCY BOND SECURITIES|144363|144363|142491|142491|598629
83852||CORPORATE BOND SECURITIES|524551|509904|509844|509844|598629
83851||MUNICIPAL BOND SECURITIES|492170|481116|480341|480341|598629
86703||1.|0|0|0|0|611076
84535||FRANKLIN ADJ US GOVT SEC C|80894|80894|80000|80000|601215
86295||VEHICLES|218315|94586|94586|94586|610067
83817||Land & buildings -- Semmes, Alabama|1283000|1230627|875000|801899|598587
84185||Disposal of HVAC Unit (see note)|7875|3478|0|0|599037
84186||1200 Shares of Duke Realty 6.625% pfd|24891|24891|30000|30000|599037
88457||FIXED ASSETS|47925|19170|32694|32694|613927
88456||MARKETABLE SECURITIES|7455|7455|7455|7455|613927
84227||Mutual Funds|23636|23636|23636|23636|599171
83402||NONE|0|0|0|0|597937
87073||2009 DODGE GRAND CARAVAN|37343|21158|12400|12400|611933
85238||U.S. TREASURY SECURITIES|100000|100000|100000|100000|605929
83555||Preferred Stocks|206947|206947|208405|208405|598302
83558||Certificate of Deposit|25000|25000|23814|23814|598302
83557||Mortgage Securities|232141|232141|221856|221856|598302
83556||Corporate Bonds|56023|56023|64578|64578|598302
85242||MARKETABLE SECURITIES|1087825|1087825|1289236|1289236|605950
83536||MUTUAL FUND|73706|101035|99980|99980|598263
83537||OFFICE FURNITURE AND EQUIPMENT|571|450|450|450|598263
85489||0|0|0|0|0|607418
89403||2008 FORD TAURUS - TOTALED|25618|0|0|0|617236
89404||2014 FORD TAURUS - TOTALED|27086|20232|0|0|617236
84515||None|0|0|0|0|601165
84803||Common Stock|513398|513398|841427|841427|602293
84807||Money Market Funds|457456|457456|457456|457456|602293
84806||US Treasury Securities|345035|345035|345307|345307|602293
84805||Mutual Funds|120651|120651|123005|123005|602293
84804||Corporate Obligations|217501|217501|140000|140000|602293
86991||5820 E 900 N Roanoke IN  46783|30005|0|0|28400|611793
84822||ALLIANCEBERNSTEIN WEALTH PRES STRA A|32125|25000|25000|25000|602628
89660||2006 Impala|16394|0|801|801|620883
89662||Microsoft Office Professional 2007|530|0|0|0|620883
89661||4GB/320GB Toshiba|600|0|0|0|620883
88543||N/A|0|0|0|0|614124
88463||FBT Fixed Income Securities|2978293|2978293|2960285|2960285|613971
88465||FBT Mutual Funds|50028|50028|46810|46810|613971
88464||FBT Investment Equitoes|177626|177626|182229|182229|613971
84691||Automobile (See Question 15)|24902|0|0|0|602052
89103||COMMON STOCKS|837128|842877|842877|842877|614965
89106||MUTUAL FUNDS|2027500|1879800|1879800|1879800|614965
89105||CORPORATE DEBT SECURITIES|2333451|2257972|2257972|2257972|614965
89104||GOVERNMENT AGENCY SECURITIES|550275|514316|514316|514316|614965
85174||GENERAL ELECTRIC|0|0|0|50000|605461
85175||GENERAL ELECTRIC|0|0|0|20000|605461
85313||ANNUITY CONTRACT|190624|190624|190624|190624|606398
87355||Investments - Corporate Stock|597091|597091|579181|579181|612386
87352||Land and Building - Vermilion, Ohio|161626|71290|75843|75843|612386
87354||Investments - Mutual and Exchange-Traded Funds|1825898|1825898|1819506|1819506|612386
87353||Investments - U.S. Government Agency Securities|152157|152157|152137|152137|612386
87357||Investments - Corporate Bonds|99372|99372|98376|98376|612386
87356||Investments - R.E.I.T.|167930|167930|177297|177297|612386
84331||LAND AND BUILDING AT 146 LIVINGSTON AVE|435421|235786|282665|282665|599670
87935||GOLDMAN SACHS GROUP INC NOTES DUE 8/1/15|213200|213200|200000|200000|613133
87937||AUTOMOBILE - 2008 MERCURY GRAND MARQUIS|21019|0|1690|1690|613133
87936||AUTOMOBILE - 2008 MERCURY GRAND MARQUIS|23237|0|1875|1875|613133
83933|| MUTUAL FUNDS |2467101|2467101|2833630|2833630|598820
83934|| MUTUAL FUNDS |742883|742883|747345|747345|598820
89210||none|0|0|0|0|615319
89221||none|0|0|0|0|615319
89220||none|0|0|0|0|615319
89219||none|0|0|0|0|615319
89218||none|0|0|0|0|615319
89217||none|0|0|0|0|615319
89216||none|0|0|0|0|615319
89215||none|0|0|0|0|615319
89214||none|0|0|0|0|615319
89213||none|0|0|0|0|615319
89212||none|0|0|0|0|615319
89211||none|0|0|0|0|615319
86765||NONE|0|0|0|0|611329
84471||Equities|17872|17872|20945|20945|600978
84472||Fixed Income Funds|28431|28431|28307|28307|600978
83170||Securities|156249|156249|156249|156249|596361
85045||SALES OF MARKETABLE SECURITIES|2009814|1762959|1762959|1762959|604374
87537||N/A|0|0|0|0|612561
84408||OBSOLETE EQUIPMENT DISPOSED|24217|278|0|0|600387
84409||EXPENSE PART OF PRIOR YEAR EQUIP DEPOSIT|812|812|0|0|600387
84113||A/C CONDENSER - (Replaced)|2400|147|0|0|599001
84577||NONE|0|0|0|0|601638
85170||$40,000 Pfizer Inc. 5.35% 15|40000|40000|40000|40000|605455
85173||$50,000 Con Edison Co. 5.37% 15|50000|50000|50000|50000|605455
85172||$50,000 Florida Power Corp. 5.1% 15|50000|50000|50000|50000|605455
85171||$50,000 Lowe's Companies 5.0% 15|50000|50000|50000|50000|605455
87808||Automobile|75641|14299|28815|13537|613025
85197||CORPORATE BONDS|719722|719722|700000|700000|605761
85200||AUTOMOBILE (1)|15500|6200|5000|5000|605761
85199||COMMON STOCK|223698|223698|237488|237488|605761
85198||MUTUAL FUNDS|501805|501805|506973|506973|605761
86026||NA|0|0|0|0|609447
86867||EXCHANGE TRADED FUNDS|58236|52049|52049|52049|611514
86864||MARKETABLE CERTIFICATES OF DEPOSIT|5925|5000|5000|5000|611514
86866||UNIT TRUSTS|263130|235637|235637|235637|611514
86865||MUTUAL FUNDS|43743|39165|39165|39165|611514
86870||MUNICIPAL BONDS|69049|61055|61055|61055|611514
86869||CORPORATE BONDS|6237|6000|6000|6000|611514
86868||US GOVERNMENT SECURITIES|83301|83376|83376|83376|611514
86651||CHEVROLET SILVERADO TRUCK|26270|0|420|420|610896
84324||MainStay Common Stock Fund I|40963|40963|45000|45000|599514
84326||Morgan Stanley - Marketable Securities|951906|951906|1015923|1015923|599514
84325||Morgan Stanley - US Treasury|154354|154354|156200|156200|599514
83470||T STRIPS 20151115|998692|998692|998692|1000000|598147
83471||T BILL 20150820|999391|999391|999391|1000000|598147
86856||Goldman Sacks Group Bond 8/14/2028|15000|15000|15000|15000|611485
86859||Nuance Group|19118|19118|19979|19979|611485
86858||Dow Chemical|7477|7500|7500|7500|611485
86857||Goldman Sacks Group Bond 4/30/2019|20000|20000|20000|20000|611485
84516||MONEY MARKET MUTUAL FUND|396000|396000|396000|396000|601166
83347||FNMA PL735060|225|225|225|225|597552
87045||Wells Fargo|430000|430000|430000|430000|611859
85608||MUTUAL FUNDS|24496|24496|24196|24196|608019
87880||Fixed Income and Equities|1078205|1086396|1086396|1086396|613094
