OID|MEMBERSHIP_TYPE|CATEGORY|NUMBER|VOTING_ELIGIBILITY|RPT_ID
250230|2102|Agency Fee Payers|0|F|670151
283296|2101|FULL TIME|10364|T|727039
283297|2101|PART TIME|561|T|727039
283298|2101|RETIREE|1709|F|727039
283299|2101|ASSOCIATE|15|F|727039
283300|2102|Agency Fee Payers|1087|F|727039
244206|2101|"A"|63|T|659014
244207|2101|"BA"|601|T|659014
244208|2102|Agency Fee Payers|9|F|659014
244240|2101|GENERAL MEMBERSHIP|2652|T|659093
243384|2101|Active members with all rights|427|T|657539
243385|2101|Members on LTD|9|F|657539
243386|2101|Members not sworn in|36|F|657539
243387|2102|Agency Fee Payers|0|F|657539
243802|2101|General membership|376|T|658480
243803|2102|Agency Fee Payers|0|F|658480
244121|2101|Full Dues Paying Members|820|T|658917
244122|2102|Agency Fee Payers|0|F|658917
237868|2101|Active Members|675|T|647929
237869|2102|Agency Fee Payers|0|F|647929
243712|2101|REGULAR MEMBERS|1744|T|658307
243713|2101|RETIRED MEMBERS|2|T|658307
243714|2102|Agency Fee Payers|65|F|658307
244588|2101|Active Members|325|T|660450
245296|2101|Regular Members|422|T|663557
252308|2101|"A" MEMBER|516|T|671952
252309|2101|"BA" MEMBER|11|T|671952
252310|2102|Agency Fee Payers|0|F|671952
241162|2101|JOURNEYMEN|241|T|656135
241163|2101|APPRENTICES|21|T|656135
241164|2101|LIFE MEMBERS|71|T|656135
241165|2101|RETIREES|41|T|656135
241166|2102|Agency Fee Payers|0|F|656135
247866|2101|ACTIVE|63|T|667852
245234|2101|Regular Member|24482|T|663435
240303|2101|JOURNEYMEN|979|T|655753
240304|2101|APPRENTICE|128|T|655753
240305|2101|RETIRED MEMBER|87|T|655753
240306|2101|EARLY RETIREE AND DISABLED|112|T|655753
240307|2101|HONORAY MEMBER|87|T|655753
240308|2101|CONTRACTOR|2|F|655753
240309|2102|Agency Fee Payers|0|F|655753
249092|2101|OFFICERS|7|T|669059
249093|2101|STEWARDS|45|T|669059
249094|2101|ACTIVE MEMBERS|3639|T|669059
252074|2101|Regular fully paid members|366|T|671805
252075|2102|Agency Fee Payers|0|F|671805
245573|2102|Agency Fee Payers|49|F|664215
250253|2101|LOCAL UNIONS IN MICHIGAN|152237|T|670388
254297|2101|ACTIVE MEMBER|2256|T|679458
254298|2101|RETIRED MEMBER|12|F|679458
254299|2101|UNEMPLOYED MEMBER|0|F|679458
254300|2101|LIFE MEMBER|459|F|679458
254301|2101|OFFICIAL MEMBER|134|F|679458
238964|2101|Active members|3709|T|653386
238965|2102|Agency Fee Payers|0|F|653386
239356|2101|A|22|T|654626
239357|2101|BA|943|T|654626
239358|2102|Agency Fee Payers|0|F|654626
244564|2101|GENERAL MEMBERSHIP|566|T|660195
248619|2101|Regular members|534|T|668530
248620|2101|Retired members|21|T|668530
245220|2101|JOURNEYMEN|1507|T|663370
245221|2101|APPRENTICES|478|T|663370
245222|2101|RETIREES|274|F|663370
245223|2101|ARREARS MEMBERS|108|F|663370
245224|2102|Agency Fee Payers|0|F|663370
244321|2101|Direct Bill Members|110|T|659170
244322|2101|State Employed Members|1140|T|659170
244323|2101|County Employed Members|1435|T|659170
244324|2102|Agency Fee Payers|777|F|659170
251950|2101|Regular member|283|T|671688
251951|2101|Adjunct members|793|T|671688
251952|2101|Conscientious objectors|3|T|671688
251953|2101|Full-time still to sign union card|34|T|671688
243919|2101|FULL DUES PAYING MEMBERS|2125|T|658643
240234|2101|Journeyman|433|T|655719
240235|2101|Apprentices|96|F|655719
240236|2101|Retirees|282|T|655719
238153|2101|OFFICIAL MEMBER|65|F|648884
238150|2101|RETIRED MEMBER|0|F|648884
238151|2101|UNEMPLOYED MEMBER|0|F|648884
238152|2101|LIFE MEMBER|136|F|648884
238149|2101|ACTIVE MEMBER|981|T|648884
243944|2101|Active Members|70|T|658679
243945|2101|Non-Active Members|14|F|658679
249040|2101|UNION REPRESENTATIVES|404|T|669010
249041|2101|OFFICE CLERICAL|164|T|669010
249042|2101|COMMINITY ACTIVISTS|11|T|669010
253521|2101|ACTIVE MEMBERS|46|T|674561
253522|2101|RETIRED MEMBERS|16|F|674561
253523|2101|PROBATIONARY MEMBERS|8|F|674561
253978|2101|Goodyear Tire and Rubber Employees|1800|T|677417
253979|2101|Rite-Way Corp|68|T|677417
253980|2102|Agency Fee Payers|0|F|677417
246963|2101|Local Union|7|T|666668
252332|2101|General members|0|T|671962
252333|2102|Agency Fee Payers|0|F|671962
244838|2101|Full dues paying members with full voting rights|367|T|662098
244839|2102|Agency Fee Payers|0|F|662098
243043|2101|Active Members|3028|T|656867
253804|2101|Members|1633|T|676441
253805|2102|Agency Fee Payers|1|F|676441
251068|2101|Regular Members|1200|T|670938
251069|2102|Agency Fee Payers|5|F|670938
253520|2101|Regular Members|410|T|674557
249384|2101|Regular Members|582|T|669311
244131|2101|Active Members|620|T|658924
244132|2102|Agency Fee Payers|1|F|658924
251870|2101|Active|1130|T|671638
251871|2101|Retiree|24|F|671638
259063|2101|IN-SERVICE|411727|T|685517
259064|2101|RETIREES|220147|T|685517
259065|2101|AT-LARGE|7541|F|685517
259066|2101|SPECIAL CONSTITUENCY GROUPS|3632|F|685517
259067|2102|Agency Fee Payers|21964|F|685517
251555|2101|Regular Members|818|T|671333
251556|2101|Non-Members|45|F|671333
244251|2101|Members of Affiliated Unions|7955|F|659100
244580|2101|Active|543|T|660348
244581|2101|Associate|199|F|660348
244582|2101|Retirees|230|T|660348
244583|2102|Agency Fee Payers|0|F|660348
246573|2101|"A"|157|T|666148
246574|2101|"BA"|1247|T|666148
246575|2101|Working Dues Members|10|F|666148
246576|2102|Agency Fee Payers|0|F|666148
253437|2101|Customer Service Rep I|182|T|673844
253422|2101|Wire Techincans|350|T|673844
253438|2101|Retail Sales Consultant|130|T|673844
253439|2101|Sales Support Representative|4|T|673844
253440|2101|Customer Sales Specialist|23|T|673844
253423|2101|Sales Consultant|251|T|673844
253424|2101|Engineering Assistant|6|T|673844
253425|2101|Outside Plant Technician|64|T|673844
253426|2101|Maintenance Administrator|3|T|673844
253427|2101|Services Technician|128|T|673844
253428|2101|Systems Technician|2|T|673844
253429|2101|Material Service Coordinator|1|T|673844
253430|2101|Electronic Technician|27|T|673844
253431|2101|Facility Technician|152|T|673844
253432|2101|Digital Technician|58|T|673844
253433|2101|Office Assistant|26|T|673844
253434|2101|Systems Specialist Tech|5|T|673844
253435|2101|Sales Associate|154|T|673844
253436|2101|Machine Operator|6|T|673844
255066|2101|FULL TIME DUES PAYING MEMBERS|388|T|681965
242017|2101|Regular members (State and Non-State)|50459|T|656517
242018|2102|Agency Fee Payers|14911|F|656517
254120|2101|Active Members|4400|T|678862
254121|2101|Permit Fee Payers|480|F|678862
254122|2102|Agency Fee Payers|0|F|678862
243704|2101|GENERAL|603|T|658298
251370|2101|BA|303|T|671145
251371|2101|A|10|T|671145
260168|2101|Regular members|9090|T|689643
260169|2101|Financial Core workers|213|F|689643
260170|2101|Fee Payers|963|F|689643
251355|2101|Active Members|2807|T|671128
251356|2101|Permit Fee Payers|552|F|671128
251357|2102|Agency Fee Payers|13|F|671128
250671|2101|REGULAR MEMBERS|1132|T|670635
245191|2101|Roofers Union 70 members in good standing|299|T|663240
245192|2101|Superannuated|24|T|663240
245193|2101|Removed from rolls|5|F|663240
245194|2102|Agency Fee Payers|0|F|663240
251810|2101|REGULAR MEMBERS|2722|T|671597
251811|2101|RETIRED MEMBERS|29|F|671597
252277|2101|General|654|T|671923
252278|2101|PSE|65|T|671923
244693|2101|Full dues|1038|T|661254
254491|2101|RETIRED, FULL DUES PAYING MEMBERS|3|T|679788
254490|2101|POSTAL SUPPORT EMPLOYEES|134|T|679788
254489|2101|ACTIVE CAREER EMPLOYEES|1160|T|679788
244683|2101|CAREER EMPLOYEE MEMBERSHIP (REGULAR)|1340|T|661205
244684|2101|NON-CAREER MEMBERSHIP (PSE)|136|T|661205
244685|2102|Agency Fee Payers|0|F|661205
253001|2101|REGULAR CAREER EMPLOYEES|1239|T|672560
253002|2101|PSE EMPLOYEES|147|T|672560
253003|2101|RETIRED MEMBERS|238|F|672560
253004|2101|HONORARY MEMBERS|8|T|672560
244563|2102|Agency Fee Payers|0|F|660096
244561|2101|REGULAR MEMBERSHIP PAYS FULL DUES|574|T|660096
244562|2101|POSTAL SUPPORT EMPLOYEES PAY REDUCED DUES|67|T|660096
253000|2101|ACTIVE|1239|T|672551
252186|2101|Career Employees that pay full dues|955|T|671860
252187|2101|non-career PSE employees that pay portional dues|110|T|671860
252188|2102|Agency Fee Payers|3|F|671860
246828|2101|REGULAR MEMBERS|708|T|666509
246829|2101|RETIRED MEMBERS|2|T|666509
251403|2101|USPS Employees|641|T|671162
251404|2101|Salmon Company Truck Drivers|164|T|671162
251405|2101|PAE|15|T|671162
251406|2102|Agency Fee Payers|0|F|671162
249906|2101|ALL FULL PAYING MEMBERS COMPOSE OF CAREER AND PSE MEMBERS|1802|T|669761
249922|2101|ALL FULL DUES PAYING MEMBERS -1481 TOTAL VOTING MEMBERS|1480|T|669784
252129|2101|ACTIVE DUES PAYING MEMBERS|1062|T|671832
252130|2101|ACTIVE NON-DUES PAYING MEMBERS|30|T|671832
252131|2101|ACTIVE REDUCED DUES PAYING MEMBERS|111|T|671832
252132|2101|RETIREE FULL DUES PAYING MEMBERS|5|T|671832
252133|2101|RETIREE REDUCED DUES PAYING MEMBERS|299|T|671832
252614|2101|ALL FULL PAYING REGULAR MEMBERS 880 MEMBERS-(CA MEMBERS 811 AND PSE MEMBERS 69)|880|T|672146
245217|2101|Active|1273|T|663332
245218|2102|Agency Fee Payers|0|F|663332
252155|2101|FULL TIME MEMBERS|1562|T|671841
252156|2101|CASH PAY MEMBERS|8|T|671841
252157|2101|NON CAREER MEMBERS|161|T|671841
252158|2101|RETIREE MEMBERS PAYING REDUCE DUES|398|F|671841
247001|2101|CLERK CRAFT|260|T|666712
247002|2101|MAINTENANCE CRAFT|131|T|666712
247003|2101|MOTOR VEHICLE CRAFT|54|T|666712
247004|2101|POSTAL SUPPORT EMPLOYEES|47|T|666712
247005|2102|Agency Fee Payers|0|F|666712
253016|2101|Active|709|T|672571
253017|2102|Agency Fee Payers|0|F|672571
253551|2101|Regular dues paying members with full voting rights|747|T|674939
253552|2101|PSE dues paying members with full voting rights|78|T|674939
249387|2101|Members|2012|T|669316
249328|2101|REGULAR MEMBERS - CAREER|748|T|669229
249329|2101|REGULAR MEMBERS - PSE|148|T|669229
246324|2101|CAREER (CA) FULL TIME DUES PAYING MEMBERS|725|T|665782
246325|2101|POSTAL SUPPORT EMPLOYEES (PSE) DUES PAYING MEMBERS|69|T|665782
252139|2101|Active Members|1143|T|671836
252140|2101|Other Managers|3|F|671836
252141|2101|Cash Pays|9|T|671836
252142|2101|PSE Active Members|85|T|671836
252143|2102|Agency Fee Payers|0|F|671836
251760|2101|REGULAR|747|T|671558
251761|2102|Agency Fee Payers|0|F|671558
238728|2101|CAREER EMPLOYEES|933|T|650450
238729|2101|POSTAL SUPPORT EMPLOYEES|155|T|650450
238730|2101|RETIREES|397|F|650450
238731|2102|Agency Fee Payers|0|F|650450
253786|2101|Dues Pay Members|789|T|676376
246093|2101|ACTIVE MEMBERS|546|T|665396
246094|2102|Agency Fee Payers|0|F|665396
248408|2101|REGULAR MEMBER|762|T|668389
248409|2102|Agency Fee Payers|0|F|668389
243450|2101|REGULAR MEMBERS|0|T|657660
253671|2101|ACTIVE|1326|T|675725
253672|2101|RETIREES|515|T|675725
247127|2101|ACTIVE MEMBERS|868|T|666858
247128|2101|RETIREE|386|T|666858
247129|2101|LIFE TIME MEMBERS|63|T|666858
250063|2101|Active|649|T|669915
250064|2101|Retired|216|T|669915
250065|2101|Life|20|T|669915
251372|2101|ACTIVE MEMBERS|593|T|671148
251373|2101|RETIRED MEMBERS|243|T|671148
251374|2102|Agency Fee Payers|836|F|671148
253067|2101|ACTIVE MEMBERS|1331|T|672672
253068|2101|DUES PAYING RETIREES|413|T|672672
253069|2101|NON-DUES PAYING RETIREES|29|T|672672
253070|2102|Agency Fee Payers|0|F|672672
247756|2101|ACTIVE MEMBERS|1581|T|667716
247757|2101|RETIRED MEMBERS|568|T|667716
245994|2101|Retired members|156|T|665221
245993|2101|Regular members|785|T|665221
245995|2102|Agency Fee Payers|0|F|665221
251092|2101|ACTIVE DUES PAYING MEMBERS|1971|T|670952
251093|2101|ACTIVE NON-DUES PAYING MEMBERS|43|T|670952
251094|2101|RETIREE DUES PAYING MEMBERS|568|T|670952
251095|2101|RETIREE NON-DUES PAYING MEMBERS|27|T|670952
245896|2101|GENERAL|905|T|664986
238569|2101|ACTIVE MEMBER|1659|T|650233
238570|2101|RETIRED MEMBERS|419|T|650233
238571|2101|LIFE MEMBERS|109|T|650233
239384|2101|REGULAR MEMBERS|691|T|654682
239385|2101|RETIRED MEMBERS|124|T|654682
239386|2101|OWCP MEMBERS|16|T|654682
246911|2101|Active|1012|T|666583
246912|2101|Retiree|280|T|666583
239988|2101|REGULAR MEMBERS|3393|T|655521
239989|2101|RETIRED MEMBERS|1012|T|655521
239990|2102|Agency Fee Payers|0|F|655521
245336|2101|ACTIVE MEMBERS PAYING FULL DUES|653|T|663719
245337|2101|INACTIVE MEMBERS PAYING $36.00 PER YEAR|203|T|663719
245338|2101|INACTIVE MEMBERS PAYING $0.00 PER YEAR|71|T|663719
246857|2101|Active Members|511|T|666538
246858|2101|Retired Members|299|T|666538
246859|2101|Associate Members|15|T|666538
246860|2102|Agency Fee Payers|0|F|666538
249043|2101|Active members|1480|T|669017
249044|2101|Retired members|642|T|669017
249045|2101|Life members|254|T|669017
249046|2101|Retired members-direct pays|8|T|669017
249047|2101|Military service members|3|T|669017
244797|2101|Regular Members|886|T|661964
244798|2101|Retired Members|402|T|661964
244799|2101|Life Members|57|T|661964
252927|2101|Active|1177|T|672484
252928|2101|Retired|611|T|672484
252929|2101|Life|163|T|672484
252930|2102|Agency Fee Payers|0|F|672484
246997|2101|Active|2215|T|666707
246998|2101|Retirees|525|T|666707
246999|2101|Associates|0|T|666707
247000|2102|Agency Fee Payers|0|F|666707
244713|2101|Active Members|700|T|661516
244714|2101|Retired Members|240|T|661516
260342|2101|Active Letter Carriers|792|T|690343
260343|2101|Retired Letter Carriers|239|T|690343
253040|2101|Active members|1042|T|672618
253041|2101|Retired members|323|T|672618
253042|2102|Agency Fee Payers|88|F|672618
247870|2101|ACTIVES|1528|T|667858
247871|2101|RETIREES|698|T|667858
247872|2102|Agency Fee Payers|0|F|667858
251802|2101|Active|1853|T|671593
251803|2101|Retired|939|T|671593
251804|2101|Gold Card Members|331|F|671593
251805|2102|Agency Fee Payers|0|F|671593
251014|2101|Active Members|895|T|670898
251015|2101|Retired Members|407|T|670898
251016|2101|Gold Card Members|20|T|670898
251017|2102|Agency Fee Payers|0|F|670898
254685|2101|Active members|868|T|680554
254686|2101|Retired members|246|T|680554
254687|2101|Lifetime members|8|T|680554
246965|2101|Active Members|3764|T|666679
246966|2101|Retired Members|1591|T|666679
246967|2101|Life Members|41|T|666679
245454|2101|Regular members active|814|T|664008
245455|2101|Retired members|527|T|664008
245456|2101|Gold Card memebers|47|T|664008
245457|2101|Associate members|2|F|664008
245458|2102|Agency Fee Payers|0|F|664008
252737|2101|Active Members|953|T|672239
252738|2101|Retired Members|377|T|672239
249319|2101|Active Members|745|T|669226
249320|2101|Retirees|440|T|669226
248773|2101|Active|1811|T|668652
248774|2101|Retired|427|T|668652
248775|2101|Associate|24|T|668652
248776|2101|Life Members - Gold Card|67|T|668652
252048|2101|Regular Membership|1152|T|671780
252049|2101|Retirees Membership|448|T|671780
248812|2101|Active Letter Carriers|814|T|668726
248813|2101|Retired Letter Carriers|267|T|668726
252915|2101|ACTIVE|997|T|672464
252916|2101|RETIRED|350|T|672464
252917|2102|Agency Fee Payers|0|F|672464
246777|2101|ACTIVE MEMBERS|1747|T|666465
246778|2101|RETIRED MEMBERS|691|T|666465
246779|2101|RETIRED - LIFE MEMBERS|197|T|666465
248736|2101|Regular Members|1529|T|668628
249996|2101|Active Members|4086|T|669842
249997|2101|Retirees|1346|T|669842
249998|2102|Agency Fee Payers|0|F|669842
254335|2101|Active members|674|T|679558
254336|2101|Retired members|283|T|679558
250553|2101|Active Branch Members|1485|T|670571
250554|2101|Retired Members|449|T|670571
247489|2101|Regular|878|T|667274
247490|2101|Retiree|362|T|667274
247491|2101|Life Members|46|T|667274
247492|2102|Agency Fee Payers|0|F|667274
248265|2101|Active Members|850|T|668272
248266|2101|Retirees|491|T|668272
248267|2101|Life Members|83|T|668272
250616|2101|Active members|3928|T|670607
250617|2101|Retired members - $24 per year|1240|T|670607
250618|2101|Retired associate members - $36 per year|29|F|670607
250619|2101|Life members|342|T|670607
251366|2101|Active Members|643|T|671143
251367|2101|Retired Members|196|T|671143
251368|2101|Associate Members|96|F|671143
251369|2102|Agency Fee Payers|0|F|671143
247864|2101|RETIREES PAY REDUCED DUES|368|T|667845
247863|2101|ACTIVE MEMBERS PAY FULL DUES|1050|T|667845
249506|2101|ACTIVE MEMBERS|1327|T|669438
249507|2101|RETIRED MEMBERS|505|T|669438
249508|2101|LIFE MEMBERS|92|T|669438
249509|2102|Agency Fee Payers|0|F|669438
252452|2101|ACTIVE MEMBERS|605|T|672055
252453|2101|RETIRED|345|T|672055
252454|2102|Agency Fee Payers|950|F|672055
253545|2101|Regular Membership - Full Dues|640|T|674772
248074|2101|Active|581|T|668080
248075|2101|Retired|159|T|668080
248076|2102|Agency Fee Payers|0|F|668080
253890|2101|ACTIVE MEMBERS|1786|T|676869
253891|2101|RETIRED MEMBERS|636|T|676869
253892|2101|LIFE MEMBERS|164|T|676869
253893|2102|Agency Fee Payers|490|F|676869
246968|2101|ACTIVE|1223|T|666681
246969|2101|RETIRED|491|T|666681
250687|2101|ACTIVE MEMBERS|650|T|670648
250688|2101|RETIRED MEMBERS|333|T|670648
249030|2101|ACTIVE MEMBERS|993|T|668976
249031|2101|RETIRED MEMBERS|275|T|668976
253303|2101|General Membership|850|T|673189
253304|2101|Retired Membership|105|T|673189
251203|2101|LIFE MEMBERS|159|T|671019
251204|2101|RETIRED|514|T|671019
251205|2101|ACTIVE|1115|T|671019
249851|2101|Activity Members|1869|T|669713
249852|2101|Retired Members|1086|F|669713
249853|2101|Life Members|148|F|669713
245180|2101|Active members of theUnion|702|T|663201
245181|2101|RetiredMembers|305|F|663201
245182|2102|Agency Fee Payers|0|F|663201
250660|2101|REGULAR ACTIVE MEMBERSHIPS|861|T|670632
250661|2101|RETIRED MEMBERS|374|T|670632
250662|2101|GOLD MEMBERS (LIFETIME MEMBERS)|41|T|670632
250663|2101|ASSOCIATE MEMBERS FOR NALC INSURANCE|219|F|670632
250664|2102|Agency Fee Payers|0|F|670632
246284|2101|ACTIVE MEMBERS|923|T|665647
246285|2101|RETIRED MEMBERS|438|T|665647
246286|2101|ASSOCIATE MEMBERS|280|F|665647
246287|2102|Agency Fee Payers|1641|F|665647
247780|2101|Regular Members|661|T|667727
248139|2101|Active|1206|T|668145
248140|2101|Retirees|879|T|668145
248141|2102|Agency Fee Payers|0|F|668145
246737|2101|UNION MEMBERS|573|T|666419
258815|2101|ACTIVE LETTER CARRIERS|669|T|684906
258816|2101|RETIRED LETTER CARRIERS|367|T|684906
251992|2101|Active Members|664|T|671725
251993|2101|Insurance only Members|38|F|671725
251994|2101|Retired Members|401|T|671725
252267|2101|Regular Voting Members with full Voting Rights|657|T|671916
244633|2101|Active Members|974|T|660849
244634|2101|Retired Members|308|T|660849
244635|2101|Retired Life Members|46|T|660849
253222|2101|VOTING MEMBERS|4798|T|673091
253719|2101|POSTAL EMPLOYEE MEMBERS|771|T|676052
253720|2101|RETIRED MEMBERS|254|T|676052
253721|2101|SUPERVISOR MEMBERS|10|F|676052
253722|2101|NON-POSTAL EMPLOYEE MEMBERS|166|F|676052
252000|2101|Regular Active|914|T|671740
252001|2101|Regular Retired|383|T|671740
252002|2101|50 Year Life|68|T|671740
252003|2101|60 Year Life|22|T|671740
252004|2101|70 Year Life|1|T|671740
252005|2101|Associated Active|8|F|671740
252006|2101|Associated Retired|10|F|671740
252007|2101|Associated 50|2|F|671740
249718|2101|ACTIVE|1361|T|669608
249719|2101|RETIREE|494|T|669608
249720|2101|LIFE|72|T|669608
249721|2102|Agency Fee Payers|0|F|669608
245049|2101|Active|774|T|662813
245050|2101|Retired|420|T|662813
251327|2101|REGULAR MEMBERS|3742|T|671114
251328|2101|RETIRED MEMBERS|717|T|671114
254134|2101|ACTIVE FULL TIME PAYING MEMBERS|1949|T|678916
254135|2102|Agency Fee Payers|0|F|678916
244516|2101|clerk craft|700|T|659817
244517|2101|maintenance|100|T|659817
244518|2101|motor vehicle craft|50|T|659817
253656|2101|DCO/Member at large|745|T|675636
253657|2101|.70 local cash pay members|4329|T|675636
253090|2101|CA EMPLOYEES PAY STATUS|1038|T|672718
253091|2101|CA NONPAY EMPLOYEES|92|F|672718
252698|2101|REGULAR MEMBERS|995|T|672207
246745|2101|REGULAR MEMBERS|763|T|666427
248884|2101|CLERKS|798|T|668813
248885|2101|MAINTENANCE|207|T|668813
248886|2101|MOTOR VEHICLES|126|T|668813
248887|2101|PSE CLERKS|159|T|668813
239751|2101|Active Membership|326257|T|655318
239752|2101|Honorary Membership|0|F|655318
239736|2101|Regular Carriers|929|T|655313
239737|2101|Relief Carriers|765|T|655313
239738|2101|Retirees|400|T|655313
239739|2101|Associate Members|1|F|655313
242461|2101|Bargaining Unit Rural Carriers|2163|T|656667
242462|2101|Retired Rural Carriers|642|T|656667
241300|2101|Regular Rural Carrier|2192|T|656194
241301|2101|Part-Time Flexible Carrier|6|T|656194
241302|2101|Relief Carrier|1588|T|656194
241303|2101|Retired Rural Carrier|792|T|656194
241304|2101|Associate Member|5|F|656194
241268|2101|REGULAR CARRIERS|1596|T|656179
241269|2101|PART TIME FLEXIBLE CARRIERS|8|T|656179
241270|2101|LEAVE REPLACEMENT CARRIERS|947|T|656179
241271|2101|RETIRED CARRIERS|533|T|656179
241272|2101|ASSOCIATE MEMBERS|3|F|656179
241273|2101|ASSOCIATE MEMBERS RETIRED|1|F|656179
240270|2101|REGULAR RURAL CARRIER|2685|T|655737
240271|2101|PTF CARRIER|38|T|655737
240272|2101|RELIEF CARRIER|1828|T|655737
240273|2101|ARC|113|T|655737
240274|2101|RETIRED CARRIERS|766|T|655737
240275|2101|ASSOCIATE MEMBERS|28|F|655737
239820|2101|REGULAR CARRIERS|2617|T|655378
239821|2101|REFIEF CARRIERS|1829|T|655378
239822|2101|RETIRED CARRIERS|830|T|655378
239823|2101|ASSOCIATE MEMBERS|12|F|655378
240299|2101|REGULAR MEMBERS|4430|T|655750
240300|2101|RETIRED MEMBERS|959|T|655750
240301|2101|RELIEF MEMBERS|3169|T|655750
240302|2101|ASSOCIATE MEMBERS|11|F|655750
240264|2101|Regular members|2456|T|655734
240265|2101|Part-time Flixible|29|T|655734
240266|2101|Rural Carrier Associates|1420|T|655734
240267|2101|Retired Carriers|791|T|655734
240268|2101|Assistant Rural Carriers|10|T|655734
240269|2102|Agency Fee Payers|0|F|655734
240559|2101|Regular|2194|T|655854
240560|2101|Retired|821|T|655854
240561|2101|Relief|1251|T|655854
238875|2101|REGULAR|1493|T|652879
238876|2101|RELIEF|1154|T|652879
238877|2101|RETIRED|408|T|652879
238878|2101|ASSOCIATE|12|F|652879
240570|2101|REGULARS|1656|T|655861
240571|2101|RELIEF CARRIERS|985|T|655861
240572|2101|RETIREES|807|T|655861
240573|2101|ASSOCIATES|8|F|655861
239043|2101|Bargaining Unit Rural Carriers|1723|T|653860
239044|2101|Retired Rural Carriers|295|T|653860
239045|2101|Associates|2|F|653860
239046|2101|Retired Associates|1|F|653860
239047|2102|Agency Fee Payers|0|F|653860
240140|2101|Regular Carrier Members|1900|T|655692
240141|2101|Relief Carrier Members|1178|T|655692
240142|2101|Retired Carrier Members|24|T|655692
240143|2101|Assistant Rural Carriers|666|F|655692
240144|2101|Part-time Flexible Rural Carriers|7|F|655692
239022|2101|REGULAR|1744|T|653765
239023|2101|RELIEF|1163|T|653765
239024|2101|RETIRED|658|T|653765
239025|2101|ASSOCIATE|10|F|653765
240586|2101|REGULAR RURAL CARRIERS|2174|T|655880
240587|2101|PTF CARRIERS|0|T|655880
240588|2101|RELIEF RURAL CARRIERS|1432|T|655880
240589|2101|RETIRED RURAL CARRIERS|925|T|655880
240590|2101|ASSOCIATE RURAL MEMBERS|6|F|655880
240591|2101|ASSISTANT RURAL CARRIERS|6|T|655880
252690|2101|ACTIVE MEMBERS|979|T|672203
252691|2101|ASSOCIATE MEMBERS|78|T|672203
248571|2101|Regular Members|862|T|668500
248572|2101|Associate Members|2762|F|668500
238949|2101|Clerk Craft|939|T|653352
238950|2101|Maintenance Craft|84|T|653352
238951|2101|Letter Carrires|1|F|653352
238952|2101|Postmasters|2|F|653352
238953|2101|Supervisors|6|F|653352
238954|2101|Cash Paying Members|9|T|653352
249222|2101|Active Members|902|T|669161
249223|2101|Retired Members|410|T|669161
