OID|INV_TYPE|NAME|AMOUNT|RPT_ID
145421|701|MERRILL LYNCH SPECIAL ACCOUNT|522133|470699
145422|701|MERRILL LYNCH SERVICE AWARD ACCOUNT|467410|470699
145423|705|Other Investments Total Cost||470699
145424|706|Other Investments Total Book Value||470699
142861|701|First Trust High Inc|46843|467096
142859|703|Marketable Securities Total Cost|323586|467096
142862|701|Nuveen Short Duration Cr Opp|40000|467096
142863|701|Hartford Capital Appreciaton|92354|467096
142864|701|Hartford Capital Appreciation II|46371|467096
142865|701|Hartford International|42123|467096
142866|701|Hartford Dividend Growth|44577|467096
142867|701|Eaton Vance Large Cap Value|63541|467096
142868|705|Other Investments Total Cost||467096
142869|706|Other Investments Total Book Value||467096
142860|704|Marketable Securities Total BookValue|386286|467096
139326|703|Marketable Securities Total Cost|25000|461668
139327|704|Marketable Securities Total BookValue|25000|461668
139328|701|HARRIS PREFERRED CAPITAL - 1,000 SHARES|25000|461668
139329|705|Other Investments Total Cost||461668
139330|706|Other Investments Total Book Value||461668
155338|703|Marketable Securities Total Cost|373338|482685
155339|704|Marketable Securities Total BookValue|373338|482685
155340|701|Union Bank & Trust CD|10000|482685
155341|701|Share Point Credit Union CD|336468|482685
155342|701|Share Point Credit Union Money Market Fund |26865|482685
155343|705|Other Investments Total Cost|26260|482685
155344|706|Other Investments Total Book Value|26260|482685
155345|702|Minneapolis Labor Temple Association Stock|23750|482685
147656|703|Marketable Securities Total Cost||476004
147657|704|Marketable Securities Total BookValue||476004
147658|705|Other Investments Total Cost||476004
147659|706|Other Investments Total Book Value||476004
145747|703|Marketable Securities Total Cost||470905
145748|704|Marketable Securities Total BookValue|28544|470905
145749|701|487.737 shares Principal Real Estate Fund Class B|7297|470905
145750|701|138.859 shares Principal Capital Appreciation Fund|4032|470905
145751|701|579.908 shares Principal Government & High Quality|6553|470905
145752|701|572.053 shares DWS Strategic Government SEC Fund-A|5114|470905
145753|705|Other Investments Total Cost||470905
145754|706|Other Investments Total Book Value||470905
144835|703|Marketable Securities Total Cost|26285647|469918
144836|704|Marketable Securities Total BookValue|26285647|469918
144837|701|PIMCO LOW DURATION FUND|5012306|469918
144838|701|VICTORY INSTITUTIONAL DIVERSIFIED STOCK FUND|3206500|469918
144839|701|PIMCO MODERATE DURATION FUND|7000000|469918
144840|705|Other Investments Total Cost|37926641|469918
144841|706|Other Investments Total Book Value|37926641|469918
144842|702|NYSUT BUILDING CORPORATION - TRUST|37926641|469918
146628|703|Marketable Securities Total Cost|0|473760
146629|704|Marketable Securities Total BookValue||473760
146630|705|Other Investments Total Cost||473760
146631|706|Other Investments Total Book Value||473760
149357|704|Marketable Securities Total BookValue|42681|477816
149358|701|Alliant Energy Corporation|9018|477816
149359|701|Black Hills Corporation|7752|477816
149360|701|ITC Holdings Corp|5220|477816
149361|701|Xcel Energy Inc|6850|477816
149362|705|Other Investments Total Cost||477816
149363|706|Other Investments Total Book Value||477816
149356|703|Marketable Securities Total Cost|42681|477816
146680|703|Marketable Securities Total Cost||473857
146681|704|Marketable Securities Total BookValue||473857
146682|705|Other Investments Total Cost||473857
146683|706|Other Investments Total Book Value||473857
164644|703|Marketable Securities Total Cost|100000|500898
164645|704|Marketable Securities Total BookValue|100000|500898
164646|705|Other Investments Total Cost|35690|500898
164647|706|Other Investments Total Book Value|35690|500898
143533|703|Marketable Securities Total Cost|11470925|467323
143534|704|Marketable Securities Total BookValue|11323480|467323
143535|701|Wells Fargo Advantage Total Return Bond Fund|821007|467323
143536|705|Other Investments Total Cost|122936|467323
143537|706|Other Investments Total Book Value|122936|467323
143538|702|Investment in UFCW Local 1776 Limited Partnership|122936|467323
154503|703|Marketable Securities Total Cost||482388
154504|704|Marketable Securities Total BookValue||482388
154505|705|Other Investments Total Cost||482388
154506|706|Other Investments Total Book Value||482388
145317|703|Marketable Securities Total Cost|0|470628
145318|704|Marketable Securities Total BookValue|0|470628
145319|705|Other Investments Total Cost|0|470628
145320|706|Other Investments Total Book Value|0|470628
162398|703|Marketable Securities Total Cost|49289|491280
162399|704|Marketable Securities Total BookValue|49289|491280
162400|705|Other Investments Total Cost|3072|491280
162401|706|Other Investments Total Book Value|3072|491280
146724|703|Marketable Securities Total Cost||473931
146725|704|Marketable Securities Total BookValue||473931
146726|705|Other Investments Total Cost||473931
146727|706|Other Investments Total Book Value||473931
151624|703|Marketable Securities Total Cost||479777
151625|704|Marketable Securities Total BookValue||479777
151626|701|N/A|0|479777
151627|705|Other Investments Total Cost||479777
151628|706|Other Investments Total Book Value||479777
151629|702|N/A|0|479777
159317|703|Marketable Securities Total Cost|11202|489423
159318|704|Marketable Securities Total BookValue|11834|489423
159319|701|Core Cash|4672|489423
159320|701|Interbond Fund|3287|489423
159321|701|Value Fund|3875|489423
159322|705|Other Investments Total Cost||489423
159323|706|Other Investments Total Book Value||489423
146360|703|Marketable Securities Total Cost|2210|473006
146361|704|Marketable Securities Total BookValue|2210|473006
146362|705|Other Investments Total Cost||473006
146363|706|Other Investments Total Book Value||473006
149915|703|Marketable Securities Total Cost||478388
149916|704|Marketable Securities Total BookValue||478388
149917|705|Other Investments Total Cost||478388
149918|706|Other Investments Total Book Value||478388
158304|703|Marketable Securities Total Cost||488966
158305|704|Marketable Securities Total BookValue||488966
158306|705|Other Investments Total Cost||488966
158307|706|Other Investments Total Book Value||488966
156064|703|Marketable Securities Total Cost|178828|486831
156065|704|Marketable Securities Total BookValue|95691|486831
156066|701|RBC DAIN RAUCHER|16697|486831
156067|701|RBC DAIN RAUCHER|34514|486831
156068|701|RBC DAIN RAUCHER|44480|486831
156069|705|Other Investments Total Cost||486831
156070|706|Other Investments Total Book Value||486831
151266|703|Marketable Securities Total Cost|813398|479540
151267|704|Marketable Securities Total BookValue|813398|479540
151268|701|American Fund|129189|479540
151269|701|Blackrock Global|144278|479540
151270|701|Franklin Income|270887|479540
151271|701|Lord Abbett Funds|43822|479540
151272|701|SP 500 Setup|50800|479540
151273|705|Other Investments Total Cost||479540
151274|706|Other Investments Total Book Value||479540
155225|703|Marketable Securities Total Cost||482622
155226|704|Marketable Securities Total BookValue||482622
155227|705|Other Investments Total Cost|51245|482622
155228|706|Other Investments Total Book Value|51245|482622
155220|703|Marketable Securities Total Cost||482617
155221|704|Marketable Securities Total BookValue||482617
155222|705|Other Investments Total Cost|4200|482617
155223|706|Other Investments Total Book Value|4200|482617
155224|702|Plaindealer, union newspaper|4200|482617
159660|703|Marketable Securities Total Cost|0|489544
159661|704|Marketable Securities Total BookValue|0|489544
159662|705|Other Investments Total Cost|0|489544
159663|706|Other Investments Total Book Value|0|489544
150821|701|0|0|479198
150816|703|Marketable Securities Total Cost|0|479198
150822|701|0|0|479198
150823|701|0|0|479198
150824|701|0|0|479198
150825|701|0|0|479198
150826|701|0|0|479198
150827|705|Other Investments Total Cost|0|479198
150828|706|Other Investments Total Book Value|0|479198
150829|702|0|0|479198
150830|702|0|0|479198
150831|702|0|0|479198
150832|702|0|0|479198
150833|702|0|0|479198
150834|702|0|0|479198
150835|702|0|0|479198
150836|702|0|0|479198
150837|702|0|0|479198
150838|702|0|0|479198
150839|702|0|0|479198
150840|702|0|0|479198
150841|702|0|0|479198
150842|702|0|0|479198
150843|702|0|0|479198
150817|704|Marketable Securities Total BookValue|0|479198
150818|701|0|0|479198
150819|701|0|0|479198
150820|701|0|0|479198
159664|703|Marketable Securities Total Cost||489545
159665|704|Marketable Securities Total BookValue||489545
159666|705|Other Investments Total Cost||489545
159667|706|Other Investments Total Book Value||489545
161806|703|Marketable Securities Total Cost||490780
161807|704|Marketable Securities Total BookValue||490780
161808|705|Other Investments Total Cost||490780
161809|706|Other Investments Total Book Value||490780
149188|705|Other Investments Total Cost||477674
149186|703|Marketable Securities Total Cost|4575|477674
149189|706|Other Investments Total Book Value||477674
149187|704|Marketable Securities Total BookValue|4575|477674
138881|703|Marketable Securities Total Cost|0|460730
138882|704|Marketable Securities Total BookValue|0|460730
138883|701|None|0|460730
138884|705|Other Investments Total Cost|0|460730
138885|706|Other Investments Total Book Value|0|460730
138886|702|None|0|460730
150238|703|Marketable Securities Total Cost|140000|478825
150239|704|Marketable Securities Total BookValue|146479|478825
150240|701|2018 CD|106190|478825
150241|701|2017 CD|40289|478825
150242|705|Other Investments Total Cost||478825
150243|706|Other Investments Total Book Value||478825
155651|703|Marketable Securities Total Cost|37131|486651
155652|704|Marketable Securities Total BookValue|37131|486651
155653|701|CGM Realty/CGMRX|2426|486651
155654|701|Fairholme-Mutual Fund|4227|486651
155655|701|Harbor-Mutual Fund|3866|486651
155656|701|Royal Alliance-Mutual Fund|24465|486651
155657|701|Royce-Mutual Fund|2147|486651
155658|705|Other Investments Total Cost||486651
155659|706|Other Investments Total Book Value||486651
153489|703|Marketable Securities Total Cost||481122
153490|704|Marketable Securities Total BookValue||481122
153491|705|Other Investments Total Cost||481122
153492|706|Other Investments Total Book Value||481122
159479|705|Other Investments Total Cost|0|489481
159477|703|Marketable Securities Total Cost|0|489481
159480|706|Other Investments Total Book Value|0|489481
159478|704|Marketable Securities Total BookValue|0|489481
146181|703|Marketable Securities Total Cost||472232
146182|704|Marketable Securities Total BookValue||472232
146183|705|Other Investments Total Cost|70000|472232
146184|706|Other Investments Total Book Value|81799|472232
146185|702|Certificate of Deposit|81799|472232
159700|703|Marketable Securities Total Cost|0|489565
159701|704|Marketable Securities Total BookValue|0|489565
159702|705|Other Investments Total Cost|0|489565
159703|706|Other Investments Total Book Value|0|489565
146255|703|Marketable Securities Total Cost|0|472575
146256|704|Marketable Securities Total BookValue|0|472575
146257|705|Other Investments Total Cost||472575
146258|706|Other Investments Total Book Value||472575
161733|703|Marketable Securities Total Cost||490655
161734|704|Marketable Securities Total BookValue||490655
161735|705|Other Investments Total Cost|90|490655
161736|706|Other Investments Total Book Value|90|490655
139007|703|Marketable Securities Total Cost||461172
139008|704|Marketable Securities Total BookValue||461172
139009|705|Other Investments Total Cost|850000|461172
139010|706|Other Investments Total Book Value|850000|461172
139011|702|36.56% Ownership in Building Corporation|850000|461172
151057|703|Marketable Securities Total Cost||479398
151058|704|Marketable Securities Total BookValue||479398
151059|705|Other Investments Total Cost||479398
151060|706|Other Investments Total Book Value|-58717|479398
151061|702|NALC Building Corp, negative Retained Earnings|-58717|479398
158126|703|Marketable Securities Total Cost||488875
158127|704|Marketable Securities Total BookValue||488875
158128|705|Other Investments Total Cost||488875
158129|706|Other Investments Total Book Value||488875
147180|703|Marketable Securities Total Cost||475233
147181|704|Marketable Securities Total BookValue||475233
147182|705|Other Investments Total Cost||475233
147183|706|Other Investments Total Book Value||475233
146771|703|Marketable Securities Total Cost||473989
146772|704|Marketable Securities Total BookValue||473989
146773|705|Other Investments Total Cost||473989
146774|706|Other Investments Total Book Value||473989
176768|703|Marketable Securities Total Cost||515322
176769|704|Marketable Securities Total BookValue||515322
176770|705|Other Investments Total Cost||515322
176771|706|Other Investments Total Book Value||515322
163659|703|Marketable Securities Total Cost|107934|496792
163660|704|Marketable Securities Total BookValue|116318|496792
163661|701|Matrix - Mutual funds|116318|496792
163662|705|Other Investments Total Cost||496792
163663|706|Other Investments Total Book Value||496792
151262|701|N/A|0|479539
151260|703|Marketable Securities Total Cost||479539
151261|704|Marketable Securities Total BookValue||479539
151263|705|Other Investments Total Cost||479539
151264|706|Other Investments Total Book Value||479539
151265|702|N/A|0|479539
161701|703|Marketable Securities Total Cost||490633
161702|704|Marketable Securities Total BookValue||490633
161703|701|N/A|0|490633
161704|705|Other Investments Total Cost||490633
161705|706|Other Investments Total Book Value||490633
151864|703|Marketable Securities Total Cost||479919
151865|704|Marketable Securities Total BookValue||479919
151866|705|Other Investments Total Cost|350072|479919
151867|706|Other Investments Total Book Value|350072|479919
151868|702|NATIONAL ASSOCIATION OF LETTER CARRIERS HOLDING AS|350072|479919
153054|703|Marketable Securities Total Cost|0|480824
153055|704|Marketable Securities Total BookValue|0|480824
153056|705|Other Investments Total Cost|0|480824
153057|706|Other Investments Total Book Value|0|480824
156956|703|Marketable Securities Total Cost||487577
156957|704|Marketable Securities Total BookValue||487577
156958|705|Other Investments Total Cost||487577
156959|706|Other Investments Total Book Value|828360|487577
156960|702|Tropical Letter Carriers Holding Corporation|828360|487577
146990|703|Marketable Securities Total Cost||474686
146991|704|Marketable Securities Total BookValue||474686
146992|705|Other Investments Total Cost|50000|474686
146993|706|Other Investments Total Book Value|50000|474686
146994|702|Certificate of Deposit |15000|474686
146995|702|Certificate of Deposit|15000|474686
146996|702|Certificate of Deposit|10000|474686
146997|702|Certificate of Deposit|10000|474686
148399|703|Marketable Securities Total Cost||476977
148400|704|Marketable Securities Total BookValue||476977
148401|705|Other Investments Total Cost||476977
148402|706|Other Investments Total Book Value||476977
149478|703|Marketable Securities Total Cost||477943
149479|704|Marketable Securities Total BookValue||477943
149480|705|Other Investments Total Cost|333155|477943
149481|706|Other Investments Total Book Value|333155|477943
149482|702|U, Inc 1/2 Union building|333155|477943
148564|703|Marketable Securities Total Cost||477104
148565|704|Marketable Securities Total BookValue||477104
148566|705|Other Investments Total Cost||477104
148567|706|Other Investments Total Book Value||477104
151609|703|Marketable Securities Total Cost||479738
151611|701|na|0|479738
151610|704|Marketable Securities Total BookValue||479738
151612|705|Other Investments Total Cost||479738
151613|706|Other Investments Total Book Value||479738
151614|702|na|0|479738
150217|703|Marketable Securities Total Cost||478780
150218|704|Marketable Securities Total BookValue|206862|478780
150219|701|Franklin US Gov't Securities Fund Class A|54966|478780
150220|701|Franklin Floating Rate Daily Access Fund Class A|60699|478780
150221|701|Franklin Templeton Global Bond Fund Class A|45987|478780
150222|701|Franklin Strategic Income Fund Class|45210|478780
150223|705|Other Investments Total Cost||478780
150224|706|Other Investments Total Book Value||478780
149758|703|Marketable Securities Total Cost||478209
149759|704|Marketable Securities Total BookValue||478209
149760|705|Other Investments Total Cost|2100302|478209
149761|706|Other Investments Total Book Value|2100302|478209
149762|702|Investments at Genworth Life Insurance Company|508745|478209
149763|702|Investments at AXA Equitable|1420669|478209
149764|702|Investments at Jackson National Life Insurance|170888|478209
150392|703|Marketable Securities Total Cost|0|478952
150393|704|Marketable Securities Total BookValue|0|478952
150394|705|Other Investments Total Cost||478952
150395|706|Other Investments Total Book Value||478952
149979|703|Marketable Securities Total Cost|168|478451
149980|704|Marketable Securities Total BookValue|168|478451
149981|705|Other Investments Total Cost||478451
149982|706|Other Investments Total Book Value||478451
148324|703|Marketable Securities Total Cost|59654|476894
148325|704|Marketable Securities Total BookValue|59654|476894
148326|701|Morgan Stanley U.S. Trust A|24538|476894
148327|701|Morgan Stanley Pioneer Strategic Income B|35116|476894
148328|705|Other Investments Total Cost||476894
148329|706|Other Investments Total Book Value||476894
149684|703|Marketable Securities Total Cost||478055
149685|704|Marketable Securities Total BookValue||478055
149686|705|Other Investments Total Cost||478055
149687|706|Other Investments Total Book Value||478055
150138|703|Marketable Securities Total Cost||478673
150139|704|Marketable Securities Total BookValue||478673
150140|705|Other Investments Total Cost||478673
150141|706|Other Investments Total Book Value||478673
155764|705|Other Investments Total Cost|0|486714
155763|704|Marketable Securities Total BookValue||486714
155765|706|Other Investments Total Book Value||486714
155762|703|Marketable Securities Total Cost|0|486714
156851|703|Marketable Securities Total Cost||487394
156852|704|Marketable Securities Total BookValue||487394
156853|705|Other Investments Total Cost|25013|487394
156854|706|Other Investments Total Book Value|25013|487394
156855|702|N/A AMALGAMATED BANK COMMON STOCK|25013|487394
163449|705|Other Investments Total Cost|0|495932
163450|706|Other Investments Total Book Value|0|495932
163448|704|Marketable Securities Total BookValue|0|495932
163447|703|Marketable Securities Total Cost|0|495932
140849|703|Marketable Securities Total Cost||465976
140850|704|Marketable Securities Total BookValue||465976
140851|705|Other Investments Total Cost||465976
140852|706|Other Investments Total Book Value||465976
163737|703|Marketable Securities Total Cost|0|497247
163738|704|Marketable Securities Total BookValue||497247
163739|705|Other Investments Total Cost||497247
163740|706|Other Investments Total Book Value||497247
163725|701|FEDERAL FARM CREDIT BANKS|52483|497027
163720|703|Marketable Securities Total Cost|539819|497027
163726|701|FEDERAL HOME LOAN MORTGAGE CORP|89501|497027
163727|705|Other Investments Total Cost||497027
163728|706|Other Investments Total Book Value||497027
163721|704|Marketable Securities Total BookValue|539819|497027
163722|701|TENNESSEE VALLEY AUTHORITY|75097|497027
163723|701|FEDERAL NATIONAL MORGAGE|59648|497027
163724|701|FNMA II GUARANTEED PASS THRU|74979|497027
163716|703|Marketable Securities Total Cost|0|496989
163717|704|Marketable Securities Total BookValue|0|496989
163718|705|Other Investments Total Cost||496989
163719|706|Other Investments Total Book Value||496989
143758|703|Marketable Securities Total Cost||467552
143759|704|Marketable Securities Total BookValue||467552
143760|705|Other Investments Total Cost||467552
143761|706|Other Investments Total Book Value||467552
140643|703|Marketable Securities Total Cost|0|465694
140644|704|Marketable Securities Total BookValue|0|465694
140645|705|Other Investments Total Cost|0|465694
140646|706|Other Investments Total Book Value|0|465694
142808|703|Marketable Securities Total Cost||467083
142809|704|Marketable Securities Total BookValue||467083
142810|705|Other Investments Total Cost||467083
142811|706|Other Investments Total Book Value||467083
142068|704|Marketable Securities Total BookValue||466714
142069|705|Other Investments Total Cost||466714
142070|706|Other Investments Total Book Value||466714
142067|703|Marketable Securities Total Cost||466714
163887|703|Marketable Securities Total Cost|0|497835
163888|704|Marketable Securities Total BookValue|0|497835
163889|705|Other Investments Total Cost||497835
163890|706|Other Investments Total Book Value||497835
163772|703|Marketable Securities Total Cost|0|497318
163773|704|Marketable Securities Total BookValue||497318
163774|705|Other Investments Total Cost||497318
163775|706|Other Investments Total Book Value||497318
143211|703|Marketable Securities Total Cost||467189
143212|704|Marketable Securities Total BookValue||467189
143213|705|Other Investments Total Cost||467189
143214|706|Other Investments Total Book Value||467189
139898|703|Marketable Securities Total Cost|407740|464063
139899|704|Marketable Securities Total BookValue|49563|464063
139900|701|Oppenheimer Investment Fund|49563|464063
139901|705|Other Investments Total Cost||464063
139902|706|Other Investments Total Book Value||464063
155905|703|Marketable Securities Total Cost|5761116|486772
155906|704|Marketable Securities Total BookValue|5623096|486772
155907|701|DODGE & COX INT'L STOCK FD #1048|341531|486772
155908|701|FMI COMMON STOCK FUND #134|456514|486772
155909|701|PIMCO TOTAL RET FD-INST #35|1093458|486772
155910|701|VANGUARD TOTAL INT ST IDX-SI|340946|486772
155911|701|VANGUARD TOTL BD MARKET IND SGN 1351|883033|486772
155912|701|VANGUARD 500 INDEX FUND-SIGN FD 1340|787840|486772
155913|701|WESTERN ASSET INTERM BOND PTF-I #224|998651|486772
155914|705|Other Investments Total Cost||486772
155915|706|Other Investments Total Book Value||486772
157857|703|Marketable Securities Total Cost||488773
157858|704|Marketable Securities Total BookValue||488773
157859|705|Other Investments Total Cost||488773
157860|706|Other Investments Total Book Value||488773
152298|703|Marketable Securities Total Cost||480130
152299|704|Marketable Securities Total BookValue||480130
152300|705|Other Investments Total Cost||480130
152301|706|Other Investments Total Book Value||480130
155251|703|Marketable Securities Total Cost||482645
155252|704|Marketable Securities Total BookValue||482645
155253|705|Other Investments Total Cost|2955|482645
155254|706|Other Investments Total Book Value|2955|482645
143711|703|Marketable Securities Total Cost||467509
143712|704|Marketable Securities Total BookValue||467509
143713|705|Other Investments Total Cost||467509
143714|706|Other Investments Total Book Value||467509
160235|703|Marketable Securities Total Cost|0|489781
160236|704|Marketable Securities Total BookValue|0|489781
160237|701|NONE|0|489781
160238|705|Other Investments Total Cost|0|489781
160239|706|Other Investments Total Book Value|0|489781
160240|702|NONE|0|489781
150661|703|Marketable Securities Total Cost|0|479144
