OID|DESCRIPTION|AMOUNT|RPT_ID
67400|Officers accrued leave payable|89152|489545
63697|Vacation and Sick Payable|41119|477674
59864|MN Withholding|442|460730
59872|Officer Withholdings|2132|460730
59871|OPEIU Local 12|273|460730
59870|MN DWT|11|460730
59869|Federal Unemployment|13|460730
59868|MN Unemployment|47|460730
59867|Medicare|131|460730
59866|Social Security|559|460730
59865|Federal Withholding|928|460730
64101|PAYROLL TAXES|3387|478825
64102|SECURITY DEPOSIT|1495|478825
65847|Payroll Taxes Payable|600|486651
65849|American Express Payable|16225|486651
65848|Payroll W/H Payable|1065|486651
67550|PAYROLL LIABILITIES|5515|489762
65221|Payroll Liabilities|2739|481122
69428|SECURITY DEPOSITS|3214|496628
69430|401 K PAYABLE|8669|496628
69429|PAYROLL TAXES PAYABLE|4477|496628
59919|Payroll Withholding Payables|3499|461172
60630|PAYROLL TAXES AND WITHHOLDINGS  PAYABLE|3221|466047
63127|Payroll taxes|3358|475862
63130|TSP loan payable|124|475862
63129|TSP withholding|4487|475862
63128|COLCPE withholding|105|475862
62837|PAYROLL TAXES PAYABLE|3368|474340
69266|PAYROLL|3466|495337
69267|ACCRUED DELEGATE FUND|25452|495337
64448|Accrued and withheld payroll taxes|2474|479398
66766|PAYROLL TAX PAYABLE|725|488875
73991|current liabilities|19846|515322
64526|PAYROLL TAXES WITHHELD AND ACCRUED|3121|479539
64528|RENTS RECEIVED IN ADVANCE|6711|479539
64527|SICK AND ANNUAL LEAVE PAYABLE|36421|479539
68769|N/A|0|490633
64760|ACCRUED VACATION AND SICK|26098|479919
65099|payroll liabilities withheld but not paid|644|480824
66310|State of Florida|2317|487577
63402|0|0|476977
63809|SICK LEAVE BENEFITS PAYABLE|7880|477966
63811|PREPAID RENT|600|477966
63810|DAMAGE DEPOSITS|1660|477966
67074|Payroll Deductions|3276|489280
67545|Employer Payroll Taxes|2313|489755
67546|Employee Tax Withholding|5836|489755
63244|PAYROLL WITHHOLDING LIABILITIES|2428|476229
63799|Payroll liabilties|226|477943
63802|COLCPE|30|477943
63801|Life insurance|75|477943
63800|Thrift savings withheld|530|477943
63922|Payroll taxes|279|478209
63332|PAYROLL TAXES |5453|476549
63334|KEY DEPOSIT|130|476549
63333|DUE TO MDA|367|476549
67264|Withholding Tax Payable|2250|489462
67265|Accrued Unemployment Tax Payable|927|489462
64183|FEDERAL PAYROLL TAXES WITHHELD|4722|478952
64188|UNION DUES PAYABLE|46|478952
64187|INSURANCE PAYABLE|362|478952
64186|HEALTH BENEFITS PAYABLE|456|478952
64185|OPM PENSION PAYABLE|637|478952
64184|STATE PAYROLL TAXES PAYABLE|596|478952
63990|PAYROLL TAXES |427|478451
63991|ACCRUED PROPERTY TAXES|362|478451
69300|Withheld Payroll Taxes|11539|495743
69301|Other Payroll Taxes|2103|495743
63490|Payroll & other payroll withholdings & payroll tax|2597|477274
63382|Accrued Payroll Taxes|4736|476894
64692|PAYROLL WITHHOLDING|2945|479837
64691|PAYROLL|10560|479837
64693|REAL ESTATE TAXES|5954|479837
64351|PAYROLL TAXES PAYABLE|9315|479192
63886|Federal Taxes|677|478055
63891|Unemployment Taxes - Federal|19|478055
63890|Unemployment Taxes - State|194|478055
63889|State Income Taxes |358|478055
63888|FICA - Employee|338|478055
63887|FICA - Employer|458|478055
62458|OLCU - VISA|13829|471028
62459|Payroll Tax Liability|4472|471028
66468|Payroll Taxes Payable|472|488346
66469|Other Payroll Withholdings from Payroll|2|488346
63143|PAYROLL TAXES PAYABLE|238|475922
65880|NONE|0|486714
69129|Accrued Benefits|38156|492214
69131|Credit Card|5000|492214
69130|Scholarship Fund|500|492214
62818|Payroll Liabilities|15294|474213
64948|PAYROLL TAXES|523|480298
69306|LONG PORTION OF OBLIGATION UNDER CAPITAL LEASES|51002|495932
67196|RETIREMENT PAYABLE|11315|489407
67200|FEDERAL UNEMPLOYMENT|360|489407
67199|STATE UNEMPLOYMENT|150|489407
67198|CITY WITHHOLDING|421|489407
67197|STATE WITHHOLDING|548|489407
61100|Payroll Liabilities|1512|466833
60580|OTHER LIABILITIES|16200|465976
61049|PAYROLL LIABILITIES|10461|466712
62728|Accrued Payroll Liabilities|6534|473813
60726|FEDERAL WITHHOLDING|1016|466290
60735|DISABILITY INSURANCE|13|466290
60734|HEALTH AND DENTAL INSURANCE|819|466290
60733|RETIREMENT BENEFITS|1071|466290
60732|FEDERAL UNEMPLOYMENT|117|466290
60731|MICHIGAN UNEMPLOYMENT |11|466290
60730|DUES WITHHOLDING|1201|466290
60729|MICHIGAN WITHHOLDING|1091|466290
60728|MEDICARE |205|466290
60727|FICA|734|466290
60810|COMPENSATED ABSENCES PAYABLE|30782|466400
60811|EMPLOYEE BENEFITS PAYABLE|669|466400
69473|Employee and Company Benefits|7165|497247
60980|VISA CREDIT CARD CHARGE FOR RONALD LINEBERGER|7896|466657
60983|VISA CREDIT CARD CHARGE FOR BARBARA SMITH|300|466657
60982|VISA CREDIT CARD CHARGE FOR BRYAN HUDGINS|224|466657
60981|VISA CREDIT CARD CHARGE FOR DENNIS CONLEY|1085|466657
69459|Payroll Liabilitites|10627|497027
69456|MISCELLANEOUS EMPLOYEE PAYROLL WITHHOLDINGS|4950|496989
61685|PAYROLL LIABILITIES|2021|467552
60499|Steward benefits|7147|465694
60501|Payroll taxes|272|465694
60500|Thrift Savings Plan|209|465694
61052|ACCRUED EXPENSES|34122|466714
69530|Employee Benefits Payable|2676|497835
69531|Accrued Wages|13613|497835
69488|DEPARTMENT OF TREASURY - PAYROLL LIABILITIES|6912|497318
69491|USPS ACCOUNTING SERVICE - LIFE INSURANCE WITHHELD|311|497318
69490|USPS ACCOUNTING SERVICE - HEALTH INSURANCE WITHHEL|1067|497318
69489|USPS ACCOUNTING SERVICE - FERS RETIREMENT|557|497318
60530|PAYROLL LIABILITIES|1627|465789
60532|ACCRUED VACATION & SICK LEAVE|46629|465789
60531|BENEFITS PAYABLE|4491|465789
61317|CREDIT CARDS|11619|467074
61318|PAYROLL LIABILITIES|4357|467074
61471|Payroll Liabilities|18077|467189
61473|Payroll Liabilites Accrued Vaction Leave|12000|467189
61472|Payroll Liabilities Accrued Sick Leave|37000|467189
64578|ACCRUED PAYROLL|11694|479620
64579|ACCRUED RENT|54000|479620
66832|Payroll withholdings|2931|488972
65928|DUE TO BROKER [PENDING INVESTMENT TRADES]|2250|486772
66680|Federal Withholding|601|488773
66691|Retirement|33|488773
66690|Life Insurance|28|488773
66689|Health Insurance|201|488773
66688|TSP|1350|488773
66687|California Employer's Training Tax|4|488773
66686|California Unemployment |192|488773
66685|California State Disability|116|488773
66684|California Withholding|242|488773
66683|Futa|442|488773
66682|Social Security|1006|488773
66681|Medicare|280|488773
65721|VISA PAYABLE|2965|482645
65723|SECURITY DEPOSITS PAYABLE|2360|482645
65722|BENEFITS WITHHOLDING PAYABLE|368|482645
60550|PAYROLL LIABILITIES|7100|465845
60551|CREDIT CARD LIABILITIES|2258|465845
67579|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|3991|489781
60164|Accrued Payroll Taxes|1889|463476
64299|BRUSH GRAPHICS|550|479144
64300|MUSCULAR DYSTROPHY ASSOCIATION|769|479144
63367|TAXES PAYABLE|9286|476770
63368|UNFUNDED DEFERRED EXPENSES|76692|476770
69289|payroll taxes withheld|6219|495451
66079|Accrued Wages|19736|487010
66080|Accrued Leave - Liability|39296|487010
65488|ACCRUED VACATION|13676|482340
65489|ACCRUED PAYROLL|6195|482340
69237|Accrued payroll|9040|495221
69239|Rental security deposits|2861|495221
69238|Accrued payroll taxes|955|495221
69269|PENSION PLAN PAYABLE|145610|495342
64695|Accrued officers' benefits|9834|479839
64696|Accrued leave and sick pay for officers|20417|479839
64672|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|3027|479816
63974|Accrued Taxes|42824|478384
70376|Current and Prior YR Payroll Taxes and Deductions|43128|503821
70381|Due to USPS Disb Officer|830|503821
70380|Accrued income taxes local and penalties|3887|503821
70379|Income taxes payable Misssouri 1120 ye 12-31-03,04|32428|503821
70378|Income taxes payable federal 1120 ye 12-31-03,04|195755|503821
70377|LIUNA Local Union A District Council Pension Fund|34366|503821
69951|Withholding|340|502042
64027|PAYROLL TAXES WITHHELD AND ACCRUED|5234|478581
66897|INCURRED BUT NOT REPORTED HEALTH CLAIMS|678989|489095
66909|AGENCY DUES FILE ADJUSTMENTS|23180|489095
66908|LOCAL UNION MONIES IN ESCROW|22753|489095
66907|ACCRUED PENSION COST|26072728|489095
66906|ACCRUED POSTRETIREMENT HEALTH BENEFITS|32921837|489095
66905|TENANT DEPOSITS HELD|18000|489095
66904|DEFERRED REVENUE|1130768|489095
66903|PAYROLL WITHHOLDINGS|16266|489095
66902|ACCRUED VACATION|1428799|489095
66901|EMPLOYER'S 401K MATCH PAYABLE|7744|489095
66900|EMPLOYER'S PAYROLL TAX PAYABLE|68011|489095
66899|ACCRUED SALARIES|931018|489095
66898|DUES OVERPAYMENTS/ESCROW|760143|489095
62395|Accrued salaries & vacation|2485343|470950
62404|Accrued expenses|444423|470950
62403|Deferred compensation|580820|470950
62402|Long term portion of deferred gain|11723674|470950
62401|Current portion of deferred gain|1279520|470950
62400|Accrued UBIT taxes|5664931|470950
62399|Deferred rent incentives|360997|470950
62398|Membership dues received in advance|96999|470950
62397|Premiums payable to Insurance Underwriters|33418|470950
62396|Payable to Chapters|511341|470950
67350|ACCOUNTS PAYABLE|15839|489517
67349|VACATION LIABILITY ACCRUAL|60936|489517
67352|PAYROLL TAXES PAYABLE|10003|489517
67351|DUES PAYABLE|129618|489517
72598|N/A|0|507442
72557|0|0|507301
72764|Payroll Liabilities |6061|508105
61612|NONE|0|467335
65547|Federal Payroll Taxes|763|482415
65548|State Payroll Taxes|588|482415
73191|941 TAX|2662|510932
73199|  ||510932
73198|KNOLOGY|112|510932
73197|PER CAPITA TAX|15485|510932
73196|DECA TAX|479|510932
73195| SALARIES|2173|510932
73194|FEDERAL UNEMPLOYMENT TAX|157|510932
73193|ALABAMA UNEMPLOYMENT TAX|45|510932
73192|ALABAMA WITHHOLDING TAX|837|510932
69379|0|0|496358
68663|Per Capita Dues Payable|54748|490209
68664|Legal Fees Payable|2160|490209
69453|None|0|496955
59951|SOUTH CAROLINA CONTINGENCY ASSESSMENT|1|461341
72599|PAYROLL TAXES|3009|507443
72600|VACATION AND SICK LEAVE|30196|507443
72621|CURRENT PAYROLL LIABILITIES|2906|507481
72623|PETES CREDIT CARD|2069|507481
72622|SCOTT'S CREDIT CARD|95|507481
72628|Payroll Liabilities|224|507501
60921|Visa Business Card Payable|2080|466599
65912|PAYROLL TAXES|609|486752
73116|PER CAPITA TAX PAYABLE|31905|509951
73115|DUES REFUNDS PAYABLE|1001|509951
73111|None|0|509913
61949|DEFERRED REVENUE|27490|469658
69529|N/A|0|497796
64403|No other liabilities|0|479231
60863|PAYROLL TAXES WITHHELD|689|466511
68896|Payroll Withholdings|662|491098
72588|Paryoll liabilities|1228|507405
61237|ACCRUED VACATION|957|467009
66084|VARIOUS WITHHOLDING ACCOUNTS|104|487041
66089|PER CAPITA PAYABLE|48606|487041
66088|REBATES TO LOCAL UNIONS PAYABLE|11432|487041
66087|ACCRUED VACATION PAYABLE|28507|487041
66086|ACCRUED SALARIES PAYABLE|10253|487041
66085|RETIREMENT PLAN PAYABLE|26047|487041
68803|Due to Members - dues paid in advance|26679|490787
64512|ACCRUED PAYROLL TAXES|5087|479530
64235|Payroll taxes & withholdings payable|442|479056
60565|Per capita taxes collected|23306|465858
60567|Credit cards payable|32763|465858
60566|401(k) employees withheld|4094|465858
64293|Postal Data Center deducted from checks more than |32|479133
67377|INTERNATIONAL UNION TIP DEDUCTION PAYABLE|54|489531
67379|EMPLOYEE DUES DEDUCTIONS PAYABLE|80|489531
67378|PAYROLL TAXES PAYABLE|686|489531
62256|WITHHELD PAYROLL DEDUCTIONS|11318|470658
62257|OTHER LIABILITIES|3584|470658
69579|N/A|0|498427
69449|Payroll taxes payable|9242|496865
69450|Accrued pension payable|7084|496865
60708|WITHHELD BENEFITS PAYABLE|5476|466238
61302|Payroll Liabilities|1349|467052
62291|PAYROLL TAXES|2075|470720
69178|Active Ballot Club|7021|492950
69181|Deferred Compensation|3153017|492950
69180|Miscellaneous Payables|3832|492950
69179|Payroll Liabilities|33981|492950
68299|payroll liablilities|6664|490009
68300|Accrued Severance|68496|490009
64353|Payroll taxes & withholdings|8254|479201
60706|Security deposits|3000|466214
62948|Vacation Payable|10204|474866
62949|Benefits Withholdings|1573|474866
60376|Payroll Liabilities|2896|465055
65205|PAYROLL TAXES WITHHELD|10199|481074
67403|ACCRUED VACATION PAYABLE|16621|489548
67405|ACCRUED PAYROLL TAXES PAYABLE|3276|489548
67404|ACCRUED WAGES PAYABLE|3013|489548
60445|VACATION WITHHOLDING|768|465309
60447|CLIC WITHHOLDING|212|465309
60446|WORK FEES WITHHOLDING|486|465309
69023|ACCRUED VACATION AND SICK LEAVE PAYABLE|10128|491731
65971|PAYROLL TAXES PAYABLE|944|486822
69165|Accrued Real Estate Taxes Payable|30922|492571
69166|Other Accrued Expenses|928|492571
67135|ACCRUED PAYROLL AND W/H TAXES PAYABLE|3533|489360
65704|Payroll and Other Liabilities|19862|482613
67580|Accrued Expenses|107035|489782
67582|Misc Payroll Liabilities|747|489782
67581|Per Cap Payable|177482|489782
66127|Payroll Tax Withheld|6|487113
66131|Employee Retirement Accrued|200|487113
66130|Employee Health Insurance Accrued|1010|487113
66129|Health Insurance Withheld|112|487113
66128|Payroll Taxes Accrued - Federal & State|1571|487113
62184|PAYROLL TAXES PAYABLE|3716|470473
62185|ACCRUED PAYROLL|15481|470473
69811|PAYROLL TAXES|685|501029
63987|Funds held for others|11511|478437
63988|Payroll liabilities|254|478437
66156|PERMIT FEES DUE TO INTERNATIONAL UNION|56827|487141
66157|PER CAPITA TAXES|56684|487141
59995|ACCRUED EXPENSES|80543|461506
59998|SECURITY DEPOSITS|175798|461506
59997|MISCELLANEOUS |554|461506
59996|PAYROLL LIABILITIES|14468|461506
61132|Accrued Salaries Payable|146700|466891
61134|Other Payables|30264|466891
61133|Accrued Vacation Payable|63993|466891
66983|PAYROLL WITHHOLDINGS|1722|489178
69573|Payroll Liabilities|32085|498379
63126|PAYROLL TAX WITHHOLDINGS|4164|475853
63861| COPA DUE TO/FROM|709|478027
63863|PAYROLL LIABILITIES|229|478027
63862|POWER DUE TO/FROM|2848|478027
66624|SECURITY DEPOSIT|5113|488709
66628|PAYROLL TAX LIABILITY|94519|488709
66627|DEFERRED REVENUE- UNEARNED DUES|34220|488709
66626|VACATION AND SICK TIME PAYABLE|239170|488709
66625|ACCRUED WAGES AND PAYROLL TAXES PAYABLE|68810|488709
63880|Missouri Department Of Revenue|317|478052
63882|EFTPS   (Federal 941)|140|478052
63881|Division Of Employmet Security|224|478052
65505|Payroll and withholdings payable|684|482360
60944|C.O.P.E. Withheld|281|466632
60945|Payroll Liabilities|181|466632
61936|Accounts Payable|2537|469598
61937|Payroll taxes|3743|469598
64788|Payroll Taxes Payable|2702|479952
66477|Accrued Wages|14874|488379
60591|Security Deposit|1600|466009
60594|Accrued Payroll|7311|466009
60593|Payroll Tax Payable|1195|466009
60592|Security Deposit|1400|466009
68845|Payroll Tax Payable|152|490954
81789|Interfund Payables|2721035|536850
81784|Per Capita Payable|788584|536850
81788|Over-reimbursed advances due to employees|105|536850
81787|Tenant Security Deposits|8820|536850
81786|Accrued Compensation|103868|536850
81785|Employee Deductions|2487|536850
62873|IWD TAX|240|474475
62878|940 ANNUAL TAX ADJUSTMENT|31|474475
62877|940 FED TAX|36|474475
62876|941 FED TAX|1313|474475
62875|IA TAX|642|474475
62874|IL TAX|1370|474475
64756|PAYROLL WITHHOLDINGS|3717|479901
64755|ACCRUED TIME OFF|425000|479901
65669|Employees Deferred Compensation Plan|43258|482572
65671|Per Capita Tax Payable|74511|482572
65670|Vacation Accrual|90100|482572
59781|Payroll taxes|4415|459658
59783|Pension Liability|54195|459658
59782|Security Deposit|1500|459658
68933|Accured expenses|86522|491269
67492|PAYROLL TAXES/DEDUCTIONS & SUBSIDIES PAYABLE|309634|489679
66359|MISSOURI WITHHOLDING|3521|487759
66360|ST LOUIS CITY WITHHOLDING|532|487759
79110|Payroll Liailities|9064|522213
63185|PAYROLL TAXES|3175|476026
73074|Withheld payroll taxes payable|1673|509189
66617|None|0|488698
67623|Due to AFSCME Council 4|372420|489836
67625|Due to Chapters|811170|489836
67624|Due to International|201605|489836
70450|Accrued Expenses|23938|503889
70453|Accrued Post-Retirement Benefits|9050552|503889
70452|Accrued Severence|284882|503889
70451|Accrued Vacation|266455|503889
69128|Payroll Taxes Payable|2160|492210
62497|Payroll Liabilities|3808|471534
63850|WITHHOLDING LIABILITIES|2381|478013
68672|SEIU INTERNATIONAL PAYABLE|114275|490229
69562|Death Burial Benefits|12200|498089
69564|Payroll Tax Withholding|2527|498089
69563|Accrued Vacation|34771|498089
65121|ACCRUED WAGES|3109|480859
65126|ACCRUED LEASE LIABILITY|2582|480859
65125|INCOME TAX PAYABLE|45|480859
65124|401K WITHHELD|60|480859
65123|PENSION FUND PAYABLE|7910|480859
65122|ACCRUED AND WITHHELD PAYROLL TAXES|4224|480859
63090|Payroll Liabilities|1799|475737
63092|Pennsylvania Health Access Network Advance|3247|475737
63091|Deferred 585 Retiree Income|839|475737
65497|PERCAPITA TAX PAYABLE|16561|482351
60362|ACCRUED PAYROLL WITHHOLDINGS|9660|464969
60363|CONTRACTOR BONDS PAYABLE|78000|464969
63338|Federal Unemployment (941)|524|476580
63342|Dues forwarded|43|476580
63341|City Income Tax|31|476580
63340|State Income Tax|258|476580
63339|FICA-Employee|383|476580
60410|Payroll Liabilities|7692|465119
60414|Other Liabilities|42|465119
60413|401k Contributions Payable|1197|465119
60412|Vendors Taxes Payable|10419|465119
60411|Medical Plan Payable|2477|465119
68669|Member's Contingency Fund Savings|406047|490227
68671|First Citizens Visa Credit Card|565|490227
68670|International Dues Withheld|667|490227
61555|Accrued Vacation|150837|467280
61558|Payroll Liability|54002|467280
61557|Sick Time Liability|147426|467280
61556|Pension Payable|8763|467280
61771|FEDERAL INCOME TAX WITHHOLDING|588|468534
61770|MEDICARE WITHHOLDING|102|468534
61773|STATE WITHHOLDING|100|468534
61772|FICA WITHHOLDING|295|468534
63043|Credit Union Deductions W/H|310|475351
63037|Rita (City)  Income Taxes W/H|731|475351
63044|403-B Deductions W/H|1875|475351
63042|Union Dues W/H|589|475351
63041|Ohio Burea of Workers Compensation|1293|475351
63040|Ohio Dept of Job & Family Services |770|475351
63039|Ohio School District Income Taxes W/H|4|475351
63038|Ohio State Income Taxes W/H|1008|475351
60226|Withholding Taxes|29247|463886
70706|Cash held as trustee|7078|504302
70711|Deferred per capita taxes revenue|9840|504302
70710|Per capita taxes payable|17751|504302
70709|Due to affiliates|56355|504302
70708|Postretirement benefit obligation|2616240|504302
70707|Accrued sick and vacation|674660|504302
69416|SUTA PAYABLE|1334|496548
69421|PAYROLL|9|496548
69420|FUTA|138|496548
69419|FICA|3829|496548
69418|INCOME TAX|1078|496548
69417|SINOT PAYABLE|160|496548
65214|SEP/IRA|47247|481104
65216|Per Capita dues (Dec 2011 paid in Jan 2012)|7700|481104
65215|Payroll liability|231|481104
69812|Due to Florida Education Association|109127|501051
69816|Long term portion of postretirement benefit|555374|501051
69815|Current protion of postretirement benefit|41520|501051
69814|Accrued annual leave|40242|501051
69813|Accrued payroll|14897|501051
72427|ACCRUED VACATION AND SICK|3067|506317
72430|MISCELLANEOUS|627|506317
72429|DUE TO RELATED PARTY|1898|506317
72428|ACCRUED PAYROLL LIABILITY|11502|506317
66508|PAYROLL WITHHOLDINGS|4216|488561
72696|Payroll Taxes|5503|507772
72704|FIT Payable|85405|507772
72703|FICA Payable|89902|507772
72702|Union Dues Withheld|699|507772
72701|Health Benefits Withheld|26506|507772
72700|Retirement Withheld|29627|507772
72699|SUTA Payable|5679|507772
72698|FUTA Payable|3916|507772
72697|Special Withholdings|284|507772
63469|WITHHELD AND ACCRUED PAYROLL TAXES|1287|477221
64706|ACCRUED SUBSIDIES|79825|479851
64718|ACCRUED RETIREMENT INCENTIVE|185178|479851
64717|ACCRUED EXPENSE|131359|479851
64716|PSRP SCHOLARSHIP|2420|479851
64715|FAIR SHARE ESCROW|13999|479851
64714|DEFERRED REVENUE|142238|479851
64713|ACCRUED REAL ESTATE TAXES|55000|479851
64712|DUE TO COPE|319492|479851
64711|DIRECT DEPOSIT PROGRAM|395956|479851
64710|ACCRUED VACATION|425768|479851
64709|ACCRUED SEVERANCE|2074014|479851
64708|ACCRUED HRA/FSA|329323|479851
64707|ACCRUED WITHHOLDING|3554|479851
64661|State Withholding Payable|333|479783
64662|Per Capita Withholding|13|479783
66012|Deferred Revenue|17820|486869
64442|EMPLOYERS ANNUAL UNEMPLOYMENT TAX FORM 940|222|479390
64444|RECONCILIATION OF STATE PAYROLL TAXES|8|479390
64443|EMPLOYEE' PORTION MEDICAL BENEFITS|277|479390
61842|Accrued expenses|25629|468969
61843|Payroll taxes payable|901|468969
70951|Medical Care Payable|12474|504670
70964|Accrued Convention-International|178950|504670
70963|Accrued Convention-Council 31|65199|504670
70962|Deferred Rent|1314984|504670
70961|Post Retirement Obligation|14504567|504670
70960|Central Labor Body Fees Payable|178|504670
70959|Chicago Fed Payable|21115|504670
70958|Unallocated Dues |398308|504670
70957|Solidarity Fund Payable|1607976|504670
70956|Disaster Relief Grant Payable|55659|504670
70955|Real Estate Taxes Payable|22870|504670
70954|Accrued Severance Payable|1676424|504670
70953|Accrued Vacation Payable|674121|504670
70952|Dependent Care Payable|652|504670
64856|LOCAL DUES PAYABLE|240742|480096
64857|PAYROLL TAXES PAYABLE|195|480096
64012|Barnert Agreement Waiver|27587|478540
64013|Copier Lease Payable|26514|478540
68673|PAYROLL LIABILITIES|1787|490232
68674|CREDIT CARD LIABILITIES|3580|490232
63025|EMPLOYEE WITHHOLDINGS|1917|475345
