OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
157534|1201|WORKERS COMP INSURANCE DIVIDEND|2008-05-08|17855|571302|393254
157535|1201|INCOME FOR ROBUTRAD CORP|2008-08-14|114713|571302|393254
157536|1201|INCOME FOR ROBUTRAD CORP|2008-08-28|109382|571302|393254
157537|1201|INCOME FOR ROBUTRAD CORP|2008-09-11|103648|571302|393254
157538|1201|INCOME FOR ROBUTRAD CORP|2008-09-25|119916|571302|393254
157539|1201|INCOME FOR ROBUTRAD CORP|2008-10-09|122140|571302|393254
157540|1201|INCOME FOR ROBUTRAD CORP|2008-10-23|129744|571302|393254
157541|1201|INCOME FOR ROBUTRAD CORP|2008-11-06|130887|571302|393254
157542|1201|INCOME FOR ROBUTRAD CORP|2008-11-20|124407|571302|393254
157588|1201|SETTLEMENT|2008-07-01|31648|571443|393587
157589|1201|DUES & FEES TRANSFERRED FROM|2009-03-31|0|571531|393650
157590|1201|APPRENTICESHIP SCHOOL TO THE LOCAL|2009-03-31|0|571531|393650
157591|1201|THROUGHOUT THE COURSE OF THE YEAR.|2009-03-31|0|571531|393650
157543|1201|INCOME FOR ROBUTRAD CORP|2008-12-04|101149|571302|393254
157544|1201|INCOME FOR ROBUTRAD CORP|2008-12-18|73560|571302|393254
157545|1201|INCOME FOR ROBUTRAD CORP|2008-12-31|61693|571302|393254
157546|1201|INCOME FOR ROBUTRAD CORP|2009-01-15|62317|571302|393254
157547|1201|INCOME FOR ROBUTRAD CORP|2009-01-29|68297|571302|393254
157684|1201|SHARED SERVICES REIMBURSEMENT|2008-03-31|6074|571682|393785
157685|1201|SHARED SERVICES REIMBURSEMENT|2008-05-05|8304|571682|393785
157686|1201|SHARED SERVICES REIMBURSEMENT|2008-08-04|6409|571682|393785
159818|1201|DONATION|2008-04-01|8131|581918|399189
159819|1201|DONATION|2008-04-01|19487|581918|399189
159953|1201|Royalties|2008-05-27|15234|582589|400021
159954|1201|Royalties|2008-06-24|23335|582589|400021
159955|1201|Royalties|2008-07-28|12248|582589|400021
159956|1201|Royalties|2008-08-20|12281|582589|400021
159957|1201|Royalties|2008-09-29|12310|582589|400021
159958|1201|Royalties|2008-10-30|12485|582589|400021
159959|1201|Royalties|2008-11-24|12426|582589|400021
163693|1201|SAME.|2009-02-20|15000|594717|403018
163694|1201|SAME.|2009-04-06|15000|594717|403018
163695|1201|SAME.|2009-05-18|15000|594717|403018
163696|1201|SAME.|2009-06-17|15000|594717|403018
166044|1201|GRANT|2008-07-16|34469|605079|403804
166045|1201|GRANT|2009-01-07|75547|605079|403804
163323|1201||2008-10-08|2186|593281|402765
163324|1201||2009-01-08|2186|593281|402765
163325|1201||2009-04-16|2186|593281|402765
159960|1201|Royalties|2008-12-30|12449|582589|400021
159961|1201|Royalties|2009-01-28|6434|582589|400021
163328|1201||2008-10-28|3760|593282|402765
158291|1201|ONE HALF OF REMAINING FUNDS AT CLOSING OF LODGE|2008-11-26|6820|574172|394939
158324|1201|AFL-CIO CREDIT CARD ROYALTIES|2008-12-23|15328|574389|395204
158325|1201|AFL-CIO CREDIT CARD ROYALTIES|2008-05-30|14914|574389|395204
158326|1201|AFL-CIO CREDIT CARD ROYALTIES|2008-11-13|14991|574389|395204
158327|1201|AFL-CIO CREDIT CARD ROYALTIES|2009-01-09|15014|574389|395204
158328|1201|AFL-CIO CREDIT CARD ROYALTIES|2008-07-02|14994|574389|395204
158329|1201|AFL-CIO CREDIT CARD ROYALTIES|2009-02-09|15006|574389|395204
158330|1201|AFL-CIO CREDIT CARD ROYALTIES|2009-02-03|7794|574389|395204
158331|1201|AFL-CIO CREDIT CARD ROYALTIES|2008-09-30|14910|574389|395204
158332|1201|AFL-CIO CREDIT CARD ROYALTIES|2008-09-05|14936|574389|395204
158333|1201|AFL-CIO CREDIT CARD ROYALTIES|2008-07-02|13033|574389|395204
158334|1201|AFL-CIO CREDIT CARD ROYALTIES|2008-05-05|14898|574389|395204
158335|1201|AFL-CIO CREDIT CARD ROYALTIES|2008-07-30|14990|574389|395204
158336|1201|EFCA PAYMENTS|2009-02-23|13706|574390|395204
158337|1201|LABOR 2008 ASSESSMENT|2008-04-04|18500|574390|395204
158338|1201|DEPOSIT FUNDS OF DISBANDED LOCAL|2008-12-31|6579|574392|395204
158339|1201|DEPOSIT FUNDS OF DISBANDED LOCAL|2008-06-30|20632|574393|395204
158340|1201|DEPOSIT FUNDS OF DISBANDED LOCAL|2008-05-30|30750|574395|395204
158341|1201|EFCA PAYMENTS|2009-02-24|10000|574396|395204
158342|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2008-03-31|25000|574397|395204
158343|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2008-09-30|25000|574397|395204
158344|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2009-02-28|25000|574397|395204
158345|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2008-04-30|25000|574397|395204
158346|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2008-05-30|25000|574397|395204
158347|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2008-06-30|25000|574397|395204
158348|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2008-07-31|25000|574397|395204
158349|1201|D. GHILAZGHI SALARY REIMB 1/08-6/08|2008-07-16|17243|574397|395204
158350|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2008-08-31|25000|574397|395204
158351|1201|D. GHILAZGHI SALARY REIMB 6/08-10/08|2009-02-09|7462|574397|395204
158352|1201|RECEIPTS ON BEHALF OF PENSION|2008-10-31|116705|574397|395204
158353|1201|RECEIPTS ON BEHALF OF PENSION|2009-02-28|121670|574397|395204
158354|1201|RECEIPTS ON BEHALF OF PENSION|2009-01-31|153691|574397|395204
158355|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2008-12-31|25000|574397|395204
158356|1201|RECEIPTS ON BEHALF OF PENSION|2008-11-30|31522|574397|395204
158357|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2008-10-31|25000|574397|395204
158358|1201|RECEIPTS ON BEHALF OF PENSION|2008-09-30|202892|574397|395204
158359|1201|RECEIPTS ON BEHALF OF PENSION|2008-08-31|100752|574397|395204
158360|1201|RECEIPTS ON BEHALF OF PENSION|2008-07-31|116659|574397|395204
158361|1201|RECEIPTS ON BEHALF OF PENSION|2008-06-30|92465|574397|395204
158362|1201|RECEIPTS ON BEHALF OF PENSION|2008-05-30|90664|574397|395204
158363|1201|RECEIPTS ON BEHALF OF PENSION|2008-04-30|96688|574397|395204
158364|1201|RECEIPTS ON BEHALF OF PENSION|2008-03-31|170459|574397|395204
158365|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2009-01-31|25000|574397|395204
158366|1201|RECEIPTS FROM EXCESS BENEFITS SAVINGS|2008-11-30|25000|574397|395204
158367|1201|RECEIPTS ON BEHALF OF PENSION|2008-12-31|183246|574397|395204
158368|1201|UNION PRIVILEGE ROYALTIES|2008-03-10|55639|574398|395204
158369|1201|UNION PRIVILEGE ROYALTIES|2008-04-15|11620|574398|395204
158370|1201|REIMBURSEMENT FOR EXPENSES|2008-03-21|20689|574399|395204
158371|1201|REIMBURSEMENT FOR EXPENSES|2008-08-15|58332|574399|395204
158372|1201|REIMBURSEMENT FOR EXPENSES|2008-12-02|41649|574399|395204
158373|1201|REIMBURSEMENT FOR EXPENSES|2008-12-30|50019|574399|395204
158374|1201|REFUND FOR OVERPAYMENT OF PENSION CONTRIBUTION|2008-04-09|11920|574604|395278
158375|1201|ROYALTY|2008-04-09|19083|574606|395304
158376|1201|ROYALTY|2009-01-14|26970|574606|395304
158377|1201|ROYALTY|2008-10-08|27318|574606|395304
158378|1201|ROYALTY|2008-04-09|29694|574606|395304
158379|1201|ROYALTY|2008-07-10|43461|574606|395304
158380|1201|ROYALTY VOIDED PAYMENT|2008-03-25|16054|574607|395304
158381|1201|ROYALTY VOIDED PAYMENT|2008-04-08|5003|574608|395304
158382|1201|ROYALTY VOIDED PAYMENT|2008-04-08|10000|574608|395304
158383|1201|PLAYER MARKETING VOIDED PAYMENT|2008-04-08|6000|574609|395304
158384|1201|ROYALTY VOIDED PAYMENT|2008-04-08|7914|574609|395304
158385|1201|ROYALTY VOIDED PAYMENT|2008-04-08|11619|574610|395304
159962|1201|Royalties|2009-02-10|12489|582589|400021
158386|1201|DUES REBATE VOIDED PAYMENT|2008-04-29|10000|574611|395304
158387|1201|DUES REBATE VOIDED PAYMENT|2008-10-31|9412|574612|395304
158388|1201|DUES REBATE VOIDED PAYMENT|2008-10-07|10000|574613|395304
158389|1201|ROYALTY VOIDED PAYMENT|2008-06-30|7609|574614|395304
158390|1201|PLAYER MARKETING VOIDED PAYMENT|2008-03-07|15000|574615|395304
158391|1201|DUES REBATE VOIDED PAYMENT|2008-06-30|10000|574616|395304
158392|1201|ROYALTY VOIDED PAYMENT|2008-04-08|10000|574616|395304
158393|1201|ROYALTY VOIDED PAYMENT|2008-06-30|33715|574616|395304
158394|1201|DUES REBATE VOIDED PAYMENT|2008-10-22|10000|574617|395304
158395|1201|DUES REBATE VOIDED PAYMENT|2009-02-05|10000|574618|395304
158396|1201|DUES REBATE VOIDED PAYMENT|2008-10-17|10000|574620|395304
158397|1201|DUES REBATE VOIDED PAYMENT|2008-09-25|10000|574621|395304
158398|1201|DUES REBATE VOIDED PAYMENT|2008-03-12|10000|574622|395304
158399|1201|ROYALTY VOIDED PAYMENT|2008-03-12|10000|574622|395304
158400|1201|ROYALTY VOIDED PAYMENT|2008-04-08|5661|574623|395304
158401|1201|DUES REBATE VOIDED PAYMENT|2008-12-31|10000|574624|395304
158402|1201|ROYALTY VOIDED PAYMENT|2008-04-08|17866|574625|395304
158403|1201|DUES REBATE VOIDED PAYMENT|2008-10-22|10000|574626|395304
158404|1201|DUES REBATE VOIDED PAYMENT|2008-12-31|10000|574627|395304
158405|1201|ROYALTY VOIDED PAYMENT|2008-04-08|10000|574628|395304
158406|1201|ROYALTY VOIDED PAYMENT|2008-04-08|31291|574629|395304
158407|1201|ROYALTY VOIDED PAYMENT|2008-03-07|10000|574630|395304
158408|1201|ROYALTY VOIDED PAYMENT|2008-06-30|58317|574631|395304
158409|1201|PLAYER MARKETING VOIDED PAYMENT|2008-03-24|6800|574632|395304
158410|1201|PLAYER MARKETING VOIDED PAYMENT|2008-06-30|5000|574633|395304
158411|1201|ROYALTY VOIDED PAYMENT|2008-03-07|10000|574634|395304
158412|1201|PLAYER MARKETING VOIDED PAYMENT|2008-04-08|5000|574635|395304
158413|1201|PLAYER MARKETING VOIDED PAYMENT|2008-03-31|12250|574636|395304
158414|1201|ROYALTY VOIDED PAYMENT|2008-04-08|10000|574638|395304
158415|1201|ROYALTY VOIDED PAYMENT|2008-06-30|5996|574639|395304
158416|1201|PLAYER MARKETING VOIDED PAYMENT|2008-03-07|5000|574640|395304
158417|1201|ROYALTY VOIDED PAYMENT|2008-04-08|9007|574641|395304
158418|1201|PLAYER MARKETING VOIDED PAYMENT|2008-06-30|5000|574643|395304
158419|1201|REFUND DUPLICATE PAYMENT|2008-09-03|7148|574644|395304
158420|1201|ROYALTY|2008-09-22|14422|574645|395304
158421|1201|ROYALTY|2008-12-23|218586|574645|395304
158422|1201|REIMBURSE EXPENSES|2008-03-25|6500|574646|395304
158423|1201|REIMBURSE EXPENSES|2008-07-18|10898|574646|395304
158424|1201|REIMBURSE EXPENSES|2009-02-13|13510|574646|395304
158425|1201|REIMBURSE EXPENSES|2008-10-30|20758|574646|395304
158426|1201|INSURANCE PROCEEDS|2008-05-16|1506668|574648|395304
158427|1201|INSURANCE PROCEEDS|2008-12-05|3976887|574648|395304
158428|1201|PLAYER MARKETING|2008-03-03|7500|574649|395304
158429|1201|PLAYER MARKETING|2008-09-12|10000|574649|395304
158430|1201|GUARANTEE|2008-12-04|25000|574649|395304
158431|1201|GUARANTEE|2009-01-07|25000|574649|395304
158432|1201|REIMBURSE CLAIM|2008-03-31|10000|574650|395304
158433|1201|REIMBURSE EXPENSES|2008-09-22|22463|574650|395304
158434|1201|GUARANTEE|2008-03-01|22500|574652|395304
158435|1201|GUARANTEE|2008-08-25|22500|574652|395304
158436|1201|GUARANTEE|2009-02-19|27500|574652|395304
158437|1201|GUARANTEE|2008-05-13|22500|574653|395304
158438|1201|GUARANTEE|2008-11-06|22500|574653|395304
158439|1201|ROYALTY|2008-07-10|9318|574654|395304
158440|1201|ROYALTY|2008-11-18|9555|574654|395304
158441|1201|ROYALTY|2008-06-27|15612|574654|395304
158442|1201|PLAYER MARKETING|2008-06-10|25000|574654|395304
158443|1201|ROYALTY|2008-05-06|38481|574654|395304
158444|1201|ROYALTY|2008-12-02|61462|574654|395304
158445|1201|REIMBURSE EXPENSES|2008-09-04|6588|574655|395304
158446|1201|PLAYER MARKETING|2008-03-26|6000|574657|395304
158447|1201|PLAYER MARKETING|2008-03-26|9167|574658|395304
158448|1201|PLAYER MARKETING|2008-09-25|42500|574659|395304
158449|1201|PLAYER MARKETING|2008-05-23|55000|574660|395304
158450|1201|PLAYER MARKETING|2008-08-27|11003|574661|395304
158451|1201|SUPERBOWL TICKETS|2009-02-11|9600|574662|395304
158452|1201|ROYALTY|2009-01-29|6948|574663|395304
158453|1201|ROYALTY|2008-12-22|20000|574663|395304
158454|1201|ROYALTY|2008-06-27|39666|574666|395304
158455|1201|ROYALTY|2008-03-26|821221|574666|395304
158456|1201|ROYALTY|2009-01-07|1344553|574666|395304
158457|1201|ROYALTY|2008-10-03|1346574|574666|395304
158458|1201|PRIOR YEAR VOID CHECK|2008-03-04|29895|574667|395304
158459|1201|CORPORATE SPONSORSHIP|2008-10-28|60000|574669|395304
158460|1201|PLAYER MARKETING|2008-05-23|350000|574670|395304
158461|1201|PLAYER MARKETING|2008-10-08|350000|574670|395304
158462|1201|PLAYER MARKETING|2008-11-24|5500|574671|395304
158463|1201|PLAYER MARKETING|2008-03-10|9575|574671|395304
158464|1201|PLAYER MARKETING|2009-01-16|14000|574671|395304
158465|1201|PLAYER MARKETING|2008-07-01|20066|574671|395304
158466|1201|PLAYER MARKETING|2009-01-09|29639|574671|395304
158725|1201|PLAYER MARKETING|2009-02-24|95038|574742|395304
158468|1201|ROYALTY|2008-12-02|32841|574671|395304
158469|1201|GUARANTEE|2008-06-23|87500|574671|395304
158470|1201|GUARANTEE|2008-08-19|87500|574671|395304
158471|1201|GUARANTEE|2009-02-18|92500|574671|395304
158472|1201|PLAYER MARKETING|2008-07-17|48425|574672|395304
158473|1201|PLAYER MARKETING|2008-03-26|66000|574672|395304
158474|1201|PLAYER MARKETING|2008-10-21|96824|574672|395304
158475|1201|SUPERBOWL ROOMS|2009-01-27|6586|574673|395304
158476|1201|PLAYER MARKETING|2008-07-17|5000|574674|395304
158477|1201|PLAYER MARKETING|2008-07-11|8000|574674|395304
158478|1201|PLAYER MARKETING|2008-03-11|10000|574674|395304
158479|1201|PLAYER MARKETING|2008-07-11|10000|574674|395304
158480|1201|PLAYER MARKETING|2008-07-17|10000|574674|395304
158481|1201|PLAYER MARKETING|2008-12-15|10000|574674|395304
158482|1201|GUARANTEE|2008-07-11|12500|574674|395304
158483|1201|GUARANTEE|2008-09-09|12500|574674|395304
158484|1201|PLAYER MARKETING|2008-12-15|15000|574674|395304
158485|1201|PLAYER MARKETING|2008-09-05|20000|574674|395304
158486|1201|PLAYER MARKETING|2008-07-10|30000|574674|395304
158487|1201|PLAYER MARKETING|2008-06-27|40000|574674|395304
158488|1201|PLAYER MARKETING|2008-12-15|40000|574674|395304
158489|1201|PLAYER MARKETING|2008-06-19|77000|574674|395304
158490|1201|PLAYER MARKETING|2008-07-11|81000|574674|395304
158491|1201|PLAYER MARKETING|2008-11-06|84778|574674|395304
158492|1201|PLAYER MARKETING|2008-07-10|94000|574674|395304
158493|1201|PLAYER MARKETING|2008-11-10|100000|574674|395304
158494|1201|PLAYER MARKETING|2008-11-18|130000|574674|395304
158495|1201|ROOKIE PREMIERE|2008-07-01|202584|574674|395304
158496|1201|PLAYER MARKETING|2008-06-27|240000|574674|395304
158497|1201|ROYALTIES|2008-06-04|638929|574674|395304
158498|1201|GUARANTEE|2008-04-01|14000000|574674|395304
158499|1201|GUARANTEE|2008-09-05|14000000|574674|395304
158500|1201|ROYALTY|2008-10-03|5416|574675|395304
158501|1201|ROYALTY|2008-03-13|8530|574675|395304
158502|1201|ROYALTY|2009-01-14|9445|574675|395304
158503|1201|SECURITY DEPOSIT|2008-04-30|55900|574677|395304
158504|1201|PRIOR YEAR VOID CHECK|2008-06-30|14500|574678|395304
158505|1201|ROYALTY|2008-07-29|20000|574679|395304
158506|1201|ROYALTY|2008-12-10|20000|574679|395304
158507|1201|ROYALTY|2008-07-29|34900|574679|395304
158508|1201|PLAYER MARKETING|2008-07-29|200941|574679|395304
158509|1201|PLAYER MARKETING|2008-05-02|25000|574680|395304
158510|1201|REIMBURSE EXPENSES|2008-06-12|9102|574681|395304
158511|1201|REIMBURSE EXPENSES|2008-04-18|12289|574681|395304
158512|1201|SPONSORSHIP JB AWARDS TV SHOW|2009-02-19|125000|574681|395304
158513|1201|GUARANTEE|2008-07-30|17480|574682|395304
158514|1201|GUARANTEE|2008-10-22|17520|574682|395304
158515|1201|PLAYER MARKETING|2008-07-10|7159|574683|395304
158516|1201|PLAYER MARKETING|2008-04-22|8000|574684|395304
158517|1201|PLAYER MARKETING|2008-11-13|10918|574684|395304
158518|1201|PLAYER MARKETING|2008-04-22|19493|574684|395304
158519|1201|PLAYER MARKETING|2009-01-22|28705|574684|395304
159963|1201|Royalties|2009-02-25|12460|582589|400021
158520|1201|PLAYER MARKETING|2008-03-26|35000|574684|395304
158521|1201|PLAYER MARKETING|2008-04-29|41842|574684|395304
158522|1201|PLAYER MARKETING|2009-01-22|79716|574684|395304
158523|1201|PLAYER MARKETING|2008-07-17|9431|574685|395304
158524|1201|ROYALTY|2008-06-19|18178|574686|395304
158525|1201|ROYALTY|2008-04-10|19432|574686|395304
158526|1201|ROYALTY|2008-10-29|31785|574686|395304
158527|1201|ROYALTY|2008-12-19|35037|574686|395304
158528|1201|REIMBURSE EXPENSES|2009-01-23|7217|574687|395304
158529|1201|REIMBURSE EXPENSES|2008-09-12|7750|574688|395304
158530|1201|ROYALTY|2008-06-19|5117|574689|395304
158531|1201|ROYALTY|2008-09-15|12627|574689|395304
158532|1201|ROYALTY|2008-12-15|66561|574689|395304
158533|1201|ROYALTY|2008-03-20|85104|574689|395304
158534|1201|INSURANCE PREMIUM REFUND|2008-08-01|13911|574690|395304
158535|1201|GUARANTEE|2008-06-27|7500|574692|395304
158536|1201|GUARANTEE|2008-11-06|7500|574692|395304
158537|1201|REIMBURSE EXPENSES|2008-07-29|19600|574695|395304
158538|1201|INSURANCE COMPANY PROCEEDS|2009-02-13|136859|574697|395304
158539|1201|INSURANCE COMPANY PROCEEDS|2009-01-06|200123|574697|395304
158540|1201|INSURANCE COMPANY PROCEEDS|2009-01-06|211868|574697|395304
158541|1201|PLAYER MARKETING|2009-01-14|7829|574698|395304
158542|1201|ROYALTY|2008-04-29|5624|574699|395304
158543|1201|ROYALTY|2008-05-29|13750|574699|395304
158544|1201|PLAYER MARKETING|2008-08-27|7500|574700|395304
158545|1201|PLAYER MARKETING|2008-06-12|13500|574700|395304
158546|1201|PLAYER MARKETING|2008-05-06|14000|574700|395304
158547|1201|PLAYER MARKETING|2008-07-10|20000|574700|395304
158548|1201|PLAYER MARKETING|2008-10-10|22000|574700|395304
158549|1201|ROYALTY|2008-03-03|17612|574701|395304
158550|1201|ROYALTY|2008-12-15|8874|574702|395304
158551|1201|GUARANTEE|2008-03-31|12500|574702|395304
158552|1201|GUARANTEE|2008-09-22|12500|574702|395304
158553|1201|ROYALTY|2008-03-28|28315|574702|395304
158554|1201|ROYALTY|2008-12-15|5970|574703|395304
158555|1201|ROYALTY|2008-10-30|107992|574704|395304
158556|1201|PLAYER MARKETING|2008-12-10|70265|574706|395304
158557|1201|LIFE INSURANCE CLAIM BENEFIT|2008-12-03|3538851|574707|395304
158558|1201|ROYALTY|2008-09-22|6617|574708|395304
158559|1201|ROYALTY|2009-01-14|8274|574708|395304
158560|1201|REIMBURSE TRUST TAXES|2008-04-18|10253|574709|395304
158561|1201|CORPORATE SPONSORSHIP|2008-04-11|14450|574710|395304
158562|1201|ROYALTY|2008-11-26|13578|574711|395304
158563|1201|GUARANTEE|2008-04-08|15000|574711|395304
158564|1201|PRIOR YEAR VOID CHECK|2008-06-30|31250|574712|395304
158565|1201|PLAYER MARKETING|2008-09-19|5486|574713|395304
158566|1201|GUARANTEE|2008-10-17|12500|574714|395304
158567|1201|GUARANTEE|2008-12-03|12500|574714|395304
158568|1201|PLAYER MARKETING|2008-03-11|5000|574715|395304
158569|1201|PLAYER MARKETING|2008-04-09|7000|574715|395304
158570|1201|PLAYER MARKETING|2008-04-02|7500|574715|395304
158571|1201|PLAYER MARKETING|2008-06-27|9000|574715|395304
158572|1201|AUCTION EARNINGS|2008-09-19|9025|574715|395304
158573|1201|PLAYER MARKETING|2008-03-26|10000|574715|395304
158574|1201|PLAYER MARKETING|2009-01-22|10000|574715|395304
158575|1201|PLAYER MARKETING|2008-12-04|10200|574715|395304
158576|1201|PLAYER MARKETING|2008-09-19|11240|574715|395304
158577|1201|DUE TO AFFILIATE-AUCTION $|2008-05-23|11681|574715|395304
158578|1201|PLAYER MARKETING|2008-11-18|11700|574715|395304
158579|1201|PLAYER OF THE DAY|2008-03-31|11990|574715|395304
158580|1201|PLAYER MARKETING|2009-01-07|12000|574715|395304
158581|1201|PLAYER MARKETING|2008-07-10|12150|574715|395304
158582|1201|PLAYER MARKETING|2009-01-14|12150|574715|395304
158583|1201|PLAYER MARKETING|2008-03-03|13000|574715|395304
158584|1201|PLAYER OF THE DAY|2008-07-10|15000|574715|395304
158585|1201|PLAYER MARKETING|2008-06-27|20000|574715|395304
158586|1201|NFL AUCTION|2008-12-04|22759|574715|395304
158587|1201|PLAYER MARKETING|2008-03-07|25000|574715|395304
158588|1201|PLAYER MARKETING|2008-10-30|31382|574715|395304
158589|1201|NFL AUCTION|2008-04-02|35874|574715|395304
158590|1201|PLAYER MARKETING|2008-11-18|51830|574715|395304
158591|1201|PLAYER MARKETING|2008-03-26|86000|574715|395304
158592|1201|ROYALTY|2008-06-10|130200|574715|395304
158593|1201|PLAYER MARKETING|2008-04-11|136000|574715|395304
158594|1201|PLAYER MARKETING|2008-09-09|4482770|574715|395304
158595|1201|SETTLEMENT|2009-02-27|5000000|574715|395304
158596|1201|2008 INTERNET PMT|2009-02-27|8000000|574715|395304
158597|1201|2008 SPONSORSHIP|2009-02-27|23300828|574715|395304
158598|1201|REIMBURSE EXPENSES|2008-05-29|5299|574716|395304
158599|1201|GUARANTEE|2008-06-27|7500|574717|395304
158600|1201|GUARANTEE|2008-10-21|7500|574717|395304
158601|1201|ROYALTY|2009-01-14|8440|574717|395304
158602|1201|ROYALTY|2008-03-31|15374|574717|395304
158603|1201|ROYALTY|2008-04-22|5244|574718|395304
158604|1201|GUARANTEE|2008-08-11|6000|574718|395304
158605|1201|GUARANTEE|2008-10-21|6000|574718|395304
158606|1201|PLAYER MARKETING|2008-06-27|5476|574719|395304
158607|1201|PLAYER MARKETING|2009-01-07|5492|574719|395304
158608|1201|PLAYER MARKETING|2008-12-15|8421|574719|395304
158609|1201|PLAYER MARKETING|2008-03-26|24500|574720|395304
158610|1201|PLAYER MARKETING|2008-12-04|5823|574721|395304
158611|1201|PLAYER MARKETING|2008-10-21|11184|574721|395304
158612|1201|CASH|2008-08-15|57500|574721|395304
158613|1201|PREMIUM REFUND|2008-09-09|49798|574722|395304
158614|1201|ROYALTY|2008-09-22|29089|574723|395304
158615|1201|ROYALTY|2008-06-27|46226|574723|395304
158616|1201|ROYALTY|2008-12-23|58699|574723|395304
158617|1201|ROYALTY|2008-03-31|136213|574723|395304
158618|1201|PLAYER MARKETING|2009-01-22|6000|574724|395304
158619|1201|PLAYER MARKETING|2008-12-15|8320|574724|395304
158620|1201|PLAYER MARKETING|2008-12-15|10381|574724|395304
158621|1201|PLAYER MARKETING|2008-12-15|10470|574724|395304
158622|1201|PLAYER MARKETING|2008-12-15|12000|574724|395304
158623|1201|PLAYER MARKETING|2008-03-03|16250|574724|395304
158624|1201|PLAYER MARKETING|2008-04-22|25000|574724|395304
158625|1201|PLAYER MARKETING|2008-07-17|34740|574724|395304
158626|1201|PLAYER MARKETING|2008-03-26|44280|574724|395304
158627|1201|PLAYER MARKETING|2009-01-22|44750|574724|395304
158628|1201|PLAYER MARKETING|2008-11-06|49950|574724|395304
158629|1201|PLAYER MARKETING|2009-01-07|50380|574724|395304
