OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
136041|1101|0|month|8.50|40.00|396455
136042|1104|0|0|0|0|396455
136043|1102|3%|gross pay|0|0|396455
136044|1105|0|0|0|0|396455
136045|1103|N/A|N/A|75|250|396485
136046|1101|44|MONTH|20|44|396485
136047|1104|N/A|N/A|N/A|N/A|396485
136048|1102|N/A|N/A|N/A|N/A|396485
136049|1105|N/A|N/A|N/A|N/A|396485
136064|1103|N/A|N/A|175.00|375.00|396539
136065|1101|N/A|MONTH|21.00|23.50|396539
136066|1104|N/A|N/A|N/A|N/A|396539
136067|1102|N/A|HOUR|1.75|1.79|396539
136068|1105|N/A|N/A|N/A|N/A|396539
136134|1103|100.00||||396652
136135|1101|72.50|MONTH|||396652
136136|1104|NONE||||396652
136137|1102|NONE||||396652
136138|1105|NONE||||396652
136144|1103|||||396696
136145|1101|.15|MEMBER
PER MO.|||396696
136146|1104|||||396696
136147|1102|||||396696
136148|1105|||||396696
136194|1103|||30|310|396737
136195|1101|15|MONTH|4|54|396737
136196|1104|||||396737
136197|1102|1.92|HOUR|1.09|1.92|396737
136198|1105|||||396737
136199|1103|35.00||||396846
136200|1101|2 HOURS WAGES|MONTH|10.50|72.00|396846
136201|1104|||||396846
136202|1102|||||396846
136203|1105|||||396846
136204|1103|||||396847
136205|1101|1% of SALARY|YEAR|||396847
136206|1104|||||396847
136207|1102|||||396847
136208|1105|||||396847
136214|1103|200|N/A|N/A|N/A|396849
136215|1101|25.75|MONTH|N/A|N/A|396849
136216|1104|10|N/A|N/A|N/A|396849
136217|1102|N/A|N/A|N/A|N/A|396849
136218|1105|2%|GROSS PAY|N/A|N/A|396849
136224|1103|||||396852
136225|1101|11.68|week|||396852
136226|1104|||||396852
136227|1102|||||396852
136228|1105|||||396852
136229|1103|100.00||||396853
136230|1101|63.75|MONTH|60.25|63.75|396853
136231|1104|NONE||||396853
136232|1102|NONE||||396853
136233|1105|NONE||||396853
136239|1103|$200.00 TO $300.00||$200.00|$300.00|396855
136240|1101|$5.00 TO $16.00|MONTH|$5.00|$16.00|396855
136241|1104|$5.00|TRANSFER|||396855
136242|1102|$1.73|HOUR|||396855
136243|1105|N/A||||396855
136244|1103|||||396856
136245|1101|Var|Year|72|295|396856
136246|1104|||||396856
136247|1102|||||396856
137334|1101|26.42|Monthly|26.42|74.26|401044
136249|1103|100.00||||396857
136250|1101|71.75|MONTH|60.50|71.75|396857
136251|1104|NONE||||396857
136252|1102|NONE||||396857
136253|1105|NONE||||396857
136264|1103|100.00||||396860
136265|1101|79.75|MONTH|60.00|79.75|396860
136266|1104|NONE||||396860
136267|1102|NONE||||396860
136268|1105|NONE||||396860
136279|1103|100.00||||396863
136280|1101|76.00|MONTH|72.50|76.00|396863
136281|1104|NONE||||396863
136282|1102|NONE||||396863
136283|1105|NONE||||396863
136284|1103|$0|NONE|NONE|NONE|396864
136285|1101|$0|NONE|NONE|NONE|396864
136286|1104|$0|NONE|NONE|NONE|396864
136287|1102|$.0725|HOUR|NONE|NONE|396864
136288|1105|$0|NONE|NONE|NONE|396864
136289|1103|0|0|50|75|396865
136290|1101|0|0|20|31.50|396865
136291|1104|0|0|0|0|396865
136292|1102|0|0|0|0|396865
136293|1105|0|0|0|0|396865
136294|1103|||||396866
136295|1101|.02|hour|||396866
136296|1104|||||396866
136297|1102|||||396866
136298|1105|||||396866
136299|1103|100.00||||396867
136300|1101|78.75|MONTH|75.25|78.75|396867
136301|1104|NONE||||396867
136302|1102|NONE||||396867
136303|1105|NONE||||396867
136309|1103|VAR|ONE TIME|0|100|396869
136310|1101|VAR|YEAR|85|150|396869
136311|1104|0|0|0|0|396869
136312|1102|VAR|WAGE|3%|10%|396869
136313|1105|0|0|0|0|396869
136314|1103|100.00||||396870
136315|1101|27.75|month|||396870
136316|1104|none||||396870
136317|1102|none||||396870
136318|1105|none||||396870
136329|1103|40.00||||396873
136330|1101|2.5 HRS BASE RATE|PLUS $6 MONTHLY|||396873
136331|1104|40.00||||396873
136332|1102|||||396873
136333|1105|||||396873
136334|1103|||||396874
136335|1101|23.16|PAY PERIOD|||396874
136336|1104|||||396874
136337|1102|||||396874
136338|1105|||||396874
136354|1103|||||396886
136355|1101|1.95%$|Annual Earnings|||396886
136356|1104|||||396886
136357|1102|||||396886
136358|1105|||||396886
136359|1103|100.00|one time|5.00|150.00|396893
136360|1101|18.00|month|12.00|18.00|396893
136361|1104|0|month|0|0|396893
136362|1102|0|month|0|0|396893
136363|1105|0|month|0|0|396893
136364|1103|50-200|ONCE|50|200|397967
136365|1101|14.-20|MONTH|14|20|397967
136366|1104|NA|NA|NA|NA|397967
136367|1102|.5%-5%|MONTH|.5%|5%|397967
136368|1105|NA|NA|NA|NA|397967
136374|1103|100.00||||397969
143029|1104|0|N/A|||404000
136375|1101|69.75|MONTH|39.75|69.75|397969
136376|1104|NONE||||397969
136377|1102|NONE||||397969
136378|1105|NONE||||397969
136389|1103|||||397976
136390|1101|21.00|bi-weekly|||397976
136391|1104|||||397976
136392|1102|||||397976
136393|1105|||||397976
136404|1103|N/A|NEW 
MEMBER|$10.00|$100.00|397988
136405|1101|N/A|MONTH|14|27|397988
136406|1104|N/A|N/A|N/A|N/A|397988
136407|1102|N/A|GROSS
WAGES|2%|5%|397988
136408|1105|N/A|N/A|N/A|N/A|397988
136409|1103|$ 1,100||$ 125|$ 1,100|397989
136410|1101|$ 59|1/2 YEAR|$ 0|$ 118|397989
136411|1104|||||397989
136412|1102|2.25%||$ 0|$ 6,750 PER CALENDAR YEAR|397989
136413|1105|||||397989
136424|1103|N/A|PERSON|125.00|250.00|399056
136425|1101|N/A|MONTH|19.00|48.00|399056
136426|1104|N/A|N/A|N/A|N/A|399056
136427|1102|N/A|MONTH|19.00|48.00|399056
136428|1105|N/A|N/A|N/A|N/A|399056
136429|1103|NA|NA|NA|NA|399077
136430|1101|33.87|Month|NA|NA|399077
136431|1104|NA|NA|NA|NA|399077
136432|1102|NA|NA|NA|NA|399077
136433|1105|NA|NA|NA|NA|399077
136439|1103|15/80|one time|15.00|80.00|399081
136440|1101|4.53/8.53|week|4.53|8.53|399081
136441|1104|||||399081
136442|1102|||||399081
136443|1105|||||399081
136454|1103|||50.00|200.00|399087
136455|1101|1.95%|airline income|||399087
136456|1104|none||||399087
136457|1102|none||||399087
136458|1105|none||||399087
136474|1103|0|0|0|0|399091
136475|1101|0|0|0|0|399091
136476|1104|0|0|0|0|399091
136477|1102|0|0|0|0|399091
136478|1105|0|0|0|0|399091
136479|1103|200|INITIATION|200|200|399114
136480|1101|12|YEAR|12|12|399114
136481|1104|0|0|0|0|399114
136482|1102|0|0|0|0|399114
136483|1105|3.50|$100 GROSS|3.50|3.50|399114
136484|1103|275.00||||399130
136485|1101|15.00|Month|8.50|15.00|399130
136486|1104|||||399130
136487|1102|1.97|Hour|||399130
136488|1105|||||399130
136489|1103|375||||399131
136490|1101|20|Month|||399131
136491|1104|N/A||||399131
136492|1102|N/A||||399131
136493|1105|25|Week|||399131
136504|1103|||||399161
136505|1101|2.1|PAY PERIOD|||399161
136506|1104|||||399161
136507|1102|||||399161
136508|1105|||||399161
136509|1103|50-500||||399177
136510|1101|5.00|MONTH|||399177
136511|1104|||||399177
136512|1102|1.62-1.87|HOUR|1.62|1.87|399177
136513|1105|||||399177
136524|1103|$50/$60|LOCAL/
NATIONAL|||399189
136525|1101|24|QUARTER|||399189
136526|1104|||||399189
136527|1102|||2.75% OF $100|5.00% OF $100|399189
136528|1105|||||399189
136529|1103|||||399190
136530|1101|210|Month|||399190
136531|1104|||||399190
136532|1102|||||399190
136533|1105|||||399190
136539|1103|1,000|new member|||399192
136540|1101|300|year|||399192
136541|1104|||||399192
136542|1102|2.75%|dollar wage|||399192
136543|1105|||||399192
136549|1103|500|member|||399205
136550|1101|27|MONTH|8|27|399205
136551|1104|0||||399205
136552|1102|5 % +  $ .20|Gross Wages/hr.|5 %|5 %|399205
136553|1105|0||||399205
136554|1103|||||399239
136555|1101|24.81|two weeks|||399239
136556|1104|||||399239
136557|1102|||||399239
136558|1105|||||399239
136564|1103|||||399248
136565|1101|18.00|BI-WEEKLY|||399248
136566|1104|||||399248
136567|1105|||||399248
136593|1103|N/A||||399310
136594|1101|1%|MONTH|||399310
136595|1104|N/A||||399310
136596|1102|N/A||||399310
136597|1105|N/A||||399310
136603|1103|1000||||399337
136604|1101|3%|year|630|1872|399337
136605|1104|none||||399337
136606|1102|none||||399337
136607|1105|none||||399337
136608|1103|||||399338
136609|1101|12.62  or 6.31|bi-weekly|6.31|12.62|399338
136610|1104|||||399338
136611|1102|||||399338
136612|1105|||||399338
136653|1103|||||399382
136654|1101|$1.50|MONTH|||399382
136655|1104|||||399382
136656|1102|||||399382
136657|1105|||||399382
136658|1103|200-800|person|200|800|399389
136659|1101|28|month|32|32|399389
136660|1104|||||399389
136661|1102|200|person|200|200|399389
136662|1105|||||399389
136673|1103|100.00||||399735
136674|1101|65.75|MONTH|62.25|65.75|399735
136675|1104|NONE||||399735
136676|1102|NONE||||399735
136677|1105|NONE||||399735
136718|1103|75|N/A|50|75|399857
136719|1101|8.50|MONTH|5.25|8.50|399857
136720|1104|None|N/A|None|None|399857
136721|1102|None|N/A|None|None|399857
136722|1105|None|N/A|None|None|399857
136773|1103|450.00|one time|||399989
136774|1101|27.00|monthly|||399989
136789|1101|$44|Quarter|$44|$44|400021
136808|1103|$500|ONE TIME|$250.00|$500.00|400066
136809|1101|$10.00|MONTH|$10.00|$10.00|400066
136813|1103|3 DAYS PAY|MONTH|NONE|NONE|400067
136814|1101|2HRS+INTNLPER CAP|MONTH|NONE|NONE|400067
136815|1104|NONE|NONE|NONE|NONE|400067
136816|1102|NONE|NONE|NONE|NONE|400067
136817|1105|NONE|NONE|NONE|NONE|400067
136818|1103|75|NEW MEMBER|N/A|N/A|400082
136819|1101|$21 - $25|Month|N/A|N/A|400082
136820|1104|N/A|N/A|N/A|N/A|400082
136821|1102|N/A|N/A|N/A|N/A|400082
136822|1105|N/A|N/A|N/A|N/A|400082
136834|1101|7.77-17.48|week|7.77|17.48|400104
136913|1103|50-250|N/A|50|250|400359
136923|1103|0|MEMBER|0|200|400361
136929|1101|0|0|15.00|66.50|400362
136934|1101|SEE NOTES IN ITEM 69|QUARTER|||400374
136953|1103|$40 TO $250|MEMBER|$40|$250|400401
136954|1101|$14 TO $24|MONTH|$14|$24|400401
136956|1102|$.20 TO $.40|HOUR|$.20/HOUR|$.40/HOUR|400401
136966|1102|$1.58|HOUR PAID|||400416
136967|1105|$1.38|HOUR PAID|||400416
136978|1103|||75|200|400419
136979|1101|17.50|MONTH|7.20|25.00|400419
136980|1104|||||400419
136981|1102||HOUR|1.08|1.50|400419
136982|1105|||||400419
136988|1103|152|one time|27|152|400431
136989|1101|26.20|hour|25.70|26.20|400431
136990|1104|0||0|0|400431
136991|1102|4%|gross|0|0|400431
136992|1105|0||0|0|400431
136998|1103|N/A|PERSON|0|300.00|400433
136999|1101|N/A|MONTH|6.00|69.55|400433
137000|1104|N/A|N/A|N/A|N/A|400433
137001|1102|N/A|N/A|N/A|N/A|400433
137002|1105|34.59|MONTH|N/A|N/A|400433
137003|1103|N/A|INIT.|100|300|400434
137004|1101|N/A|HOUR|2.10|2.47|400434
137005|1104|N/A|N/A|N/A|N/A|400434
137006|1102|N/A|N/A|N/A|N/A|400434
137007|1105|N/A|N/A|N/A|N/A|400434
137013|1103|N/A|N/A|0|0|400487
137014|1101|20|MONTH|5|20|400487
137015|1104|N/A|N/A|0|0|400487
137016|1102|N/A|N/A|0|0|400487
137017|1105|N/A|N/A|0|0|400487
137018|1103|0|per|||400504
137019|1101|0|per|||400504
137020|1104|0|per|||400504
137021|1102|0|per|||400504
137022|1105|0|per|||400504
137028|1103|350|initiation|NA|NA|400510
137029|1101|Min/Max|month|25|27|400510
137030|1104|NA||NA|NA|400510
137031|1102|3%|hour|NA|NA|400510
137032|1105|NA||NA|NA|400510
137048|1103|5|Member|5|5|400517
137049|1101|1 1/2%|Member|NA|NA|400517
137050|1104|NA|NA|NA|NA|400517
137051|1102|NA|NA|NA|NA|400517
137052|1105|NA|NA|NA|NA|400517
137053|1103|||||400543
137054|1101|21|month|||400543
137055|1104|||||400543
137056|1102|||||400543
137057|1105|||||400543
137078|1103|N/A|PERSON|0|350.00|400548
137083|1103|300|Person|N/A|N/A|400549
137084|1101|120/330|Person|N/A|N/A|400549
137085|1104|0|N/A|N/A|N/A|400549
137086|1102|0|N/A|N/A|N/A|400549
137087|1105|0|N/A|N/A|N/A|400549
137088|1103|100.00||||400550
137089|1101|73.10|MONTH|69.60|73.10|400550
137090|1104|NONE||||400550
137091|1102|NONE||||400550
137092|1105|NONE||||400550
137108|1103|n/a|Initation|200|300|400554
137109|1101|n/a|Month|23|121|400554
137110|1104|.50|Transfer|n/a|n/a|400554
137111|1102|n/a|n/a|n/a|n/a|400554
137112|1105|n/a|n/a|n/a|n/a|400554
137118|1103|||||400559
137119|1101|0|Month|31.00|42.10|400559
137120|1104|||||400559
137121|1102|||||400559
137122|1105|||||400559
137123|1103|100.00|ONE TIME|||400560
137124|1101|0|QUARTER|73.50|76.50|400560
137125|1104|0|none|||400560
137126|1102|0|none|||400560
137127|1105|0|none|||400560
137133|1103|||||400562
137134|1101|3.60|Month|.50 
per month|3.60
per month|400562
137135|1104|||||400562
137136|1102|||||400562
137137|1105|||||400562
137173|1103|N/A|N/A|30|150|400570
137174|1101|N/A|MONTH|6|20|400570
137175|1104|N/A|N/A|||400570
137176|1102|1.27|HOUR|||400570
137177|1105|N/A|N/A|||400570
137188|1103|||$25.00|$500.00|400608
137189|1101|$35.45|Month|||400608
137190|1104|$50.00|Each|||400608
137191|1102|4%|Week|||400608
137192|1105|$35.20|Month|||400608
137193|1103|||||400616
137194|1101|279|Year|||400616
137195|1104|||||400616
137196|1102|||||400616
137197|1105|||||400616
137223|1103|150|Occurance|||400848
137224|1101|17|Month|17|28|400848
137225|1104|||||400848
137226|1102|50|Occurance|||400848
137227|1105|||||400848
137268|1103|0||100|1500|400885
137269|1101|$25 + 1.5%  EARNINGS|QUARTER|0|0|400885
137270|1104|0||0|0|400885
137271|1102|0||0|0|400885
137272|1105|0||0|0|400885
137283|1103|175|one time|100|175|400922
137284|1101|25.00|month|11.25|25.00|400922
137285|1104|5.00|one time|5|5|400922
137286|1102|3%|gross|0|0|400922
137287|1105|5.00|week|5|5|400922
137308|1103|||||400978
137309|1101|.15|HOUR|||400978
137310|1104|||||400978
137311|1102||||.|400978
137312|1105|||||400978
137333|1103|||||401044
138014|1105|0||||401804
137335|1104|||||401044
137336|1102|||||401044
137337|1105|||||401044
137338|1103|None|Year|0|0|401070
137339|1101|None|Year|0|0|401070
137340|1104|None|Year|0|0|401070
137341|1102|None|Year|0|0|401070
137342|1105|None|Year|0|0|401070
137393|1103|100.00||||401104
137394|1101|28.70|MONTH|||401104
137395|1104|0.00||||401104
137396|1102|5% OF GROSS|MONTH|||401104
137397|1105|0.00||||401104
137403|1103|$15-$100||||401133
137404|1101|1%|Month|||401133
137405|1104|None||||401133
137406|1102|1.75%|Month|||401133
137407|1105|None||||401133
137423|1103|$400||||401137
137424|1101|$24-$87|Month|||401137
137425|1104|N/A||||401137
137426|1102|N/A||||401137
137427|1105|N/A||||401137
137438|1103|250.00||||401177
137439|1101|.85|hour|.20|.85|401177
137440|1104|||||401177
137441|1102|||||401177
137442|1105|||||401177
137453|1103|Min. $50
Max. $200|once|||401180
137454|1101|24|month|||401180
137455|1104|none||||401180
137456|1102|2% wages +
$20/month|$7/week|||401180
137457|1105|none||||401180
137463|1103|5||||401182
137464|1101|1% + 1|month|||401182
137465|1104|0||||401182
137466|1102|0||||401182
137467|1105|0|month|||401182
137473|1103|0|Momth|0|0|401184
137474|1101|0|Month|6|19|401184
137475|1104|0|Month|0|0|401184
137476|1105|0|Month|0|0|401184
137502|1103|50|0|0|0|401190
137503|1101|0|Qtr|64.84|115.32|401190
137504|1104|0|0|0|0|401190
137505|1102|0|0|0|0|401190
137506|1105|0|0|0|0|401190
137512|1103|500.00||||401216
137513|1101|36.45/37.45|Month|||401216
137514|1104|||||401216
137515|1102|||||401216
137516|1105|||||401216
137517|1103|||||401256
137518|1101|.25|hour
worked|.02|.25|401256
137519|1104|||||401256
137520|1102|||||401256
137521|1105|||||401256
137542|1103|150||75|150|401286
137543|1101|80.05|MO|40.03/MO|80.05/MO|401286
137544|1104|N/A||||401286
137545|1102|N/A||||401286
137546|1105|N/A||||401286
137557|1103|||||401299
137558|1101|22.45|bi weekly|||401299
137559|1104|||||401299
137560|1102|||||401299
137561|1105|||||401299
137562|1103|20.00|ONCE|||401365
137563|1101|33.69|MONTH|||401365
137564|1104|0|NONE|||401365
137565|1102|0|NONE|||401365
137566|1105|0|NONE|||401365
137572|1103|700|ONCE|250|700|401367
137573|1101|35|MONTH|10|35|401367
137574|1104|0|NA|NA|NA|401367
137575|1102|.69|HOUR|.69|.69|401367
137576|1105|0|NA|NA|NA|401367
137592|1103|$20|ONE TIME|||401417
137593|1101|2 HRS STR TIME PAY|MONTH|||401417
137594|1104|0||||401417
137595|1102|0||||401417
137596|1105|0||||401417
137597|1103|0|0|||401418
137598|1101|25.50|MONTH|0|35.80|401418
137599|1104|0|0|||401418
137600|1102|0|0|||401418
137601|1105|0|0|||401418
137602|1103|$55/$350|MEMBER|$55|$350|401425
137603|1101|none|none|none|none|401425
137604|1104|none|none|none|none|401425
137605|1102|percentage|member wages|4%|5%|401425
137606|1105|none|none|none|none|401425
137612|1103|||||401427
137613|1101|33.80|Month|||401427
137614|1104|||||401427
137615|1102|||||401427
137616|1105|||||401427
137617|1103|NONE|0|0|0|401430
137618|1101|NONE|0|0|0|401430
