OID|DESCRIPTION|AMOUNT|RPT_ID
42290|Accrued Payroll Taxes|3480|402880
41414|FUNDS COLLECTED ON BEHALF OF AFFILIATES, BUT NOT|0|399735
41415|YET DISBURSED BY THE END OF THE REPORTING PERIOD.|22|399735
45501|ACCRUED SEVERANCE PAY|491418|413068
45503|UNION DUES PAYABLE|117633|413068
45502|ACCRUED VACATION PAY|39959|413068
45809|Federal Withholding Taxes|520|414139
45811|Federal Payroll Taxes|406|414139
45810|NYS Withholding Taxes|609|414139
44889|ACCRUED PAYROLL AND PAYROLL LIABILITIES|6456|410658
43974|ACCRUED PERSONNEL COSTS|1197774|406624
43983|ACCRUED PENSIONS|130875018|406624
43982|RETIREE MEDICAL ACCRUAL|59202440|406624
43981|VACATION AND SICK LEAVE ACCRUAL|9831302|406624
43980|LSA EDUCATION LEAVE|99662|406624
43979|PSA EDUCATION LEAVE|83736|406624
43978|DEFERRED COMPENSATION - 457b|782633|406624
43977|DEFERRED RENTAL LIABILTY|1473661|406624
43976|RESERVE FOR MEDICAL CLAIMS|615427|406624
43975|DEFERRED INCOME|373470|406624
47732|ACCRUED PAYROLL TAES|903|417883
44399|Payroll Taxes|10009|408698
44402|Other Liability|3113|408698
44401|Payroll Lability|2796|408698
44400|Dues and Work Assessments|321|408698
47665|Payroll withholdings|2083|417845
48623|FEDERAL 941 TAXES|403|418706
48628|940 TAXES|295|418706
48627|PER CAPITA TAXES UAW CAP COUNCILS|323|418706
48626|PER CAPITA TAXES INTERNATIONAL UNION|10762|418706
48625|MICHIGAN WITHHOLDING TAXES|308|418706
48624|MICHIGAN UNEMPLOYMENT TAXES|491|418706
54476|PAYROLL WITHHOLDINGS|5125|441041
44531|Deository Payments|1307|409241
45412|PAYROLL DEDUCTIONS WITHHELD|2754|412866
42618|Deferred Income|5000|403212
42623|Other Payroll Withholdings|39463|403212
42622|Payroll Tax Payable|8650|403212
42621|Accrued Severence Pay|28367634|403212
42620|Accrued Severence Pay|3040081|403212
42619|Objectors Payable|879|403212
50833|HERE PENSION FUND|78089|426263
50834|TIP FUND|624|426263
44530|PAYROLL TAX WITHHOLDINGS|2907|409240
46785|EMPLOYEE WITHHOLDINGS|2956|416708
45669|Payroll withholding taxes|380|413729
45672|Accrued fringe benefits|3543|413729
45671|Accrued unemployment taxes|648|413729
45670|Union dues  withheld|706|413729
47964|Payroll Taxes|2891|418079
49009|PAYROLL TAXES PAYABLE|729|419259
49010|DEPOSITS|1600|419259
45930|CREDIT CARD LIABILITIES|2229|414705
45932|PAYROLL TAX LIABILITIES|238|414705
45931|SALES TAX LIABILITY|73|414705
45709|Real Estate|10000|413926
45710|Payroll Taxes|781|413926
41155|Payroll Taxes|4690|395696
45626|WITHHOLDING PAYABLES|2553|413615
46518|CT UNEMPLOYMENT TAXES PAYABLE|447|415828
47794|Accrued Leave and Sick Pay for Officers|12110|417945
45590|Master Card|2003|413387
45598|Other Payroll Liabilities|340|413387
45597|SWT|392|413387
45596|SUTA|194|413387
45595|MEDICARE|246|413387
45594|FWT|1293|413387
45593|FUTA|276|413387
45592|FICA|1054|413387
45591|401k|724|413387
46915|CREDIT CARD PAYABLE|392|416925
46916|PAYROLL WITHHOLDINGS|3785|416925
49612|PR Taxes Payable|21182|420046
49274|Payroll Tax Liabilities|6651|419592
46485|STATE UNEMPLOYMENT TAX|13|415802
46489|OFFICERS ACCRUED LEAVE|107934|415802
46488|THRIFT SAVINGS|2850|415802
46487|PAYROLL LIABILITIES|3062|415802
46486|FEDERAL RETIREMENT|512|415802
48791|Payroll Tax Liabilities|8439|418962
46899|Vacation Payable|42378|416897
40948|MN withholding|434|393920
40956|OPEIU Local 12|264|393920
40955|MN DWT|58|393920
40954|Federal Unemployment|266|393920
40953|MN Unemployment|247|393920
40952|WI withholding|45|393920
40951|Medicare|273|393920
40950|Social Security|1169|393920
40949|Federal withholding|831|393920
46199|PAYROLL TAXES|5406|415445
46458|Payroll Taxes Payable|1482|415781
46460|American Express Payable|3142|415781
46459|Payroll W/H Payable|2683|415781
49729|Withheld December 2009 payroll taxes/payroll deduc|3299|420136
49731|Employer liability for benefits not yet paid|1345|420136
49730|December 2009 employer taxes, not yet paid|492|420136
50315|Payroll Liabilities|1591|420830
46750|SECURITY DEPOSITS|3014|416562
46751|PAYROLL TAXES PAYABLE|8376|416562
44565|Payroll Withholding Payables|5152|409320
42686|PAYROLL TAXES AND WITHHOLDINGS PAYABLE|4402|403242
50365|Payroll Taxes|142|420870
47034|PAYROLL TAXES PAYABLE|4247|417154
49125|PAYROLL TAXES|4598|419391
49127|ACCRUES DELEGATE FUND|26292|419391
49126|EMPLOYEE BENEFITS|5161|419391
49182|Accrued and withheld payroll taxes|2856|419466
51943|Accrued Payroll Taxes|1575|434005
69114|PAYROLL TAXES AND DEDUCTIONS WITHHELD|9652|492182
45830|PAYROLL TAXES WITHHELD AND ACCRUED|1812|414190
45831|SICK AND ANNUAL LEAVE PAYABLE|18080|414190
53474|ACCRUED VACATION AND SICK|32746|437466
53475|ACCRUED WAGES|3551|437466
45917|payroll liabilities withheld but not paid|3087|414558
49113|State of Florida|2317|419385
46748|SICK LEAVE BENEFITS PAYABLE|4520|416560
46749|DAMAGE DEPOSITS AND RENT DEPOSIT|2500|416560
50479|Payroll Taxes Payable|5486|421246
44928|Employer Payroll Taxes|1925|411100
44929|Employee Tax Withholding|4269|411100
44937|PAYROLL WITHHOLDING LIABILITIES|8836|411155
49866|Thrift savings withheld|2481|420369
49867|COLCPE|30|420369
49868|Payroll liabilities|15|420369
50822|Payroll Taxes Payable|743|426087
50786|PAYROLL TAXES PAYABLE|4836|425882
50788|KEY DEPOSIT PAYABLE|70|425882
50787|DUE TO MDA|8228|425882
45687|Payroll taxes withheld|1000|413765
47884|PAYROLL TAXES PAYABLE|4811|418027
47888|UNION DUES PAYABLE|135|418027
47887|INSURANCE PAYABLE|164|418027
47886|HEALTH BENEFITS PAYABLE|378|418027
47885|PENSION PAYABLE|1951|418027
48792|Payroll Tax Liabilities|7028|418963
47403|WITHHELD PAYROLL TAXES|823|417680
47404|OTHER PAYROLL TAXES|1026|417680
50578|PAYROLL & OTHER PAYROLL TAXES & WITHHOLDINGS|3040|422080
45182|Accrued 2009 payroll withholding taxes|4545|412705
46681|PAYROLL WITHOLDING|7297|416402
46683|REAL ESTATE TAXES|5523|416402
46682|TAXES (PAYROLL)|4195|416402
44630|FICA - Employee OASDI & HI|400|409794
44629|Federal Income Taxes|479|409794
44637|NC State AFL - CIO|193|409794
44636|Per Capita Taxes - CAP Council|544|409794
44635|Per Capita Taxes - International|11315|409794
44634|Unemployment Taxes - Federal|42|409794
44633|Unemployment Taxes - State|119|409794
44632|State Income Taxes|309|409794
44631|FICA - Employer OASDI & HI|400|409794
53516|OLCU - VISA|8450|437815
53518|County Bank Visa - 8728|776|437815
53517|Payroll Tax Liabilities|4546|437815
44529|Payroll liabilities carried over to 2010.|215|409239
50413|Payroll Taxes Payable|4392|420911
50414|Other Payroll Withholdings|52|420911
45427|Payroll Liabilities|2846|412944
50631|BENEFITS PAYABLE|21506|422521
49510|Accrued Leave and Benefits|33821|419955
49511|Scholarship Fund|500|419955
44864|Payroll Liabilities|5149|410508
47834|PAYROLL TAXES|234|417994
50924|LONG PORTION OF OBLIGATION UNDER CAPITAL LEASES|76196|428209
46826|None|0|416784
45690|STATE WITHHOLDING|582|413775
45694|RETIREMENT PAYABLE|11035|413775
45693|FEDERAL UNEMPLOYMENT|128|413775
45692|STATE UNEMPLOYMENT|112|413775
45691|CITY WITHHOLDING|416|413775
43444|Payroll Liabilities|10990|404003
42460|OTHER LIABILITIES|9433|403133
43826|Payroll liabilities|4846|406165
41979|PAYROLL LIABILITIES|1700|402291
42394|COMPENSATED ABSENCES PAYABLE|26490|403088
42395|EMPLOYEE BENEFITS PAYABLE|235|403088
42747|ACCRUED PAYROLL TAXES|5356|403278
42748|ACCRUED RETIREMENT|866|403278
43588|PAYROLL LIABILITIES|11407|404874
42057|MISCELLANEOUS EMPLOYEE PAYROLL WITHHOLDINGS|3466|402563
43450|ACCRUED PAYROLL LIABILITIES|8561|404017
42829|Steward Benefits|7125|403363
42831|Thrift savings plan|209|403363
42830|Payroll Taxes|298|403363
42284|ACCRUED EXPENSES|50112|402873
43578|Payroll Tax Liabllity|19624|404731
43424|ACPU VISA CREDIT CARD - TRAVEL EXPENSES|2692|403993
43428|USPS ACCOUNTING SERVICE - LIFE INSURANCE WITHHELD|167|403993
43427|USPS ACCOUNTING SERVICE - HEALTH INSURANCE WITHHEL|918|403993
43426|USPS ACCOUNTING SERVICE - FERS RETIREMENT WITHHELD|537|403993
43425|INTERNAL REVENUE SERVICE - PAYROLL LIABILITIES|6504|403993
42201|PAYROLL LIABILITIES|1016|402765
42202|BENEFITS PAYABLE|8159|402765
42512|CREDIT CARD CLEAVELAND|2519|403171
42525|LIFE INSURANCE|70|403171
42524|PAYROLL LIABILITIES OTHER|659|403171
42523|TSP PAYABLE|2262|403171
42522|SUTA PAYABLE|39|403171
42521|STATE WITHHOLDING|1191|403171
42520|SOCIAL SECURITY PAYABLE|1144|403171
42519|MEDICARE PAYABLE|268|403171
42518|HEALTH PLAN PAYABLE|297|403171
42517|PAYROLL FERS RETIREMENT PAYABLE|307|403171
42516|PAYROLL FEDERAL WITHHOLDING|1571|403171
42515|CREDIT CARD MEUSEL|5005|403171
42514|CREDIT CARD JONES|1442|403171
42513|CREDIT CARD WOODS|359|403171
43185|Payroll Libilities|10936|403803
43188|due on a credit card account|2|403803
43187|Accured Sick Leave for Full Time Employees|24610|403803
43186|Accured Annual Leave for Full Time Employees|10500|403803
49686|PAYROLL WITHHOLDING AND OTHER ACCRUED EXPENSE|4026|420107
47878|Payroll withholding|1275|418024
50476|HEALTH INSURANCE|382|421242
50466|FEDERAL WITHHOLDING|523|421242
50475|COLCPE|100|421242
50474|TSP|1800|421242
50473|CALIFORNIA TRAINING TAX|4|421242
50472|CALIFORNIA UNEMPLOYMENT|115|421242
50471|CALIFORNIA STATE DISABILITY|108|421242
50470|CALIFORNIA WITHHOLDING|298|421242
50469|FUTA|532|421242
50468|SOCIAL SECURITY|1218|421242
50467|MEDICARE|285|421242
50478|RETIREMENT|114|421242
50477|LIFE INSURANCE|97|421242
45452|PAYROLL TAXES PAYABLE|37854|412989
47213|VISA PAYABLE|3594|417574
47215|SECURITY DEPOSITS PAYABLE|1810|417574
47214|BENEFITS WITHHOLDING LIABILITIES|7995|417574
50863|NONE|0|426644
48657|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|3784|418785
41557|Acrued Payroll Taxes|1599|400543
59905|Accrued Annual Leave/Sick Leave - President|9016|460870
59906|Accrued Annual Leave/Sick Leave - Vice President|7331|460870
45561|BRUSH GRAPHICS|550|413352
45562|MUSCULAR DYSTROPHY ASSOCIATION|1731|413352
45599|TAXES PAYABLE|1854|413404
45600|UNFUNDED DEFERRED EXPENSES|64933|413404
45620|payroll taxes withheld|5469|413580
50866|Payroll l Taxes|425|426670
47100|ACCRUED VACATION|9915|417324
47101|ACCRUED PAYROLL|7420|417324
49443|Payroll Tax Withholdings|2314|419835
49445|Income Taxes Payable|76488|419835
49444|Rental Security Deposits|1861|419835
49565|Pension payable|202052|420015
49570|Payroll withholdings payable|99962|420015
49569|Accrued income taxes|326358|420015
49568|Payroll taxes payable|143846|420015
49567|Accrued salary|19576|420015
49566|Penalties and interest payable|90866|420015
43927|PAYROLL WITHHOLDINGS|5781|406606
43929|PENSION PLAN PAYABLE|28825|406606
43928|ACCRUED PAYROLL TAX EXPENSE|998|406606
48862|Accrued Leave and Sick Pay for Officers|97041|419022
50360|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|2536|420857
50830|Payroll Taxes|2705|426158
50831|Accrued Income Taxes|25000|426158
50918|CURRENT YEAR BUSINESS INCOME TAX|4000|427656
50911|CURRENT YEAR PAYROLL TAXES AND PAYROLL DEDUCTIONS|9984|427656
50917|ACCRUED TAX PENALTIES|3945|427656
50916|INCOME TAX PAYABLE 2008 990T UNPAID BALANCE|920|427656
50915|2006 FED UNEMPLOY TAX UNPAID BALANCE|6639|427656
50914|2008 AND PRIOR 941 PAYROLL TAXES UNPAID BALANCE|19239|427656
50913|INCOME TAX PAYABLE 2006 AND PRIOR 990T UNPAID BAL|8194|427656
50912|LIUNA LOCAL UNION A DISTRICT COUNCIL PENSION FUND|46866|427656
50920|INCOME TAXES PAYABLE, MO 1120 Y/E 12-31-03 AND 04|32428|427656
50919|INCOME TAXES PAYABLE, MO 1120 Y/E 12-31-03 AND 04|195755|427656
50486|State Unemployment Taxes|548|421390
50655|PREPAID COPIER LEASE|11452|423108
48634|PAYROLL TAXES WITHHELD AND ACCRUED|4839|418730
47351|President's Accrued Leave|1750|417635
50150|ACCRUED SALARIES|796924|420700
50160|REAL ESTATE ESCROW AFGE COUNCIL 19|1491|420700
50159|TSA DUES FILE IN|235008|420700
50158|TENANT DEPOSITS HELD|30000|420700
50157|INCURRED BUT NOT REPORTED HEALTH CLAIMS|249715|420700
50156|ACCRUED PAYROLL TAXES PAYABLE|82123|420700
50155|ACCRUED PENSION COST|17007137|420700
50154|ACCRUED POSTRETIREMENT HEALTH BENEFITS|29828497|420700
50153|DEFERRED REVENUE|1004933|420700
50152|ACCRUED VACATION|1355237|420700
50151|LOCAL UNION MONIES IN ESCROW|201969|420700
44449|Accrued Salaries|1923911|408776
44456|Accrued DC UBIT|11677|408776
44455|Accrued federal UBIT|34121|408776
44454|Accrued Exps - Premiums payable to Ins Underwriter|32936|408776
44453|Dues Paid in Advance|38065|408776
44452|Deferred Rent Revenue|146809|408776
44451|Dues W/H Payable|445180|408776
44450|Deferred Compensation|488605|408776
50083|VACATION LIABILITY ACCRUAL|61802|420627
50086|DUES PAYABLE|89886|420627
50085|ACCOUNTS PAYABLE|4214|420627
50084|PAYROLL TAXES PAYABLE|7489|420627
61796|Professional fees |11978|468701
61808|Per capita payments|56472|468701
61807|Other Allowcations to members|21038|468701
61806|Grievance Awards to members|13985|468701
61805|Convention Expense|4875|468701
61804|Leadership Training|2425|468701
61803|Civil Rights Advocacy (W/FP)|2217|468701
61802|Community Services Donation|500|468701
61801|Legislative Education and training|1200|468701
61800|Organizing|350|468701
61799|Social activities|4797|468701
61798|Petty cash|1176|468701
61797|Printing and publications|1519|468701
45178|n/a|0|412702
47583|Federal Payroll Taxes|520|417782
47584|State Payroll Taxes|553|417782
49051|DECA FEES|128|419310
49046|941 TAXES|2638|419310
49050|SALARIES|1373|419310
49049|FEDERAL UNEMPLOYMENT TAX|142|419310
49048|AL  UNEMPLOYMENT TAX|9|419310
49047|AL W/H TAXES|316|419310
49053|KNOLOGY|115|419310
49052|PER CAPITA TAX|10596|419310
49042|Per Capita Dues Payable|975|419308
41404|FEDERAL UNEMPLOYMENT TAXES|277|399382
41412|RETIREMENT BENEFITS PAID BY EMPLOYEE|1043|399382
41411|RETIREMENT BENEFITS PAID BY EMPLOYER|394|399382
41410|SOUTH CAROLINA UNEMPLOYMENT TAXES|19|399382
41409|SOUTH CAROLINA CONTINGENCY ASSESSMENT|1|399382
41408|VIRGINIA UNEMPLOYMENT TAXES|65|399382
41407|SOCIAL SECURITY TAXES|124|399382
41406|MEDICARE TAXES|29|399382
41405|FEDERAL WITHHOLDING TAXES|46|399382
49623|PAYROLL TAXES|3055|420054
49624|VACATION AND SICK LEAVE|21916|420054
50957|Payoll Liabilities|1213|428496
51093|Due to locals-dues|66577|430430
42735|Payroll Liabilities|2134|403270
49284|PAYROLL TAXES|312|419615
49888|PER CAPITA TAX PAYABLE|28725|420420
49889|REFUNDS PAYABLE|572|420420
43850|DEFERRED REVENUE|15000|406182
61776|N/A|0|468587
45701|Payroll Withholdings|1535|413858
45702|Dental Insurance Payments|2516|413858
55990|Payroll Liabilities|1294|447583
47874|National Convention Awards Payable|2750|418021
43880|PER CAPITA PAYABLE TO AFT|26715|406368
43881|PENSION PAYABLE|3337|406368
51100|ACCRUED PENSION CONTRIBUTION|24958|430436
51106|PER CAPITA PAYABLE|50402|430436
51105|REBATES PAYABLE|9268|430436
51104|ACCRUED VACATION PAYABLE|28749|430436
51103|MWC/CSA CONTRIBUTION PAYABLE|20|430436
51102|SALARIES PAYABLE|8868|430436
51101|SURETY BOND PAYABLE LOCAL|50|430436
50515|ACCRUED PAYROLL TAXES|5513|421570
50516|ACCRUED FEDERAL TAX LIABILITY|870|421570
43375|Payroll Tax Withholdings|934|403886
46439|Payroll taxes payable|411|415770
41861|Credit cards payable|10097|401805
41860|Per capita taxes collected|22644|401805
46494|garnishment from R Hughes  owed to Student Loan|75|415808
46495|deducted but not paid to COLCPE|133|415808
49180|INTERNATIONAL UNION TIP DEDUCTION PAYABLE|23|419463
49181|PAYROLL TAXES PAYABLE|339|419463
44484|WITHHELD PAYROLL DEDUCTIONS|10872|408917
44485|DEFERRED REVENUE|316|408917
51545|N/A|0|432994
48155|Payroll taxes payable|4454|418340
48153|Accrued interest payable - National office|77640|418340
48154|Credit card payable|4076|418340
48156|Accrued pension payable|11722|418340
41947|WITHHELD BENEFITS PAYABLE|3192|402120
44004|PAYROLL TAXES|1009|406702
45794|Deferred Compensation|2840733|414117
45797|Miscellaneous Payables|4146|414117
45796|Payroll Liabilities|36059|414117
45795|Active Ballot Club|4649|414117
46179|PAYROLL TAXES PAYABLE|7433|415430
46182|ACCRUED SEVERENCE|54293|415430
46181|OTHER PAYROLL WITHHOLDINGS|885|415430
46180|PENSION LIABILITY|1437|415430
47726|FEDERAL INCOME TAXES PAYABLE|28217|417881
47727|STATE INCOME TAXES PAYABLE|5142|417881
44867|PAYROLL TAXES|113933|410511
48389|Payroll taxes and withholdings|10916|418486
42292|Security Deposit|3000|402882
49476|Vacation Payable|9258|419895
41719|Payroll liabilities|3483|401299
46503|PAYROLL TAXES WITHHELD|1044|415818
46504|BENEFITS WITHHELD|664|415818
48770|ACCRUED VACATION PAYABLE|16141|418930
48771|ACCRUED WAGES AND PAYROLL TAXES|7529|418930
42157|CLIC WITHHOLDING|102|402696
42155|VACATION WITHHOLDING|720|402696
42156|WORK FEES WITHHOLDING|435|402696
50451|ACCRUED VACATION AND SICK LEAVE PAYABLE|80099|421142
50694|PAYROLL TAXES PAYABLE|619|423496
50527|Accrued Real Estate Taxes|30922|421619
50530|Other Accrued Liabilities|907|421619
50529|Accrued Payroll|7113|421619
50528|Retiree Rebate Account|16845|421619
49633|Accrued Payroll & w/h Taxes Payable|4819|420062
45516|Withheld Thrift Savings Plan Deposits|457|413081
45517|Colorado State Income Tax|35|413081
50363|Payroll Withholdings|110|420868
48366|Payroll Taxes Withheld|6|418447
48368|Employee Retirement Accrued|216|418447
48367|Payroll Taxes Accrued - federal & state|3308|418447
44135|PAYROLL TAXES PAYABLE|6817|407214
44136|ACCRUED PAYROLL|955|407214
50215|PAYROLL TAXES|6935|420762
50216|CAPITAL LEASE OBLIGATION|9062|420762
46427|Funds Held for Others|16486|415751
46428|Payroll Liabilities|675|415751
50572|PERMIT FEES DUE TO INTERNATIONAL UNION|80827|422037
50573|PER CAPITA TAXES|12719|422037
51197|SECURITY DEPOSITS PAYABLE|150364|430735
51198|UNEARNED RENTAL INCOME|22623|430735
50658|FEDERAL WITHHOLDING|590|423137
50665|EMPLOYERS SHARE MEDICARE|100|423137
50664|EMPLOYERS SHARE FICA|428|423137
50663|FEDERAL UNEMPLOYMENT|50|423137
50662|STATE UNEMPLOYMENT|6|423137
50661|STATE INCOME TAX WITHHOLDING|474|423137
50660|MEDICARE WITHHELD|100|423137
50659|SOCIAL SECURITY WITHHELD|428|423137
43473|Accrued Salaries Payables|150283|404196
43475|Other Payables|52292|404196
43474|Accrued Vacation Payable|229776|404196
49136|PENSION AND HEALTHCARE WITHHOLDINGS|1597|419413
49137|PAYROLL TAXES WITHHELD|711|419413
50585|Payroll Liabilities|407|422130
48901|Payroll Liabilities|16268|419033
46623|APWU POWER DUE TO/FROM & MISC CURRENT LIABILITIES|3403|416321
49522|SECURITY DEPOSITS|5113|419966
49524|VACATION AND SICK TIME PAYABLE|195980|419966
49523|ACCRUED WAGES AND PAYROLL TAX PAYABLE|88179|419966
50353|Credit card payable|294|420851
42013|C.O.P.E. Withheld|887|402368
42014|Payroll Liabilities|219|402368
47160|PAYROLL TAXES PAYABLE|3363|417444
43935|Payroll Taxes|3318|406609
43936|Accounts Payable|1122|406609
45942|Payroll Taxes Payable|3015|414714
49487|Acrued Wages|11357|419925
42730|SECURITY DEPOSIT|1600|403268
42731|PAYROLL TAX  WITHHELD|1016|403268
43624|Account Payable-Capital One|57|405046
43625|Payroll Tax Payable|1383|405046
46890|Payroll Tax Payable|390|416879
81797|Credit Cards Payable|2873|536853
81803|Interfund Receivables|1148667|536853
81802|Over-reimbursed advances due to employees|100|536853
81801|Accrued Compensation|124848|536853
81800|Per Capita Payable|804302|536853
81799|Other Current Liabilities|8820|536853
81798|Employee Deductions|3484|536853
45725|IWD TAX|44|413968
45729|FED 941|1398|413968
45728|FED 940|84|413968
45727|IL TAX|34|413968
45726|IA TAX|715|413968
47274|MEMBER INSURANCE PREMIUM PAYABLE|52246|417604
47275|ACCRUED PAID TIME OFF|387509|417604
49534|EMPLOYEES DEFERRED COMPENSATION PLAN|34544|419971
49536|PER CAPITA TAX PAYABLE|78195|419971
49535|VACATION ACCRUAL|80000|419971
40924|Payroll Taxes|2805|393651
40925|Pension|31391|393651
46724|Payroll Taxes and Deductions Payable|47800|416541
46725|From Members for Disbursements on their Behalf|276|416541
49092|UNREMITTED MO WITHHOLDING|56|419360
49093|UNREMITTED CITY OF ST LOUIS EARNINGS TAX|7|419360
46490|PAYROLL TAXES|2971|415803
49843|Payroll Taxes Payable|1865|420342
47075|Payroll taxes payable|243|417294
42174|Powernet Credit Union - Auto|7268|402709
50297|Due to AFSCME Council 4|424696|420822
50299|Due to Chapters|768213|420822
50298|Due to International|236097|420822
49346|Accrued Expenses|93124|419690
49349|Accrued Post-Retirement Benefits|2429486|419690
49348|Accrued Severance|271299|419690
49347|Accrued Vacation|247980|419690
50098|Accrued Payroll Taxes|2370|420637
47280|Payroll Taxes Payable|4113|417609
50767|WITHHOLDING LIABILITIES|5239|425249
49928|ESCROWED MONEY|555360|420464
49929|PROVIDER MONEY|41268|420464
48880|Death Burial Benefits|28250|419029
48882|Payroll withholding payable|1715|419029
48881|Accrued vacation|47104|419029
49833|PAYROLL TAXES PAYABLE|5594|420316
49834|ACCRUED WAGES|400|420316
45704|PAYROLL LIABILITIES|1889|413860
45706|ADVANCES - HCAN|8460|413860
45705|DEFERRED 585 INCOME|1186|413860
45742|PER CAPITA TAX PAYABLE|601|413977
41927|ACCRUED PAYROLL WITHHOLDINGS|9719|402059
41928|CONTRACTOR BONDS PAYABLE|100000|402059
46192|CHECK EFT FUTA|81|415438
46189|CHECK #18466 PER CAPITA TAX|30961|415438
46191|CHECK #18473 SUTA|257|415438
46190|CHECK #18467 REGION CAP COUNCIL|749|415438
41792|Payroll Liabilities|1084|401657
41795|Other Liabilities|42|401657
41794|Vendors Withheld Taxes Payable|9281|401657
41793|Medical Plan Payable|1149|401657
49890|MEMBERS' CONTINGENCY FUND SAVINGS|135972|420423
49893|PAYROLL TAXES|880|420423
49892|EMPLOYEES - EXCESS FICA WITHHOLDINGS|1584|420423
49891|INTERNATIONAL DUES WITHHELD|458|420423
53703|Accrued Vacation and Sick Pay|322814|439006
53706|Credit Card Liabilities|49550|439006
53705|Misc Payroll Liabilities|5883|439006
53704|Pension Payable|212688|439006
41886|STATE WITHHOLDING|189|402014
45774|Sheffield Village Income Taxes Withheld|343|414059
45776|Ohio Dept of Jobs & Family Services|48|414059
45780|Credit Union Deductions|120|414059
45779|403-B Deductions Withheld|7379|414059
45778|Union Dues Withheld|347|414059
45777|Ohio Buruea of Workers Compensation Insurance|859|414059
45775|Ohio State Income Taxes Withheld|228|414059
51358|Withholding Taxes|27255|431682
48129|Cash held as trustee|7204|418311
48133|Per capita taxes payable|72360|418311
48132|Due to affiliates|9063|418311
48131|Postretirement benefit obligation|1996840|418311
48130|Accrued sick and vacation|894003|418311
51368|FUTA PAYABLE|100|431841
51374|ACCRUED SALARIES|651|431841
51373|UNION EMPLOYEES RELATED DEBTS|3208|431841
51372|SUTA PAYABLE|781|431841
51371|SINOT PAYABLE|90|431841
51370|PR WITHHOLDING|7854|431841
51369|FICA PAYABLE|11657|431841
45497|SEP/IRA|34216|413066
45500|Per Capita Dues for AFL-CIO (December, 2009)|327|413066
45499|Per Capita Dues for IBEW (December, 2009)|7247|413066
45498|FUTA Tax|218|413066
59982|Accounts payable - other|41660|461478
59985|Accrued postretirement benefit|422272|461478
59984|Accrued annual leave|27233|461478
59983|Accrued payroll|13323|461478
43201|Security Deposits|2660|403808
