OID|DESCRIPTION|BOOK_VALUE|RPT_ID
91244|GHQ Total Other Assets Office Rental Deposit|1100|736294
91872|Prepaid Taxes|682|738832
91875|Inventory Asset|120|738832
91874|American Funds|7650|738832
91873|Prepaid Insurance|686|738832
91692|RESERVE FOR MARKET VALUE|4216436|737960
91698|ACCRUED INCOME|274762|737960
91697|DEFERRED COMPENSATION - 457B|1195102|737960
91696|ALLOWANCE FOR DOUBTFUL ACCOUNTS|-3550339|737960
91695|SECURITY DEPOSITS|128213|737960
91694|EMPLOYEE TRAVEL ADVANCES|271501|737960
91693|PREPAID EXPENSES|1543814|737960
91826|Security Deposit|2414|738729
91122|Reserve for market value of investments|112946|736136
91124|Security Deposits|11810|736136
91123|Prepaid expenses|155708|736136
90184|NONE|0|730163
90279|PREPAID PAYROLL TAXES AND WITHHOLDING|5269|730524
91034|OVER PAYMENT OF PAYROLL WITHHOLDINGS |40|735973
91148|PREPAID EXPENSES|113567|736178
91149|DONATED ARTWORK|8120|736178
90628|Payroll liabilities prepaid|110|734554
90896|N/A|0|735683
90780|stamps on hand|55|735345
90685|N/A|0|734908
90748|none|0|735148
90569|Inventory|4594|733974
90559|none|0|733794
91682|Utility security deposit|5707|737933
91683|Prepaid expenses|178148|737933
91860|PREPAID EXPENSES|457385|738823
91863|INSURANCE ANNUITY AND INVESTMENTS|1858696|738823
91862|DEPOSITS|791777|738823
91861|INVENTORY|56292|738823
91297|Other assets|158|736381
91298|Deferred revenue from Theft loss Recovery|3850|736381
91684|n/a|0|737934
90198|SECURITY DEPOSIT|8662|730296
91679|Prepaid Assets|831|737921
90839|SECURITY DEPOSIT|1300|735488
91763|Certificate of Deposit|370139|738435
90570|Deposits|253|733996
90571|Prepaid expenses|9941|733996
91051|Partnership of various labor org land acquisition|51035|736000
91130|Security Deposits|1160|736144
91131|Prepaid Rent|425|736144
90863|ALABAMA POWER UTILITY DEPOSITS|955|735581
90864|MOBILE WATER UTILITY DEPOSITS|280|735581
91991|Security deposits |1356|739154
91462|Prepaid Expenses|10624|736693
90614|Amount Due from SAL 497 Realty, LLC|14008|734227
90791|Advance to Assistant Executive Director|100|735394
91740|UTILITY DEPOSITS|100|738300
91744|OTHER PREPAIDS|90|738300
91743|PREPAID INSURANCE|699|738300
91742|SUPPLIES INVENTORY|3494|738300
91741|PREPAID POSTAGE|1139|738300
91402|Prepaid Expenses|114633|736547
91407|Due from Related Entities|923952|736547
91406|Other receivables|354981|736547
91405|Security Deposits|88309|736547
91404|Rebates Receivable|228231|736547
91403|Accrued Income Receivable|11343|736547
91649|Security Deposit|2500|737846
91650|Prepaid Expense|101|737846
91093|PREPAID EXPENSES|3592|736078
91274|SECURITY DEPOSIT|9124|736348
90371|Lease Deposits|500|731533
90372|Prepaid Expenses|45394|731533
91667|Rent Security Deposit|3932|737893
91642|Due From FEA - Post Retirement Benefit|38555|737823
91644|Valuation allowance|1871|737823
91643|PESCO Stock|2001|737823
91567|Prepaid Expenses|56229|737362
90679|Prepaid expenses|27912|734890
90681|Exchange|572317|734890
90680|Security deposits|9603|734890
91384|Prepaid expenses|16245|736505
91385|Loan Costs net of accumulated amortization|2500|736505
91677|POSTRETIREMENT HEALTH CARE BENEFITS|14042057|737920
91678|DEFERRED COMPENSATION RETIREMENT ASSET|559924|737920
91757|Prepaid expenses|43263|738398
91663|Miscellaneous prepaids|20226|737892
91666|Art|5093|737892
91665|Prepaid insurance|116484|737892
91664|Prepaid taxes|6047|737892
91712|Deferred Compensation|199555|737980
91717|Accounts Receivable Other|620511|737980
91716|Interest/Other|6252|737980
91715|Inventory|168104|737980
91714|Lease Deposits|70252|737980
91713|Prepaid Expenses|363014|737980
91133|PREPAID EXPENSE|287228|736148
91135|DEBT ISSUE COSTS|11707|736148
91134|SECURITY DEPOSIT|63050|736148
91654|Deferred Compensation|2212413|737881
91656|Security/Benefit Plan Deposits|51366|737881
91655|Prepaid Expenses|537307|737881
91575|Prepaid Expenses|59946|737396
91577|Prepaid CVENT registrations|17588|737396
91576|Prepaid Postage|12600|737396
90886|DUE FROM NYSC|11720|735644
90487|PREPAID EXPENSES|74303|732632
90488|SECURITY DEPOSIT|12465|732632
91485|Prepaid Expenses|26659|736765
91486|Security Deposit|14759|736765
91651|Other Deposits|8100|737848
91652|Promotional Inventory|44830|737848
91808|Lease Security Deposit|3735|738642
90861|LETTER OF CREDIT|30885|735579
90862|UTILITY DEPOSITS|5408|735579
91738|MISCELLANEOUS RECEIVABLES|258291|738234
91739|PREPAID EXPENSES|102626|738234
91630|Prepaid Insurance|42690|737762
91633|Deposits|4347|737762
91632|Travel Advances|641|737762
91631|Prepaid Expenses|157340|737762
91769|PREPAID STATE BUSINESS TAXES|435|738464
90999|Prepaid Expenses|6188|735912
91721|PREPAID EXPENSES|402|738022
91722|SECURITY DEPOSITS|100|738022
90291|INVENTORY OF PROMOTIONAL MERCHANDISE |46722|730552
90763|Prepaid Expenses for July 2020|11799|735226
90764|Inventory of Shirts & Jackets for Sale|30014|735226
91432|Receivable from Apprenticeship Training Trust|1964|736608
91816|Prepaid Expense|22727|738692
91819|Prepaid credit card|8428|738692
91818|Unamortized loan fees|25690|738692
91817|Security Deposit|18999|738692
91136|SECURITY DEPOSIT|1600|736154
91815|Prepaid Expenses|5611|738687
91764|PREPAID EXPENSES|21083|738440
91335|Merchandise Inventory|691|736427
91925|Prepaid Expenses|370812|738959
91927|Security Deposits|3194|738959
91926|Group Insurance Reserves|8364148|738959
90983|INVENTORY OF PROMOTIONAL ITEMS|31184|735892
90231|PREPAID EXPENSES|1435|730462
91497|Due from Related Parties - Working Assessments|53573|736806
91498|Due from Related Parties - Dues Escrow|21683|736806
91389|INVENTORY - SHIRTS|2366|736519
91390|UTILITY DEPOSITS|598|736519
90884|Security Deposit|1350|735638
91434|ADVANCES AND PREPAID EXPENSES|31206|736624
91562|Due from Related Party,net of allowance of $28,672|28672|737322
91564|Prepaid Expenses|2500|737322
91563|Dues Receivable|87750|737322
91020|Security Deposit|4350|735959
90744|INVENTORY OF PROMOTIONAL ITEMS (ESTIMATED)|500|735125
91805|T-SHIRTS|2000|738633
91232|Prepaid Expenses|3651|736274
91765|INVENTORY|7285|738441
90961|INVENTORY OF PROMOTIONAL ITEMS|7496|735830
91699|Prepaid Insurance|5672|737961
91701|Prepaid Expenses|7341|737961
91700|Security Deposit|1545|737961
91397|Funds on Deposit with ADP |60000|736531
90958|Deposits|1905|735821
91846|Promotional Inventory|51348|738790
90643|Prepaid Expenses|49497|734636
90741|PENSION FUND|85316|735104
90742|DEPOSITS|56243|735104
91900|INVENTORY|925|738906
91041|SECURITY DEPOSIT FOR CONVENTION|2000|735984
90827|PROMOTIONAL MERCHANDISE ON HAND|29625|735465
90786|PROMOTIONAL MERCHANDISE ON HAND|38245|735368
90957|PROMOTIONAL MERCHANDISE ON HAND|2684|735818
91143|PROMOTIONAL MERCHANDISE ON HAND|7230|736170
91145|EXCESS OF PAYMENT OVER WITHHOLDING ON PAYROLL TAX|55|736170
91144|EMPLOYEE DEFERRED COMPENSATION ACCOUNT|138682|736170
91334|PROMOTIONAL MERCHANDISE ON HAND|11964|736425
91766|Security Deposit|734|738445
91767|Inventory - Stamps|13804|738445
91618|PREPAID EXPENSES|7710|737740
86540|Prepaid Insurance|117626|711218
86545|Prepaid Union Leave|64648|711218
86544|Security Deposits|319834|711218
86543|Prepaid Convention and Conference Expense|30537|711218
86542|Prepaid Maintenance Contracts |351721|711218
86541|Prepaid Rent|75711|711218
90833|ADVANCES ON BEHALF OF J A C|82488|735482
90837|PREPAID TAXES|6821|735482
90836|DUR FROM AFFILIATE|75|735482
90835|INVENTORY|3600|735482
90834|PREPAID INSURANCE|21552|735482
91886|PREPAID EXPENSES|582158|738889
91853|PREPAID INSURANCE|28521|738808
91855|RENTAL SECURITY DEPOSIT|1000|738808
91854|PREPAID EXPENSES|61939|738808
92004|T shirts|4080|739566
92008|Masks|201|739566
92007|Jackets|100|739566
92006|Hats|330|739566
92005|Bibles|4056|739566
90889|PROMOTIONAL MERCHANDISE ON HAND|29128|735661
90759|EMPLOYEE REIMBURSEMENT RECEIVABLE|384|735198
90960|Prepaid Expense|19977|735825
91036|PREPAID REAL ESTATE TAX|150151|735975
91035|PREPAID INSURANCE|3764|735975
91037|PREPAID OTHER EXPENSE|46235|735975
90891|Deposits|3810|735668
91777|PAYROLL ACCOUNT|100|738495
91778|PETTY CASH ACCOUNT|23|738495
91980|PREPAID EXPENSES|29344|739047
91981|SECURITY DEPOSIT|4000|739047
91619|None|0|737745
90606|Security Deposit|4400|734200
91851|Prepaid expenses|8712|738805
91852|Deposits|800|738805
91949|SECURITY DEPOSIT|5954|739004
91955|PREPAID PENSION COST|316865|739004
91954|INSUFFICIENT FUNDS DEPOSIT RETURNS|936|739004
91953|PRINCIPAL TRUST DEPOSIT ACCOUNT|156592|739004
91952|PROMOTIONAL ITEMS/OFFICE SUPPLY INVENTORY|44357|739004
91951|PREPAID EXPENSES|81955|739004
91950|DUE FROM AFFILIATES|737975|739004
90819|Security Deposit|3203|735456
91607|SECURITY DEPOSIT|2300|737612
90580|PREPAID INSURANCE|13125|734090
90585|OTHERS|206|734090
90584|PREPAID EXPENSES|4012|734090
90583|PREPAID EMPLOYEE BENEFITS|3046|734090
90582|PREPAID DUES AND SUBSCRIPTIONS|2292|734090
90581|PREPAID MAINTENANCE AGREEMENT|2700|734090
90900|Payroll Accrual|10033|735705
90195|Deposits and prepaid expenses|1894|730269
91172|Movie Pass Inventory|460|736215
91176|Dues Receivable|4725|736215
91175|Warranties|2222|736215
91174|Prepaid Expenses and Condo Fees and Other|8288|736215
91173|Software|1|736215
91517|INTEREST RECEIVABLE|64621|736968
91521|DEPOSITS|753|736968
91520|SOFTWARE, NET OF ACCUMULATED AMORTIZATION|0|736968
91519|INVENTORY|8487|736968
91518|PREPAID EXPENSES|24042|736968
91219|Denim Jacket|900|736264
91217|Hooded Sweatshirt|210|736264
91218|Non-Hooded Sweatshirt|880|736264
91229|Hats|68|736264
91228|Stocking Hats|1342|736264
91227|Duck Jacket|5400|736264
91226|Fleece Jacket|1500|736264
91225|Windbreaker|800|736264
91224|Men's Button Down|850|736264
91223|Women's 3/4 Zip|440|736264
91222|Long Sleeve Shirt|1008|736264
91221|Short Sleeve Shirt|648|736264
91220|Denim Shirt|690|736264
90217|PREPAID PER CAPITA|131205|730376
90218|RENT SECURITY DEPOSIT|4900|730376
91325|Prepaid expense|35425|736414
90484|Miscellaneous Exchange|2946|732620
90923|PROMOTIONAL MERCHANDISE ON HAND|15071|735734
91083|PROMOTIONAL MERCHANDISE ON HAND|2371|736065
91850|Accrued Interest|6199|738803
91885|PREPAID EXPENSES|6833|738883
90493|Deposits for Future Meeting|7329|732675
91703|Prepaid expenses|2731|737965
91704|Debt issuance costs|5864|737965
90230|Office lease deposits|1845|730461
91737|Prepaid Expenses|9817|738224
90950|Security Deposit|11050|735792
90952|Prepaid Rent |145683|735792
90951|Payroll Retention Credit|131395|735792
90701|Prepaid expenses|6886|734974
90870|Refundable deposits|1369|735600
90874|Prepaid expenses|2137|735600
90873|Other receivables|1927|735600
90872|Health and legal trust advanced expenses|6242|735600
90871|Due from affiliates|2596|735600
91285|NONE|0|736357
91139|UNION PRODUCTS AVAILABLE FOR SALE TO MEMBERS|42988|736167
91829|RENT DEPOSITS|932|738736
91299|Allowance for Bad Debt|-1603239|736385
91301|Market Value Reserve|3396018|736385
91300|Prepaids & Deposits|1232616|736385
91489|MISCELLANEOUS ASSETS INCLUDING DEPOSITS|7155|736786
90752|DEPOSIT - SYSTEM FUNDS TRAINING VENUE|153750|735174
90753|PREPAID INSURANCE|12119|735174
91515|Promotional Supplies|287931|736964
91516|Office Supplies|65387|736964
90313|Prepaid Expenses |995982|730590
90316|Deferred Compensation|543675|730590
90315|Prepaid Deposits|35055|730590
90314|Supplies Inventory|9016|730590
90267|Inventories - Membership Supplies|96497|730509
90280|RENT DEPOSITS|8630|730528
90281|CONVENTION HOTEL DEPOSIT|6000|730528
91291|INVENTORY OF PROMOTIONAL  ITEMS|182867|736371
91293|CREDIT CARD REWARDS|2268|736371
91292|PREPAID TRAVEL EXPENSE - SEE ITEM 69|114724|736371
90436|Preapid Expenses|646847|732245
90437|Security Deposit|25772|732245
91305|Mortgage Loan Fees|47401|736387
91312|Allowance for Doubtful Loans Receivable|-147500|736387
91311|Allowance for Doubtful Accounts Receivable|-240146|736387
91310|Leasing Commissions|38861|736387
91309|Travel Advance|3279|736387
91308|Deposits - Rent|3000|736387
91307|Deposits - Meetings|20515|736387
91306|Prepaid Expenses|419380|736387
91471|INVENTORY|162377|736711
90910|PREPAID INSURANCE|375057|735728
90921|DEPOSIT HELD BY PAYROLL COMPANIES|1488095|735728
90920|DUE FROM AFFILATE IBEW - PBF|1263982|735728
90919|PREPAID CONVENTION EXPENSES|248124|735728
90918|INVENTORY OF LOCAL UNION AND OFFICE SUPPLIES|590946|735728
90917|INVENTORY OF MERCHANDISE HELD FOR RESALE|931906|735728
90916|DUE FROM BROKER FOR SECURITIES PENDING SETTLEMENT|5923535|735728
90915|COST OF HOMES PURCHASED FOR RELOCATION|752806|735728
90914|POSTAGE DEPOSIT|8000|735728
90913|PREPAID SUBSCRIPTIONS|332258|735728
90912|PREPAID SERVICE AGREEMENTS|65193|735728
90911|PREPAID POSTAGE|141178|735728
90648|DEFERRED COMPENSATION PLAN|2169717|734678
90652|VENDOR AWARD POINTS|2159|734678
90651|INVENTORY OF PROMOTIONAL ITEMS FOR RESALE/GIVEAWAY|31438|734678
90650|PREPAID INSURANCE|83013|734678
90649|SECURITY AND OTHER DEPOSITS|14685|734678
90186|Security Deposits|16300|730169
90187|Due from AGVA Gen Sick & Relief Fund|21287|730169
91270|Prepaid Postage in Transit Publication Meter|35000|736343
91273|Interco Receivable-ATU Training 8 Education Center|2896100|736343
91272|Accr Int ATU Training &Education Center Mortgage|8502192|736343
91271|ATU Health Fund Reserve|28000|736343
90320|Accrued Investment Income|26664|730601
90323|Investment Market Value Adjustment|903126|730601
90322|Exchanges|8332|730601
90321|Prepaid Expenses|8807|730601
90937|PREPAID AIRFARE|270082|735764
90940|INTEREST RECEIVABLE|15591|735764
90939|SIGNALMAN'S STORE INVENTORY|68027|735764
90938|PREPAID INSURANCE|7938|735764
90475|ACCRUED INTEREST AND DIVIDENDS|268848|732584
90478|SECURITY DEPOSITS & OTHER|7850|732584
90477|INVENTORY|23839|732584
90476|PREPAID EXPENSES|144768|732584
90600|ACCRUED INTEREST RECEIVABLE|14372|734185
90604|DUE FROM RENTAL AGENT|295833|734185
90603|INVENTORY|19879|734185
90602|PREPAID EXPENSES|69250|734185
90601|DEPOSITS|252504|734185
91068|PREPAID EXPENSES|434885|736014
91072|INTEREST RECEIVABLE ON CDS AND INVESTMENTS|22725|736014
91071|GENERAL EXECUTIVE BOARD MEETING DEPOSIT|3655|736014
91070|CONVENTION DEPOSIT|103124|736014
91069|MERCHANDISE INVENTORY|119881|736014
91719|DEPOSIT WORKERS COMPENSATION|15000|738004
91720|LEASE SECURITY DEPOSITS|187674|738004
91181|Inventory|51844|736227
91182|Prepaid Expenses|167900|736227
90366|Statues on hand|39100|730666
90370|Affinity inventory on hand|4518|730666
90369|Transit checks in hand|18179|730666
90368|Dependent health care deposit|5675|730666
90367|Postage on deposit|15040|730666
91758|Prepaid insurance & bonding|186987|738403
91761|Prepaid meetings|174221|738403
91760|Inventory|47225|738403
91759|Accrued royalties|130000|738403
90564|PREPAID INSURANCE|332|733914
90565|OTHER|3|733914
91707|Travel Advances/Deposits|291430|737973
91711|Interest in NEA Member Benefits|46588548|737973
91710|Software Deposit|22394|737973
91709|Prepaid Expenses|3608325|737973
91708|Postage Inventory|30802|737973
90605|ACCRUED INTEREST RECEIVABLE|6190|734186
90663|Cash Value on Deferred Compensation|1311206|734710
90667|Prepaid Postage-RCBP|4495|734710
90666|Prepaid Other expenses|91192|734710
90665|Prepaid Postage|10000|734710
90664|Prepaid Insurance|105146|734710
90297|Accrued Interest and Dividends|1585195|730568
90311|Prepaid Convention|676263|730568
90310|Prepaid UNI Assesment|285020|730568
90309|Prepaid Software License|1326|730568
90308|Prepaid Internet|15923|730568
90307|Prepaid IT Support|41685|730568
90306|Cash Collateral Held Under Securities Lending Prog|1997770|730568
90305|Prepaid Benefits|30145|730568
90304|Deposits|71740|730568
90303|Deferred Rent|243203|730568
90302|Prepaid Maintenance Contract|225524|730568
90301|Prepaid Postage|479070|730568
90300|Prepaid Insurance|293926|730568
90299|Prepaid Taxes|745841|730568
90298|Inventory|254375|730568
91502|Prepaid Payroll Liability|395|736871
90625|PREPAID EXPENSES|756|734408
91687|SUPPLIES INVENTORY|600|737937
91768|PREPAID EXPENSES|5521|738453
90767|INVENTORY OF PROMO ITEMS FOR MEMBERS (ESTIMATED)|3029|735273
90768|PREPAID PAYROLL TAXES|102|735273
91127|PREPAID LIFE AND DISABILITY INSURANCE WITHHOLDINGS|7367|736143
91129|EARNEST MONEY ON PURCHASE OF LAND|25000|736143
91128|INVENTORY PROMO ITEMS/CARDS EMPLOYEES/MBRS (EST.)|46000|736143
90688|SUPPLIES INVENTORY|4356|734947
90822|LABOR TEMPLE ASSOCIATION INC.|25000|735460
91313|INVENTORY OF TRAINING BOOKS AND KNEEPADS|88061|736392
91315|PREPAID EXPENSES|145825|736392
91314|PREPAID INSURANCE|89320|736392
91864|PREPAID EXPENSES|69086|738826
91865|PREPAID EXPENSES - DUES|125784|738826
91792|LEASE SECURITY|90625|738609
91795|NBC LOA REIMBURSEMENT|935000|738609
91794|PAYROLL CLEARING|999|738609
91793|SECTOR DUES|-6190|738609
91208|Inventory of Supplies for Resale|3284|736254
91209|Prepaid Payroll Taxes|929|736254
91634|DUE FROM AFFILIATE|7701|737767
91411|Butterball Gift Certificates|1780|736556
91617|Lease security deposit|417|737705
90595|Prepaids|5000|734159
91250|Due from Pension Fund|23474|736304
91252|Due From Health and Welfare Fund|1291|736304
91251|Due from Annuity Fund|1688|736304
90908|Prepaid Expenses|11380|735722
91353|PREPAID EXPENSE--INSURANCE|3841|736486
91357|STATE OF TEXAS UNCLAIMED PROPERTY FUND-COMPASS BNK|47242|736486
91356|ALLOWANCE FOR DOUBTFUL ACCOUNTS-MISC. RECEIVABLES|-7714|736486
91355|PAYPAL ACCOUNT|44119|736486
91354|MISCELLANEOUS RECEIVABLE|115|736486
90660|PREPAID EXPENSES|19130|734694
90661|DUE FROM MEMBERS|13382|734694
90953|Construction Bond|334916|735797
91053|PREPAID EXPENSES|2515|736005
90646|CLOTHING AND OTHER MERCHANDISE ON HAND|6931|734667
91156|Security Deposit|989|736195
91215|INVENTORY OF PROMOTIONAL MERCHANDISE|53500|736261
91216|SPORTS TICKETS FOR MEMBERS|13759|736261
91551|Prepaid Insurance|618|737250
91552|Small investments|521|737250
91075|PREPAID UA PERCAPITA TAX|19021|736034
91086|PROMOTIONAL ITEMS INVENTORY|19264|736074
90592|Security Deposit|4000|734148
90902|Property Tax Escrow|4611|735707
90903|Inventory|22561|735707
90627|INVENTORY OF PROMOTIONAL ITEMS|5580|734488
90380|Prepaid Health Insurance Benefits|257651|731579
90391|Prepaid Election Services|36674|731579
90390|Prepaid FIA per Capita|15831|731579
90389|Prepaid Maintenance & Security Agreements|10000|731579
90388|Prepaid Network/Video Meetings|10407|731579
90387|Prepaid IT Service & Support Agreements|146743|731579
90386|Prepaid Communication & Media Service|22106|731579
90385|Prepaid Insurance|194724|731579
90384|Prepaid Broadpoint Support|91868|731579
90383|Other Prepaid Expenses|2597|731579
90382|Prepaid Transit Checks|21221|731579
90381|Prepaid Postage|41353|731579
90805|UNION IMPRINTED PROMOTIONAL ITEMS|3340|735442
90806|UNREDEEMED CREDIT CARD REWARD POINTS|6036|735442
90745|PREPAID RENT|238253|735131
90677|INVENTORY|6829|734878
90797|Prepaid Rent|700|735406
91528|ESCROW FOR PURCHASE OF BUILDING|1000000|737010
90706|Security deposit|3266|734986
90997|Accrued Interest|89|735906
90945|PREPAID INSURANCE|7460|735777
91287|Merchandise Inventory|9624|736362
90662|Utility Deposit C.D.|2212|734696
90183|NONE|0|730161
90829|INVENTORY OF BIBLES|2133|735481
90832|PROMISSORY NOTE FROM INTERNATIONAL|250000|735481
90831|RECEIVABLE FROM JATC (TRAINING PROGRAM)|20670|735481
90830|PREPAID INSURANCE|5139|735481
90147|TWU Properties Inc.|306218|729931
91422|Inventory - Shirts|4713|736597
91428|Inventory - Gift Cards|2185|736597
91427|Inventory - Bumper Stickers|168|736597
91426|Inventory - Jackets|132|736597
91425|Inventory - Pencils|2499|736597
91424|Inventory - Hats|3032|736597
91423|Inventory - Sweatshirts|10707|736597
90555|Sales items inventory|12357|733632
90653|Organizational costs, net|4493|734681
90654|Allowance for the adjustment of investments to fmv|2809|734681
91929|OTHER FIXED ASSETS - FURNITURE & FIXTURES|0|738961
91198|Logo inventory for sale|18522|736245
90610|INTEREST RECEIVABLE |35217|734218
90611|MISCELLANEOUS RECEIVABLES & PREPAIDS|31199|734218
91094|Due From Affiliates|4885|736081
91097|Prepaid Insurance|73492|736081
91096|Prepaid Real Estate Taxes|121088|736081
91095|Deposits|10334|736081
90769|INVENTORY|1524|735282
90754|Utility Deposits|841|735181
90757|Rounding|2|735181
90756|Overpayment of assessments|42343|735181
90755|Organization Costs|674|735181
90846|Dues receivable|30924|735515
90848|Deposits|627|735515
90847|Supplies|250|735515
90936|PREPAID RENT|684|735762
91328|Security Deposit|5703|736416
90909|DEPOSITS|2862|735727
90778|UTILITY DEPOSITS|125|735319
90779|PREPAID TAXES|8594|735319
90996|Inventory|3651|735905
90293|Lease Deposit|1927|730562
90296|Prepaid Rent|3538|730562
90295|Drive Donation for Members|21|730562
90294|Credit Card Overpayment|5|730562
91823|Security Deposit|2077|738717
91824|Prepaid Expenses|371|738717
91936|Deposits Paid|1900|738969
91002|N/A|0|735925
90612|Refundable deposit|744|734226
90613|Inventory held for sale (logo items, hats, shirts)|28881|734226
90865|Shares in Ditch Company|60|735587
90892|INVESTMENT IN BUILDING CORPORATION|249639|735670
91702|Security Deposits|32|737963
90620|INVENTORY OF PROMOTIONAL ITEMS|1740|734366
91970|FLORIDA BUILDING TRADES OFFICE|6667|739036
91796|Inventory|6564|738610
90815|INVENTORY OF PROMOTIONAL ITEMS|12564|735454
91465|Investment in Building Trades Partners|500|736704
90790|N/A|0|735390
91210|INVENTORY FOR RESALE|12920|736258
91211|PREPAID PAYROLL|4315|736258
91231|Accrued Income|14674|736266
91490|T-SHIRT INVENTORY ESTIMATED|17130|736795
91940|LOCAL 1233 BLDG CO INC 19-33 FENWICK ST NEWARK, NJ|1972125|738985
91190|CREDIT CARD REWARD POINTS|1256|736233
91189|INVENTORY OF PROMOTIONAL ITEMS|10570|736233
90640|INVENTORY|24500|734614
91286|Prepaid Expenses|131|736360
90644|LEASED EQUIPMENT CAPITALIZED|1562|734648
90645|PREPAID TAXES|246|734648
91455|DEPOSITS|926|736668
91456|PREPAID INSURANCE|8665|736668
90734|LOCAL 150 BUILDING CORPORATION|2255608|735089
90735|INVENTORY|3462|735089
91905|Prepaid wages|1536|738926
90890|Prepaid Payroll Expenses|449|735664
90607|PREPAID INSURANCE|22331|734216
90609|INTEREST RECEIVABLE|1909|734216
90608|PREPAID TAXES|3623|734216
90638|INVENTORY OF PROMOTIONAL ITEMS (ESTIMATED)|6261|734609
91791|SUPPLIES INVENTORY|273|738600
91042|Utility deposits|2835|735989
90712|Deposits|2655|735035
91400|SHIRTS INVENTORY|734|736543
91532|APPAREL INVENTORY |42150|737089
91319|PREPAID EXPENSE|1430|736405
91320|DUE FROM FORMER BUSINESS MANAGER|31121|736405
91170|Apparel Inventory|5309|736211
90882|INVENTORY|68814|735625
90946|Supplies for resale|24623|735779
90955|Deposit on Tupelo, MS building|1000|735810
90798|INVENTORY OF UNION IMPRINTED PROMOTIONAL ITEMS |3724|735409
90629|Due from Local 451 Apprentice|15913|734576
90631|Accrued interest|278|734576
90630|Due from Local 451 Annuity|38359|734576
90711|Interest on Note Receivable |28640|735027
91205|Inventory|4700|736253
91207|Due from Affiliates|7542|736253
91206|Liquor License |16641|736253
90905|Prepaid Insurance|4093|735718
90714|DEFERRED COMPENSATION AGREEMENT|15642|735039
90716|DUE FROM OTHER - OVERPAYMENT PAYROLL TAXES|2054|735039
90715|INVENTORY OF PROMO ITEMS FOR MEMBERS (ESTIMATED)|1225|735039
90599|NONE|0|734169
90578|INVENTORY - PROMOTIONAL ITEMS|9204|734067
90579|UNREDEEMED CREDIT CARD REWARDS|6148|734067
91316|NONE|0|736393
91588|Due from Benefit Funds|161586|737421
91589|Security Deposits|4590|737421
91979|SECURITY DEPOSIT - GALESBURG IL OFFICE|1100|739045
91138|INVENTORY FOR RESALE|6729|736164
91171|PREPAID EXPENSE|853|736212
90885|Inventory|5060|735642
91125|Prepaid expenses|16913|736138
91457|Investment in LU #1253 IBEW Building Properties|132513|736672
91066|CC Refundable|907|736013
91067|Denver Plumbers Home Building Association|3083063|736013
90691|ACCRUED INTEREST RECEIVABLE|30124|734957
90692|PREPAID INSURANCE|6401|734957
91338|INVENTORY OF UNION LOGO ITEMS: T-SHIRTS, MUGS, ETC|3563|736434
90801|DUE FROM EMPLOYEES|1213|735434
91340|IUOE Local 9 Building Association|96811|736435
91339|Inventories|16844|736435
90720|Deposits|27925|735053
91806|SECURITY DEPOSIT|2200|738639
90967|N/A|0|735840
91348|Inventory|10000|736461
91401|PREPAID INSURANCE|2202|736546
91000|Inventory|15611|735916
