OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
317611|1201|SAG Contract Payment|2012-01-18|52848|1132232|495994
317612|1201|SAG Contract Payment|2012-02-09|24713|1132232|495994
317613|1201|SAG Contract Payment|2012-02-09|75138|1132232|495994
317614|1201|SAG Contract Payment|2012-02-10|32862|1132232|495994
317615|1201|SAG Contract Payment|2012-02-10|52848|1132232|495994
317616|1201|SAG Contract Payment|2012-02-28|75138|1132232|495994
317617|1201|SAG Contract Payment|2012-02-28|75138|1132232|495994
317618|1201|SAG Contract Payment|2012-02-28|5864|1132232|495994
317619|1201|SAG Contract Payment|2012-03-01|5864|1132232|495994
317620|1201|SAG Contract Payment|2012-03-08|52848|1132232|495994
317621|1201|SAG Contract Payment|2012-03-15|38391|1132232|495994
317622|1201|SAG Contract Payment|2012-03-23|36021|1132232|495994
317623|1201|SAG Contract Payment|2012-02-28|75138|1132232|495994
317624|1201|SAG Contract Payment|2011-11-03|51358|1132232|495994
317625|1201|SAG Contract Payment|2011-11-04|75138|1132232|495994
317626|1201|SAG Contract Payment|2011-11-04|24713|1132232|495994
317627|1201|SAG Contract Payment|2011-11-23|52848|1132232|495994
317628|1201|SAG Contract Payment|2011-12-06|32862|1132232|495994
317629|1201|SAG Contract Payment|2011-12-13|5864|1132232|495994
317630|1201|SAG Contract Payment|2011-12-16|24713|1132232|495994
317631|1201|SAG Contract Payment|2011-12-16|24713|1132232|495994
317632|1201|SAG Contract Payment|2011-12-22|75138|1132232|495994
317633|1201|Expense Reimbursment|2011-05-13|48745|1132233|495994
317634|1201|Expense Reimbursment|2011-10-14|7614|1132233|495994
317635|1201|Expense Reimbursment|2012-03-30|30000|1132233|495994
317636|1201|Refund|2011-09-29|6000|1132234|495994
317637|1201|SAG AWARDS|2012-03-31|7200|1132477|495995
317638|1201|SAG AWARDS|2012-01-27|5000|1132478|495995
317639|1201|REFUND|2011-05-23|14900|1132479|495995
317640|1201|INSURANCE CLAIM|2011-05-23|158655|1132480|495995
317641|1201|REFUND|2011-08-25|15293|1132481|495995
317642|1201|SAG AWARDS|2012-03-31|9600|1132482|495995
317643|1201|SAG AWARDS|2011-11-30|10800|1132483|495995
317644|1201|PRODUCER SECURITY DEPOSIT|2012-03-31|12800|1132483|495995
317645|1201|SAG AWARDS|2012-03-31|22400|1132484|495995
317646|1201|SAG AWARDS|2011-10-31|7020|1132485|495995
317647|1201|SAG AWARDS|2012-01-27|5000|1132486|495995
317648|1201|SAG AWARDS|2011-05-24|5000|1132487|495995
317649|1201|SAG AWARDS|2011-11-30|10800|1132487|495995
317650|1201|SAG AWARDS|2011-05-24|7418|1132488|495995
317651|1201|SAG AWARDS|2011-10-12|9042|1132488|495995
317652|1201|SAG AWARDS|2011-06-20|204748|1132488|495995
317653|1201|SAG AWARDS|2011-11-30|5040|1132489|495995
317654|1201|SAG AWARDS|2012-03-31|12800|1132489|495995
317655|1201|PRODUCER SECURITY DEPOSIT|2011-05-24|5000|1132490|495995
317656|1201|SAG MAG|2011-12-31|6000|1132491|495995
317657|1201|SAG AWARDS|2011-05-24|5000|1132492|495995
317658|1201|SAG AWARDS|2012-03-05|5000|1132493|495995
317659|1201|REFUND|2011-05-31|42744|1132494|495995
317660|1201|LEASE HOLD IMPROVEMENTS|2012-03-31|2500000|1132495|495995
317599|1201|SAG Contract Payment|2011-09-14|72808|1132232|495994
317661|1201|SAG AWARDS|2011-12-31|12240|1132496|495995
317662|1201|SAG AWARDS|2011-10-31|17820|1132496|495995
317663|1201|SAG AWARDS|2012-03-31|5600|1132496|495995
317664|1201|SAG AWARDS|2012-01-27|6500|1132497|495995
317665|1201|SAG AWARDS|2011-10-12|6125|1132498|495995
317666|1201|SAG AWARDS|2012-01-19|15300|1132498|495995
317667|1201|SAG AWARDS|2011-06-13|22000|1132498|495995
317668|1201|SAG AWARDS|2012-01-27|5000|1132499|495995
317669|1201|SAG AWARDS|2012-01-27|5000|1132500|495995
317670|1201|SAG AWARDS|2011-10-12|11000|1132501|495995
317671|1201|SAG AWARDS|2012-01-27|5000|1132502|495995
317672|1201|SAG AWARDS|2011-05-24|5000|1132502|495995
317673|1201|SAG AWARDS|2011-11-30|7110|1132502|495995
317674|1201|SAG AWARDS|2011-05-24|5000|1132503|495995
317675|1201|SAG AWARDS|2012-03-05|5000|1132504|495995
317676|1201|CONTRACT VIOLATION|2011-09-30|20100|1132505|495995
317677|1201|SAG AWARDS|2011-11-30|17280|1132506|495995
317678|1201|SAG AWARDS|2011-05-24|5000|1132507|495995
317679|1201|SAG AWARDS|2012-03-05|5000|1132508|495995
317680|1201|SAG AWARDS|2011-10-31|6210|1132509|495995
317681|1201|SAG AWARDS|2012-01-27|5000|1132510|495995
317682|1201|SAG AWARDS|2011-05-24|5000|1132510|495995
317683|1201|SAG AWARDS|2011-11-30|9000|1132510|495995
317684|1201|SAG AWARDS|2011-12-31|6400|1132511|495995
317685|1201|SAG AWARDS|2011-05-24|5000|1132511|495995
317686|1201|SAG AWARDS|2012-03-05|5000|1132511|495995
317687|1201|SAG AWARDS|2011-11-30|6930|1132511|495995
317688|1201|SAG AWARDS|2011-11-30|13590|1132511|495995
317689|1201|SAG AWARDS|2012-01-30|18000|1132511|495995
317690|1201|TAX REFUND|2011-05-31|10997|1132512|495995
317691|1201|CONTRACT VIOLATION|2011-10-31|6300|1132513|495995
317692|1201|CONTRACT VIOLATION|2011-05-23|10900|1132513|495995
317693|1201|CONTRACT VIOLATION|2011-06-17|5000|1132513|495995
317694|1201|CONTRACT VIOLATION|2012-01-30|6000|1132513|495995
317695|1201|SAG AWARDS|2011-05-24|5000|1132514|495995
317696|1201|SAG AWARDS|2011-12-31|8010|1132514|495995
317697|1201|SAG AWARDS|2011-11-30|18900|1132514|495995
317698|1201|SAG AWARDS|2012-03-31|11200|1132515|495995
317699|1201|SAG AWARDS|2012-03-31|6400|1132516|495995
317700|1201|SAG AWARDS|2012-03-31|6400|1132517|495995
317701|1201|SAG AWARDS|2011-05-24|5000|1132517|495995
317702|1201|SAG AWARDS|2011-06-30|15000|1132517|495995
317703|1201|SAG AWARDS|2011-12-31|7500|1132518|495995
317704|1201|SAG AWARDS|2011-11-30|18720|1132518|495995
317705|1201|SAG AWARDS|2011-12-31|20000|1132518|495995
317706|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|10000|1132519|495995
317707|1201|PRODUCER SECURITY DEPOSIT|2011-11-30|5000|1132520|495995
317708|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|18322|1132521|495995
317709|1201|PRODUCER SECURITY DEPOSIT|2012-02-29|23887|1132522|495995
317710|1201|PRODUCER SECURITY DEPOSIT|2011-10-31|12208|1132523|495995
317711|1201|PRODUCER SECURITY DEPOSIT|2012-03-31|6219|1132524|495995
317712|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|13895|1132525|495995
317713|1201|PRODUCER SECURITY DEPOSIT|2012-02-29|25961|1132526|495995
317714|1201|SAG AWARDS|2011-06-20|5000|1132527|495995
317715|1201|SAG AWARDS|2012-03-05|5000|1132528|495995
317716|1201|SAG AWARDS|2012-03-31|12800|1132528|495995
317717|1201|PRODUCER SECURITY DEPOSIT|2012-01-31|11694|1132529|495995
317718|1201|PRODUCER SECURITY DEPOSIT|2012-02-29|27732|1132530|495995
317719|1201|PRODUCER SECURITY DEPOSIT|2011-10-31|16777|1132530|495995
317720|1201|PRODUCER SECURITY DEPOSIT|2011-12-31|36970|1132531|495995
317721|1201|PRODUCER SECURITY DEPOSIT|2012-03-31|35496|1132532|495995
317722|1201|PRODUCER SECURITY DEPOSIT|2012-03-31|20336|1132533|495995
317723|1201|PRODUCER SECURITY DEPOSIT|2012-01-31|56556|1132534|495995
317724|1201|PRODUCER SECURITY DEPOSIT|2012-03-31|7219|1132535|495995
317725|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|18928|1132536|495995
317726|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|26072|1132537|495995
317727|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|9744|1132538|495995
317728|1201|PRODUCER SECURITY DEPOSIT|2011-11-30|302600|1132539|495995
317729|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|11197|1132540|495995
317937|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|9000|1132734|495995
317731|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|11500|1132542|495995
317732|1201|PRODUCER SECURITY DEPOSIT|2012-03-31|26925|1132543|495995
317733|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|29309|1132544|495995
356941|1201|Subsidy|2012-08-31|13074|1272104|520240
317734|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|79639|1132545|495995
317735|1201|PRODUCER SECURITY DEPOSIT|2011-11-30|66575|1132546|495995
317736|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|51216|1132547|495995
317737|1201|PRODUCER SECURITY DEPOSIT|2012-03-31|5049|1132548|495995
317738|1201|PRODUCER SECURITY DEPOSIT|2011-12-31|309313|1132549|495995
317739|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|15000|1132550|495995
317740|1201|PRODUCER SECURITY DEPOSIT|2011-11-30|7509|1132551|495995
317741|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|55000|1132552|495995
317742|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|8960|1132553|495995
317743|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|56024|1132554|495995
317744|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|19663|1132555|495995
317745|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|28500|1132556|495995
317746|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|104500|1132557|495995
317747|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|66276|1132558|495995
317748|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|14286|1132559|495995
317749|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|14361|1132560|495995
317750|1201|PRODUCER SECURITY DEPOSIT|2011-09-30|28000|1132560|495995
317751|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|12240|1132561|495995
317752|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|7033|1132562|495995
317753|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|36000|1132563|495995
317754|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|734611|1132564|495995
317755|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|13920|1132565|495995
317756|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|6200|1132566|495995
317757|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|10200|1132567|495995
317758|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|8000|1132568|495995
317759|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|7229|1132569|495995
317760|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|71400|1132570|495995
317761|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|18890|1132571|495995
317762|1201|PRODUCER SECURITY DEPOSIT|2011-09-30|27435|1132572|495995
317763|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|330364|1132573|495995
317764|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|11000|1132574|495995
317765|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|43970|1132575|495995
317766|1201|PRODUCER SECURITY DEPOSIT|2011-10-31|60160|1132576|495995
317767|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|79455|1132577|495995
317768|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|8800|1132578|495995
317769|1201|PRODUCER SECURITY DEPOSIT|2011-09-30|13440|1132579|495995
317770|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|14615|1132580|495995
317771|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|24600|1132581|495995
317772|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|14000|1132582|495995
317773|1201|PRODUCER SECURITY DEPOSIT|2011-11-30|21852|1132583|495995
317774|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|36720|1132584|495995
317775|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|34500|1132585|495995
317776|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|14000|1132586|495995
317777|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|59143|1132587|495995
317778|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|11540|1132588|495995
317779|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|40428|1132589|495995
317780|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|10000|1132590|495995
317781|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|5152|1132591|495995
317782|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|19391|1132592|495995
317783|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|133863|1132593|495995
317784|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|35000|1132594|495995
317785|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|68000|1132594|495995
317786|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|7450|1132595|495995
317787|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|17000|1132596|495995
317788|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|394000|1132597|495995
317789|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|394000|1132597|495995
317790|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|161190|1132597|495995
317791|1201|PRODUCER SECURITY DEPOSIT|2011-10-31|5724|1132598|495995
317792|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|6226|1132599|495995
317793|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|15215|1132600|495995
317794|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|23060|1132601|495995
317795|1201|PRODUCER SECURITY DEPOSIT|2011-11-30|41935|1132602|495995
317796|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|12592|1132603|495995
317797|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|6803|1132604|495995
317798|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|10500|1132605|495995
317799|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|41500|1132606|495995
317800|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|9900|1132607|495995
317801|1201|PRODUCER SECURITY DEPOSIT|2011-09-30|19725|1132608|495995
317802|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|35392|1132609|495995
317803|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|8417|1132610|495995
317804|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|5000|1132611|495995
317805|1201|PRODUCER SECURITY DEPOSIT|2011-10-31|5640|1132612|495995
317806|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|85988|1132613|495995
317807|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|34555|1132613|495995
317808|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|104000|1132614|495995
317809|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|14413|1132615|495995
317810|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|10920|1132616|495995
317811|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|58688|1132617|495995
317812|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|33575|1132618|495995
317813|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|500000|1132619|495995
317814|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|311716|1132619|495995
317815|1201|PRODUCER SECURITY DEPOSIT|2011-11-30|10818|1132620|495995
317816|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|20000|1132621|495995
317817|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|10000|1132621|495995
317818|1201|PRODUCER SECURITY DEPOSIT|2011-10-31|5732|1132622|495995
317819|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|23000|1132623|495995
317820|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|8439|1132624|495995
317821|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|8243|1132625|495995
317822|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|150000|1132626|495995
317823|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|17723|1132626|495995
317824|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|20000|1132627|495995
317825|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|215508|1132628|495995
317826|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|153539|1132628|495995
317827|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|110000|1132628|495995
317828|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|40861|1132629|495995
317829|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|519784|1132630|495995
317830|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|8578|1132631|495995
317831|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|5969|1132632|495995
317832|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|12120|1132633|495995
317833|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|38000|1132634|495995
317834|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|35180|1132635|495995
317835|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|46000|1132636|495995
317836|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|11994|1132637|495995
317837|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|22841|1132638|495995
317838|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|11231|1132639|495995
317839|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|10500|1132640|495995
317840|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|32500|1132641|495995
317841|1201|PRODUCER SECURITY DEPOSIT|2011-08-31|52340|1132642|495995
317842|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|272935|1132643|495995
317843|1201|PRODUCER SECURITY DEPOSIT|2011-11-30|35000|1132644|495995
317844|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|16615|1132645|495995
317845|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|159807|1132646|495995
317846|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|79107|1132647|495995
317847|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|10000|1132648|495995
317848|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|5000|1132649|495995
317849|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|9500|1132650|495995
317850|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|18300|1132651|495995
317851|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|47379|1132652|495995
317855|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|24000|1132655|495995
317856|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|7610|1132656|495995
317857|1201|PRODUCER SECURITY DEPOSIT|2011-10-31|8865|1132657|495995
317858|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|12019|1132658|495995
317859|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|55767|1132659|495995
317860|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|55767|1132659|495995
317861|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|51086|1132660|495995
317862|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|40000|1132661|495995
317863|1201|PRODUCER SECURITY DEPOSIT|2011-09-30|7200|1132662|495995
317864|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|12690|1132663|495995
317865|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|11182|1132664|495995
317866|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|500000|1132665|495995
317867|1201|PRODUCER SECURITY DEPOSIT|2011-09-30|6541|1132666|495995
317868|1201|PRODUCER SECURITY DEPOSIT|2011-06-30|6100|1132667|495995
317869|1201|PRODUCER SECURITY DEPOSIT|2011-07-31|6745|1132668|495995
317870|1201|PRODUCER SECURITY DEPOSIT|2011-05-31|8002|1132669|495995
