OID|INV_TYPE|NAME|AMOUNT|RPT_ID
240220|704|Marketable Securities Total BookValue||600202
240221|705|Other Investments Total Cost||600202
240222|706|Other Investments Total Book Value||600202
220156|703|Marketable Securities Total Cost||574554
220157|704|Marketable Securities Total BookValue|36572|574554
220158|701|123.731Principal Capital Appreciation Fund|7084|574554
220159|701|482.193 Principal Real Estate Securities Class A|9673|574554
220160|701|579.395Principal Government & High|6362|574554
220161|701|179.151 Short Term Bond Fund American Funds|5383|574554
220162|701| ||574554
220163|705|Other Investments Total Cost||574554
220164|706|Other Investments Total Book Value||574554
219014|703|Marketable Securities Total Cost|22041440|573263
219015|704|Marketable Securities Total BookValue|22041440|573263
219016|701|PIMCO LOW DURATION FUND|3047906|573263
219017|701|VICTORY INSTITUTIONAL DIVERSIFIED STOCK FUND|1686128|573263
219018|701|PIMCO MODERATE DURATION FUND|5636601|573263
219019|701|METROPOLITAN WEST INTERMEDIATE BOND FUND|2103244|573263
219020|705|Other Investments Total Cost||573263
219021|706|Other Investments Total Book Value||573263
220251|703|Marketable Securities Total Cost|0|575079
220252|704|Marketable Securities Total BookValue|0|575079
220253|705|Other Investments Total Cost|0|575079
220254|706|Other Investments Total Book Value|0|575079
226468|701|Principal Sam Flexible Income|365484|583698
226465|703|Marketable Securities Total Cost|1228519|583698
226469|701|Principal Short-Term Income|235592|583698
226470|701|Principal Income Fund Class A|138082|583698
226471|705|Other Investments Total Cost||583698
226472|706|Other Investments Total Book Value||583698
226466|704|Marketable Securities Total BookValue|1307848|583698
226467|701|Principal Government & High|304423|583698
226851|703|Marketable Securities Total Cost||583880
226852|704|Marketable Securities Total BookValue||583880
226853|705|Other Investments Total Cost||583880
226854|706|Other Investments Total Book Value||583880
213006|703|Marketable Securities Total Cost|0|554856
213007|704|Marketable Securities Total BookValue|0|554856
213008|705|Other Investments Total Cost|0|554856
213009|706|Other Investments Total Book Value|0|554856
217834|703|Marketable Securities Total Cost|8119560|562710
217835|704|Marketable Securities Total BookValue|8072234|562710
217836|701|Wells Fargo Core Bond Fund|623988|562710
217837|705|Other Investments Total Cost|122936|562710
217838|706|Other Investments Total Book Value|122936|562710
217839|702|Investment in UFCW Local 1776 Limited Partnership|122936|562710
219511|703|Marketable Securities Total Cost|0|574004
219512|704|Marketable Securities Total BookValue|0|574004
219513|705|Other Investments Total Cost|0|574004
219514|706|Other Investments Total Book Value|0|574004
228083|703|Marketable Securities Total Cost|53051|584351
228084|704|Marketable Securities Total BookValue|59980|584351
228085|701|PIMCO RD PAC INVESTMENT FUND|32273|584351
228086|701|PIMCO RDS PAC INVESTMENT FUND|5137|584351
228087|705|Other Investments Total Cost||584351
228088|706|Other Investments Total Book Value||584351
233429|703|Marketable Securities Total Cost||589567
233430|704|Marketable Securities Total BookValue||589567
233431|705|Other Investments Total Cost||589567
233432|706|Other Investments Total Book Value||589567
232742|703|Marketable Securities Total Cost|15266|587402
232743|704|Marketable Securities Total BookValue|11904|587402
232744|701|Core Cash|4674|587402
232745|701|Interbond Fund|3540|587402
232746|701|Value Fund|3690|587402
232747|705|Other Investments Total Cost||587402
232748|706|Other Investments Total Book Value||587402
220534|703|Marketable Securities Total Cost|2210|576811
220535|704|Marketable Securities Total BookValue|2210|576811
220536|705|Other Investments Total Cost||576811
220537|706|Other Investments Total Book Value||576811
222009|703|Marketable Securities Total Cost|0|579840
222010|704|Marketable Securities Total BookValue|0|579840
222011|705|Other Investments Total Cost|0|579840
222012|706|Other Investments Total Book Value|0|579840
231047|703|Marketable Securities Total Cost|310417|586509
231048|704|Marketable Securities Total BookValue|302631|586509
231049|701|AMERN US GOVT SECS FUND CL A|65562|586509
231050|701|BOND FUND OF AMERICA|66630|586509
231051|701|GROWTH FUND OF AMERICA|52558|586509
231052|701|INTER BOND FD OF AMERICA|65896|586509
231053|701|INVESTMENT CO OF AMERICA|51985|586509
231054|705|Other Investments Total Cost||586509
231055|706|Other Investments Total Book Value||586509
231663|703|Marketable Securities Total Cost||586907
231664|704|Marketable Securities Total BookValue||586907
231665|705|Other Investments Total Cost|0|586907
231666|706|Other Investments Total Book Value|0|586907
232124|703|Marketable Securities Total Cost|1142842|587150
232125|704|Marketable Securities Total BookValue|1142842|587150
232126|701|AMERICAN FUNDS|182288|587150
232127|701|BLACKROCK GLOBAL|65252|587150
232128|701|FRANKLIN INCOME|393142|587150
232129|701|LORD ABBETT FUNDS|59122|587150
232130|701|POWERSHARES EXCHANGE|68708|587150
232131|705|Other Investments Total Cost||587150
232132|706|Other Investments Total Book Value||587150
230378|703|Marketable Securities Total Cost||585910
230379|704|Marketable Securities Total BookValue||585910
230380|705|Other Investments Total Cost||585910
230381|706|Other Investments Total Book Value||585910
224773|703|Marketable Securities Total Cost||582751
224774|704|Marketable Securities Total BookValue||582751
224775|705|Other Investments Total Cost|68978|582751
224776|706|Other Investments Total Book Value|68978|582751
233252|703|Marketable Securities Total Cost||588087
233253|704|Marketable Securities Total BookValue||588087
233254|705|Other Investments Total Cost||588087
233255|706|Other Investments Total Book Value||588087
230579|703|Marketable Securities Total Cost|0|586224
230580|704|Marketable Securities Total BookValue|0|586224
230581|705|Other Investments Total Cost|0|586224
230582|706|Other Investments Total Book Value|0|586224
228334|702|0|0|584521
228302|703|Marketable Securities Total Cost|0|584521
228335|702|0|0|584521
228303|704|Marketable Securities Total BookValue|0|584521
228304|701|0|0|584521
228305|701|0|0|584521
228306|701|0|0|584521
228307|701|0|0|584521
228308|701|0|0|584521
228309|701|0|0|584521
228310|701|0|0|584521
228311|701|0|0|584521
228312|701|0|0|584521
228313|701|0|0|584521
228314|701|0|0|584521
228315|701|0|0|584521
228316|701|0|0|584521
228317|701|0|0|584521
228318|701|0|0|584521
228319|705|Other Investments Total Cost|0|584521
228320|706|Other Investments Total Book Value|0|584521
228321|702|0|0|584521
228322|702|0|0|584521
228323|702|0|0|584521
228324|702|0|0|584521
228325|702|0|0|584521
228326|702|0|0|584521
228327|702|0|0|584521
228328|702|0|0|584521
228329|702|0|0|584521
228330|702|0|0|584521
228331|702|0|0|584521
228332|702|0|0|584521
228333|702|0|0|584521
233928|703|Marketable Securities Total Cost|287288|591301
233929|704|Marketable Securities Total BookValue|287288|591301
233930|701|Franklin Balance Sheet Fund|59540|591301
233931|701|Franklin Flex Cap Growth Fund|61501|591301
233932|701|Franklin Income Fund|28811|591301
233933|701|Franklin Rising Dividend Fund|48654|591301
233934|701|Franklin Strategic Income Fund|29358|591301
233935|701|Mutual Global Discovery Fund|30137|591301
233936|701|Templeton Global Bond Fund|29287|591301
233937|705|Other Investments Total Cost||591301
233938|706|Other Investments Total Book Value||591301
229677|703|Marketable Securities Total Cost|4575|585592
229678|704|Marketable Securities Total BookValue|4575|585592
229679|705|Other Investments Total Cost||585592
229680|706|Other Investments Total Book Value||585592
213870|702|NONE|0|557555
213866|704|Marketable Securities Total BookValue|0|557555
213867|701|NONE|0|557555
213868|705|Other Investments Total Cost|0|557555
213869|706|Other Investments Total Book Value|0|557555
213865|703|Marketable Securities Total Cost|0|557555
229066|703|Marketable Securities Total Cost|140000|585101
229067|704|Marketable Securities Total BookValue|157692|585101
229068|701|2018 CD|116480|585101
229069|701|2017 CD|41212|585101
229070|705|Other Investments Total Cost||585101
229071|706|Other Investments Total Book Value||585101
225674|703|Marketable Securities Total Cost|61976|583310
225675|704|Marketable Securities Total BookValue|61976|583310
225676|701|Fairholme-Mutual Fund|7861|583310
225677|701|Royal Alliance-Mutual Fund|43109|583310
225678|705|Other Investments Total Cost||583310
225679|706|Other Investments Total Book Value||583310
232582|701|None|0|587342
232580|703|Marketable Securities Total Cost||587342
232581|704|Marketable Securities Total BookValue||587342
232583|705|Other Investments Total Cost||587342
232584|706|Other Investments Total Book Value||587342
232585|702|None|0|587342
220426|703|Marketable Securities Total Cost||575964
220427|704|Marketable Securities Total BookValue||575964
220428|705|Other Investments Total Cost|70000|575964
220429|706|Other Investments Total Book Value|83634|575964
220430|702|CERTIFICATE OF DEPOSIT|83634|575964
231303|703|Marketable Securities Total Cost||586722
231304|704|Marketable Securities Total BookValue||586722
231305|705|Other Investments Total Cost||586722
231306|706|Other Investments Total Book Value||586722
220349|703|Marketable Securities Total Cost|0|575792
220350|704|Marketable Securities Total BookValue|0|575792
220351|705|Other Investments Total Cost|0|575792
220352|706|Other Investments Total Book Value|0|575792
224725|703|Marketable Securities Total Cost||582732
224726|704|Marketable Securities Total BookValue||582732
224727|705|Other Investments Total Cost|90|582732
224728|706|Other Investments Total Book Value|90|582732
214018|703|Marketable Securities Total Cost||557680
214019|704|Marketable Securities Total BookValue||557680
214020|705|Other Investments Total Cost|850000|557680
214021|706|Other Investments Total Book Value|850000|557680
214022|702|36.56% OWNERSHIP IN BUILDING CORPORATION|850000|557680
217131|703|Marketable Securities Total Cost|0|562473
217132|704|Marketable Securities Total BookValue|0|562473
217133|705|Other Investments Total Cost|0|562473
217134|706|Other Investments Total Book Value|0|562473
233383|703|Marketable Securities Total Cost||589277
233384|704|Marketable Securities Total BookValue||589277
233385|705|Other Investments Total Cost||589277
233386|706|Other Investments Total Book Value|-87604|589277
233387|702|NALC Building Corp, negative retained earnings|-87604|589277
225653|703|Marketable Securities Total Cost|0|583303
225654|704|Marketable Securities Total BookValue|0|583303
225655|705|Other Investments Total Cost|0|583303
225656|706|Other Investments Total Book Value|0|583303
220789|704|Marketable Securities Total BookValue||577489
220788|703|Marketable Securities Total Cost||577489
220790|705|Other Investments Total Cost||577489
220791|706|Other Investments Total Book Value||577489
220676|703|Marketable Securities Total Cost||577163
220677|704|Marketable Securities Total BookValue||577163
220678|705|Other Investments Total Cost||577163
220679|706|Other Investments Total Book Value||577163
228403|703|Marketable Securities Total Cost|141718|584617
228404|704|Marketable Securities Total BookValue|144721|584617
228405|701|Matrix Mutual Funds|144721|584617
228406|705|Other Investments Total Cost||584617
228407|706|Other Investments Total Book Value||584617
226886|703|Marketable Securities Total Cost||583894
226887|704|Marketable Securities Total BookValue||583894
226888|705|Other Investments Total Cost|318218|583894
226889|706|Other Investments Total Book Value|318218|583894
226890|702|Real Prop.: 3062 NW 60th Ave., Ft. Lauderdale, FL|318218|583894
221649|703|Marketable Securities Total Cost||579279
221650|704|Marketable Securities Total BookValue||579279
221651|705|Other Investments Total Cost|0|579279
221652|706|Other Investments Total Book Value||579279
223669|703|Marketable Securities Total Cost|1343407|581633
223670|704|Marketable Securities Total BookValue|1343407|581633
223671|701|FED NATL MTG ASSN MED TERM NOTE|54471|581633
223672|701|TENN VALLEY AUTH|44189|581633
223673|701|FED FARM CR BK MED TERM NOTE|70000|581633
223674|701|BARCLAYS BANK DELAWARE WILMINGTON-CD|118000|581633
223675|701|AMEX CENTURION SALT LAKE CITY UT-CD|80000|581633
223676|701|SALLIE MAE BK CD SALT LAKE CITY UT-CD|136000|581633
223677|701|GECAP RET BK DRAPER UT-CD|245000|581633
223678|701|DISCOVER BK GREENWOOD DE-CD|190000|581633
223679|701|GOLDMAN SACHS NEW YORK NY-CDE|242069|581633
223680|701|IP MORGAN CHASE CAPITAL XXIX|26625|581633
223681|701|FPL GROUP CAPITAL TRUST I|41667|581633
223682|701|GENERAL ELECTRIC CAP CORP|26088|581633
223683|701|GOLDMAN SACH GROUP INC|50700|581633
223684|701|ASSURED GUARNTY MUNI HLDING INC. NY|18598|581633
223685|705|Other Investments Total Cost||581633
223686|706|Other Investments Total Book Value|1196063|581633
223687|702|TROPICAL LETTER CARRIERS HOLDING CORPORATION|1196063|581633
234481|703|Marketable Securities Total Cost||592452
234482|704|Marketable Securities Total BookValue||592452
234483|705|Other Investments Total Cost||592452
234484|706|Other Investments Total Book Value||592452
223065|703|Marketable Securities Total Cost|0|581139
223066|704|Marketable Securities Total BookValue|0|581139
223067|705|Other Investments Total Cost|0|581139
223068|706|Other Investments Total Book Value|0|581139
224125|703|Marketable Securities Total Cost||582092
224126|704|Marketable Securities Total BookValue||582092
224127|705|Other Investments Total Cost|357946|582092
224128|706|Other Investments Total Book Value|357946|582092
224129|702|Building Investment- U, Inc.|357946|582092
223546|703|Marketable Securities Total Cost||581552
223547|704|Marketable Securities Total BookValue||581552
223548|705|Other Investments Total Cost||581552
223549|706|Other Investments Total Book Value||581552
220655|703|Marketable Securities Total Cost|0|577131
220656|704|Marketable Securities Total BookValue|0|577131
220657|705|Other Investments Total Cost|0|577131
220658|706|Other Investments Total Book Value|0|577131
222276|703|Marketable Securities Total Cost||580097
222277|704|Marketable Securities Total BookValue|206862|580097
222278|701|Franklin US Gov't Securities Fund Class A|54966|580097
222279|701|Franklin Floating Rate Daily Access Fund Class A|60699|580097
222280|701|Franklin Templeton Global Bond Fund Class A|45987|580097
222281|701|Franklin Strategic Income Fund Class|45210|580097
222282|705|Other Investments Total Cost||580097
222283|706|Other Investments Total Book Value||580097
222193|703|Marketable Securities Total Cost||579961
222194|704|Marketable Securities Total BookValue||579961
222195|705|Other Investments Total Cost|1713886|579961
222196|706|Other Investments Total Book Value|1713886|579961
222197|702|Genworth Life Insurance Company|408597|579961
222198|702|Jackson National Life Insurance Company|179978|579961
222199|702|Wells Fargo|1125311|579961
227986|704|Marketable Securities Total BookValue||584314
227985|703|Marketable Securities Total Cost||584314
227987|705|Other Investments Total Cost||584314
227988|706|Other Investments Total Book Value||584314
222047|703|Marketable Securities Total Cost||579871
222048|704|Marketable Securities Total BookValue||579871
222049|705|Other Investments Total Cost||579871
222050|706|Other Investments Total Book Value||579871
233499|703|Marketable Securities Total Cost|0|589945
233500|704|Marketable Securities Total BookValue|0|589945
233501|705|Other Investments Total Cost|0|589945
233502|706|Other Investments Total Book Value|0|589945
226747|703|Marketable Securities Total Cost||583839
226748|704|Marketable Securities Total BookValue||583839
226749|701|N/A|0|583839
226750|705|Other Investments Total Cost||583839
226751|706|Other Investments Total Book Value||583839
226752|702|N/A|0|583839
223308|703|Marketable Securities Total Cost|67121|581323
223309|704|Marketable Securities Total BookValue|67121|581323
223310|701|Morgan Stanley U.S. Securities Trust A|26328|581323
223311|701|Morgan Stanley Pioneer Strategic Income B|40793|581323
223312|705|Other Investments Total Cost||581323
223313|706|Other Investments Total Book Value||581323
223314|702|None|0|581323
223200|703|Marketable Securities Total Cost||581234
223201|704|Marketable Securities Total BookValue||581234
223202|701|N/A|0|581234
223203|705|Other Investments Total Cost|0|581234
223204|706|Other Investments Total Book Value|0|581234
223205|702|N/A|0|581234
222781|703|Marketable Securities Total Cost||580847
222782|704|Marketable Securities Total BookValue||580847
222783|705|Other Investments Total Cost||580847
222784|706|Other Investments Total Book Value||580847
225709|703|Marketable Securities Total Cost||583321
225710|704|Marketable Securities Total BookValue||583321
225711|705|Other Investments Total Cost||583321
225712|706|Other Investments Total Book Value||583321
219931|704|Marketable Securities Total BookValue|0|574256
219932|705|Other Investments Total Cost|0|574256
219933|706|Other Investments Total Book Value|0|574256
219930|703|Marketable Securities Total Cost|0|574256
225526|704|Marketable Securities Total BookValue||583208
225527|705|Other Investments Total Cost||583208
225528|706|Other Investments Total Book Value||583208
225525|703|Marketable Securities Total Cost||583208
224967|703|Marketable Securities Total Cost||582874
224968|704|Marketable Securities Total BookValue||582874
224969|705|Other Investments Total Cost||582874
224970|706|Other Investments Total Book Value||582874
231233|703|Marketable Securities Total Cost||586656
231234|704|Marketable Securities Total BookValue||586656
231235|705|Other Investments Total Cost||586656
231236|706|Other Investments Total Book Value||586656
231850|705|Other Investments Total Cost||587020
231847|703|Marketable Securities Total Cost|25013|587020
231851|706|Other Investments Total Book Value||587020
231848|704|Marketable Securities Total BookValue|25013|587020
231849|701|AMALGAMATED BANK|25013|587020
218220|703|Marketable Securities Total Cost||562944
218221|704|Marketable Securities Total BookValue||562944
218222|701|CD'S NOT INCLUDED PER INSTRUCTIONS|0|562944
218223|705|Other Investments Total Cost||562944
218224|706|Other Investments Total Book Value||562944
217150|706|Other Investments Total Book Value||562483
217147|703|Marketable Securities Total Cost||562483
217148|704|Marketable Securities Total BookValue||562483
217149|705|Other Investments Total Cost||562483
215151|703|Marketable Securities Total Cost|0|561128
215152|704|Marketable Securities Total BookValue|0|561128
215153|705|Other Investments Total Cost|0|561128
215154|706|Other Investments Total Book Value|0|561128
215139|703|Marketable Securities Total Cost||561119
215140|704|Marketable Securities Total BookValue||561119
215141|705|Other Investments Total Cost||561119
215142|706|Other Investments Total Book Value||561119
218098|703|Marketable Securities Total Cost||562887
218099|704|Marketable Securities Total BookValue||562887
218100|705|Other Investments Total Cost||562887
218101|706|Other Investments Total Book Value||562887
218007|703|Marketable Securities Total Cost|129248|562817
218008|704|Marketable Securities Total BookValue|129248|562817
218009|701|FEDERAL NATIONAL MORTGAGE ASSOCIATION|47807|562817
218010|701|FEDERAL HOME LOAN MORTGAGE|44475|562817
