OID|DESCRIPTION|AMOUNT|RPT_ID
87871|ACCRUED VACATION AND SICK LEAVE|3923|561481
95003|Payroll Liability of Accured Sick Leave|13097|590409
95004|Payroll Liability of Payroll taxes|145|590409
90205|Payroll Liabilities|19991|579931
94199|PAYROLL TAXES PAYABLE|3736|587273
92504|OTHER LIABILITIES|83|584703
93047|VISA PAYABLE|2341|585646
93049|SECURITY DEPOSITS|2510|585646
93048|PAYROLL TAX LIABILITIES|1803|585646
88056|none|0|561820
91745|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|4483|583596
87575|ACCRUED PAYROLL TAXES|1894|559789
94305|Payroll Tax Liabilities|2084|587324
94306|Excess payroll deductions owed to employees|3244|587324
89688|MUSCULAR DYSTROPHY ASSOCIATION|322|576184
95848|TAXES PAYABLE|1608|596534
95849|UNFUNDED DEFERRED EXPENSES- CARRYOVER ANNUAL LEAVE|82411|596534
95336|Credit card|814|592503
91047|Payroll Taxes Withheld|4756|582366
91699|Payroll Liabilities|1795|583492
91700|Accrued Leave - Liability|26838|583492
95067|ACCRUED LIABILITIES|5459|590978
95068|ACCRUED PAYROLL|17923|590978
91554|Accrued Payroll|11950|583314
91557|Accrued Compensated Absences|48101|583314
91556|Rental Security Deposit|1861|583314
91555|Accrued Payroll Taxes|1162|583314
91600|LIUNA PENSION PAYABLE|61297|583370
94803|WELLS FARGO CREDIT CARD/OTHER|8894|587513
109509|PAYROLL WITHHOLDINGS|10393|617416
109511|ACCRUED PAYROLL TAX EXPENSES|5094|617416
109510|CREDIT CARD PAYABLE|11731|617416
93870|ACCRUED LEAVE PAYABLE|40492|587024
93871|ACCRUED SICK PAYABLE|29152|587024
93015|PAYROLL WITHOLDINGS NOT REMITTED AT YEAR END|3552|585619
92691|Payroll Taxes Withheld|2026|585065
101425|FEDERAL PAYROLL TAX LIABILITIES|1860|612087
101428|LIUNA PENSION FUND|66288|612087
101427|INCOME TAXES PAYABLE 990T|25671|612087
101426|MISSOURI PAYROLL TAX LIABILITIES|4399|612087
92047|Payroll Taxes Payable|5585|583962
95482|TEXAS WORKFORCE PAYABLE|52|593576
95483|FUTA TAXES PAYABLE|23|593576
93649|PAYROLL TAXES WITHHELD |6111|586725
92001|INCURRED BUT NOT REPORTED HEALTH CLAIMS|401900|583923
92011|LOYAL UNION MONIES IN ESCROW|37139|583923
92010|ACCRUED PENSION OBLIGATION|28587953|583923
92009|ACCRUED POSTRETIREMENT BENEFIT OBLIGATION|37820333|583923
92008|DEFERRED REVENUE|1299635|583923
92007|PAYROLL WITHHOLDINGS|45026|583923
92006|ACCRUED VACATION|1544241|583923
92005|EMPLOYER'S 401K MATCH PAYABLE|56656|583923
92004|EMPLOYER'S PAYROLL TAX PAYABLE|107152|583923
92003|ACCRUED SALARIES|1456803|583923
92002|DUES OVERPAYMENTS/ESCROW|277409|583923
89436|Accrued salaries & vacation|2337910|574150
89443|Accrued Expenses|567426|574150
89442|Deferred compensation|1314029|574150
89441|Long term portion of deferred gain|9057970|574150
89440|Deferred rent incentives|707343|574150
89439|Membership dues received in advance|39019|574150
89438|Premiums payable to Insurance Underwriters|3965|574150
89437|Payable to Chapters|552000|574150
90846|PER CAPITA TAX PAYABLE|45420|581574
88257|NA|0|562256
92477|N/A|0|584577
93851|Other Insurance payable |378|587005
93855|Union dues payable |2871|587005
93854|State withholding payable |213|587005
93853|Suta payable |650|587005
93852|Health insurance payable |7616|587005
88446|Payroll Taxes Payable|1083|562439
92209|FEDERAL PAYROLL TAXES|837|584186
92210|STATE PAYROLL TAXES|662|584186
93830|refund of dues - Lauren McLees|110|586983
93838|USPS|2|586983
93837|Standard Parking|115100|586983
93836|Christmas gifts to Field employees and retirees|3861|586983
93835|transportation to legislative conf reimbursement|65|586983
93834|travel to Human rights training|151|586983
93833|travel to District 7 caucus reimbursement |418|586983
93832|breast cancer pins reimbursement|35|586983
93831|training supplies reimbursement|102|586983
109873|NA|0|621484
90203|Sun Pacific Credit Union Credit Card|1220|579920
95063|N/A|0|590965
87386|PAYROLL LIABILITIES|3685|557789
92552|PAYROLL TAXES|2998|584828
92553|VACATION AND SICK LEAVE|25577|584828
95214|credit card payments due|7197|591514
95215|payroll taxes payable|3265|591514
95119|PAYROLL TAXES PAYABLE|1119|591121
94022|Payroll Liabilities (paid in December)|3247|587154
95769|Payroll Liabilities|1224|595810
94906|Accrued expenses|26072|587959
91030|N/A|0|582292
91944|Payroll Taxes|829|583830
93732|DUES REFUNDS PAYABLE|3454|586836
93733|PER-CAPITA TAX PAYABLE|31594|586836
89190|Deferred Revenues|59511|573216
89191|Accrued Vacation|8522|573216
91333|N/A|0|582946
88679|PAYROLL TAXES PAYABLE|976|562620
89852|Payroll Liabilities|656|577936
91531|Property taxes payable|8545|583288
93650|401(K) DEDUCTIONS PAYABLE|27325|586729
93655|ACCRUED VACATION PAYABLE|31102|586729
93654|REBATES PAYABLE|11166|586729
93653|PER CAPITA PAYABLE|45367|586729
93652|ACCRUED SALARIES PAYABLE|235|586729
93651|SURETY BOND PAYABLE|50|586729
94872|Payroll Liabilities|11104|587822
93598|Employee payroll tax withholdings|245|586583
93986|Initiation Fee to be Reimbursed to Applicants|1112312|587126
89999|Payroll and Withholding Taxes Payable|307|579062
87778|Per capita taxes collected|26364|561042
87780|Credit card payable, Bank of Nevada|4804|561042
87779|401(k) employees withheld|3662|561042
93368|COLCPE|326|586039
93643|INTERNATIONAL UNION TIP DEDUCTION|99|586690
93644|T.V. TEAMSTERS LOCAL 150 PAYABLE|6740|586690
89336|Withheld payroll deductions|74|573724
93937|Payroll tax Liabilites|3790|587097
93939|Rounding|7|587097
93938|Accrued Pension Payable|7084|587097
88246|WITHHELD BENEFITS|3552|562220
89628|PAYROLL TAXES|2783|575154
90616|payroll taxes withheld|1759|581077
90620|Building utilities|914|581077
90619|State unemployment tax|125|581077
90618|Federal unemployment tax|172|581077
90617|employer share oasdi & hi|604|581077
88809|PAYROLL TAXES|85|562786
92346|Active Ballot Club|20776|584334
92349|Deferred Compensation|3926918|584334
92348|Miscellaneous Payables|2569|584334
92347|Payroll Liabilities|41306|584334
96077|PAYROLL LIABILITIES|5581|597082
96079|DUE TO JOINT ACCT|43|597082
96078|ACCRUED SEVERANCE PAY|82665|597082
91150| ||582648
93367|Payroll taxes & withholdings|16855|586036
88810|ACCRUED EXPENSES|10589|562787
88811|ACCRUED PAYROLL TAXES|2665|562787
88260|Payroll Taxes Withheld|40|562274
88261|Security Deposits|3000|562274
90768|VACATION PAYABLE|17988|581421
90769|CREDIT CARD PAYABLE|3025|581421
87665|Payroll liabilities|14|560705
90455|CREDIT CARDS PAYABLE|19221|580653
92572|PAYROLL WITHHOLDING|566|584863
93636|ACCRUED VACATION PAYABLE|7256|586685
93637|ACCRUED PAYROLL AND PAYROLL TAXES|4513|586685
87742|Vacation Withholding|392|560950
87745|Vacation Time Earned But Not Paid Out|35515|560950
87744|CLIC withholding|115|560950
87743|Work Fees withholding|264|560950
94975|VACATION AND SICK TIME PAYABLE|31207|589997
94144|Accrued Payroll|13316|587245
94146|Other|199|587245
94145|Real Estate Taxes Payable|18264|587245
96322|Accrued Payroll and Withholding Taxes Payable|3312|598063
92883|Payroll Liabilities|2832|585444
93816|Accrued Expenses|5000|586965
93817|Per Capita Taxes Payable|100974|586965
94001|Payroll taxes withheld|16|587140
94002|Accrued Federal & state payroll taxes |1727|587140
89306|PAYROLL TAXES PAYABLE|2028|573602
89307|ACCRUED PAYROLL|17157|573602
94860|OBLIGATION UNDER CAPITAL LEASE|18028|587595
94862|CREDIT CARD LIABILITY|401|587595
94861|PAYROLL TAX LIABILITIES|1934|587595
90141|Funds held for others|9707|579777
90142|Payroll liabilities|1120|579777
93147|PERMIT FEES DUE TO INTERNATIONAL UNION|20827|585742
93148|PER CAPITA TAXES|132361|585742
87392|PAYROLL LIABILITIES|40395|557818
87395|OTHER LIABILITIES|7090|557818
87394|SECURITY DEPOSITS|376056|557818
87393|ACCRUED EXPENSES|12154|557818
95211|Accrued Salaries Payable|219291|591501
95213|Other Payables|73145|591501
95212|Accrued Vacation & Sick Pay Payable|146978|591501
96517|PAYROLL WITHHOLDINGS |400|598370
91074|Payroll Tax Liabilities|437|582424
89241|DUE TO UNAC/UHCP|8529|573276
90929|PAYROLL LIABILITIES|7148|581875
90930|MASTERCARD BALANCE DUE|3085|581875
95368|COPA DUE TO/FROM|1975|592890
95370|APWU RETIREMENT AUXILARY DUE TO/FROM|2899|592890
95369|POWER DUE TO/FROM|1591|592890
91854|SECURITY DEPOSIT|5545|583712
91856|VACATION AND SICK TIME PAYABLE|245458|583712
91855|ACCRUED WAGES AND PAYROLL TAXES PAYABLE|111790|583712
90895|Payroll and withholding taxes payable|1261|581641
87901|C.O.P.E. Liabilities|100|561541
94881|Federal Withholding Payable|1840|587892
94885|Thrift Savings Plan|4031|587892
94884|State Withholding Payable|446|587892
94883|Social Security Payable|1598|587892
94882|Medicare Payable|374|587892
89184|Payroll liabilities|5641|573198
91348|Payroll Taxes Payable|4115|583002
91957|Accrued Wages|13253|583859
88480|Accrued Payroll|7134|562469
88483|Deferred Rent|1400|562469
88482|Payroll Liabilities|587|562469
88481|Security Deposits|3000|562469
90411|PAYROLL TAX LIABILITY|1808|580424
94185|Refund Payable|53|587267
94187|Payroll Tax Payable|1685|587267
94186|COPE Payable|5909|587267
94071|Credit Card|3321|587191
94076|Security Deposits|8820|587191
94075|Health & Welfare Payments|1725|587191
94074|Accrued Compensation|562896|587191
94073|Employee Deductions|6241|587191
94072|Accrued Payroll Expense|50807|587191
90209|Fed 941|1811|579947
90213|IWD Tax|123|579947
90212|IA 941|643|579947
90211|ILLINOIS 941|2311|579947
90210|Fed 940|79|579947
92343|Payroll Withholdings|318|584332
92344|Accrued Time off|521000|584332
92315|EMPLOYEE DEFERRED COMPENSATION PLAN|43651|584288
92318|OTHER|1926|584288
92317|PER CAPITA PAYABLE|297095|584288
92316|VACATION ACCRUAL|87600|584288
87079|Payroll Liabilities|2873|555363
87081|Pension Liabilities|12051|555363
87080|Rental Security Deposit|1500|555363
92445|Accrued Expenses|38520|584449
91630|MISSOURI WITHHOLDING|1404|583406
91633|ILLINOIS WITHHOLDING|21|583406
91632|KANSAS CITY WITHHOLDING|136|583406
91631|ST LOUIS CITY WITHHOLDING|427|583406
91025|Payroll taxes withheld|2399|582246
91026|Funds received, due to other organizations|3337|582246
89783|PAYROLL TAXES|2903|577419
92353|Federal Withholding Payable|503|584339
92354|FICA payable|754|584339
91436|Payroll and withholding taxes payable|218|583164
92510|Payroll liabilities|7827|584738
90542|Due to AFSCME Council 4|481068|580934
90544|Due to Chapters|893180|580934
90543|Due to International|263206|580934
93527|Accrued Expenses|72771|586449
93530|Accrued Post-Retirement Benefits|10910275|586449
93529|Accrued Severance|301945|586449
93528|Accrued Vacation|301545|586449
93572|Payroll taxes payable|2880|586508
91440|Payroll Liabilities|6939|583167
90931|WITHHOLDING LIABILITIES|8924|581878
92141|Death Burial Benefits Accrual|8050|584092
92143|Payroll Tax Withholding|509|584092
92142|Vacation Accrual|39710|584092
94168|PENSION FUND PAYABLE|0|587257
94171|ACCRUED PAYROLL|6011|587257
94170|ACCRUED LEASE LIABILITY|1092|587257
94169|INCOME TAX PAYABLE|0|587257
92655|Payroll Liabilities|26624|584973
92656|Deferred Revenue|119798|584973
87909|PAYROLL WITHHOLDINGS|6895|561573
87910|CONTRACTOR BONDS PAYABLE|28500|561573
93032|FEDERAL INCOME TAXES (941)|827|585640
93039|UNEMPLOYMENT TAXES, STATE|178|585640
93038|UNEMPLOYMENT TAXES, FEDERAL (940)|47|585640
93037|FICA, EMPLOYER OASDI AND HI (941)|662|585640
93036|UNION DUES FORWARD|45|585640
93035|CITY INCOME TAXES FORWARD|18|585640
93034|STATE INCOME TAXES FORWARD|318|585640
93033|FICA-EMPLOYEEE OASDI AND HI |662|585640
92432|Accounts Payable|5198|584427
92435|International Dues Withheld|713|584427
92436|Member's Contingency Fund Withheld|715323|584427
92434|Payroll Taxes|1128|584427
92433|First Citizens Visa Credit Card|5611|584427
89014|Accrued Vacation|163469|563475
89017|Pension Liability|19950|563475
89016|Payroll Liability|90095|563475
89015|Sick Time Liability|238334|563475
93410|SECURITY DEPOSIT|2700|586242
87585|BENEFITS PAYABLE|12027|559985
87586|PATROLL TAXES|2077|559985
90870|Rita City Income Taxes W/H|724|581620
90879|FICA Taxes Fwd|1046|581620
90878|Federal Taxes Fwd|1271|581620
90877|Ohio School District Taxes W/H|4|581620
90876|Secretary Pension Plan|364|581620
90875|Union Dues Withheld|422|581620
90874|Lorain Dept of Taxation|198|581620
90873|Ohio Bureau of Workers Compensation|758|581620
90872|Ohio Dept of Jobs & Family Services|311|581620
90871|Ohio State Income Taxes W/H|761|581620
87475|Withholding Taxes|23744|557898
92789|Funds held for others|237929|585271
92794|Deferred per capita taxes payable|5439|585271
92793|Per capita taxes payable|12666|585271
92792|Due to affiliates|10471|585271
92791|Postretirement benefit obligation|455460|585271
92790|Accrued sick and vacation|338864|585271
93430|UNION EMPLOYEES RELATED DEBTS|3893|586293
93436|OTHER PAYROLL LIABILITIES|154|586293
93435|SUTA PAYABLE|677|586293
93434|SINOT PAYABLE|75|586293
93433|PR WITHHOLDING|1122|586293
93432|FICA PAYABLE|1853|586293
93431|FUTA PAYABLE|58|586293
91039|SEP/IRA|35430|582341
91041|Per Capita dues (Dec 2014 paid in Jan 2015)|9864|582341
91040|Payroll liabilities|126|582341
89613|Accrued Annual Leave|45484|574892
89612|Accrued Payroll|19329|574892
89614|Accrued Postretirement benefit|919783|574892
93819|PAYROLL WITHHOLDINGS|7217|586971
91449|ACCRUED SUBSIDIES|87866|583174
91461|ACCRUED RETIREMENT INCENTIVE|186058|583174
91460|DEFERRED REVENUE|3000|583174
91459|ACCRUED REAL ESTATE TAXES|56000|583174
91458|ACCRUED EXPENSE|154253|583174
91457|PSRP SCHOLARSHIP|2472|583174
91456|FAIR SHARE ESCROW|35989|583174
91455|DUE TO COPE|328894|583174
91454|DIRECT DEPOSIT PROGRAM|219101|583174
91453|ACCRUED VACATION|519481|583174
91452|ACCRUED SEVERANCE|2215436|583174
91451|ACCRUED HSA/FSA|445876|583174
91450|ACCRUED WITHHOLDING|2394|583174
92742|RESOLUTION FEE FOR DISPUTED CLAIM|10209|585145
93209|State Withholding Payable|873|585777
93210|Per Capita Withholding|20|585777
87547|WITHHELD PAYROLL TAXES|1687|559753
91943|EMPLOYEE'S PORTION HEALTH PLAN PREMIUM|277|583819
89075|Accrued Expenses|29867|572453
89076|Payroll Taxes Payable|850|572453
88084|Payroll Witholdings Payable|2261|561931
91276|Medical Care Payable|10161|582891
91289|Accrued Convention-International|121503|582891
91288|Accrued Convention-Council 31|197296|582891
91287|Deferred Rent|1070227|582891
91286|Post Retirement Obligation|16405434|582891
91285|Central Labor Body Fees payable|168|582891
91284|Chicago Federation Payable|24563|582891
91283|Unallocated Membership Dues|366070|582891
91282|Solidarity Fund|1487128|582891
91281|Disaster Relief Payable|67774|582891
91280|Real Estate Taxes Payable|19206|582891
91279|Accrued Severance Payable|2155420|582891
91278|Accrued Vacation Payable|713275|582891
91277|Dependent Care Payable|520|582891
95299|LOCAL & NATIONAL DUES PAYABLE|330879|592082
95301|FLEX PLAN PAYABLE|27|592082
95300|ACCRUED WAGES|9516|592082
90564|Barnert Agreement Waiver|19862|580968
96108|PAYROLL LIABILITIES|1044|597238
96109|CREDIT CARD LIABILITIES|9749|597238
93718|Employee Withholdings|198|586801
87526|CREDIT CARD PAYABLE|13695|559652
87527|RETIREMENT CONTRIBUTION WITHHOLDINGS PAYABLE|1382|559652
92307|ACCRUED PAYROLL AND PAYROLL TAXES|124817|584282
92308|ACCRUED BENEFITS|446876|584282
88461|VACATION AND SICK PAY ACCRUAL|64860|562454
88462|EXCHANGES|33061|562454
88691|Employee Payroll Withholdings|7484|562628
90805|Payroll Liabilities|28092|581492
90812|Reserve for Convention|48106|581492
90811|Reserve for Legal Settlements|400000|581492
90810|Due to Local Unions|17891|581492
90809|Security Deposits & Prepaid Rents|23554|581492
90808|Accrued Expenses|35498|581492
90807|Accrued Audit Expenses|36500|581492
90806|Accrued Salaries & Benefits|1017935|581492
91269|Federal income tax (941)|732|582884
91273|Unemployment taxes- State|110|582884
91272|Unemployment taxes- Federal (940)|1374|582884
91271|State income tax foward|127|582884
91270|Fica-employee oasdi and hi fowrad|548|582884
93581|Payroll Withholdings|1847|586527
94913|Pension Fund payable|85302|588105
94915|Accrued payroll taxes|12231|588105
94914|Accrued expenses|6467|588105
82321|None|0|539082
94243|CA PIT/SDI|60|587300
94251|OH Unemployment|6|587300
94250|OH Income Tax|14|587300
94249|NYS Employment|299|587300
94248|MD Unemployment|31|587300
94247|MD Income Tax|2145|587300
94246|Fed Unemployment|649|587300
94245|Fed Taxes 941/944|749|587300
94244|CA SUI/ETT|87|587300
94156|n/a|0|587250
91684|STATE OF MICHIGAN INCOME TAXES FORWARD DEC 2014|1179|583467
91686|FEDERAL UNEMPLOYMENT TAX - 4TH QTR 2014|125|583467
91685|STATE OF MICHIGAN UNEMPLOYMENT TAX - 4TH QTR 2014|454|583467
90055|FEDERAL INCOME TAXES (941) FORWARD|40|579456
90061|BANK CHARGES-SVC FEES,NSF,ETC.|10|579456
90060|UNEMPLOYMENT TAXES, STATE |29|579456
90059|UNEMPLOYMENT TAXES, FEDERAL (940)|7|579456
90058|FICA-EMPLOYER OASDI AND HI (941)|162|579456
90057|STATE INCOME TAX FORWARD|63|579456
90056|FICA-EMPLOYEE OASDI AND HI FORWARD|162|579456
95654|Accrued payroll-3 days |883|595035
89099|Payroll witholdings payable|7209|572642
89101|Accrued vacation payable|53740|572642
89100|Post retirement benefit payable|1634|572642
89192|VACATION AND SEVERANCE|4271857|573218
89198|OTHER ACCRUED LIABILITES|1445456|573218
89197|PREPAID PENSION ASSET|9474455|573218
89196|457 B DEFERRED COMP PLAN|238657|573218
89195|RETIREE MEDICAL HEALTH CARE|279830|573218
89194|POST 65 RETIREMENT HEALTH BENEFITS|31341326|573218
89193|FAS 106 POST RETIREMENT|14608907|573218
93114|PENSION PLAN WITHHOLDING|52831|585716
