OID|MEMBERSHIP_TYPE|CATEGORY|NUMBER|VOTING_ELIGIBILITY|RPT_ID
193787|2101|Roofers Union 70 members in good standing|264|T|579957
193788|2101|Superannuated|15|T|579957
193789|2101|Removed from rolls|9|F|579957
201418|2101|REGULAR MEMBERS|2758|T|589567
201419|2101|RETIRED MEMBERS|19|F|589567
200880|2101|General Member|738|T|587402
200881|2101|PSE|95|T|587402
192642|2101|Pse|186|F|576811
192640|2101|Maintenance|250|F|576811
192641|2101|Motor Vehicle Drivers|158|F|576811
192643|2102|Agency Fee Payers|0|F|576811
192639|2101|Clerks|407|F|576811
200195|2101|ACTIVE CAREER EMPLOYEES|1182|T|586961
200196|2101|POSTAL SUPPORT EMPLOYEES|130|T|586961
200197|2101|RETIRED, FULL DUES PAYING MEMBERS|4|T|586961
195575|2101|REGULAR MEMBERSHIP|1565|T|582767
194173|2101|REGULAR CAREER EMPLOYEE|1257|T|580816
194174|2101|POSTAL SUPPORT EMPLOYEE MEMBERS|126|T|580816
194175|2101|RETIRED MEMBERS|247|F|580816
194176|2101|HONARAY MEMBERS|7|T|580816
193639|2101|REGULAR MEMBERSHIP PAYS FULL DUES|599|T|579840
193640|2101|POSTAL SUPPORT EMPLOYEES PAY REDUCED DUES|74|T|579840
193641|2102|Agency Fee Payers|0|F|579840
199763|2101|ACTIVE|1200|T|586509
193908|2101|REGULAR MEMBERS|995|T|580182
193890|2101|Regular members|738|T|580138
193891|2101|Retired members|3|T|580138
200131|2101|USPS Employees|639|T|586907
200132|2101|Salmon Companies Employees|134|T|586907
200133|2102|Agency Fee Payers|0|F|586907
200452|2101|ALL FULL PAYING MEMBERS: 1558 CA MEMBERS, PDF 235 MEMBERS.|1793|T|587150
199297|2101|Members are full paying dues|1413|T|585910
195562|2101|ACTIVE DUES PAYING MEMBERS|935|T|582751
195563|2101|ACTIVE NON-DUES PAYING MEMBERS|23|T|582751
195564|2101|ACTIVE REDUCED DUES PAYING MEMBERS|145|T|582751
195565|2101|RETIREE FULL DUES PAYING MEMBERS|7|T|582751
195566|2101|RETIREE REDUCED DUES PAYING MEMBERS|231|T|582751
201309|2101|FULL PAYING DUES MEMBERS|864|T|588087
202167|2101|ACTIVE|1285|T|592590
199446|2101|Full Time Members|1507|T|586224
199447|2101|Cash Pay Members|10|T|586224
199448|2101|Non Career Members|147|T|586224
199449|2101|Retiree Members Paying Reduced Dues|366|F|586224
194419|2101|CLERK CRAFT|302|T|581164
194420|2101|MAINTENANCE CRAFT|109|T|581164
194421|2101|MOTOR VEHICLE CRAFT|48|T|581164
194422|2101|POSTAL SUPPORT EMPLOYEES|24|T|581164
194423|2102|Agency Fee Payers|0|F|581164
197748|2101|Full dues paying career employees|830|T|584521
197749|2101|Reduced dues paying PSE employees|75|T|584521
197750|2102|Agency Fee Payers|0|F|584521
201810|2101|Members|1793|T|591301
194887|2101|ACTIVE MEMBERS|788|T|581732
198849|2101|Active Members|1083|T|585592
198850|2101|Other - Managers|8|F|585592
198851|2101|Cash Pays|11|T|585592
198852|2101|PSE Active Members|157|T|585592
198853|2102|Agency Fee Payers|0|F|585592
186995|2101|CAREER EMPLOYEES|999|T|557555
186996|2101|POSTAL SUPPORT EMPLOYEES|132|T|557555
186997|2101|RETIREES|394|F|557555
186998|2102|Agency Fee Payers|0|F|557555
198411|2101|POSTAL EMPLOYEES|1183|T|585101
196126|2101|DUES PAY MEMBERS|847|T|583310
196127|2102|Agency Fee Payers|0|F|583310
201145|2101|Number of members|589|T|587678
200370|2101|REGULAR MEMBER|680|T|587100
200341|2101|REGULAR MEMBERS|213|T|587067
200342|2102|Agency Fee Payers|0|F|587067
195577|2101|ACTIVE|1209|T|582784
195578|2101|RETIRED|570|T|582784
195171|2101|ACTIVE|868|T|582179
195172|2101|RETIRED|342|T|582179
195173|2101|LIFE TIME MEMBERS|74|T|582179
195174|2101|RETIRED ASSOCIATES|2|F|582179
200767|2101|Active|586|T|587342
200768|2101|Retired|194|T|587342
200769|2101|Life|17|T|587342
200770|2102|Agency Fee Payers|0|F|587342
192546|2101|ACTIVE MEMBERS|549|T|575964
192547|2101|RETIRED MEMBERS|170|T|575964
199918|2101|ACTIVE MEMBERS|1215|T|586722
199919|2101|RETIRED MEMBERS|405|T|586722
199591|2101|ACTIVE MEMBERS|1376|T|586360
199592|2101|RETIRED MEMBERS|564|T|586360
192504|2101|REGULAR MEMBERS|701|T|575792
192505|2101|RETIRED MEMBERS|146|T|575792
192506|2102|Agency Fee Payers|0|F|575792
195551|2101|ACTIVE DUES PAYING MEMBERS|1881|T|582732
195552|2101|ACTIVE NON-DUES PAYING MEMBERS|46|T|582732
195553|2101|RETIREE DUES PAYING MEMBERS|507|T|582732
193882|2101|ALL MEMBERS IN GOOD STANDING|911|T|580118
187116|2101|LIFE MEMBERS|98|T|557680
187115|2101|RETIRED MEMBERS|411|T|557680
187117|2102|Agency Fee Payers|0|F|557680
187114|2101|ACTIVE MEMBERS|1541|T|557680
189814|2101|REGULAR MEMBERS|611|T|562473
189815|2101|RETIRED MEMBERS|126|T|562473
189816|2101|OWCP MEMBERS|27|T|562473
189817|2102|Agency Fee Payers|0|F|562473
195928|2101|Active|939|T|583162
195929|2101|Retirees|289|T|583162
195930|2102|Agency Fee Payers|0|F|583162
188568|2101|REGULAR MEMBERS|3096|T|561762
188569|2101|RETIRED MEMBERS|1061|T|561762
188570|2102|Agency Fee Payers|0|F|561762
201696|2101|ACTIVE MEMBERS|493|T|591054
201697|2101|RETIRED MEMBERS|253|T|591054
201698|2101|ASSOCIATE MEMBERS|16|F|591054
201383|2101|Active members|1420|T|589277
201384|2101|Retired members|480|T|589277
201385|2101|Life members|254|T|589277
201386|2101|Retired members-direct pays|8|T|589277
201387|2101|Military service members|3|T|589277
196108|2101|Regular Members|801|T|583303
196109|2101|Retired Members|297|T|583303
196110|2101|Life Members|68|T|583303
196533|2101|ACTIVE|1169|T|583597
196535|2101|LIFE|165|T|583597
196534|2101|RETIRED|613|T|583597
192792|2101|Active|1870|T|577489
192793|2101|Retirees|750|T|577489
192794|2101|Associates|1|T|577489
192732|2101|Active members|665|T|577163
192733|2101|Retired members|273|T|577163
197801|2101|Active members|718|T|584617
197802|2101|Retired members|396|T|584617
197803|2102|Agency Fee Payers|10|F|584617
193197|2101|ACTIVES|1629|T|578866
193198|2101|RETIREES|836|T|578866
193199|2102|Agency Fee Payers|0|F|578866
197980|2101|Active Members|1957|T|584822
197981|2101|Retired Members|900|T|584822
197982|2101|Gold Card Members|361|F|584822
197983|2102|Agency Fee Payers|0|F|584822
196833|2101|Active Members|863|T|583894
196834|2101|Retired Members|398|F|583894
193379|2101|Active members|765|T|579279
193380|2101|Retired members|268|T|579279
193381|2101|Lifetime members|13|T|579279
194814|2101|ACTIVE MEMBERS|3741|T|581633
194815|2101|RETIRED MEMBERS|1532|T|581633
194816|2101|LIFE MEMBERS|42|T|581633
202132|2101|ACTIVE LETTER CARRIERS|689|T|592452
202133|2101|RETIRED LETTER CARRIERS|484|T|592452
202134|2101|LIFE MEMBERS|48|T|592452
202135|2101|ASSOCIATE MEMBER|1|F|592452
194413|2101|Active|987|T|581139
194414|2101|Retired|345|T|581139
194415|2102|Agency Fee Payers|0|F|581139
199394|2101|Active Members|731|T|586104
199395|2101|Retirees|440|T|586104
198364|2101|Active|1715|T|585063
198365|2101|Retired|408|T|585063
198366|2101|Associate|27|T|585063
198367|2101|Gold Card|75|T|585063
207110|2101|Regular Membership|1030|T|600007
207111|2101|Retirees|442|T|600007
199298|2101|Active Letter Carriers|777|T|585913
199299|2101|Retired Letter Carriers|276|T|585913
200819|2101|ACTIVE|873|T|587375
200820|2101|RETIRED|430|T|587375
198435|2101|Active Members|1747|T|585123
198436|2101|Retired Members|695|T|585123
198437|2101|Retired - Life Members|208|T|585123
195092|2101|Active Members|1383|T|582092
195093|2101|Retired Members|200|T|582092
194751|2101|ACTIVE MEMBERS|3750|T|581552
194752|2101|RETIREES|1640|T|581552
197799|2101|ACTIVE MEMBERS|593|T|584610
197800|2101|RETIRED MEMBERS|257|T|584610
194710|2101|Active Branch Members|1035|T|581489
194711|2101|Retired Members|419|T|581489
203460|2101|Active Membership|381|T|596948
192715|2101|Regular|860|T|577131
192716|2101|Retiree|440|T|577131
192717|2101|Life Member|59|T|577131
192718|2102|Agency Fee Payers|0|F|577131
193859|2101|Active Members|806|T|580097
193860|2101|Retirees|476|T|580097
193861|2101|Life Members|65|T|580097
193793|2101|Active members|3852|T|579961
193794|2101|Retired members - $24 per year|1172|T|579961
193795|2101|Retired associate members - $36 per year|34|F|579961
193796|2101|Life members|694|T|579961
208216|2101|ACTIVE MEMBERS PAY FULL DUES|972|T|602336
208217|2101|RETIREES|320|T|602336
194841|2101|REGULAR MEMBERS|1306|T|581651
194842|2101|RETIRED MEMBERS|487|T|581651
194843|2101|LIFE MEMBERS|87|T|581651
197522|2101|Active|470|T|584314
197523|2101|Retired|136|T|584314
193671|2101|ACTIVE|1676|T|579871
193672|2101|RETIRED|543|T|579871
193673|2101|LIFE MEMBERS|144|T|579871
193674|2102|Agency Fee Payers|413|F|579871
207117|2101|ACTIVE|1058|T|600015
207118|2101|RETIRED|459|T|600015
207119|2102|Agency Fee Payers|0|F|600015
201477|2101|Active Members|607|T|589945
201478|2101|Retired Members|335|T|589945
201479|2102|Agency Fee Payers|0|F|589945
196781|2101|ACTIVE MEMBERS|933|T|583839
196782|2101|RETIRED MEMBERS|355|T|583839
196497|2101|LIFE MEMBERS|157|T|583566
196498|2101|RETIRED|381|T|583566
196499|2101|ACTIVE|1149|T|583566
196500|2102|Agency Fee Payers|0|F|583566
200184|2101|Active members|1855|T|586953
200185|2101|Retired members|1052|F|586953
200186|2101|Life members|143|F|586953
194579|2101|Active Members  Currently working members|690|T|581323
194580|2101|Retired Members|350|T|581323
194501|2101|REGULAR ACTIVE MEMBERSHIP|796|T|581234
194502|2101|RETIRED MEMBERS|325|T|581234
194503|2101|GOLD CARD MEMBERS (LIFETIME MEMBERS)|19|T|581234
194504|2101|ASSOCIATE MEMBERS FOR NALC INSURANCE|223|F|581234
194505|2102|Agency Fee Payers|0|F|581234
194218|2101|ACTIVE MEMBERS|868|T|580847
194219|2101|RETIRED MEMBERS|438|T|580847
194220|2101|ASSOCIATE MEMBERS|251|F|580847
194221|2102|Agency Fee Payers|0|F|580847
196168|2101|Regular Members|745|T|583321
196010|2101|Active|1201|T|583208
196011|2101|Retirees|662|T|583208
196993|2101|Regular Voting Members With Full Voting Rights|684|T|583981
196994|2102|Agency Fee Payers|0|F|583981
192584|2101|ACTIVE - FULL DUES|986|T|576400
192585|2101|RETIREE - REDUCED DUES|284|T|576400
195661|2101|ACTIVE|3247|T|582874
195662|2101|RETIREES|896|T|582874
199875|2101|Regular Active|1056|T|586656
199876|2101|Regular Retired|375|T|586656
199877|2101|50 Year Life|49|T|586656
199878|2101|60 Year Life|12|T|586656
199879|2101|Associate Active|8|F|586656
199880|2101|Associate Retired|10|F|586656
199127|2101|ACTIVE|1353|T|585772
199128|2101|RETIRED|454|T|585772
199129|2101|LIFE|72|T|585772
201706|2101|Active|707|T|591102
201707|2101|Retired|375|T|591102
200279|2101|REGULAR MEMBERS|3778|T|587020
200280|2101|RETIRED MEMBERS|1301|T|587020
192989|2101|ACTIVE DUES PAYING MEMBERS|1705|T|578166
192556|2101|clerk craft|550|T|576199
192557|2101|maintenance craft|90|T|576199
192558|2101|mortor vehicle craft|70|T|576199
199454|2101|CA EMPLOYEES STATUS|825|T|586237
199455|2101|PSE EMPLOYEES|85|T|586237
199456|2101|CA EMPLOYEES NON PAYING STATUS|58|F|586237
199457|2101|PSE EMPLOYEES NON PAYING STATUS|8|F|586237
199458|2102|Agency Fee Payers|0|F|586237
194868|2101|REGULAR MEMBERS|1047|T|581701
199920|2101|REGULAR MEMBERS|532|T|586723
199139|2101|Clerks|926|T|585779
199140|2101|Maintenance|186|T|585779
199141|2101|Motor Vehicles|125|T|585779
191028|2101|Regular Carriers|923|T|563031
191029|2101|Relief Carriers|536|T|563031
191030|2101|Retirees|399|T|563031
191031|2101|Associate Members|8|F|563031
190930|2101|REGUALR CARRIERS|800|T|562944
190931|2101|RELIEFED CARRIERS|400|T|562944
190932|2101|RETIRED CARRIERS|100|T|562944
190933|2102|Agency Fee Payers|0|F|562944
188656|2101|Bargaining Unit Rural Carriers|2087|T|561819
188657|2101|Retired Rural Carriers|697|T|561819
188658|2101|Associates|5|F|561819
189833|2101|ASSOCIATE MEMBERS|11|F|562483
189830|2101|REGULAR RURAL CARRIERS/PART TIME FLEX CARRIERS|998|T|562483
189834|2102|Agency Fee Payers|0|F|562483
189831|2101|RURAL CARRIER ASSOC|458|T|562483
189832|2101|RETIRED CARRIERS|396|T|562483
189845|2101|Regular Rural Carrier|2121|T|562504
189846|2101|Part-Time Flexible Carrier|1|T|562504
189847|2101|Retired Rural Carrier|826|T|562504
189848|2101|Relief Rural Carrier (RCA) (RCR)|1309|T|562504
189849|2101|Associate Members|9|F|562504
189850|2101|Retired Associate Members|2|F|562504
187946|2101|Regular Carriers|1594|T|561128
187947|2101|Leave Replacement Carriers|713|T|561128
187948|2101|Retired Carriers|576|T|561128
187949|2101|Part-Time Flex Carriers|7|T|561128
187950|2101|Associates - Regular|5|F|561128
187951|2101|Associates - Retired|1|F|561128
187939|2101|Regular Carrier|2623|T|561119
187940|2101|PTF Carrier|8|T|561119
187941|2101|RCA Carrier|1447|T|561119
187942|2101|Retired Carrier|771|T|561119
187943|2101|Associate Member|30|F|561119
190778|2101|REGULAR CARRIERS|2551|T|562887
190779|2101|RELIEF CARRIERS|1212|T|562887
190780|2101|RETIRED CARRIERS|885|T|562887
190781|2101|ASSOCIATE MEMBERS|20|F|562887
190674|2101|REGULAR MEMBER|3951|T|562817
190675|2101|RELIEF MEMBERS|1981|T|562817
190676|2101|RETIRED MEMBERS|951|T|562817
190677|2101|PTF MEMBERS|20|T|562817
188379|2101|Regular & Part Time Flexible Carriers|2419|T|561629
188380|2101|Rural Carrier Associates|1253|T|561629
188381|2101|Retired Carriers|812|T|561629
188382|2101|Associate Rural Carriers|11|T|561629
188383|2102|Agency Fee Payers|0|F|561629
190031|2101|Regular|1986|T|562554
190032|2101|Retired|964|T|562554
190033|2101|Relief|1053|T|562554
190034|2101|Associate|6|F|562554
192355|2101|Regular|1456|T|574520
192356|2101|Relief|629|T|574520
192357|2101|Retired|395|T|574520
192358|2101|Associate|17|F|574520
190477|2101|REGULAR|1897|T|562706
190478|2101|RURAL CARRIER ASSOCIATE|964|T|562706
190479|2101|PART TIME FLEX RURAL CARRIER|50|T|562706
190481|2101|ASSOCIATES|17|F|562706
190480|2101|RETIRED RURAL CARRIER|300|T|562706
189018|2101|Regular|1595|T|562090
189019|2101|Retired|875|T|562090
189020|2101|Relief|905|T|562090
189021|2101|Associate|5|F|562090
189420|2101|REGULARS|1620|T|562325
189421|2101|RELIEF CARRIERS|954|T|562325
189422|2101|RETIREES|854|T|562325
189423|2101|ASSOCIATES|10|F|562325
187810|2101|REGULAR CARRIERS|1869|T|560903
187811|2101|RELIEF CARRIER MEMBERS|711|T|560903
187812|2101|RETIRED CARRIER MEMBERS|706|T|560903
187813|2101|ASSOCIATE MEMBERS|13|F|560903
187814|2102|Agency Fee Payers|0|F|560903
188274|2101|REGULAR|1692|T|561481
188275|2101|RELIEF|1053|T|561481
188276|2101|RETIRED|681|T|561481
188277|2101|ASSOCIATE|9|F|561481
201549|2101|Regular Carriers|2145|T|590409
201550|2101|PTF|2|T|590409
201551|2101|Relief Carriers|1177|T|590409
201552|2101|Retired Carriers|920|T|590409
201553|2101|Associate Members|8|F|590409
193740|2101|Active Members|991|T|579931
193741|2101|Associate Members|284|T|579931
193742|2102|Agency Fee Payers|0|F|579931
199381|2101|Regular Members|876|T|586093
199382|2101|Associate Members|3070|F|586093
187352|2101|Clerks|931|T|559643
187353|2101|Maintenance Craft|75|T|559643
187354|2101|Letter Carriers|2|F|559643
187355|2101|Postmasters|2|F|559643
187356|2101|Supervisors|7|F|559643
187357|2101|Cash Paying Members|9|T|559643
197305|2101|Active Carriers|850|T|584181
197306|2101|Retired Members|385|T|584181
196162|2101|Lightning Rod Technician Trainee|3|F|583317
196163|2101|Lightning Technician|3|T|583317
196141|2101|Journeyman-Wireman|657|T|583317
196164|2101|CE Maintenance|5|T|583317
196165|2101|CE Foreman Maintenance|7|T|583317
196166|2101|Test Tech/Groundman|1|T|583317
196142|2101|Journeyman-Wireman/Teledata|43|T|583317
196143|2101|Journeyman/Crane Operator|8|T|583317
196144|2101|Maintenance/Inspection|2|T|583317
196145|2101|Inside/Apprentice|62|F|583317
196146|2101|Journeyman/Lineman|2|T|583317
196147|2101|Solar/Teledata|4|T|583317
196148|2101|Journeyman/Teledata/Solar|3|T|583317
196149|2101|Journeyman/Line-Hivol|1|T|583317
196150|2101|Journeyman/Teledata/Crane Oper.|2|T|583317
196151|2101|CE/CW Wireman|1|T|583317
196152|2101|Line/Hivol-tech|24|F|583317
196153|2101|Teledata Apprentice|4|F|583317
196154|2101|Tester|66|T|583317
196155|2101|Journeyman/Equipment Operator|2|T|583317
196156|2101|Journeyman/Eq Op|2|T|583317
196157|2101|Groundperson|10|T|583317
196158|2101|Journeywoman|9|T|583317
196159|2101|Lightning Protection Tech|1|T|583317
196160|2101|Teledata Technician|39|T|583317
196161|2101|Wireman|26|T|583317
194370|2101|Active Members|26361|T|581073
194371|2101|Retired Members|8048|T|581073
194372|2101|Life Members|1059|T|581073
194373|2102|Agency Fee Payers|0|F|581073
200619|2101|ACTIVE|563|T|587273
200620|2101|RETIREES|229|T|587273
200621|2101|ASSOCIATE RETIREES|4|T|587273
200622|2101|LIFE MEMBERS|26|T|587273
