OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
80831||Cloth Secretary Chair|75|0|0|0|583698
80832||2010 Chevy Impala|23013|1534|7069|7069|583698
76167||N/A|0|0|0|0|554856
78505||Computer equipment|45150|0|0|0|562710
78504||Furniture Fixtures and Equipment|1879|0|1879|1879|562710
78509||US Government and agency securities|2144826|2089483|2089483|2089483|562710
78508||Common stock|1057138|1283606|1283606|1283606|562710
78507||Mutual funds|601487|696721|696721|696721|562710
78506||Corporate bonds|424320|422940|422940|422940|562710
81273||MUTUAL FUNDS|305|305|736|736|584351
82122||429.63 SH DREYFUS RESH GROWTH FD INC CL C|22680|23082|23082|23082|586509
82132||2011 FORD FUSION|25155|0|0|0|586509
82131||2011 FORD FUSION|25026|0|0|0|586509
82130||COPIER|8398|0|0|0|586509
82129||FAX MACHINE|100|0|0|0|586509
82128||COMPUTER|4600|0|0|0|586509
82127||COMPUTER|1579|0|0|0|586509
82126||COMPUTER|2803|0|0|0|586509
82125||WORKSTATION/PRINTER/STAND|506|0|0|0|586509
82124||STEREO EQUIPMENT|562|0|0|0|586509
82123||4036.58 SH DREYFUS RESH GROWTH FD INC CL C|55017|58013|58013|58013|586509
82416||SALE OF MUTUAL FUNDS|150363|150363|150363|150363|587150
81311||0|0|0|0|0|584521
76354||NONE|0|0|0|0|557555
82537||Franklin Money Market Fund|40000|40000|40000|40000|587678
82538||Edward Jones|15000|15000|15000|15000|587678
82507||727 N Swan Rd  Tucson, AZ 85711|75000|115000|115000|100654|587342
80506||2004 Ford Taurus|11004|0|2500|2500|583162
80507||2005 Chrysler Van|15000|0|1500|1500|583162
80025||GE CAP RET BK|245000|245000|245980|245980|581633
80024||DISCOVER BANK CD|187000|187000|187925|187925|581633
80028||TENN VALLEY AUTH|73000|73000|73000|73000|581633
80027||FICO|39000|39000|39000|39000|581633
80026||GOLDMAN SACH CD|240000|240000|243616|243616|581633
79867||0|0|0|0|0|581139
80051||FIXED ASSETS ABANDONED|1648|0|0|0|581651
80901||N/A|0|0|0|0|583839
81909||COMPUTER EQUIPMENT - OBSOLETE|511|0|0|0|585772
81906||COMPUTER ACCESSORIES - OBSOLETE|395|0|0|0|585772
81908||COMPUTER LC (LIBRARY) - OBSOLETE|1369|0|0|0|585772
81907||I-MAC (CONFERENCE) - OBSOLETE|1149|0|0|0|585772
81913||DELL DESKTOP - OBSOLETE|1354|0|0|0|585772
81912||DELL LAPTOP - OBSOLETE|529|0|0|0|585772
81911||DELL LAPTOP - OBSOLETE|598|0|0|0|585772
81910||COMPUTER EQUIPMENT - OBSOLETE|237|0|0|0|585772
82364||BUILDING ESCROW BALANCE--CHICAGO|0|0|424610|424610|587020
76741||Older Laptops & Copiers|8649|71|511|511|561128
76740||Audo Mixer|401|0|0|100|561119
78587||STEWARD EQUIPMENT|10907|236|432|432|562817
78591||INVEST CASH CORRECTION -2013 LM-2 REVIEW|149031|149031|149031|149031|562817
78590||RETURN OF PRINCIPAL|16244|16244|16244|16244|562817
78589||FHLMC MEDIUM TERM NOTE|14004|14004|14000|14000|562817
78588||GNMA SER 2005-7|235|235|71|71|562817
76713||CAMERA - JUNKED|471|0|0|0|560903
80639||Sale of Various Mutual Funds|2550945|2649914|2649914|2649914|583317
80641||Sale of Automobile|13383|9368|5000|5000|583317
80640||Sale of Various Common Stocks|215101|228465|228456|228456|583317
82478||CHAIRS|387|0|180|180|587273
76988||none|0|0|0|0|561820
80783||NONE|0|0|0|0|583596
80638||Automobile|54861|0|4000|4000|583314
81801||NONE|0|0|0|0|585619
80995||Old Air Conditioning Unit|3100|0|0|0|583962
79319||CONVERTED CD TO SAVINGS|150209|150209|150209|150209|577791
82786||Investment Securities - Unit Investment Trusts|1941230|1941230|2366318|2366318|592423
80948||MUTUAL FUND|6589050|6589050|7429690|7429690|583923
80950||COMMON TRUST FUND|649456|649456|662380|662380|583923
80949||COMMON STOCK|2521132|2521132|3180461|3180461|583923
78996||NTEU Equities|1483629|1483629|1805535|1805535|574150
78998||Computer Equipment|230183|0|0|0|574150
78997||Furniture and Fixtures|57332|0|0|0|574150
82793|| |||||592586
77158||NA|0|0|0|0|562256
81320||N/A|0|0|0|0|584577
82303||0|0|0|0|0|586983
82577||Citigroup Inc NTS B/E|120719|120719|120634|120634|587959
82581||US TSY Note 00.375% Due 03/31/16|650347|650347|651090|651090|587959
82580||Verizon Communications 02.500% Due 09/15/16|37035|37035|37070|37070|587959
82579||US TSY Note 01.250% Due 10/31/15|783750|783750|784020|784020|587959
82578||Shell Intl Fin B/E |58483|58483|58152|58152|587959
80176||N/A|0|0|0|0|582292
80187||N/A|0|0|0|0|582292
80186||N/A|0|0|0|0|582292
80185||N/A|0|0|0|0|582292
80184||N/A|0|0|0|0|582292
80183||N/A|0|0|0|0|582292
80182||N/A|0|0|0|0|582292
80181||N/A|0|0|0|0|582292
80180||N/A|0|0|0|0|582292
80179||N/A|0|0|0|0|582292
80178||N/A|0|0|0|0|582292
80177||N/A|0|0|0|0|582292
81609||na/|0|0|0|0|585367
80626||US TSY Note 01.250% due 10/31/15|105207|105207|105210|105210|583288
80630||Furniture and fixtures disposed|38542|2148|0|0|583288
80629||US TSY Note 00.375% due 03/31/16|80033|80033|80135|80135|583288
80628||Verizon Communications 02.500% due 09/15/16|5132|5132|5148|5148|583288
80627||Shell Intl Fin B/E|8180|8180|8162|8162|583288
81774||MUTUAL FUNDS|118156|118156|118156|118156|585525
82161||RAYMOND JAMES MUTUAL FUNDS|15948|15948|17395|17395|586690
78932||Sale of Investments|2196722|2196722|2324895|2324895|573724
77149||INVESTMENTS|106686|106686|122441|122441|562220
81262||Corporate Bonds|613706|613706|563003|563003|584334
81263||Computer Equipment|3009|251|750|750|584334
77159||Large Cap Value Fund (TRMVX)|7492|9965|9965|9965|562274
77167||Prime Obligation Fund (TPRXX)|8373|8373|8373|8373|562274
77166||Large Cap Value Fund (TRMVX)|3159|4572|4572|4572|562274
77165||Large Cap Value Fund (TRMVX)|271|387|387|387|562274
77164||International Equity Fund (SEITX)|6083|7097|7097|7097|562274
77163||Small Cap Value Fund (SESVX)|4994|7118|7118|7118|562274
77162||Small Cap Value Fund (SESCX)|426|571|571|571|562274
77161||Large Cap Growth Fund (SELCX)|3641|7033|7033|7033|562274
77160||Small Cap Growth Fund (SSCGX)|3799|7443|7443|7443|562274
76717||DELAWARE FIXED INCOME POOLED TRUST|136937|136937|150000|150000|560950
76723||OFFICE FURNITURES|7904|0|0|0|560950
76722||PRINTER|2399|0|0|0|560950
76721||COPY MACHINE|34072|0|0|0|560950
76720||FAX MACHINES|2597|0|0|0|560950
76719||COMPUTER MONITORS|1554|0|0|0|560950
76718||NUVEEN LARGE-CUP VALUE R-SHARES|133736|133736|150000|150000|560950
80063||UT CLAYMORE SECS CAP GAINS|0|531|531|531|581695
82469||2118 South Michigan Chicago IL|1222064|10000|1500000|1500000|587245
79924||INVESTMENTS|121838|149272|149272|149272|581358
82408||Land - Sec 30 Township 9 , Richland WA|163170|163170|470000|431657|587140
82409||Money Market Fund|18533|18533|18533|18533|587140
82726||US Treasury securities|1921870|1921870|1915681|1915681|591501
83585||N/A|0|0|0|0|598370
82857||NONE|0|0|0|0|592890
80843||GOVERNMENT COLLATERIZED MORTGAGE OBLIGATIONS|131053|122914|122914|122914|583712
80845||OFFICE FURNITURE AND EQUIPMENT|705|0|0|0|583712
80844||CITIZENS BUSINESS BANK MONEY MARKET FUND|514305|514305|514305|514305|583712
80047||Automobiles|60002|35001|24300|24300|581641
80048||Furniture & equipment - Abandoned see stmt. 69|4671|653|0|0|581641
76829||Money Market Fund - Federated Capital Reserves|97|97|97|97|561541
76831||Franklin Mutual Global Discovery Class A|3930|5290|5290|5290|561541
76830||Frankin High Income Fund Class A|2025|2769|2769|2769|561541
82551||Land 408 SW 5th|31500|31500|277375|277375|587892
79750||3408.49580 DFA US SMALL CAP VALUE PORT INSTL|101539|101539|125260|125260|580424
79734||100 COACH INC|5732|5732|5205|5205|580424
79749||1684.0470 DFA US LARGE CAP VALUE PORT INSTL|39455|39455|56653|56653|580424
79748||19255.8010 DFA US CORE EQTY 2 PORT INSTL|115787|115787|332306|332306|580424
79747||1082.2490 DFA INTL VECTOR EQTY PORT|10331|10331|13458|13458|580424
79746||951.3960 DFA INTL CORE EQTY PORT INSTL|9829|9829|12634|12634|580424
79745||1222.4440 DFA US SMALL CAP VALUE PORT EQTY|38064|38064|44924|44924|580424
79744||27.8330 DFA US LARGE CAP VALUE PORT INSTL|774|774|936|936|580424
79743||483.1270 DFA US CORE EQTY 2 PORT INSTL|6506|6506|8338|8338|580424
79742||33.7420 DFA INTL VCTOR EQTY PORT|369|369|420|420|580424
79741||27.4830 DFA INTL CORE EQTY|335|335|365|365|580424
79740||100 QUALCOMM|6172|6172|7877|7877|580424
79739||100 MERCK|4372|4372|5781|5781|580424
79738||100 COSTCO|9590|9590|11527|11527|580424
79737||248 CISCO INC|4691|4691|6087|6087|580424
79736||2 CISCO INC|38|38|49|49|580424
79735||490 APPLE INC|37122|37122|44890|44890|580424
82473||4206 & 4208 Swiss Avenue|250581|167778|397257|365290|587267
82476||Morgan Stanley|60008|55308|60008|60008|587267
82475||Land|17500|17500|27743|25511|587267
82474||Furniture & Equipment|26671|8352|0|0|587267
82441||8 Book Shelves|1484|0|200|200|587215
80682||10000 UNIVERSITY WA UNIV REVS|11020|11020|10000|10000|583406
80680||25000 FORD MOTOR CREDIT |25000|25000|25000|25000|583406
80681||19000 SHS HEWLETT-PACKARD CO.|19124|19124|19000|19000|583406
81264||QuickBooks 2013 Edition|523|523|0|0|584339
76851||INVESTMENTS|188119|189185|189185|189185|561609
80510||Automobiles|97772|1167|18000|18000|583164
80508||Stairs - stolen see stmt. 69|323|0|0|0|583164
80509||Building equipment - abandoned - See stmt. 69|5100|1190|0|0|583164
82093||Sale of Stocks and Bonds|1686801|1686801|1686801|1686801|586449
81298||MARKETABLE SECURITIES HELD BY BROKER|371499|371499|475331|475331|584446
76846||EDWARD JONES CORPORATE BONDS|41455|41455|40000|40000|561573
76850||NORTH ROUTE 45, MATTOON, IL 61938|66341|66341|58730|58730|561573
76849||1225 TENDICK, JACKSONVILLE, IL 62650|132766|132766|110363|110363|561573
76848||MORGAN STANLEY UITS|104850|104850|117832|117832|561573
76847||MORGAN STANLEY COMMON STOCKS|125586|125586|131392|131392|561573
81295||Certificate of Deposit Redemption - SC FCU|48783|0|0|48783|584427
78719||SEI/Lincoln Investment|45972|45972|45972|45972|563475
76461||Sale of Securities|6459070|6459070|6459070|6459070|557898
76463||Office Furniture and Equipment|116131|0|495|495|557898
76462||Automibiles and other Vechicles|24658|0|0|0|557898
78883||47shs Blackrock Build America |918|918|977|977|573287
78882||596shs Blackrock Build America |12008|12008|12387|12387|573287
78888||1536shs UBS Global|19086|19086|16900|16900|573287
78887||14.865shs Eaton Vance|294|294|365|365|573287
78886||15.381shs Eaton Vance|304|304|359|359|573287
78885||14.338shs Eaton Vance|284|284|342|342|573287
78884||1000shs John Hancock Pfd. |20916|20916|19878|19878|573287
80515||U.S. GOVERNMENT OBLIGATIONS|30040|30070|30070|30070|583174
80517||CORPORATE BONDS|151278|150700|150700|150700|583174
80516||U.S. GOVERNMENT AGENCY|149812|149790|149790|149790|583174
78892||MUTUAL FUNDS|75804|75169|75169|75169|573292
76774||EQUIPMENT - (ABANDONED SEE STATEMENT 69)|2492|582|0|0|561357
80900||N/A|0|0|0|0|583819
78782||Automobile|35663|7500|7500|7500|572453
80410||Investments|484552|484552|461125|461125|582891
80411||Automobiles|16196|0|7000|7000|582891
76582||TREASURIES, STOCK, BOND AND MONEY FUNDS - THRIVENT|2446660|2446660|2446660|2446660|559652
76581||US TREASURY BILLS - CNB SECURITIES|1500000|1500000|1500000|1500000|559652
72623||PFC Bond Fund|23348|23348|24751|24751|539082
79689||none|0|0|0|0|580154
78795||Land & Building, 7035 SW Hampton St, Tigard, OR|674913|536975|505000|476072|572642
78796||Various equipment|93051|84536|0|0|572642
78831||FIFTH THIRD |4989105|4989105|4875579|4875579|573218
78832||FIFTH THIRD POST 65|6158779|6158779|5955808|5955808|573218
78549||Misc Office Equipment|7417|415|0|0|562742
81429||Old/Obsolete Computer & Office Equipment|20299|0|0|0|584952
78801||Stocks|11823|11823|19371|19371|572854
78803||Vehicle |26346|26346|19000|19000|572854
78802||CD|15000|15000|15000|15000|572854
78876||Fixed Assets - Various|78351|12590|15634|15634|573272
78877||Investments - Various|288558|288558|272976|272976|573272
82653||COMPUTER EQUIPMENT|54249|425|7444|7444|591008
82656||US BANK (MUTUAL FUNDS)|1931536|1931536|1955000|1955000|591008
82655||WELLS FARGO INVESTORS (MUTUAL FUNDS)|10648321|10648321|10928599|10928599|591008
82654||EQUIPMENT|57604|0|4000|4000|591008
82514||Corporate obligations|130|130|130|130|587472
82516||Municipal obligations|182|182|182|182|587472
82515||Short-term investment funds|21655|21655|21655|21655|587472
78821||Vanguard Total Stock Market Fund|428036|428036|682000|682000|573181
78815||Vanguard Inflation Protected Fund|5769|5769|6662|6662|573181
78820||Vanguard Total Stock Market Fund|4393|4393|7000|7000|573181
78819||Vanguard Total Stock Market Fund|767|767|1132|1132|573181
78818||Vanguard Total Stock Market Fund|6804|6804|10007|10007|573181
78817||Vanguard Inflation Protected Fund|58348|58348|78000|78000|573181
78816||Vanguard Inflation Protected Fund|18131|18131|21000|21000|573181
78825||Vanguard Global Equity Fund|166827|166827|215000|215000|573181
78828||Telephones|166898|0|600|600|573181
78827||Vanguard Global Equity Fund|284356|284356|383000|383000|573181
78826||Vanguard Global Equity Fund|11639|11639|15000|15000|573181
78824||Vanguard Global Equity Fund|114063|114063|147000|147000|573181
78823||Vanguard Global Equity Fund|61299|61299|79000|79000|573181
78822||American Funds Europacific|38052|38052|59000|59000|573181
80631||OFFICE FURNITURE AND EQUIPMENT|18610|0|0|0|583294
81456||Bank of India CD|50000|50000|50000|50000|585021
81444||Bank of China CD|95000|95000|95000|95000|585021
81455||Bank of India CD|95000|95000|95000|95000|585021
81454||Bank of Hapoalim B M CD|95000|95000|95000|95000|585021
81453||Bank of Baroda CD|95000|95000|95000|95000|585021
81452||Bank of India CD|95000|95000|95000|95000|585021
81451||Bank of China CD|95000|95000|95000|95000|585021
81450||Townebank CD|95000|95000|95000|95000|585021
81449||Merrick Bank CD|95000|95000|95000|95000|585021
81448||Bank of India CD|95000|95000|95000|95000|585021
81447||Beal Bank CD|95000|95000|95000|95000|585021
81446||WEX Bank CD|95000|95000|95000|95000|585021
81445||Safra National Bank CD|95000|95000|95000|95000|585021
77144||Office Furniture and Equipment|1112|334|100|100|562203
82886||4 AUTOMOBILES|77877|490|17500|17010|593053
82889||U.S. TREASURY BONDS|450941|467137|497797|497797|593053
82888||MUTUAL FUNDS|631206|644565|669083|669083|593053
82887||BUILDING-5814 W. GRAND AVENUE|170781|107527|107527|107527|593053
82783||MARKETABLE SECURITIES|948746|972289|972289|972289|592305
80456||Various Mutual Funds|5000|5000|11800|6800|583051
78479||Sale of Investments|1045050|1045050|1105960|1105960|562663
78984||Certificate of Deposit|150000|150000|150000|150000|574129
78986||2010 Chevrolet Malibu|18341|10698|10000|10000|574129
78985||2010 Chevrolet Malibu|18389|8275|5000|5000|574129
79212||BONDS, CD'S, TREASURIES|7755729|7626984|7626984|7626984|575942
76983||NONE|0|0|0|0|561802
78907||Abandoned Furniture & Equipment - See stmt 69|5230|0|0|0|573335
76409||NONE|0|0|0|0|557779
82727||Oopenheimer Limited Term Government Fund|25000|38377|38099|38099|591553
81296||None|0|0|0|0|584428
76699||US TREASURY SECURITIES (NET)|3708|3708|3708|3708|560874
81934||Capital Gains Reinvested|0|0|430789|430789|585798
81935||Dividend Income Reinvested|0|0|350204|350204|585798
78641||DISPOSITION OF ASSETS|6374|6159|0|0|562945
78642||EARNINGS ON INVESTMENTS|0|0|0|32|562945
80169||2007 CHEVY TRAILBLAZER|21096|2000|2000|2000|582229
80170||VANGUARD STAR CAP GAIN DIST|0|28660|28660|28660|582229
78037||EQUITIES|50564|50564|91114|91114|562346
78039||CORPORATE AND US AGENCY SECURITIES|3299123|3299123|3293646|3293646|562346
78038||MUTUAL FUNDS|1262296|1262296|1387969|1387969|562346
79912||MUTUAL FUNDS|74953|115640|120000|120000|581326
80232||NONE|0|0|0|0|582525
82669||Office Furniture and Equipment|785|354|300|300|591192
82670||Vehicle|41426|26927|21000|21000|591192
78067||Investments|314769|314769|309474|309474|562357
84583||Puerto Rico AAA Bond Fund|152964|152964|146533|146533|601755
79130||CASH & CASH EQUIVALENTS|102746|102746|102746|102746|574413
79135||STOCKS|105652|105652|152848|152848|574413
79134||MUTUAL FUNDS|25604|25604|35641|35641|574413
79133||BONDS|165039|135039|158112|158112|574413
79132||CASH & CASH EQUIVALENTS|314364|314364|314364|314364|574413
79131||BONDS|91187|91187|88488|88488|574413
78683||01/13/14-Transfer from investment acct to chckg|75000|75000|75000|75000|563149
78680||9/24/13-Transfer from investment acct to chckg|100000|100000|100000|100000|563149
78682||10/31/13-Transfer from investment acct to chckg|50000|50000|50000|50000|563149
78681||10/15/13-Transfer from investment acct to chckg|100000|100000|100000|100000|563149
78687||6/30/14-adjust assets to dep sch|2066|2066|2066|2066|563149
78686||6/6/14-Transfer from investment acct to chckg|5000|5000|5000|5000|563149
78685||4/7/14-Transfer from investment acct to chckg|20000|20000|20000|20000|563149
78684||1/27/14-Transfer from investment acct to chckg|125000|125000|125000|125000|563149
79085||COMMON STOCK|1970914|1970914|3014203|3014203|574261
79094||EQUIPMENT|194361|5122|30370|30370|574261
79093||SOFTWARE|0|0|0|0|574261
79092||IMPROVEMENTS|0|0|0|0|574261
79091||TREASURY SECURITIES|360841|360841|358137|358137|574261
79090||MUTUAL FUNDS|543077|543077|599263|599263|574261
79089||FEDERAL AGENCIES|1503421|1503421|1516983|1516983|574261
79088||PARTNERSHIP|56462|56462|202344|202344|574261
79087||REAL ESTATE INVESTMENT TRUSTS|0|0|0|0|574261
79086||CORPORATE BONDS|29928455|29928455|24062005|24062005|574261
77168||COMPUTER EQUIPMENT|1079|773|773|773|562282
77171||CORPORATE BOND SECURITIES|62474|62000|62000|62000|562282
77170||MUNICIPAL BOND SECURITIES|51447|51164|51077|51077|562282
77169||MUTUAL FUNDS AND EXCHANGE TRADED FUNDS|1167949|1167949|1212327|1212327|562282
76442||2 CHEVROLET VEHICLES|60000|0|5500|5500|557837
78813||MS U.S. GOVERNMENT SEC TR B|52388|52388|53164|53164|573173
78814||FRANKLIN ADJUSTABLE U.S. GOVERNMENT SEC|20328|20328|20000|20000|573173
79801||VEHICLES|72375|27900|27900|27900|580706
83001||NONE|0|0|0|0|595006
78415||Furniture|2000|2000|2000|2000|562616
80904||MARKETABLE SECURITIES|6875|6875|6875|6875|583860
78358||Mutual Funds|2316|2316|2567|2567|562550
78794||1 laptop|350|246|1|1|572641
76735||NONE|0|0|0|0|561043
80704||LAND - 24 N. SPRIGG|22000|22000|11550|482|583450
80705||BUILDING - 24 N. SPRIGG |258312|102982|153450|6409|583450
80877||AREMCO Class B Preferred Stock|2000000|2000000|133|133|583784
80878||AREMCO Class E Preferred Stock|1000000|1000000|1000000|0|583784
80175||SALE OF 2004 CHEVY AUTO|25000|0|3000|2000|582275
79408||U.S. TREASURY SECURITY|100000|100000|100000|100000|578887
78624||Preferred Stocks|135403|135403|139858|139858|562921
78626||Mortgage Securities|89120|89120|83544|83544|562921
78625||Corporate Bonds|215731|215731|210679|210679|562921
79398||MARKETABLE SECURITIES|78943|78943|104184|104184|578785
78080||NONE|0|0|0|0|562377
79669||6 X 10 UTILITY TRAILER|1279|0|700|700|579942
79670||2007 MERCURY MARQUIS|16677|0|1500|1500|579942
79182||2005 FORD TAURUS|20669|0|0|0|574548
78552||Office Equipment|7049|653|0|0|562759
78555||Landscaping|8095|1304|0|0|562759
78554||Carpet|1584|883|0|0|562759
78553||Membertrak Software|42846|26634|0|0|562759
78943||COMMON STOCK|591225|591225|899516|899516|573816
78946||MONEY MARKET FUNDS|345441|345441|345441|345441|573816
78945||CORPORATE OBLIGATIONS|88202|88202|85000|85000|573816
78944||US TREASURY SECURITIES|744300|744300|733315|733315|573816
79975||Sale of Snowblower|95|0|0|95|581548
80697||2005 Buick|14911|0|1501|1501|583443
80699||2006 Buick|16924|0|1801|1801|583443
80698||2006 Buick|16000|0|1530|1530|583443
81969||N/A|0|0|0|0|585963
76584||Truck Trade-In|55151|0|22671|22671|559721
82492||Fixed Income Securities|1611188|1611188|1610112|1610112|587327
82494||Mutual Funds|102838|102838|89713|89713|587327
82493||Investnent Equity Securities|285970|285970|266367|266367|587327
82134||Office Furniture and Equipment|17779|0|0|0|586534
82510||COMMON STOCKS|141894|129063|129063|129063|587367
82508||GOVERNMENT DEBT SECURITIES|510472|476543|476543|476543|587367
82509||CORPORATE DEBT SECURITES|2522712|2429993|2429993|2429993|587367
78496||land, bldg and contents, 2600 Hamilton Hst TX|1440830|431992|2400000|2184575|562690
79856||NONE|0|0|0|0|581081
81403||Investments - U.S. Government Agency Securities|101702|101702|101752|101752|584911
81408||Investments - Municipal Bonds|50459|50459|50000|50000|584911
81407||Investments - Corporate Bonds|100000|100000|101450|101450|584911
81406||Investments - R.E.I.T.|21132|21132|20995|20995|584911
81405||Investments - Corporate Stock|295686|295686|286454|286454|584911
81404||Investments - Mutual Funds|291718|291718|341209|341209|584911
80152||Vanguard Balanced Index Fund Signal|748283|748283|872082|872082|582164
82006||JP MORGAN CHASE & CO NOTES DUE 10/1/15|692404|692404|662160|662160|586241
82008||AUTOMOBILE - 2008 MERCURY|20811|0|1490|1490|586241
82007||AUTOMOBILE - 2004 FORD|20625|0|1190|1190|586241
78149|| FOLDING/INSERTER |7723|0|0|0|562447
79791||Land - 17125 W Cleveland Avenue|4500|4500|23300|23300|580655
78084||LABOR TEMPLE ASSOCIATION OF ALAMEDA COUNTY|0|0|173000|173000|562380
82644||n/a|0|0|0|0|590928
81040||NONE|0|0|0|0|584054
82987||LAPTOP COMPUTER|770|154|626|472|594899
80428||1303 E. Mary Street, Ottumwa, IA 52501|221820|214481|155000|155000|582924
78873||Equities|124194|124194|110621|110621|573268
78875||Other funds|10806|10806|11334|11334|573268
78874||Fixed income funds|25814|25814|25582|25582|573268
78908||STOCKS|179148|211515|211515|211515|573340
78909||MUTUAL FUNDS|886826|974112|974112|974112|573340
78582||Securities|171527|171527|171527|171527|562810
85044||SALES OF MARKETABLE SECURITIES|4756714|4981989|4981989|4981989|604370
81088||N/A|0|0|0|0|584146
77002||N/A|0|0|0|0|561925
78964||NONE|0|0|0|0|574007
81269||Marketable Securities|1469053|1532235|1532235|1532235|584347
81270||Vehicles (x2)|31530|5628|6718|6718|584347
79720||$50,000 Verizon Comunications|52089|52089|53150|53150|580341
79721||$50,000 Merck & Co. Inc.|51028|51028|51076|51076|580341
76987||LABOR TEMPLE ASSOCIATION OF ALAMEDA COUNTY|0|0|173000|173000|561807
81943||INVESTMENTS|1635250|1635250|1653465|1653465|585834
79295||CORPORATE BONDS|348656|348656|345000|345000|577597
79297||COMMON STOCK|326221|326221|345005|345005|577597
79296||MUTUAL FUNDS|368599|368599|368844|368844|577597
94743||Building Improvements (7830 Philadelphia Road)|703290|45831|0|0|641762
81150||MARKETABLE CERTIFICATES OF DEPOSIT|21000|21000|21000|21000|584209
81156||MUNICIPAL BONDS|12182|11045|11045|11045|584209
