OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
128225|1201|Reimburse allocation of Training Director|2008-07-25|8270|472129|375811
128226|1201|Reimburse allocation of Training Director|2008-08-29|8270|472129|375811
128227|1201|Reimburse allocation of Training Director|2008-09-26|8270|472129|375811
109627|1201|ROYALTIES|2007-07-31|7145|379587|361713
128228|1201|Reimburse allocation of Training Director|2008-10-28|8270|472129|375811
128229|1201|Reimburse allocation of Training Director|2008-11-28|8270|472129|375811
128230|1201|Reimburse allocation of Training Director|2008-12-05|7419|472129|375811
115646|1201|DUES|2008-03-26|5400|400162|367462
128231|1201|Action Ballot Club|2008-12-31|804|472141|375812
134022|1201|EXP REIMB|2008-08-13|48052|486255|380254
128232|1201|Bale Sale Proceeds|2008-12-31|4087|472141|375812
128233|1201|Donations|2008-12-31|11438|472141|375812
128234|1201|State Farm Insurance Work Comp. Policy Refund|2008-06-25|585|472141|375812
128235|1201|Multi-Cultural Div. Fund|2008-12-31|2500|472141|375812
128236|1201|Pop can income|2008-12-31|2448|472141|375812
128237|1201|Reimbursement of wages/Sergio Escobar|2008-12-31|29326|472141|375812
128238|1201|Void old outstanding checks|2008-03-05|76|472141|375812
128239|1201|Transfer of Funds|2008-12-31|16800|472141|375812
128240|1201|Union Dues Payroll Deductions|2008-01-04|5259|472149|375814
128241|1201|Union Dues Payroll Deductions|2008-01-04|5087|472149|375814
128242|1201|Union Dues Payroll Deductions|2008-01-04|11942|472149|375814
128243|1201|Union Dues Payroll Deductions|2008-01-04|9236|472149|375814
128244|1201|Union Dues Payroll Deductions|2008-01-04|7798|472149|375814
128245|1201|Union Dues Payroll Deductions|2008-01-04|7745|472149|375814
128246|1201|Union Dues Payroll Deductions|2008-01-04|6092|472149|375814
128247|1201|Union Dues Payroll Deductions|2008-02-04|7798|472149|375814
128248|1201|Union Dues Payroll Deductions|2008-02-04|7680|472149|375814
109628|1201|GUARANTEE|2007-10-23|25000|379588|361713
128249|1201|Union Dues Payroll Deductions|2008-02-04|6068|472149|375814
128250|1201|Union Dues Payroll Deductions|2008-02-04|5276|472149|375814
128251|1201|Union Dues Payroll Deductions|2008-02-04|5121|472149|375814
109630|1201|ROYALTIES|2007-05-01|62230|379588|361713
128252|1201|Union Dues Payroll Deductions|2008-02-04|5005|472149|375814
128253|1201|Union Dues Payroll Deductions|2008-02-04|9282|472150|375814
115658|1201|"|2007-10-29|16682|400326|367562
128254|1201|Union Dues Payroll Deductions|2008-02-04|11779|472150|375814
128255|1201|Union Dues Payroll Deductions|2008-03-05|11629|472150|375814
128256|1201|Union Dues Payroll Deductions|2008-03-05|9257|472150|375814
128257|1201|Union Dues Payroll Deductions|2008-03-05|7844|472150|375814
128258|1201|Union Dues Payroll Deductions|2008-03-05|7724|472150|375814
128259|1201|Union Dues Payroll Deductions|2008-03-05|5961|472150|375814
115659|1201|"|2008-01-11|16737|400326|367562
128260|1201|Union Dues Payroll Deductions|2008-03-05|5194|472150|375814
128261|1201|Union Dues Payroll Deductions|2008-03-05|5189|472150|375814
128262|1201|Union Dues Payroll Deductions|2008-03-05|5097|472150|375814
128263|1201|Union Dues Payroll Deductions|2008-04-04|11525|472150|375814
128264|1201|Union Dues Payroll Deductions|2008-04-04|8905|472150|375814
128266|1201|Union Dues Payroll Deductions|2008-04-04|7719|472150|375814
128265|1201|Union Dues Payroll Deductions|2008-04-04|7982|472150|375814
115660|1201|"|2008-03-05|16809|400326|367562
109454|1201|ROYALTIES|2007-04-02|17435|379498|361713
115661|1201|"|2008-04-30|15129|400326|367562
128267|1201|Union Dues Payroll Deductions|2008-04-04|5990|472150|375814
109455|1201|GUARANTEE|2007-11-13|62500|379499|361713
109456|1201|GUARANTEE|2008-01-07|62500|379499|361713
109457|1201|GUARANTEE|2007-09-14|62500|379499|361713
109631|1201|ROYALTIES|2008-01-28|126646|379588|361713
115799|1201|SAME|2007-08-08|7779|400663|367724
115800|1201|SAME|2007-09-12|7115|400663|367724
109458|1201|PLAYER MARKETING|2007-08-28|5000|379499|361713
109459|1201|PLAYER MARKETING|2007-10-04|25000|379499|361713
109635|1201|SPONSORSHIP|2008-02-14|60000|379590|361713
109636|1201|SPONSORSHIP|2007-11-06|100000|379590|361713
115801|1201|SAME|2007-10-09|9143|400663|367724
108612|1201|Return of assets for final PCT payments|2007-07-12|150000|376358|359030
108626|1201|REIMBURS. FOR ORGANIZING AND SEMINAR|2008-01-28|6400|376485|359307
108627|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-02-13|6714|376486|359307
108628|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-03-14|6714|376486|359307
108629|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-04-11|6715|376486|359307
108630|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-05-08|6714|376486|359307
108631|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-06-13|6714|376486|359307
108632|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-07-11|7009|376486|359307
108633|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-08-15|7009|376486|359307
108634|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-09-12|7010|376486|359307
108635|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-10-10|7242|376486|359307
108636|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-11-14|7242|376486|359307
108637|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2007-12-13|7242|376486|359307
108638|1201|REIMBURSE FOR RENT & CLERICAL SERVICES|2008-01-14|7242|376486|359307
108700|1201|INCOME FOR ROBUTRAD CORP|2007-02-01|86989|376777|359872
108701|1201|INCOME FOR ROBUTRAD CORP|2007-02-15|85256|376777|359872
108702|1201|INCOME FOR ROBUTRAD CORP|2007-03-01|87559|376777|359872
108703|1201|INCOME FOR ROBUTRAD CORP|2007-03-15|87555|376777|359872
108704|1201|INCOME FOR ROBUTRAD CORP|2007-03-29|86874|376777|359872
108705|1201|INCOME FOR ROBUTRAD CORP|2007-04-26|97537|376777|359872
108706|1201|INCOME FOR ROBUTRAD CORP|2007-05-10|92770|376777|359872
108707|1201|INCOME FOR ROBUTRAD CORP|2007-05-24|92925|376777|359872
108708|1201|INCOME FOR ROBUTRAD CORP|2007-06-07|86043|376777|359872
108709|1201|INCOME FOR ROBUTRAD CORP|2007-06-21|101907|376777|359872
108710|1201|INCOME FOR ROBUTRAD CORP|2007-06-28|112274|376777|359872
108711|1201|INCOME FOR ROBUTRAD CORP|2007-07-19|98012|376777|359872
108712|1201|INCOME FOR ROBUTRAD CORP|2007-08-02|104225|376777|359872
108713|1201|WORKERS' COMP INSURANCE DIVIDEND|2007-05-14|23614|376778|359872
108714|1201|INCOME FOR ROBUTRAD|2007-08-16|100517|376778|359872
108715|1201|INCOME FOR ROBUTRAD|2007-08-30|107293|376778|359872
108716|1201|INCOME FOR ROBUTRAD|2007-09-13|96353|376778|359872
108717|1201|INCOME FOR ROBUTRAD|2007-09-27|97527|376778|359872
108718|1201|INCOME FOR ROBUTRAD|2007-10-11|97270|376778|359872
108719|1201|INCOME FOR ROBUTRAD|2007-10-25|108596|376778|359872
108720|1201|INCOME FOR ROBUTRAD|2007-11-08|100830|376778|359872
108721|1201|INCOME FOR ROBUTRAD|2007-11-20|108474|376778|359872
108722|1201|INCOME FOR ROBUTRAD|2007-12-06|91755|376778|359872
108723|1201|INCOME FOR ROBUTRAD|2007-12-20|101783|376778|359872
108724|1201|INCOME FOR ROBUTRAD|2008-01-03|95179|376778|359872
108725|1201|INCOME FOR ROBUTRAD|2008-01-17|99295|376778|359872
108726|1201|INCOME FOR ROBUTRAD|2008-01-31|104383|376778|359872
108727|1201|INCOME FOR ROBUTRAD|2007-04-12|93558|376778|359872
109202|1201|APPRENTICE REIMBURSEMENT|2007-12-18|5730|378631|360952
115802|1201|SAME|2007-10-09|5079|400663|367724
109281|1201|DUES AND FEES TRANSFERRED FROM|2008-03-31|0|378806|361145
109282|1201|APPRENTICESHIP SCHOOL TO THE LOCAL|2008-03-31|0|378806|361145
109283|1201|THROUGHOUT THE COURSE OF THE YEAR.|2008-03-31|0|378806|361145
109423|1201|SHARED SERVICES REIMBURSEMENT|2007-12-03|6850|379256|361556
109424|1201|REIMBURSEMENT OF SHARED SERVICES|2007-10-22|10279|379257|361556
109460|1201|PLAYER MARKETING|2007-09-13|29000|379499|361713
109461|1201|PLAYER MARKETING|2008-01-30|55000|379499|361713
109462|1201|ROYALTIES|2007-07-18|6136|379499|361713
109463|1201|ROYALTIES|2007-11-28|6406|379499|361713
109464|1201|ROYALTIES|2007-06-20|21743|379499|361713
109465|1201|ROYALTIES|2008-01-11|48208|379499|361713
109466|1201|ROYALTIES|2007-03-22|169448|379499|361713
109467|1201|PLAYER MARKETING|2007-12-18|5000|379500|361713
109468|1201|ROYALTIES|2007-06-07|20000|379500|361713
109469|1201|ROYALTIES|2007-06-28|41074|379500|361713
109470|1201|ROYALTIES|2007-09-28|53596|379500|361713
109471|1201|ROYALTIES|2007-12-21|56603|379500|361713
109472|1201|ROYALTIES|2007-04-16|72753|379500|361713
109473|1201|PLAYER MARKETING VOIDED PAYMENT|2007-06-19|30000|379504|361713
109474|1201|NON-EMPLOYEE WITHHOLDINGS|2007-10-04|5000|379505|361713
109475|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|5000|379506|361713
109476|1201|DUES REBATE VOIDED PAYMENT|2007-06-18|5000|379507|361713
109477|1201|DUES REBATE VOIDED PAYMENT|2007-04-19|5000|379508|361713
109478|1201|ROYALTY VOIDED PAYMENT|2007-04-19|8200|379508|361713
109479|1201|PLAYER MARKETING VOIDED PAYMENT|2007-04-13|10000|379509|361713
109480|1201|NON-EMPLOYEE WITHHOLDINGS|2007-12-03|5000|379510|361713
109481|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|10000|379511|361713
109482|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|7000|379513|361713
109483|1201|ROYALTY VOIDED PAYMENT|2007-06-08|8200|379514|361713
109484|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|5000|379515|361713
109485|1201|DUES REBATE VOIDED PAYMENT|2007-09-17|5000|379516|361713
109486|1201|NON-EMPLOYEE WITHHOLDINGS|2007-10-18|6750|379517|361713
109487|1201|DUES REBATE VOIDED PAYMENT|2007-03-09|5000|379518|361713
109488|1201|ROYALTY VOIDED PAYMENT|2007-03-06|18136|379519|361713
109489|1201|PLAYER MARKETING VOIDED PAYMENT|2007-07-31|5000|379520|361713
109490|1201|DUES REBATE VOIDED PAYMENT|2007-06-18|5000|379521|361713
109491|1201|DUES REBATE VOIDED PAYMENT|2007-06-18|5000|379522|361713
109492|1201|ROYALTY VOIDED PAYMENT|2007-05-11|8200|379523|361713
109493|1201|NON-EMPLOYEE WITHHOLDINGS|2008-01-17|6625|379524|361713
109494|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|20000|379525|361713
109495|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|10000|379525|361713
109496|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|7000|379525|361713
109497|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|5000|379525|361713
109498|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|7000|379526|361713
109499|1201|PLAYER MARKETING VOIDED PAYMENT|2007-06-08|5449|379527|361713
109500|1201|PLAYER MARKETING VOIDED PAYMENT|2007-06-08|13520|379528|361713
109501|1201|PLAYER MARKETING VOIDED PAYMENT|2007-07-19|6000|379528|361713
109502|1201|ROYALTY VOIDED PAYMENT|2007-06-08|17015|379529|361713
109503|1201|NON-EMPLOYEE WITHHOLDINGS|2007-10-01|6100|379530|361713
109504|1201|NON-EMPLOYEE WITHHOLDINGS|2007-04-04|6625|379531|361713
109505|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|10000|379532|361713
109506|1201|ROYALTY VOIDED PAYMENT|2007-06-08|14142|379533|361713
109507|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|10000|379534|361713
109508|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|5000|379535|361713
109509|1201|ROYALTY VOIDED PAYMENT|2007-04-03|9539|379536|361713
109510|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|10000|379537|361713
109511|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|7000|379537|361713
109512|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|10000|379538|361713
109513|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|10000|379538|361713
109514|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|7000|379538|361713
109515|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-15|6000|379539|361713
109516|1201|ROYALTY VOIDED PAYMENT|2007-06-08|8200|379540|361713
109637|1201|SPONSORSHIP|2007-08-16|125000|379590|361713
109517|1201|ROYALTY VOIDED PAYMENT|2007-03-30|10751|379541|361713
109518|1201|ROYALTY VOIDED PAYMENT|2007-05-17|8200|379542|361713
109519|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|7500|379543|361713
109520|1201|ROYALTY VOIDED PAYMENT|2007-03-27|8200|379544|361713
109521|1201|ROYALTY VOIDED PAYMENT|2007-06-08|8200|379545|361713
109522|1201|ROYALTY VOIDED PAYMENT|2007-06-08|8001|379546|361713
109523|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|10000|379547|361713
109524|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|7000|379547|361713
109525|1201|ROYALTY VOIDED PAYMENT|2007-06-08|8200|379548|361713
109526|1201|ROYALTY VOIDED PAYMENT|2007-04-23|73406|379549|361713
109800|1201|GUARANTEE|2007-07-23|25000|379644|361713
109528|1201|PLAYER MARKETING VOIDED PAYMENT|2007-07-31|5655|379552|361713
109529|1201|PLAYER MARKETING VOIDED PAYMENT|2007-06-08|16000|379553|361713
109530|1201|PLAYER MARKETING VOIDED PAYMENT|2007-03-02|8500|379554|361713
109531|1201|PLAYER MARKETING VOIDED PAYMENT|2007-06-08|5700|379555|361713
109532|1201|PLAYER MARKETING|2007-08-28|28000|379556|361713
109533|1201|PLAYER MARKETING|2007-11-06|54500|379556|361713
109534|1201|ROYALTIES|2007-03-14|13649|379556|361713
109535|1201|ROYALTIES|2007-12-11|157500|379556|361713
109536|1201|REIMBURSED EXPENSES|2007-06-29|25809|379557|361713
109537|1201|REIMBURSED EXPENSES|2007-10-17|16803|379557|361713
109538|1201|GUARANTEE|2007-03-01|25000|379558|361713
109539|1201|GUARANTEE|2007-09-04|25000|379558|361713
109540|1201|PLAYER MARKETING|2008-01-09|10000|379558|361713
109541|1201|PLAYER MARKETING|2007-03-14|20000|379558|361713
109542|1201|SECURITY DEPOSIT|2007-11-02|13183|379559|361713
109543|1201|SECURITY DEPOSIT|2007-10-29|7166|379560|361713
109544|1201|REIMBURSE EXPENSES|2007-05-01|37201|379561|361713
109545|1201|REIMBURSE EXPENSES|2007-03-29|42353|379561|361713
109546|1201|GUARANTEE|2007-07-23|17500|379562|361713
109547|1201|GUARANTEE|2007-08-23|17500|379562|361713
109548|1201|GUARANTEE|2007-04-11|37500|379564|361713
109549|1201|GUARANTEE|2007-12-14|37500|379564|361713
109550|1201|PLAYER MARKETING|2008-01-16|50000|379564|361713
109551|1201|ROYALTIES|2007-03-01|11222|379564|361713
109552|1201|ROYALTIES|2008-02-15|378631|379564|361713
109553|1201|PLAYER CARD PROMOTION|2007-04-11|30000|379565|361713
109554|1201|CONFIDENTIAL SETTLEMENT|2007-09-26|17747|379566|361713
109555|1201|PLAYER MARKETING|2007-07-31|7870|379567|361713
109556|1201|GUARANTEE|2007-06-18|20000|379570|361713
109557|1201|SPONSORSHIP|2008-01-22|194818|379571|361713
109558|1201|PLAYER MARKETING|2008-02-14|7718|379572|361713
109559|1201|PLAYER MARKETING|2007-10-10|10000|379572|361713
109560|1201|PLAYER MARKETING|2007-10-17|25000|379572|361713
109561|1201|GUARANTEE|2007-10-04|350000|379573|361713
109562|1201|GUARANTEE|2007-12-04|350000|379573|361713
109563|1201|ROYALTIES|2007-05-10|493959|379573|361713
109564|1201|PLAYER MARKETING|2007-11-01|6500|379574|361713
109565|1201|PLAYER MARKETING|2007-11-19|22449|379574|361713
109566|1201|PLAYER MARKETING|2007-05-02|40000|379574|361713
109567|1201|ROYALTIES|2008-01-16|222902|379574|361713
109568|1201|PLAYER MARKETING VOIDED PAYMENT|2007-07-31|5000|379576|361713
109569|1201|TAX REFUND|2007-06-28|6369|379577|361713
109570|1201|ROYALTIES|2007-06-28|33541|379578|361713
109571|1201|ROYALTIES|2007-03-30|426138|379578|361713
109572|1201|ROYALTIES|2008-01-07|731969|379578|361713
109573|1201|ROYALTIES|2007-09-21|782134|379578|361713
109574|1201|PLAYER MARKETING|2007-04-02|10000|379579|361713
109575|1201|PLAYER MARKETING|2007-08-13|120000|379579|361713
109576|1201|PLAYER MARKETING|2007-10-23|350000|379579|361713
109577|1201|PLAYER MARKETING|2007-08-28|350000|379579|361713
109578|1201|GUARANTEE|2007-03-14|110000|379580|361713
109579|1201|GUARANTEE|2007-08-03|125000|379580|361713
109580|1201|GUARANTEE|2007-08-23|125000|379580|361713
109581|1201|PLAYER MARKETING|2008-01-16|40000|379580|361713
109582|1201|PLAYER MARKETING|2007-03-14|5000|379581|361713
109583|1201|GUARANTEE|2007-09-14|13500000|379582|361713
115803|1201|SAME|2007-11-08|7675|400663|367724
109584|1201|GUARANTEE|2007-04-30|13500000|379582|361713
109585|1201|PLAYER MARKETING|2007-10-02|5000|379582|361713
109586|1201|PLAYER MARKETING|2007-10-02|5000|379582|361713
109587|1201|PLAYER MARKETING|2007-10-23|5000|379582|361713
109588|1201|PLAYER MARKETING|2007-10-02|10000|379582|361713
109589|1201|PLAYER MARKETING|2007-10-23|10000|379582|361713
109590|1201|PLAYER MARKETING|2007-10-02|10868|379582|361713
109591|1201|PLAYER MARKETING|2007-11-01|15000|379582|361713
109592|1201|PLAYER MARKETING|2008-02-14|15000|379582|361713
109593|1201|PLAYER MARKETING|2007-06-04|20000|379582|361713
109594|1201|PLAYER MARKETING|2007-10-02|20000|379582|361713
109595|1201|PLAYER MARKETING|2008-02-14|23000|379582|361713
109596|1201|PLAYER MARKETING|2007-10-02|25000|379582|361713
109597|1201|PLAYER MARKETING|2007-10-10|25000|379582|361713
109598|1201|PLAYER MARKETING|2007-10-10|25000|379582|361713
109599|1201|PLAYER MARKETING|2007-10-23|25000|379582|361713
109600|1201|PLAYER MARKETING|2007-10-23|35000|379582|361713
109601|1201|PLAYER MARKETING|2007-10-02|37500|379582|361713
109602|1201|PLAYER MARKETING|2007-08-28|40000|379582|361713
109603|1201|PLAYER MARKETING|2007-10-10|45000|379582|361713
109604|1201|PLAYER MARKETING|2007-10-10|50000|379582|361713
109605|1201|PLAYER MARKETING|2007-10-10|50000|379582|361713
109606|1201|PLAYER MARKETING|2007-10-10|75000|379582|361713
109607|1201|PLAYER MARKETING|2007-10-10|81000|379582|361713
109608|1201|PLAYER MARKETING|2007-10-23|119500|379582|361713
109609|1201|PLAYER MARKETING|2007-10-10|124000|379582|361713
109610|1201|PLAYER MARKETING|2007-10-10|125000|379582|361713
109611|1201|PLAYER MARKETING|2007-08-28|130000|379582|361713
109629|1201|PLAYER MARKETING|2007-11-28|150000|379588|361713
109632|1201|PLAYER MARKETING|2007-05-02|7500|379589|361713
109633|1201|PLAYER MARKETING|2007-05-02|10000|379589|361713
109634|1201|REIMBURSE EXPENSES|2007-06-26|143951|379590|361713
109638|1201|GUARANTEE|2007-06-07|7500|379591|361713
109639|1201|SPONSORSHIP|2008-01-09|100000|379592|361713
109640|1201|PLAYER MARKETING|2007-10-02|10199|379593|361713
109641|1201|PLAYER MARKETING|2007-08-13|16000|379593|361713
109642|1201|PLAYER MARKETING|2008-01-22|17500|379593|361713
109643|1201|PLAYER MARKETING|2007-04-02|18000|379593|361713
109644|1201|PLAYER MARKETING|2007-09-28|27000|379593|361713
109645|1201|PLAYER MARKETING|2007-05-02|30000|379593|361713
109646|1201|PLAYER MARKETING|2007-04-02|87500|379593|361713
109647|1201|PLAYER MARKETING|2007-07-23|5186|379594|361713
109648|1201|GUARANTEE|2007-05-31|35000|379595|361713
109649|1201|GUARANTEE|2007-12-05|35000|379595|361713
109650|1201|ROYALTIES|2007-03-13|24959|379595|361713
109651|1201|REFUND OF DUPLICATE PAYMENT|2008-01-14|80432|379596|361713
109652|1201|REIMBURSE EXPENSES|2008-01-14|5535|379597|361713
109653|1201|ROYALTIES|2007-11-15|6902|379598|361713
109654|1201|ROYALTIES|2007-12-19|13993|379598|361713
109655|1201|ROYALTIES|2007-08-17|18958|379598|361713
109656|1201|ROYALTIES|2007-04-06|124411|379598|361713
109657|1201|REIMBURSE EXPENSES|2007-10-05|15628|379599|361713
109658|1201|SECURITY DEPOSIT|2007-03-07|21870|379599|361713
109659|1201|ROYALTIES|2007-03-16|11969|379600|361713
109660|1201|GUARANTEE|2007-06-07|6250|379601|361713
109661|1201|ROYALTIES|2007-11-06|6250|379601|361713
109662|1201|SPONSORSHIP|2008-02-07|15000|379603|361713
109663|1201|PLAYER MARKETING|2007-05-02|50000|379604|361713
109664|1201|PLAYER MARKETING VOIDED PAYMENT|2007-05-15|10000|379606|361713
109665|1201|GUARANTEE|2007-06-07|12500|379607|361713
109666|1201|ROYALTIES|2007-11-06|12500|379607|361713
109667|1201|ROYALTIES|2008-02-14|33735|379607|361713
109668|1201|PLAYER MARKETING|2007-09-13|6000|379608|361713
109669|1201|PLAYER MARKETING|2008-01-16|25000|379608|361713
109670|1201|GUARANTEE|2007-08-31|85000|379609|361713
109671|1201|GUARANTEE|2007-10-25|85000|379609|361713
109672|1201|ROYALTIES|2008-02-07|77466|379609|361713
109673|1201|PLAYER MARKETING|2007-06-26|9200|379610|361713
109674|1201|PLAYER MARKETING|2007-07-31|25000|379610|361713
109675|1201|PLAYER MARKETING|2007-05-02|35000|379611|361713
109676|1201|REIMBURSED EXPENSES|2007-11-06|19901|379612|361713
109677|1201|GUARANTEE|2007-09-25|5000|379613|361713
109678|1201|GUARANTEE|2007-06-28|5000|379613|361713
109679|1201|ROYALTIES|2007-06-07|9576|379614|361713
109680|1201|GUARANTEE|2007-11-01|12500|379615|361713
109681|1201|PLAYER MARKETING|2007-08-28|7071|379616|361713
109682|1201|PLAYER MARKETING|2007-12-06|9433|379616|361713
109683|1201|GUARANTEE|2007-11-07|17500|379618|361713
109684|1201|GUARANTEE|2007-11-30|17500|379618|361713
109685|1201|2006 SEASON VIGNETTES|2007-07-18|124000|379619|361713
109686|1201|COLLECTIVELY BARGAINED INTERNET PAYMENT|2008-02-28|6000000|379619|361713
109687|1201|COLLECTIVELY BARGAINED SPONSORSHIP PAYMENT|2008-02-29|24638307|379619|361713
109688|1201|PLAYER MARKETING|2007-05-02|5000|379619|361713
109689|1201|PLAYER MARKETING|2007-05-02|6314|379619|361713
109690|1201|PLAYER MARKETING|2007-10-10|6668|379619|361713
109691|1201|PLAYER MARKETING|2007-05-02|7500|379619|361713
109692|1201|PLAYER MARKETING|2008-02-14|8000|379619|361713
109693|1201|PLAYER MARKETING|2007-05-30|8000|379619|361713
109694|1201|PLAYER MARKETING|2007-04-02|9000|379619|361713
109695|1201|PLAYER MARKETING|2008-01-16|9150|379619|361713
109696|1201|PLAYER MARKETING|2007-10-23|9460|379619|361713
109697|1201|PLAYER MARKETING|2008-01-07|9994|379619|361713
109698|1201|PLAYER MARKETING|2007-10-17|10797|379619|361713
109699|1201|PLAYER MARKETING|2007-03-05|11000|379619|361713
109700|1201|PLAYER MARKETING|2007-10-04|13200|379619|361713
109701|1201|PLAYER MARKETING|2007-09-13|15676|379619|361713
109702|1201|PLAYER MARKETING|2007-09-10|25000|379619|361713
109703|1201|PLAYER MARKETING|2007-04-02|30000|379619|361713
109704|1201|PLAYER MARKETING|2007-07-23|38103|379619|361713
109705|1201|PLAYER MARKETING|2007-03-14|51500|379619|361713
109706|1201|PLAYER MARKETING|2008-01-07|57926|379619|361713
109707|1201|PLAYER MARKETING|2008-02-14|245750|379619|361713
109708|1201|PLAYER MARKETING|2007-11-28|265000|379619|361713
109709|1201|PLAYER MARKETING|2007-05-30|309500|379619|361713
109710|1201|PLAYER MARKETING|2007-12-11|1818303|379619|361713
109711|1201|PLAYER OF THE DAY|2007-05-15|15000|379619|361713
109712|1201|SETTLEMENT|2008-02-28|5000000|379619|361713
109713|1201|REIMBURSED EXPENSES|2007-08-16|8800|379620|361713
109714|1201|GUARANTEE|2007-10-29|6250|379621|361713
109715|1201|GUARANTEE|2007-07-18|6250|379621|361713
109716|1201|ROYALTIES|2007-12-21|9647|379621|361713
109717|1201|ROYALTIES|2007-03-22|18469|379621|361713
109718|1201|GUARANTEE|2007-06-28|5000|379622|361713
109719|1201|PLAYER MARKETING|2007-07-23|10042|379623|361713
109720|1201|PLAYER MARKETING|2007-11-28|16874|379623|361713
