OID|MEMBERSHIP_TYPE|CATEGORY|NUMBER|VOTING_ELIGIBILITY|RPT_ID
77525|2101|GENERAL MEMBERSHIP|2284|T|373067
77526|2102|Agency Fee Payers|0|F|373067
76286|2101|Active members with all rights|615|T|371133
76287|2101|Members on LTD|44|F|371133
76288|2101|Members not sworn in|39|F|371133
76289|2102|Agency Fee Payers|0|F|371133
77325|2101|General Membership|520|T|373005
77326|2102|Agency Fee Payers|0|F|373005
77333|2101|FULL DUES PAYING MEMBERS|1555|T|373008
77334|2101|CASH DUES PAYING MEMBERS|1|T|373008
77335|2102|Agency Fee Payers|0|F|373008
94000|2101|Active|6417|T|401187
94001|2101|Apprentice|240|F|401187
94002|2101|Inactive|650|F|401187
94003|2102|Agency Fee Payers|47|F|401187
94517|2101|Active|6366|T|402083
94518|2101|Apprentice|53|F|402083
94519|2101|Executive Active|79|T|402083
94520|2101|Executive Inactive|40|F|402083
94521|2101|Inactive|1042|F|402083
94522|2102|Agency Fee Payers|33|F|402083
89711|2101|REGULAR MEMBERS|711|T|385246
89712|2102|Agency Fee Payers|0|F|385246
100100|2101|Active|4414|T|405706
100101|2101|Apprentice|302|F|405706
100102|2101|Inactive|565|F|405706
100103|2102|Agency Fee Payers|106|F|405706
77339|2101|REGULAR MEMBERS|2244|T|373010
77340|2101|RETIRED MEMBERS|1009|F|373010
77341|2102|Agency Fee Payers|154|F|373010
80971|2101|Active members|269|T|379449
80972|2102|Agency Fee Payers|0|F|379449
93551|2101|FULL DUES PAYING MEMBERS IN GOOD STANDING|1|T|400087
93552|2102|Agency Fee Payers|0|F|400087
87019|2101|APPRENTICE|48|T|384095
87018|2101|JOURNEYMAN|298|T|384095
87020|2101|PRE-APPRENTICE|9|F|384095
87021|2101|RESIDENTIAL WIREMAN|9|T|384095
87022|2101|RESIDENTIAL APPRENTICE|2|F|384095
87023|2101|RESIDENTIAL PRE-APPRENTICE|0|F|384095
87024|2102|Agency Fee Payers|0|F|384095
73690|2101|RETIREES|107|T|368765
73691|2102|Agency Fee Payers|0|F|368765
73689|2101|APPRENTICES|21|T|368765
73688|2101|JOURNEYMEN|310|T|368765
85128|2101|REGULAR MEMBERS|28920|T|383009
85129|2102|Agency Fee Payers|0|F|383009
72148|2101|APPRENTICE|116|T|368239
72149|2101|HONORARY MEMBER|98|T|368239
72150|2101|CONTRACTOR|2|F|368239
72151|2101|EARLY RETIRED AND DISABLED|100|T|368239
72152|2101|RETIRED MEMBERS|74|T|368239
72153|2101|JOURNEYMAN|823|T|368239
72154|2102|Agency Fee Payers|0|F|368239
81544|2101|OFFICERS|3|T|380023
81545|2101|STEWARDS|62|T|380023
81546|2101|ACTIVE MEMBERS|2877|T|380023
81547|2101|FEES MEMBERS|1|F|380023
81548|2102|Agency Fee Payers|0|F|380023
80617|2101|Regular--fully paid members|400|T|379154
80618|2102|Agency Fee Payers|0|F|379154
84046|2101|Regular|324|T|382306
84047|2101|Garbage|187|T|382306
84048|2101|Retirees|61|T|382306
84049|2102|Agency Fee Payers|0|F|382306
86380|2102|Agency Fee Payers|0|F|383856
86379|2101|MICHIGAN LOCAL UNIONS|130015|T|383856
67970|2101|ACTIVE MEMBER|1972|T|361017
67971|2101|RETIRED MEMBER|33|F|361017
67972|2101|UNEMPLOYED MEMBER|3|F|361017
67973|2101|LIFE MEMBER|488|F|361017
67974|2101|OFFICIAL MEMBER|166|F|361017
67975|2102|Agency Fee Payers|0|F|361017
69530|2101|Active|2820|T|364115
69531|2102|Agency Fee Payers|0|F|364115
71725|2101|A|11|T|367998
71726|2101|BA|1059|T|367998
71727|2102|Agency Fee Payers|0|F|367998
82008|2101|Regular members|656|T|380505
82009|2101|Retired members|13|T|380505
82010|2102|Agency Fee Payers|0|F|380505
77317|2101|County Employed Members|834|T|373001
77315|2101|Direct Bill Members|443|T|373001
77318|2102|Agency Fee Payers|704|F|373001
77316|2101|State Employed Members|1111|T|373001
77650|2101|FULL DUES PAYING MEMBERS|2041|T|373105
77651|2102|Agency Fee Payers|3|F|373105
74200|2101|Journeymen|483|T|368950
74201|2101|Apprentice|106|F|368950
74202|2101|Retirees|356|T|368950
74203|2102|Agency Fee Payers|0|F|368950
68947|2101|ACTIVE MEMBER|1017|T|363088
68948|2101|RETIRED MEMBER|14|F|363088
68949|2101|UNEMPLOYED MEMBER|0|F|363088
68950|2101|LIFE MEMBER|187|F|363088
68951|2101|OFFICIAL MEMBER|53|F|363088
68952|2102|Agency Fee Payers|0|F|363088
82552|2101|GOODYEAR EMPLOYEES|2300|T|380968
82553|2101|DEFENDER INDUSTRIES EMPLOYEES|80|T|380968
82554|2102|Agency Fee Payers|0|F|380968
93951|2101|FULL TIME MEMBERS|9072|T|401079
93952|2101|PART TIME MEMBERS|400|T|401079
93953|2102|Agency Fee Payers|1948|F|401079
90896|2101|GENERAL MEMBER|830|T|386237
90897|2102|Agency Fee Payers|0|F|386237
86101|2101|Members|1702|T|383718
86102|2102|Agency Fee Payers|1|F|383718
80779|2101|Regular Members|835|T|379299
80780|2102|Agency Fee Payers|7|F|379299
86437|2101|REGULAR MEMBERS|636|T|383869
86438|2102|Agency Fee Payers|0|F|383869
85468|2101|ACTIVE MEMBERS|1353|T|383356
85469|2101|RETIRED MEMBERS|53|F|383356
85470|2102|Agency Fee Payers|0|F|383356
76884|2101|INSERVICE|399897|T|372231
76885|2101|RETIREES|168285|T|372231
76886|2101|AT-LARGE|7160|F|372231
76887|2101|SPECIAL CONSTITUENCY GROUPS|2315|F|372231
76888|2102|Agency Fee Payers|21878|F|372231
90339|2101|REGULAR DUES PAYING MEMBERS|854|T|385421
90340|2101|LIFE MEMBERS|1|T|385421
90341|2101|EXEMPT MEMBERS|7|T|385421
90342|2101|RETIRED MEMBERS|137|T|385421
90343|2102|Agency Fee Payers|8|F|385421
69885|2101|Active dues paying member|1|T|366312
69886|2102|Agency Fee Payers|0|F|366312
85857|2101|GENERAL MEMBERSHIP|413|T|383511
85858|2102|Agency Fee Payers|0|F|383511
77959|2101|MEMBERS OF AFFILIATED UNIONS|8747|F|373571
77960|2102|Agency Fee Payers|0|F|373571
78160|2101|FULL MEMBERS|824|T|374111
78161|2101|ASSOCIATE MEMBERS|134|F|374111
78162|2101|RETIRED MEMBERS|91|F|374111
78163|2102|Agency Fee Payers|0|F|374111
84779|2101|A|56|T|382807
84780|2101|BA|1265|T|382807
84781|2102|Agency Fee Payers|0|F|382807
86191|2101|REGULAR PRIVATE AND PUBLC SECTOR MEMBERS|620|T|383787
86192|2102|Agency Fee Payers|0|F|383787
90891|2101|BARGAINING UNIT MEMBERS|750|T|386185
90892|2101|STATE ASSOCIATION MEMBERS|262|T|386185
90893|2102|Agency Fee Payers|249|F|386185
78032|2101|BST - Outside Plant Technician|80|T|373907
78048|2101|Mobile - Sales Support Rep|9|T|373907
78033|2101|BST - Operator|20|T|373907
78034|2101|BST - Service Representative|31|T|373907
78035|2101|BST - Provisioning Specialist & Maintenance Admin.|19|T|373907
78036|2101|BST - Services Technician|302|T|373907
78037|2101|BST - Material Service Coordinator|2|T|373907
78038|2101|BST - Accouonting Specialist|1|T|373907
78039|2101|BST - Various Technicians|336|T|373907
78040|2101|BST - Dispatching Assistant|27|T|373907
78041|2101|BST - Collections Representative|3|T|373907
78042|2101|BST - Office Assistant|50|T|373907
78043|2101|BST - Customer Service Assistant|5|T|373907
78044|2101|BST - Sales Associate|790|T|373907
78045|2101|Mobile - Clerk|1|T|373907
78046|2101|Mobile - Customer Service Rep I|152|T|373907
78047|2101|Mobile - Retail Sales Consultant|50|T|373907
78023|2101|Bapco - Office Assistant|4|T|373907
78049|2101|NDA/CA - Center Assistant|1|T|373907
78050|2101|NDA/CA - Information Services Assistant|41|T|373907
78051|2101|Utility - Machine Operator|13|T|373907
78052|2102|Agency Fee Payers|0|F|373907
78026|2101|Bapco - DASR|33|T|373907
78024|2101|Bapco - Sales Team Support Artist|5|T|373907
78025|2101|Bapco - Premise Collector|3|T|373907
78027|2101|Bapco - Directory Special Account Rep|10|T|373907
78028|2101|Bapco - DTSR|16|T|373907
78029|2101|BST - Engineering Assistant|6|T|373907
78030|2101|BST - Facilities Assignment Specialist|1|T|373907
78031|2101|BST - Frame Attendant|16|T|373907
91053|2101|REGUALR MEMBERS PAYING DUES|295|T|386965
91054|2102|Agency Fee Payers|0|F|386965
78176|2101|Active|573|T|374187
78177|2101|Members on Leave of Absence or Grievance Pending|10|T|374187
78178|2101|Members on Lay Off Status|5|F|374187
78179|2102|Agency Fee Payers|0|F|374187
71417|2101|State and Non-State|51065|T|367866
71418|2102|Agency Fee Payers|14369|F|367866
87226|2101|REGULAR MEMBERSHIP|2290|T|384199
87227|2102|Agency Fee Payers|0|F|384199
77819|2101|GENERAL|683|T|373286
77820|2102|Agency Fee Payers|0|F|373286
83667|2101|A|8|T|382062
83668|2101|BA|341|T|382062
83669|2102|Agency Fee Payers|0|F|382062
89431|2101|Regular members|14499|T|385122
89432|2101|Permit Fee Payers|776|F|385122
89433|2101|Passive Members|205|F|385122
89434|2101|Retirees|2|F|385122
89435|2101|Financial Core Members|414|F|385122
89436|2101|BECK Members|2|F|385122
89437|2102|Agency Fee Payers|0|F|385122
79070|2101|ACTIVE|1053|T|377015
79071|2102|Agency Fee Payers|3|F|377015
83809|2101|Roofers 70 members in good standing|343|T|382224
83810|2102|Agency Fee Payers|0|F|382224
70024|2101|Journeymen|934|T|366477
70025|2101|Apprentices|90|T|366477
70026|2101|Disabled|46|T|366477
70027|2101|Early Retirement|57|T|366477
70028|2101|Retired|142|T|366477
70029|2101|Honorary|174|T|366477
70030|2102|Agency Fee Payers|0|F|366477
84043|2101|Regular Member|3340|T|382304
84044|2101|Retired Members|28|F|382304
84045|2102|Agency Fee Payers|109|F|382304
84413|2101|General Member|844|T|382552
84414|2102|Agency Fee Payers|0|F|382552
87844|2101|ACTIVE MEMBERS|1430|T|384441
87845|2102|Agency Fee Payers|0|F|384441
90677|2101|ACTIVE - CAREER EMPLOYEES|1396|T|385509
90678|2101|INACTIVE / RETIRED EMPLOYEES|43|T|385509
90679|2102|Agency Fee Payers|0|F|385509
80091|2101|Regular Membership|2120|T|378620
80092|2102|Agency Fee Payers|0|F|378620
68646|2101|Management|5|F|362871
68645|2101|Non Represented Members|12|F|362871
68647|2102|Agency Fee Payers|0|F|362871
68644|2101|Full Members|788|T|362871
84212|2101|ACTIVE MEMBERS|1580|T|382356
84213|2101|RETIRED MEMBERS|99|F|382356
84214|2102|Agency Fee Payers|0|F|382356
80635|2101|REGULAR MEMBERS PAY FULL DUES|759|T|379172
80636|2102|Agency Fee Payers|0|F|379172
84698|2101|ACTIVE|1450|T|382744
84699|2102|Agency Fee Payers|0|F|382744
93434|2101|Full Dues Paying Membership|1028|T|399311
93435|2102|Agency Fee Payers|0|F|399311
85989|2101|UNION PAYING MEMBERS|1274|T|383682
85990|2102|Agency Fee Payers|0|F|383682
86544|2101|USPS Employees|776|T|383901
86545|2101|MCA Private Sector Employees|76|T|383901
86546|2102|Agency Fee Payers|0|F|383901
82201|2101|All members are full paying|2672|T|380763
82202|2102|Agency Fee Payers|0|F|380763
87149|2101|All members are full paying|1698|T|384163
87150|2102|Agency Fee Payers|0|F|384163
87452|2101|active-full dues paying members|1441|T|384322
87453|2101|retiree - dues paying members|237|F|384322
87454|2102|Agency Fee Payers|0|F|384322
86881|2101|All members are full paying|1016|T|384025
86882|2102|Agency Fee Payers|0|F|384025
79368|2101|CAREER EMPLOYEES|612|T|377515
79369|2101|TRANSITIONAL EMPLOYEES|494|T|377515
79370|2102|Agency Fee Payers|0|F|377515
80243|2101|ACTIVE|1369|T|378787
80244|2102|Agency Fee Payers|0|F|378787
91855|2101|Full-time members - Pay FULL dues.|2326|T|391069
91856|2101|Cash Pay Members - Pay FULL dues.|7|T|391069
91857|2101|Retiree Members - DO NOT pay full dues.|376|F|391069
91858|2102|Agency Fee Payers|0|F|391069
82484|2101|REGULAR MEMBERS|813|T|380946
82485|2102|Agency Fee Payers|0|F|380946
87211|2101|RETIRED|4|F|384193
87212|2101|REGULAR|866|T|384193
87213|2102|Agency Fee Payers|0|F|384193
85816|2101|Full dues paying members|1084|T|383493
85817|2102|Agency Fee Payers|0|F|383493
79187|2101|active|2116|T|377207
79188|2102|Agency Fee Payers|0|F|377207
89484|2101|Active members paying full dues.|773|T|385164
89485|2102|Agency Fee Payers|0|F|385164
91800|2101|ACTIVE MEMBERS|907|T|390907
91801|2102|Agency Fee Payers|0|F|390907
81380|2101|General Membership|760|T|379922
81381|2102|Agency Fee Payers|0|F|379922
89396|2101|ACTIVE MEMBERS|1838|T|385105
89397|2101|OTHER MEMBERS (MANAGERS)|6|F|385105
89398|2102|Agency Fee Payers|0|F|385105
67976|2101|Career Employees|1394|T|361034
67977|2101|Retirees|362|F|361034
67978|2102|Agency Fee Payers|0|F|361034
91398|2101|CAREER|1404|T|388412
91399|2102|Agency Fee Payers|0|F|388412
84462|2101|Dues Pay Member|988|T|382595
84463|2102|Agency Fee Payers|0|F|382595
89304|2102|Agency Fee Payers|0|F|385033
89303|2101|Active members|774|T|385033
87905|2101|Dues Paying Members|709|T|384460
87906|2101|Honorary Members|2|T|384460
87907|2101|Non-Pay Members|14|T|384460
87908|2102|Agency Fee Payers|0|F|384460
85135|2101|ACTIVE MEMBERS|1446|T|383021
85136|2101|RETIRED MEMBERS|446|T|383021
85137|2102|Agency Fee Payers|0|F|383021
82272|2101|ACTIVE|938|T|380813
82273|2101|RETIRED|343|T|380813
82274|2102|Agency Fee Payers|0|F|380813
91048|2101|Active|652|T|386900
91049|2101|Retired|245|T|386900
91051|2101|Associate|103|T|386900
91052|2102|Agency Fee Payers|0|F|386900
91050|2101|Life|12|T|386900
79077|2101|Active Members|576|T|377051
79078|2101|Retirees|156|T|377051
79079|2102|Agency Fee Payers|0|F|377051
85646|2101|ACTOVE MEMBERS|1424|T|383415
85647|2101|RETIREE MEMBERS|350|T|383415
85648|2102|Agency Fee Payers|0|F|383415
76251|2101|VOTING|5795|T|371085
76252|2102|Agency Fee Payers|0|F|371085
83483|2101|Active|1581|T|381892
83484|2101|Retired|637|T|381892
83485|2102|Agency Fee Payers|0|F|381892
78564|2101|REGULAR MEMBERS|805|T|375507
78565|2101|RETIRED MEMBERS|135|T|375507
78566|2102|Agency Fee Payers|0|F|375507
89326|2101|ACTIVE DUES PAYING MEMBERS|2097|T|385051
89327|2101|RETIRED MEMBERS|524|T|385051
89328|2102|Agency Fee Payers|0|F|385051
80505|2101|ALL MEMBERS ARE IN GOOD STANDING|1150|T|379039
80506|2102|Agency Fee Payers|0|F|379039
69263|2101|Active|2250|T|363467
69264|2101|Retired|300|T|363467
69265|2101|Life|100|T|363467
69266|2102|Agency Fee Payers|0|F|363467
71249|2101|REGULAR MEMBERS|703|T|367801
71250|2101|RETIRED MEMBERS|125|T|367801
71251|2101|NON-BARGAINING MEMBERS|26|F|367801
71252|2102|Agency Fee Payers|0|F|367801
93989|2101|Active|1190|T|401181
93990|2101|Retirees|239|T|401181
93991|2102|Agency Fee Payers|0|F|401181
75974|2101|REGULAR MEMBERS|3656|T|370168
75975|2101|RETIRED MEMBERS|694|T|370168
75976|2102|Agency Fee Payers|0|F|370168
81760|2101|ACTIVE CARRIERS PAYING FULL DUES|577|T|380311
81761|2101|INACTIVE CARRIERS NOT PAYING FULL DUES|300|T|380311
81762|2102|Agency Fee Payers|0|F|380311
80966|2101|ACTIVE|573|T|379447
80967|2101|RETIRED|268|F|379447
80968|2102|Agency Fee Payers|0|F|379447
83783|2101|Active members|1705|T|382217
83784|2101|Retired members|534|T|382217
83785|2101|Life members|335|T|382217
83786|2101|Military service members|3|T|382217
83787|2101|Retired members-direct pays|23|T|382217
83788|2102|Agency Fee Payers|0|F|382217
78638|2101|REGULAR MEMBERS|856|T|375765
78639|2101|RETIRED MEMBERS|218|T|375765
78640|2101|LIFE MEMBERS|66|T|375765
78641|2102|Agency Fee Payers|0|F|375765
89075|2101|Active|1337|T|384922
89076|2101|Retired|585|T|384922
89077|2101|Life|127|T|384922
89078|2102|Agency Fee Payers|0|F|384922
78643|2101|RETIREES|765|T|375766
78644|2101|ASSOCIATES|2|T|375766
78645|2102|Agency Fee Payers|0|F|375766
78642|2101|ACTIVE|2012|T|375766
69815|2101|REGULAR MEMBERS|93|T|366230
69816|2102|Agency Fee Payers|0|F|366230
85826|2101|ACTIVE|737|T|383498
85828|2102|Agency Fee Payers|0|F|383498
85827|2101|RETIREES|257|T|383498
92074|2101|Active members|711|T|392028
92075|2101|Retired members|283|T|392028
92076|2101|Lifetime members|37|T|392028
92077|2102|Agency Fee Payers|0|F|392028
90735|2101|ACTIVE|1921|T|385531
90736|2101|RETIREES|832|T|385531
90737|2102|Agency Fee Payers|0|F|385531
84760|2101|Active|2283|T|382786
84761|2101|Retired|900|T|382786
84762|2101|Gold Card Members|334|T|382786
84763|2102|Agency Fee Payers|0|F|382786
102005|2101|Active members|934|T|409449
102006|2101|Retired members|303|T|409449
102007|2101|Gold Card members|13|T|409449
102008|2102|Agency Fee Payers|0|F|409449
79685|2101|Active|834|T|377937
79686|2101|Retired|282|T|377937
79687|2101|Lifetime|10|T|377937
79688|2102|Agency Fee Payers|0|F|377937
82148|2101|Active Members|4104|T|380701
82149|2101|Retired Members|1280|T|380701
82150|2101|Life Members|49|T|380701
82151|2102|Agency Fee Payers|0|F|380701
91608|2101|Active Carriers|792|T|389613
91609|2101|Retired Carriers|453|T|389613
91610|2102|Agency Fee Payers|0|F|389613
79156|2101|Active|1112|T|377168
79158|2102|Agency Fee Payers|0|F|377168
79157|2101|Retired|268|T|377168
90818|2101|ACTIVE|783|T|385793
90819|2101|RETIREE|431|T|385793
90820|2102|Agency Fee Payers|0|F|385793
84078|2101|ACTIVE|1818|T|382313
84079|2101|RETIRED|305|T|382313
84081|2101|ASSOCIATE|16|T|382313
84082|2101|RETIRED ASSOCIATE|1|T|382313
84083|2102|Agency Fee Payers|0|F|382313
84080|2101|GOLD CARD|78|T|382313
91131|2101|REGULAR MEMBERSHIP|1224|T|387566
91132|2101|RETIREES|431|T|387566
91133|2102|Agency Fee Payers|0|F|387566
93443|2101|Active Letter Carriers|696|T|399340
93444|2101|Retirees|256|T|399340
93445|2102|Agency Fee Payers|0|F|399340
87178|2101|Active|870|T|384180
87179|2101|Retiree|250|T|384180
87180|2102|Agency Fee Payers|0|F|384180
81566|2101|ACTIVE MEMBERS|1749|T|380058
81567|2101|RETIRED MEMBERS|924|T|380058
81568|2102|Agency Fee Payers|0|F|380058
85255|2101|Active members|1508|T|383306
85256|2101|Retired members|277|T|383306
85257|2102|Agency Fee Payers|0|F|383306
79254|2101|ACTIVE MEMBERS|4188|T|377420
79255|2101|RETIREES|1623|T|377420
79256|2102|Agency Fee Payers|0|F|377420
86381|2101|ACTIVE MEMBERS|687|T|383857
86382|2101|RETIRED MEMBERS|191|T|383857
86383|2102|Agency Fee Payers|0|F|383857
79042|2101|Regular Branch Members|1614|T|376907
79043|2101|Retired Members|455|F|376907
79044|2102|Agency Fee Payers|0|F|376907
91635|2101|Active Membership|362|T|389622
91636|2102|Agency Fee Payers|0|F|389622
79053|2101|REGULAR|915|T|376953
79054|2101|RETIREES|468|T|376953
79055|2102|Agency Fee Payers|0|F|376953
79289|2101|Active Members|900|T|377428
79290|2101|Life Members|98|T|377428
79291|2101|Retirees|376|T|377428
79292|2102|Agency Fee Payers|0|F|377428
82258|2101|ACTIVE MEMBERS|4410|T|380797
82259|2101|RETIRED MEMBERS-$24 PER YEAR|1319|T|380797
82260|2101|RETIRED ASSOCIATE-$36 PER YEAR|79|F|380797
82261|2101|LIFE MEMBERS|690|T|380797
82262|2102|Agency Fee Payers|0|F|380797
92222|2101|ACTIVE|1100|T|392658
92223|2101|RETIREES|400|T|392658
92224|2102|Agency Fee Payers|0|F|392658
82947|2101|RETIRED MEMBERS|518|T|381329
82948|2101|LIFE MEMBERS|94|T|381329
82949|2102|Agency Fee Payers|0|F|381329
82946|2101|REGUALR|1506|T|381329
92871|2101|General member|933|T|396223
92872|2102|Agency Fee Payers|0|F|396223
81268|2101|ACIVE MEMBERS|1839|T|379719
81269|2101|RETIRED MEMBERS|752|T|379719
81270|2101|LIFE MEMBERS|107|T|379719
81271|2102|Agency Fee Payers|231|F|379719
84800|2101|ACTIVE|1224|T|382828
84801|2101|RETIRED|478|T|382828
84802|2102|Agency Fee Payers|0|F|382828
81260|2101|Active Members|671|T|379704
81261|2101|Retired members|363|T|379704
81262|2102|Agency Fee Payers|0|F|379704
85790|2101|ACTIVE MEMBERS|863|T|383484
85791|2101|RETIRED MEMBERS|252|T|383484
85792|2102|Agency Fee Payers|0|F|383484
81300|2101|LIFE MEMBERS|65|T|379756
81301|2101|RETIRED|504|T|379756
81302|2101|ACTIVE|1285|T|379756
81303|2102|Agency Fee Payers|0|F|379756
87356|2101|ACTIVE MEMBERS|2119|T|384266
87357|2101|RETIRED PARTIAL DUES|1100|F|384266
87358|2102|Agency Fee Payers|0|F|384266
79123|2101|Active|784|T|377103
79124|2101|Retired members|338|T|377103
79125|2102|Agency Fee Payers|0|F|377103
80273|2101|REGULAR ACTIVE MEMBERSHIP|908|T|378839
80274|2101|RETIRED MEMBERS|308|T|378839
80275|2101|GOLD CARD MEMBERS ( NO DUES)  (lLIFETIME MEMBERS)|43|T|378839
80276|2101|ASSOCIATE MEMBERS FOR NALC INSURANCE ONLY|125|F|378839
80277|2102|Agency Fee Payers|0|F|378839
81039|2101|ACTIVE|1083|T|379473
81040|2101|RETIREES|351|T|379473
81041|2101|ASSOCIATE|93|F|379473
81042|2102|Agency Fee Payers|0|F|379473
93852|2101|Regular Members|491|T|400919
93853|2102|Agency Fee Payers|0|F|400919
122012|2101|Paying members|1045|T|437241
122013|2102|Agency Fee Payers|86|F|437241
89544|2101|ACTIVE|1261|T|385185
89545|2101|RETIREES|665|T|385185
89546|2102|Agency Fee Payers|0|F|385185
84112|2101|Regular Voting Members Paying Full Dues|784|T|382325
84113|2102|Agency Fee Payers|0|F|382325
80398|2101|Actives|1020|T|378896
80399|2101|Retirees|290|T|378896
80400|2102|Agency Fee Payers|0|F|378896
87088|2101|PARTICIPATING MEMBERS|3627|T|384135
87089|2102|Agency Fee Payers|0|F|384135
82194|2101|POSTAL EMPLOYEE MEMBERS|691|T|380761
82195|2101|RETIRED MEMBERS|225|T|380761
82196|2101|SUPERVISOR MEMBERS|24|F|380761
82197|2101|NON-POSTAL EMPLOYEE MEMBERS|83|F|380761
82198|2102|Agency Fee Payers|0|F|380761
85402|2101|Regular Active|986|T|383338
85403|2101|Regular Retired|246|T|383338
85404|2101|50 Year Life|56|T|383338
85405|2101|60 Year Life|22|T|383338
85406|2101|70 Year Life|1|T|383338
85407|2101|Associated Active|8|F|383338
85408|2101|Associated Retired|10|F|383338
85409|2101|Associated 50|3|F|383338
85410|2102|Agency Fee Payers|0|F|383338
84119|2101|Active|1349|T|382328
84120|2101|Retired|371|T|382328
84121|2101|Gold Card|71|T|382328
84122|2102|Agency Fee Payers|0|F|382328
91055|2101|Active|764|T|386975
91056|2101|Retired|344|T|386975
91057|2102|Agency Fee Payers|0|F|386975
84757|2101|REGULAR MEMBERS|4403|T|382783
84758|2101|RETIRED MEMBERS|915|T|382783
84759|2102|Agency Fee Payers|0|F|382783
83049|2101|ACTIVE MEMBERS|1994|T|381465
83050|2102|Agency Fee Payers|0|F|381465
83448|2101|clerk craft|615|T|381853
83449|2101|mvs|107|T|381853
83450|2101|maintenance|92|T|381853
83451|2102|Agency Fee Payers|0|F|381853
86568|2101|CA EMPLOYEES PAY STATUS|1156|T|383907
86569|2101|CA NONPAY EMPLOYEES|55|F|383907
86570|2102|Agency Fee Payers|0|F|383907
80144|2101|Regular Members|1432|T|378682
80145|2102|Agency Fee Payers|0|F|378682
92043|2101|MEMBERS AT LARGE|567|T|391909
92044|2101|STATE LOCAL MEMBERS|78|T|391909
92045|2102|Agency Fee Payers|0|F|391909
81771|2101|CLERKS|742|T|380335
81772|2101|EAST CLERKS|235|T|380335
81773|2101|WEST CLERKS|214|T|380335
81774|2101|AIR MAIL|102|T|380335
81775|2101|MAINTENACE|205|T|380335
81776|2101|MOTOR VEHICLE|142|T|380335
81777|2102|Agency Fee Payers|0|F|380335
