OID|INV_TYPE|NAME|AMOUNT|RPT_ID
322779|706|Other Investments Total Book Value||697254
323496|703|Marketable Securities Total Cost|952897|697573
323497|704|Marketable Securities Total BookValue|952897|697573
323498|701|Amal. Bk of New York - Common Stock |952897|697573
323499|705|Other Investments Total Cost|37817|697573
323500|706|Other Investments Total Book Value|37817|697573
338226|703|Marketable Securities Total Cost|167000|719158
338227|704|Marketable Securities Total BookValue|212167|719158
338228|705|Other Investments Total Cost||719158
338229|706|Other Investments Total Book Value||719158
326190|703|Marketable Securities Total Cost||698938
326191|704|Marketable Securities Total BookValue||698938
326192|705|Other Investments Total Cost||698938
326193|706|Other Investments Total Book Value||698938
349404|703|Marketable Securities Total Cost|2103583|727042
349405|704|Marketable Securities Total BookValue|2300017|727042
349406|705|Other Investments Total Cost|297943|727042
349407|706|Other Investments Total Book Value|297943|727042
314025|703|Marketable Securities Total Cost|787501|686403
314026|704|Marketable Securities Total BookValue|877189|686403
314027|701|BLACKROCK FUNDS II MULTI ASSET INCOME PORT|575732|686403
314028|701|JOHN HANCOCK III DISCIPLINED VALUE CL A|301457|686403
314029|705|Other Investments Total Cost|2700000|686403
314030|706|Other Investments Total Book Value|2700000|686403
314031|702|CDAR|2700000|686403
313994|703|Marketable Securities Total Cost|2951776|686370
313995|704|Marketable Securities Total BookValue|2951776|686370
313996|701|Apple, Inc. 1.7%|249165|686370
313997|705|Other Investments Total Cost||686370
313998|706|Other Investments Total Book Value||686370
314559|704|Marketable Securities Total BookValue||688141
314560|705|Other Investments Total Cost|85000|688141
314561|706|Other Investments Total Book Value|52335|688141
314558|703|Marketable Securities Total Cost||688141
326286|703|Marketable Securities Total Cost||698984
326287|704|Marketable Securities Total BookValue||698984
326288|705|Other Investments Total Cost||698984
326289|706|Other Investments Total Book Value||698984
326158|703|Marketable Securities Total Cost||698910
326159|704|Marketable Securities Total BookValue||698910
326160|705|Other Investments Total Cost|477695|698910
326161|706|Other Investments Total Book Value|477695|698910
308853|703|Marketable Securities Total Cost|491764|682547
308854|704|Marketable Securities Total BookValue|492601|682547
308855|701|LPL MFS VALUE FUND CLASS A|54225|682547
308856|701|LPL MFS GROWTH FUND CLASS A|56767|682547
308857|701|LPL TOTAL RETURN FUND CLASS A|89671|682547
308858|701|LPL MFS TECHNOLOGY FUND CLASS A|50564|682547
308859|701|LPL MASSACHUSETTS MFS INVEST TRUST|51080|682547
308860|701|MFS CORPORATE BOND FUND|72174|682547
308861|701|MFS HIGH INCOME FUND CLASS A|58553|682547
308862|701|MFS DIVERSIFIED INCOME FUND CLASS A|59292|682547
308863|701|CASH HOLDINGS|275|682547
308864|705|Other Investments Total Cost||682547
308865|706|Other Investments Total Book Value||682547
321511|703|Marketable Securities Total Cost||696569
321512|704|Marketable Securities Total BookValue||696569
321513|705|Other Investments Total Cost||696569
321514|706|Other Investments Total Book Value||696569
317148|706|Other Investments Total Book Value||693426
317145|703|Marketable Securities Total Cost||693426
317146|704|Marketable Securities Total BookValue||693426
317147|705|Other Investments Total Cost||693426
310135|704|Marketable Securities Total BookValue|323053|683371
310134|703|Marketable Securities Total Cost|291585|683371
310136|701|BLACKROCK EQUITY|56597|683371
310137|701|BLACKROCK GLOBAL|72429|683371
310138|701|DELAWARE INVESTMENTS|26483|683371
310139|701|FRANKLIN RISING FUND|51754|683371
310140|701|FRANKLIN INCOME FUND|32741|683371
310141|701|FT 6252 DIVIDEND FUND|52170|683371
310142|705|Other Investments Total Cost|0|683371
310143|706|Other Investments Total Book Value|0|683371
310144|702|NONE|0|683371
317702|701|VANGUARD TOTAL INTL BOND|10308|694082
317701|704|Marketable Securities Total BookValue|103686|694082
317703|701|VANGUARD SHORT TERM BOND|9507|694082
317704|701|VANGUARD FTSE DEVELOPED MARKETS|20405|694082
317705|701|VANGUARD EMERGING MARKETS|5486|694082
317706|701|VANGUARD MTGE BUSINESS SEC EXCHANGE|5200|694082
317707|701|VANGUARD S&P INDEX|36310|694082
317708|701|VANGUARD EXTENDED MARKET|7486|694082
317709|705|Other Investments Total Cost||694082
317710|706|Other Investments Total Book Value||694082
317700|703|Marketable Securities Total Cost|106689|694082
324966|703|Marketable Securities Total Cost|1018070|698292
324967|704|Marketable Securities Total BookValue|1018070|698292
324968|701|Vanguard Star Fund|1018070|698292
324969|705|Other Investments Total Cost||698292
324970|706|Other Investments Total Book Value||698292
307521|703|Marketable Securities Total Cost|50000|679460
307522|704|Marketable Securities Total BookValue|50000|679460
307523|701|COUNTRYWIDE FIN CAP V - 2,000 SHARES|50000|679460
307524|705|Other Investments Total Cost||679460
307525|706|Other Investments Total Book Value||679460
308028|703|Marketable Securities Total Cost||680811
308029|704|Marketable Securities Total BookValue||680811
308030|705|Other Investments Total Cost||680811
308031|706|Other Investments Total Book Value||680811
314492|703|Marketable Securities Total Cost|0|687640
314493|704|Marketable Securities Total BookValue|0|687640
314494|705|Other Investments Total Cost|0|687640
314495|706|Other Investments Total Book Value|0|687640
315325|703|Marketable Securities Total Cost||691025
315326|704|Marketable Securities Total BookValue||691025
315327|705|Other Investments Total Cost||691025
315328|706|Other Investments Total Book Value||691025
314337|703|Marketable Securities Total Cost||686714
314338|704|Marketable Securities Total BookValue||686714
314339|705|Other Investments Total Cost||686714
314340|706|Other Investments Total Book Value||686714
313870|703|Marketable Securities Total Cost|989543|686305
313871|704|Marketable Securities Total BookValue|989543|686305
313872|701|FIRST ALLIED SPECIAL ACCOUNT|509194|686305
313873|701|MERRILL LYNCH SERVICE AWARD ACCOUNT|480349|686305
313874|705|Other Investments Total Cost||686305
313875|706|Other Investments Total Book Value||686305
309320|704|Marketable Securities Total BookValue|889289|682905
309319|703|Marketable Securities Total Cost|823203|682905
309321|701|Unit FT Sabrient BD July 2017|92377|682905
309322|701|Unit FT Sabrient Value 5|102134|682905
309323|701|Unit FT Sabrient MS Stocks for 2018|56618|682905
309324|701|Unit FT S&P Dividend|49263|682905
309325|701|Unit Invesco MS Stocks for 2018|191203|682905
309326|705|Other Investments Total Cost||682905
309327|706|Other Investments Total Book Value||682905
327066|703|Marketable Securities Total Cost||699345
327067|704|Marketable Securities Total BookValue||699345
327068|705|Other Investments Total Cost|158220|699345
327069|706|Other Investments Total Book Value|158220|699345
327070|702|Certificate of Deposit|28793|699345
327071|702|Certificate of Deposit|32840|699345
327072|702|Certificate of Deposit|32683|699345
327073|702|Certificate of Deposit|63904|699345
327669|703|Marketable Securities Total Cost||699923
327670|704|Marketable Securities Total BookValue||699923
327671|705|Other Investments Total Cost||699923
327672|706|Other Investments Total Book Value||699923
317238|703|Marketable Securities Total Cost||693557
317239|704|Marketable Securities Total BookValue||693557
317240|705|Other Investments Total Cost||693557
317241|706|Other Investments Total Book Value||693557
316385|703|Marketable Securities Total Cost||692506
316386|704|Marketable Securities Total BookValue||692506
316387|705|Other Investments Total Cost|3474|692506
316388|706|Other Investments Total Book Value|3474|692506
318944|703|Marketable Securities Total Cost|357983|695083
318945|704|Marketable Securities Total BookValue|357983|695083
318946|701|Union Bank & Trust CD|357983|695083
318947|705|Other Investments Total Cost|23800|695083
318948|706|Other Investments Total Book Value|23800|695083
318949|702|Minneapolis Labor Temple Association Stock|23750|695083
320173|703|Marketable Securities Total Cost||695844
320174|704|Marketable Securities Total BookValue||695844
320175|705|Other Investments Total Cost||695844
320176|706|Other Investments Total Book Value||695844
328243|703|Marketable Securities Total Cost||700831
328244|704|Marketable Securities Total BookValue||700831
328245|705|Other Investments Total Cost||700831
328246|706|Other Investments Total Book Value||700831
314184|703|Marketable Securities Total Cost||686506
314185|704|Marketable Securities Total BookValue|45895|686506
314186|701|Principal Capital Appreciation Class A|11006|686506
314187|701|Principal Real Estate Sec FD CL A|12528|686506
314188|701|Principal gov & High Quality Bond Class|6257|686506
314189|701|179.151 American Fund Short term Bond|6931|686506
314190|705|Other Investments Total Cost||686506
314191|706|Other Investments Total Book Value||686506
313002|703|Marketable Securities Total Cost|37512481|685520
313003|704|Marketable Securities Total BookValue|37512481|685520
313004|701|LORD ABBETT SHORT DURATION INCOME FUND A|6275083|685520
313005|705|Other Investments Total Cost||685520
313006|706|Other Investments Total Book Value||685520
314107|703|Marketable Securities Total Cost|1435|686472
314108|704|Marketable Securities Total BookValue|1948|686472
314109|705|Other Investments Total Cost||686472
314110|706|Other Investments Total Book Value||686472
317047|703|Marketable Securities Total Cost|0|693362
317048|704|Marketable Securities Total BookValue|0|693362
317049|705|Other Investments Total Cost|0|693362
317050|706|Other Investments Total Book Value|0|693362
314650|703|Marketable Securities Total Cost|0|688535
314651|704|Marketable Securities Total BookValue|0|688535
314652|705|Other Investments Total Cost|0|688535
314653|706|Other Investments Total Book Value|0|688535
320010|701|Principal Equity Income Fund|135913|695711
320007|703|Marketable Securities Total Cost|2455989|695711
320011|701|Principal Midcap Fund Class A|146144|695711
320012|701|Principal Sam Balanced CL A |331501|695711
320013|701|Principal Sam Flexible Income|1530571|695711
320014|705|Other Investments Total Cost||695711
320015|706|Other Investments Total Book Value||695711
320008|704|Marketable Securities Total BookValue|2362603|695711
320009|701|Principal capital Appreciation Fund|118053|695711
312230|703|Marketable Securities Total Cost|4908990|684209
312231|704|Marketable Securities Total BookValue|4822275|684209
312232|701|iShares Core S&P Mid-Cap ETF|290984|684209
312233|701|Blackrock Total Return-I|294762|684209
312234|701|Dodge & Cox Income Fund|296146|684209
312235|705|Other Investments Total Cost|122936|684209
312236|706|Other Investments Total Book Value|771078|684209
312237|702|Investment in UFCW Local 1776 Limited Partnership|771078|684209
313313|703|Marketable Securities Total Cost|0|685749
313314|704|Marketable Securities Total BookValue|0|685749
313315|705|Other Investments Total Cost|0|685749
313316|706|Other Investments Total Book Value|0|685749
325682|703|Marketable Securities Total Cost|64695|698674
325683|704|Marketable Securities Total BookValue|64953|698674
325684|701|PIMCO FUNDS TOTAL RETURN|34765|698674
325685|701|PIMCO FUNDS LOW DURATION|5366|698674
325686|705|Other Investments Total Cost||698674
325687|706|Other Investments Total Book Value||698674
316416|703|Marketable Securities Total Cost||692521
316417|704|Marketable Securities Total BookValue||692521
316418|705|Other Investments Total Cost||692521
316419|706|Other Investments Total Book Value||692521
318921|703|Marketable Securities Total Cost|14397|695062
318922|704|Marketable Securities Total BookValue|16615|695062
318923|701|Fidelity Gov Money Fund|4769|695062
318924|701|Interbond Fund|3765|695062
318925|701|Value Fund|8081|695062
318926|705|Other Investments Total Cost||695062
318927|706|Other Investments Total Book Value||695062
315500|703|Marketable Securities Total Cost|2210|691252
315501|704|Marketable Securities Total BookValue|2210|691252
315502|705|Other Investments Total Cost||691252
315503|706|Other Investments Total Book Value||691252
320300|703|Marketable Securities Total Cost|0|695917
320301|704|Marketable Securities Total BookValue|0|695917
320302|705|Other Investments Total Cost|0|695917
320303|706|Other Investments Total Book Value|0|695917
314646|703|Marketable Securities Total Cost|0|688530
314647|704|Marketable Securities Total BookValue|0|688530
314648|705|Other Investments Total Cost|0|688530
314649|706|Other Investments Total Book Value|0|688530
324024|703|Marketable Securities Total Cost|488089|697777
324025|704|Marketable Securities Total BookValue|456057|697777
324026|701|AMERN US GOVT SECS FUND CL A|90561|697777
324027|701|BOND FUND OF AMERICA|93287|697777
324028|701|GROWTH FUND OF AMERICA|95401|697777
324029|701|INTER BOND FD OF AMERICA|90543|697777
324030|701|INVESTMENT CO OF AMERICA|86265|697777
324031|705|Other Investments Total Cost||697777
324032|706|Other Investments Total Book Value||697777
327686|703|Marketable Securities Total Cost|0|699955
327687|704|Marketable Securities Total BookValue|0|699955
327688|705|Other Investments Total Cost|0|699955
327689|706|Other Investments Total Book Value|0|699955
318795|703|Marketable Securities Total Cost||694879
318796|704|Marketable Securities Total BookValue||694879
318797|705|Other Investments Total Cost||694879
318798|706|Other Investments Total Book Value||694879
318722|701|FRANKLIN INCOME FUNDS|119713|694783
318717|703|Marketable Securities Total Cost|759751|694783
318723|701|DOUBLE TOTAL RETURN|51551|694783
318724|701|INVESCO|60085|694783
318725|701|METROPOLITAN WEST|41083|694783
318726|701|PIMCO|44865|694783
318727|705|Other Investments Total Cost||694783
318728|706|Other Investments Total Book Value||694783
318718|704|Marketable Securities Total BookValue|759751|694783
318719|701|AMERICAN FUNDS|178799|694783
318720|701|BLACKROCK GLOBAL|59430|694783
318721|701|COHEN & STEERS|41257|694783
326974|703|Marketable Securities Total Cost||699306
326975|704|Marketable Securities Total BookValue||699306
326976|705|Other Investments Total Cost||699306
326977|706|Other Investments Total Book Value||699306
320351|703|Marketable Securities Total Cost||695961
320352|704|Marketable Securities Total BookValue||695961
320353|705|Other Investments Total Cost|68978|695961
320354|706|Other Investments Total Book Value|68978|695961
327882|703|Marketable Securities Total Cost||700190
327883|704|Marketable Securities Total BookValue||700190
327884|705|Other Investments Total Cost||700190
327885|706|Other Investments Total Book Value||700190
328172|703|Marketable Securities Total Cost|0|700708
328173|704|Marketable Securities Total BookValue|0|700708
328174|705|Other Investments Total Cost|0|700708
328175|706|Other Investments Total Book Value|0|700708
317495|703|Marketable Securities Total Cost||693834
317496|704|Marketable Securities Total BookValue||693834
317497|705|Other Investments Total Cost||693834
317498|706|Other Investments Total Book Value||693834
319237|703|Marketable Securities Total Cost|426704|695289
319238|704|Marketable Securities Total BookValue|426704|695289
319239|701|Franklin Growth Opportunities|83448|695289
319240|701|Franklin Custodian|35308|695289
319241|701|Franklin Mutual Discovery|38549|695289
319242|701|Franklin Rising Dividend|119359|695289
319243|701|Franklin Strategic Income|33242|695289
319244|701|Franklin Value|83194|695289
319245|701|Templeton Global Bond|33604|695289
319246|705|Other Investments Total Cost||695289
319247|706|Other Investments Total Book Value||695289
319131|703|Marketable Securities Total Cost||695234
319132|704|Marketable Securities Total BookValue||695234
319133|705|Other Investments Total Cost||695234
319134|706|Other Investments Total Book Value||695234
323919|705|Other Investments Total Cost||697741
323917|703|Marketable Securities Total Cost|4575|697741
323920|706|Other Investments Total Book Value||697741
323918|704|Marketable Securities Total BookValue|4575|697741
330328|703|Marketable Securities Total Cost||708570
330329|704|Marketable Securities Total BookValue||708570
330330|705|Other Investments Total Cost||708570
330331|706|Other Investments Total Book Value||708570
307625|703|Marketable Securities Total Cost|0|679684
307626|704|Marketable Securities Total BookValue|0|679684
307627|701|NONE|0|679684
307628|705|Other Investments Total Cost|0|679684
307629|706|Other Investments Total Book Value|0|679684
307630|702|NONE|0|679684
328268|703|Marketable Securities Total Cost||700944
328269|704|Marketable Securities Total BookValue||700944
328270|705|Other Investments Total Cost|105300|700944
328271|706|Other Investments Total Book Value|105300|700944
328272|702|7 YEAR CD|105300|700944
318768|703|Marketable Securities Total Cost|17476|694863
318769|704|Marketable Securities Total BookValue|17476|694863
318770|701|Fairholme-Mutual Fund|6183|694863
318771|705|Other Investments Total Cost||694863
318772|706|Other Investments Total Book Value||694863
316127|703|Marketable Securities Total Cost|35641|692107
316128|704|Marketable Securities Total BookValue|32268|692107
316129|701|BERKLEY W R CORP SUB DEBENTURE|4372|692107
316130|701|METLIFE INC PFD SER E|9420|692107
316131|701|PUBLIC STORAGE DEP SHS REPSTG|8412|692107
316132|701|STATE STREET CORP PFD SERIES E|10064|692107
316133|705|Other Investments Total Cost||692107
316134|706|Other Investments Total Book Value||692107
325215|703|Marketable Securities Total Cost||698430
325216|704|Marketable Securities Total BookValue||698430
325217|705|Other Investments Total Cost||698430
325218|706|Other Investments Total Book Value||698430
319623|703|Marketable Securities Total Cost||695489
319624|704|Marketable Securities Total BookValue||695489
319625|705|Other Investments Total Cost||695489
319626|706|Other Investments Total Book Value||695489
322418|703|Marketable Securities Total Cost||696965
322419|704|Marketable Securities Total BookValue||696965
322420|705|Other Investments Total Cost||696965
322421|706|Other Investments Total Book Value||696965
327107|703|Marketable Securities Total Cost||699416
327108|704|Marketable Securities Total BookValue||699416
327109|705|Other Investments Total Cost||699416
327110|706|Other Investments Total Book Value||699416
317043|703|Marketable Securities Total Cost|0|693349
317044|704|Marketable Securities Total BookValue||693349
317045|705|Other Investments Total Cost|0|693349
317046|706|Other Investments Total Book Value|0|693349
322375|703|Marketable Securities Total Cost||696943
322376|704|Marketable Securities Total BookValue||696943
322377|705|Other Investments Total Cost||696943
322378|706|Other Investments Total Book Value||696943
325870|703|Marketable Securities Total Cost||698743
325871|704|Marketable Securities Total BookValue||698743
325872|705|Other Investments Total Cost|90|698743
325873|706|Other Investments Total Book Value|90|698743
319669|703|Marketable Securities Total Cost|0|695534
319670|704|Marketable Securities Total BookValue|0|695534
319671|705|Other Investments Total Cost|0|695534
319672|706|Other Investments Total Book Value|0|695534
307537|703|Marketable Securities Total Cost||679463
307538|704|Marketable Securities Total BookValue||679463
307539|705|Other Investments Total Cost|850000|679463
307540|706|Other Investments Total Book Value|850000|679463
307541|702|36.56% OWNERSHIP IN BUILDING CORPORATION|850000|679463
308699|703|Marketable Securities Total Cost||682249
308701|705|Other Investments Total Cost||682249
308702|706|Other Investments Total Book Value||682249
308700|704|Marketable Securities Total BookValue||682249
317635|706|Other Investments Total Book Value||693991
317632|703|Marketable Securities Total Cost||693991
317633|704|Marketable Securities Total BookValue||693991
317634|705|Other Investments Total Cost||693991
309372|703|Marketable Securities Total Cost||682936
309373|704|Marketable Securities Total BookValue||682936
309374|705|Other Investments Total Cost||682936
309375|706|Other Investments Total Book Value||682936
327332|706|Other Investments Total Book Value||699588
327329|703|Marketable Securities Total Cost||699588
327330|704|Marketable Securities Total BookValue||699588
327331|705|Other Investments Total Cost||699588
325640|703|Marketable Securities Total Cost||698652
325641|704|Marketable Securities Total BookValue||698652
325642|705|Other Investments Total Cost||698652
325643|706|Other Investments Total Book Value||698652
308322|703|Marketable Securities Total Cost||681775
308323|704|Marketable Securities Total BookValue||681775
308324|705|Other Investments Total Cost||681775
308325|706|Other Investments Total Book Value||681775
322692|703|Marketable Securities Total Cost||697223
322693|704|Marketable Securities Total BookValue||697223
322694|705|Other Investments Total Cost||697223
322695|706|Other Investments Total Book Value|-163669|697223
322696|702|NALC Building Corp, negative retained earnings|-163669|697223
317608|703|Marketable Securities Total Cost|0|693936
317609|704|Marketable Securities Total BookValue|0|693936
317610|705|Other Investments Total Cost|0|693936
317611|706|Other Investments Total Book Value|0|693936
316803|703|Marketable Securities Total Cost||693143
316804|704|Marketable Securities Total BookValue||693143
316805|705|Other Investments Total Cost||693143
316806|706|Other Investments Total Book Value||693143
315480|703|Marketable Securities Total Cost||691221
315481|704|Marketable Securities Total BookValue||691221
315482|705|Other Investments Total Cost||691221
315483|706|Other Investments Total Book Value||691221
316324|703|Marketable Securities Total Cost||692427
316325|704|Marketable Securities Total BookValue||692427
316326|705|Other Investments Total Cost||692427
316327|706|Other Investments Total Book Value||692427
328136|703|Marketable Securities Total Cost|146262|700649
328137|704|Marketable Securities Total BookValue|146262|700649
328138|701|Matrix Mutual Funds|146262|700649
328139|705|Other Investments Total Cost||700649
328140|706|Other Investments Total Book Value||700649
317513|703|Marketable Securities Total Cost||693853
317514|704|Marketable Securities Total BookValue||693853
317515|705|Other Investments Total Cost||693853
317516|706|Other Investments Total Book Value||693853
323669|703|Marketable Securities Total Cost||697665
323670|704|Marketable Securities Total BookValue||697665
323671|701|N/A|0|697665
323672|705|Other Investments Total Cost||697665
323673|706|Other Investments Total Book Value||697665
323674|702|N/A|0|697665
324105|703|Marketable Securities Total Cost|0|697815
324106|704|Marketable Securities Total BookValue|0|697815
324107|705|Other Investments Total Cost|324489|697815
324108|706|Other Investments Total Book Value|324489|697815
324109|702|Real Property: 3062 NW 60th Ave, Ft Lauderdale, FL|324489|697815
318799|703|Marketable Securities Total Cost||694885
318800|704|Marketable Securities Total BookValue||694885
318801|705|Other Investments Total Cost||694885
318802|706|Other Investments Total Book Value||694885
316918|706|Other Investments Total Book Value|45042433|693233
316900|703|Marketable Securities Total Cost|1622515|693233
316919|702|TROPICAL LETTER CARRIERS HOLDING CORPORATION|45042433|693233
316901|704|Marketable Securities Total BookValue|1622515|693233
316902|701|ALLY BK MIDVALE UT|70000|693233
316903|701|SYNCHRONY BK|245000|693233
316904|701|DISCOVER BK GRENWOOD DE|190000|693233
316905|701|SYNCHRONY DRAPER UT|200000|693233
316906|701|GOLDMAN SACHS NY|242069|693233
316907|701|CAPITAL ONE BK|245000|693233
316908|701|COMENITY BANK JUMBO|100000|693233
316909|701|STATE BANK IND NY CITY|122000|693233
316910|701|DISCOVER BK GREENWOOD DEL|42000|693233
316911|701|AT&T|22888|693233
316912|701|BB&T CORP|26023|693233
316913|701|NEXTERA ENERGY|24812|693233
316914|701|PPL CAPITAL FUNDING|51380|693233
316915|701|THE SOUTHERN CO|22745|693233
316916|701|ASSURED GUARNTY MUNI HLDGS|18598|693233
316917|705|Other Investments Total Cost|45042433|693233
328378|703|Marketable Securities Total Cost|0|701636
328379|704|Marketable Securities Total BookValue|0|701636
328380|701|N/A|0|701636
328381|705|Other Investments Total Cost|0|701636
328382|706|Other Investments Total Book Value|0|701636
328383|702|N/A|0|701636
321728|703|Marketable Securities Total Cost||696703
321729|704|Marketable Securities Total BookValue||696703
321730|705|Other Investments Total Cost|3063|696703
321731|706|Other Investments Total Book Value|3063|696703
321732|702|REAL PROPERTY- 1840 ALICE AVE, WEST PALM BEACH FL|3063|696703
326427|703|Marketable Securities Total Cost||699056
326428|704|Marketable Securities Total BookValue||699056
326429|705|Other Investments Total Cost||699056
326430|706|Other Investments Total Book Value||699056
317284|703|Marketable Securities Total Cost|0|693628
317285|704|Marketable Securities Total BookValue||693628
317286|701|None|0|693628
317287|705|Other Investments Total Cost||693628
317288|706|Other Investments Total Book Value||693628
327529|703|Marketable Securities Total Cost||699721
327532|706|Other Investments Total Book Value||699721
327530|704|Marketable Securities Total BookValue||699721
327531|705|Other Investments Total Cost||699721
315880|703|Marketable Securities Total Cost|150700|691725
315881|704|Marketable Securities Total BookValue|142785|691725
315882|701|CALAMOS MARKET NEUTRAL INCOME FUND CLASS I|14240|691725
315883|701|COHEN & STEERS PFD SECS & INCOME FD INC CLASS I|14096|691725
315884|701|PAYDEN & RYGEL INVT GROUP GNMA FD|7400|691725
315885|701|VIRTUS NEWFLEET MULTI SCTR SHRT TRM BD FD CL I|7177|691725
315886|701|PIMCO FDS INCOME FD INSTL CL|29014|691725
315887|701|TCW FDS INC TOTAL RETURN BD FD CL I|22265|691725
315888|701|THORNBURG INCOME TR LTD TERM INCOME FD CL I|7307|691725
315889|705|Other Investments Total Cost||691725
315890|706|Other Investments Total Book Value||691725
324110|703|Marketable Securities Total Cost||697819
324111|704|Marketable Securities Total BookValue||697819
324112|705|Other Investments Total Cost||697819
324113|706|Other Investments Total Book Value|357946|697819
324114|702|U, Inc 1/2 Building|357946|697819
330073|703|Marketable Securities Total Cost||708041
330074|704|Marketable Securities Total BookValue||708041
330075|705|Other Investments Total Cost||708041
330076|706|Other Investments Total Book Value||708041
317591|703|Marketable Securities Total Cost|0|693925
317592|704|Marketable Securities Total BookValue|0|693925
317593|705|Other Investments Total Cost||693925
317594|706|Other Investments Total Book Value||693925
351186|706|Other Investments Total Book Value||730247
351183|703|Marketable Securities Total Cost||730247
351184|704|Marketable Securities Total BookValue||730247
351185|705|Other Investments Total Cost||730247
