OID|DESCRIPTION|AMOUNT|RPT_ID
130267|City Taxes |90|693550
130266|NJ State Taxes Pd & Fwded|13032|693550
130265|PA State Taxes Pd & Fwded|127|693550
130264|Federal Unemployment Tax|304|693550
141187|ACCRUED POST RETIREMENT BENEFIT|8621511|727042
141196|OTHER PAYABLES |23505|727042
141195|INTEREST PAYABLE|9329|727042
141194|EMPLOYEE TAXES|14443|727042
141193|PEOPLE/MEMBER CONTACT PROGRAM PAYABLE|6928|727042
141192|RENTAL DEPOSITS|4162|727042
141191|MEDICAL/INSURANCE PAYABLE|29274|727042
141190|PAYROLL DEDUCTION PAYABLE|32389|727042
141189|AFSCME PER CAPITA|144957|727042
141188|ACCRUED VACATION AND SICK LEAVE|2038036|727042
129166|DEFERRED INCOME (DUES IN ADVANCE)|99760|686348
129164|UNION CREDIT CARD|8861|686348
129165|PAYROLL LIABILITIES|5263|686348
129168|UNIT FUNDS|6520|686348
129167|ACCRUED VACATION AND SEVERANCE|58391|686348
128727|Employee benefits|29781|684854
129174|Payroll Taxes Payable|2376|686370
129017|PAYROLL TAXES AND WITHHOLDINGS PAYABLE|2869|685960
129402|Accrued Payroll Taxes|2871|688141
133291|City Quarterly Taxes|11|698984
133298|Quarterly School Taxes|4|698984
133297|Quarterly State Taxes|192|698984
133296|Quarterly Federal Unemployment|28|698984
133295|Quarterly State Unemployment|14|698984
133294|Employer Share OASDI and HI |193|698984
133293|Employee Share OASDI and HI |193|698984
133292|Federal Income Taxes |231|698984
131594|PAID ON BEHALF OF MEMBERS|117494|696569
127907|PAYROLL TAXES WITHHELD NOT REMITTED AT YEAR END|1880|683371
130415|PAYROLL LIABILITIES|14020|694082
128847|DUE TO AFFILIATES|238075|685511
127255|DUE TO AFFILIATES|245861|680811
131054|Payroll wothholdings|189|695736
129145|DUE TO CWA 1109 PENSION FUND|11642|686305
129144|DUE TO NATIONAL|104074|686305
127638|Accrued Payroll Taxes|5352|682905
127074|FUNDS COLLECTED ON BEHALF OF AFFILIATES, BUT NOT|0|679599
127075|YET DISBURSED BY THE END OF THE REPORTING PERIOD.|53|679599
130612|PAYROLL TAXES PAYABLE|5831|694523
133886|Money for special purpose(members) not dispursed|100|699923
133887|dues owed to parent body not sent during report pd|700|699923
131028|UNREMITTED TAXES|2172|695645
133978|Payroll Taxes Paid & Fwded|678|700297
133980|State Unemployment Tax|30|700297
133979|Federal Unemployment Tax|73|700297
134111|FEDERAL INCOME TAX 941|901|700831
134116|UNEMPLOYMENT|90|700831
134115|FICA|689|700831
134114|CITY TAX|129|700831
134113|STATE TAX|180|700831
134112|FICA|689|700831
129258|Accrued Payroll and Liabilities|418|686506
129259|Credit Card|23|686506
128863|DEFERRED RENTAL INCOME|712|685520
128860|ACCRUED PERSONNEL COSTS|945855|685520
128862|RESERVE FOR MEDICAL CLAIMS|802500|685520
128861|DEFERRED INCOME|530860|685520
128870|DEFERRED RENTAL LIABILITY|16853|685520
128869|SECURITY DEPOSITS|39150|685520
128868|ACCRUED PENSIONS|230271790|685520
128867|RETIREE MEDICAL ACCRUAL|243925832|685520
128866|VACATION AND SICK ACCRUAL|11939945|685520
128865|LSA EDUCATIONAL LEAVE|210926|685520
128864|DEFERRED COMPENSATION - 457B|1196100|685520
129223|Payroll Withholdings|3012|686472
129225|Assessment Payable - RMELC|615|686472
129224|Credit Cards Payable|628|686472
131049|Payroll Withholdings|6057|695711
128641|Accrued Vacation|637019|684209
128646|Other Withholdings|45430|684209
128645|Post Retirement Costs Payable|55897658|684209
128644|Severance Payable|2594678|684209
128643|Fair Share Objectors Payable|586|684209
128642|Deferred Income|51764|684209
134731|Payroll Liabilities|493|707693
128959|Accrued payroll taxes|2033|685749
131413|Payroll Liabilities|2486|696231
133033|ACCRUED AND WITHHELD TAXES|9589|698674
129714|Payroll withholding taxes|447|691393
129717|Accrued payroll taxes|172|691393
129716|Employee vacation pay and union dues withheld|1227|691393
129715|Accrued fringe benefits payable|6182|691393
130747|Payroll taxes|5519|695062
130748|Credit Card|5337|695062
129697|payroll Taxes Payable|1002|691252
131895|CREDIT CARD LIABILITIES|681|697054
131896|SALES TAX PAYABLE|47|697054
131166|REAL ESTATE TAX 2018|12000|695917
129429|WITHOLDING PAYABLES|5727|688530
132413|PAYROLL TAXES PAYABLE|1102|697777
132414|UNION DUES PAYABLE|145|697777
133891|Payroll Taxes witheld, but not transmitted|1384|699955
133589|ACCRUED LEAVE PAYABLE|11039|699306
133590|ACCRUED SICK PAYABLE|2698|699306
129807|Funds held for the benefit of others - ML Scholars|27373|691862
134085|PR TAXES PAYABLE|2040|700708
130069|CREDIT CARD|24|692859
130070|PAYROLL LIABILITIES|6051|692859
130827|Payroll liabilities|1667|695289
130830|Due to scholarship fund|1083|695289
130829|Pass through arbitration award|8136|695289
130828|Officers accrued leave payable|107524|695289
132384|Payroll Liabilities|2820|697741
132385|Vacation and Sick Payable|5291|697741
134902|credit card|5658|708570
127090|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|2002|679684
134128|PAYROLL LIABILITIES|9896|700944
134129|CREDIT CARDS|2355|700944
130695|AMERICAN EXPRESS PAYABLE|2627|694863
130698|SALES TAX PAYABLE|115|694863
130697|RETIREMENT W/H PAYABLE|631|694863
130696|PAYROLL TAXES PAYABLE|2219|694863
129868|ACCRUED PAYROLL TAXES AND WITHHOLDINGS|4027|692107
132860|PAYROLL LIABILITIES|4591|698430
133639|Arizona State Withholding Taxes - December, 2018.|1456|699416
133642|Medicare Withholding - December, 2018.|1021|699416
133641|Social Security Withholding - December, 2018.|4367|699416
133640|Federal Withholding Taxes - December, 2018.|4969|699416
130193|Local W/H |337|693349
130195|Payroll Liabilities - Other |11244|693349
130194|Insurance W/H|362|693349
132265|Unclaimed Funds|1777|697605
132266|Credit Card Liabilities|4732|697605
130967|SECURITY DEPOSITS|5264|695534
127466|PAYROLL TAXES AND WITHHOLDINGS|2194|682249
130392|TSP Withholding|552|693991
133736|MEDICARE PAYABLE|584|699588
133735|FEDERAL WITHHOLDING PAYABLE|1803|699588
133738|STATE WITHHOLDING PAYABLE|534|699588
133737|SOCIAL SECURITY PAYABLE|2496|699588
133003|Rent Deposit|1400|698652
133005|Accrued Delegate Fund|6601|698652
133004|Payroll Liabilities|9379|698652
131943|Accrued and withheld payroll taxes|5388|697223
129925|Payroll withholdings|14729|692427
129926|Muscular Dystrophy Assoc. |595|692427
130365|PAYROLL TAXES WITHHELD AND ACCRUED|1432|693853
132308|N/A|0|697665
130153|Due to State of Florida|2317|693233
134183|Federal Withholding December 2018|1268|701636
134189|Florida Unemployment tax|9|701636
134188|Federal Unemployment tax|51|701636
134187|Medicare employers share|208|701636
134186|Medicare employees share|208|701636
134185|Social Security withholding employers share|890|701636
134184|Social Security withholding employees share|890|701636
131263|Sick Leave Benefits Payable|11914|696062
131265|Prepaid Rent|1200|696062
131264|Damage Deposits|2100|696062
133372|Payroll Deductions Payable|1075|699056
130283|Employer Payroll Taxes|1568|693628
130284|Employee Taxes Withheld|4129|693628
129796|PAYROLL TAX LIABILITIES|8360|691725
132442|Credit Card- NSB Visa|1698|697819
130381|Chase Credit Services purchases in December paid i|152|693925
127076|PAYROLL LIABILITIES  FEDERAL UNEMPLOYMENT |97|679608
127079|PAYROLL LIABILITIES NYS INCOME TAX|553|679608
127078|PAYROLL LIABILITIES NYS EMPLOYMENT TAXES |182|679608
127077|PAYROLL LIABILITIES NY PFL|25|679608
130215|Payroll taxes|5314|693407
134713|PAYROLL TAXES |7515|707480
134715|KEY DEPOSIT PAYABLE|130|707480
134714|DUE TO MDA|4221|707480
133809|STATE WITHHOLDINGS|1115|699695
134370|CREDIT CARD|2101|703855
134371|PAYROLL LIABILITIES|2054|703855
133760|PAYROLL TAXES PAYABLE|846|699602
133761|BUILDING CORP|15030|699602
131732|WITHHELD PAYROLL TAX|2382|696767
131733|OTHER PAYROLL TAX |2712|696767
130607|Payroll Taxes|5668|694520
131147|PAYROLL|3662|695908
131149|REAL ESTATE|6921|695908
131148|PAYROLL TAXES|2932|695908
130067|PAYROLL TAXES PAYABLE|8654|692851
129439|Federal Taxes|1081|688808
129440|State Taxes|347|688808
129886|PAYROLL LIABILITIES|430|692291
132735|Payroll Liabilities|3055|698260
129432|Payroll Liabilities|13585|688645
134622|PAYROLL TAXES|357|706629
133947|LONG PORTION OF OBLICATION UNDER CAPITAL LEASE|3458|700150
133754|Federal form 941 taxes payable|2392|699595
133758|Federal unemployment tax payable|96|699595
133757|State unemployment tax payable|61|699595
133756|City withholding tax payable|661|699595
133755|Ohio withholding tax payable|430|699595
127696|ACCRUED SALARIES AND VACATION PAY|124031|683019
127698|DEFERRED REVENUES|1970478|683019
127697|OTHER ACCRUED EXPENSES|2251|683019
127777|Payroll Liabilities|3815|683176
128308|Payroll liabilities|764|683898
127779|PAYROLL TAXES|5479|683184
127690|Federal Withholding|157|683013
127695|FUTA|63|683013
127694|Michigan UIA|45|683013
127693|401k|509|683013
127692|Michigan Withholding|482|683013
127691|FICA|378|683013
127479|PAYROLL LIABILITIES|5944|682411
127776|payroll liabilities|4409|683175
127786|PAYROLL LIABILITIES|1489|683203
127787|EMPLOYEE BENEFIT LIABILITY|4799|683203
127524|MISCELLANEOUS PAYROLL WITHHOLDINGS|6283|682592
127674|Accrued payroll liabilities|15278|682989
127902|Accrued payroll liabilities|2319|683334
127673|ACCRUED EXPENSES|18839|682987
127436|Payroll Tax Liabilities|465|682109
127555|Department of Treasury - Payroll Liabilities|6877|682689
127556|APCU Visa - Union Credit Card Liability|804|682689
127784|Payroll Liabilities|5306|683196
127785|Accrued Annual Leave and Sick Leave|12727|683196
127731|Payroll Liabilities of Accrued Sick Leave|26851|683095
127732|Payroll Liablities|8689|683095
134723|ACCRUED PENSION CONTRIBUTIONS|2785|707595
134724|ACCRUED SALARIES|11880|707595
131212|PAYROLL LIABILITIES|8648|695980
133358|FRINGE BENEFITS PAYABLE|2046|699035
133076|VISA PAYABLE|2748|698721
133078|SECURITY DEPOSITS|2565|698721
133077|PAYROLL TAX LIABILITY|206|698721
127635|none|0|682897
127533|Payroll taxes withheld &company portions for June |6481|682626
131687|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|3765|696745
127011|ACCRUED PAYROLL TAXES|2467|679177
133884|Excess payroll deductions owed to employees|898|699906
133885|Payroll taxes withheld and payable|4680|699906
133299|TAXES PAYABLE|705|698986
133300|UNFUNDED DEFERRED EXPENSES- CARRYOVER ANNUAL LEAVE|96698|698986
130269|Credit card|717|693579
131581|Payroll withholding liabilities|880|696539
131582|Payroll taxes payable|317|696539
131058|PAYROLL LIABILITIES|13219|695750
130131|Accrued Leave - Liability|39785|693202
131465|ACCRUED LIABILITIES|8716|696354
131466|ACCRUED PAYROLL|12292|696354
141361|Accrued Compensated Balances|38322|727766
141356|Amex Credit Card|4341|727766
141360|Security Deposits Payable|1861|727766
141359|Payroll Liabilities|8192|727766
141358|Income Taxes Payable|30060|727766
141357|Stale Payroll Checks|6583|727766
133696|LIUNA PENSION PAYABLE|15912|699508
133945|CREDIT CARD - WELLS FARGO|3948|700138
134130|PAYROLL WITHHOLDINGS|13345|700961
134132|ACCRUED PAYROLL TAX EXPENSE|344|700961
134131|CREDIT CARD PAYABLE|1276|700961
132666|ACCRUED LEAVE PAYABLE|11471|698115
132667|ACCRUED SICK PAYABLE|7107|698115
133357|PAYROLL WITHHOLDINGS NOT REMITTED AT Y/E|1318|699034
131890|Payroll Taxes Withheld|3053|697043
144490|FEDERAL PAYROLL TAX  LIABILITIES|34892|739120
144492|LIUNA PENSION FUND|8300|739120
144491|INCOME TAXES  PAYABLES  990T|2223|739120
133821|Payroll Taxes Payable|6036|699713
133130|PAYROLL TAXES PAYABLE|227|698794
133132|HEALTH INSURANCE PAYABLE|525|698794
133131|IRA PAYABLE|539|698794
134448|UNITED STATE TREASURY - IRS - Employee Taxes|3747|705638
134450|DEPARTMENT OF REVENUE - unemployment taxes due |25|705638
134449|FLORIDA STATE TAXES - APWU Union Dues|289|705638
133961|COMP AL&SL|35536|700201
133963|TAXES PAYBALE|2373|700201
133962|BENEFITS PAYABLE|2180|700201
131714|Incurred but not reported health claims|591976|696758
131725|On Behalf of Affiliates|15113|696758
131724|Union Monies in Escrow|37105|696758
131723|Accrued Pension Obligation|25230537|696758
131722|Accrued Post-Retirement Benefit Obligation|47586166|696758
131721|Deferred Revenue|816284|696758
131720|Payroll Withholdings|88958|696758
131719|Accrued Vacation |1961170|696758
131718|Employer's 401k Payable|83028|696758
131717|Employer's Payroll Tax Payable|147747|696758
131716|Accrued Salaries|2033692|696758
131715|Dues Overpayment|333777|696758
129180|ACCRUED SALARY AND VACATION|2328548|686373
129188|DEPOSITS|6701|686373
129187|INCOME TAXES PAYABLE|29280|686373
129186|DEFERRED COMPENSATION|1429129|686373
129185|LONG TERM PORTION OF DEFERRED GAINS|3270846|686373
129184|DEFERRED RENT INCENTIVES|755493|686373
129183|MEMBERSHIP DUES RECIEVED IN ADVANCE|91603|686373
129182|PREMIUMS PAYABLE TO INSURANCE UNDERWRITERS|4447|686373
129181|PAYABLE TO CHAPTERS|414761|686373
128479|Payroll taxes|3994|684056
128480|Deferred Revenue from Theft Loss Recovery|3850|684056
131497|CREDIT CARDS|14626|696416
131498|PAYROLL LIABILITIES|939|696416
131234|N/A|0|696004
134276|CREDIT CARDS PAYABLE|555|702581
134154|Payroll Liabilities |1309|701318
133857|HOLIDAY PARTY|14497|699814
132349|Payroll Taxes |5369|697693
134104|CREDIT CARDS PAYABLE|137|700814
133792|Payroll Liabilities|8415|699655
133793|Local Credit Card|138|699655
134593|Payroll Liabilities|1652|706380
134141|NA|0|701301
134152|NA|0|701301
134151|NA|0|701301
134150|NA|0|701301
134149|NA|0|701301
134148|NA|0|701301
134147|NA|0|701301
134146|NA|0|701301
134145|NA|0|701301
134144|NA|0|701301
134143|NA|0|701301
134142|NA|0|701301
127234|PAYROLL LIABILITIES|14419|680434
127235|CREDIT CARD PAYABLES|53088|680434
129152|N/A|0|686326
134302| N/A|0|703019
134313| N/A|0|703019
134312| N/A|0|703019
134311| N/A|0|703019
134310| N/A|0|703019
134309| N/A|0|703019
134308| N/A|0|703019
134307| N/A|0|703019
134306| N/A|0|703019
134305| N/A|0|703019
134304| N/A|0|703019
134303| N/A|0|703019
131563|PAYROLL TAXES|3159|696526
131564|VACATION AND SICK LEAVE|25082|696526
134336|CREDIT CARD PAYMENTS DUE|9481|703194
134337|PAYROLL LIABILITIES DUE|3853|703194
131764|NA|0|696837
132665|PAYROLL TAXES PAYABLE|913|698109
134006|CREDIT CARDS PAYABLE|6186|700431
134277|n/a|0|702586
129791|Payroll Liabilities|2764|691659
132190|Payroll liabilities|32377|697477
133842|PAYROLL TAXES|614|699757
133942|CREDIT CARDS PAYABLE|18904|700121
131838|No liabilities exist n/a|0|696964
128826|Accrued Vacation|14674|685451
133958|IRS USA TAX PAYMENT|8995|700193
133959|PAYROLL TAX|1216|700193
127884|PAYROLL TAXES PAYABLE|1012|683316
129018|0|0|685968
129345|Payroll Liabilities|2449|686980
130636|ACCRUED WAGES|730|694582
127742|Accrued sick and vacation payable|6413|683112
134098|Per Capita Tax Payable|39094|700794
134099|Local Chapter Rebates|8456|700794
134338|ACCRUED EXP - NATIONAL UNION PENSION FUND|33615|703197
134346|ESCROW PAYABLE - UNOP|542328|703197
134345|ESCROW PAYABLE - AHERF|2254|703197
134344|ACCRUED EXP - SEVERANCE|94879|703197
134343|ACCRUED EXP - VACATION|228857|703197
134342|ACCRUED EXP - SICK TIME|196792|703197
134341|ACCRUED EXP - DISTRICT 1199C TRAINING FUND|2236|703197
134340|ACCRUED EXP - DISTRICT 1199C LEGAL SERVICES PLAN|359|703197
134339|ACCRUED EXP - NATIONAL UNION BENEFIT FUND|54261|703197
133691|Employee withholdings|1241|699493
128240|Payroll Liabilities|131|683812
131655|Accrued Payroll and Payroll Taxes|14804|696679
130495|Payroll and withholding taxes payable|337|694198
127358|Per capita taxes collected|26285|681761
127359|Credit cards payable|472|681761
131801|PAYROLL WITHHOLDINGS PAYABLE|3413|696901
131668|Dues deductions payable to affiliate Union|256|696701
131670|Fair share fees due to nonmembers|60|696701
131669|Voluntary COPE deductions from members|232|696701
132006|Payroll Tax Liabilities|3042|697285
132007|Accrued Pension Payable|7084|697285
127857|WITHHELD BENEFITS PAYABLE|5921|683281
129194|PAYROLL TAXES|3228|686419
129565|Federal Taxes|3027|690228
128030|Payroll Taxes|2995|683543
128033|Bank of America Credit Card|225|683543
128032|Regions Credit Card|413|683543
128031|Unemployment Taxes|84|683543
133825|Payroll Liabilities|54694|699723
133828|Active Ballot Club|25898|699723
133827|Deferred Compensation|4116009|699723
133826|Miscellaneous Payables|4368|699723
133386|ACCRUED SEVERANCE|78056|699071
133389|ALLOCATION LIABILITIES|19508|699071
133388|ED PARKER - PERSONNEL COST - RETIREMENT LIABILITY|14721|699071
133387|PAYROLL LIABILITIES|1512|699071
127928|Due to ILA - Per capita remittance|476|683425
127932|FUTA|207|683425
127931|SUI|100|683425
127930|Alabama tax withholdings|916|683425
127929|FICA/Med/Federal withholdings |4806|683425
129310|Payroll Liabilities|169038|686608
132629|Payroll taxes and withholdings|33172|698052
128103|Accrued expenses|19902|683699
132143|Payroll tax liabilities|7097|697406
129368|Payroll Tax Liabilities|3044|687521
127263|Payroll Liabilities|2878|680904
130118|payroll liability|4801|693124
132558|Payroll Taxes Liability|2171|697999
133971|BENEFITS WITHHELD FROM OFFICER SALARY|963|700244
133972|PAYROLL TAXES|325|700244
133968|ACCRUED WAGES|13742|700238
133970|ACCRUED PAYROLL TAXES|2875|700238
133969|ACCURED VACATION PAYABLE|25180|700238
127848|Vacation Withholding|490|683274
127851|Vacation Time Earned But Not Paid Out|21630|683274
127850|CLIC Withholding|171|683274
127849|Work Fees Withholding|386|683274
132278|VACATION AND SICK TIME PAYABLE|23757|697627
130725|PAYROLL TAXES|922|695039
133880|Real Estate Tax Payable|18264|699899
133883|Other|674|699899
133882|Security Deposit - Rent|2131|699899
133881|Accrued Payroll|11796|699899
131583|Accrued Payroll and Withholding Taxes Payable|3174|696544
133079|Accrued Expenses|5000|698724
131419|NONE|0|696249
128951|PAYROLL TAXES PAYABLE|627|685720
128952|ACCRUED PAYROLL|7138|685720
132255|PAYROLL LIABILITIES|3175|697572
132256|CREDIT CARD PAYABLE|2209|697572
131647|Payroll liabilities|4952|696649
132569|PER CAPITA TAX PAYABLE|250220|698016
127194|ACCRUED EXPENSES|45818|679820
127195|SECURITY DEPOSITS|482744|679820
128639|Withheld Payable|5638|684207
128637|Accrued Salaries Payable|82294|684207
128638|Accrued Vacation & Sick Pay Payable|144130|684207
128640|Other Payables|41150|684207
133813|N/A|0|699703
129377|Payroll Tax Liabilities|5707|687573
133814|Payroll Liabilities|26708|699706
133815|Master Card|2782|699706
133483|FULL TIME OFFICERS ANNUAL LEAVE PAYABLE|21600|699186
133486|DUE TO/FROM COPA|227|699186
133485|PAYROLL TAXES AND BENEFITS PAYABLE|1527|699186
133484|DUE TO/FROM POWER |322|699186
132296|SECURITY DEPOSITS|8113|697651
132298|VACATION AND SICK TIME PAYABLE|364010|697651
132297|ACCRUED WAGES AND PAYROLL TAXES PAYABLE|178545|697651
128671|REPAYMENT PLAN DUE AFGE AFL-CIO - PRIOR PCTA DUES|37267|684303
130457|PAYROLL WITHHOLDINGS|187|694152
131914|Payroll tax and withholding payable|1252|697103
127351|COPE|64|681695
131748|Payroll Taxes Payable|3148|696795
128067|ACCRUED PAYROLL|3685|683601
128069|PAYROLL LIABILITIES|335|683601
128068|SECURITY DEPOSITS|3150|683601
128506|CAPITAL ONE CREDIT CARD|100|684080
128507|PAYROLL TAX LIABILITY|2042|684080
133471|Refund Payable|44|699168
133472|Other Liabilities|938|699168
133473|Other Liabilities|4364|699169
133474|Accrued Vacation and Sick Leave|779215|699169
129878|IOWA 941|1102|692236
129882|FED UNEMPLOYMENT|90|692236
129881|IOWA UNEMPLOYMENT|145|692236
129880|ILLINOIS 501|134|692236
129879|FED 941|1634|692236
133774|Accrued absences|378372|699634
133775|Other accrued liabilities|73235|699634
132983|Employee Deferred Compensation Plan|31762|698628
132989|Vacation Accrual|47000|698628
132988|United Way|10|698628
132987|Unite Here TIP|80|698628
132986|Employee Dues Liability|622|698628
132985|401 Employee 401k Contribution|1191|698628
132984|Per Capita Payable|212442|698628
126783|PAYROLL TAXES PAYABLE|5339|676384
126784|SECURITY DEPOSIT|1600|676384
133262|Accrued expenes|27478|698940
133422|PR Taxes/Deductions Payable & Advanced Subsidies|792771|699122
130859|Missouri Withholding|808|695337
130862|City of Kansas City Withholding|52|695337
130861|City of St Louis Withholding|85|695337
130860|Illinois Withholding|12|695337
132405|Payroll Withholdings|31713|697765
132409|ADD and Life|304|697765
132408|HSA Deduction|3404|697765
132407|Funds received, due other organizations |12639|697765
132406|Funds to be escheated to state|2507|697765
130335|PAYROLL TAXES|774|693753
133987|pending credit card charges|492|700304
131790|Payroll Liabilities|1345|696883
129873|Legal settlement payable|210000|692185
129874|Payroll and withholding taxes|833|692185
133189|Liability for future litigation|17896|698845
133190|Payroll liabilities|5854|698845
127211|NLRB Settlement Agreement Case No. 08-CB-160336|2880|680134
133730|Due to AFSCME Council 4|25124|699569
133732|Due to Chapters|985724|699569
133731|Due to International|13293|699569
132563|ACCRUED EXPENSES|79704|698009
132568|DEFERRED REVENUE|852672|698009
132567|ACCRUED WAGES|135357|698009
132566|ACCRUED POST - RETIREMENT BENEFITS|12260282|698009
132565|ACCRUED SEVERANCE|310258|698009
132564|ACCRUED VACATION|323594|698009
133981|Payroll taxes payable|3310|700300
129314|Payroll Liabilities|245|686616
132069|WITHHOLDING LIABILITIES|3422|697337
132816|Payroll Tax Withholding|1402|698382
132818|Vacation Accrual|32251|698382
132817|Death Burial Benefits Accrual|3000|698382
133440|Accrued Payroll Taxes|589|699147
132106|Payroll Liabilities|26904|697357
132107|Advances from Locals|30000|697357
133777|Federal Income Taxes (941) Forward|276|699640
133783|Unemployment Taxes State|364|699640
133782|Unemployment Taxes Federal (940)|36|699640
133781|FICA Employer OASDI and HI (941)|380|699640
133780|City Income Taxes Forward|21|699640
133779|State Income Taxes Forward|149|699640
133778| FICA-Employee OASDI and HI Forward|380|699640
127353| Impuestos sobre Nominas por Pagar|9537|681720
127355|Vendor Taxes Payable|62223|681720
127354|Beneficios de Nominas por Pagar|51843|681720
133766|Accounts Payable|6292|699623
133770|Payroll Taxes|1256|699623
133769|Member's Contingency Fund Withheld|470470|699623
133768|First Citizens Visa Credit Card|10234|699623
133767|First Citizens Visa Credit Card|367|699623
128206|Vacation Liability|262731|683782
128207|Sick Time Liability|259164|683782
132159|SECURITY DEPOSIT|2200|697444
128627|BENEFITS PAYABLE|13953|684194
134198|Rita Taxes W/H|617|701718
134202|FUTA Tax W/H|94|701718
134201|School District Taxes W/H|8|701718
134200|Ohio Dept of Job & Family Services|185|701718
134199|Ohio State Income Taxes W/H|457|701718
127196|Withholding Taxes|710|679829
127197|Robert Gunter|497|679829
133314|FUTA PAYABLE|239|699007
133318|OTHER PAYROLL LIABILITIES|154|699007
133317|SINOT PAYABLE|129|699007
133316|FICA PAYABLE|8988|699007
133315|PR WITHHOLDING PAYABLE|3679|699007
130416|SEP/IRA|36293|694084
130417|Payroll Liabilities|275|694084
128817|Accrued Annual Leave|33746|685420
128820|Accrued Postretirement Benefit|898079|685420
128819|Capital Lease Obligation|6717|685420
128818|Accrued Payroll|0|685420
130543|CREDIT CARD|898|694323
130544|PAYROLL LIABILITIES|7043|694323
131682|Payroll Withholding Payable |658|696737
131648|ACCRUED AND WITHHELD PAYROLL LIABILITIES|100|696653
143883|DUE TO COPE|673745|737542
143877|ACCRUED SUBSIDIES|103387|737542
143882|DIRECT DEPOSIT PROGRAM|377247|737542
143881|ACCRUED VACATION|541029|737542
143880|ACCRUED SEVERANCE|3530115|737542
143879|ACCRUED HRA/FSA|708875|737542
143878|ACCRUED WITHHOLDING|29188|737542
143887|ACCRUED REAL ESTATE TAXES|60300|737542
143890|ACCRUED DEFENSE|61336|737542
143889|ACCRUED RETIREMENT INCENTIVE|240729|737542
143888|DEFERRED REVENUE|31316|737542
143886|ACCRUED EXPENSE|18739|737542
143885|PSRP SCHOLARSHIP|2805|737542
143884|FAIR SHARE ESCROW|44545|737542
134095|Per Capita Withholding|15|700745
134094|State Withholding Payable|582|700745
127488|Payroll taxes payable|98|682471
127295|PAYROLL TAXES WITHHELD|1379|681065
130567|OAKLAND LOCAL RETIREE CHAPTER FUNDS|3306|694444
128755|Accrued expenses|98561|684934
128756|Payroll taxes payable|2115|684934
134049|Medical Care Assistance Payable|4628|700587
134061|Fair Share Reimbursement Payable|18133|700587
134060|Deferred Rent|588560|700587
134059|Employee Post-Retirement Obligation|22122490|700587
134058|Central Labor Body Payable|164|700587
134057|Chicago Fed Payable|22099|700587
134056|Unallocated Membership Dues|315622|700587
134055|Local Union Rebates Payable|205|700587
134054|Disaster Relief Grants Payable|83856|700587
134053|Real Estate Taxes Payable|10291|700587
134052|Accrued Severance Payable|2356292|700587
134051|Accrued Vacation Payable|781242|700587
134050|Dependent Care Assistance Payable|2891|700587
132237|Flex Plan payable (EG LAPRATH)|2650|697543
132239|DUES PAYABLE|166395|697543
132238|BLET 401 K|2150|697543
134364|MUFG UNION BANK CREDIT CARD|6649|703797
132375|UNREMITTED PAYROLL TAXES|3022|697731
