OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
423450|1201|Grant|2014-03-20|7000|1510664|561931
423451|1201|Grant|2014-04-24|8874|1510664|561931
424522|1201|GRANT|2014-06-04|7440|1514415|562414
424523|1201|GRANT|2014-04-30|33500|1514415|562414
424559|1201|GRANT|2014-01-15|25000|1514674|562452
424582|1201|Grant|2013-08-15|190952|1514807|562459
424583|1201|Grant|2013-11-01|190952|1514807|562459
396004|1201|Salary Reim|2013-08-01|14403|1417306|541681
396005|1201|Salary Reim|2013-10-31|16046|1417306|541681
396006|1201|Salary Reim|2013-07-25|6622|1417308|541681
396007|1201|Salary Reim|2013-10-31|7638|1417308|541681
396008|1201|Salary Reim|2013-07-25|9933|1417309|541681
396009|1201|Salary Reim|2013-10-17|11051|1417309|541681
396010|1201|Salary Reim|2013-07-11|22856|1417311|541681
396011|1201|Salary Reim|2013-10-10|24785|1417311|541681
396012|1201|Grant|2013-07-08|306588|1417312|541681
396013|1201|Grant|2013-10-08|306588|1417312|541681
396014|1201|salary reimb|2013-07-18|28453|1417314|541681
396015|1201|salary reimb|2013-10-24|33191|1417314|541681
396016|1201|Contractor|2014-01-06|30000|1417322|541681
424584|1201|Grant|2014-03-27|281225|1514807|562459
424585|1201|Grant|2014-05-07|281225|1514807|562459
424889|1201|SAPO|2013-07-29|14125|1516509|562529
424890|1201|SAPO|2014-05-13|14125|1516509|562529
424891|1201|SAPO|2013-11-08|14125|1516509|562529
424892|1201|SAPO|2014-02-04|14125|1516509|562529
424893|1201|GRANT|2014-06-26|61923|1516510|562529
424894|1201|GRANT|2014-06-16|150000|1516511|562529
425449|1201|Grant|2013-08-01|12039|1518360|562571
425450|1201|Grant|2013-11-13|12039|1518360|562571
425451|1201|Grant|2014-01-31|12039|1518360|562571
425452|1201|Grant|2014-05-09|12040|1518360|562571
425453|1201|Grant|2013-08-13|10846|1518360|562571
425454|1201|Grant|2013-12-04|10000|1518360|562571
425455|1201|Grant|2014-02-28|6667|1518360|562571
425456|1201|Grant|2013-11-04|6647|1518360|562571
425457|1201|Grant|2013-12-03|6647|1518360|562571
425458|1201|Grant|2013-07-14|6517|1518360|562571
425459|1201|Grant|2013-07-01|6647|1518360|562571
425460|1201|Grant|2013-08-06|6647|1518360|562571
425461|1201|Grant|2013-09-04|6647|1518360|562571
425462|1201|Grant|2013-09-27|6647|1518360|562571
425463|1201|Grant|2014-01-03|6647|1518360|562571
425464|1201|Grant|2014-02-03|6647|1518360|562571
425465|1201|Grant|2014-03-06|6647|1518360|562571
425466|1201|Grant|2014-04-02|6647|1518360|562571
425467|1201|Grant|2014-05-02|6647|1518360|562571
425468|1201|Grant|2014-06-03|13476|1518360|562571
425557|1201| |||1518708|562584
425861|1201|GRANT|2013-09-18|59700|1520027|562663
425862|1201|GRANT|2014-01-16|48854|1520027|562663
425863|1201|GRANT|2014-04-17|68217|1520027|562663
425864|1201|GRANT|2013-11-14|25000|1520027|562663
425865|1201|GRANT|2013-07-25|13393|1520028|562663
425866|1201|GRANT|2013-10-24|13393|1520028|562663
425867|1201|GRANT|2014-01-30|13393|1520028|562663
425868|1201|GRANT|2014-05-15|13393|1520028|562663
426139|1201|None|2014-06-30|0|1521876|562790
426658|1201||2013-12-05|1050|1523681|562939
426659|1201||2013-08-05|1200|1523681|562939
426660|1201||2013-08-08|150|1523681|562939
426661|1201||2013-08-21|900|1523681|562939
426662|1201||2013-08-30|300|1523681|562939
426919|1201|Grant|2014-04-25|175000|1525625|563109
426920|1201|Grant|2014-05-30|200000|1525625|563109
426921|1201|Grant|2014-05-30|42600|1525625|563109
426935|1201|GRANT|2014-06-19|30000|1525888|563140
427035|1201|DUES|2013-09-04|750000|1526323|563476
427036|1201|DUES|2014-01-14|500000|1526323|563476
427037|1201|DUES|2014-02-19|425000|1526323|563476
427038|1201|DUES|2014-03-26|350000|1526323|563476
427039|1201|DUES|2014-06-04|350000|1526323|563476
415819|1201|SAME.|2013-03-20|18672|1482395|554044
415820|1201|SAME.|2013-07-08|17922|1482395|554044
415821|1201|SAME.|2013-09-04|17922|1482395|554044
415822|1201|SAME.|2013-10-30|26884|1482395|554044
415823|1201|SAME.|2013-11-06|8961|1482395|554044
415824|1201|SAME.|2013-12-26|8961|1482395|554044
415825|1201|REIMBURSE FOR RENT & CLERICAL SERVICES.|2013-02-06|8961|1482395|554044
415826|1201|SAME.|2013-09-11|7800|1482396|554044
415827|1201|SAME.|2013-10-16|7800|1482396|554044
415828|1201|SAME.|2013-11-06|7800|1482396|554044
415829|1201|SAME.|2013-12-11|7800|1482396|554044
415830|1201|SAME.|2014-01-08|7800|1482396|554044
415831|1201|SAME.|2013-06-05|7500|1482396|554044
415832|1201|ORGANIZING ASSISTANCE|2013-02-06|7500|1482396|554044
415833|1201|SAME.|2013-03-20|7500|1482396|554044
415834|1201|SAME.|2013-04-10|7500|1482396|554044
415835|1201|SAME.|2013-05-15|7500|1482396|554044
415836|1201|SAME.|2013-07-08|7500|1482396|554044
415837|1201|SAME.|2013-08-14|7800|1482396|554044
427058|1201|DUES|2013-11-08|100000|1526334|563476
427059|1201|DUES|2014-05-14|134000|1526334|563476
427132|1201|Same|2014-05-08|6554|1527652|563506
427133|1201|Same|2014-06-20|8376|1527652|563506
427135|1201|Same|2013-08-15|6576|1527652|563506
427136|1201|Same|2013-10-11|8135|1527652|563506
427137|1201|Same|2013-10-11|6356|1527652|563506
427138|1201|Same|2013-11-08|6920|1527652|563506
427139|1201|Same|2013-12-11|9035|1527652|563506
427140|1201|Same|2014-01-15|9278|1527652|563506
427141|1201|Same|2014-02-20|6852|1527652|563506
427142|1201|Same|2014-04-21|6857|1527652|563506
427143|1201|Same|2014-04-22|6765|1527652|563506
427162|1201|Reimb|2014-05-22|14964|1527688|572112
427252|1201|Grant|2014-04-18|7660|1528463|572402
427407|1201|ULSP|2014-05-13|20440|1528941|572854
427408|1201|ULSP|2014-06-18|13530|1528941|572854
427409|1201|ULSP|2014-07-14|30995|1528941|572854
427410|1201|ULSP|2014-08-13|19652|1528941|572854
427421|1201|ULSP|2013-09-18|9608|1528941|572854
427422|1201|ULSP|2013-10-15|27093|1528941|572854
427423|1201|ULSP|2013-11-15|14095|1528941|572854
427424|1201|ULSP|2013-12-11|8566|1528941|572854
427425|1201|ULSP|2014-01-21|24529|1528941|572854
427426|1201|ULSP|2014-02-20|13708|1528941|572854
427427|1201|ULSP|2014-03-18|31075|1528941|572854
427428|1201|ULSP|2014-04-15|11060|1528941|572854
427429|1201|Grant|2014-02-04|5154|1528942|572854
430369|1201|ORGANIZING WAGE REIMBURSEMENT|2014-03-05|8713|1537871|574434
430366|1201|SHARED LEGAL FEES EXPENSE|2014-03-21|15000|1537832|574423
430367|1201|REIMBURSEMENT OF HOLIDAY PARTY EXPENSE|2014-01-07|6140|1537836|574423
430368|1201|ORGANIZING WAGE REIMBURSEMENTS|2014-02-18|7134|1537871|574434
430370|1201|ORGANIZING WAGE REIMBURSEMENT|2014-08-26|5400|1537871|574434
430371|1201|REFUND FOR FAILED T-1 SERVICE|2013-11-08|9563|1537872|574434
430372|1201|MOBILIZATION ACTIVITIES|2014-01-22|1623|1537878|574439
430373|1201|MOBILIZATION ACTIVITIES|2014-03-20|4168|1537878|574439
430374|1201|MOBILIZATION ACTIVITIES|2014-04-02|1433|1537878|574439
430375|1201|MOBILIZATION ACTIVITIES|2014-04-07|2108|1537878|574439
430376|1201|MOBILIZATION ACTIVITIES|2014-05-19|2404|1537878|574439
430377|1201|LEGISLATIVE ACTIVITIES|2014-07-07|3144|1537878|574439
430378|1201|LEGISLATIVE ACTIVITIES|2014-07-21|1770|1537878|574439
430379|1201|MOBILIZATION ACTIVITIES|2013-10-22|3658|1537878|574439
430380|1201|MOBILIZATION ACTIVITIES|2013-10-29|700|1537878|574439
430381|1201|MOBILIZATION ACTIVITIES|2013-12-02|2707|1537878|574439
430382|1201|MOBILIZATION ACTIVITIES|2013-12-03|376|1537878|574439
430385|1201|Admin Fee and Reimbursements|2013-10-24|16074|1537913|574446
430386|1201|Admin Fee and Reimbursements|2013-12-03|16075|1537913|574446
430387|1201|Admin Fee and Reimbursements|2014-01-17|16074|1537913|574446
430388|1201|Admin Fee and Reimbursements|2014-01-31|16075|1537913|574446
430389|1201|Admin Fee and Reimbursements|2014-02-13|16075|1537913|574446
430390|1201|Admin Fee and Reimbursements|2014-03-14|16074|1537913|574446
430391|1201|Admin Fee and Reimbursements|2014-05-09|16074|1537913|574446
430392|1201|Admin Fee and Reimbursements|2014-05-16|16074|1537913|574446
430393|1201|Admin Fee and Reimbursements|2014-07-01|16074|1537913|574446
430394|1201|Admin Fee and Reimbursements|2014-08-12|16074|1537913|574446
430395|1201|Admin Fee and Reimbursements|2014-08-26|16074|1537913|574446
430396|1201|Organizational Grant|2014-06-27|14345|1537915|574446
430397|1201|Organizational Grant|2013-10-21|14344|1537915|574446
430398|1201|Organizational Grant|2013-11-19|14344|1537915|574446
430399|1201|Organizational Grant|2013-12-19|14344|1537915|574446
430400|1201|Organizational Grant|2014-01-28|14344|1537915|574446
430401|1201|Organizational Grant|2014-02-25|14344|1537915|574446
430402|1201|Organizational Grant|2014-04-08|14344|1537915|574446
430403|1201|Organizational Grant|2014-05-01|14344|1537915|574446
430404|1201|Organizational Grant|2014-05-16|14344|1537915|574446
430405|1201|INSURANCE REFUND|2014-05-01|7119|1537936|574482
430406|1201|SUBSIDIZE BENEFITS|2013-10-10|31000|1537944|574485
430407|1201|SUBSIDIZE BENEFITS|2013-11-25|30000|1537944|574485
430408|1201|SUBSIDIZE BENEFITS|2013-12-17|30000|1537944|574485
430409|1201|SUBSIDIZE BENEFITS|2014-01-17|66000|1537944|574485
430410|1201|SUBSIDIZE BENEFITS|2014-05-14|8626|1537944|574485
430411|1201|SUBSIDIZE BENEFITS|2014-05-28|5318|1537944|574485
430412|1201|PAYROLL SUBSIDY|2013-10-22|8074|1537945|574485
430413|1201|PAYROLL SUBSIDY|2014-03-31|8695|1537945|574485
430414|1201|PAYROLL SUBSIDY|2014-04-23|8074|1537945|574485
430415|1201|PAYROLL SUBSIDY|2014-08-08|8074|1537945|574485
430416|1201|ORGANIZING SUBSIDY|2014-05-28|5000|1537946|574485
430417|1201|Admin expense reimbursement|2013-11-08|6767|1537948|574496
430418|1201|Admin expense reimbursement|2014-02-28|6488|1537948|574496
430419|1201|Admin expense reimbursement|2014-05-02|7097|1537948|574496
430420|1201|Admin expense reimbursement|2014-07-18|7481|1537948|574496
430421|1201|EXPENSE REIMBURSEMENT |2014-04-04|6355|1537986|574507
430422|1201|WORKERS COMP PREMIUM ADJUSTMENT|2013-11-05|13257|1537987|574507
430423|1201|WORKERS COMP PREMIUM ADJUSTMENT|2014-07-29|9583|1537987|574507
430424|1201|Insurance Promo Fees|2013-11-26|5937|1537997|574520
430425|1201|EXPENSE REIMB.-UPTS|2014-07-15|8617|1538000|574521
430426|1201|EXPENSE REIMB.-GRACE|2013-10-08|5819|1538000|574521
430427|1201|EXPENSE REIMB.-MOBILIZING|2013-11-19|7783|1538000|574521
430428|1201|EXPENSE REIMB.-MOBILIZING|2014-02-25|8888|1538000|574521
430429|1201|EXPENSE REIMB.-MOBILIZING|2014-02-28|6671|1538000|574521
430430|1201|EXPENSE REIMB.-PURPLE|2014-06-12|13300|1538000|574521
430431|1201|SERVICE FEES|2013-10-31|10080|1538010|574521
430432|1201|SERVICE FEES|2013-11-30|10080|1538010|574521
430433|1201|SERVICE FEES|2014-01-31|10130|1538010|574521
430434|1201|SERVICE FEES|2014-02-28|10130|1538010|574521
430435|1201|SERVICE FEES|2014-02-28|10130|1538010|574521
430436|1201|SERVICE FEES|2014-03-30|10130|1538010|574521
430437|1201|SERVICE FEES|2013-10-31|15522|1538011|574521
430438|1201|SERVICE FEES|2013-11-30|15522|1538011|574521
430439|1201|SERVICE FEES|2013-12-31|15522|1538011|574521
430440|1201|SERVICE FEES|2014-01-31|15522|1538011|574521
430441|1201|SERVICE FEES|2014-02-28|15522|1538011|574521
430442|1201|SERVICE FEES|2014-03-31|15522|1538011|574521
430443|1201|SERVICE FEES|2014-04-30|15522|1538011|574521
430444|1201|SERVICE FEES|2014-05-30|15522|1538011|574521
417498|1201|REIMBURSEMENT OF EXPENSES|2014-04-17|10007|1492744|556865
417499|1201|Credit Card Royalties|2013-04-04|15388|1492749|556928
417500|1201|Credit Card Royalties|2013-04-09|15421|1492749|556928
417501|1201|Credit Card Royalties|2013-04-29|15339|1492749|556928
417502|1201|Credit Card Royalties|2013-06-10|15397|1492749|556928
417503|1201|Credit Card Royalties|2013-07-01|15352|1492749|556928
417504|1201|Credit Card Royalties|2013-08-02|15369|1492749|556928
417505|1201|Credit Card Royalties|2013-09-10|15354|1492749|556928
417506|1201|Credit Card Royalties|2013-10-07|15355|1492749|556928
417507|1201|Credit Card Royalties|2013-12-05|15361|1492749|556928
417508|1201|Credit Card Royalties|2013-12-11|15368|1492749|556928
417509|1201|Credit Card Royalties|2013-12-30|15338|1492749|556928
417703|1201|VOID PAYMENT DISBURSED 10/02/13-ROYALTIES|2013-12-31|8800|1495906|556933
417511|1201|Reimbursement of Salaries and Benefits|2013-03-04|6000|1492751|556928
417512|1201|Reimbursement of Salaries and Benefits|2013-04-15|6000|1492751|556928
417513|1201|Reimbursement of Salaries and Benefits|2013-04-26|6000|1492751|556928
417514|1201|Reimbursement of Salaries and Benefits|2013-06-03|6000|1492751|556928
417515|1201|Reimbursement of Salaries and Benefits|2013-06-20|6000|1492751|556928
417516|1201|Reimbursement of Salaries and Benefits|2013-07-22|6000|1492751|556928
417517|1201|Reimbursement of Salaries and Benefits|2013-08-19|6000|1492751|556928
417518|1201|Reimbursement of Salaries and Benefits|2013-09-26|6000|1492751|556928
417519|1201|Reimbursement of Salaries and Benefits|2013-10-24|6000|1492751|556928
417520|1201|Reimbursement of Salaries and Benefits|2013-11-22|6000|1492751|556928
417521|1201|Reimbursement of Salaries and Benefits|2013-12-20|6000|1492751|556928
417522|1201|Reimbursement of Salaries and Benefits|2014-01-21|6000|1492751|556928
417523|1201|Reimbursement of Salaries and Benefits|2014-02-28|6000|1492751|556928
417524|1201|Receipts on Behalf of Pension|2013-03-05|19241|1492752|556928
417525|1201|Receipts on Behalf of Pension|2013-03-06|8248|1492752|556928
417526|1201|Receipts on Behalf of Pension|2013-03-12|17217|1492752|556928
417527|1201|Receipts on Behalf of Pension|2013-03-12|69662|1492752|556928
417528|1201|Receipts on Behalf of Pension|2013-03-12|16012|1492752|556928
417529|1201|Receipts on Behalf of Pension|2013-03-14|5172|1492752|556928
417530|1201|Receipts on Behalf of Pension|2013-03-18|19256|1492752|556928
417531|1201|Receipts on Behalf of Pension|2013-03-19|11593|1492752|556928
417532|1201|Receipts on Behalf of Pension|2013-04-03|9047|1492752|556928
417533|1201|Receipts on Behalf of Pension|2013-04-09|36256|1492752|556928
417534|1201|Receipts on Behalf of Pension|2013-04-09|8248|1492752|556928
417535|1201|Reimbursement of Salaries and Benefits|2013-04-15|21447|1492752|556928
417536|1201|Receipts on Behalf of Pension|2013-04-15|6464|1492752|556928
417537|1201|Receipts on Behalf of Pension|2013-04-17|58411|1492752|556928
417538|1201|Receipts on Behalf of Pension|2013-04-18|16012|1492752|556928
417539|1201|Receipts on Behalf of Pension|2013-04-22|19256|1492752|556928
417540|1201|Receipts on Behalf of Pension|2013-04-25|10435|1492752|556928
417541|1201|Receipts on Behalf of Pension|2013-05-03|24367|1492752|556928
417542|1201|Receipts on Behalf of Pension|2013-05-06|21664|1492752|556928
417543|1201|Receipts on Behalf of Pension|2013-05-06|10473|1492752|556928
417544|1201|Receipts on Behalf of Pension|2013-05-09|89643|1492752|556928
417545|1201|Receipts on Behalf of Pension|2013-05-09|5172|1492752|556928
417546|1201|Receipts on Behalf of Pension|2013-05-13|19256|1492752|556928
417547|1201|Receipts on Behalf of Pension|2013-05-13|13264|1492752|556928
417548|1201|Receipts on Behalf of Pension|2013-05-17|10435|1492752|556928
417549|1201|Receipts on Behalf of Pension|2013-05-21|7663|1492752|556928
417550|1201|Receipts on Behalf of Pension|2013-05-30|10520|1492752|556928
417551|1201|Receipts on Behalf of Pension|2013-06-04|25178|1492752|556928
417552|1201|Receipts on Behalf of Pension|2013-06-07|29175|1492752|556928
417553|1201|Receipts on Behalf of Pension|2013-06-12|8536|1492752|556928
417554|1201|Receipts on Behalf of Pension|2013-06-18|34583|1492752|556928
417555|1201|Receipts on Behalf of Pension|2013-06-18|7911|1492752|556928
417556|1201|Receipts on Behalf of Pension|2013-06-20|15652|1492752|556928
417557|1201|Receipts on Behalf of Pension|2013-06-28|8298|1492752|556928
417558|1201|Receipts on Behalf of Pension|2013-06-28|59285|1492752|556928
417559|1201|Receipts on Behalf of Pension|2013-07-09|35273|1492752|556928
417560|1201|Receipts on Behalf of Pension|2013-07-18|13931|1492752|556928
417561|1201|Receipts on Behalf of Pension|2013-07-18|10435|1492752|556928
417562|1201|Receipts on Behalf of Pension|2013-07-23|59227|1492752|556928
417563|1201|Receipts on Behalf of Pension|2013-07-26|19401|1492752|556928
417564|1201|Receipts on Behalf of Pension|2013-07-30|10435|1492752|556928
417565|1201|Receipts on Behalf of Pension|2013-07-30|8407|1492752|556928
417566|1201|Receipts on Behalf of Pension|2013-08-02|16012|1492752|556928
417567|1201|Receipts on Behalf of Pension|2013-08-07|9801|1492752|556928
417568|1201|Receipts on Behalf of Pension|2013-08-12|9992|1492752|556928
417569|1201|Receipts on Behalf of Pension|2013-09-20|10435|1492752|556928
417570|1201|Receipts on Behalf of Pension|2013-10-03|25053|1492752|556928
417571|1201|Receipts on Behalf of Pension|2013-10-10|9801|1492752|556928
417572|1201|Reimbursement of Salaries and Benefits|2013-10-11|23608|1492752|556928
417573|1201|Receipts on Behalf of Pension|2013-10-11|9694|1492752|556928
417574|1201|Receipts on Behalf of Pension|2013-10-11|73275|1492752|556928
417575|1201|Receipts on Behalf of Pension|2013-10-16|5172|1492752|556928
417576|1201|Receipts on Behalf of Pension|2013-10-18|19609|1492752|556928
417577|1201|Receipts on Behalf of Pension|2013-11-05|13411|1492752|556928
417578|1201|Receipts on Behalf of Pension|2013-11-05|7232|1492752|556928
417579|1201|Receipts on Behalf of Pension|2013-11-08|24019|1492752|556928
417580|1201|Receipts on Behalf of Pension|2013-11-14|8492|1492752|556928
417581|1201|Receipts on Behalf of Pension|2013-11-14|7785|1492752|556928
417582|1201|Receipts on Behalf of Pension|2013-11-18|45066|1492752|556928
417583|1201|Receipts on Behalf of Pension|2013-11-19|5172|1492752|556928
417584|1201|Reimbursement of Salaries and Benefits|2013-11-25|18830|1492752|556928
417585|1201|Receipts on Behalf of Pension|2013-11-25|90575|1492752|556928
417586|1201|Receipts on Behalf of Pension|2013-12-04|34569|1492752|556928
417587|1201|Receipts on Behalf of Pension|2013-12-09|33680|1492752|556928
417588|1201|Receipts on Behalf of Pension|2013-12-11|9801|1492752|556928
417589|1201|Receipts on Behalf of Pension|2013-12-13|28753|1492752|556928
417590|1201|Receipts on Behalf of Pension|2013-12-16|60153|1492752|556928
417591|1201|Receipts on Behalf of Pension|2013-12-18|6464|1492752|556928
417592|1201|Receipts on Behalf of Pension|2013-12-27|8837|1492752|556928
417593|1201|Receipts on Behalf of Pension|2014-01-07|9041|1492752|556928
417594|1201|Receipts on Behalf of Pension|2014-01-13|38545|1492752|556928
417595|1201|Receipts on Behalf of Pension|2014-01-15|23244|1492752|556928
417596|1201|Receipts on Behalf of Pension|2014-01-15|9801|1492752|556928
417597|1201|Receipts on Behalf of Pension|2014-01-15|5172|1492752|556928
417598|1201|Receipts on Behalf of Pension|2014-01-21|61290|1492752|556928
417599|1201|Receipts on Behalf of Pension|2013-08-14|18250|1492752|556928
417600|1201|Receipts on Behalf of Pension|2013-08-16|20055|1492752|556928
417601|1201|Receipts on Behalf of Pension|2013-08-21|5172|1492752|556928
417602|1201|Receipts on Behalf of Pension|2013-08-26|49829|1492752|556928
417603|1201|Receipts on Behalf of Pension|2013-09-04|16012|1492752|556928
417604|1201|Receipts on Behalf of Pension|2013-09-06|7969|1492752|556928
417605|1201|Receipts on Behalf of Pension|2013-09-09|7249|1492752|556928
417606|1201|Receipts on Behalf of Pension|2013-09-10|10435|1492752|556928
417607|1201|Receipts on Behalf of Pension|2013-09-12|12252|1492752|556928
417608|1201|Receipts on Behalf of Pension|2013-09-17|52545|1492752|556928
417609|1201|Receipts on Behalf of Pension|2013-09-19|59935|1492752|556928
417610|1201|Receipts on Behalf of Pension|2014-01-22|11416|1492752|556928
417611|1201|Receipts on Behalf of Pension|2014-01-28|7232|1492752|556928
417612|1201|Receipts on Behalf of Pension|2014-02-05|6673|1492752|556928
417613|1201|Receipts on Behalf of Pension|2014-02-10|9133|1492752|556928
417614|1201|Receipts on Behalf of Pension|2014-02-19|48150|1492752|556928
417615|1201|Receipts on Behalf of Pension|2014-02-19|25741|1492752|556928
417616|1201|Receipts on Behalf of Pension|2014-02-24|9466|1492752|556928
417617|1201|Receipts on Behalf of Pension|2014-02-24|7541|1492752|556928
417618|1201|Reimbursement of Salaries and Benefits|2014-02-27|28887|1492752|556928
417619|1201|Receipts on Behalf of Pension|2014-02-28|7438|1492752|556928
417620|1201|Receipts on Behalf of Pension|2014-02-28|61822|1492752|556928
417621|1201|Union Privilege Royalties|2013-04-10|55239|1492753|556928
417623|1201|VOID PAYMENT DISBURSED 2/19/14-PLAYER MARKETING|2014-02-25|30000|1495838|556933
417624|1201|VOID PAYMENT DISBURSED 4/29/13-PLAYER MARKETING|2013-06-04|20000|1495839|556933
417625|1201|VOID PAYMENT DISBURSED 6/12/13-PLAYER MARKETING|2013-06-25|5000|1495840|556933
417626|1201|PRIOR PERIOD VOID PAYMENT|2013-03-15|20000|1495841|556933
417627|1201|VOID PAYMENT DISBURSED 7/03/13-PLAYER MARKETING|2013-09-04|50000|1495841|556933
417628|1201|PRIOR PERIOD VOID PAYMENT|2013-04-15|45000|1495842|556933
417629|1201|VOID PAYMENT DISBURSED 12/17/13-PLAYER MARKETING|2013-12-17|10000|1495843|556933
417630|1201|VOID PAYMENT DISBURSED 7/30/13-PLAYER MARKETING|2013-08-08|17000|1495844|556933
417631|1201|VOID PAYMENT DISBURSED 4/10/13-PLAYER MARKETING|2013-09-25|15000|1495845|556933
417632|1201|PRIOR PERIOD VOID PAYMENT|2013-03-13|12500|1495846|556933
417633|1201|VOID PAYMENT DISBURSED 9/16/13-PLAYER MARKETING|2013-10-08|11000|1495847|556933
417634|1201|VOID PAYMENT DISBURSED 7/22/13-PLAYER MARKETING|2013-09-25|10000|1495848|556933
417635|1201|PRIOR PERIOD VOID PAYMENT|2013-03-13|20936|1495849|556933
417636|1201|PRIOR PERIOD VOID PAYMENT|2013-03-13|6000|1495849|556933
417637|1201|VOID PAYMENT DISBURSED 5/20/13-PLAYER MARKETING|2013-06-11|5000|1495850|556933
417638|1201|PRIOR PERIOD VOID PAYMENT|2013-04-17|8800|1495851|556933
417639|1201|VOID PAYMENT DISBURSED 9/10/13-PLAYER MARKETING|2013-09-12|10000|1495852|556933
417640|1201|VOID PAYMENT DISBURSED 11/26/13-PLAYER MARKETING|2013-11-26|6500|1495853|556933
417641|1201|VOID PAYMENT DISBURSED 11/26/13-PLAYER MARKETING|2013-11-26|6500|1495853|556933
417642|1201|VOID PAYMENT DISBURSED 9/25/13-ROYALTIES|2013-12-31|8800|1495854|556933
417643|1201|PRIOR PERIOD VOID PAYMENT|2013-04-17|7500|1495855|556933
417644|1201|VOID PAYMENT DISBURSED 7/02/13-PLAYER MARKETING|2013-09-25|5000|1495855|556933
417645|1201|PRIOR PERIOD VOID PAYMENT|2013-04-17|8800|1495856|556933
417646|1201|VOID PAYMENT DISBURSED 4/23/13-ROYALTIES|2013-04-26|8800|1495857|556933
417647|1201|VOID PAYMENT DISBURSED 10/02/13-ROYALTIES|2013-12-31|8800|1495858|556933
417648|1201|PRIOR PERIOD VOID PAYMENT|2013-04-17|8800|1495859|556933
417649|1201|VOID PAYMENT DISBURSED 10/01/13-ROYALTIES|2013-12-31|8800|1495859|556933
417650|1201|VOID PAYMENT DISBURSED 10/30/13-ROYALTIES|2013-12-31|8800|1495861|556933
417651|1201|PRIOR PERIOD VOID PAYMENT|2013-04-17|16414|1495862|556933
417652|1201|VOID PAYMENT DISBURSED 10/30/13-ROYALTIES|2013-12-31|8800|1495863|556933
417653|1201|VOID PAYMENT DISBURSED 10/02/13-ROYALTIES|2013-12-31|8800|1495864|556933
417654|1201|VOID PAYMENT DISBURSED 9/25/13-ROYALTIES|2013-12-31|8800|1495865|556933
