OID|SOURCE|LOANS_OWED_START|LOANS_OBTAINED|CASH_REPAYMENT|NON_CASH_REPAYMENT|LOANS_OWED_END|RPT_ID
15957|CHASE BANK|19476||4140||15336|466661
15958|COMMERCE BANK|950000|0|202614||747386|466665
15959|NONE|0|0|0|0|0|466667
15960|Automobile Loan|20775|0|4566|0|16209|466674
15961|JPMORGAN CHASE BANK|185840|0|41522|0|144318|466677
15962|FORD MOTOR CREDIT|27197|0|27197|0|0|466678
15963|FORD MOTOR CREDIT|11231|0|8300|0|2931|466678
15964|FORD MOTOR CREDIT|10231|0|6866|3365|0|466678
15965|None|0|0|0|0|0|466680
15966|NONE|0|0|0|0|0|466682
15967|NONE|0|0|0|0|0|466687
15969|NONE|0|0|0|0|0|466692
15970|NONE|0|0|0|0|0|466695
15972|BROTHERHOOD BANK & TRUST|0|1000000|39048||960952|466754
15973|FORD CREDIT AUTO LOAN|43679|0|43679|0|0|466780
15974|FORD CREDIT AUTO LOAN|0|45130|3441|0|41689|466780
15975|None|0|0|0|0|0|466811
15976|Not Applicable|0|0|0|0|0|466817
15977|NONE|0|0|0|0|0|466830
15978|TELEPHONE SYSTEM|3983|0|3983||0|466831
15979|NONE|0|0|0|0|0|466834
15980|BANK OF AMERICA|5073||3138||1935|466856
15981|IBEW FCU|8168||4786||3382|466856
15982|NONE|0|0|0|0|0|466857
16241|FORD CREDIT|24378|0|6725|0|17653|470015
15984|Depaula Chevrolet Hummer, Inc.|53823|0|10134||43689|466869
15985|Depaula Chevrolet Hummer, Inc.|44146|0|8277||35869|466869
15986|Depaula Chevrolet Hummer, Inc.|43922|0|7549||36373|466869
15987|THE BRYN MAWR TRUST CO|260000|0|260000|0|0|466886
15988|DC33 HEALTH & WELFARE FUND|105917|0|105917|0|0|466886
15989|United Leasing|16720|0|4980|0|11740|466887
15990|NONE|0|0|0|0|0|466899
15991|N/A|0|0|0|0|0|466900
15992|PowerNet Credit Union||150000|||150000|466914
15993|N/A|0|0|0|0|0|466915
15994|Line of Credit-M&T Bank|4886|5846|10732|0|0|466918
15995|Brotherhood Bank|0|310000|78154|0|231846|466927
15996|IRONWORKERS DISTRICT COUNCIL 16|9845|0|9845|0|0|466936
15997|MEMBER|10000|10000|12000|0|8000|466936
16013|Automobile Loans|8370|0|8370|0|0|466970
16014|Brotherhood Bank & Trust|0|600000|||600000|466976
16015|GMAC|63468|0|12694|0|50774|466985
16016|GMAC|52354|0|9816|0|42538|466985
16017|Bank of America Mortgage|1495873|0|51265|0|1444608|466994
16018|Bank of America Auto Loan|60984|0|20625|0|40359|466994
16019|COMMUNITY BANK|92944||9121||83823|466995
16020|NONE|0|0|0|0|0|467001
16022|Powernet Credit Union|248385|0|17379|0|231006|467011
16023|NONE|0|0|0|0|0|467013
16024|NONE|0|0|0|0|0|467021
16025|N/A|0|0|0|0|0|467024
16026|UNITED LEASING ASSOCIATES|7335|0|3957|0|3378|467028
16027|NONE|0|0|0|0|0|467036
16028|NONE|0|0|0|0|0|467039
16029|CWA LOAN I|450317||92261||358056|467051
16030|CWA LOAN II|796712||56274||740438|467051
16031|N/A|0|0|0|0|0|467054
16032|NONE|0|0|0|0|0|467055
16033|Ally Bank|0|22546|3132|0|19414|467061
16034|NONE|0|0|0|0|0|467088
16035|PNC BANK LOAN|714750|0|22901|0|691849|467091
16036|S&T Bank Line of Credit|7436|593|4200||3829|467096
16037|GMAC Financing|25399||12191||13208|467096
16038|First National Bank|35881|2654|13277||25258|467096
16039|NONE|0|0|0|0|0|467100
16040|NONE|0|0|0|0|0|467102
16041|FORD CREDIT|20474|0|3784|0|16690|467103
16044|Ford Taurus - Ford Motor Credit|4042|0|4042||0|467109
16045|2007 Ford Focus - Ford Motor Credit|5238|0|2708||2530|467109
16046|ATF - Affiliate|26808|0|13404||13404|467109
16047|2008 Ford Focus - Ford Motor Credit|8236|0|2372||5864|467109
16048|2009 Ford Focus - Ford Motor Credit|10284|0|2443||7841|467109
16049|n/a|0|0|0|0|0|467115
16050|None|0|0|0|0|0|467119
16051|FIRST COLLINSVILLE BANK|77275|0|36097|0|41178|467122
16052|AMALGAMATED BANK OF CHICAGO|6600000|0|700000|0|5900000|467124
16053|EAGLE BANK|7155000|0|7155000|0|0|467124
16054|EAGLE BANK|0|6100000|1215000|0|4885000|467124
16055|CREDIT CARD BALANCES|14428|9662|14428||9662|467126
16056|UNCLAIMED VACATION FUND CHECKS|8376|25|||8401|467126
16057|Ally Financial|0|15500|931|0|14569|467133
16058|Ally Financial|0|26206|1092|0|25114|467133
16059|Ally Financial|0|14317|14317|0|0|467133
16060|Ally Financial|0|14320|14320|0|0|467133
16061|Ally Financial|0|16225|16225|0|0|467133
16062|Ally Financial|0|15419|15419|0|0|467133
16063|Ally Financial|0|13240|13240|0|0|467133
16064|Ally Financial|0|15183|15183|0|0|467133
16065|Ally Financial|0|14722|14722|0|0|467133
16066|Ford Credit|0|7308|7308|0|0|467133
16067|Ford Credit|0|12831|12831|0|0|467133
16068|CARPENTERS DISTRICT COUNCIL|517204|0|36295|0|480909|467134
16069|NONE|0|0|0|0|0|467137
16070|NONE|0|0|0|0|0|467139
16071|N/A|0|0|0|0|0|467143
16072|Ford Motor Credit Co.|14461|0|4299|10162|0|467148
16073|TRUCK NOTE-CHASE BANK|9144|0|3868|0|5276|467153
16074|KEY CORPORATE CAPITAL INC|1188|0|1188||0|467155
16075|ALLY BANK|0|12000|854||11146|467156
16077|GMAC FINANCE|0|5235|872||4363|467160
16078|NONE|0|0|0|0|0|467161
16079|None|0|0|0|0|0|467162
16080|GMAC - BUICK LA CROSSE|20063||4030||16033|467163
16081|Alliance Bank|10461||2974||7487|467164
16083|NONE|0|0|0|0|0|467169
16084|Chrysler Credit|6758||6758||0|467170
16085|GMAC Financing|9304||9304||0|467170
16086|Ford Credit||22363|3010||19353|467170
16088|NONE|0|0|0|0|0|467184
16089|NONE|0|0|0|0|0|467191
16091|CARPENTERS DISTRICT COUNCIL|15000|0|15000|0|0|467194
16092|UNITED LABOR BANK CREDIT LINE|180786|0|99540|0|81246|467199
16093|DCIW STATE OF CALIFORNIA|0|3763|0|0|3763|467202
16094|Ford Credit|241765|47519|144198|0|145086|467204
16095|Fidelity Federal Bank- Mortgage|87833|0|7798|0|80035|467238
16096|Fidelity Federal Bank- Auto Loan|19637|0|5478|0|14159|467238
16097|Powernet Credit Union|10936|0|6223|0|4713|467251
16098|GMAC|13606||3628||9978|467256
16099|NONE |0||||0|467257
16100|Ford Credit|7023|0|6019||1004|467262
16101|PLUMBERS 521 H&W|0|18|18|0|0|467266
16102|CHARLES BERKEL|0|1500000|0|0|1500000|467270
16103|LOCAL LODGE 83|0|5000000|38542|0|4961458|467270
16104|UNITED BANK OF SCOTLAND|0|12534461|2218334|0|10316127|467270
16105|NOTE PAYABLE TO NCCRC|1924624|0|41935|0|1882689|467272
16106|M&T Bank|233704|0|233704|0|0|467273
16107|NONE|0|0|0|0|0|467274
16108|BANCO POPULAR DE PR|1107810||31756||1076054|467284
16109|COOP A&C BO QUEBRADA|60239||2583||57656|467284
16110|CREDIT CARDS|12913|9137|12913||9137|467285
16111|Minnequa Works Fed Credit Union|5584|0|5584|0|0|467299
16112|Wachovia|1262359|0|674016|0|588343|467300
16113|MORTGAGE PAYABLE|1350000|0|0|0|1350000|467303
16114|CHASE CAR LOAN|10599||3429|7170|0|467305
16115|J.P. MORGAN|19413||5510|13903|0|467305
16116|ALLAY|37342||7197||30145|467305
16117|ALLAY|18701||4719||13982|467305
16118|ALLAY-PONTIAC|0|19159|||19159|467305
16119|NOTE- SILVERADO|0|33866|275||33591|467305
16120|SunTrust|37824|0|8630|0|29194|467312
16121|BANK OF AMERICA CREDIT CARD|19117|6079|||25196|467319
16122|NEGATIVE BAL RECEIVABLE|321||320||1|467319
16123|BANK ERR-REVERSED AFTER Y/END|0|456|||456|467319
16124|M&M Bank - Auto Loan|9272||4938||4334|467324
16125|Const. Ind. Resources|337|1174|1086|425|0|467326
16126|Local 324 Health Fund|2647|22858|22079|3426|0|467326
16127|Chase Bank (LOC)|375000|725000|425000|0|675000|467326
16128|Chase Bank (Auto)|0|300000|83333|0|216667|467326
16129|U.S. Bank (Auto)|62331|0|13907|0|48424|467326
16130|Ally Financial (Auto)|526119|123341|124622|0|524838|467326
16131|AMALGAMATED BANK|6250000|0|6250000|0|0|467330
16132|BANK OF AMERICA|35000000|0|2356756|0|32643244|467330
16133|NONE|0|0|0|0|0|467335
16134|UBCJA|0|500000|250000||250000|467342
16135|Chase Auto Finance|0|26949|2954||23995|467342
16136|FIRSTBANK SOUTHWEST|8420||8420||0|467398
16137|PNC BANK NA|135700|0|135700|0|0|467411
16138|NONE|0|0|0|0|0|467418
16139|CSEA-Retiree Council 400|17664||17664||0|467494
16140|CHASE BANK|212440|0|15433||197007|467502
16141|Ford Credit|33211|0|21357|0|11854|467508
16142|Ally Auto Loans|0|40861|376|0|40485|467508
16143|Automobile|25868|0|5583|0|20285|467514
16144|Mortgage|92338|0|8784||83554|467525
16145|Advance insurance company|0|9560|0|0|9560|467525
16146|None - Not Applicable|0|0|0|0|0|467529
16147|APCU|0|25000|||25000|467552
16148|GMAC FINANCING CORP|28710|0|13825|0|14885|467558
16149|GMAC CREDIT CORPORATION|259979||59059||200920|467571
16150|MARSHALL ELEVATOR|1337|1403|||2740|467571
16151|SECURITY DEPOSIT|4800||4800||0|467571
16152|DUE TO TRAINEE'S|13450|15300|28750||0|467571
16153|GOOSEBUMPS|6770||795||5975|467571
16154|ALL SYSTEMS FIRE|10698||10698||0|467571
16155|PNC|661000||661000||0|467571
16156|INT'L BROTHERHOOD OF BOILERMAKERS|0|550000|||550000|467571
16157|BROTHERHOOD BANK & TRUST|0|1273830|||1273830|467571
16158|THREE RIVERS CHRYSLER JEEP DODGE LLC|0|25317|||25317|467571
16159|AUTOMOBILE LOAN|26981|0|4180|0|22801|467606
16160|NONE|0|0|0|0|0|467659
16161|CITY NATIONAL BANK|12905|0|12905|0|0|467668
16162|Auto Loan|31119|0|4835|0|26284|467670
16163|Lori Hatfield|1609|3378|4439||548|467672
16164|N/A|0|0|0|0|0|467676
16165|NONE|0|0|0|0|0|467679
16166|RHINEBECK SAVINGS BANK|13481||3330||10151|467764
16167|SARATOGA NATIONAL BANK|19359||4325||15034|467764
16168|UNION YES FED CR UN|222875||12912||209963|467767
16172|NONE|0|0|0|0|0|467891
16174|KITSAP BANK|0|39850|386|0|39464|468468
16175|Brotherhood Bank|475936||39399||436537|468553
16179|Due D'Agostino||100|0|0|100|468594
16181|Vehicle Loan|2819|0|2819|0|0|468702
16182|Bancorp South|59649|15722|6657||68714|468708
16183|Bancorp South||21717|3207||18510|468708
16184|BANK OF AMERICA|941698|0|94663|0|847035|468710
16185|MILESTONE|27942|0|16584|0|11358|468710
16186|IBEW LU 278 FCU K|6389||6389||0|468766
16187|IBEW LU 278 FCU L|4168||4168||0|468766
16188|IBEW LU 278 FCU M|16514||9183||7331|468766
16189|IBEW LU 278 FCU N||13452|2186||11266|468766
16190|IBEW LU 278 FCU P||4780|400||4380|468766
16191|IBEW LU 278 FCU O||11000|4623||6377|468766
16192|NONE|0|0|0|0|0|468805
16193|Bank of America|463356||22872||440484|468827
16194|Ford Credit|13093||13093||0|468839
16195|Ford Credit|23824||12934||10890|468839
16196|Ford Credit|0|23275|1710||21565|468839
16197|Transfer from Local Union 66|14320|0|2439|0|11881|468841
16198|GMAC|46572|0|11643|0|34929|468924
16199|East Side Neighborhood Dev.|9426|||1571|7855|468935
16200|Local 108 Health Expens Benefit Plan|50000|0|50000|0|0|468952
16201|Auto|43964|0|0|0|43964|468952
16202|GMAC AUTO LOAN 2008|10064|0|5000|0|5064|468988
16203|GMAC AUTO LOAN 2010|13852|0|4819|0|9033|468988
16204|GMAC AUTO LOAN 2011|0|15000|0|0|15000|468988
16205|GMAC AUTO LOAN 2011|0|15000|0|0|15000|468988
16207|Enterprise-Capital lease obligations vehicles|0|754532|100724|0|653808|469057
16208|Bank America- Construction Loan|8276732|0|8276732|0|0|469057
16209|BOA Investment Fund III, LLC|10612500|0|0|0|10612500|469057
16210|BOA Investment Fund III, LLC|4387500|0|0|0|4387500|469057
16211|PROMERICA BANK|1100595||17082||1083513|469058
16216|LOCAL UNION 572|7500|5000|0|12500|0|469199
16221|AFSCME|325000|400000|200000||525000|469406
16222|GMAC Auto Loan|18081|0|8471||9610|469406
16223|NONE|0|0|0|0|0|469462
16225|ALLY|19290|0|8090|0|11200|469554
16226|ALLY|27310|0|6621|0|20689|469554
16227|ALLY|28435|0|16696|0|11739|469554
16232|CEFCU|7179|0|7179|0|0|469714
16233|Cambridge Savings Bank|3772811|0|113000|0|3659811|469718
16234|Service Employees Int'l Union|1066205|0|866320|0|199885|469718
16235|Note Payable - CWA International|1622|0|1622|0|0|469735
16236|Smith Barney Line of Credit|0|255000|180000||75000|469739
16238|Bank of America|0|9986000|9986000|0|0|469803
16240|UNAC/UHCP|30330|290027|305243||15114|469958
16507|CHASE AUTO FINANCE|17994|0|4007||13987|476480
16243|NONE|0|0|0|0|0|470123
16245|ILLINOIS NATIONAL BANK|28376||28376||0|470200
16246|ILLINOIS NATIONAL BANK|0|32779|653|0|32126|470200
16247|CWA, WASHINGTON, DC|327339|0|0|7824|319515|470231
16248|Certificates payable|3350|0|0|0|3350|470304
16249|Auto loan payable|28657|0|28657|0|0|470304
16250|CWA MORTGAGE|141939|0|6213|0|135726|470311
16251|PNC Bank|301027|0|17089|0|283938|470383
16257|N/A|0|0|0|0|0|470446
16258|N/A|0|0|0|0|0|470446
16259|N/A|0|0|0|0|0|470446
16260|N/A|0|0|0|0|0|470446
16261|N/A|0|0|0|0|0|470446
16262|N/A|0|0|0|0|0|470446
16263|N/A|0|0|0|0|0|470446
16264|N/A|0|0|0|0|0|470446
16265|N/A|0|0|0|0|0|470446
16266|N/A|0|0|0|0|0|470446
16267|SOUTHSIDE BANK|10999|0|6470|0|4529|470464
16269|CWA INTERNATIONAL|0|279975|149735||130240|470491
16270|FORD MOTOR CREDIT|20043||9251||10792|470506
16271|LINE OF CREDIT|10000||10000||0|470506
16272|FORD MOTOR CREDIT|0|30724|3072||27652|470506
16273|GMAC|73859|0|13319|0|60540|470507
16274|GMAC|49605|0|49605|0|0|470507
16275|CWA NATIONAL|819944|0|0|20962|798982|470516
16276|MOUNT WASHINGTON BANK|38205|0|21483|0|16722|470644
16277|Harris (Bldg Loan)|1457603||40880||1416723|470664
16278|CWA INTERNATIONAL|22042|0|11022|0|11020|470669
16279|DUE TO NATIONAL|494523|0|13812|0|480711|470699
16280|C.W.A. AFL-CIO NAT'L UNION|144846|0|32934|0|111912|470711
16281|UNION YES FCU- LINE OF CREDIT|275756|87000|41848|0|320908|470711
16282|UNION YES FCU- AUTO LOAN|6930|0|4144|0|2786|470711
16283|UNION YES FCU- AUTO LOAN|7511|0|4109|0|3402|470711
16284|UNION YES FCU- AUTO LOAN|7362|0|4349|0|3013|470711
16285|UNION YES FCU- AUTO LOAN|8081|0|4345|0|3736|470711
16286|UNION YES FCU- AUTO LOAN|8081|0|4345|0|3736|470711
16287|UNION YES FCU- AUTO LOAN|8015|0|4310|0|3705|470711
16288|UNION YES FCU- AUTO LOAN|6893|0|3731|0|3162|470711
16289|UNION YES FCU- AUTO LOAN|8816|0|4348|0|4468|470711
16290|UNION YES FCU- AUTO LOAN|37538|0|10594|0|26944|470711
16291|National Basketball Players Association|748935|340770|200000|0|889705|470714
16292|BUSINESS VEHICLE FINANCE|14549|0|8065|0|6484|470718
16293|CHRYSLER FINANCIAL|17820|0|6480|0|11340|470718
16294|GMAC|56578|0|16848|0|39730|470718
16295|FORD CREDIT|4028|0|4028|0|0|470718
16296|none|0|0|0|0|0|470731
16297|I.A.F.F.|18376|0|18376|0|0|470734
16299|NONE|0|0|0|0|0|470742
16300|COMMUNICATION WORKERS OF AMERICA - NATIONAL|209503||6658||202845|470772
16301|FORD CREDIT|0|7500|7500|0|0|470843
16302|Macatawa Bank|122618||31613||91005|470847
16303|Various members|690802|552481|687152|0|556131|470850
16304|Comm Workers of America|950990|0|21629|0|929361|470857
16305|None|0|0|0|0|0|470858
16306|NISSAN MOTOR ACCEPTANCE CORP|5239|0|0|5239|0|470929
16307|CWA International|17605|0|17605|0|0|470930
16308|NJ State FOP|212000||22000||190000|470942
16309|CITIZENS BANK|788270|0|315167|0|473103|470943
16310|FORD CREDIT|18394|0|6969|0|11425|470943
16311|NEAFCU|56323||5017|0|51306|470944
16314|Sun Trust Mortgage|3945767||48000||3897803|470978
16315|Southeast Financial Credit Union|71045|65583|39473||97155|470990
16316|UFT EDUCATIONAL FOUNDATION|0|1362204|0|126922|1235282|471002
16317|REVOLVING CREDIT LOAN - AMALGAMATED BANK|9000000|22000000|28000000|3000000|0|471002
16318|260 PARK AVENUE REALTY CORP.|41237388|0|31979|9615|41230543|471002
16319|49 EAST 21 COMPANY, INC.|8433127|0|2600|0|8433227|471002
16320|HEWLETT-PACKARD FINANCIAL|126106|0|126106|0|0|471002
16321|DE LAGE LANDEN FINANCIAL SERVICES|58386|0|25674|0|32823|471002
16322|PNC Bank, N.A|221673|0|6046||215627|471007
16323|ADVANCE FROM NATIONAL RELIEF|0|53610|0|0|53610|471015
16324|CWA NATIONAL|172299|0|13007|0|159292|471015
16325|PNC BANK|29436||6941||22495|471022
16326|PNC BANK||38475|2192||36283|471022
16327|First Mid-Illinois Bank|9259||3551||5708|471060
16328|30 day loan on vehicle|0|12935|0|0|12935|471257
16329|Capital Lease - Color Copier|5842|0|2693|0|3149|471525
