OID|MEMBERSHIP_TYPE|CATEGORY|NUMBER|VOTING_ELIGIBILITY|RPT_ID
133747|2101|RETIRED MEMBERS|58|F|452573
122872|2101|INSERVICE|379535|T|439247
122873|2101|RETIREES|180134|T|439247
122874|2101|AT-LARGE|7639|F|439247
122875|2101|SPECIAL CONSTITUENCY GROUPS|6519|F|439247
122876|2102||37122|F|439247
126373|2101|REGULAR DUES PAYING MEMBERS|836|T|446840
126374|2101|LIFE MEMBERS|1|T|446840
126375|2101|EXEMPT MEMBERS|7|T|446840
126376|2101|RETIRED MEMBERS|146|T|446840
126377|2102|Agency Fee Payers|2|F|446840
123746|2101|MEMBERS OF AFFILIATED UNIONS|7797|F|440418
124254|2101|Regular members|597|T|442089
124255|2101|Associate members|176|F|442089
124256|2101|Retired members|114|T|442089
124257|2102||0|F|442089
127736|2101|"A"|84|T|448506
127737|2101|"BA"|1282|T|448506
125012|2101|REGULAR PRIVATE AND PUBLIC SECTOR MEMBERS|547|T|444552
151341|2101|BARGAINING UNIT MEMBERS|834|T|490334
151342|2101|STATE ASSOCIATION MEMBERS|279|T|490334
124047|2101|9173|4|T|441206
124019|2101|2917|18|T|441206
124048|2101|9174|23|T|441206
124049|2101|9218|24|T|441206
124050|2101|9508|1|T|441206
124051|2101|9510|2|T|441206
124052|2101|33374|2|T|441206
124053|2102|Agency Fee Payers|0|F|441206
124020|2101|9145|19|T|441206
124021|2101|1230|8|T|441206
124022|2101|9115|51|T|441206
124023|2101|9118|152|T|441206
124024|2101|1461|10|T|441206
124025|2101|4609|11|T|441206
124026|2101|4614|1|T|441206
124027|2101|9156|40|T|441206
124028|2101|2419|12|T|441206
124029|2101|2024|44|T|441206
124030|2101|3355|25|T|441206
124031|2101|4610|221|T|441206
124032|2101|9153|85|T|441206
124033|2101|9199|450|T|441206
124034|2101|4611|6|T|441206
124035|2101|9171|7|T|441206
124036|2101|500|216|T|441206
124037|2101|4629|1|T|441206
124038|2101|1|15|T|441206
124039|2101|7|123|T|441206
124040|2101|13|83|T|441206
124041|2101|14|22|T|441206
124042|2101|23|17|T|441206
124043|2101|815|2|T|441206
124044|2101|982|10|T|441206
124045|2101|9112|1|T|441206
124046|2101|9151|9|T|441206
125040|2101|REGULAR MEMBERS PAYING DUES|270|T|444580
125041|2102|Agency Fee Payers|0|F|444580
134874|2101|Active|0|T|460872
134875|2101|Memebers on lay off status|497|T|460872
134876|2101|Members|497|F|460872
134877|2101|Agency Fee Payers|0|F|460872
134878|2101|Total Members/Fee Payers|497|F|460872
134879|2102||0|F|460872
118418|2102|Agency Fee Payers|0|F|435443
118417|2101|State and Non-State|49382|T|435443
141877|2101|Regular membership|2961|T|475420
141878|2102||0|F|475420
123750|2101|GENERAL|606|T|440420
123751|2102|Agency Fee Payers|0|F|440420
126665|2101|A|8|T|447024
126666|2101|BA|342|T|447024
131562|2101|Regular Members|12661|T|451034
131563|2101|Permit Fee Payers|992|F|451034
131564|2101|Passive Members|430|F|451034
131565|2101|Retirees|2|F|451034
131566|2101|Financial Core|341|F|451034
131567|2101|Beck|2|F|451034
131568|2102|Agency Fee Payers|0|F|451034
133335|2101|Active|968|T|452244
133336|2102|Agency Fee Payers|1|F|452244
125523|2101|Roofers Union 70 members in good standing|243|T|445536
125524|2101|Superannuated|14|T|445536
125525|2101|Removed from the rolls|17|F|445536
117058|2101|Retired|120|T|432765
117054|2101|Journeymen|813|T|432765
117055|2101|Apprentices|88|T|432765
117056|2101|Disabled|50|T|432765
117057|2101|Early Retirement|88|T|432765
117059|2101|Honorary|169|T|432765
117060|2102|Agency Fee Payers|0|F|432765
132399|2101|Regular Members|3318|T|451439
132400|2101|Retired Members|27|F|451439
132401|2102||0|F|451439
133497|2101|General Member|754|T|452304
133498|2102|Agency Fee Payers|0|F|452304
129860|2101|Active Members|1190|T|450006
133344|2101|ACTIVE - CAREER EMPLOYEES|1245|T|452248
133345|2101|INACTIVE/RETIRED EMPLOYEES|168|F|452248
133346|2101|RETIRED, FULL DUES PAYING MEMBERS|5|T|452248
125190|2101|Regular Membership|1739|T|445091
125191|2102|Agency Fee Payers|0|F|445091
127235|2101|REGULAR MEMBERS|1473|T|448028
127236|2101|RETIRED MEMBERS|167|F|448028
127237|2101|HONORARY MEMBERS|6|T|448028
135224|2101|REGULAR MEMBERS PAY FULL DUES|632|T|461788
134743|2101|ACTIVE|1347|T|460299
128980|2101|Full dues paying members|915|T|449211
128405|2101|Regular Union Members|822|T|448902
128406|2101|Union Non-pay Members|34|T|448902
128407|2101|Retirees|4|T|448902
129077|2101|USPS Employees|631|T|449241
129078|2101|MCA Private Sector Employees|85|T|449241
124395|2101|All members are full-paying|2040|T|442867
124668|2101|All members are full paying|1516|T|443831
128700|2101|ACTIVE DUES PAYING MEMERS|1199|T|449034
128701|2101|ACTIVE - NON-PAYING MEMBERS|38|T|449034
128702|2101|RETIREES FULL DUES PAYING MEMBERS|6|T|449034
128703|2101|RETIRESS REDUCED DUES PAYING MEMBERS|260|T|449034
128704|2102|Agency Fee Payers|0|F|449034
126619|2101|All members are full paying.|908|T|447012
124615|2101|CAREER EMPLOYEES|553|T|443608
124616|2101|TRANSITIONAL EMPLOYEES|351|T|443608
134439|2101|ACTIVE|1258|T|458382
131012|2101|Full time Members - Pay FULL Dues.|1846|T|450694
131013|2101|Cash Pay Members - Pay FULL dues.|9|T|450694
131014|2101|Retiree Members - Do NOT pay full dues.|360|F|450694
127734|2101|REGULAR MEMBERS|654|T|448503
127735|2102||0|F|448503
125519|2101|Actives|739|T|445534
127790|2101|Full Dues Paying Members|930|T|448528
127791|2102||0|F|448528
129629|2101|active dues paying members|1792|T|449801
134011|2101|ACTIVE MEMBERS|840|T|454435
134012|2102||0|F|454435
124692|2101|Active Members|1483|T|443976
124693|2101|Other Members (Managers)|3|F|443976
124694|2102||0|F|443976
116223|2101|Career Employees|1201|T|430719
116224|2101|Retirees|435|F|430719
116225|2102|Agency Fee Payers|0|F|430719
134144|2101|CAREER|1212|T|455805
134145|2102||0|F|455805
129235|2101|Dues Pay Member|985|T|449356
134236|2101|Active Members|919|T|456964
131747|2101|Active|1223|T|451107
131748|2101|Retired|499|T|451107
126803|2101|Active Members|794|T|447465
126804|2101|Retired Members|296|T|447465
126805|2101|Life Time Members (50+years)|55|T|447465
125273|2101|Active|565|T|445284
125274|2101|Retired|262|T|445284
125275|2101|Life|19|T|445284
125276|2101|Associate|103|F|445284
124175|2101|ACTIVE MEMBERS FULL DUES|556|T|441814
124176|2101|RETIREES|172|T|441814
131801|2101|VOTING MEMBER ACTIVILY EMPLOYED|1293|T|451127
131802|2101|VOTING MEMBER - ON LEAVE OR RETIRED|48|T|451127
129436|2101|Active|1453|T|449563
129437|2101|Retired|635|T|449563
129438|2102|Agency Fee Payers|0|F|449563
125192|2101|REGULAR MEMBERS|714|T|445109
125193|2101|RETIRED MEMBERS|141|T|445109
125194|2102||0|F|445109
128495|2101|ACTIVE DUES PAYING MEMBERS|1913|T|448935
128496|2101|ACTIVE NON-DUES PAYING MEMBERS|43|T|448935
128497|2101|RETIREES DUES PAYING MEMBERS|565|T|448935
128498|2102|Agency Fee Payers|0|F|448935
126346|2101|ALL MEMBERS IN GOOD STANDING|1006|T|446825
126347|2102|Agency Fee Payers|0|F|446825
116357|2101|Active Members|1716|T|430847
116358|2101|Retired Members|424|T|430847
116359|2101|Life Members|98|T|430847
116360|2102|Agency Fee Payers|0|F|430847
120883|2101|REGULAR MEMBERS|650|T|436435
120884|2101|RETIRED MEMBERS|140|T|436435
120885|2102|Agency Fee Payers|0|F|436435
127228|2101|Active-Dues Paying|976|T|448025
127229|2101|Retirees|247|T|448025
127230|2101|OWCP|44|T|448025
119865|2101|REGULAR MEMBERS|3326|T|436088
119866|2101|RETIRED MEMBERS|1046|T|436088
119867|2102|Agency Fee Payers|0|F|436088
134980|2101|ACTIVE CARRIERS PAYING FULL DUES|545|T|461299
134981|2101|INACTIVE CARRIERS NOT PAYING FULL DUES|283|T|461299
129310|2101|ACTIVE|520|T|449428
129311|2101|RETIRED|251|T|449428
132286|2101|Active members|1526|T|451349
132287|2101|Retired members|498|T|451349
132288|2101|Life members|335|T|451349
132289|2101|Military service members|3|T|451349
132290|2101|Retired members-direct pays|23|T|451349
132291|2102|Agency Fee Payers|0|F|451349
140689|2101|REGULAR MEMBERS|851|T|470896
140690|2101|RETIRED MEMBERS|237|T|470896
140691|2101|LIFE MEMBERS|73|T|470896
140692|2102||0|F|470896
130884|2101|Active|1175|T|450571
130885|2101|Retired|650|T|450571
130886|2101|Life|150|T|450571
130887|2102||0|F|450571
126014|2101|Active|1819|T|446443
126015|2101|Retirees|756|T|446443
126016|2101|Associates|1|T|446443
126017|2102||0|F|446443
128461|2101|Active|553|T|448920
128462|2101|Retired Members|240|T|448920
128463|2102|Agency Fee Payers|0|F|448920
152067|2101|Active|693|T|492183
152068|2101|Retirees|255|T|492183
133472|2101|Active letter carriers|683|T|452295
133473|2101|Retired letter carriers|285|T|452295
133474|2101|Lifetime members|42|T|452295
126999|2101|ACTIVES|1690|T|447798
127000|2101|RETIREES|836|T|447798
127001|2102||0|F|447798
134316|2101|GOLD CARD MEMBERS|363|T|457563
134314|2101|ACTIVE|2344|T|457563
134315|2101|RETIRED|530|T|457563
124592|2101|Active Members|807|T|443582
124593|2101|Retired Members|325|T|443582
124594|2101|Gold Card Members|25|T|443582
127560|2101|Active|769|T|448345
127561|2101|Retired|273|T|448345
127562|2101|lifetime|14|T|448345
133163|2101|Active Members|3729|T|452127
133164|2101|Retired Members|1302|T|452127
133165|2101|Life Members|50|T|452127
133528|2101|Active Letter Carriers|716|T|452315
133529|2101|Retired Letter Carriers|491|T|452315
124417|2101|Active|918|T|443004
124418|2101|Retired|301|T|443004
129081|2101|Active Members|710|T|449243
129082|2101|Retirees|419|T|449243
127172|2101|ACTIVE|1644|T|447980
127173|2101|RETIREES|385|T|447980
127174|2101|GOLD CARD|71|T|447980
127175|2101|ASSOCIATE|17|T|447980
127176|2101|RETIRED ASSOCIATE|1|T|447980
133274|2101|REGULAR MEMBERSHIP|1040|T|452219
133275|2101|RETIREES|440|T|452219
133276|2102|Agency Fee Payers|0|F|452219
124424|2101|Active Letter Carriers|611|T|443056
124425|2101|Retired Letter Carriers|255|T|443056
124426|2102||0|F|443056
132977|2101|Active|720|T|451966
132978|2101|Retiree|343|T|451966
125423|2101|RETIRED MEMBERS|901|T|445432
125422|2101|ACTIVE MEMBERS|1644|T|445432
127971|2101|Active members|1348|T|448621
127972|2101|Retired members|290|T|448621
128656|2101|ACTIVE MEMBERS|3770|T|449009
128657|2101|RETIREES|1650|T|449009
128658|2102||0|F|449009
131090|2101|Active members|644|T|450753
131091|2101|RETIRED MEMBERS|218|T|450753
131092|2102|Agency Fee Payers|0|F|450753
131422|2101|Regular Branch Members|1448|T|450983
131423|2101|Retired Members|479|T|450983
131424|2102|Agency Fee Payers|0|F|450983
134746|2101|Active Membership|366|T|460310
124680|2101|REGULAR|860|T|443905
124681|2101|RETIREE|440|T|443905
124682|2101|LIFE MEMBERS|59|T|443905
125343|2101|Active Members|788|T|445376
125344|2101|Retirees|425|T|445376
125345|2101|Life Members|87|T|445376
126477|2101|Active members|3935|T|446858
126478|2101|Retired members - $24 per year|1238|T|446858
126479|2101|Retired associate - $36 per year|62|F|446858
126480|2101|Life members|692|T|446858
125329|2101|ACTIVE|957|T|445370
125330|2101|RETIREES|350|T|445370
125331|2102|Agency Fee Payers|0|F|445370
128083|2101|REGULAR MEMBERS|1325|T|448657
128084|2101|RETIRED MEMBERS|510|T|448657
128085|2101|LIFE MEMBERS|84|T|448657
128947|2102||0|F|449195
128946|2101|RETIRED MEMBERS|258|T|449195
128945|2101|Active Members|612|T|449195
129596|2101|ACTIVE MEMBERS|1701|T|449765
129597|2101|RETIRED MEMBERS|642|T|449765
129598|2101|LIFE MEMBERS|107|T|449765
129599|2102||434|F|449765
130394|2101|ACTIVE|1115|T|450173
130395|2101|RETIRED|476|T|450173
149960|2101|Active Members|607|T|489459
149961|2101|Retired Members|326|T|489459
126701|2101|ACTIVE MEMBERS|799|T|447042
126702|2101|RETIRED MEMBERS|257|T|447042
126703|2102|Agency Fee Payers|0|F|447042
127778|2101|Active Members|609|T|448523
127779|2101|Retired Members|210|T|448523
127780|2102||0|F|448523
126022|2101|LIFE MEMBERS|129|T|446453
126023|2101|RETIRED|442|T|446453
126024|2101|ACTIVE|1170|T|446453
130058|2101|ACTIVE MEMBERS|1896|T|450061
130059|2101|RETIRED PARTIAL DUES|1073|F|450061
130060|2102|Agency Fee Payers|0|F|450061
135216|2102||0|F|461759
135214|2101|Active Members  Pay full dues|667|T|461759
135215|2101|Retired Members|300|F|461759
131122|2101|REGULAR ACTIVE MEMBERSHIP|807|T|450783
131123|2101|RETIRED MEMBERS|312|T|450783
131124|2101|GOLD CARD MEMBERS (LIFETIME MEMBERS)|28|T|450783
131125|2101|ASSOCIATE MEMBERS FOR NALC INSURANCE|160|F|450783
131126|2102||0|F|450783
131803|2101|Active Members|955|T|451128
131804|2101|Retired Members|344|T|451128
131805|2101|Associate Members|241|F|451128
124160|2101|Regular Members|475|T|441799
124161|2102||0|F|441799
129519|2101|ACTIVE|1132|T|449672
129520|2101|RETIREES|681|T|449672
131138|2101|Regular Voting Members Paying Full Dues|728|T|450789
124383|2101|ACTIVE - FULL DUES|904|T|442733
124384|2101|RETIREE- REUCED DUES|291|T|442733
128690|2101|ACTIVE|3275|T|449027
128691|2101|RETIREES|845|T|449027
128692|2102|Agency Fee Payers|0|F|449027
131847|2101|POSTAL EMPLOYEE MEMBERS|654|T|451144
131848|2101|RETIRED EMPLOYEES|205|T|451144
131849|2101|SUPERVISOR MEMBERS|10|F|451144
131850|2101|NON-POSTAL EMPLOEE MEMBERS|158|F|451144
133435|2101|REGULAR ACTIVE|899|T|452286
133436|2101|REGULAR RETIRED|259|T|452286
133437|2101|50 YEAR LIFE|60|T|452286
133438|2101|60 YEAR LIFE|17|T|452286
133439|2101|70 YEAR LIFE|3|T|452286
133440|2101|ASSOCIATE ACTIVE|8|F|452286
133441|2101|ASSOCIATE RETIRED|10|F|452286
133442|2101|ASSOCIATE 50 YEAR LIFE|3|F|452286
132913|2101|ACTIVE|1224|T|451907
132914|2101|RETIRED|419|T|451907
132915|2101|GOLD CARD|94|T|451907
141492|2101|Active|696|T|474214
141493|2101|Retired|337|T|474214
133480|2101|REGUAR MEMBERS|3605|T|452297
133481|2101|RETIRED MEMBERS|1404|T|452297
133482|2102|Agency Fee Payers|0|F|452297
125444|2101|ACTIVE MEMBERS/FULL DUES  PAYING|1932|T|445444
125445|2102||0|F|445444
124221|2101|clerk craft|650|T|441859
124222|2101|maintenance craft|70|T|441859
124223|2101|motor vehicle service|80|T|441859
124224|2102|Agency Fee Payers|0|F|441859
134541|2101|Members|59|T|458852
130180|2101|REGULAR MEMBERS|1271|T|450098
131998|2101|MEMBERS AT LARGE DUES PAYING|570|T|451213
131999|2101|STATE LOCALS|50|T|451213
132000|2101|MEMBERS AT LARGE NON-PAYING|12|T|451213
133711|2101|Clerks|722|T|452552
133712|2101|East Clerks|97|T|452552
133713|2101|West Clerks|96|T|452552
133714|2101|Air Mail|48|T|452552
133715|2101|Maintenance|211|T|452552
133716|2101|Motor Vehicle|129|T|452552
120915|2101|Associates & Regular Carriers|1011|T|436440
120916|2101|Relief Carriers|578|T|436440
120917|2101|Retirees|414|F|436440
117682|2101|Regular|750|T|433911
117683|2101|Retired|510|T|433911
117684|2101|Associate Members|15|F|433911
117685|2101|RCA members (part-time)|381|T|433911
117686|2102|Agency Fee Payers|0|F|433911
117733|2101|Regular carrier members|1018|T|433926
117734|2101|Relief carrier members|628|T|433926
117735|2101|Retired carrier members|849|T|433926
117736|2101|Associate members|19|F|433926
117737|2102|Agency Fee Payers|0|F|433926
121149|2101|BARGAINING UNIT RURAL CARRIERS|2441|T|436492
121150|2101|RETIRED RURAL CARRIERS|802|T|436492
121151|2101|ASSOCIATES|14|F|436492
121152|2101|RETIRED ASSOCIATES|1|F|436492
121153|2102|Agency Fee Payers|0|F|436492
121871|2101|Regular Rural Carriers/Part Time Flex Carriers|1008|T|436996
121872|2101|Relief Carriers|599|T|436996
121873|2101|Retired Carriers|471|T|436996
121874|2101|Associate Members|27|F|436996
121875|2102|Agency Fee Payers|0|F|436996
121330|2101|Regular|2201|T|436681
121331|2101|Retired|879|T|436681
121332|2101|Relief|1486|T|436681
121333|2101|Part-time Flexible|1|T|436681
121334|2101|Associate|26|F|436681
121335|2101|Retired Association|1|F|436681
121336|2102|Agency Fee Payers|0|F|436681
118400|2101|REGULAR CARRIERS|1637|T|435436
118401|2101|LEAVE REPLACEMENT CARRIERS|864|T|435436
118402|2101|RETIRED CARRIERS|666|T|435436
118403|2101|PART-TIME FLEX CARRIERS|21|T|435436
118404|2101|ASSOCIATES|19|F|435436
118405|2102|Agency Fee Payers|0|F|435436
119104|2101|REGULAR RURAL CARRIERS|2698|T|435806
119105|2101|RURAL CARRIER ASSOCIATES|1650|T|435806
119106|2101|RETIRED RURAL CARRIERS|824|T|435806
119107|2101|ASSOCIATE MEMBERS|46|F|435806
119108|2102|Agency Fee Payers|0|F|435806
120918|2101|REGULAR CARRIERS|2454|T|436441
120919|2101|RELIEF CARRIERS|1523|T|436441
120920|2101|RETIRED CARRIERS|986|T|436441
120921|2101|ASSOCIATE MEMBERS|50|F|436441
120922|2102|Agency Fee Payers|0|F|436441
122189|2101|REGULAR|4063|T|437745
122190|2101|RETIRED|959|T|437745
122191|2101|RELIEF|1886|T|437745
122192|2101|PTF|21|T|437745
119234|2101|ACTIVE MEMBERS - FULL AND PART TIME|3893|T|435841
119235|2101|RETIREES|880|T|435841
119236|2101|ASSOCIATES|34|F|435841
119237|2102|Agency Fee Payers|0|F|435841
120995|2101|BARGAINING UNIT RURAL CARRIERS|1273|T|436458
120996|2101|RETIRED RURAL CARRIERS|111|T|436458
120997|2101|ASSOCIATES|15|F|436458
120998|2101|RETIRED ASSOCIATES|0|F|436458
118252|2101|Retired|1025|T|435370
118250|2101|Regular|2153|T|435370
118253|2102|Agency Fee Payers|0|F|435370
118251|2101|RCA (sub-relief)|1294|T|435370
120499|2101|Regular Members|1524|T|436314
120500|2101|Relief Members|620|T|436314
120501|2101|Retired Members|399|T|436314
120502|2102|Agency Fee Payers|0|F|436314
119883|2101|REGULAR CARRIER|1944|T|436093
119884|2101|PART TIME FLEXIBLE|70|T|436093
119885|2101|RURAL CARRIER ASSOCIATE|925|T|436093
119886|2101|RETIREES|307|T|436093
119887|2101|ASSOCIATES|34|F|436093
119149|2101|Regular Members|1641|T|435814
119150|2101|Retired Members|942|T|435814
119151|2101|Relief Members|1223|T|435814
119152|2101|Associate Members|17|F|435814
119153|2102|Agency Fee Payers|0|F|435814
119573|2101|REGULAR|3569|T|435940
119574|2101|ASSOCIATES|31|F|435940
119575|2102|Agency Fee Payers|0|F|435940
120494|2101|Regular Carriers|918|T|436313
120495|2101|Relief Carriers|647|T|436313
120496|2101|Retired Carriers|427|T|436313
120497|2101|Associate Members|28|F|436313
120498|2102|Agency Fee Payers|0|F|436313
118220|2101|Bargaining Unit Rural Carriers|1569|T|435364
118221|2101|Retired Rural Carriers|278|T|435364
118222|2101|Associates|13|F|435364
118223|2101|Retired Associates|1|F|435364
118224|2102|Agency Fee Payers|0|F|435364
119313|2101|REGULAR CARRIER MEMBERS|1944|T|435883
119314|2101|PART-TIME FLEXIBLE CARRIER MEMBERS|2|T|435883
119315|2101|RELIEF CARRIER MEMBERS|884|T|435883
119316|2101|RETIRED CARRIER MEMBERS|801|T|435883
119317|2101|ASSOCIATE CARRIER MEMBERS|29|F|435883
119318|2102|Agency Fee Payers|0|F|435883
118529|2101|REGULAR|1666|T|435475
118530|2101|RELIEF|1172|T|435475
118531|2101|RETIRED|759|T|435475
118532|2101|ASSOCIATE|22|F|435475
118533|2102|Agency Fee Payers|0|F|435475
121641|2101|REGULAR MEMBERS|928|T|436851
121642|2101|RETIRED CARRIERS|161|T|436851
121643|2101|RELIEF CARRIERS|382|T|436851
121644|2101|PTF CARRIERS|23|T|436851
121645|2101|ASSOCIATE MEMBERS|28|F|436851
120230|2101|Relief Carriers|1432|T|436259
120228|2101|Regular Carriers|2174|T|436259
120231|2101|Retired Carriers|953|T|436259
120232|2101|Associate Members|32|F|436259
120233|2102|Agency Fee Payers|0|F|436259
120229|2101|PTF Carriers|6|T|436259
129350|2101|ACTIVE MEMBERS|1156|T|449477
129351|2101|ASSOCIATE MEMBERS|133|F|449477
129765|2101|Regular Members|945|T|449936
