OID|DESCRIPTION|AMOUNT|RPT_ID
2452|ACCRUED BONUS|16302|267505
60137|Payroll withholdings|1291|463352
2461|Membership Dues Received in Advance|28973|267619
2463|Accrued Salaries|621|267619
2462|Payroll Taxes|2565|267619
41|PAYROLL WITHHOLDINGS|2503|236434
44|LIUNA PENSION FUND|3220|240756
50|PAYROLL LIABILTIES:MESC|132|240756
49|PAYROLL LIABILTIES:FUTA|22|240756
48|PAYROLL LIABILTIES:CITY W/H|155|240756
47|PAYROLL LIABILTIES:MI W/H|931|240756
46|PAYROLL LIABILTIES:FED W/H - SS - MED|637|240756
45|PAYROLL LIABILTIES:MI LFBF|1209|240756
136|PAROLL TAXES WITHHELD|5235|246603
141|UNION DUES NOT PAID|385|246603
140|STATE UNEMPLOYEMENT TAXES NOT PAID|214|246603
139|FUTA TAXES NOT PAID|220|246603
138|MEDICARE TAXES NOT PAID|317|246603
137|FICA TAXES NOT PAID|1353|246603
2013|PAYROLL TAXES|3849|262028
1575|ALABAMA STATE INCOME TAX WITHHOLDING|3267|259138
1577|PER CAPITA TAX PAYABLE|7042|259138
1576|ACCRUED EXPENSES|19043|259138
29|INSUANCE PREMIUMS|21748|229173
30|PAYROLL TAX LIABILITIES|1571|229173
2124|ACCRUED PAYROLL TAXES|5993|262635
2125|ACCRUED BENEFITS|1710|262635
60121|Dues Payable - National|131776|463276
60124|Accrued Severance Pay|41334|463276
60123|Accrued Vacation & Sick Pay|220994|463276
60122|Dues Payable - Locals|148947|463276
60202|AUTOMOBILE LOAN ASSUMED FROM MERGER|13689|463647
23|PREPAID LOCAL UNION PAYROLL|10692|229128
28|ACCRUED SEVERANCE|258525|229128
27|ACCRUED VACATION|237859|229128
26|ACC POST-RETMENT BENEFITS-C'S 6&14 (NOT RECORDED)|6739000|229128
25|ACCRUED POST-RETIREMENT BENEFITS - C96 (RECORDED)|146000|229128
24|DEFERRED TBM REVENUE|55502|229128
33851|PAYROLL LIABILITIES PAYABLE|5758|373063
60206|Payroll|2875|463667
60207|MDA Contribution|3169|463667
60248|PAYROLL LIABILITIES|569|464076
