OID|DESCRIPTION|AMOUNT|RPT_ID
28287|PAYROLL TAXES|1380|351298
23537|Payroll Taxes Payable|805|344229
19367|DUE TO AFFILIATED FUND|10214|330626
19368|PAYROLL TAXES PAYABLE|343|330626
20136|STATE AND COUNTY WITHHOLDING|837|333915
24992|Payroll withholdings|483|348015
22218|Due to Builing Corp|153318|338782
22217|Accrued Payroll|23231|338782
22220|Due to National|69523|338782
22219|Due to Pension Fund|69142|338782
20579|Acrued Payroll Taxes|1397|334763
20580|Wachovia Margin Account|23411|334763
19010|FUNDS COLLECTED ON BEHALF OF AFFILIATES, BUT NOT|0|327982
19011|YET DISBURSED BY THE END OF THE REPORTING PERIOD.|792|327982
28950|ACCRUED SEVERANCE PAY|408305|351866
28952|UNION DUES PAYABLE|119957|351866
28951|ACCRUED VACATION PAY|50792|351866
28455|PAYROLL TAXES|1415|351516
25821|Payroll Taxes|1067|349007
23277|December 941|1875|343301
23280|Mo.Division of Employment Security|357|343301
23279|Mo. Dept. of Revenue|726|343301
23278|Fourth Quater 940|140|343301
33300|due to related affiliates|3729|371152
21978|ACCRUED PERSONNEL COSTS|918364|337882
21987|ACCRUED PENSIONS|13712109|337882
21986|RETIREE MEDICAL ACCRUAL|47660144|337882
21985|VACATION AND SICK LEAVE ACCRUAL|8329702|337882
21984|LSA EDUCATION LEAVE|83860|337882
21983|PSA EDUCATION LEAVE|77593|337882
21982|RESERVE FOR HEAT USA GRANTS|1476|337882
21981|DEFERRED RENTAL LIABLITIY|1259143|337882
21980|RESERVE FOR MEDICAL CLAIMS|541446|337882
21979|DEFERRED INCOME|271116|337882
32813|ACRED PAYROLL TAXES|435|369049
22764|PAYROLL TAXES|7254|341380
22766|CREDIT CARDS|2158|341380
22765|DEDUCTED WORK ASSESMENTS|227|341380
27758|Payroll withholdings|522|350837
28884|FEDERAL 941 TAXES|1959|351763
28889|FINE FOR 2006 FEDERAL 941 TAXES|589|351763
28888|PER CAPITA TAXES UAW CAP COUNCILS|582|351763
28887|PER CAPITA TAXES INTERNATIONAL UNION|11626|351763
28886|MICHIGAN WITHHOLDING TAXES|244|351763
28885|MICHIGAN UNEMPLOYMENT TAXES|269|351763
40314|PAYROLL WITHHOLDINGS|549|386301
22754|PAYROLL DEDUCTIONS WITHHELD|1856|341366
20322|Deferred Income|55125|334290
20327|Payroll Tax Payable|28980|334290
20326|Other Payroll Withholding|14087|334290
20325|Accumulated Postretirement Benefit|23988592|334290
20324|Accrued Severence Pay|2674036|334290
20323|Objectors Payable|8625|334290
28909|HERE PENSION FUND|78089|351768
28910|TIP Fund|259|351768
22529|PAYROLL TAX WITHHOLDINGS|2685|339456
23995|EMPLOYEE WITHHOLDINGS|2336|345575
25629|ACCRUED INTEREST|1500|348829
25632|TAX WITHHOLDING - FEDERAL|334|348829
25631|TAX WITHHOLDING - STATE|299|348829
25630|ACCRUED WAGES|1783|348829
29442|Accrued Wages|14545|355187
29443|Payroll Liabilities|26484|355187
28507|Payroll Taxes|1799|351533
26784|PAYABLE TO TITLE COMPANY FROM PURCHASE OF BUILDING|9000|350026
26782|CREDIT CARDS PAYABLE|1279|350026
26783|PAYROLL TAXES PAYABLE|1200|350026
27924|CREDIT CARD LIABILITIES|2738|350915
27925|PAYROLL TAX LIABILITIES|130|350915
23216|Real Estate Taxes Payable|10600|343191
24702|WITHHOLDING PAYABLES|3889|347574
30189|DUE TO AMERICAN EXPRESS|1660|361972
28869|Federal Payroll Liabilities|3433|351754
28870|State of Iowa Payroll Liabilities|174|351754
29252|Accrued Leave and Sick Pay for Officers|3299|354087
28435|Master card|619|351506
28442|SWT|392|351506
28441|SUTA|34|351506
28440|MEDICARE|271|351506
28439|FWT|1311|351506
28438|FUTA|329|351506
28437|FICA|1159|351506
28436|401K|735|351506
27679|PR Taxes Payable|38339|350802
28454|Payroll Tax Liabilities|3545|351511
24530|state unemployment tax withheld|13|346837
24534|officers accrued leave payable|85951|346837
24533|thrift savings|1796|346837
24532|payroll liabilities|4986|346837
24531|federal retirement|512|346837
27574|Credit Cards (Union Travel M/C)|1426|350723
27577|Union Dues Withheld|691|350723
27576|Payroll Tax Liabilities|7918|350723
27575|Postage by Phone (Pitney Bowes)|198|350723
18907|Federal Unemployment|112|326915
18909|Officer withholdings|44|326915
18908|WI withholding|20|326915
28618|PAYROLL DEDUCTIONS|1603|351620
23452|Payroll Taxes Payable|510|344141
23454|American Express Payable|9443|344141
23453|Payroll W/H Payable|416|344141
28428|UION DUES PAYABLE|206|351499
29343|Withheld December 2007 payroll taxes/payroll deduc|2331|354136
29346|Per Capita for state affiliation|2805|354136
29345|Employer liability for benefits not yet paid|1077|354136
29344|December 2007 employer taxes, not yet paid|577|354136
28420|PAYROLL LIABILITIES|2426|351490
25126|NONE|0|348384
27983|taxes paid in 2006|2768|350949
25213|NONE|0|348439
18771|payroll taxes ( paid by Br1100)|7926|326196
18772|retirement and health benefits|28366|326196
24603|SECURITY DEPOSITS|1064|347156
28930|Payroll Taxes|14007|351822
20999|NALC PER CAPITAL TAX NATIONAL|48017|335151
21000|NALC PER CAPITAL STATE|2580|335151
26311|PAYROLL TAXES PAYABLE|2561|349602
25891|PAYROLL TAXES|3698|349063
25893|ACCRUED DELEGATE FUND|20794|349063
25892|EMPLOYEE BENEFITS|9189|349063
26371|Accrued and withheld payroll taxes|113|349705
27051|Accrued Payroll Taxes|2160|350394
22894|PAYROLL TAXES|1689|341829
22895|DEFERRED INCOME|37697|341829
28969|payroll benefits withheld-president|622|351884
28970|payroll taxes withheld|3253|351884
23304|PAYROLL TAXES WITHHELD AND ACCRUED|4425|343504
23305|SICK AND ANNUAL LEAVE PAYABLE|43765|343504
29870|federal withholding|1526|359873
29875|SUI|14|359873
29874|USPS Benefits reimbursement|2378|359873
29873|FUTA|410|359873
29872|Medicare|424|359873
29871|FICA|1811|359873
27161|State of Florida|646|350514
28608|SICK LEAVE BENEFITS PAYABLE|29218|351611
28611|PREPAID RENT|995|351611
28610|DAMAGE DEPOSITS|1400|351611
28609|PAYROLL DEDUCTIONS PAYABLE|1838|351611
28250|PAYROLL TAXES PAYABLE|152|351214
41381|Delta SkyMiles American Express Cards|222|399258
41383|Employee Tax Withholding|3536|399258
41382|Employer Payroll Taxes|1576|399258
23985|PAYROLL WITHHOLDING LIABILITY|1503|345536
25840|Life insurance withheld|3254|349022
24588|PAYROLL TAXES|1035|347116
30793|PAYROLL TAXES|3171|364053
30795|NALCREST KEY DEPOSIT|20|364053
30794|DUE TO MDA|2327|364053
24948|PAYROLL TAXES PAYABLE|3624|347902
24952|UNION DUES PAYABLE|116|347902
24951|INSURANCE PAYABLE|138|347902
24950|HEALTH BENEFITS PAYABLE|385|347902
24949|PENSION PAYABLE|1090|347902
24437|WITHHELD PAYROLL TAXES|33|346556
24438|OTHER PAYROLL TAXES|340|346556
26356|PAYROLL & OTHER PAYROLL TAXES & WITHHOLDINGS|2595|349684
24568|2007 Withioldings|4551|347065
24569|2007 Payroll Taxes|1663|347065
24684|PAYROLL WITHOLDING|3999|347532
24687|SALARIES|4964|347532
24686|REAL ESTATE TAXES|5523|347532
24685|TAXES  (PAYROLL)|2915|347532
23980|UNEMPLOYMENT TAXES - FEDERAL|24|345513
23976|FEDERAL INCOME TAXES|366|345513
23979|STATE INCOME TAXES|269|345513
23978|FICA - EMPLOYER OASDI & HI|353|345513
23977|FICA - EMPLOYEE OASDI & HI|353|345513
23983|PER CAPITA TAXES - CAP COUNCIL|706|345513
23982|PER CAPITA TAXES - INTERNATIONAL|14697|345513
23981|UNEMPLOYMENT TAXES - STATE|116|345513
53413|B of A - Master Card (5356)|398|436999
53416|Payroll Tax Liabilities|1098|436999
53415|Visa - 9283|6225|436999
53414|County Bank Visa - 8728|776|436999
27981|Payroll Taxes Payable|3435|350943
27982|Other Payroll Withholdings|96|350943
23972|PAYROLL LIABILITIES|387|345481
30939|Accrued Leave & Sick Benefits|23322|364254
30942|Payroll Liabilities|4046|364254
30941|Scholarship Fund|1500|364254
30940|Convention Fund|8712|364254
22800|Payroll liabilities|4007|341410
24599|DERERRED CREDIT-SALE OF EXISTING BUILDING|47830|347151
24600|DEFERRED CREDIT-REAL ESTATE TAX FOR NEW  LAND|7238|347151
24690|ACCRUED PAYROLL TAXES|717|347554
30660|LONG PORTION OF OBLIGATION UNDER CAPITAL LEASES|14406|363650
30661|MORTGAGE PAYABLE|10083|363650
23110|None|0|342613
24735|Federal withholding taxes|2139|347647
24741|Employee Misc Deductions|1281|347647
24740|Retirement Payable|15569|347647
24739|Federal unemployment taxes|140|347647
24738|State unemployment taxes|71|347647
24737|City withholding taxes|512|347647
24736|State withholding taxes|689|347647
21062|Payroll Liabilities|7815|335265
21574|PAYROLL TAXES PAYABLE|4142|336113
20432|Payroll Liabilities|6809|334399
20097|FICA - PAYROLL LIABILITY|570|333544
20103|FEDERAL WITHHOLDING TAX|464|333544
20102|DISABILITY INSURANCE|84|333544
20101|UNION DUES WITHHOLDING|479|333544
20100|HEALTH & LIFE INSURANCE WITHHOLDING - PAYROLL LIAB|253|333544
20099|401k & RETIREMENT FUND BENEFITS|1489|333544
20098|MICHIGAN WITHHOLDING TAX - PAYROLL LIABILITY|1041|333544
20083|COMPENSATED ABSENCES PAYABLE|22301|333534
20084|EMPLOYEE BENEFITS PAYABLE|130|333534
21152|ACCRUED PAYROLL TAXES|4018|335372
21153|ACCRUED RETIREMENT|1035|335372
19946|PAYROLL LIABILITIES|9721|333255
20128|PAYROLL TAXES AND RELATED PAYROLL ITEMS|4183|333850
21426|401 (k) Contributions|2283|335499
21428|Payroll Taxes|996|335499
21430|Benefits|7205|335499
21429|Union Dues|459|335499
21427|Steward Benefits|588|335499
19842|federal withholding tax|2114|333123
19846|Federal unemployment tax|88|333123
19845|State Unemployment tax|143|333123
19844|USPS Employee benefits|2076|333123
19843|FICA withheld|2573|333123
20291|NONE|0|334265
21039|ACCRUED EXPENSES|37388|335179
20137|Payroll taxes due|887|333918
20414|INTERNAL REVENUE SERVICE - PAYROLL LIABILITIES|6774|334384
20417|USPS ACCOUNTING SERVICE - LIFE INSURANCE WITHHELD|731|334384
20416|USPS ACCOUNTING SERVICE - HEALTH INSURANCE WITHHEL|4106|334384
20415|USPS ACCOUNTING SERVICE - FERS RETIREMENT WITHHELD|2412|334384
21300|PAYROLL TAXES|8088|335454
21301|BENEFITS PAYABLE|7169|335454
20811|CREDIT CARD JONES|231|335020
20822|PAYROLL LIABILITIES TSP|3522|335020
20821|PAYROLL LIABILITIES SUTA|26|335020
20820|PAYROLL LIABILITIES STATE WITHHOLDING|1085|335020
20819|PAYROLL LIABILITIES SOCIAL SECURITY|1924|335020
20818|PAYROLL LIABILITIES MEDICARE|450|335020
20817|PAYROLL LIABILITIES LIFE INSURANCE|132|335020
20816|PAYROLL LIABILITIES HEALTH PLAN|259|335020
20815|PAYROLL LIABILITIES FUTA|14|335020
20814|PAYROLL LIABILITIES FERS RETIREMENT|170|335020
20813|PAYROLL LIABILITIES FEDERAL WITHHOLDING|2101|335020
20812|CREDIT CARD MEUSEL|2126|335020
21396|Payroll Liabilities|38662|335484
21398|Accured Sick Leave for Full Time Employees|21250|335484
21397|Accured Annual Leave for Full Time Employees|10500|335484
19232|Retiree Rebate|1131|330061
28234|Payroll withholding|4816|351177
25942|PER CAPITA DUES PAYABLE|51818|349147
25943|ACCRUED EXPENSES|100001|349147
22803|PAYROLL TAXES PAYABLE|25960|341475
25141|BENEFIT WITHHOLDING LIABILITIES|8291|348401
25140|VISA CARD PAYABLE|4862|348401
25142|SECURITY DEPOSITS PAYABLE|2443|348401
20292|None|0|334266
21400|PAYROLL TAXES|6934|335486
21402|UNION DUES|403|335486
21401|BENEFITS PAYABLE|1385|335486
25228|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|4334|348447
19397|FICA Payable|1517|330669
19400|Accrued SUTA|283|330669
19399|Accrued FUTA|111|330669
19398|State Withholding|664|330669
34224|Accrued AL/SL-Joseph Henry (President)|19991|374945
34231|Payroll W/H-Dental Plan-Robert Williams|41|374945
34230|Payroll W/H-Dental Plan-Robert Harnest|64|374945
34229|Joseph Henry-TSP Payroll Deductions Overpayment|387|374945
34228|USPS Fringe Benefits-Payroll W/H Robert Harnest|2980|374945
34227|USPS Fringe Benefits-Payroll W/H Joseph Henry|889|374945
34226|Employee Withholdings Payable|5963|374945
34225|Accrued AL/SL-Robert Harnest (Executive VP)|2621|374945
24026|BRUSH GRAPHICS|550|345626
24027|MUSCULAR DYSTROPHY ASSOCIATION|2070|345626
23927|UNFUNDED DEFERRED EXPENSES|74763|345223
27079|Payrol Taxes and other withholdings|1340|350419
22762|Payroll taxes withheld|4978|341373
24607|Paroll Liabilities|417|347158
23068|ACCRUED PAYROLL|6805|342495
23069|ACCRUED VACATION|15409|342495
28498|Tax Withholdings|170122|351527
28497|Payroll Taxes|3656|351527
28500|Rental Security Deposits|1861|351527
28499|Other Withholdings|328|351527
30190|Accrued Pension|36394|362005
30193|Acrued Income Taxes|275711|362005
30192|Payroll Liabilities|194208|362005
30191|Accrued Payroll Taxes|124669|362005
29238|NONE|0|354084
22581|Payroll Withholdings Payable|9163|339917
22584|Per Capita Payable|1630|339917
22583|Pension Plan Payable|7993|339917
22582|Payroll Tax Expense Payable|1599|339917
26542|Accrued Leave and Sick Pay for Officers|53306|349783
26543|Postal Benefits Payable|902|349783
26961|NONE|0|350265
25694|Payroll Tax Payable|764|348896
41707|Payroll Taxes|6637|401183
41708|Accrued Salaries|4810|401183
29023|DUES RECIEVED IN ADVANCE|23210|352560
29031|CURRENT YEAR BUSINESS INCOME TAX|7500|352560
29030|INCOME TAXES PAYABLE, MO 1120 Y/E 12-31-03 AND 04|32428|352560
29029|INCOME TAXES PAYABLE, FED 1120 Y/E 12-31-03 AND 04|195755|352560
29028|CURRENT YEAR PAYROLL TAXES AND PAYROLL DEDUCTIONS|20668|352560
29027|INCOME TAX PENALTY & INTEREST 990T|11998|352560
29026|INCOME TAX PAYABLE  990T|7412|352560
29025|LIUNA LOCAL UNION A DISTRICT COUNCIL PENSION FUND|59366|352560
29024|USPS PENSION FUND-VICKIE JONES|8083|352560
26905|FICA & WITHHOLDING PAYABLE|197|350153
26907|FUTA|143|350153
26906|TWC PAYBLE|58|350153
27912|PAYROLL TAXES WITHHELD AND ACCRUED|5732|350907
27984|Undisbursed Withholdings|562|350954
27985|Accrued Leave By President|42|350954
27031|ACCRUED SALARIES|987602|350365
27037|DEATH CLAIMS LIABILITY|114594|350365
27036|ACCRUED PENSION COST|6088840|350365
27035|ACCRUED HEALTH BENEFITS|24377673|350365
27034|DEFERRED PER CAPITA REVENUE|820736|350365
27033|ACCRUED VACATION|1231343|350365
27032|LOCAL UNION MONIES IN ESCROW|121261|350365
30020|Dues Paid In Advance|90298|360793
30016|Accrued Salaries|1494518|360793
30017|Deferred Compensation|323121|360793
30019|Deferred Rent Revenue|120333|360793
30018|Dues W/H Payable|267241|360793
30021|Accrued Exps - Premiums payable to Ins Underwriter|22135|360793
23913|PAYROLL TAXES DUE|1235|345177
26441|Accrued Payroll|126|349735
26516|MEMBER BENEFITS PAYABLE|47692|349770
28365|FEDERAL PAYROLL TAXES|935|351413
28366|STATE PAYROLL TAXES|623|351413
24529|PayrollTaxes|1003|346835
26964|941 TAX|3888|350280
26969|SALARIES|300|350280
26968|AFGE PER CAPITA|10787|350280
26967|STATE UNEMP TAX|5|350280
26966|STATE INCOME TAX|460|350280
26965|FUTA TAX|141|350280
60140|Bank of America Service Charges|103|463422
35622|Per Capita Dues Payable|28445|379960
35623|Legal Fees Payable|693|379960
19182|PAYROLL TAX PAYABLE|946|329650
19184|IRA WITHHELD|1234|329650
19183|IRA COMPANY MATCH PAYABLE|391|329650
19215|PAYROLL TAX|280|329937
23709|PAYROLL TAXES|2236|344697
23710|VACATION AND SICK LEAVE|16237|344697
29051|NONE|0|352564
24655|FUTA Tax for 2007|75|347489
24659|Colonial Disability Insurance|8415|347489
24658|Delta Dental|16754|347489
24657|State Payroll Taxes for December of 2007|759|347489
24656|Federal Payroll Taxes for December of 2007|1274|347489
33595|Paroll Liabilities|294|372421
25646|PER CAPITAL TAX PAYABLE|25703|348846
24355|FEDERAL UMEMPLOYMENT TAXES|73|346403
20492|PAYROLL TAXES PAYABLE|871|334613
23291|PAYROLL WITHOLDINGS|1571|343323
33296|SOCIAL SECURITY & MEDICARE|642|371148
33298|INCOME TAX WITHOLDING PAYABLE|40|371148
33297|FUTA TAX PAYABLE|58|371148
31030|PAYROLL LIABILTIES|3448|366259
23181|PAYROLL DEDUCTIONS PAYABLE|105|343175
30288|none|0|362694
40803|ACCRUED SALARY|6208|392170
23455|ACCRUED HEALTH INSURANCE PREMIUM|3617|344204
23466|CAPITAL LEASE PAYABLE|1483|344204
23465|WMC PCT PAYABLE|5429|344204
23464|PER CAPITA PAYABLE INTERNATIONAL|43504|344204
23463|REBATES PAYABLE|11925|344204
23462|ACCRUED VACATION|18085|344204
23461|SALARY LIEN PAYABLE|419|344204
23460|MWC CSA CONTRIBUTION PAYABLE|30|344204
23459|UNITED WAY PAYABLE|20|344204
23458|ACCRUED SALARIES|4899|344204
23457|SURETY BOND PAYABLE|50|344204
23456|RETIREMENT CONTRIBUTION ACCRUED|26293|344204
29919|OTHER LIABILITIES|30084|360359
26680|PAYROLL WITHHOLDINGS|73|349915
23642|ACCRUED PAYROLL TAXES|11958|344382
19964|Payroll Withholdings|810|333273
25305|Payroll taxes payable|799|348506
21423|Per capita taxes collected|21910|335497
24511|Insurance due to the Postal Data Center|1647|346688
25252|INTERNATIONAL UNION TIP DEDUCTION PAYABLE|16|348462
22192|Withheld Payroll Deductions|8540|338634
27487|Credit Card Payable|5000|350676
27497|Accrued Pension Payable|6304|350676
27496|Accrued Interest Payable - National Office|64263|350676
27495|Accrued Salaries|5034|350676
27494|County Withholding Payable|80|350676
27493|SUI Payable|44|350676
27492|FUTA Payable|477|350676
27491|City Withholding Payable|161|350676
27490|State Withholding Payable|522|350676
27489|Federal Withholding Payaable|951|350676
27488|FICA Tax Payable|2621|350676
20482|WITHHELD BENEFITS|4506|334555
28957|PAYROLL TAXES|4067|351874
22049|PAYROLL TAXES|2290|338000
33382|Deferred Compensation|3074841|371688
33385|Payroll Withholdings Payable|39019|371688
33384|SaveMart Settlement - Funds to Forward to Members|23888|371688
33383|Active Ballot Club|2978|371688
25465|PAYROLL TAXES PAYABLE|4868|348743
25468|ACCRUED SEVERENCE|80315|348743
25467|OTHER PAYROLL WITHHOLDINGS|615|348743
25466|PENSION LIABILITY|1392|348743
25634|FEDERAL INCOME TAXES PAYABLE|21013|348833
25635|STATE INCOME TAXES PAYABLE|5079|348833
21676|PAYROLL TAXES PAYABLE|870|336488
26814|Payroll taxes and withholdings|13832|350047
20162|Security deposits|3000|334039
20039|Payroll Withholdings|4534|333407
24461|STATE WITHHOLDING PAYABLE|603|346586
24639|State unemployment Contributions|135|347470
29192|Accrued Vacation Payable|15104|353689
29194|Income Taxes Payable|706|353689
29193|Accrued Wages and Payroll taxes|7299|353689
19627|VACATION WITHHOLDING|680|332136
19629|CLIC WITHHOLDING|103|332136
19628|WORK FEES WITHHOLDING|492|332136
28110|VACATION AND SICK LEAVE PAYABLE|50177|351012
28932|NONE|0|351826
26963|PAYROLL TAXES PAYABLE|589|350270
30960|Acrued Payroll|13817|364676
30963|Other Accrued Liabilities|1235|364676
30962|Ritiree Rebate Account|6975|364676
30961|Accrued Real Estate Taxes|30922|364676
40268|Accrued Payroll & W/H Taxes|10877|385861
25790|Wihheld Thrift Savings Plan Deposits|758|348987
29519|Payroll Taxes Withheld|27|355816
29520|Payroll Taxes Accrued - federal & state|1418|355816
22141|PAYROLL TAXES PAYABLE|2204|338487
22142|ACCRUED PAYROLL|23961|338487
28986|PAYROLL TAXES|6472|352151
28987|CAPITAL LEASE OBLIGATIONS|18115|352151
27886|Funds held for others|22497|350887
27887|Payroll liabilities|969|350887
25841|PERMIT FEES DUE TO INTERNATIONAL UNION|104827|349028
25842|PER CAPITA TAXES|15635|349028
19093|ACCRUED VACATION & SICK PAY|285141|329511
26518|FEDERAL WITHHOLDING|441|349773
26525|EMPLOYERS SHARE MEDICARE|67|349773
26524|EMPLOYERS SHARE FICA|288|349773
26523|FEDERAL UNEMPLOYMENT|47|349773
26522|STATE UNEMPLOYMENT|6|349773
26521|STATE INCOME TAX WITHHOLDING|498|349773
26520|MEDICARE WITHHELD|67|349773
26519|SOCIAL SECURITY WITHHELD|288|349773
26686|PENSION AND HEALTHCARE WITHHOLDINGS|1979|349922
26687|LOCAL INCOME TAX WITHHOLDINGS|677|349922
33756|Payroll Liabilities|4313|372905
25633|END OF YEAR INCOME TAX, FICA, MEDICARE, W/H|550|348830
30024|Payroll Liabilities Payroll|2487|360805
40973|DEFERRED RENT REVENUE|3400|394156
40975|SALARIES AND SALARY RELATED EXPENSES PAYABLE|214768|394156
40974|SECURITY DEPOSITS|10249|394156
26634|Credit card payable|57|349864
21438|C.O.P.E. WITHHELD|307|335509
21439|UNEMPLOYMENT TAXES PAYABLE|646|335509
24630|INSURANCE|59|347225
24628|PAYROLL TAXES PAYABLE|2515|347225
24629|THRIFT SAVINGS PLAN|585|347225
29701|Accrued Expenses|7000|358593
24433|Payroll Taxes Payable|2314|346525
20503|Security Deposits|1667|334626
31683|PAYROLL TAX PAYABLE|3198|368003
28942|Payroll Taxes Payable|3418|351832
25584|Credit Cards|317|348806
25589|Security Deposits|2271|348806
25588|Capital Lease Payable|31117|348806
25587|Accrued Compensation|214352|348806
25586|Employee Deductions|3800|348806
25585|Per Capita Payable|109981|348806
23965|FED 941 TAX|1373|345419
23970|CAP PCT|1015|345419
23969|IWD TAXES|80|345419
23968|IL PAYROLL TAX|227|345419
23967|IA PAYROLL TAX|743|345419
23966|FED 940 TAX|85|345419
26550|MEMBER INSURANCE PREMIUM PAYABLE|12188|349788
28584|Payroll Taxes and Deductions Payable|33201|351597
28585|From Members for Disbursements on their Behalf|576|351597
24880|PAYROLL TAXES|3010|347853
29689|Payroll taxes payable|1461|358450
21663|Powernet Credit Union - Auto|16245|336429
28397|Due to AFSCME Council 4|339097|351478
28399|Due to Chapters|735618|351478
28398|Due to AFSCME International|208962|351478
28520|Accrued Pension|1633054|351549
28524|Miscellaneous Accrued Expenses|783|351549
28523|Accrued Payroll and Payroll Taxes|126610|351549
28522|Accrued Severance|178000|351549
28521|Accrued Vacation|217000|351549
33655|Accrued payroll taxes|3957|372449
29907|Payroll Taxes Payable|3104|360046
29908|401(k) Withholding|480|360046
29987|WITHHOLDING LIABILTIES|4148|360645
28517|Vacation Accruals|46758|351544
28518|Death Burial Benefit Liability|30350|351544
27083|PENSION FUND PAYABLE|5689|350422
27086|401K WITHHELD|297|350422
27085|ACCRUED WAGES|5498|350422
27084|PAYROLL TAXES PAYABLE|5911|350422
24342|PAYROLL TAX LIABILITIES|1759|346389
24346|ADVANCE FROM SEIU CHILD CARE|4986|346389
24345|ADVANCES, SPECIAL PROJECTS|1681|346389
24344|ADVANCES, RX FOR PA|102501|346389
24343|DEFERRED 585 RETIREE INCOME|2283|346389
28592|PER CAPITA TAX PAYABLE|29659|351600
20216|PAYROLL WITHHOLDINGS|8710|334174
20217|CONTRACTOR BONDS PAYABLE|70000|334174
23659|FEDERAL INCOME TAXES 941|2370|344462
23665|PER CAPITA TAXES - CAP COUNCIL|2110|344462
23664|PER CAPITA TAXES - INTERNATIONAL|43656|344462
23663|UNEMPLOYMENT TAXES, STATE|1115|344462
23662|UNEMPLOYMENT TAXES, FEDERAL 940|206|344462
23661|CITY INCOME TAXES|173|344462
23660|STATE INCOME TAXES FORWARD|727|344462
19684|Payroll Liabilities|12073|332250
19686|Vendors Withheld Taxes Payable|6790|332250
19685|Medical Plan Payable|5688|332250
29448|MEMBERS' CONTINGENCY FUND SAVINGS|66867|355194
29450|EMPLOYEES - EXCESS FICA WITHHOLDINGS|1554|355194
29449|INTERNATIONAL DUES WITHHELD|466|355194
34313|ACCRUED VACATION-SICK PAYABLE|594052|375640
34314|PENSION PAYABLE|91369|375640
20129|STATE WITHHOLDING|182|333852
23117|CITY OF LORAIN INCOME TAXES WITHHELD|145|342723
23123|UNION DUES WITHHELD|365|342723
23122|OHIO SCHOOL DISTRICT INCOME TAXES|5|342723
23121|OHIO BUREAU OF WORKERS COMP INS|1369|342723
23120|OHIO DEPT OF JOB & FAMILY SERVICES|338|342723
23119|OHIO STATE INCOME TAXES WITHHELD|515|342723
