OID|INV_TYPE|NAME|AMOUNT|RPT_ID
330451|701|Ishares S&P Mid-cap|50719|708665
330452|701|PIMCO Income 12|63123|708665
330453|701|Vanguard Value ETF Index|35952|708665
330454|701|Columbia Strategic Income|52835|708665
330455|701|Doubleline Shiller Enc Cape|41374|708665
330456|701|Lord Abbett Short Duration|47347|708665
330457|701|Thornburg Limited-Term|47246|708665
330458|701|Western Asset Core Plus|26288|708665
330459|705|Other Investments Total Cost||708665
330460|706|Other Investments Total Book Value||708665
333690|703|Marketable Securities Total Cost||710669
333691|704|Marketable Securities Total BookValue||710669
333692|705|Other Investments Total Cost||710669
333693|706|Other Investments Total Book Value||710669
331237|703|Marketable Securities Total Cost||709659
331238|704|Marketable Securities Total BookValue||709659
331239|705|Other Investments Total Cost||709659
331240|706|Other Investments Total Book Value||709659
331213|703|Marketable Securities Total Cost|1848523|709656
331214|704|Marketable Securities Total BookValue|1855856|709656
331215|701|FED HM LN Mtg Corp 1% due 12/30/24|198755|709656
331216|701|FED HM LN Mtg Corp 1.5% due 10/27/28|137862|709656
331217|701|UST INFL .625% Due 1/15/24|133635|709656
331218|701|Verizon Communications 2,2625 due 1/15/24|148727|709656
331219|701|JP Morgan Chase Strip due 11/30/27|148727|709656
331220|701|Wells Fargo Step due 12/6/27|149966|709656
331221|701|Wells Fargo 3% due 10/23/26|201326|709656
331222|701|SCH TReasuty MMK|154657|709656
331223|705|Other Investments Total Cost|77648|709656
331224|706|Other Investments Total Book Value|77648|709656
334385|703|Marketable Securities Total Cost|0|711082
334386|704|Marketable Securities Total BookValue|0|711082
334387|705|Other Investments Total Cost|0|711082
334388|706|Other Investments Total Book Value|0|711082
332934|703|Marketable Securities Total Cost|0|710418
332935|704|Marketable Securities Total BookValue|0|710418
332936|705|Other Investments Total Cost|0|710418
332937|706|Other Investments Total Book Value|0|710418
332628|703|Marketable Securities Total Cost|544157|710298
332629|704|Marketable Securities Total BookValue|548190|710298
332630|701|INVESCO BULLETSHARES |286341|710298
332631|705|Other Investments Total Cost||710298
332632|706|Other Investments Total Book Value||710298
334210|703|Marketable Securities Total Cost||710887
334211|704|Marketable Securities Total BookValue||710887
334212|705|Other Investments Total Cost||710887
334213|706|Other Investments Total Book Value||710887
333562|703|Marketable Securities Total Cost||710632
333563|704|Marketable Securities Total BookValue||710632
333564|705|Other Investments Total Cost||710632
333565|706|Other Investments Total Book Value||710632
333663|703|Marketable Securities Total Cost|0|710659
333664|704|Marketable Securities Total BookValue|0|710659
333665|705|Other Investments Total Cost|0|710659
333666|706|Other Investments Total Book Value|0|710659
352056|703|Marketable Securities Total Cost|150022|732578
352057|704|Marketable Securities Total BookValue|142159|732578
352058|701|Blackrock Gobal|142159|732578
352059|705|Other Investments Total Cost||732578
352060|706|Other Investments Total Book Value||732578
352240|703|Marketable Securities Total Cost||732886
352241|704|Marketable Securities Total BookValue||732886
352242|705|Other Investments Total Cost|1365999|732886
352243|706|Other Investments Total Book Value|1344745|732886
352244|702|Teamster Power LLC|1344745|732886
341419|703|Marketable Securities Total Cost|8226|721458
341420|704|Marketable Securities Total BookValue|8226|721458
341421|701|212 shs of Pulte Stock|8226|721458
341422|705|Other Investments Total Cost||721458
341423|706|Other Investments Total Book Value||721458
350933|703|Marketable Securities Total Cost||729829
350934|704|Marketable Securities Total BookValue||729829
350935|705|Other Investments Total Cost||729829
350936|706|Other Investments Total Book Value|528830|729829
350937|702|FORETHOUGHT LIFE INSURANCE COMPANY ANNUITY|113843|729829
350938|702|FORETHOUGHT LIFE INSURANCE COMPANY ANNUITY|156028|729829
350939|702|GREAT AMERICAN LIFE INSURANCE COMPANY ANNUITY|103703|729829
350940|702|GREAT AMERICAN LIFE INSURANCE COMPANY ANNUITY|155256|729829
357308|703|Marketable Securities Total Cost|5196736|737206
357309|704|Marketable Securities Total BookValue|6077159|737206
357310|701|VANGUARD INT TERM CORP ETF|434857|737206
357311|701|VANGUARD SHORT TERM CORP ETF|362204|737206
357312|701|ARTISAN PARTNERS INTL MUTUAL FUND|380844|737206
357313|701|PRINCIPAL MIDCAP MUTUAL FUND|376994|737206
357314|705|Other Investments Total Cost|20000|737206
357315|706|Other Investments Total Book Value|20000|737206
357316|702|UNION BANK AND TRUST CO. STOCK|20000|737206
342444|703|Marketable Securities Total Cost||722272
342445|704|Marketable Securities Total BookValue||722272
342446|705|Other Investments Total Cost||722272
342447|706|Other Investments Total Book Value||722272
338573|703|Marketable Securities Total Cost||719564
338574|704|Marketable Securities Total BookValue||719564
338575|705|Other Investments Total Cost||719564
338576|706|Other Investments Total Book Value||719564
346516|703|Marketable Securities Total Cost|952897|724413
346517|704|Marketable Securities Total BookValue|952897|724413
346518|701|Amal. Bk of New York - Common Stock |952897|724413
346519|705|Other Investments Total Cost|28396|724413
346520|706|Other Investments Total Book Value|28396|724413
346521|702|None|0|724413
334206|703|Marketable Securities Total Cost||710886
334207|704|Marketable Securities Total BookValue||710886
334208|705|Other Investments Total Cost||710886
334209|706|Other Investments Total Book Value||710886
342819|703|Marketable Securities Total Cost|167000|722442
342820|704|Marketable Securities Total BookValue|249831|722442
342821|705|Other Investments Total Cost||722442
342822|706|Other Investments Total Book Value||722442
343267|703|Marketable Securities Total Cost||722704
343268|704|Marketable Securities Total BookValue||722704
343269|705|Other Investments Total Cost||722704
343270|706|Other Investments Total Book Value||722704
357655|703|Marketable Securities Total Cost|1728513|737747
357656|704|Marketable Securities Total BookValue|2358256|737747
357657|701|                                                  ||737747
357658|705|Other Investments Total Cost|297943|737747
357659|706|Other Investments Total Book Value|297943|737747
335816|703|Marketable Securities Total Cost|1040165|713065
335817|704|Marketable Securities Total BookValue|1107871|713065
335818|701|BLACKROCK FUNDS II MULTI ASSET INCOME PORT|812365|713065
335819|701|JOHN HANCOCK III DISCIPLINED VALUE CL A|295506|713065
335820|705|Other Investments Total Cost|4034814|713065
335821|706|Other Investments Total Book Value|4034814|713065
334644|704|Marketable Securities Total BookValue||711559
334645|705|Other Investments Total Cost||711559
334646|706|Other Investments Total Book Value||711559
334643|703|Marketable Securities Total Cost||711559
335306|703|Marketable Securities Total Cost|2963212|712618
335307|704|Marketable Securities Total BookValue|2979274|712618
335308|705|Other Investments Total Cost||712618
335309|706|Other Investments Total Book Value||712618
352176|703|Marketable Securities Total Cost|2469622|732716
352177|704|Marketable Securities Total BookValue|2725651|732716
352178|701|Vanguard Funds Business Account|2725651|732716
352179|705|Other Investments Total Cost||732716
352180|706|Other Investments Total Book Value||732716
335786|703|Marketable Securities Total Cost||713032
335787|704|Marketable Securities Total BookValue||713032
335788|705|Other Investments Total Cost||713032
335789|706|Other Investments Total Book Value||713032
336699|703|Marketable Securities Total Cost||715558
336700|704|Marketable Securities Total BookValue||715558
336701|705|Other Investments Total Cost|59274|715558
336702|706|Other Investments Total Book Value|59274|715558
346552|703|Marketable Securities Total Cost|0|724460
346553|704|Marketable Securities Total BookValue|0|724460
346554|705|Other Investments Total Cost|0|724460
346555|706|Other Investments Total Book Value|0|724460
342912|703|Marketable Securities Total Cost||722521
342913|704|Marketable Securities Total BookValue||722521
342914|705|Other Investments Total Cost||722521
342915|706|Other Investments Total Book Value||722521
330804|703|Marketable Securities Total Cost|519580|709370
330805|704|Marketable Securities Total BookValue|545902|709370
330806|701|LPL MFS VALUE FUND CLASS A|58756|709370
330807|701|LPL MFS GROWTH FUND CLASS A|72235|709370
330808|701|LPL TOTAL RETURN FUND CLASS A|95422|709370
330809|701|LPL MFS TECHNOLOGY FUND CLASS A|62623|709370
330810|701|LPL MASSACHUSETTS MFS INVEST TRUST|56768|709370
330811|701|MFS CORPORATE BOND FUND|77341|709370
330812|701|MFS HIGH INCOME FUND CLASS A|59788|709370
330813|701|MFS DIVERSIFIED INCOME FUND CLASS A|62519|709370
330814|701|CASH HOLDINGS|450|709370
330815|705|Other Investments Total Cost||709370
330816|706|Other Investments Total Book Value||709370
337345|703|Marketable Securities Total Cost||717383
337346|704|Marketable Securities Total BookValue||717383
337347|705|Other Investments Total Cost||717383
337348|706|Other Investments Total Book Value||717383
330857|703|Marketable Securities Total Cost|249310|709411
330858|704|Marketable Securities Total BookValue|290666|709411
330859|701|BLACKROCK EQUITY|60281|709411
330860|701|BLACKROCK GLOBAL|74602|709411
330861|701|DELAWARE INVESTMENTS|28363|709411
330862|701|FRANKLIN RISING FUND|58402|709411
330863|701|FRANKLIN INCOME FUND|34599|709411
330864|701|FRANKLIN UTILITIES FUND|16484|709411
330865|705|Other Investments Total Cost|0|709411
330866|706|Other Investments Total Book Value|0|709411
330867|702|NONE|0|709411
337837|701|VANGUARD FTSE DEVELOPED MARKETS|26568|718584
337833|703|Marketable Securities Total Cost|108092|718584
337838|701|VANGUARD S&P 500 INDEX|47328|718584
337839|701|VANGUARD EMERGING MARKETS VIPERS INDEX|7471|718584
337840|701|VANGUARD EXTENDED MARKET EXCHANGE|9071|718584
337841|705|Other Investments Total Cost||718584
337842|706|Other Investments Total Book Value||718584
337834|704|Marketable Securities Total BookValue|124426|718584
337835|701|VANGUARD TOTAL INTL BOND|10015|718584
337836|701|VANGUARD SHORT TERM BOND|9190|718584
345651|703|Marketable Securities Total Cost|1244138|723839
345652|704|Marketable Securities Total BookValue|1244138|723839
345653|701|Vanguard Star Fund|1244138|723839
345654|705|Other Investments Total Cost||723839
345655|706|Other Investments Total Book Value||723839
337044|703|Marketable Securities Total Cost||716716
337045|704|Marketable Securities Total BookValue||716716
337046|705|Other Investments Total Cost||716716
337047|706|Other Investments Total Book Value||716716
336009|703|Marketable Securities Total Cost||713173
336010|704|Marketable Securities Total BookValue||713173
336011|705|Other Investments Total Cost||713173
336012|706|Other Investments Total Book Value||713173
335993|701|MERRILL LYNCH SERVICE AWARD ACCOUNT|481458|713160
335990|703|Marketable Securities Total Cost|990652|713160
335994|705|Other Investments Total Cost||713160
335995|706|Other Investments Total Book Value||713160
335991|704|Marketable Securities Total BookValue|990652|713160
335992|701|FIRST ALLIED SPECIAL ACCOUNT|509194|713160
331113|703|Marketable Securities Total Cost|910054|709616
331114|704|Marketable Securities Total BookValue|910978|709616
331115|701|Unit FTS Baker's Dozen July 2018|87324|709616
331116|701|Unit FTS Forward Looking Value 6|88381|709616
331117|701|Unit FT S&P Intl Dividend Aristrocrats 3Q18|51015|709616
331118|701|Unit FTS Baker's Dozen December 2018|53476|709616
331119|701|Unit FT SMID Capital Strength 42|72866|709616
331120|701|Unit Morgan Stanley Stocks for 2021|206351|709616
331121|705|Other Investments Total Cost||709616
331122|706|Other Investments Total Book Value||709616
351887|703|Marketable Securities Total Cost||732055
351888|704|Marketable Securities Total BookValue||732055
351889|705|Other Investments Total Cost|126639|732055
351890|706|Other Investments Total Book Value|126639|732055
351891|702|Certificates of Deposit|126639|732055
350654|705|Other Investments Total Cost||729323
350652|703|Marketable Securities Total Cost|0|729323
350655|706|Other Investments Total Book Value||729323
350653|704|Marketable Securities Total BookValue|0|729323
338069|703|Marketable Securities Total Cost||718955
338070|704|Marketable Securities Total BookValue||718955
338071|705|Other Investments Total Cost|3474|718955
338072|706|Other Investments Total Book Value|3474|718955
333967|703|Marketable Securities Total Cost|0|710764
333968|704|Marketable Securities Total BookValue|0|710764
333969|705|Other Investments Total Cost|0|710764
333970|706|Other Investments Total Book Value|0|710764
342640|703|Marketable Securities Total Cost||722357
342641|704|Marketable Securities Total BookValue||722357
342642|705|Other Investments Total Cost|23800|722357
342643|706|Other Investments Total Book Value|23800|722357
342644|702|Minneapolis Labor Temple Association Stock|23750|722357
344525|704|Marketable Securities Total BookValue||723340
344524|703|Marketable Securities Total Cost||723340
344526|705|Other Investments Total Cost||723340
344527|706|Other Investments Total Book Value||723340
336101|704|Marketable Securities Total BookValue|50253|713218
336100|703|Marketable Securities Total Cost||713218
336102|701|Principal Capital Appreciation Class A|11812|713218
336103|701|Principal Real Estate Sec FD Class A|15210|713218
336104|701|Principal Gov & High Quality Bond Class|6726|713218
336105|701|179.151 American Fund Short term Bond|7234|713218
336106|705|Other Investments Total Cost||713218
336107|706|Other Investments Total Book Value||713218
347753|703|Marketable Securities Total Cost|628152|725250
347754|704|Marketable Securities Total BookValue|628152|725250
347755|701|BLACKROCK FLOATING RATE|167408|725250
347756|705|Other Investments Total Cost|246440|725250
347757|706|Other Investments Total Book Value|246440|725250
347758|702|CD GOLDMAN SACHS BK|246440|725250
335018|703|Marketable Securities Total Cost|56428086|712123
335019|704|Marketable Securities Total BookValue|56428086|712123
335020|701|LORD ABBETT SHORT DURATION INCOME FUND A|11787497|712123
335021|705|Other Investments Total Cost||712123
335022|706|Other Investments Total Book Value||712123
336116|703|Marketable Securities Total Cost|1420|713226
336117|704|Marketable Securities Total BookValue|1948|713226
336118|705|Other Investments Total Cost||713226
336119|706|Other Investments Total Book Value||713226
337200|703|Marketable Securities Total Cost|0|716977
337201|704|Marketable Securities Total BookValue|0|716977
337202|705|Other Investments Total Cost|0|716977
337203|706|Other Investments Total Book Value|0|716977
336752|703|Marketable Securities Total Cost|0|715705
336753|704|Marketable Securities Total BookValue|0|715705
336754|705|Other Investments Total Cost|0|715705
336755|706|Other Investments Total Book Value|0|715705
343115|703|Marketable Securities Total Cost|2575985|722615
343116|704|Marketable Securities Total BookValue|2708351|722615
343117|701|Principal SAM Balanced CL A|167512|722615
343118|701|PIMCO Income Fund|1041759|722615
343119|701|Principal SAM Flexible Income|948399|722615
343120|701|Putnam Short Duration Bond|256134|722615
343121|705|Other Investments Total Cost||722615
343122|706|Other Investments Total Book Value||722615
336234|703|Marketable Securities Total Cost||713332
336235|704|Marketable Securities Total BookValue||713332
336236|705|Other Investments Total Cost||713332
336237|706|Other Investments Total Book Value||713332
333475|703|Marketable Securities Total Cost|4022376|710608
333476|704|Marketable Securities Total BookValue|3994054|710608
333477|701|iShares Corp S&P Midcap ETF|203445|710608
333478|705|Other Investments Total Cost|122936|710608
333479|706|Other Investments Total Book Value|845103|710608
333480|702|Investment in UFCW Local 1776 Limited Partnership|845103|710608
347867|703|Marketable Securities Total Cost||725305
347868|704|Marketable Securities Total BookValue||725305
347869|705|Other Investments Total Cost||725305
347870|706|Other Investments Total Book Value||725305
349065|703|Marketable Securities Total Cost|77019|726231
349066|704|Marketable Securities Total BookValue|69857|726231
349067|701|JENNISON GROWTH FUND|6615|726231
349068|701|MAINSTAY FUNDS|5366|726231
349069|701|NEUBERGER BERMAN EQUITY FUND|5847|726231
349070|701|DAVIS NEW YORK VENTURE FUND|5519|726231
349071|701|PIMCO FUNDS PAC INVT|37648|726231
349072|705|Other Investments Total Cost||726231
349073|706|Other Investments Total Book Value||726231
341599|703|Marketable Securities Total Cost||721785
341600|704|Marketable Securities Total BookValue||721785
341601|705|Other Investments Total Cost||721785
341602|706|Other Investments Total Book Value||721785
348929|703|Marketable Securities Total Cost|10046|726107
348930|704|Marketable Securities Total BookValue|18770|726107
348931|701|Fidelity Gov Money Fund|4857|726107
348932|701|Interbond Fund|4037|726107
348933|701|Value Fund|9876|726107
348934|705|Other Investments Total Cost||726107
348935|706|Other Investments Total Book Value||726107
336687|703|Marketable Securities Total Cost|2210|715414
336688|704|Marketable Securities Total BookValue|2210|715414
336689|705|Other Investments Total Cost||715414
336690|706|Other Investments Total Book Value||715414
353681|703|Marketable Securities Total Cost|0|735371
353682|704|Marketable Securities Total BookValue|0|735371
353683|705|Other Investments Total Cost|0|735371
353684|706|Other Investments Total Book Value|0|735371
336514|705|Other Investments Total Cost|0|714678
336512|703|Marketable Securities Total Cost|0|714678
336515|706|Other Investments Total Book Value|0|714678
336513|704|Marketable Securities Total BookValue|0|714678
342697|703|Marketable Securities Total Cost|451230|722381
342698|704|Marketable Securities Total BookValue|457821|722381
342699|701|AMERN US GOVT SECS FUND CL A|74699|722381
342700|701|BOND FUND OF AMERICA|72789|722381
342701|701|GROWTH FUND OF AMERICA|99511|722381
342702|701|INTER BOND FD OF AMERICA|75589|722381
342703|701|INVESTMENT CO OF AMERICA|96583|722381
342704|701|AMERICAN WASH MUTUAL INV A|38650|722381
342705|705|Other Investments Total Cost||722381
342706|706|Other Investments Total Book Value||722381
348826|703|Marketable Securities Total Cost|0|725983
348827|704|Marketable Securities Total BookValue|0|725983
348828|705|Other Investments Total Cost|0|725983
348829|706|Other Investments Total Book Value|0|725983
350602|703|Marketable Securities Total Cost||729261
350603|704|Marketable Securities Total BookValue||729261
350604|705|Other Investments Total Cost||729261
350605|706|Other Investments Total Book Value||729261
347518|703|Marketable Securities Total Cost|816861|725108
347519|704|Marketable Securities Total BookValue|816861|725108
347520|701|AMERICAN FUNDS|180004|725108
347521|701|BLACKROCK GLOBAL|52524|725108
347522|701|COHEN & STEERS|54838|725108
347523|701|DOUBLE TOTAL RETURN|54548|725108
347524|701|FRANKLIN INCOME FUND|147155|725108
347525|701|INVESCO S|75142|725108
347526|701|METROPOLITAN WEST|44833|725108
347527|701|PIMCO FUNDS|48434|725108
347528|705|Other Investments Total Cost||725108
347529|706|Other Investments Total Book Value||725108
350587|703|Marketable Securities Total Cost||729250
350588|704|Marketable Securities Total BookValue||729250
350589|705|Other Investments Total Cost||729250
350590|706|Other Investments Total Book Value||729250
346560|703|Marketable Securities Total Cost||724532
346561|704|Marketable Securities Total BookValue||724532
346562|705|Other Investments Total Cost|68978|724532
346563|706|Other Investments Total Book Value|68978|724532
349803|703|Marketable Securities Total Cost||727883
349804|704|Marketable Securities Total BookValue||727883
349805|705|Other Investments Total Cost||727883
349806|706|Other Investments Total Book Value||727883
347146|705|Other Investments Total Cost|0|724921
347144|703|Marketable Securities Total Cost|0|724921
347147|706|Other Investments Total Book Value|0|724921
347145|704|Marketable Securities Total BookValue|0|724921
349874|703|Marketable Securities Total Cost||728058
349875|704|Marketable Securities Total BookValue||728058
349876|705|Other Investments Total Cost||728058
349877|706|Other Investments Total Book Value||728058
343931|703|Marketable Securities Total Cost|452192|723075
343932|704|Marketable Securities Total BookValue|452192|723075
343933|701|Franklin Growth Opportunities|91097|723075
343934|701|Franklin Custodian|37157|723075
343935|701|Franklin Mutual Global Discovery|41210|723075
343936|701|Franklin Rising Dividend|124432|723075
343937|701|Franklin Strategic Income|34639|723075
343938|701|Franklin Value Fund|88282|723075
343939|701|Templeton Global Bond|35375|723075
343940|705|Other Investments Total Cost||723075
343941|706|Other Investments Total Book Value||723075
343723|703|Marketable Securities Total Cost||722955
343724|704|Marketable Securities Total BookValue||722955
343725|705|Other Investments Total Cost||722955
343726|706|Other Investments Total Book Value||722955
345961|704|Marketable Securities Total BookValue|4575|723984
345962|705|Other Investments Total Cost||723984
345963|706|Other Investments Total Book Value||723984
345960|703|Marketable Securities Total Cost|4575|723984
329268|703|Marketable Securities Total Cost|0|706252
329269|704|Marketable Securities Total BookValue|0|706252
329270|701|NONE|0|706252
329271|705|Other Investments Total Cost|0|706252
329272|706|Other Investments Total Book Value|0|706252
329273|702|NONE|0|706252
349341|703|Marketable Securities Total Cost||726695
349342|704|Marketable Securities Total BookValue||726695
349343|705|Other Investments Total Cost|110446|726695
349344|706|Other Investments Total Book Value|110446|726695
349345|702|7 YEAR CD|110446|726695
338005|703|Marketable Securities Total Cost|20946|718829
338006|704|Marketable Securities Total BookValue|20946|718829
338007|701|Fairholme-Mutual Fund|8277|718829
338008|701|Harbor-Mutual Fund|5099|718829
338009|705|Other Investments Total Cost||718829
338010|706|Other Investments Total Book Value||718829
339573|701|BERKLEY W R CORP SUB DEBENTURE|5179|720442
339571|703|Marketable Securities Total Cost|25222|720442
339574|701|METLIFE INC PFD SER E|10225|720442
339575|701|PUBLIC STORAGE DEP SHS REPSTG|9818|720442
339576|705|Other Investments Total Cost||720442
339577|706|Other Investments Total Book Value||720442
339572|704|Marketable Securities Total BookValue|25222|720442
349808|704|Marketable Securities Total BookValue||727894
349807|703|Marketable Securities Total Cost||727894
349809|705|Other Investments Total Cost||727894
349810|706|Other Investments Total Book Value||727894
346428|703|Marketable Securities Total Cost||724320
346429|704|Marketable Securities Total BookValue||724320
346430|705|Other Investments Total Cost||724320
346431|706|Other Investments Total Book Value||724320
340003|703|Marketable Securities Total Cost||720660
340004|704|Marketable Securities Total BookValue||720660
340005|705|Other Investments Total Cost||720660
340006|706|Other Investments Total Book Value||720660
347431|703|Marketable Securities Total Cost||725078
347432|704|Marketable Securities Total BookValue||725078
347433|705|Other Investments Total Cost||725078
347434|706|Other Investments Total Book Value||725078
345958|705|Other Investments Total Cost||723981
345956|703|Marketable Securities Total Cost||723981
345959|706|Other Investments Total Book Value||723981
345957|704|Marketable Securities Total BookValue||723981
345637|703|Marketable Securities Total Cost||723824
345638|704|Marketable Securities Total BookValue||723824
345639|705|Other Investments Total Cost|90|723824
345640|706|Other Investments Total Book Value|90|723824
339599|703|Marketable Securities Total Cost||720456
339600|704|Marketable Securities Total BookValue||720456
339601|705|Other Investments Total Cost||720456
339602|706|Other Investments Total Book Value||720456
329337|703|Marketable Securities Total Cost||706300
329338|704|Marketable Securities Total BookValue||706300
329339|705|Other Investments Total Cost|850000|706300
329340|706|Other Investments Total Book Value|850000|706300
329341|702|36.56% OWNERSHIP IN BUILDING CORPORATION|850000|706300
330762|703|Marketable Securities Total Cost||709294
330763|704|Marketable Securities Total BookValue||709294
330764|705|Other Investments Total Cost||709294
330765|706|Other Investments Total Book Value||709294
331186|703|Marketable Securities Total Cost||709649
331187|704|Marketable Securities Total BookValue||709649
331188|705|Other Investments Total Cost||709649
331189|706|Other Investments Total Book Value||709649
339245|703|Marketable Securities Total Cost||720168
339246|704|Marketable Securities Total BookValue||720168
339247|705|Other Investments Total Cost||720168
339248|706|Other Investments Total Book Value||720168
332558|703|Marketable Securities Total Cost||710275
332559|704|Marketable Securities Total BookValue||710275
332560|705|Other Investments Total Cost||710275
332561|706|Other Investments Total Book Value||710275
344450|703|Marketable Securities Total Cost||723305
344451|704|Marketable Securities Total BookValue||723305
344452|705|Other Investments Total Cost||723305
344453|706|Other Investments Total Book Value|-182810|723305
344454|702|NALC Building Corp, negative retained earnings|-182810|723305
343536|704|Marketable Securities Total BookValue|0|722884
343535|703|Marketable Securities Total Cost|0|722884
343537|705|Other Investments Total Cost|0|722884
343538|706|Other Investments Total Book Value|0|722884
346263|705|Other Investments Total Cost||724177
346261|703|Marketable Securities Total Cost||724177
346264|706|Other Investments Total Book Value||724177
346262|704|Marketable Securities Total BookValue||724177
347588|703|Marketable Securities Total Cost||725152
347589|704|Marketable Securities Total BookValue||725152
347590|705|Other Investments Total Cost||725152
347591|706|Other Investments Total Book Value||725152
350507|703|Marketable Securities Total Cost||729084
350508|704|Marketable Securities Total BookValue||729084
350509|705|Other Investments Total Cost||729084
350510|706|Other Investments Total Book Value||729084
337846|706|Other Investments Total Book Value||718585
337843|703|Marketable Securities Total Cost||718585
337844|704|Marketable Securities Total BookValue||718585
337845|705|Other Investments Total Cost||718585
344754|703|Marketable Securities Total Cost|152279|723449
344755|704|Marketable Securities Total BookValue|163101|723449
344756|701|Matrix Mutual Funds|163101|723449
344757|705|Other Investments Total Cost||723449
344758|706|Other Investments Total Book Value||723449
338500|703|Marketable Securities Total Cost||719459
338501|704|Marketable Securities Total BookValue||719459
338502|705|Other Investments Total Cost||719459
338503|706|Other Investments Total Book Value||719459
350498|706|Other Investments Total Book Value||729038
350494|703|Marketable Securities Total Cost||729038
350499|702|N/A|0|729038
350495|704|Marketable Securities Total BookValue||729038
350496|701|N/A|0|729038
350497|705|Other Investments Total Cost||729038
346948|703|Marketable Securities Total Cost||724865
346949|704|Marketable Securities Total BookValue||724865
346950|705|Other Investments Total Cost|309158|724865
346951|706|Other Investments Total Book Value|309158|724865
346952|702|REAL PROPERTY: 3062 NW 60TH AVE, FT LAUDERDALE, FL|309158|724865
343787|703|Marketable Securities Total Cost||722997
343788|704|Marketable Securities Total BookValue||722997
343789|705|Other Investments Total Cost||722997
343790|706|Other Investments Total Book Value||722997
348716|701|Nextera Energy|24812|725895
348702|703|Marketable Securities Total Cost|1877516|725895
348717|701|PPL Capital Funding|51380|725895
348718|701|The Southern CO|22745|725895
348719|701|Assured Guaranty Muni Hldgs|18598|725895
348720|705|Other Investments Total Cost|45633566|725895
348721|706|Other Investments Total Book Value|45633566|725895
348722|702|Tropical Letter Carriers Holding Corporation|45633566|725895
348703|704|Marketable Securities Total BookValue|1877516|725895
348704|701|Synchrony BK|200000|725895
348705|701|Goldman Sachs NY|242069|725895
348706|701|Capital One Bk|245000|725895
348707|701|Comenity Bank Jumbo|100000|725895
348708|701|State Bank Ind NY City|122000|725895
348709|701|Discover Bk Greenwood DEL|42000|725895
348710|701|Morgan Stanley BK SLV|245000|725895
348711|701|Morgan Stanley Private BK NY|245000|725895
348712|701|Sallie Mae BK SLC|45000|725895
348713|701|J P Morgan Chase Columbus OH|225000|725895
348714|701|AT&T|22888|725895
348715|701|BB&T Corp|26023|725895
350202|703|Marketable Securities Total Cost||728598
350203|704|Marketable Securities Total BookValue||728598
350204|705|Other Investments Total Cost||728598
350205|706|Other Investments Total Book Value||728598
349074|703|Marketable Securities Total Cost||726248
349075|704|Marketable Securities Total BookValue||726248
349076|705|Other Investments Total Cost|0|726248
349077|706|Other Investments Total Book Value|0|726248
345707|703|Marketable Securities Total Cost||723869
345708|704|Marketable Securities Total BookValue||723869
345709|701|we own no securities|0|723869
345710|705|Other Investments Total Cost||723869
345711|706|Other Investments Total Book Value||723869
348346|703|Marketable Securities Total Cost||725561
348347|704|Marketable Securities Total BookValue||725561
348348|705|Other Investments Total Cost||725561
348349|706|Other Investments Total Book Value||725561
