OID|MEMBERSHIP_TYPE|CATEGORY|NUMBER|VOTING_ELIGIBILITY|RPT_ID
229346|2101|ACTIVE|64|T|637369
228228|2101|REGULAR MEMBER|25338|T|635126
222807|2101|APPRENTICE|120|T|626843
222806|2101|JOURNEYMAN|997|T|626843
222808|2101|RETIRED MEMBER|76|T|626843
222809|2101|EARLY RETIREE AND DISABLED|119|T|626843
222810|2101|HONORARY MEMBER|86|T|626843
222811|2101|CONTRACTOR|2|F|626843
222812|2102|Agency Fee Payers|0|F|626843
235137|2101|OFFICERS|7|T|642146
235138|2101|STEWARDS|48|T|642146
235139|2101|ACTIVE MEMBERS|3853|T|642146
235768|2101|Regular fully paid members|369|T|642678
236571|2101|MICHIGAN LOCAL UNIONS|154019|T|643274
236572|2102|Agency Fee Payers|0|F|643274
220974|2101|ACTIVE MEMBER|2325|T|622160
220975|2101|RETIRED MEMBER|15|F|622160
220976|2101|UNEMPLOYED MEMBER|2|F|622160
220977|2101|LIFE MEMBER|443|F|622160
220978|2101|OFFICIAL MEMBER|158|F|622160
220979|2102|Agency Fee Payers|0|F|622160
221182|2101|Active Members|3588|T|623802
226603|2101|A|19|T|630210
226604|2101|BA|946|T|630210
229267|2101|Regular members|580|T|637201
229268|2101|Retired members|22|T|637201
243243|2101|JOURNEYMEN|1462|T|657336
243244|2101|APPRENTICES|477|T|657336
243245|2101|RETIREES|300|F|657336
243246|2101|ARREARS MEMBERS|107|F|657336
243247|2102|Agency Fee Payers|0|F|657336
227121|2101|Direct Bill Members|128|T|630817
227122|2101|State Employed Members|1139|T|630817
227123|2101|County Employed Members|1347|T|630817
227124|2102|Agency Fee Payers|965|F|630817
226223|2101|Regular Member|267|T|629596
226224|2101|Conscientious Objectors|2|T|629596
229048|2101|FULL DUES PAYING MEMBERS|240|T|636812
226795|2101|FULL DUES PAYING MEMBERS|2185|T|630414
222167|2101|Journeyman|429|T|626398
222168|2101|Apprentices|84|F|626398
222169|2101|Retirees|358|T|626398
220775|2101|ACTIVE MEMBER|979|T|621698
220776|2101|RETIRED MEMBER|1|F|621698
220777|2101|UNEMPLOYED MEMBER|0|F|621698
220778|2101|LIFE MEMBER|134|F|621698
220779|2101|OFFICIAL MEMBER|63|F|621698
220780|2102|Agency Fee Payers|0|F|621698
234365|2101|UNION REPRESENTATIVES|463|T|641601
234366|2101|OFFICE CLERICAL|149|T|641601
234367|2101|COMMUNITY ACTIVISTS|11|T|641601
232498|2101|ACTIVE MEMBERS|45|T|640091
232499|2101|RETIRED MEMBERS|16|F|640091
237231|2101|Goodyear Tire and Rubber Company Employees|1900|T|643840
237232|2101|Rite-way Corp|72|T|643840
237233|2102|Agency Fee Payers|0|F|643840
230467|2101|Local Union|7|T|638473
231728|2101|Full time members|6760|T|639406
231729|2101|Part time members|263|T|639406
231730|2101|Part time part time members|23|T|639406
231731|2102|Agency Fee Payers|1071|F|639406
228343|2101|FULL DUES PAYING MEMBER.|625|T|635389
225480|2101|Members in Good Standing|3742|T|627901
225481|2102|Agency Fee Payers|0|F|627901
234710|2101|Members|1734|T|641850
234711|2102|Agency Fee Payers|1|F|641850
231535|2101|Regular Members|1200|T|639264
231536|2102|Agency Fee Payers|5|F|639264
237704|2101|Regular Members|443|T|647334
228762|2101|Regular Members|607|T|636167
226981|2101|Active Members|615|T|630602
235200|2101|Active|1356|T|642186
235201|2101|Retiree|110|F|642186
226273|2101|IN-SERVICE|404540|T|629655
226274|2101|RETIREES|214534|T|629655
226275|2101|AT-LARGE|7622|F|629655
226276|2101|SPECIAL CONSTITUENCY GROUPS|4338|F|629655
226277|2102|Agency Fee Payers|20560|F|629655
227910|2102|Agency Fee Payers|2|F|634366
227907|2101|RETIRED MEMBERS|265|T|634366
227908|2101|LIFETIME MEMBERS|9|T|634366
227909|2101|EXEMPT MEMBERS|40|T|634366
227906|2101|REGULAR DUES PAYING MEMBERS|806|T|634366
226737|2101|Members of Affiliated Unions|6458|F|630353
227189|2101|ACTIVE|551|T|631081
227190|2101|ASSOCIATE|229|F|631081
227191|2101|RETIRED|214|T|631081
231537|2101|"A"|146|T|639265
231538|2101|"BA"|1290|T|639265
231539|2101|Working Dues Members|10|F|639265
231540|2102|Agency Fee Payers|0|F|639265
226467|2101|Facility tech|153|T|630015
226465|2101|Engineering assistant|9|T|630015
226468|2101|Mainenance administrator|4|T|630015
226469|2101|Office clerical assistant|28|T|630015
226470|2101|OPT|57|T|630015
226471|2101|Service rep|12|T|630015
226472|2101|Service tech|143|T|630015
226473|2101|Digital tech|64|T|630015
226474|2101|Digital service rep|103|T|630015
226475|2101|Systems tech|3|T|630015
226476|2101|Wire tech|281|T|630015
226477|2101|Systems specialist tech|5|T|630015
226478|2101|Retail sales consultant|115|T|630015
226479|2101|Customer service rep|229|T|630015
226480|2101|Sales support specialist|11|T|630015
226481|2101|DASR|8|T|630015
226482|2101|Miscellaneous other categories|7|T|630015
226483|2101|Material service coordinator|1|T|630015
226484|2101|Sales consultant|208|T|630015
226485|2101|Customer support specialist|15|T|630015
226466|2101|Equipment tech|32|T|630015
237071|2101|FULL TIME DUES PAYING MEMBERS|400|T|643629
237072|2102|Agency Fee Payers|0|F|643629
225178|2101|Regular members (State and Non-state)|50342|T|627674
225179|2102|Agency Fee Payers|15233|F|627674
233935|2101|Active Members|4226|T|641244
233936|2101|Permit Fee Payers|421|F|641244
233937|2102|Agency Fee Payers|0|F|641244
226771|2101|GENERAL|585|T|630379
230463|2101|A|8|T|638466
230464|2101|BA|308|T|638466
234425|2101|Regular Members|8676|T|641638
234426|2101|Beck members|1|F|641638
234427|2101|Financial Core members|209|F|641638
234428|2101|Fee Payers|370|F|641638
235119|2101|Active Members|2412|T|642114
235120|2101|Permit Fee Payers|568|F|642114
235121|2102|Agency Fee Payers|6|F|642114
234400|2101|REGULAR MEMBERS|1042|T|641625
229115|2101|Roofers Union 70 members in good standing|301|T|636911
229116|2101|Superannuated|21|T|636911
229117|2101|Removed from rolls|10|T|636911
233810|2101|Regular|2733|T|641148
233811|2101|Retired|25|F|641148
222142|2101|BA|286|T|626355
222143|2102|Agency Fee Payers|0|F|626355
239444|2101|General Clerk,  Full Time Full dues paying employee|685|T|654822
239445|2101|PSE, Postal Service Employee, Full time dues paying employee|75|T|654822
228270|2101|Full dues|1033|T|635212
237151|2101|ACTIVE CAREER EMPLOYEES|1201|T|643706
237152|2101|POSTAL SUPPORT EMPLOYEES|191|T|643706
237153|2101|RETIRED, FULL DUES PAYING MEMBERS|4|T|643706
237658|2101|CAREER EMPLOYEE MEMBERSHIP (REGULAR)|1426|T|647198
237659|2101|NON-CAREER MEMBERSHIP (PSE)|119|T|647198
237660|2102|Agency Fee Payers|0|F|647198
236779|2102|Agency Fee Payers|0|F|643434
236775|2101|REGULAR MEMBERS|1286|T|643434
236776|2101|PSE|114|T|643434
236777|2101|RETIRED|182|F|643434
236778|2101|HONORARY MEMBERS|7|T|643434
227949|2101|REGULAR MEMBERSHIP PAYS FULL DUES|615|T|634485
227950|2101|POSTAL SUPPORT EMPLOYEES PAY REDUCED DUES|101|T|634485
227951|2102|Agency Fee Payers|0|F|634485
234531|2101|ACTIVE|1305|T|641698
237135|2101|Regular Members|1053|T|643680
237136|2101|Supervisory EAS employees|2|F|643680
235769|2101|REGULAR MEMBERS|728|T|642681
235770|2101|RETIRED MEMBERS|2|T|642681
236895|2101|USPS Employees|684|T|643499
236896|2101|Salmon Company Employees|157|T|643499
236897|2102|Agency Fee Payers|0|F|643499
237131|2101|ALL FULL PAYING MEMBERS COMPOSE OF CAREER AND PSE MEMBERS|1847|T|643672
233461|2101|ALL  MEMBERS ARE FULL PAYING DUES|1480|T|640905
238007|2101|ACTIVE DUES PAYING MEMBERS|1037|T|648486
238008|2101|ACTIVE NON-DUES PAYING MEMBERS|53|T|648486
238009|2101|ACTIVE REDUCED DUES PAYING MEMBERS|117|T|648486
238010|2101|RETIREE FULL DUES PAYING MEMBERS|8|T|648486
238011|2101|RETIREE REDUCED DUES PAYING MEMBERS|237|T|648486
235701|2101|ALL FULL PAYING DUES MEMBERS|869|T|642616
237848|2101|ACTIVE|1327|T|647836
235215|2101|FULL TIME MEMBERS|1596|T|642195
235216|2101|CASH PAY MEMBERS (Retired members who pay full dues in order to vote in local election.)|8|T|642195
235217|2101|NON CAREER MEMBERS|160|T|642195
235218|2101|RETIREE MEMBERS PAYING REDUCED DUES (Non-voting)|382|F|642195
229032|2101|CLERK CRAFT|291|T|636795
229033|2101|MAINTENANCE CRAFT|118|T|636795
229034|2101|MOTOR VEHICLE CRAFT|58|T|636795
229035|2101|POSTAL SUPPORT EMPLOYEES|48|T|636795
229036|2102|Agency Fee Payers|0|F|636795
236247|2101|Active|696|T|643040
236248|2102|Agency Fee Payers|0|F|643040
236306|2101|Full Dues Paying Career Employees - Full Voting Rights|792|T|643078
236307|2101|Reduced Dues Paying PSE Employees -Full Voting Rights|30|T|643078
229519|2101|Members|2008|T|637549
229520|2102|Agency Fee Payers|0|F|637549
234598|2101|REGULAR MEMBERS-CAREER|759|T|641756
234599|2101|REGULAR MEMBERS-PSE|81|T|641756
229019|2101|CAREER (CA) FULL TIME DUES PAYING MEMBERS|707|T|636775
229020|2101|POSTAL SUPPORT EMPLOYEE (PSE) PART TIME DUES PAYING|64|T|636775
230643|2101|Active Members|1159|T|638598
230644|2101|Other Managers|5|F|638598
230645|2101|Cash Pays|10|T|638598
230646|2101|PSE Active Members|75|T|638598
230647|2102|Agency Fee Payers|0|F|638598
238052|2101|CAREER EMPLOYEES|897|T|648587
238053|2101|POSTAL SUPPORT EMPLOYEES|190|T|648587
238054|2101|RETIREES|394|F|648587
229185|2101|DUES PAY MEMBERS|847|T|637033
229186|2102|Agency Fee Payers|0|F|637033
229405|2101|ACTIVE MEMBERS|581|T|637428
229406|2102|Agency Fee Payers|0|F|637428
231309|2101|REGULAR MEMBER|714|T|639123
227483|2101|REGULAR MEMBERS|105|T|632493
227484|2102|Agency Fee Payers|0|F|632493
235409|2101|Active|1308|T|642336
235410|2101|Retiree|548|T|642336
238125|2101|Active|864|T|648755
238126|2101|Retired|347|T|648755
238127|2101|Life Time Members|66|T|648755
233819|2101|Active|608|T|641158
233820|2101|Retired|192|T|641158
233821|2101|Life|20|T|641158
233822|2102|Agency Fee Payers|0|F|641158
228731|2101|ACTIVE MEMBERS|577|T|636149
228732|2101|RETIRED MEMBERS|182|T|636149
236780|2101|ACTIVE MEMBERS|1340|T|643435
236781|2101|RETIREE MEMBERS|429|T|643435
233142|2101|ACTIVE MEMBERS|1548|T|640651
233143|2101|RETIRED MEMBERS|564|T|640651
231031|2101|Regular members|785|T|638881
231032|2101|Retired members|156|T|638881
231033|2102|Agency Fee Payers|0|F|638881
232591|2101|ACTIVE DUES PAYING MEMBERS|2014|T|640159
232592|2101|ACTIVE NON-DUES PAYING MEMBERS|46|T|640159
232593|2101|RETIREE DUES PAYING MEMBERS|532|T|640159
232594|2101|RETIREE NON-DUES PAYING MEMBERS|43|T|640159
232595|2102|Agency Fee Payers|0|F|640159
237701|2101|ALL MEMBERS IN GOOD STANDING AND PAY FULL DUES|929|T|647320
220961|2101|ACTIVE MEMBER|1562|T|622112
220962|2101|RETIRED MEMBERS|416|T|622112
220963|2101|LIFE MEMBERS|108|T|622112
224840|2101|REGULAR MEMBERS|653|T|627528
224841|2101|RETIRED MEMBERS|128|T|627528
224842|2101|OWCP MEMBERS|17|T|627528
229809|2101|Active|1012|T|637897
229810|2101|Retiree|280|T|637897
225056|2101|REGULAR MEMBERS|3280|T|627625
225057|2101|RETIRED MEMBERS|732|T|627625
225058|2102|Agency Fee Payers|0|F|627625
232089|2101|ACTIVE MEMBERS PAYING FULL DUES|655|T|639729
232090|2101|INACTIVE MEMBERS PAYING $36.00 PER YEAR|193|T|639729
232091|2101|INACTIVE MEMBERS PAYING NO DUES|77|T|639729
230169|2101|Active Members|518|T|638174
230170|2101|Retired Members|318|T|638174
230171|2101|Associate Members|15|T|638174
229388|2101|Active members|1474|T|637412
229389|2101|Retired members|493|T|637412
229390|2101|Life members|254|T|637412
229391|2101|Retired members-direct pays|8|T|637412
229392|2101|Military service members|3|T|637412
233576|2101|Regular Members|866|T|640999
233577|2101|Retired Members|334|T|640999
233578|2101|Life Members|67|T|640999
229738|2101|Active|1204|T|637823
229739|2101|Retired|620|T|637823
229740|2101|Life|168|T|637823
234962|2101|Active|2127|T|642036
234963|2101|Retirees|638|T|642036
234964|2101|Associates|1|T|642036
229196|2101|Active members|701|T|637071
229197|2101|Retired Members|280|T|637071
229198|2102|Agency Fee Payers|0|F|637071
230542|2101|Active (working) Letter Carriers|750|T|638542
230543|2101|Retired Letter Carriers|290|T|638542
230544|2102|Agency Fee Payers|0|F|638542
236515|2101|Active|729|T|643229
236516|2101|Retired|286|T|643229
236517|2102|Agency Fee Payers|130|F|643229
230271|2101|ACTIVES|1569|T|638253
230272|2101|RETIREES|705|T|638253
230273|2102|Agency Fee Payers|0|F|638253
234839|2101|ACTIVE MEMBERS|2053|T|641957
234840|2101|RETIRED MEMBERS|896|T|641957
234841|2101|GOLD CARD MEMBERS|352|F|641957
234842|2102|Agency Fee Payers|0|F|641957
233629|2101|Active Members|851|T|641041
233630|2101|Retired Members|393|T|641041
233631|2101|Gold Card Members|21|T|641041
230811|2101|Active members|835|T|638705
230812|2101|Retired members|229|T|638705
230813|2101|Lifetime members|11|T|638705
232894|2101|Active Members|3745|T|640488
232895|2101|Retired Members|1523|T|640488
232896|2101|Life Members|45|T|640488
232897|2102|Agency Fee Payers|0|F|640488
237582|2101|Regular members active|813|T|646805
237583|2101|Retired members|532|T|646805
237584|2101|Gold card members|39|T|646805
237585|2101|Associate members|3|F|646805
233308|2101|ACTIVE MEMBERS|960|T|640793
233309|2101|RETIRED MEMBERS|375|T|640793
234498|2101|ACTIVE MEMBERS|733|T|641680
234499|2101|RETIREES|435|T|641680
232576|2101|Active|1901|T|640148
232577|2101|Retired|444|T|640148
232578|2101|Associate|29|T|640148
232579|2101|Life Members - Gold Card|77|T|640148
235100|2101|Regular Membership|1098|T|642094
235101|2101|Retirees Membership|423|T|642094
236356|2101|Active Letter Carriers|805|T|643133
236357|2101|Retired Letter Carriers|274|T|643133
237082|2101|ACTIVE|997|T|643643
237083|2101|RETIRED|353|T|643643
230487|2101|ACTIVE MEMBERS|1756|T|638498
230488|2101|RETIRED MEMBERS|664|T|638498
230489|2101|RETIRED - LIFE MEMBERS|219|T|638498
229386|2101|Regular Members|1887|T|637400
229387|2102|Agency Fee Payers|0|F|637400
232949|2101|ACTIVE MEMBERS|3892|T|640519
232950|2101|RETIREES|1622|T|640519
230039|2101|Active members|648|T|638026
230040|2101|Retired members|263|T|638026
230041|2102|Agency Fee Payers|0|F|638026
230314|2101|Active Branch Members|1462|T|638299
230315|2101|Retired Members|415|T|638299
227248|2101|Regular|860|T|631398
227249|2101|Retiree|440|T|631398
227250|2101|Life Members|59|T|631398
230288|2101|Active Members|862|T|638261
230289|2101|Retirees|490|T|638261
230290|2101|Life Members|74|T|638261
228410|2101|Active members|4087|T|635477
228411|2101|Retired members - $24 per year|1216|T|635477
228412|2101|Retired associate members - $36 per year|29|F|635477
228413|2101|Life members|575|T|635477
238487|2101|ACTIVE MEMBERS|655|T|649967
238488|2101|RETIREE|183|T|649967
238489|2101|HEALTH PLAN MEMBERS|92|F|649967
238490|2102|Agency Fee Payers|0|F|649967
239200|2101|ACTIVE MEMBERS PAY FULL DUES|1029|T|654236
239201|2101|RETIREES PAY REDUCED DUES|320|T|654236
229930|2101|ACTIVE MEMBERS|1359|T|637938
229931|2101|RETIRED MEMBERS|524|T|637938
229932|2101|LIFE MEMBERS|95|T|637938
229933|2101|DIRECT PAY MEMBERS|3|T|637938
238309|2101|ACTIVE MEMBERS|610|T|649436
238310|2101|RETIRED|330|T|649436
238311|2102|Agency Fee Payers|940|F|649436
230057|2101|Active|569|T|638111
230058|2101|Retired|145|T|638111
230059|2102|Agency Fee Payers|0|F|638111
232397|2101|Active Member|1828|T|640034
232398|2101|Retired Member|517|T|640034
232399|2101|Life Members|157|T|640034
232400|2102|Agency Fee Payers|479|F|640034
229046|2101|ACTIVE|1185|T|636809
229047|2101|RETIRED|462|T|636809
230301|2101|Active Members|638|T|638292
230302|2101|Retired Members|375|T|638292
235624|2101|ACTIVE MEMBERS|825|T|642523
235625|2101|RETIRED MEMBERS|289|T|642523
233078|2101|General Membership|671|T|640585
233079|2101|Retired Membership|290|T|640585
230353|2101|LIFE MEMBERS|206|T|638344
230354|2101|RETIRED|377|T|638344
230355|2101|ACTIVE|1111|T|638344
230792|2101|Active members|1896|T|638701
230793|2101|Retired members|993|F|638701
230794|2101|Life members|144|F|638701
227806|2101|Active members of the Union|691|T|634088
227807|2101|Retired Members|381|F|634088
227808|2102|Agency Fee Payers|0|F|634088
232192|2101|REGULAR ACTIVE MEMBERSHIPS|866|T|639826
232193|2101|RETIRED MEMBERS|340|T|639826
232194|2101|GOLD MEMBERS (LIFETIME MEMBERS)|14|T|639826
232195|2101|ASSOCIATE MEMBERS FOR NALC INSURANCE|227|F|639826
232196|2102|Agency Fee Payers|0|F|639826
243852|2101|ACTIVE MEMBERS|916|T|658535
243853|2101|RETIRED MEMBERS|438|T|658535
243854|2101|ASSOCIATE MEMBERS|280|F|658535
229053|2101|Regular Members|523|T|636822
237846|2101|ACTIVE MEMBERSHIP|484|T|647807
237847|2101|RETIREES MEMBERSHIP|161|F|647807
230051|2101|Active|1181|T|638088
230052|2101|Retirees|660|T|638088
234377|2101|ACTIVE LETTER CARRIERS|665|T|641612
234378|2101|RETIRED LETTER CARRIERS|367|T|641612
234379|2102|Agency Fee Payers|0|F|641612
238129|2101|Active Members|638|T|648789
238130|2101|Retired Members|359|T|648789
238131|2102|Agency Fee Payers|0|F|648789
233741|2102|Agency Fee Payers|0|F|641104
233740|2101|Regular Voting Members with Full Voting Rights|654|T|641104
227307|2101|Retired life members|162|T|631854
227305|2101|Active Members|1008|T|631854
227306|2101|Retired dues members|288|T|631854
237371|2101|VOTING MEMBERS|4624|T|644205
236004|2101|POSTAL EMPLOYEE MEMBERS|660|T|642893
236005|2101|RETIRED MEMBERS|204|T|642893
236006|2101|SUPERVISOR MEMBERS|10|F|642893
236007|2101|NON-POSTAL EMPLOYEE MEMBERS|162|F|642893
234875|2101|Regular Active|983|T|641988
234876|2101|Regular Retired|365|T|641988
234877|2101|50 Year Life|33|T|641988
234878|2101|60 Year Life|11|T|641988
234879|2101|70 Year Life|0|T|641988
234880|2101|Associate Active|8|F|641988
234881|2101|Associate Retired|10|F|641988
234882|2101|Associate 50 Year Life|3|F|641988
233987|2101|ACTIVE|1418|T|641278
233988|2101|RETIREE|482|T|641278
233989|2101|LIFE|72|T|641278
228805|2101|Active|747|T|636333
228806|2101|Retired|415|T|636333
237632|2101|REGULAR MEMBERS|3672|T|647134
237633|2101|RETIRED MEMBERS|1270|T|647134
227526|2101|ACTIVE FULL DUES PAYING MEMBERS|1896|T|632834
227527|2102|Agency Fee Payers|0|F|632834
227270|2101|clerk craft|560|T|631447
227271|2101|maintenance craft|100|T|631447
227272|2101|motor vehicle craft|50|T|631447
235329|2101|CA EMPLOYEES PAY STATUS|981|T|642269
235330|2101|CA NONPAY EMPLOYEES|59|F|642269
237204|2101|REGULAR MEMBERS|1115|T|643788
231829|2101|REGULAR MEMBERSHIP|763|T|639524
233088|2101|CLERKS|849|T|640598
233089|2101|MAINTENANCE|213|T|640598
233090|2101|MOTOR VEHICLES|133|T|640598
233091|2101|PSE CLERKS|165|T|640598
237812|2102|Agency Fee Payers|0|F|647697
237810|2101|Active Membership|321922|T|647697
237811|2101|Honorary Membership|0|F|647697
221962|2101|Associate Members|3|F|626066
221959|2101|Regular Carriers|951|T|626066
221960|2101|Relief Carriers|695|T|626066
221961|2101|Retirees|395|T|626066
225130|2101|Regular Carriers|800|T|627655
225131|2101|Reliefed Carriers|400|T|627655
225132|2101|Retired Carriers|100|T|627655
222367|2101|REGULAR MEMBER|1593|T|626549
223606|2101|Bargaining Unit Rural Carriers|2157|T|627121
223607|2101|Retired Rural Carriers|634|T|627121
223608|2101|Associates|3|F|627121
239410|2101|REGULAR RURAL CARRIERS|1003|T|654752
239411|2101|PTF CARRIERS- PART-TIME FLEXIBLE CARRIERS|3|T|654752
239412|2101|RURAL CARRIER RELIEF - PART-TIME EMPLOYEES|559|T|654752
239413|2101|RETIRED RURAL CARRIERS|383|T|654752
239414|2101|ASSOCIATE MEMBERS|8|F|654752
224520|2101|Regular Rural Carrier|2159|T|627431
224521|2101|Part-Time Flexible Carrier|3|T|627431
224522|2101|Relief Carrier|1371|T|627431
224523|2101|Retired Rural Carrier|818|T|627431
224524|2101|Associate Member|6|F|627431
224525|2101|Retired Associate Member|2|F|627431
223220|2101|Regular Carriers|1593|T|626998
223221|2101|Part - Time Flex Carriers|6|T|626998
223222|2101|Leave Replacement Carriers|897|T|626998
223223|2101|Retired Carriers|550|T|626998
223224|2101|Associates - Regular|4|F|626998
223225|2101|Associates - Retired|1|F|626998
222240|2101|Associate Member|28|F|626454
222236|2101|Regular Carrier|2680|T|626454
222237|2101|PTF|33|T|626454
222238|2101|Relief Carrier|1712|T|626454
222239|2101|Retired Carrier|741|T|626454
224143|2101|REGULAR CARRIERS|2565|T|627296
224144|2101|RELIEF CARRIERS|1531|T|627296
224145|2101|RETIRED CARRIERS|841|T|627296
224146|2101|ASSOCIATE MEMBERS|11|F|627296
223858|2101|REGULAR MEMBERS|4348|T|627204
223859|2101|RETIRED MEMBERS|933|T|627204
223860|2101|RELIEF MEMBERS|2771|T|627204
223861|2101|ASSOCIATE MEMBERS|16|F|627204
222362|2101|Part Time Flexible Members|13|T|626547
222361|2101|Regular members|2458|T|626547
222363|2101|Rural Carrier Associates|1396|T|626547
222364|2101|Retired Rural Carriers|776|T|626547
222365|2101|Associate Members|9|F|626547
222366|2102|Agency Fee Payers|0|F|626547
222260|2101|Regular|2056|T|626465
222261|2101|Retired|948|T|626465
222262|2101|Relief|1160|T|626465
222263|2102|Agency Fee Payers|0|F|626465
221207|2101|Regular|1478|T|623933
221208|2101|Relief|939|T|623933
221209|2101|Retired|407|T|623933
221210|2101|Associate|14|F|623933
223174|2101|REGULARS|1648|T|626966
223175|2101|RELIEF CARRIERS|937|T|626966
223176|2101|RETIREES|807|T|626966
223177|2101|ASSOCIATES|9|F|626966
221834|2101|Bargaining Unit Rural Carriers|1669|T|625870
221835|2101|Retired Rural Carriers|283|T|625870
221836|2101|Associates|2|F|625870
221837|2101|Retired Associates|1|F|625870
221838|2102|Agency Fee Payers|0|F|625870
222822|2101|Regular Carrier Members|1874|T|626845
222823|2101|Relief Carrier Members|988|T|626845
222824|2101|Retired Carrier Members|683|T|626845
222825|2101|Associate Members|9|F|626845
221786|2101|REGULAR|1722|T|625720
221787|2101|RELIEF|1105|T|625720
221788|2101|RETIRED|664|T|625720
221789|2101|ASSOCIATE|6|F|625720
222176|2101|REGULAR RURAL CARRIERS|2167|T|626401
222177|2101|PTF CARRIERS|1|T|626401
222178|2101|RELIEF RURAL CARRIERS|1347|T|626401
222179|2101|RETIRED RURAL CARRIERS|915|T|626401
222180|2101|ASSOCIATE RUAL MEMBERS|7|F|626401
231999|2101|ACTIVE MEMBERS|968|T|639649
232000|2101|ASSOCIATE MEMBERS|892|T|639649
237234|2101|Regular Members|870|T|643846
237235|2101|Associate Members|2814|F|643846
221257|2101|Clerk Craft|922|T|624164
221258|2101|Maintenance Craft|76|T|624164
221259|2101|Letter Carriers|1|F|624164
221260|2101|Postmaster|2|F|624164
221261|2101|Supervisors|6|F|624164
221262|2101|Cash Paying Members|9|T|624164
232736|2101|Active Members|882|T|640317
232737|2101|Retired Members|387|T|640317
232738|2102|Agency Fee Payers|0|F|640317
231148|2101|Journeyman Wireman/Splicer|2|T|638998
231128|2101|Journeyman-Wireman|642|T|638998
231149|2101|Journeyman/Crane Op/Splicer|1|T|638998
