OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
93707||2012 Silver Chevy Impala|27001|2700|8615|0|639265
91517||Common Stock|1102018|1225544|1225544|1225544|627674
91521||Mutual Funds|1456196|1487884|1487884|1487884|627674
91520||US Government and Agency Securities|3966376|3940550|3940550|3940550|627674
91519||Foreign Bonds|175000|175000|175000|175000|627674
91518||Corporate and Municipal Bonds|881307|876905|876905|876905|627674
94708||SALE OF MUTUAL FUNDS|734|303|734|734|641625
95959||LORD ABBETT|4095|4648|4095|4095|643672
95967||FRANKLIN MUTUAL |142331|107643|142331|142331|643672
95966||LORD ABBETT|23817|28336|23817|23817|643672
95965||fRANKLIN MUTUAL|13481|14723|13481|13481|643672
95964||LORD ABBETT|13024|17023|13024|13024|643672
95963||R2000 STEPUP|18096|15600|18096|18096|643672
95962||SP500 STEPUP|17784|15600|17784|17784|643672
95961||DJIA STEPUP|17355|15600|17355|17355|643672
95960||FRANKLIN MUTUAL|8590|9104|8590|8590|643672
95034||NONE|0|0|0|0|642195
95651||Used Computer|235|0|235|235|643040
96200||NONE|0|0|0|0|648587
94511||None|0|0|0|0|641158
95914||2008 Chevrolet|19347|0|800|800|643435
93566||None|0|0|0|0|638881
96130||2013 Ford Focus|12129|3000|4500|4500|646805
96377||NONE|0|0|0|0|649436
95453||N/A|0|0|0|0|642523
96294||2005 Ford Five Hundred|15400|0|2000|2000|648789
95573||N/A|0|0|0|0|642893
95584||N/A|0|0|0|0|642893
95583||N/A|0|0|0|0|642893
95582||N/A|0|0|0|0|642893
95581||N/A|0|0|0|0|642893
95580||N/A|0|0|0|0|642893
95579||N/A|0|0|0|0|642893
95578||N/A|0|0|0|0|642893
95577||N/A|0|0|0|0|642893
95576||N/A|0|0|0|0|642893
95575||N/A|0|0|0|0|642893
95574||N/A|0|0|0|0|642893
91160||RETURN OF CAPITAL|7337|7337|7337|7337|627204
91165||TENNESSEE VALLEY AUTHORITY|47152|47152|54683|54683|627204
91164||GNMA POOL|29461|29461|13453|13453|627204
91163||FEDERAL NATIONAL MORTGAGE ASSOC|45345|45345|45617|45617|627204
91162||FEDERAL HOME LOAN MORTGAGE|67574|67574|63205|63205|627204
91161||FFCB CONS SYSTEMWIDE BDS|161674|161674|168764|168764|627204
90717||Canon copier - junked|342|0|0|0|626845
90721||Projector - junked|670|257|0|0|626845
90720||HP Officejet printer - junked|476|106|0|0|626845
90719||Portable printer - junked|240|0|0|0|626845
90718||Portable sound system |954|0|0|0|626845
93596||Sale of Automobile|24284|8702|10000|10000|638998
93598||Sale of Various Common Stocks|123469|170879|170879|170879|638998
93597||Sale of Various Mutual Funds|1432943|1445015|1445015|1445015|638998
91293||none|0|0|0|0|627364
94390||NONE|0|0|0|0|640801
92176||NONE|0|0|0|0|631256
95615||NONE|0|0|0|0|642982
96153||Investment Securities|2842162|2525817|2525817|2525817|647532
95915||Mutual Fund|3389623|3389623|3654000|3654000|643437
95917||Common Trust Fund|201370|201370|205445|205445|643437
95916||Common Stock|1887650|1887650|1956124|1956124|643437
92303||NTEU EQUITIES|5712599|5712599|5682331|5682331|633391
92304||NTEU MUTUAL FUNDS|160646|160646|150020|150020|633391
91178||NA|0|0|0|0|627229
95069||N/A|0|0|0|0|642266
98199||NA|0|0|0|0|658650
89830||FAX MACHINE LASERJET|350|0|0|0|622485
89835||POWERLITE LCD PROJECTOR EPSON|599|0|0|0|622485
89834||HP PRINTER/COPY/FAX/SCANNER|634|226|0|0|622485
89833||KONICA BIZ HUB 550 COPY MACHINE|10687|0|0|0|622485
89832||CANON PRINTER - O WILLIAMS|305|0|0|0|622485
89831||FAX MACHINE - W WETMORE|275|0|0|0|622485
96103||N/A|0|0|0|0|645219
109726||NONE|0|0|0|0|721034
94454||n/a|0|0|0|0|640960
95271||U.S. Treasury securities|3153578|3153578|3154965|3154965|642359
95273||Asset backed securities|26230|26230|26230|26230|642359
95272||Corporate bonds and notes|1817805|1817805|1818299|1818299|642359
98161||NONE|0|0|0|0|658366
96565||N/A|0|0|0|0|650173
92696||FURNITURE AND FIXTURES DISPOSED|984|525|0|0|636661
92698||CORPORATE BONDS AND NOTES SOLD|254786|254786|254194|254194|636661
92697||U.S. TREASURY SECURITIES SOLD|231657|231657|232028|232028|636661
95883||n/a|0|0|0|0|643373
91808||MUTUAL FUNDS|111258|110000|110000|110000|629386
94746||MARKETABLE SECURITIES|442214|469651|469651|469651|641781
95562||RAYMOND JAMES MUTUAL FUNDS|12773|12773|14955|14955|642881
91989||Sale of Investments|585633|585633|597700|597700|630281
96296||INVESTMENTS|549116|549116|486319|486319|648886
95950||Corporate Bonds|290211|290211|266054|266054|643562
93894||2005 Buick LaSabre|24173|0|638|638|639610
90954||Prime Obligation Fund|412209|412209|412209|412209|627008
90957||500 Main St., Wallingford, CT 06492|1449209|698846|1255000|1219825|627008
90956||Dreyfus Money Fund|4070|4070|4070|4070|627008
90955||Core Fixed Income Fund|5873|6410|6410|6410|627008
90137||CASH/MONEY FUND|525122|525122|525122|525122|626162
90138||STOCKS|388611|388611|368814|368814|626162
96638||None|0|0|0|0|652557
96424||Van|5000|0|0|0|649777
91631||US Treasury & Agency Securities|1362050|1362050|1365119|1365119|627886
93734||N/A|0|0|0|0|639307
100808||NONE|0|0|0|0|671029
94172||GOV'T COLLAT. MORTGAGE OBLIG, STOCKS, & BOND FUND|621150|547384|547384|547384|640173
94174||OFFICE FURNITURE & EQUIPMENT|1817|0|0|0|640173
94173||CITIZENS BUSINESS BANK MONEY MARKET FUND|8071|8071|8071|8071|640173
91391||2008 Chevy Impala|14450|0|2650|2650|627511
91394||Franklin Mutual Global Discovery|10149|10000|10000|10000|627511
91393||Franklin High-Yield Tax Free Income Fund|9796|10000|10000|10000|627511
91392||Franklin Federal Tax Free Income Fund|19066|20000|20000|20000|627511
91468||DFA EMERGING MKTS CORE EQTY PORT|49122|49122|42709|4270|627615
91472||DFA TAX MANAGED US TARGETED VALUE|292964|292964|265508|265508|627615
91471||DFA US TARGETED VALUE PORT|24764|24764|30073|30073|627615
91470||TAX MANAGED US TARGETED VALUE|3858|3858|3600|3600|627615
91469||DFA INTL SMALL CAP VALUE PORT|102118|102118|89000|89000|627615
96154||Stocks - Morgan Stanley|41477|41477|37087|37087|647545
95597||Common stock|60586|60586|586730|586730|642945
91801||EQUITY FUNDS|158759|152527|152527|152527|629362
91802||FIXED INCOME|70422|66880|66880|66880|629362
96306||Equipment abandoned - see stmt. 69|11135|11135|0|0|649039
96131||Sale of Stocks and Bonds|1302900|1302900|1302900|1302900|646891
94492||MARKETABLE SECURITIES HELD BY BROKER|4238789|4238789|3933577|3933577|641127
92009||TOSHIBA LAPTOP COMPUTER|355|146|100|100|630345
85004||MORGAN STANLEY GOVERNMENT BONDS|0|0|3804|3804|604026
85009||PORTA LISA|15938|0|5500|5500|604026
85008||2013 CADILLAC CTS|30811|0|12000|12000|604026
85007||LAND AND BUILDING, LITCHFIELD, IL|83916|78589|59527|56669|604026
85006||LAND AND BUILDING, BLOOMINGTON, IL|425000|397211|381418|381418|604026
85005||MORGAN STANLEY MUTUAL FUNDS|20029|20029|22783|22783|604026
91516||SEI/Lincoln Investment|16711|16711|16711|16711|627672
91782||Sale Of Securities|2446665|2446665|2446665|2446665|628943
91815||479.83shs Federated Kaufman Fd. |2797|2797|2936|2936|629437
91822||7.53shs First Eagle Global|430|430|423|423|629437
91821||9.1shs First Eagle Global|520|520|489|489|629437
91820||335.75shs pace Money Market Fd.|336|336|336|336|629437
91819||401.630shs Pace Money Market Fd.|402|402|402|402|629437
91818||22.236shs The Growth Fd.|709|709|963|963|629437
91817||74.18shss Oppenheiner Main St. Fd. |1703|1703|2236|2236|629437
91816||35.247shs Janus Forty Fd.|1004|1004|1151|1151|629437
96301||Morgan Stanley 144-018849-084|95265|95265|82646|82646|648945
93492||U.S. GOVERNMENT AGENCY|736967|727175|725520|725520|638691
93493||CORPORATE BONDS|137988|128750|129025|129025|638691
91835||MUTUAL FUNDS|497915|486418|486418|486418|629522
93939||Eaton Vance Short Duration Strategic Income Cl C|241712|218218|218218|218218|639644
94701||N/A|0|0|0|0|641616
91759||Automobile|26457|15000|15000|15000|628850
93638||Investments|1714486|1714486|1714486|1714486|639030
94717||CD MIDWEST BANK OF ILLINOIS 33001003|125565|125910|125910|125910|641661
96135||Chevy Cobalt|17350|0|0|0|647157
96136||Ford Fusion|20580|0|0|0|647157
89968||US TREASURY BILLS - CNB SECURITIES|600000|600000|600000|600000|624163
94484||REDEMPTION OF CERTIFICATES OF DEPOSIT|78863|78863|78863|78863|641113
96384||Truck|20000|20000|20000|20000|649547
96152||2013 Dodge Durango|26320|0|13166|13166|647523
101561||n/a|0|0|0|0|676920
94420||FRANKLIN ADJ US GOVT SEC C|119652|119652|115000|115000|640911
91942||FIFTH THIRD|11422115|11195254|11207312|11207312|629834
95406||INSTALLMENT SALE: 66292 W. PIERCE BLVD DESERT HOT |224271|167203|225000|59934|642430
94483||Sold 600 W Lafayette Property|1403413|1838872|2896855|1971037|641107
91939||Stocks|46635|46635|70445|70445|629784
91941||Vehicle|27803|27803|20000|20000|629784
91940||Corporate Bonds|25687|25687|25000|25000|629784
91844||Various investments|1586947|1586947|1570673|1570673|629529
91843||Various fixed assets|1957112|730614|315092|315092|629529
91244||COMPUTER EQUIPMENT|49787|49787|4925|4925|627278
91245||US BANK (MUTUAL FUNDS)|2515944|2515944|2470562|2470562|627278
96554||Corporate obligations|60000|60000|60000|60000|650088
96556||Municipal obligations|5062|5062|5000|5000|650088
96555||Short-term investment funds|172649|172649|172649|172649|650088
91813||Vanguard Total Bond Market Fund|20278|20278|20700|20700|629400
91809||PIMCO Total Return Fund|1511244|1511244|1479000|1479000|629400
91814||Vanguard Short-Term Bond Index Fund|38663|38663|38300|38300|629400
91812||Vanguard Global Equity Fund|6434|6434|9000|9000|629400
91811||Vanguard Total Stock Market Fund|6269|6269|9983|9983|629400
91810||PIMCO Total Return Fund|9188|9188|9000|9000|629400
95958||OFFICE FURNITURE AND EQUIPMENT|8658|0|0|0|643671
98220||GOLDMAN SACHS GRW OPPORT I|46512|46512|31421|31421|658758
98215||AB SMALL CAP GRW ADV|12007|12007|14056|14056|658758
98219||DELAWARE INV SM CAP VAL INST|30293|30293|31643|31643|658758
98218||CAUSEWAY INTL VALUE INSTL|49061|49061|50919|50919|658758
98217||BLACKROCK HI YIELD BD PTF INST|10898|10898|11569|11569|658758
98216||ARTISAN MID CAP ADV|33364|33364|37548|37548|658758
98235||INVESCO PREMIER TX EXEMPT INST CONFIRM NBR|3810|3810|3810|3810|658758
98234||WILLIAM BLAIR INTL GROWTH I|49127|49127|53637|53637|658758
98233||TOUCHSTONE SANDS CAP SEL GR Y|121056|121056|105010|105010|658758
98232||THORNBURG INV INC BUILDER I|38374|38374|32512|32512|658758
98231||RS SMALL CAP GROWTH Y|41092|41092|44995|44995|658758
98230||PUTNAM INCOME Y|42921|42921|43404|43404|658758
98229||PIMCO FOREIGN BD US $ HEDGED P|120276|120276|112887|112887|658758
98228||OAKMARK I|118380|118380|110153|110153|658758
98227||MFS INTERNATIONAL VALUE I|2572|2572|2695|2695|658758
98226||METROPOLITAN WEST TOT RET BD I|295621|295621|314584|314584|658758
98225||LORD ABBETT DEV GROWTH FD F|18247|18247|12742|12742|658758
98224||JP MORGAN MID CAP VALUE S|41065|41065|33895|33895|658758
98223||JP MORGAN INCOME BUILDER SEL|33364|33364|35011|35011|658758
98222||INVESCO SMALL CAP VALUE Y|7272|7272|7530|7530|658758
98221||HENDERSON INTL OPPORT I|56374|56374|58093|58093|658758
96157||CORPORATE BONDS|189000|189000|189000|189000|647554
96158||AUTOMOBILE|27232|0|4000|4000|647554
91911||Marketable Security - Sun Life of Canada|57720|42322|36487|36487|629613
94411||MARKETABLE SECURITIES|70000|70000|70000|70000|640882
93883||VARIOUS INVESTMENTS|19824|19824|19824|19824|639553
91513||SALE OF INVESTMENTS|971264|971264|938441|938441|627667
92036||CD|50000|50000|50000|50000|630434
96385||BONDS, CD'S, TREASURIES|6220780|6232681|6232681|6232681|649584
95040||Stancorp Financial Group common stock|736662|736662|736662|736662|642209
95951||STOCKS IN NPC ACCOUNT|69370|125887|125887|125887|643639
93634||Set of 3 candelabras|225|225|225|225|639011
92289||Sales of Investments|233652|208000|208000|208000|633246
89814||MUTUAL FUND |691313|735913|730428|730428|622437
89815||AUTOMOBILE|11659|0|875|875|622437
94982||COPIER|5490|0|0|0|642155
94363||Copier/Scanner|5544|0|0|0|640712
94365||Cell Phones|518|0|0|0|640712
94364||Notebook Computer|945|0|0|0|640712
92157||Automobiles|100489|1566|7400|7400|630998
92158||US Treasury Securities|376|376|376|376|630998
95274||DIVIDEND INCOME REINVESTED|0|0|394636|394636|642362
95282||RETIREMENT OF FIXED ASSETS|3675|3675|0|0|642362
95281||REIT INDEX FUND ADM|456433|555000|555000|555000|642362
95280||500 INDEX FUND ADM|226516|376000|376000|376000|642362
95279||TOTAL BOND MKT INDEX ADM|1040875|1044000|1044000|1044000|642362
95278||SMALL-CAP INDEX FUND ADM|71091|131000|131000|131000|642362
95277||SHORT-TERM FEDERAL ADM|719195|737000|737000|737000|642362
95276||EMERGING MARKETS STOCK INDEX ADM|40277|36000|36000|36000|642362
95275||DEVELOPED MARKETS INDEX FUND|122053|121000|121000|121000|642362
93379||Certificates of Deposit|208219|208219|208219|208219|638418
92860||VANGUARD STAR CAPITAL GAIN DISTRIBUTION|0|0|43539|43539|637442
90342||EQUITIES|305151|305151|327203|327203|626526
90344||CORPORATE AND US AGENCY SECURITIES|2449323|2449323|2442081|2442081|626526
90343||MUTUAL FUNDS|945342|945342|732413|732413|626526
92979||MUTUAL FUNDS|16950|20593|20000|20000|637677
93580||COMMON STOCKS|9574|9574|10504|10504|638948
98287||PUBLICALLY TRADED SECURITIES|35941|35941|30007|30007|658940
96139||Vehicles|100464|49188|51000|51000|647213
94685||Marketable Securities, CDs and MMF|1824929|1824929|1824929|1824929|641589
92088||LEASEHOLD IMPROVEMENTS|60864|14786|0|0|630523
92089||FURNITURE & EQUIPMENT|183679|2528|0|0|630523
92024||COMMON STOCK|3513757|3513757|4250128|4250128|630409
92030||EQUIPMENT|1370817|0|59470|59470|630409
92029||MUTUAL FUNDS|2025967|2025967|2031220|2031220|630409
92028||FEDERAL AGENCIES|119714|119714|1594214|1594214|630409
92027||PARTNERSHIP|390955|390955|474017|474017|630409
92026||REAL ESTATE INVESTMENT TRUSTS|11787|11787|11787|11787|630409
92025||COMMON STOCK|96436536|96436536|96353537|96353537|630409
91256||MUTUAL FUNDS AND EXCHANGE TRADED FUNDS|655849|655849|738661|738661|627303
91259||GOVERNMENT AGENCY OBLIGATIONS|46267|46267|44757|44757|627303
91258||CORPORATE BOND SECURITIES|1028409|967534|954488|954488|627303
91257||MUNICIPAL BOND SECURITIES|717081|680201|680000|680000|627303
94526||0.|0|0|0|0|641206
92547||VEHICLES|93455|32525|32525|32525|635485
92548||MORTGAGE PRINCIPAL|158434|158434|158434|158434|635485
95605||Marketable Securities|7250|7250|7250|7250|642959
91081||Mutual Funds|51563|51563|47646|47646|627115
90341||BUILDING - 110 LEBARON ST. WAUKEGAN, IL|462444|156212|285344|285344|626512
90340||LAND - 110 LEBARON ST, WAUKEGAN, IL|56975|56975|35156|35156|626512
92146||INVESCO EQUITY INCOME FUND|0|0|435|435|630609
91597||Preferred Stocks|68666|68666|68687|68687|627804
91598||Corporate Bonds|345670|345670|337747|337747|627804
92394||MARKETABLE SECURITIES|513939|513939|570050|570050|634417
91082||NONE|0|0|0|0|627116
91987||2014 Blue Taurus - Totaled|38475|0|0|0|630279
91988||2008 Taurus|27581|0|0|0|630279
91591||Vehicles|121487|0|5550|5550|627788
91592||Latitude Computer|1389|1366|1389|1389|627788
90634||Mutual funds|2479878|2479878|2464136|2464136|626826
92037||Common Stock|197911|197911|228107|228107|630435
92041||Mutual Funds|26796|26796|10246|10246|630435
92040||Money Market Funds|362322|362322|362322|362322|630435
92039||US Government & Agency Obligations|750554|750554|753168|753168|630435
92038||Corporate Obligations|242094|242094|241434|241434|630435
93813||Printer|200|47|0|0|639523
93786||Ariel Appreciation Fund|2022|2022|1666|1666|639398
93794||Parnassus Endeavor Fund|3087|3087|3249|3249|639398
93793||iShares MSCI KLD 400 SCL ETF|1648|1648|1750|1750|639398
93792||Calvert International Equity|1776|1776|1509|1509|639398
93791||Ariel Appreciation Fund|2356|2356|2118|2118|639398
93790||Calvert International Equity|13581|13581|12699|12699|639398
93789||Calvert International Equity|18250|18250|16864|16864|639398
93788||Parnassus Endeavor Fund|2808|2808|2637|2637|639398
93787||Calvert Global|1786|1786|1479|1479|639398
95853||FBT Fixed Income Securities|4642158|4642158|4649375|4649375|643322
95855||FBT Mutual Funds|50026|50026|46951|46951|643322
95854||FBT Investment Equities|146620|146620|129782|129782|643322
92136||Automobiles|48180|0|500|500|630596
94785||COMMON STOCKS|750494|703092|703092|703092|641828
94787||CORPORATE DEBT SECURITIES|2499987|2401616|2401616|2401616|641828
94786||GOVERNMENT AGENCY SECURITIES|667388|625630|625630|625630|641828
91166||NONE|0|0|0|0|627205
92301||JANUS FLEXIBLE BOND FUND CLASS A|0|0|0|14801|633352
93563||Sale of t-shirts from inventory|46|46|46|46|638862
93564||proceeds - christmas party|491|491|491|491|638862
92749||Mutual Funds|49735|49735|50000|50000|636834
95510||Investments - U.S. Government Agency Securities|151061|151061|151072|151072|642779
95514||Investments - U.S. Treasury Securities|50002|50002|50000|50000|642779
95513||Investments - Corporate Bonds|157085|157085|155285|155285|642779
95512||Investments - Corporate Stock|167138|167138|168994|168994|642779
95511||Investments - Mutual and Exchange-Traded Funds|884468|884468|776465|776465|642779
93727||Vanguard Balanced Index Fund Admiral|1025129|1025129|1152726|1152726|639295
93730||Corporate & Foreign Bonds|113442|113442|111832|111832|639295
93729||U.S. Government Agencies|40068|40068|40015|40015|639295
93728||U.S. Treasury Obligations|110434|110434|110221|110221|639295
94100||ILLINOIS ST. SER 1-BU|1397618|1397618|1308965|1308965|640040
94102||CHEVY IMPALA|22956|0|2620|2620|640040
94103||2008 MERCURY|21019|0|0|0|640040
94101||CHEVY IMPALA|22956|0|3400|3400|640040
91147||MUTUAL FUNDS|114842|114842|109727|109727|627196
91215||MUTUAL FUNDS|1314600|1314600|1251699|1251699|627258
90174||MUTUAL FUNDS|90925|90925|89073|89073|626189
91303||MUTUAL FUNDS|227012|227012|225576|225576|627375
95928||none|0|0|0|0|643439
95918||none|0|0|0|0|643439
95927||none|0|0|0|0|643439
95926||none|0|0|0|0|643439
95925||none|0|0|0|0|643439
95924||none|0|0|0|0|643439
95923||none|0|0|0|0|643439
95922||none|0|0|0|0|643439
95921||none|0|0|0|0|643439
95920||none|0|0|0|0|643439
95919||none|0|0|0|0|643439
95929||none|0|0|0|0|643439
94714||NONE|0|0|0|0|641655
91804||Equities|85056|85056|77505|77505|629374
91807||Other Assets|3947|3947|3028|3028|629374
91806||Mixed Assets|15204|15204|11183|11183|629374
91805||Fixed Income|24711|24711|24460|24460|629374
90069||Securities|114410|114410|114410|114410|625415
92381||Sales of marketable securities|2984378|2714927|2714927|2714927|634233
91976||NONE|0|0|0|0|630172
95404||Vehicles (x5)|85595|12533|26593|26593|642396
95405||Marketable Securities|1189052|1088467|1088467|1088467|642396
92344||$50,000 General Electric Capital, 5.0%, 1/8/2016|50000|50000|50000|50000|633576
92345||$50,000 Pitney Bowes, 4.75%, 1/15/2016|50000|50000|50000|50000|633576
90889||MUTUAL FUNDS|228249|228249|219827|219827|626928
94728||Automobile|20331|20331|1000|1000|641709
94730||Computer Equipment|65|0|0|0|641709
94729||Investments|71489|71489|65223|65223|641709
93797||Investments|15184621|15184621|16324998|16324998|639415
92386||CORPORATE BONDS|202041|202041|200000|200000|634265
92389||COMMON STOCK|247793|247793|260218|260218|634265
92388||MUTUAL FUNDS|472104|472104|471113|471113|634265
92387||PREFERRED STOCK|50000|50000|50000|50000|634265
94741||Mutual Fund and ETF's (Separate)|39408|39504|39504|39504|641751
94742||Exchange-Traded Funds|22192|22282|22282|22282|641751
92820||COMMON STOCK|18189|19193|19193|19193|637210
92827||MUNICIPAL BONDS|6374|6038|6038|6038|637210
92826||CORPORATE BONDS|3000|3000|3000|3000|637210
92825||US GOVERNMENT SECURITIES|64821|64821|64821|64821|637210
92824||PUBLICLY TRADED PARTNERSHIPS|7512|7512|7512|7512|637210
92823||EXCHANGE TRADED FUNDS|93141|78577|78577|78577|637210
92822||UNIT TRUSTS|327747|326271|326271|326271|637210
92821||MUTUAL FUNDS|510225|584327|584327|584327|637210
91657||VANGUARD BOND MKT INDEX FUND|603984|662702|662702|662702|628330
91295||MainStay Common Stock Fund I|263192|263192|258199|258199|627370
91300||McMorgan - Marketable Securities|1261561|1261561|1370882|1370882|627370
91299||Morgan Stanley - Marketable Securities|426547|426547|404355|404355|627370
91298||Morgan Stanley - US Treasury|280742|280742|294503|294503|627370
91297||UBS Select Treasury Institutional Fund|285073|285073|285073|285073|627370
91296||MainStay Total Return Bond Fund Cl I|1016264|1016264|1012448|1012448|627370
91181||INVESCO|10879|10879|10879|10879|627232
91183||GOVERNMENT SECURITIES|11044149|11044149|11044149|11044149|627232
91182||MFS GOVERNMENT|41216|41216|41216|41216|627232
93357||Goldman Sachs Bond 11/11/2028|24948|25000|25000|25000|638351
93352||Solera Holdings, Inc|26120|27613|27613|27613|638351
93356||Fed Home Loan MTG Corp Bond 6/28/2028|14988|15000|15000|15000|638351
93355||Fed Home Loan MTG Corp Bond 5/28/2028|23647|25000|25000|25000|638351
93354||TransOcean SedCo FOREX Inc.|23516|17617|17617|17617|638351
93353||Chemours Co.|1307|582|582|582|638351
93362||Veraphone Holdings Inc|34638|179179600|17960|17960|638351
93361||Wells Fargo Inc|26757|26976|26976|26976|638351
93360||Clean Harbors Inc|15769|13142|13142|13142|638351
93359||Americas Partners Bond 8/20/2019|25649|25391|25391|25391|638351
93358||Ford Motor Credit Bond 8/20/2019|24972|25000|25000|25000|638351
91834||MONEY MARKET MUTUAL FUND|104907|104907|104907|104907|629474
90355||FNMA PL735060|161|161|161|161|626580
93819||Wells Fargo|3487023|3790914|3790914|3790914|639535
93655||MUTUAL FUNDS|111107|109221|113197|113197|639067
95041||Fixed Income and Equities|4136360|4098752|4098752|4098752|642217
93814||Sale of old supplies in office|35|35|35|35|639525
91793||Not Applicable|0|0|0|0|629242
93092||Vehicle Traded on replacement vehicle|68990|28746|16732|16732|637981
93098||Transfer from Investments|71660|71660|71660|71660|637981
93097||Vehicle|16500|7333|7333|7333|637981
93096||Vehicle|16800|6533|6300|6300|637981
93095||Vehicle|16800|6533|6500|6500|637981
93094||Dell Server|2641|1441|0|0|637981
93093||Mutual Funds|196498|196498|196498|196498|637981
92126||Registered Investment Companies|597618|597618|594830|594830|630580
92127||Principal payment received on Gov't Securities|440|440|440|440|630580
94464||Bank of America Corp InterNotes|20095|20095|20000|20000|641011
94465||Bank of America InterNotes|10005|10005|10000|10000|641011
94456||NONE|0|0|0|0|640969
93589||EQUITY MUTUAL FUNDS|300125|300125|300125|300125|638983
93590||LABOR TEMPLE STOCK - ROCHESTER|12393|12393|68638|68638|638983
91763||10226 E 1400 NORTH ROAD BLOOMINGTON, IL 61705|518749|518749|538170|538170|628870
91764||Furniture & Equipment|56400|56400|4587|4587|628870
92478||Corporate Obligations|331147|331147|330000|330000|634658
92480||Automobiles|213285|4957|81900|0|634658
92479||Common Stock|90290|90290|59839|59839|634658
94111||AUTO|87168|19378|19775|19775|640061
94112||INVESTMENTS|1009429|1009429|1037001|1037001|640061
92465||AIR COOLER (DISPOSED)|248|0|0|0|634577
90067||SALES OF US TREASURY NOTES|972120|972120|972120|972120|625410
90068||ADJUSTMENT TO BASIS OF TREASURY NOTES|31790|31790|0|31790|625410
94658||Govt & Govt backed securities-USTN, FNMA, FHLMC|367076|367076|367400|367400|641515
94754||FURNITURE AND EQUIPMENT|5172|354|1250|1250|641800
94757||ML BLUETREND FUTURESACCESS LLC CLASS C|56000|56894|56894|56894|641800
94756||MAN FRM MANAGED FUTURES STRATEGIES LLC CLASS C|61999|52475|52475|52475|641800
94755||MUTUAL FUNDS|270005|329508|329508|329508|641800
