OID|SOURCE|LOANS_OWED_START|LOANS_OBTAINED|CASH_REPAYMENT|NON_CASH_REPAYMENT|LOANS_OWED_END|RPT_ID
11139|NOTE FROM NCCRC|2003048|0|38331|0|1964717|402862
11140|Daimler Chrysler Truck Financial|43618|0|11137|0|32481|402879
11141|S&T Bank Line of Credit|8134|7627|13042|0|2719|402880
11142|Wachovia Margin Account|73349|0|68326|0|5023|402880
11143|GMAC Financing|89001|0|20396|0|68605|402880
11144|NONE|0|0|0|0|0|402958
11146|CARPENTERS DISTRICT COUNCIL|589794|0|36295|0|553499|402967
11147|Xerox and other leases|9490|0|9490|0|0|402968
11148|Lessor-Pitney Bowes|31183|0|18543|0|12640|402968
11149|Lessor-Wells Fargo|339688|0|111355|0|228333|402968
11150|Lessor-Xerox|2384|0|1051|0|1333|402968
11151|Lessor-Xerox|49222|0|20826|0|28396|402968
11152|Lessor-Xerox|23520|0|9951|0|13569|402968
11153|Lessor-Xerox|5886|0|2490|0|3396|402968
11154|Lessor-Wells Fargo|272184|0|43433|228751|0|402968
11155|Lessor-Wells Fargo|77939|0|43383|0|34556|402968
11156|Lessor-Xerox|19895|0|5847|0|14048|402968
11157|Lessor-Xerox|28237|0|7180|0|21057|402968
11158|Lessor-Xerox|6333|0|3902|0|2431|402968
11159|Lessor-Pitney Bowes|2810|0|1566|0|1244|402968
11160|Lessor-Wells Fargo|20639|0|10400|0|10239|402968
11161|Lessor-Wells Fargo|0|619062|72815|0|546247|402968
11162|NOT APPLICABLE|0|0|0|0|0|402973
11163|None|0|0|0|0|0|403008
11165|NONE|0|0|0|0|0|403012
11167|GMAC|0|18142|907|0|17235|403023
11168|CREDIT CARDS|10179|5617|10179|0|5617|403026
11169|UA Local 355|14044|0|14044|0|0|403037
11170|BANK OF AMERICA|1114893|0|84015|0|1030878|403066
11171|MILESTONE ASSOC|59828|0|14408|0|45420|403066
11172|None|0|0|0|0|0|403067
11173|AFT LOAN (7/07)|32425|0|15564|0|16861|403071
11174|SHEET METAL CREDIT UNION|0|54833|54833|0|0|403073
11175|SHEET METAL CREDIT UNION|20158|0|20158|0|0|403073
11176|Vacation Loan Payable|123660|0|15505|0|108155|403084
11177|NONE|0|0|0|0|0|403089
11178|NONE|0|0|0|0|0|403090
11179|NONE|0|0|0|0|0|403091
11180|IUOE_Strike Fund|3419460|2681454|80785|6020129|0|403092
11181|GMAC|31471|0|0|31471|0|403094
11182|N. E. Regional Council of Carpenters|31807|0|31807|0|0|403098
11183|NONE|0|0|0|0|0|403099
11184|COMMUNITY BANK|109729|0|8370|0|101359|403100
11185|Ford Motor Credit|18425|0|18425|0|0|403104
11186|General Motors Acceptance Corp|0|43512|0|0|43512|403104
11187|NONE|0|0|0|0|0|403106
11188|CHRYSLER FINANCIAL|79484|17461|24605|0|72340|403107
11189|CITI FINANCIAL|0|31905|706|0|31199|403107
11190|NJ State Fraternal Order of Police|278400|2525|13000|0|267925|403110
11191|Vehicle Loan|13750|0|7305|0|6445|403124
11192|None|0|0|0|0|0|403127
11193|NONE|0|0|0|0|0|403134
11194|NONE|0|0|0|0|0|403136
11195|M&T BANK|0|26624|4868|0|21756|403137
11196|GMAC|0|32295|5844|0|26451|403137
11197|GMAC|0|26549|4786|0|21763|403137
11198|FORD MOTOR CREDIT|2767|0|2767|0|0|403137
11199|NONE|0|0|0|0|0|403139
11202|NONE|0|0|0|0|0|403145
11204|PowerNet Credit Union|13350|0|13350|0|0|403149
11205|Intertel|16099|0|8005|0|8094|403150
11206|NONE|0|0|0|0|0|403151
11209|NONE|0|0|0|0|0|403156
11211|Xerox Capital Services, LLC|11437|0|5057|0|6380|403159
11212|NONE|0|0|0|0|0|403161
11213|NONE|0|0|0|0|0|403163
11214|FIFTH THIRD BANK AUTO LOAN|29745|0|7171|0|22574|403164
11215|NONE|0|0|0|0|0|403167
11216|NONE|0|0|0|0|0|403168
11218|NONE|0|0|0|0|0|403174
11219|Brotherhood Bank|533426|0|21177|0|512249|403175
11220|None|0|0|0|0|0|403186
11221|NONE|0|0|0|0|0|403188
11222|UNITED LEASING ASSOCIATES|0|11523|777|0|10746|403189
11223|NONE|0|0|0|0|0|403191
11658|GMAC|26125|0|4765|0|21360|407793
11225|WILMNGTON TRUST COMPANY|587488|0|0|0|587488|403193
11226|FIRST BANK OF DELAWARE|5487112|0|87020|0|5400092|403193
11227|FIRST BANK OF DELAWARE|788107|11593|9384|0|790316|403193
11228|SECURITY INSTRUMENT CORP|8000|0|8000|0|0|403193
11229|SINGER EQUIPMENT COMPANY|43595|0|43595|0|0|403193
11230|CONSTRUCTION LOAN|775057|0|775057|0|0|403193
11231|PREFERRED ELECTRIC|0|57700|0|0|57700|403193
11232|ATLANTIC STEEL|0|30000|23295|0|6705|403193
11233|FIRST BANK OF DELAWARE|0|400000|55437|0|344563|403193
11234|FIRST BANK OF DELAWARE|0|424445|0|0|424445|403193
11235|NONE|0|0|0|0|0|403194
11236|NONE|0|0|0|0|0|403198
11237|NONE|0|0|0|0|0|403206
11241|XEROX CORPORATION|10299|0|1168|0|9131|403208
11662|GMAC|25743|0|1331|0|24412|408025
11243|L&N Federal Credit Union|0|49943|8766|0|41177|403214
11244|NONE|0|0|0|0|0|403218
11245|EDWARD JONES|0|150000|7644|0|142356|403227
11255|None|0|0|0|0|0|403244
11256|GMAC|4486|0|3147|0|1339|403249
11257|NONE|0|0|0|0|0|403255
11266|TRUCK NOTE-CHASE BANK|15994|0|3286|0|12708|403273
11268|None|0|0|0|0|0|403284
11269|None|0|0|0|0|0|403287
11270|BANK OF HAWAII MORTGAGE|0|1850000|0|0|1850000|403288
11271|Bank of Nashville|14005|0|9935|0|4070|403292
11272|Regions|29084|44000|0|0|73084|403292
11273|Regions|840104|0|27242|0|812862|403292
11274|Regions|243810|0|98608|0|145202|403292
11275|F&M Bank|230038|0|230038|0|0|403292
11276|F&M Bank|0|249866|0|0|249866|403292
11277|CONSTRUCTION LOAN PAYABLE|300000|0|300000|0|0|403297
11278|MORTGAGE NOTE PAYABLE|0|521043|14200|0|506843|403297
11279|Riverside Bank|16334|0|16334|0|0|403303
11280|IRONWORKERS DISTRICT COUNCIL 16|0|25000|2911|0|22089|403305
11281|United  Labor Bank|0|8548|859|0|7689|403307
11282|NONE|0|0|0|0|0|403308
11283|Bank of America Line of Credit|84000|0|59000|0|25000|403311
11284|Alliance Bank|0|15200|1962|0|13238|403311
11285|NONE|0|0|0|0|0|403312
11286|Automobile Loans|12665|0|10046|0|2619|403317
11287|NONE|0|0|0|0|0|403345
11288|Brien Motors|59571|0|12318|0|47253|403346
11289|NONE|0|0|0|0|0|403356
11290|CWA Loan I|620082|0|81715|0|538367|403357
11291|CWA Loan II|896558|0|47746|0|848812|403357
11292|Loy Zimmerman|0|1158|1158|0|0|403357
11293|NONE|0|0|0|0|0|403358
11297|UNITED LABOR BANK NOTE|184168|0|1391|0|182777|403385
11298|UNITED LABOR CREDIT CARD|8118|9932|9500|0|8550|403385
11299|MORTGAGE ON BUILDING|259213|0|9836|0|249377|403401
11300|M&T Bank|735705|0|243704|0|492001|403412
11301|Line of Credit|265000|1185000|1450000|0|0|403428
11302|Long Term Debt|97940|0|97940|0|0|403428
11303|NONE|0|0|0|0|0|403469
11304|U.S. EXPRESS LEASING|57657|0|6961|50696|0|403474
11305|FORD MOTOR CREDIT|12752|0|12752|0|0|403573
11306|NONE|0|0|0|0|0|403582
11307|Lori Hatfield - Expenses|2248|2997|3270|0|1975|403585
11308|None|0|0|0|0|0|403587
11309|Commerce Bank Line of Credit|32947|0|32947|0|0|403606
11310|None|0|0|0|0|0|403607
11311|AMALGAMATED BANK|6386868|2855446|0|0|9242314|403609
11313|THE BRYN MAWR TRUST CO|780000|0|260000|0|520000|403613
11314|HEALTH & WELFARE FUND|0|579090|0|0|579090|403613
11315|Powernet Credit Union|32068|0|11740|0|20328|403615
11316|Chrysler Credit|21349|0|7020|0|14329|403618
11317|GMAC Financing|23465|0|6795|0|16670|403618
11318|UNION SAVINGS BANK|11012|0|11012|0|0|403622
11319|None|0|0|0|0|0|403633
11322|FIRST TRADE UNION BANK|149289|0|14714|0|134575|403673
11323|CAPITAL LEASE PAYABLE|12525|0|3934|0|8591|403673
11324|NO CALIFORNIA CARPENTERS REGIONAL COUNCIL|280278|0|49295|0|230983|403679
11325|First National Bank|247199|0|10337|0|236862|403690
11326|INTERNATIONAL|3240000|0|1080000|0|2160000|403714
11327|GMAC FINANCIAL SERVICES|6246|0|6246|0|0|403717
11328|Sovereign Bank|14776|0|3448|0|11328|403721
11329|United Leasing|26265|0|4980|0|21285|403724
11330|NONE|0|0|0|0|0|403741
11331|UNION YES FED CR UN|245582|0|14203|0|231379|403742
11332|None|0|0|0|0|0|403750
11333|None|0|0|0|0|0|403768
11334|Credit Union - Payable|0|75000|0|0|75000|403777
11335|NONE|0|0|0|0|0|403786
11336|Farmers & Mechanics Bank, Galesburg, IL|7026|0|3949|0|3077|403788
11337|First Bank, Galesburg, IL|15656|0|3094|0|12562|403788
11338|Rochester Carpenters Local 85|297915|61000|0|0|358915|403808
11339|NONE|0|0|0|0|0|403813
11340|NONE|0|0|0|0|0|403822
11342|none|0|0|0|0|0|403836
11343|Due to International|25000|0|25000|0|0|403844
11344|AMALGAMATED BANK OF CHICAGO|2000000|8000000|1000000|0|9000000|403847
11345|AUTOMOBILE LOAN|17189|0|3575|0|13614|403864
11346|EQUIPMENT LOAN PAYABLE|0|59912|12000|0|47912|403865
11347|The Savannah Bank|359733|0|20690|0|339043|403867
11348|Wachovia|2512096|0|609035|0|1903061|403884
11349|First Trade Union Bank-Roof Loan|36060|0|7157|0|28903|403886
11351|Bank of America|0|500000|15200|0|484800|403907
11353|CHASE BANK|0|180000|1289|0|178711|403933
11354|NONE|0|0|0|0|0|403993
11355|GMAC CREDIT COPORATION|226275|53658|52021|0|227912|404000
11356|S&T BANK|0|360000|5556|0|354444|404000
11357|RICHARDS DRAPERY|0|22265|22265|0|0|404000
11358|ANGLE BROS. CONTRACTING|10000|0|10000|0|0|404000
11359|ADVANCE SIGN COMPANY|0|1650|1650|0|0|404000
11360|MARSHALL ELEVATOR|0|77400|26100|0|51300|404000
11361|SECURITY DEPOSIT|0|5700|300|0|5400|404000
11362|BUILDERS HARDWARE|0|2987|0|0|2987|404000
11363|DUE TO TRAINEE'S|0|13250|12500|0|750|404000
11364|FORD CREDIT|7528|0|3191|0|4337|404001
11365|VEHICLE LOAN|2868|0|2868|0|0|404006
11366|VEHICLE LOAN|0|28151|4524|0|23627|404006
11541|SARATOGA NATIONAL BANK|0|23684|0|0|23684|405551
11542|General Motors Acceptance Corp|4176|0|4176|0|0|405568
11369|Canon Financial|19251|0|3253|0|15998|404008
11370|CREDIT CARD BALANCES|12153|14160|12153|0|14160|404014
11387|NEGATIVE BAL. RECEIVABLE|0|9|0|0|9|404109
11388|Colonial Bank|407099|0|0|407099|0|404126
11389|FORD MOTOR CREDIT CO|0|23451|4300|0|19151|404145
11390|Fidelity Federal Bank- Mortgage|112505|0|13748|0|98757|404155
11391|Fidelity Federal Bank- Auto Loan|15137|18285|7629|0|25793|404155
11394|Ford Credit|331709|0|68268|0|263441|404163
11395|Colonial Bank|0|407099|407099|0|0|404163
11396|CHASE CAR LOAN|16768|0|2961|0|13807|404169
11397|FORD CAR LOAN|7585|0|2172|5413|0|404169
11398|J.P. MORGAN CAR LOAN|29209|0|4997|0|24212|404169
11399|GMAC|0|41861|0|0|41861|404169
11400|GMAC|0|24743|1666|0|23077|404169
11401|JP Morgan Chase|107237|0|80945|0|26292|404196
11402|FORD CREDIT UNION|15208|0|15208|0|0|404198
11404|CITY NATIONAL BANK - LOAN|0|125000|10419|0|114581|404231
11405|KEY BANK NATIONAL ASSOC|156390|0|8982|0|147408|404233
11407|BANK OF AMERICA|118000|0|8268|0|109732|404267
11408|GATEWAY METRO CREDIT UN|19375|0|8750|0|10625|404268
11409|National City Bank|331834|0|14812|0|317022|404269
11410|PEC COLONIAL BANK|350000|0|150000|0|200000|404270
11412|GMAC Financial|0|50663|2864|0|47799|404298
11413|FORD CREDIT|19061|0|5517|0|13544|404363
11414|Bank of America 1st Floor|286672|0|8008|0|278664|404498
11415|Bank of America 2nd Floor|1301956|0|36812|0|1265144|404498
11416|Bank of America Auto|112271|0|17416|0|94855|404498
11435|AMALGAMATED BANK|21550000|0|7800000|0|13750000|404635
11436|AMALGAMATED BANK|200000|0|200000|0|0|404635
11437|NONE|0|0|0|0|0|404704
11440|INTL UNION ALL NOV & PROD.|22500|0|0|0|22500|404726
11441|NONE|0|0|0|0|0|404729
11443|FIRSTBANK SOUTHWEST|49954|0|24243|0|25711|404903
11444|FIRSTBANK SOUTHWEST|14680|0|14680|0|0|404903
11445|FIRSTBANK SOUTHWEST|0|10500|2257|0|8243|404903
11515|TELEPHONE SYSTEM|11071|0|3293|0|7778|404958
11527|New England Regional Council|115475|0|11663|0|103812|405203
11528|FRONTIER COMMUNICATIONS|9712|0|9712|0|0|405235
11529|FIRST COLLINSVILLE BANK|7287|136800|32455|0|111632|405381
11530|CEFCU|0|28000|6830|0|21170|405442
11531|FORD MOTOR CREDIT|0|35145|1902|0|33243|405520
11532|FORD MOTOR CREDIT|0|23565|4721|0|18844|405520
11533|FORD MOTOR CREDIT|0|22565|4721|0|17844|405520
11543|General Motors Acceptance Corp|0|25440|597|0|24843|405568
11553|Donald & Emma Trent|3956|0|3956|0|0|405664
11557|NOTE PAYABLE AFL-CIO|19000|0|14854|0|4146|405692
11559|GMAC|20431|0|2893|0|17538|405695
11560|FORD MOTOR CORP.|135844|0|24541|0|111303|405718
11562|Minnequa Works Fed Credit Union|30074|0|11864|0|18210|405808
11563|Plumbers & Pipefitters Local 58|0|368027|135754|0|232273|405808
11564|NONE|0|0|0|0|0|405845
11565|GMAC - Car Loan|0|25584|4797|0|20787|405870
11567|GMAC AUTO LOAN 2005|0|5245|5245|0|0|405914
11568|GMAC AUTO LOAN 2007|0|6325|3394|0|2931|405914
11569|GMAC AUTO LOAN 2006|0|5323|5323|0|0|405914
11570|GMAC AUTO LOAN 2008|0|20000|4944|0|15056|405914
11571|GMAC AUTO LOAN 2006|0|6449|3223|0|3226|405914
11573|GMAC - AUTOMOBILE LOAN|17351|0|5501|0|11850|406158
11574|PROMERICA BANK|1136246|0|16484|0|1119762|406221
11575|Ford Credit|19789|0|2680|0|17109|406384
11576|Ford Credit|19872|0|2691|0|17181|406384
11578|WELLS FARGO|0|55000|55000|0|0|406601
11581|N/A|0|0|0|0|0|406607
11582|NONE|0|0|0|0|0|406612
11584|N/A|0|0|0|0|0|406621
11585|None|0|0|0|0|0|406627
11587|United Nurses Assoc/UHCP|8033|166038|146917|0|27154|406776
11589|Mortgage payable Key Bank - Auburn Building|1699204|0|211031|0|1488173|406827
11607|Cambridge Savings Bank|3976944|0|98578|0|3878366|407006
11608|Service Employees Int'l Union|2598925|0|799680|0|1799245|407006
11609|LIFE CREDIT UNION|7464|0|7464|0|0|407117
11610|SOUTHSIDE BANK|5964|0|5964|0|0|407121
11611|SOUTHSIDE BANK|11240|0|6191|0|5049|407121
11612|SOUTSIDE BANK|0|18996|1904|0|17092|407121
11613|NAT'L BASKETBALL PLAYERS ASSOC|670901|363570|295000|0|739471|407161
11615|CWA - NATIONAL OFFICE|3988552|0|33041|0|3955511|407224
11616|SBC CAPITAL SERVICE - 1|22371|5837|0|0|28208|407224
11617|SBC CAPITAL SERVICE - 2|14224|0|3664|0|10560|407224
11632|Wells Fargo Financial|3500|0|3500|0|0|407241
11633|Advanced Dues from National|400|272400|272800|0|0|407278
11637|NONE|0|0|0|0|0|407376
11639|Ford Credit Company|21464|0|11199|0|10265|407434
11641|CWA NATIONAL|184039|0|5644|0|178395|407466
11642|S. E. FINANCIAL FCU|0|80700|13132|0|67568|407671
11643|CWA MORTGAGE|153446|0|5295|0|148151|407673
11644|SUN NATIONAL BANK|0|27673|27673|0|0|407681
11651|FORD MOTOR CREDIT|38503|0|8266|0|30237|407684
11652|FORD MOTOR CREDIT|10940|0|7038|0|3902|407684
11653|FORD MOTOR CREDIT|10469|0|6735|0|3734|407684
11654|Chrysler Financial|25380|0|1080|24300|0|407686
11655|Armory Garage|12820|0|12820|0|0|407695
12042|Promissory Note, 7%, due 4/5/2014|0|9000|9000|0|0|414151
11659|GMAC|25328|0|3289|0|22039|407793
11660|CWA - National|55212|0|55212|0|0|407795
11661|MACATAWA BANK|187171|0|29940|0|157231|407873
12376|MARLIN LEASING|6012|0|6012|0|0|416814
12377|IKON FINANCIAL SERVICES|8351|0|2660|0|5691|416814
12378|MAILROOM CONSULTANTS|6932|17442|3228|0|21146|416814
11672|Mount Washington Bank|78413|0|19619|0|58794|408105
11673|CWA NATIONAL|0|850000|0|10649|839351|408456
11674|CWA NATIONAL|220563|0|204280|16283|0|408456
11675|CHRYSLER FINANCIAL|9117|0|9117|0|0|408456
11676|NONE|0|0|0|0|0|408498
11677|CWA INTERNATIONAL AFL-CIO|0|1206000|66758|0|1139242|408537
11678|Amcore Bank|0|650000|0|0|650000|408568
11681|NONE|0|0|0|0|0|408633
11682|COMM WORKERS OF AMERICA|988062|0|17048|0|971014|408635
11683|CWA - To Construct Union Hall|12550|0|4500|0|8050|408642
11684|CWA AFL-CIO, CLC National Union|978083|0|23379|0|954704|408658
11685|National CWA|270579|0|0|33337|237242|408705
11686|CITIZENS BANK|1243605|0|140167|0|1103438|408708
11687|MORTGAGE-CWA NATIONAL|370723|0|370723|0|0|408721
11699|GMAC|72904|0|4964|67940|0|408740
11700|CHASE AUTOMOTIVE FINANCE|8096|0|4412|3041|643|408740
11701|NISSAN MOTOR ACCEPTANCE|32434|0|0|13367|19067|408740
11703|C.W.A. AFL-CIO NAT'L UNION|203569|0|28231|0|175338|408751
11704|UNION YES FCU- LINE OF CR.|286023|0|43916|0|242107|408751
11705|UNION YES FCU- AUTO LOAN|13921|0|3742|0|10179|408751
11706|UNION YES FCU- AUTO LOAN|14286|0|3591|0|10695|408751
11707|UNION YES FCU- AUTO LOAN|14699|0|3926|0|10773|408751
11708|UNION YES FCU- AUTO LOAN|15226|0|3799|0|11427|408751
11709|UNION YES FCU- AUTO LOAN|15226|0|3799|0|11427|408751
11710|UNION YES FCU- AUTO LOAN|15099|0|8645|0|6454|408751
11711|UNION YES FCU- AUTO LOAN|13209|0|3392|0|9817|408751
11712|UNION YES FCU- AUTO LOAN|15947|0|3789|0|12158|408751
11713|UNION YES FCU- AUTO LOAN|52731|0|8120|0|44611|408751
11714|S. E. FINANCIAL FCU|10000|85389|54511|0|40878|408791
11715|UFT EDUCATIONAL FOUNDATION|0|861192|0|0|861192|408817
11716|EQUIPMENT LEASE - GMAC|709094|0|709094|0|0|408817
11717|REVOLVING CREDIT LOAN - AMALGAMATED BANK|10000000|26000000|31000000|0|5000000|408817
11718|260 PARK AVENUE REALTY CORP.|41233001|0|25891|0|41232961|408817
11719|49 EAST 21 COMPANY, INC.|8433027|0|0|2600|8433127|408817
11720|CWA INTERNATIONAL|41822|0|9509|0|32313|408830
11721|COMM WORKERS OF AMERICA|221375|0|5707|0|215668|408837
11722|CWA NATIONAL|206598|0|206598|0|0|408910
11723|CWA National office - ADVANCES|0|186421|186421|0|0|408931
11724|Note Payable- CWA International|5785|0|1996|0|3789|409241
11725|GMAC|16750|0|668|0|16082|409250
11726|NONE|0|0|0|0|0|409257
11728|NYC DISTRICT COUNCIL OF CARPENTERS|1048100|827499|1875599|0|0|409263
11729|Chase Bank Account #0083|502001|0|144000|0|358001|409268
