OID|DESCRIPTION|BOOK_VALUE|RPT_ID
13732|SECURITY DEPOSIT OFFICE|738|341380
13733|SECURITY DEPOSIT DIA|4400|341380
17503|Inventory|12351|350837
18151|BIBLES|2400|351763
23209|DEPOSIT ON LEASE|385|381781
23210|MEMBER PAYROLL DEDUCTIONS|300|381781
25822|RENT DEPOSIT|3335|386301
13320|Security deposit|420|338843
12093|Prepaid Expenses|68395|334290
12094|Security Deposits|934|334290
18154|Security Deposits|10763|351768
15979|PREPAID PROPERTY TAX|2141|348829
12048|Seurity Deposit-Rent|5600|334235
12050|Inventory of Fundraising Clothing and Items|3254|334235
12049|Security Deposit-Utilities|300|334235
12140|ACCRUED INTEREST RECEIVABLE|1266|334421
17583|REFUNDABLE IRS PAYMENTS|1939|350915
13958|Prepaid Insaurance|2081|343191
13959|Prepaid Payroll tax|3192|343191
15355|COPA COLLECTED|600|347574
15356|MIS. INCOME|109|347574
17331|PREPAID PAYROLL TAXES|29391|350683
16212|Deposit|447|349118
14332|Office Lease Deposit|2950|345217
17474|APWU Building Corp|133050|350802
17917|Prepaid Credit Cards|6220|351511
17374|Postage Due|37|350723
17378|Insurance Deposit (Workmen' Compensation)|506|350723
17377|Lease/Rent Deposit|2075|350723
17376|USPS Bulk Mail|272|350723
17375|Postage Meter|221|350723
18016|NONE|0|351620
15689|PREPAID INSURANCE|295|348384
15690|REFUNDABLE DEPOSITS|5583|348384
15713|NONE|0|348439
14173|SECURITY DEPOSITS|51539|344402
18167|Deposit to purchase buildling at 3350 Scott Blvd.|50159|351822
16169|CAENDARS FOR RESALE|720|349063
13971|PREPAID POSTAGE|1034|343241
13972|BRACH JACKET FUND|132|343241
14010|PREPAID EXPENSES|13944|343504
18243|NALC RETIREMENT & DEATH FD|465306|352504
17036|Deposit Receivable|224|350514
13890|Payroll Taxes Refund Receivable|2025|342644
19218|DUE FROM REALTY CORP.|129192|364053
16125|Savings accounts|397027|349001
16497|WORKERS COMPENSATION DEPOSIT|246|349684
16498|RENT DEPOSIT|2000|349684
14394|16 Bibles|512|345513
14396|Utility Deposit|150|345513
14395|4 Watches|232|345513
19295|40 Watches|1820|364254
15298|REAL ESTATE TAX ESCROW|19352|347151
15299|NEW BUILDING PRE CONSTRUCTION COSTS|52687|347151
15350|STOCK IN BUILDING CORPORATION|295511|347554
13888|None|0|342613
18142|INTEREST IN TPWU AUXILLIARY BANK ACCOUNT|2562|351753
12467|N/A|0|335265
12066|3 TRAINING BOOKS|36|334265
12118|NONE|0|334384
12335|NONE|0|335020
28955|SECURITY DEPOSIT|6000|413684
11532|Inventory: Jackets, Caps, Shirts, & Pins|5488|330061
16216|ACCRUED INTEREST|35601|349147
16219|DUE FROM ADMINISTRATIVE FUND|14952|349147
16218|DUE FROM FUNDS OFFICE|15216|349147
16217|PREPAID INSURANCE|12752|349147
15694|DEPOSITS|1000|348401
12067|None|0|334266
15728|NONE|0|348447
18571|PREPAID RENT|2000|357904
14337|PREPAID EXPENSES|14069|345223
14338|DEFERRED EXPENSES|74763|345223
13870|PREPAID EXPENSES|6315|342495
17939|Prepaid Expenses|1625|351527
18863|Security Deposit for Rented Office Space|3229|362005
18318|SECURITY DEPOSIT ON LEASE|3084|354084
13606|Mortgage Receivable - Sale of 1904 Arch St, Phila|1100000|339917
13607|Prepaid Insurance|14367|339917
13610|Construction/Renovation Costs in Progress - Darby|40391|339917
13609|Prepaid Real Estate Taxes|2426|339917
13608|Prepaid Office Machine Maintenance Contracts|2316|339917
16606|SECURITY DEPOSIT|4073|349783
16867|NONE|0|350265
26615|Deposits|530|401183
18248|RENT DEPOSIT|1950|352560
16815|PROMOTIONAL MATERIALS INVENTORY|1000|350153
19661|Utility Security Deposits|1731|367899
16922|PREPAID INSURANCE|52036|350365
16936|PREPAID LICENSE|12980|350365
16935|PREPAID POSTAGE|30000|350365
16934|PREPAID COUNCIL REBATES|62339|350365
16933|PREPAID DISTRICT RENT|26232|350365
16932|DEFERRED LEASE INCENTIVES|233659|350365
16931|DUE FROM AFFILIATES|6579|350365
16930|UNAMORTIZED FINANCING COSTS|136486|350365
16929|REAL ESTATE ESCROW AFGE COUNCIL 19|955|350365
16928|DEATH BENEFIT RESERVE|435171|350365
16927|SECURITY DEPOSITS PAID|34176|350365
16926|INVENTORY OF SUPPLIES|87813|350365
16925|PREPAID SUBSCRIPTIONS|79102|350365
16924|PAYROLL WITHHOLDINGS|2180|350365
16923|PREPAID TAXES|52104|350365
18750|Inventory|53482|360793
18755|Prepaid - Publications & Equipment Maint Contracts|124324|360793
18754|Prepaid - Business Insurance|27122|360793
18753|Prepaids - Office Space Rental|44815|360793
18752|Deposits- Office Space Rental|62528|360793
18751|Insurance Annutiy|438520|360793
14321|PREPAID EXPENSES|8556|345177
17884|Deposits|1550|351482
33905|not applicable |0|438349
11497|PREPAID CONVENTION EXPENSE|55000|329650
14202|PREPAID DENTAL INSURANCE|25132|344697
14203|INTEREST RECEIVABLE|566|344697
18250|NONE|0|352564
15342|Reimbursible|1647|347523
15988|PREPAID EXPENSE|1000|348846
12992|PREPAID EXPENSES|4858|337259
14005|DENTAL INSURANCE PREMIUMS|5613|343323
13931|SECURITY DEPOSITS|1874|343175
18931|none|0|362694
13470|OFFICE LEASE SECURITY DEPOSIT|2800|339080
14068|TRAVEL ADVANCES STAFF|300|344204
14071|SPRINT NEXTEL DEPOSIT|250|344204
14070|RENT DEPOSIT|5366|344204
14069|PREPAID INSURANCE|15533|344204
17334|Rent Security Deposit|15692|350687
18709|OTHER ASSETS|13770|360359
14152|PREPAID FEDERAL INCOME TAX|15252|344382
14153|PREPAID EXPENSE|2121|344382
11890|Promotional Supplies|8247|333273
15744|RENT DEPOSIT|4160|348462
15746|PREPAID PAYROLL TAXES|7834|348462
15745|WORKERS COMP INSURANCE DEPOSIT|657|348462
17647|PSO Utility Deposit|115|350955
18187|DEPOSIT-RENT|3200|351874
21820|Deposit: Worker's Comp|18609|376808
21821|Pre Payment: Jaystar|2500|376808
21120|Workers Compensation Deposits|12257|371688
21121|Snider Leasing Deposit|5838|371688
15893|DEPOSITS|350|348743
15981|SECURITY DEPOSITS|1948|348833
11996|Security and/or utility deposits|4990|334039
11997|Finance fees|5678|334039
17743|EARNEST MONEY & OPTION FEE PAID ON REAL ESTATE|3500|351021
15313|Prepaid Payroll Taxes|3007|347470
18302|Prepaid Expenses - Insurance and rent|2015|353689
11761|ADVANCE TO EXECUTIVE DIRECTOR & DEPUTY DIRECTOR|750|332136
17736|PREPAID TAXES AND INSURANCE|8158|351012
18168|RENT SECURITY DEP|1200|351826
19300|Prepaid expenses|1247|364676
16804|DEPOSIT - SOCIAL EVENTS|500|350140
16805|PREPAID EXPENSES|2740|350140
15704|SECURITY DEPOSIT|2322|348419
13227|UTILITY DEPOSITS|100|338487
13230|SUPPLIES INVENTORY|25433|338487
13229|OTHER PREPAID EXPENSES|3347|338487
13228|PREPAID POSTAGE|3000|338487
18205|INVENTORY OF SUPPLIES FOR RESALE|2451|352151
18207|CERTIFICATE OF DEPOSIT|2000|352151
18206|DEBT ISSUE COST|3554|352151
17900|Real Estate Tax Escrow|7111|351498
16148|PARTIAL INTEREST IN BUILDING|149434|349028
11406|PREPAID EXPENSES|1978|329511
15980|APRONS & T-SHIRTS|7842|348830
18760|Refundable Deposits & Travel Advances|291|360805
18761|Due To From Affliate Accounts|1967|360805
26175|SECURITY DEPOSIT|2075|394156
26176|PREPAID EXPENSES|9868|394156
16698|Workman's compensation deposit|3257|349864
16699|Payroll tax overpayment|376|349864
12675|2006 DUES RECEIVED IN 2007|37610|335509
12677|HATS, JACKETS, EMBLEMS, ETC.|978|335509
12676|ADVANCED FUNDS|167|335509
13144|Due from Natl. Assoc. of Catholic Teachers|36869|337995
13148|Payroll taxes receivable|5772|337995
13147|Accrued interest receivable|4507|337995
13146|Prepaid expenses|2248|337995
13145|Due from ACT Health & Welfare Fund|2274|337995
18594|None|0|358593
12169|Prepaid expenses|7869|334626
12170|payroll tax refund receivable|2511|334626
19713|LEHMAN SCHOLARSHIP|750|368003
19714|ACADEMIC EXCELLANCE ACCT|5000|368003
15941|Prepaid Expenses|2586|348806
14383|BULK MAIL ACCOUNT|491|345419
14385|COMFORT OF THE DAY BOOKS|166|345419
14384|SHIRTS|0|345419
16614|DEPOSITS|12645|349788
11185|security deposite lipa|500|326444
18000|Prepaid Expenses|74436|351597
15877|Security Deposit - Lease|2457|348718
14981|Lease deposits|12882|346940
14983|Refundable payroll taxes|113|346940
14982|Worker compensation deposit|8202|346940
12858|Loan Closing Costs on $300,000. Mortgage Refinance|12357|336429
17950|Due from Affiliate|11233|351549
17952|Prepaid Expenses|80885|351549
17951|Accrued Interest|55168|351549
17645|UTILITY DEPOSIT|3800|350950
17646|Net Intangible Assets|15890|350950
17508|SECURITY DEPOSIT|1813|350844
17509|PREPAID EXPENSE (JANUARY 2008 PAYROLL)|130706|350844
16947|INTEREST RECEIVABLE|9778|350422
16950|PREPAID EXPENSES|557|350422
16949|STATE COMP DEPOSIT|805|350422
16948|RENT DEPOSIT|778|350422
14614|SECURITY DEPOSIT|2861|346389
18003|SECURITY DEPOSIT|1382|351600
11792|Excrow Account - Doral Mortgage Corp.|12306|332250
11793|Servicios Prepagados|998|332250
21723|ESCROW|7618|375640
21725|MORTGAGR COST (NET)|2083|375640
21724|SECURITY DEPOSIT|5551|375640
11972|PREPAID BENEFITS|65865|333852
13897|POSTAGE LEFT ON METER|300|342723
13900|WATCHES FOR SERVICE AND RECOGNITION AWARDS - (253)|9893|342723
13899|BIBLES LEFT FROM 2007 - (198)|5579|342723
13898|SHIRTS FOR VETERANS COMMITTEE-(136)|1100|342723
11358|Lease deposits|968|328153
16112|Cash held as trustee|6662|348985
16114|Prepaid expenses|12397|348985
16113|Accrued interest|14321|348985
13018|Rent security deposit|3465|337278
14433|FMV of Building Equity Fund|147254|345732
21122|SECURITY DEPOSIT|700|371692
14454|ACCRUED INTEREST|18269|345767
14343|PREPAID EXPENSE|73215|345231
14344|DEPOSITIS|1615|345231
15607|WORKERS COMPENSATION DEPOSIT|753|348119
17285|Prepaid Bond Expense|193|350640
17598|OFFICE LEASE DEPOSIT|2270|350931
12942|PREPAID EXPENSES|2137|337103
15699|Deposits and Prepaids|147253|348416
15700|Accrued Interest|177272|348416
16504|Prepaid Insurance|575|349701
16505|Prepaid Expense|5651|349701
15506|OTHER ASSETS|41729|347800
18634|RENT SECURITY DEPOSIT|2420|359276
11624|DEPOSITS|8554|330637
11625|PREPAID PAYROLL TAXES|32561|330637
16349|BUILDING LEASE DEPOSIT|31200|349457
16350|PREPAID EXPENSES|57081|349457
12927|INVENTORY|2000|337089
12130|SECURITY DEPOSIT|3903|334413
12131|PREPAID EXPENSES|6451|334413
13067|Prepaid Insurance Expenses|2986|337691
18928|Other Assets|51956|362692
11921|Accrued Grants Recievable|30000|333347
11924|Prepaid Expenses|5721|333347
11923|Inventory|9452|333347
11922|Security Deposits|3033|333347
21702|Prepaid Federal Unemlployment Tax|183|375377
21289|UTILITY DEPOSITS|585|372603
14685|PREPAID INSURANCE|5350|346606
13165|DEPOSIT - OFFICE RENTAL|466|338082
12840|Prepaid Expense|2884|336338
12841|Intangible Asset|43085|336338
20964|ESCROW|81869|370617
20969|PREPAID HEALTH INSURANCE|8417|370617
20968|SECURITY DEPOSIT|3025|370617
20967|PREPAID RENT|6421|370617
20966|PREPAID POSTAGE|4382|370617
20965|PREPAID INSURANCE|10563|370617
13118|PREPAID PENSION ASSET|7430617|337883
18609|TRAVEL ADVANCES|28679|358985
18611|SECURITY DEPOSIT|35992|358985
18610|PREPAID EXPENSES|24241|358985
17793|SECURITY DEPOSIT - WARREN OFFICE|2000|351255
17795|PREPAID EXPENSES|136308|351255
17794|TRAVEL AND EXPENSE ADVANCES|16775|351255
18175|Shirts and Hats|1280|351865
18178|Mugs|387|351865
18177|Flags|240|351865
18176|Bibles|840|351865
13294|PREPAID DEPOSITS|16595|338780
13295|PREPAID EXPENSES|37430|338780
13123|Art (Commissioned wallhangings)|5093|337886
13125|Other Prepaid Expenses|21728|337886
13124|Prepaid Real and Personal Property Taxes|4194|337886
14626|RESALE ITEMS: HATS|32|346419
14634|RETIREE WATCHES|2097|346419
14633|RETIREE PLAQUES|921|346419
14632|RETIREE PINS|453|346419
14631|PROMOTIONAL INK PENS|3170|346419
14630|BIBLES|1369|346419
14629|RESALE ITEMS: AUTO PLATES, BUTTONS, EMBLEMS, ETC.|543|346419
14628|RESALE ITEMS: SHIRTS|1753|346419
14627|RESALE ITEMS: JACKETS|208|346419
11963|NONE|0|333805
13131|DEFERRED COMPENSATION|1206236|337933
13137|INVESTMENT IN SUBSIDIARIES|200|337933
13136|AFFILIATE RECEIVABLE|246417|337933
13135|INTEREST/OTHER|88463|337933
13134|INVENTORY|126374|337933
13133|DEPOSITS|53813|337933
13132|OTHER PREPAID|451460|337933
17761|SECURITY DEPOSIT|3300|351094
18806|PREPAID EXPENSE|585860|361552
18809|IPACE RECEIVABLE|54475|361552
18808|IEA RETIRED DENTAL PLAN|21417|361552
18807|SECURITY DEPOSIT|69246|361552
18272|Prepaid Expenses|55037|353265
18273|Deposits|3120|353265
18015|Prepaid expenses|3000|351617
13119|Deferred compensation|1076549|337884
13121|Security deposits|5430|337884
13120|Prepaid expenses|590340|337884
18422|Office Rent Deposits|40120|355201
13718|none|0|341368
13730|none|0|341368
13729|none|0|341368
13728|none|0|341368
13727|none|0|341368
13726|none|0|341368
13725|none|0|341368
13724|none|0|341368
13723|none|0|341368
13722|none|0|341368
13721|none|0|341368
13720|none|0|341368
13719|none|0|341368
15982|SHIRTS|1476|348834
15984|BIBLES|658|348834
15983|HATS|990|348834
18316|Prepaid expenses|38066|354082
18317|Other|3067|354082
16724|Pre-Paid Insurance|12008|349912
17320|Prepaids|1311|350672
17321|Deposits|4678|350672
18195|Security Deposit|1100|351879
51685|DEPOSITS WITH TELEPHONE COMPANYS AND UTILITIES|34083|533501
51686|Loan closing costs - Building Corp|4174|533501
15844|NONE|0|348634
12286|Deposits|1000|334962
12287|Prepaid Payroll Expense|4647|334962
11622|PREPAID EXPENSES|34506|330636
11623|SECURITY DEPOSIT|12465|330636
12784|Prepaid expenses|5104|336218
12785|Security deposits|13506|336218
18391|Inventory of Publications|6128|354587
18395|Security Deposits Rent|20290|354587
18394|Prepaid Rent|6756|354587
18393|Foundation Costs|768|354587
18392|Prepaid Travel|1332|354587
13072|Advances|13950|337730
13074|Promotional inventory|33998|337730
13073|Deposits|38503|337730
15665|Security Deposit|684|348267
12106|OTHER  RECEIVABLES|90030|334370
13602|DUE FROM AFFILIATES|20124|339768
13301|LEASE SECURITY DEPOSIT|2930|338784
11872|UTILITY DEPOSITS|4959|333183
11873|LOANS & EXCHANGES|275|333183
18590|MISCELLANEOUS RECEIVABLES|305981|358451
18591|PREPAID EXPENSES|40112|358451
16064|Prepaid DSHS Software Costs|572727|348949
16066|Prepaid rent & security deposits|8236|348949
16065|Prepaid employee benefits|11701|348949
13064|Prepaid Expenses|154943|337690
13066|Deposits|8300|337690
13065|Travel Advances|1259|337690
15793|DEPOSITS|1010|348510
13511|PREPAID INSURANCE|3867|339211
18956|MORTGAGE RECEIVABLE-GNHCLC|59792|362870
17557|WARREN COUNTY WATER DEPOSIT|550|350894
17560|25 YEARS OF CORVETTE T-SHIRTS   (155 IN STOCK)|1373|350894
17559|BIBLES (15 BILBLES IN STOCK -8 CATHOLIC-7-PROTESTA|495|350894
17558|WARREN RURAL ELECTRIC COOP-ELECTRIC DEPOSIT|300|350894
16147|UTILITY DEPOSIT|210|349021
13871|PREPAID EXPENSES|1618|342498
12696|SECURITY DEPOSITS|661|335558
13353|Travel Advance|49|338882
13354|Security Deposits|6395|338882
15828|Security deposits|5156|348533
18693|NONE|0|360022
17769|Due from affiliated labor organizations|5508|351157
17772|Other receivables|31437|351157
17771|Loans to officers|221|351157
17770|Prepaid expenses|11929|351157
14375|Office Security Deposits|7927|345332
14376|Utility Deposits|576|345332
18322|Security deposit|4809|354090
16126|Deposit|3350|349002
17328|Pre-paid expenses|69654|350680
17330|Common Stock|44|350680
17329|Deposits|875|350680
12799|Lease Deposits|6843|336240
17053|RENTAL SECURITY DEPOSIT|1600|350532
15625|SECURITY DEPOSIT|2400|348191
12486|ESCROW DEPOSITS - BROTHERHOOD BANK|4484|335322
12575|PREPAID EXPENSES|4425|335444
19039|ACCRUED DIVIDENDS RECEIVABLE|1512|363107
19042|SECURITY DEPOSITS|1195|363107
19041|PREPAID EXPENSES|23730|363107
19040|PREPAID INSURANCE|19055|363107
16096|BIBLES|4576|348973
16102|UTILITY DEPOSIT|1430|348973
16101|BULK RATE POSAGE|2275|348973
16100|POSTAGE BY PHONE|591|348973
16099|SHIRTS,JACKETS,CAPS,TRINKETS|22121|348973
16098|WATCHES|1920|348973
16097|RINGS|1980|348973
15549|ANNUITY CONTRACTS|404338|347887
14311|SOFT DRINKS|116|345141
14308|BIBLES|162|345141
14310|KNIVES|4914|345141
14309|WATCHES|22458|345141
17535|Prepaid rent|5700|350857
17536|Prepaid income tax|3698|350857
13816|PROTESTANT BIBLES|1377|342361
13823|U.S. FLAGS, STICKERS, PINS, & BUMPER STICKERS|1056|342361
13822|UAW PATCHES, PINS, STICKERS, & MONEY CLIP|908|342361
13821|UAW LOCAL 5960 T-SHIRTS|2769|342361
13820|UAW LOCAL 5960 RINGS|5973|342361
13819|HOLY CURAN BIBLES|308|342361
13818|AFRICAN AMERICAN BIBLES|1990|342361
13817|CATHOLIC BIBLES|1068|342361
13424|Prepaid Expenses|36879|338937
13425|Security Deposit|150|338937
17516|UFCW Pension Plan Exchange|2119|350850
17518|Withheld Payroll Taxes on Deposit|3848|350850
17517|Deposits as Security|2890|350850
13526|Caps and T-Shirts on hand|750|339229
32812|Prepayment for 35th anniversary activity|4530|433801
32817|Prpaid income tax|293|433801
32816|Prepaid maintenance expense|650|433801
32815|Prepaid legal fees|4500|433801
32814|Prepayment for educational semminary|1390|433801
32813|Prepaid insurance expense|1661|433801
13451|PREPAID RENT|4604|339068
15760|MEMORIAL BIBLES FOR GIVEAWAY; A LIST IS MAINTAINED|4205|348480
15764|WOMENS COMM. FUND RAISING MERCH; LIST IS MAINTAINE|294|348480
15763|VETERANS' CARE PACKAGE PROGRAM; LIST IS MAINTAINED|917|348480
15762|VETERANS' MERCHANDISE -GIVEAWAYS; LIST IS MNTND|860|348480
15761|VETERANS' FUNDRAISING MERCHANDISE; LIST IS MNTND|454|348480
17813|Due From FDIC|2121|351275
13336|LEASE DEPOSITS|7933|338869
19371|HIGH PLAINS JOURNAL|3000|366476
13452|Prepaid Expenses|1295492|339069
13455|Security Deposits|10722|339069
13454|Construction in Progress|76062|339069
13453|Promtional Supplies Inventory|7113|339069
12480|NONE|0|335280
12659|TRAVEL ADVANCES|3950|335488
12661|PREPAID EXPENSE|2263|335488
12660|LEASE DEPOSIT-OFFICE SPACE|9972|335488
11484|Prepaid Expenses|14071|329620
17489|SECURITY DEPOSIT|1000|350817
15752|BIBLES|860|348474
15756|MISC. ITEMS|1112|348474
15755|RINGS|931|348474
15754|WATCHES|2730|348474
15753|SHIRTS & HATS|8278|348474
22986|PREPAID EXPENSES|77522|381306
22990|INTERCOMPANY RECEIVABLE|49142|381306
22989|GRANT RECEIVABLE|161522|381306
22988|REBATE RECEIVABLE|323234|381306
22987|DEPOSITS|10131|381306
12739|SECURITY DEPOSITS|5783|335866
18158|STATE FUND INSURANCE DEPOSIT|1293|351814
12134|ADVANCES TO SE JOINT APPRENTICE COMMITTEE|63831|334416
12135|INVENTORY OF SHIRTS, JACKETS, KNIVES|480|334416
11990|Overpayments - Refund Pending|222|334001
11991|Picket Compensation|50|334001
15709|Deposits|170|348426
12484|NONE|0|335300
21003|Due from affiliate labor organization|8214|371048
21004|Due from affiliate trust fund|2803|371048
17519|Prepaid Expenses/Insurance|14000|350851
17523|Due from other funds|8178|350851
17522|Security Deposit|1200|350851
17521|Other Assests|2125|350851
17520|Accrued Dividends|10549|350851
14465|LUNYARD|2958|345806
14462|BIBLE (CATHOLIC & PROSTESTANT)|9964|345806
14464|PLASTIC WHITE BAGS|1081|345806
14463|HATS|2338|345806
14470|SHIRTS|126|345806
14469|WATCHES|6664|345806
14468|COOKBOOK|5|345806
14467|ATTACHED BAG-REGION 5 (BLUE)|130|345806
14466|GLASSES|3241|345806
16712|SEE ATTACHED LIST FOR PROMOTIONAL ITEMS|27430|349877
16758|SECURITY DEPOSITS|10500|349992
12119|SECURITY DEPOSIT|1996|334388
12791|LEASE DEPOSIT|4000|336220
17695|MCDONALDS GIFT CERTIFICATES|740|350975
17696|AMC MOVIE PASSES|360|350975
12943|Prepaid Insurance|262|337104
12944|Rent - Security Deposit|4059|337104
14046|Rent Security|713|343724
12813|Amounts receivable from CCI settlement|5970|336259
12815|Miscellaneous|1674|336259
12814|Due from UA|9372|336259
12548|Deposits|500|335403
13277|PROMOTIONAL INVENTORY|69950|338708
15650|20TH ANNIVERSARY DVD'S (600 @ $2)|1200|348264
15661|RESALE-BAR ITEMS|450|348264
15660|UMBRELLA|20|348264
15659|GRUENINGER TRAVEL AGECNY DEPOSIT|3000|348264
15658|KEG DEPOSITS|850|348264
15657|RECOGNITION/AWARD WATCHES (79 @ $65)|5135|348264
15656|SWEAT JACKETS (3 @ $35)|105|348264
15655|SHIRTS (262 @ $15)|3930|348264
15654|HATS (47 @ $10)|470|348264
15653|FUNERAL TRIBUTE BIBLES (31 @ $27)|837|348264
15652|COOKBOOKS (69 @ $10)|690|348264
15651|LAPEL PINS (212 @ $1)|212|348264
20922|SECURITY DEPOSITS|1800|369950
19220|ILA Local 2038 Pension Fund bank account|44343|364060
19222|ILA Local 2038 Welfare Fund bank account|15952|364060
19221|ILA Local 2038 Vacation Fund bank account|3029|364060
16701|Prepaid Expenses|5887|349867
16702|Security Deposit - Rent|2400|349867
11709|Prepaid Expenses|42536|331682
11003|AETNA Pension Fund|137308|321934
11004|Deposits|14393|321934
13326|WORKER COMPENSATION DEPOSIT|93|338853
11840|RENT DEPOSIT|895|332716
12945|GUARANTY DEPOSITS|3373|337105
12947|OTHERS|11281|337105
12946|DEFERRED INTEREST|9806|337105
16601|Prepaid Expenses|95475|349778
16603|Exchanges|141580|349778
16602|Deposits|1470|349778
13151|PREPAID TAXES|322|338001
17266|Prepaid Health Insurance|20239|350630
13257|PREPAID PAYROLL TAXES|1017|338605
17058|INTEREST RECEIVABLE|8911|350545
17060|DEPOSIT ON LEASED PROPERTY|387|350545
17059|PREPAID EXPENSES|1164|350545
16632|3,949 labor day give a ways - average $.86 per|3396|349806
16631|317 t shirts at average cost of $6.73 per shirt|2133|349806
16654|office max adding machine|78|349806
16653|radio shack desk tape recorder|124|349806
16652|kmart adding machine|61|349806
16651|portable phones|101|349806
16650|computer bag/mouse|127|349806
16649|dell laptop computer|2010|349806
16648|dell computer/monitor/keyboard/printer|3685|349806
16647|copier/printer/fax machine|750|349806
16646|staples paper shredder|25|349806
16645|large paper shredder|44|349806
16644|navigator attache bag|46|349806
16643|xacto paper cutter|42|349806
16642|fire safe|352|349806
16641|sony (tcm200dv) hand held tape recorder|43|349806
16640|radio shack (ctr-121) tape recorder|62|349806
16639|staples( spl-p500) calculator|19|349806
16638|4 office chairs|675|349806
16637|2 fire extinguishers|146|349806
16636|20 glass christmas candle sets|200|349806
16635|coffee pot|35|349806
16634|4 griddles|85|349806
16633|9 henley/collared shirts|205|349806
14578|PREPAID EXPENSES|3905|346334
16215|Deposit - Workers' Comp|1000|349140
17945|ACCRUED INVESTMENT INCOME|6343|351539
16117|PROMOTIONAL GOODS ON HAND|2670|348988
14547|SECURITY DEPOSITS|2000|346058
17722|WORKERS' COMPENSATION DEPOSIT|647|351000
13834|UTILITY DEPOSIT|300|342426
12157|PROMOTIONAL GOODS ON HAND|19817|334539
18701|Other Assets|1122|360040
12168|PROMOTIONAL GOODS ON HAND|6378|334624
12233|DEFERRED COMPENSATION PLAN|274934|334841
12251|PROMOTIONAL ITEMS INVENTORY|17979|334886
12428|Prepaid expenses|4579|335156
12430|Stamps inventory|23777|335156
12429|Security deposit|125|335156
18024|Security Deposit|650|351629
15940|NONE|0|348795
12025|Workers Compensation deposit|15|334190
18677|RENT DEPOSITS|7388|359506
13111|Security Deposit|3856|337880
13112|Prepaid Expenses|34018|337880
13293|none|0|338778
11407|Prepaid Expenses|212261|329512
11409|Event Deposits|48736|329512
11408|Security Deposits|1350|329512
18744|Inventory for Resale|3759|360709
12475|ADVANCES ON BEHALF OF JOINT APPRENTICE COMITTEE|5362|335274
12479|ACCRUED INTEREST|3641|335274
12478|PREPAID LEASES|6485|335274
12477|PREPAID INSURANCE|8100|335274
12476|RECEIVABLE FROM INSURANCE COMPANY FOR FLOOD DAMAGE|544022|335274
21266|PREPAID INSURANCE|33349|372446
21272|OTHER PREPAID|51444|372446
21271|BENEFITS INSURANCE RECONCILIATION ACCOUNT|467380|372446
21270|BENEFITS INSURANCE|172521|372446
21269|LOCAL/DISTRICT CENTRAL LEDGER|534403|372446
21268|OPAC|146006|372446
21267|CLEARING ACCOUNT|11056|372446
16703|SECURITY DEPOSIT|698|349871
16704|ADVANCE RECOVERABLE|199|349871
11862|INVENTORY OF T-SHIRTS, JACKETS, ETC. - ESTIMATED|6900|333122
11864|PURPOSES ONLY.  IT WAS NOT SUBJECTED TO AUDIT.)|0|333122
11863|(THE INFORMATION ON THIS PAGE IS FOR DISCLOSURE|0|333122
12083|INVENTORY OF T-SHIRTS, JACKETS, ETC. - ESTIMATED|1894|334279
