OID|SOURCE|LOANS_OWED_START|LOANS_OBTAINED|CASH_REPAYMENT|NON_CASH_REPAYMENT|LOANS_OWED_END|RPT_ID
5384|Loan Payable Chrysler Financial|0|20800|1548|0|19252|333346
5385|None|0|0|0|0|0|333347
5386|2004 FORD TRUCK LOAN|3619|0|3619|0|0|333360
5387|Pitney Bowes|7203|0|5762|0|1441|333411
5388|Ikon|15495|0|4900|0|10595|333411
5389|Great America Leasing|7341|0|2173|0|5168|333411
5390|MORTGAGE LOAN|83681|0|7806|0|75875|333443
5391|Demand loan|200|0|0|0|200|333454
5392|Chrysler Financial|6652|0|6652|0|0|333500
5393|BUILDING E ST LOUIS|14035|0|14035|0|0|333530
5394|N.C.C.R.C|2074735|0|35039|0|2039696|333549
5395|NONE|0|0|0|0|0|333711
5396|NONE|0|0|0|0|0|333805
5398|None|0|0|0|0|0|333846
5399|NORTHERN CALIFORNIA CARPENTERS|372468|0|45060|0|327408|333849
5400|NONE|0|0|0|0|0|333905
5401|CSEA Council 400|96889|0|18975|0|77914|333924
5402|NONE|0|0|0|0|0|333926
5403|None|0|0|0|0|0|333944
5404|Ford Credit|0|30097|5016|0|25081|334000
5405|NONE|0|0|0|0|0|334045
5406|None|0|0|0|0|0|334047
5407|FIST TENNESSEE BANK|11893|0|4907|0|6986|334056
5408|GMAC|3382|0|3382|0|0|334060
5410|FIRST MIDWEST BANK|0|960000|0|960000|0|334060
5414|EASTERN BANK|0|17655|11324|0|6331|334077
5415|IWDCIFM|0|76000|0|0|76000|334077
5416|Minnequa Works Federal Credit Union|27916|17559|16749|0|28726|334087
5417|GMAC|24511|0|0|24511|0|334193
5418|GMAC|0|49495|8264|0|41231|334193
5419|Ford Motor Credit|10618|0|10618|0|0|334202
5420|DaimlerChrysler Truck Financial|0|55682|928|0|54754|334202
5421|NONE|0|0|0|0|0|334210
5422|None|0|0|0|0|0|334211
5423|SHEET METAL CREDIT UNION|0|72875|4867|0|68008|334214
5424|FORD CREDIT|3178|0|3178|0|0|334232
5425|FORD CREDIT|11247|0|2963|8284|0|334232
5426|FORD CREDIT|33326|0|5645|0|27681|334232
5427|FORD CREDIT|0|36236|0|0|36236|334232
5428|GMAC|0|26115|1451|0|24664|334233
5430|Rochester Carpenters Local 85|59910|200929|61924|0|198915|334247
5431|NONE|0|0|0|0|0|334248
5433|BROTHERHOOD BANK|0|20000|9558|0|10442|334255
5434|None|0|0|0|0|0|334266
5435|Xerox and other leases|45866|0|17876|0|27990|334267
5436|Lessor-Pitney Bowes (postage)|66808|0|17573|0|49235|334267
5437|Lessor-Solrcom (print shop)|534526|0|95516|0|439010|334267
5438|Lessor-Solarcom (phaser)|4257|0|901|0|3356|334267
5439|Lessor Solarcom (DP-12)|86351|0|17849|0|68502|334267
5440|Lessor-Solarcom (WCP-90)|41262|0|8529|0|32733|334267
5441|Lessor-Solarcom (WCP-128)|10326|0|2135|0|8191|334267
5442|Lessor-Solarcom (AS 400)|606453|0|167830|0|438623|334267
5443|Lessor-Solarcom (AS 400)|159266|0|40832|0|118434|334267
5444|Lessor-Solarcom (copier)|0|29678|4303|0|25375|334267
5445|NONE|0|0|0|0|0|334268
5454|NONE|0|0|0|0|0|334280
5455|Parish National Bank|94567|0|94567|0|0|334285
5456|Boilermaker Bank & Trust Co.|0|100000|0|0|100000|334285
5457|None - Not Applicable|0|0|0|0|0|334291
5458|NONE|0|0|0|0|0|334292
5459|NONE|0|0|0|0|0|334297
5460|Brien Motors|0|56902|7903|0|48999|334349
5461|FIFTH THIRD BANK|220603|0|9359|0|211244|334350
5462|FORD CREDIT|11405|0|8050|0|3355|334350
5463|GMAC|2508|0|2508|0|0|334350
5464|NONE|0|0|0|0|0|334373
5465|NONE|0|0|0|0|0|334384
5466|NONE|0|0|0|0|0|334388
5468|NONE|0|0|0|0|0|334403
5469|COPIER LEASE/PURCHASE|2188|4153|1995|0|4346|334407
5470|NOTE PAYABLE|0|50000|3441|0|46559|334407
5472|FORD MOTOR CREDIT|0|20450|3453|0|16997|334413
5473|CHASE AUTO FINANCE|5333|0|4000|1333|0|334413
6180|N/A|0|0|0|0|0|342472
5474|CHASE AUTO FINANCE|5333|0|4000|1333|0|334413
5475|DELL FINANCIAL|2554|0|1417|0|1137|334413
5476|NONE|0|0|0|0|0|334414
5477|NONE|0|0|0|0|0|334415
5478|NATIONAL CITY BANK|3270|0|3270|0|0|334417
5479|FORD MOTOR CREDIT CO.|2261|0|2261|0|0|334417
5480|HUNTINGTON NATIONAL BANK|0|16140|1149|0|14991|334417
5481|HUNTINGTON NATIONAL BANK|0|16440|1171|0|15269|334417
5482|KEY BANK|147419|0|23632|0|123787|334417
5483|CHASE AUTOMOTIVE|35071|0|11882|0|23189|334492
5484|OLD NATIONAL BANK|93021|0|93021|0|0|334495
5485|GMAC|10507|0|2966|0|7541|334507
5489|NOT APPLICABLE|0|0|0|0|0|334543
5491|RIVERSIDE BANK|7387|0|7387|0|0|334627
5492|UNITED LABOR BANK NOTE|183122|3588|0|0|186710|334628
5493|CHRYSLER AUTO LOAN|3189|0|3189|0|0|334628
5495|NONE|0|0|0|0|0|334638
5496|M&T CREDIT SERVICES|4877|16986|5738|0|16125|334640
5497|NONE|0|0|0|0|0|334641
5498|NONE|0|0|0|0|0|334642
5502|NONE|0|0|0|0|0|334647
5505|GMAC FINANCIAL|6382|0|6382|0|0|334651
5506|CHRYSLER FINANCIAL|5481|0|5481|0|0|334651
5507|NONE|0|0|0|0|0|334652
5508|NONE|0|0|0|0|0|334658
5509|Arvest Bank|1172|0|1172|0|0|334663
5510|DUE TO NJ CARPENTERS FUND|39991|0|39991|0|0|334668
5511|PEC COLONIAL BANK|0|500000|0|0|500000|334668
5513|Ford Motor Credit|0|18058|3010|0|15048|334693
5514|Commerce Bank Line of Credit|58085|20000|5052|0|73033|334725
5515|NONE|0|0|0|0|0|334726
5853|DUMAC PHONE SYSTEM|1300|0|1300|0|0|337214
5521|GMAC Financing|14609|0|7201|0|7408|334799
5522|Chrysler Credi|33327|0|5479|0|27848|334799
5523|ALLIANT ENERGY|5788|0|5788|0|0|334800
5524|Union Savings Bank|719596|0|719596|0|0|334819
5525|GMAC Financing|5103|0|5103|0|0|334830
5526|Sovereign Bank|0|18257|235|0|18022|334830
5529|NO. CA. CARPENTERS REGION|1069300|2000000|40099|0|3029201|334841
5530|M&T Bank|1182467|0|216952|0|965515|334875
5531|BANK OF AMERICA|0|14260|1007|0|13253|334889
5532|IBEW FCU|0|21700|651|0|21049|334889
5533|NONE|0|0|0|0|0|334908
5534|IBEW LU 278 FCU A|5295|0|5295|0|0|334921
5535|IBEW LU 278 FCU B|5672|0|3984|0|1688|334921
5536|IBEW LU 278 FCU D|7425|0|7425|0|0|334921
8113|FORD CREDIT|0|27630|2303|0|25327|360726
5537|IBEW LU 278 FCU E|0|11862|4895|0|6967|334921
5538|IBEW LU 278 FCU F|0|7479|613|0|6866|334921
5539|IBEW LU 278 FCU  G|0|3643|0|0|3643|334921
5540|IBEW BUILDING FUND|4248|0|4248|0|0|334934
5541|NONE|0|0|0|0|0|334941
5542|COMMUNITY BANK|120868|0|7792|0|113076|334945
5543|None|0|0|0|0|0|334946
5544|NONE|0|0|0|0|0|334964
5545|None|0|0|0|0|0|334984
5547|NONE|0|0|0|0|0|334992
5548|UA Local 355|184266|0|82575|0|101691|334999
5549|TEAM GMC|0|23500|23500|0|0|334999
5550|WFS FINANCIAL|3715|0|3715|0|0|335002
5551|U.S. EXPRESS LEASING|0|73696|2727|0|70969|335007
5552|Powernet Credit Union|0|15000|6389|0|8611|335011
5553|FORD MOTOR CREDIT|38804|0|38804|0|0|335013
5554|M & T|0|3250|468|0|2782|335016
5555|CHYSLER FINANCIAL|13051|0|13051|0|0|335016
5556|NONE|0|0|0|0|0|335019
5557|NONE|0|0|0|0|0|335022
5558|NONE|0|0|0|0|0|335023
5559|IBEW #387 General Fund|10000|0|10000|0|0|335025
5560|None|0|0|0|0|0|335026
5562|N.E.R.C.C.|62156|0|32189|0|29967|335028
5563|GMAC|8312|0|0|8312|0|335031
5564|GMAC|0|20949|217|1000|19732|335031
5565|Ford|15707|0|3935|0|11772|335031
5567|NONE|0|0|0|0|0|335035
5575|Ford Credit|51901|51769|26512|0|77158|335044
5576|Marlin Leasing|2900|0|2079|0|821|335044
5578|AMEX BUSINESS SYSTEMS|3528|0|1710|0|1818|335049
5582|NONE|0|0|0|0|0|335058
5583|None|0|0|0|0|0|335060
5584|FORD MOTOR CREDIT|9367|0|9367|0|0|335062
5585|NONE|0|0|0|0|0|335063
5586|CREDIT CARDS|5893|9203|5893|0|9203|335067
5587|VEHICLE LOAN|6967|0|4918|0|2049|335069
5588|VEHICLE LOAN|11840|0|4325|0|7515|335069
5589|VEHICLE LOAN|14763|0|4429|0|10334|335069
5590|NONE|0|0|0|0|0|335070
5591|Colorado Springs National Bank|157631|0|61943|0|95688|335078
5592|NONE|0|0|0|0|0|335082
5594|SMW Training Fund|4735|0|4735|0|0|335113
5595|BANK OF NASHVILLE|30456|0|7267|0|23189|335114
5596|REGIONS|6033|0|6033|0|0|335114
5597|REGIONS|0|73401|5000|0|68401|335114
5598|REGIONS|900925|0|30667|0|870258|335114
5599|REGIONS|0|295553|10308|0|285245|335114
5600|AMSOUTH|292833|0|292833|0|0|335114
5601|REGIONS|29034|0|29034|0|0|335114
5602|REGIONS|28100|0|28100|0|0|335114
5603|F&M|0|297500|24612|0|272888|335114
5604|CREDIT CARD BALANCES|0|14493|0|0|14493|335126
5605|UNCLAIMED VACATION FUND|0|8794|0|0|8794|335126
5606|Ford Motor Credit|26455|0|6205|20250|0|335130
5607|Ford Motor Credit|26710|0|5469|21241|0|335130
5608|Ford Motor Credit|32958|0|5784|27174|0|335130
5609|N/A|0|0|0|0|0|335147
5610|Chrysler Financial|0|119548|25475|0|94073|335148
5611|TRUCK NOTE-BANK OF AMERICA|10383|0|4475|0|5908|335149
5612|NONE|0|0|0|0|0|335154
5613|Fidelity Federal Bank|256910|110566|21856|0|345620|335156
5614|NONE|0|0|0|0|0|335168
5615|ABC BANK, AUSTIN, TX|13019|0|13019|0|0|335169
5616|NONE|0|0|0|0|0|335170
5618|GMAC - Automobile Loan|0|25392|2540|0|22852|335173
5619|GMAC|31781|0|10993|0|20788|335184
5620|Wachovia|3640996|0|504380|0|3136616|335184
5621|Auomobile Loans|0|25560|4759|0|20801|335185
5622|N/A|0|0|0|0|0|335265
5623|Capitol office|2495|0|2495|0|0|335272
5625|WILMINGTON TRUST CO|987488|0|400000|0|587488|335274
5626|FIRST  BANK OF DELAWARE|0|694160|0|0|694160|335274
5627|NONE|0|0|0|0|0|335280
5628|NONE|0|0|0|0|0|335300
5629|BROTHERHOOD BANK|584626|0|26994|0|557632|335322
5630|AMARILLO NATIONAL BANK|0|16895|2124|0|14771|335324
5631|AMARILLO NATIONAL BANK|0|19552|4621|0|14931|335324
5650|NONE|0|0|0|0|0|335356
5651|Building Promissory Notes|345000|0|345000|0|0|335360
5652|SDFF L145 Dental Acct|80208|0|0|0|80208|335360
5653|GMC Credit|0|24624|4514|0|20110|335362
5654|POWERNET CREDIT UNION|54302|0|11084|0|43218|335367
5655|GMAC|9009|0|9009|0|0|335368
5656|NONE|0|0|0|0|0|335369
5657|PNC BANK|157365|0|157365|0|0|335370
5658|UNITED LABOR BANK|72385|0|72385|0|0|335373
5659|IBEW|5400000|0|1080000|0|4320000|335374
5660|BANK OF AMERICA|0|5227819|0|0|5227819|335379
5661|BANK OF AMERICA|0|3367800|0|0|3367800|335379
5662|MICROSOFT LEASING|11046|0|6005|0|5041|335379
5663|BUILDING CONSTRUCTION LOAN|60470|0|49777|0|10693|335383
5664|BUILDING IMPROVEMENT LOAN|15525|0|11297|0|4228|335383
5665|VACATION LOAN PAYABLE|151794|0|13695|0|138099|335383
5666|INTERNATIONAL PER CAPITA LOAN|35135|0|35135|0|0|335383
5667|THE BRYN MAWR TRUST CO.|1300000|0|260000|0|1040000|335393
5668|LASALLE BANK|23489|20000|4765|0|38724|335394
5669|NONE|0|0|0|0|0|335401
5671|NONE|0|0|0|0|0|335411
5672|NONE|0|0|0|0|0|335413
5673|BK OF AMER CREDIT CARDS|12305|0|3325|0|8980|335415
5674|TRANSIT EXCHANGE PROGRAM|14400|0|872|0|13528|335415
5675|CHILD & ELDER CARE PROGRAM|35000|0|0|0|35000|335415
5676|BENEFITS ADMINISTRATION PROGRAM|4500|0|0|0|4500|335415
5677|OTHER LIABILITIES|1472|0|1472|0|0|335415
5678|GMAC CREDIT CORPORATION|146205|290257|140135|0|296327|335417
5684|Notes Payable|56898|24870|46829|0|34939|335427
5685|AFSCME INTERNATIONAL|12542|0|12542|0|0|335436
5686|BANK OF AMERICA|1268435|0|74574|0|1193861|335436
5687|MILESTONE ASSOCIATES|89859|0|14791|0|75068|335436
5688|Brotherhood Bank|0|125861|125861|0|0|335438
5689|International Headquarters|0|275000|275000|0|0|335438
5693|NONE|0|0|0|0|0|335445
5696|SunTrust Bank|0|12090612|12090612|0|0|335451
5697|Automobile|0|34813|2117|0|32696|335453
5698|Automobile - merger|0|14929|14929|0|0|335453
5699|GMAC|52486|0|52486|0|0|335456
5700|NATIONAL CITY BANK - LOC|0|1118610|0|0|1118610|335461
5701|RBC Centura Bank|0|33026|3999|0|29027|335463
5702|Ford Motor Credit Company|0|29227|577|0|28650|335463
5703|RBC Centura Bank (Bldg Fund)|0|65000|1492|0|63508|335463
5704|Electrical Workers 237, Inc.|22|0|0|0|22|335464
5705|Bank of America Line of Credit|84000|0|0|0|84000|335464
5706|OAK STREET BLDG LOAN|427806|0|33445|0|394361|335465
5707|NONE|0|0|0|0|0|335469
5708|Fielity Federal Bank - Mortgage|137812|0|12293|0|125519|335470
5709|Fidelity Federal Bank-Auto Note|24997|0|4239|0|20758|335470
5710|AMALGAMATED BANK OF NEW YORK|9500000|3000000|12500000|0|0|335479
5711|Ford Credit|13237|0|2748|0|10489|335501
5712|None|0|0|0|0|0|335505
5713|NONE|0|0|0|0|0|335534
5714|FIRST TRADE UNION BANK|176169|0|13034|0|163135|335550
5715|CAPITAL LEASE PAYABLE|19422|0|3295|0|16127|335550
5716|IBEW INTERNATIONAL|223700|0|223700|0|0|335556
5717|FORD CREDIT|12630|0|12630|0|0|335556
5718|M & T Bank|77634|0|10154|0|67480|335559
5719|AUTOMOBILE LOAN|10212|0|3604|0|6608|335563
5720|Canon Financial Services, Inc.|8266|0|2739|0|5527|335572
5721|IUOE_Reserve Fund|0|320456|122738|0|197718|335573
5722|IUOE_General Fund|0|35276|0|0|35276|335573
5723|Local 324 Bldg Corp|0|23549|0|0|23549|335573
5724|IUOE_Strike Fund|0|2546600|0|0|2546600|335573
5725|Key Bank|13758|0|4462|0|9296|335574
5726|ALTON ROUTE CREDIT UNION|25412|0|5536|0|19876|335581
5727|ALTON ROUTE CREDIT UNION|0|23592|2870|0|20722|335581
5728|KEY BANK|293747|0|41862|0|251885|335645
5729|GMAC FINANCIAL SERVICES|14353|0|3950|0|10403|335691
5730|JEFFERY J. BENAVIDEZ|0|11000|0|0|11000|335691
5733|LINE OF CREDIT|295000|55000|0|0|350000|335798
5734|LONG TERM DEBT|60730|192350|94750|0|158330|335798
5735|Due to International|49000|0|12000|0|37000|335945
5737|None|0|0|0|0|0|336022
5752|NOTES PAYABLE|9805|0|8419|0|1386|336086
5757|BANCO POPULAR DE PR|603035|474608|10562|0|1067081|336209
5758|COOP DE A&C BO. QUEBRADA|68993|0|1973|0|67020|336209
5759|HF MORTGAGE|166229|0|166229|0|0|336209
5760|F&M Bank, Galesburg, IL|14097|0|3419|0|10678|336216
5761|NONE|0|0|0|0|0|336220
5764|New England Regional Council|134347|0|8756|0|125591|336237
5765|Commonwealth Bank|30199|0|5579|0|24620|336237
5766|American Federation of Teachers and Health Care Wo|54983|0|40265|14718|0|336240
5767|PNC BANK, NA|274282|0|14665|0|259617|336251
5769|Ron Tonkin|14949|0|14949|0|0|336259
5770|Intertel|29845|0|6522|0|23323|336259
5782|VALLEY NAT'L BANK|7693|0|1363|6330|0|336318
5783|FORD CREDIT|19722|0|4202|0|15520|336318
5784|UNION STATE BANK|100000|0|100000|0|0|336318
5785|CHASE AUTO FINANCIAL|0|21866|2551|0|19315|336318
5786|FORD MOTOR CREDIT|10444|0|3315|0|7129|336319
5788|Canon Financial|9068|0|3400|0|5668|336342
5803|COMMERCE BANK LINE OF CREDIT|1370075|0|370075|0|1000000|336439
5804|PREPAID INTEREST - PYRAMID|93530|0|93530|0|0|336439
5812|DETROIT FEDERATION OF TEACHERS|54283|0|0|0|54283|336467
5813|CHASE BANK|265059|0|74387|0|190672|336524
5814|KEY BANK NATIONAL ASSOC|174508|0|9303|0|165205|336675
5818|DU TO GMAC CREDIT CORP|9231|0|7329|0|1902|336897
5819|DUE TO 102 CREDIT UNION|7329|0|7329|0|0|336897
5820|DUE TO GMAC CREDIT CORP|0|28567|3078|0|25489|336897
5824|First Trade Union Savings Bank|0|1282748|0|0|1282748|337005
5825|BUILDING TRADES CREDIT UNION|24594|0|20817|3777|0|337009
5829|HUNTINGTON NATIONAL BANK|147293|0|16907|0|130386|337016
5830|FORD MOTOR CREDIT - TAURUS|7823|0|5824|0|1999|337016
5831|FORD MOTOR CREDIT - 500|10719|0|5088|0|5631|337016
5832|FORD MOTOR CREDIT - FOCUS|10302|0|6142|0|4160|337016
5833|FORD MOTOR CREDIT - FUSION|0|20052|5013|0|15039|337016
5834|GMAC - 3 BUICK CENTURIES|21968|0|18718|0|3250|337016
5835|NONE|0|0|0|0|0|337066
5836|NONE|0|0|0|0|0|337101
5837|None|0|0|0|0|0|337104
5838|POPULAR AUTO|24775|0|7140|0|17635|337105
5839|COOP A/C CASA DEL TRABAJADOR|0|42374|4944|0|37430|337105
5840|COOP A/C CASA DEL TRABAJADOR|2367|5000|5587|0|1780|337105
5841|DE LAGE FINANCIAL|23381|0|5101|0|18280|337105
5850|Automobile Loan|12198|0|12198|0|0|337212
5851|SONOMA NATIONAL BANK|915557|0|4018|911539|0|337214
5852|SEIU INTERNATIONAL|57547|0|4433|53114|0|337214
6255|AUTO LOAN-CHASE|7194|0|7194|0|0|343830
5854|LANIER|918|0|918|0|0|337237
5859|FCU Secured Loan|12509|0|12509|0|0|337262
5860|UNON SAVINGS BANK|133290|0|28722|0|104568|337264
5861|NONE|0|0|0|0|0|337274
5863|NONE|0|0|0|0|0|337285
5876|AVAYA FINANCIAL SERVICE|233166|262721|57635|0|0|337381
5877|SEIU 660 CTW, CLC COPE|20000|0|13333|0|0|337381
5879|Mortgage payable Key Bank - Auburn building|1758631|0|28599|0|1730032|337730
5880|Note payable Key Bank - buildout|233825|0|233825|0|0|337730
5895|Internal Labor Union|1250|0|1250|0|0|337740
5896|PowerNet Credit Union|21656|0|4035|0|17621|337745
5897|Bank of America|1350000|15580000|15630000|0|1300000|337843
5898|Amerian Natl Bank (obtained in merger)|0|0|10560|0|2357|337858
5899|Loan Payable - General Fund|30771|0|0|0|30771|337880
5900|Capitalized Equipment Lease|11020|0|3351|0|7669|337880
5901|NONE|0|0|0|0|0|337883
5904|Chase Bank|1917730|0|290107|0|1627623|337889
5906|NONE|0|0|0|0|0|337925
5907|FORD MOTER CREDIT CORP|17393|0|3609|0|13784|337926
5908|SECURITY ONE CREDIT UNION|8086|0|3632|0|4454|337926
5909|COMERICA BANK|2604159|0|1250004|0|1354155|337933
5910|NONE|0|0|0|0|0|337979
5911|Chrysler Motor Credit|22156|0|1224|3792|17140|337988
5917|FORD CREDIT ($339.26)|19339|0|3733|0|15606|338090
5918|FORD CREDIT ($314.64)|17934|0|3461|0|14473|338090
5921|NOTES PAYABLE|0|46050|2166|0|43884|338195
5922|BUILDING LOAN|105050|0|105050|0|0|338195
5960|CWA MORTGAGE|162147|0|3805|0|158342|338355
5961|None|0|0|0|0|0|338356
5962|Bank of Albuquerque|101996|1035|219|0|102812|338384
5963|GMAC Auto|11478|0|5220|0|6258|338384
5964|GMAC Auto|11478|0|11478|0|0|338384
5965|Ford Motor Credit|0|9735|144|0|9591|338384
5966|Ford Motor Credit|0|12645|187|0|12458|338384
5974|NONE|0|0|0|0|0|338388
5976|PROMISSORY NOTE 5.79% DUE 12/9/2014|138355|0|13436|0|124919|338390
5977|PROMISSORY NOTES 7.25% DUE 10/14/2006|20000|0|20000|0|0|338390
6012|CWA NATIONAL|195634|0|4715|0|190919|338492
6014|CWA AFL-CIO, CLC NATIONAL UNION|0|1005887|7900|0|997987|338568
6016|Mount Washington Bank|0|100000|3982|0|96018|338619
6017|NONE|0|0|0|0|0|338623
6019|NONE|0|0|0|0|0|338636
6020|CWA International|4343|0|4343|0|0|338650
6021|LIFE CREDIT UNION|161117|100167|183355|0|77929|338728
6022|none|0|0|0|0|0|338778
6023|CWA National|181829|0|35383|0|146446|338782
6024|SOUTHSIDE BANK|3812|0|3812|0|0|338795
6025|SOUTHSIDE BANK|0|14471|3727|0|10744|338795
6026|SOUTHSIDE BANK|0|16988|823|0|16165|338795
6027|Macatawa Bank|175000|45000|7133|0|212867|338800
6030|CWA|38817|0|22690|0|16127|338837
6031|NONE|0|0|0|0|0|338840
6032|Note payable-CWA International|9317|0|1694|0|7623|338843
6033|COMMERCE BANK|181016|0|181016|0|0|338845
6034|COMM WORKERS OF AMERICA|1021332|0|15995|0|1005337|338853
6035|COLONIAL BANK|48717|0|4933|0|43784|338854
