OID|MEMBERSHIP_TYPE|CATEGORY|NUMBER|VOTING_ELIGIBILITY|RPT_ID
56179|2101|INSURANCE MEMBERS ONLY|4|F|347080
56180|2102|Agency Fee Payers|0|F|347080
50520|2101|STATESIDE - FULL DUES|1645|T|338002
50521|2102|Agency Fee Payers|0|F|338002
60265|2101|JOURNEYPERSON|1093|T|349450
60266|2101|APPRENTICE|209|T|349450
60267|2101|RETIREE|261|T|349450
60268|2102|Agency Fee Payers|0|F|349450
66134|2101|REGULAR MEMBERS|5591|T|353309
66135|2101|ACCUMULATING MEMBER|269|F|353309
66136|2101|RETIREES|45|T|353309
66137|2102|Agency Fee Payers|2085|F|353309
51438|2101|Regular Members|1477|T|339220
51439|2102|Agency Fee Payers|0|F|339220
47545|2101|Disabled|64|T|335044
47546|2101|Apprentice|223|T|335044
47547|2101|Retired|198|T|335044
47548|2101|Honorary Member|217|T|335044
47549|2101|Military|6|T|335044
47550|2101|Journeyman|1698|T|335044
47551|2102|Agency Fee Payers|0|F|335044
55621|2101|There are no members|0|F|346656
55622|2102|Agency Fee Payers|0|F|346656
60294|2101|REGULAR MEMBERS|10233|T|349461
60295|2101|PROBATIONARY MEMBERS|402|T|349461
60296|2102|Agency Fee Payers|0|F|349461
46927|2101|Members employed by government agencies.|6400|T|334798
46928|2101|Members indirectly employed by government agencies|100|T|334798
46929|2102|Agency Fee Payers|0|F|334798
48641|2101|One Quarter Members|23970|T|335451
48642|2101|Contingency Members|476|T|335451
48643|2101|Laid-off and Unpaid Leave Members|112|T|335451
48644|2101|Associate Members|9702|F|335451
48645|2102|Agency Fee Payers|36575|F|335451
48640|2101|Part Time Members|89045|T|335451
48639|2101|Full Time Members|708753|T|335451
46991|2101|FULL DUES PAYERS|32975|T|334873
46992|2101|HAKF DUES PAYERS|2550|T|334873
46993|2102|Agency Fee Payers|14|F|334873
42996|2101|ACTIVE MEMBER|30418|T|329628
42997|2101|RETIRED MEMBER|311|F|329628
42998|2101|UNEMPLOYED MEMBER|328|F|329628
42999|2101|LIFE MEMBER|4180|F|329628
43000|2101|OFFICIAL MEMBER|1721|F|329628
43001|2102|Agency Fee Payers|5|F|329628
42061|2101|Active|104345|T|326467
42062|2101|Associate|251|F|326467
42063|2102|Agency Fee Payers|0|F|326467
60566|2101|Plasterers|10268|T|349597
60567|2101|Cement Masons|33161|T|349597
60568|2101|Shophands|242|T|349597
60569|2102|Agency Fee Payers|0|F|349597
76458|2101|MEMBERS-AFFIL NAT'L & LOCAL UNIONS-SEE ADD'L INFO|51698|T|371509
76459|2102|Agency Fee Payers|0|F|371509
61004|2101|Active members|42384|T|349753
61005|2101|Members  Receiving Separation Pay (Buy-out)|62|T|349753
61006|2101|Retired Members|9360|F|349753
61007|2101|Disability Members|964|T|349753
61008|2101|Military Service Members|30|F|349753
61009|2101|Out of Industry Members|228|F|349753
61010|2101|Members Paying Dues to Retain Seniority|3217|T|349753
61011|2102|Agency Fee Payers|325|F|349753
61652|2101|regular active member|92286|T|349963
61653|2102|Agency Fee Payers|13|F|349963
44321|2101|ACTIVE|55118|T|332289
44322|2101|HONORARY LIFE MEMBERS|37958|F|332289
44323|2102|Agency Fee Payers|62|F|332289
75072|2101|REGULAR MEMBERS|89250|T|369157
75073|2102|Agency Fee Payers|0|F|369157
62873|2101|Regular members|48494|T|350556
62874|2101|Associate members|184257|F|350556
62875|2102|Agency Fee Payers|0|F|350556
61231|2101|ALD-DRV|2|T|349803
61232|2101|BLC-IBP|2|T|349803
61233|2101|BLC-PRD|33|T|349803
61234|2101|BLC-RJM|0|T|349803
61235|2101|BLC-RSD|165|T|349803
61236|2101|BLC-TPD|34|T|349803
61237|2101|BLC-TSC|29|T|349803
61238|2101|BLC-WHS|11|T|349803
61239|2101|BMT-BMS|9|T|349803
61240|2101|BMT-CMS|10|T|349803
61241|2101|BMT-CON|223|T|349803
61242|2101|BMT-MST|16|T|349803
61243|2101|BMT-OWL|563|T|349803
61244|2101|BMT-RMS|1|T|349803
61245|2101|BMT-RSG|99|T|349803
61246|2101|BMT-SWR|81|T|349803
61247|2101|BSD-BDD|2|T|349803
61248|2101|BSD-SDD|103|T|349803
61249|2101|FPD-DVR|15|T|349803
61250|2101|FPD-GLI|4|T|349803
61251|2101|FPD-WWO|9|T|349803
61252|2101|HCI-GRP|129|T|349803
61253|2101|IND-CTY|13|T|349803
61254|2101|IND-OTR|28|T|349803
61255|2101|ITD-FUN|20|T|349803
61256|2101|NMF-CAS|0|T|349803
61257|2101|NMF-CTY|34|T|349803
61258|2101|PSD-LEE|93|T|349803
61259|2101|PSD-PSE|32|T|349803
61260|2101|PSD-PWE|115|T|349803
61261|2101|PSD-SBD|44|T|349803
61262|2101|PSD-SDE|9|T|349803
61263|2101|PSD-SSE|39|T|349803
61264|2101|THD-DRV|15|T|349803
61265|2101|UPS-FCB|1|T|349803
61266|2101|UPS-FDR|26|T|349803
61267|2101|UPS-IPT|483|T|349803
61268|2101|UPS-OFC|0|T|349803
61269|2101|UPS-PCL|8|T|349803
61270|2101|UPS-PDC|142|T|349803
61271|2101|WHD-DWH|86|T|349803
61272|2101|WHD-GSW|6|T|349803
61273|2101|WHD-GWH|347|T|349803
61274|2101|WHD-OFC|10|T|349803
61275|2101|WHD-RSP|5|T|349803
61276|2101|WHD-STD|212|T|349803
61277|2101|WHD-TRD|1|T|349803
61278|2101|WHD-VRP|9|T|349803
61279|2101|WHD-WHP|70|T|349803
61280|2101|WHD-WMJ|19|T|349803
61281|2102|Agency Fee Payers|0|F|349803
47489|2101|REGULAR WORKING MEMBERS|601|T|335028
47490|2101|CARPENTER APPRENTICES|55|T|335028
47491|2101|EARLY RETIRED|42|T|335028
47492|2101|HONORARY AND OTHER|39|T|335028
47493|2101|SECTION 50 DISABLED|17|T|335028
47494|2101|RETIRED|62|T|335028
47495|2102|Agency Fee Payers|0|F|335028
60615|2101|ACTIVE|1080|T|349638
60616|2101|NEW APPLICANTS|16|F|349638
60617|2101|OFFICERS|8|T|349638
60618|2101|ON LEAVE|13|T|349638
60619|2101|STEWARDS|32|T|349638
60620|2101|UNLISTED|52|F|349638
60621|2102|Agency Fee Payers|0|F|349638
77127|2101|General Membership|2576|T|372559
77128|2102|Agency Fee Payers|0|F|372559
59821|2101|BUILDING TRADES|432|T|349218
59822|2101|RESIDENTIAL|44|T|349218
59823|2101|INDUSTRIAL|53|T|349218
59824|2101|APPRENTICE|48|T|349218
59825|2101|RETIREE|195|T|349218
59826|2102|Agency Fee Payers|0|F|349218
53166|2101|ACTIVE MEMBERS|903|T|343640
53167|2101|OFFICERS|6|T|343640
53168|2101|STEWARDS|48|T|343640
53169|2101|ALTERNATE STEWARD|9|T|343640
53170|2101|Unlisted on Check-Offs|12|T|343640
53171|2102|Agency Fee Payers|0|F|343640
76218|2101|Regular dues paying members|2446|T|371047
76219|2102|Agency Fee Payers|0|F|371047
54409|2101|ACTIVES|581|T|345616
54410|2101|RETIREES|21|T|345616
54411|2102|Agency Fee Payers|0|F|345616
60526|2101|Full Time Members|5656|T|349565
60527|2101|Part Time Members|10978|T|349565
60528|2101|Non-Active Members|62|F|349565
60529|2102|Agency Fee Payers|0|F|349565
47032|2101|JOURNEYMEN WIREMAN|186|T|334895
47033|2101|RESIDENTIAL WIREMAN|2|T|334895
47034|2101|APPRENTICE|9|T|334895
47035|2101|INSTRUMENTATION TECHNICIANS|6|T|334895
47036|2102|Agency Fee Payers|0|F|334895
61729|2101|Active members paying full dues|4393|T|350005
61730|2102|Agency Fee Payers|56|F|350005
65202|2101|INSIDE JOURNEYMEN WIREMEN|286|T|351607
65203|2101|INSIDE APPRENTICES|43|T|351607
65204|2101|MAINTENANCE WORKERS|146|T|351607
65205|2101|INSPECTORS|6|T|351607
65206|2102|Agency Fee Payers|5|F|351607
46474|2101|ACTIVE|199|T|334407
46475|2101|RETIRED|40|T|334407
46476|2102|Agency Fee Payers|0|F|334407
44355|2101|GENERAL MEMBER|471|T|332297
44356|2102|Agency Fee Payers|0|F|332297
68858|2101|REGULAR MEMBERS|405|T|363004
68859|2102|Agency Fee Payers|0|F|363004
62675|2101|Active|112|T|350477
62676|2101|Retired|46|T|350477
62677|2102|Agency Fee Payers|0|F|350477
54306|2101|DUES|941|T|345514
54307|2102|Agency Fee Payers|0|F|345514
48792|2101|CORE MEMBERS|1399|T|335480
48793|2101|HONORARY MEMBERS|304|F|335480
48794|2102|Agency Fee Payers|0|F|335480
63162|2101|INSIDE WIREMAN|260|T|350651
63163|2101|APPRENTICE WIREMAN|22|T|350651
63164|2101|TELEPHONE|22|T|350651
63165|2101|UTILITY|49|T|350651
63166|2101|RESIDENTIAL WIREMAN|26|T|350651
63167|2101|ALL OTHERS|9|T|350651
63168|2102|Agency Fee Payers|0|F|350651
59267|2101|Active members|145387|T|348982
59268|2102|Agency Fee Payers|8794|F|348982
60886|2101|A|630|T|349722
60887|2101|BA|11|T|349722
60888|2102|Agency Fee Payers|0|F|349722
70233|2101|JOURNEYMAN|1443|T|366542
70234|2101|APPRENTICE|140|T|366542
70235|2101|RETIREE|311|T|366542
70236|2101|HONORARY|152|T|366542
70237|2102|Agency Fee Payers|2|F|366542
48351|2101|Journeymen|1093|T|335377
48352|2101|Apprentices|191|F|335377
48353|2102|Agency Fee Payers|0|F|335377
57993|2101|Building Trade Apprentice|126|F|348497
57994|2101|Building Trade Journeymen|770|T|348497
57995|2101|Swimming Pool Plumber|1|T|348497
57996|2101|Gas Distribution Plumber|6|T|348497
57997|2101|Lawn Sprinkler Plumber|1|T|348497
57998|2101|Mechanical Equipment Service Plumber Helper|5|T|348497
57999|2101|Mechanical Equipment Service Plumber Journeyman|3|T|348497
58000|2101|Residential Trainee|17|T|348497
58001|2101|Residential Journeymen|13|T|348497
58002|2101|Metal Trade Journeyman|0|T|348497
58003|2102|Agency Fee Payers|0|F|348497
52739|2101|Full paying members|1353|T|343170
52740|2102|Agency Fee Payers|0|F|343170
64371|2101|Active Members|2097|T|351053
64372|2102|Agency Fee Payers|19|F|351053
50181|2101|Active Members|300|T|337650
50182|2101|Retirees|130|T|337650
50183|2102|Agency Fee Payers|0|F|337650
52328|2101|REGULAR MEMBERS PAYING FULL DUES|235|T|341837
52329|2102|Agency Fee Payers|0|F|341837
62358|2101|Regular Members|2686|T|350303
62359|2101|Retired Members|695|T|350303
62360|2102|Agency Fee Payers|0|F|350303
57948|2101|ACTIVE MEMBERS|2547|T|348479
57949|2101|RETIRED MEMBERS|161|T|348479
57950|2102|Agency Fee Payers|0|F|348479
51168|2101|REGULAR|905|T|338898
51169|2102|Agency Fee Payers|140|F|338898
54686|2101|A MEMBERS|324|T|345792
54687|2101|B MEMBERS|116|T|345792
54688|2102|Agency Fee Payers|0|F|345792
52567|2101|JOURNEY PERSON|545|T|342516
52568|2101|APPRENTICE|171|T|342516
52569|2101|RETIREE|82|T|342516
52570|2102|Agency Fee Payers|0|F|342516
56226|2101|Active Members|9131|T|347105
56227|2102|Agency Fee Payers|15|F|347105
51179|2101|Communications Workers - Full Dues|650|T|338913
51180|2102|Agency Fee Payers|0|F|338913
71478|2101|ACTIVE MEMBERS|15188|T|367902
71479|2101|FINANCIAL OBJECTORS|3|F|367902
71480|2102|Agency Fee Payers|0|F|367902
57579|2101|MEMBERS|104671|T|348301
57580|2102|Agency Fee Payers|0|F|348301
47897|2101|REGULAR|1234|T|335167
47898|2101|HONORARY|77|F|335167
47899|2101|ARREARS|92|F|335167
47900|2101|RETIRED|157|F|335167
47901|2102|Agency Fee Payers|0|F|335167
55487|2101|ACTIVE|4777|T|346555
55488|2102|Agency Fee Payers|0|F|346555
56898|2101|Active full dues paying members|1345|T|347834
56899|2102|Agency Fee Payers|4|F|347834
57961|2101|ACTIVE MEMBERS|5508|T|348485
57962|2101|OFFICERS|7|T|348485
57963|2101|STEWARDS|17|T|348485
57964|2101|ON LEAVE|4|T|348485
57965|2101|NEW APPLICANTS|885|T|348485
57966|2101|UNLISTED ON CHECK-OFF|242|T|348485
57967|2102|Agency Fee Payers|3|F|348485
45894|2101|Journeyman|783|T|334211
45895|2101|Apprentice|127|T|334211
45896|2101|Retiree|99|T|334211
45897|2101|Honorary|79|T|334211
45898|2102|Agency Fee Payers|0|F|334211
59872|2101|ACTIVE MEMBERS|978|T|349238
59873|2102|Agency Fee Payers|0|F|349238
65980|2101|Active Members|3770|T|352557
65981|2102|Agency Fee Payers|80|F|352557
51242|2101|ACTIVE APPRENTICES|26|T|338998
51243|2101|ACTIVE JOURNEYMEN|720|T|338998
51244|2101|RETIRED JOURNEYMEN|345|T|338998
51245|2102|Agency Fee Payers|0|F|338998
70646|2101|Regular Members|234|T|367380
70647|2102|Agency Fee Payers|0|F|367380
53796|2101|Regular Members|472|T|344700
53797|2101|Supervisory/Management Members|30|F|344700
53798|2102|Agency Fee Payers|0|F|344700
59727|2101|REGULAR MEMBERS|7487|T|349165
59728|2101|WORKING ELECTRICAL CONTRACTOR MEMBERS|118|F|349165
59729|2102|Agency Fee Payers|335|F|349165
45338|2101|Member (Journeyman) - Regular|711|T|333537
45339|2101|Apprentice (Levels 1-8)|146|T|333537
45340|2101|Early Retired|50|T|333537
45341|2101|Retired Members|36|T|333537
45342|2101|50 yr Honorary Member|14|T|333537
45343|2101|In Service (Active Military Duty)|5|T|333537
45344|2101|Disabled|1|T|333537
45345|2102|Agency Fee Payers|1|F|333537
64401|2101|Active Members|14586|T|351099
64402|2102|Agency Fee Payers|12|F|351099
53200|2101|JOURNEYMAN|195|T|343667
53201|2101|APPRENTICE|38|T|343667
53202|2101|SUPER ANNUATED|30|T|343667
53203|2101|WITHDRAWAL|20|F|343667
53204|2101|RETIREE|7|F|343667
53205|2102|Agency Fee Payers|0|F|343667
80724|2101|ACTIVE|1036|T|379233
80725|2101|RETIRED|13|T|379233
80726|2102|Agency Fee Payers|0|F|379233
58150|2101|JOURNEYMAN AND APPRENTICE|117|T|348572
58151|2101|RETIREES|62|T|348572
58152|2102|Agency Fee Payers|16|F|348572
58010|2101|A - ACTIVE DUES PAYING MEMBERS|441|T|348500
58011|2101|BA - ACTIVE DUES PAYING MEMBERS|12|T|348500
58012|2101|EXECUTIVE BOARD & OFFICERS|15|T|348500
58013|2101|EXAMINING BOARD|3|T|348500
58014|2102|Agency Fee Payers|0|F|348500
42008|2101|ACTIVE MEMBERS|1267|T|326447
42009|2102|Agency Fee Payers|0|F|326447
54775|2101|ACTIVE|15436|T|345841
54776|2101|OFFICERS|7|T|345841
54777|2101|STEWARDS|337|T|345841
54778|2102|Agency Fee Payers|31|F|345841
62596|2101|BUILDING TRADE APPRENTICES|61|F|350429
62597|2101|BUILDING TRADE JOURNEYMAN|745|T|350429
62598|2101|METAL TRADE APPRENTICES|1|F|350429
62599|2101|METAL TRADE JOURNEYMAN|77|T|350429
62600|2101|RETIRED MEMBERS|295|T|350429
62601|2102|Agency Fee Payers|0|F|350429
59808|2101|BUILDING TRADES JOURNEMAN (DUES $36.27 OR $39.00)|193|T|349204
59809|2101|METAL TRADE JOURNEYMAN (DUES $35.52)|29|T|349204
59810|2101|BUILDING TRADES APPRENTICES (DUES $19 - $23)|26|F|349204
59811|2101|RETIREES (NOT LIFE MEMBERS - DUES $19 - $23)|128|T|349204
59812|2101|LIFE MEMBERS (50+ YEARS - NO LONGER PAY DUES)|52|T|349204
59813|2102|Agency Fee Payers|0|F|349204
46609|2101|REGULAR MEMBERS|947|T|334598
46610|2101|RETIRED MEMBERS|94|F|334598
46611|2101|APPRENTICES|264|T|334598
46612|2101|HONORARY MEMBERS|58|F|334598
46613|2101|CONTRACT MEMBERS|8|T|334598
46614|2102|Agency Fee Payers|0|F|334598
56817|2101|ACTIVE|2950|T|347760
56818|2102|Agency Fee Payers|2|F|347760
65665|2101|United Steel Workers AFL_CIO|1021|T|351783
65666|2102|Agency Fee Payers|0|F|351783
53014|2101|Retirees|113|T|343314
53015|2101|Lenox School|9|T|343314
53016|2101|General Laborer|223|T|343314
53017|2101|Unistress|224|T|343314
53018|2102|Agency Fee Payers|0|F|343314
68020|2101|Regular Members|320|T|361204
68021|2102|Agency Fee Payers|0|F|361204
64638|2101|Plumbers - Journeymen|35|T|351296
64639|2101|Plumbers - Apprentices|20|F|351296
64640|2101|Pipefitters - Journeymen|92|T|351296
