OID|INV_TYPE|NAME|AMOUNT|RPT_ID
51068|702|N/A|0|347687
72191|701|N/A|0|371152
72192|702|N/A|0|371152
43559|701|VICTORY INSTITUTIONAL DIVERSIFIED STOCK FUND|2500000|337882
43560|701|FHLMC G1 1924 05.50% 2021|1082152|337882
43561|703|Marketable Securities Total Cost|14189397|337882
43562|704|Marketable Securities Total BookValue|14189397|337882
43563|702|NYSUT Building Corporation ( Trust)|35956900|337882
43564|705|Other Investments Total Cost|35956900|337882
43565|706|Other Investments Total Book Value|35956900|337882
61472|701|.|0|352195
61473|702|.|0|352195
62343|701|N/A|0|354950
62344|702|N/A|0|354950
70699|702|N/A|0|369049
70696|701|N/A|0|369049
70697|703|Marketable Securities Total Cost|34788|369049
70698|704|Marketable Securities Total BookValue|34788|369049
45690|701|.|0|341380
45691|702|.|0|341380
61349|701|.|0|351862
61350|702|.|0|351862
64033|701|N/A|0|361504
64034|702|N/A|0|361504
45581|701|.|0|341332
45582|702|.|0|341332
58898|701|Alliant Energy Corporation|7876|350837
58899|701|Xcel Energy Inc|6850|350837
58900|704|Marketable Securities Total BookValue|26495|350837
58901|702|.|0|350837
62103|702|.|0|354647
62102|701|.|0|354647
61160|701|.|0|351763
61161|702|.|0|351763
80600|701|N/A|0|381781
80601|702|N/A|0|381781
89690|701|N/A|0|386301
89691|702|N/A|0|386301
44338|701|.|0|338843
44339|702|.|0|338843
45670|701|.|0|341366
45671|702|.|0|341366
47218|701|.|0|343948
47219|702|.|0|343948
39598|702|.|0|334290
39592|701|Federal Home loan Bank|999060|334290
39599|706|Other Investments Total Book Value|224752|334290
39593|701|Louisiana Pub Facs.|1000000|334290
39594|701|PA State Higher Education Assisyance Agency|999900|334290
39595|701|Brazos Student Fin. Corp|800000|334290
39596|703|Marketable Securities Total Cost|11770097|334290
39597|704|Marketable Securities Total BookValue|11744125|334290
61166|701|.|0|351768
61167|702|.|0|351768
45045|701|.|0|339456
45046|702|.|0|339456
48306|701|.|0|345575
48307|702|.|0|345575
60685|701|.|0|351619
60686|702|.|0|351619
63551|701|PIMCO|31720|360034
63552|703|Marketable Securities Total Cost|52219|360034
63553|704|Marketable Securities Total BookValue|52219|360034
63554|702|N/A|0|360034
63555|705|Other Investments Total Cost|3072|360034
63556|706|Other Investments Total Book Value|3072|360034
53472|701|.|0|348829
53473|702|.|0|348829
39366|702|Certificates of Deposit|230000|334235
39367|705|Other Investments Total Cost|231033|334235
39368|706|Other Investments Total Book Value|231033|334235
62367|701|N/A|0|355187
62368|702|N/A|0|355187
39845|701|FIRST SECURITY BANK MISSOULA CD|25884|334421
39846|701|LEHMAN BROTHERS CD|21919|334421
39847|701|GMAC BANK CD|35679|334421
39848|703|Marketable Securities Total Cost|84000|334421
39849|704|Marketable Securities Total BookValue|83482|334421
39850|702|.|0|334421
60359|701|Core Cash|4656|351533
60360|701|Interbond Fund|2667|351533
60361|701|Value Fund|3277|351533
60362|703|Marketable Securities Total Cost|10600|351533
60363|704|Marketable Securities Total BookValue|10600|351533
60364|702|N/A|0|351533
56640|702|.|0|350026
56638|701|.|0|350026
56639|704|Marketable Securities Total BookValue|2210|350026
59165|701|N/A|0|350915
59166|702|N/A|0|350915
46500|701|.|0|343191
46501|702|.|0|343191
49552|701|N/A|0|346420
49553|702|N/A|0|346420
50858|701|.|0|347574
50859|702|.|0|347574
46882|701|.R B C DAIN RAUSHER|15820|343561
46883|701|R B C DAIN RAUSHER|47381|343561
46884|703|Marketable Securities Total Cost|70882|343561
46885|704|Marketable Securities Total BookValue|63201|343561
46886|702|.|0|343561
64301|701|N/A|0|361972
64302|702|N/A|0|361972
58334|701|N/A|0|350683
58335|702|N/A|0|350683
61124|701|.|0|351754
61125|702|.|0|351754
54304|701|Franklin Income Fund|353714|349118
54305|701|Templeton Growth Fund|158667|349118
54306|703|Marketable Securities Total Cost|512381|349118
54307|704|Marketable Securities Total BookValue|512381|349118
54308|702|.|0|349118
42832|701|.|0|336713
42833|702|.|0|336713
61884|701|.|0|354087
61885|702|.|0|354087
61709|701|N/A|0|353266
61710|702|N/A|0|353266
61711|705|Other Investments Total Cost|51245|353266
61712|706|Other Investments Total Book Value|51245|353266
48070|701|.|0|345217
48071|702|.|0|345217
60248|701|.|0|351506
60249|702|.|0|351506
60250|706|Other Investments Total Book Value|4200|351506
66735|701|N/A|0|367188
66736|702|N/A|0|367188
58777|701|.|0|350802
58778|702|.|0|350802
57044|701|N/A|0|350195
57045|702|N/A|0|350195
53926|701|N/A|0|349005
53927|702|N/A|0|349005
60265|701|N/A|0|351511
60266|702|N/A|0|351511
59346|701|N/A|0|350984
59347|702|N/A|0|350984
58510|701|N/A|0|350723
58511|702|N/A|0|350723
47590|701|.|0|344405
47591|702|.|0|344405
47592|705|Other Investments Total Cost|4575|344405
47593|706|Other Investments Total Book Value|4575|344405
36085|701|.None|0|326915
36086|701|None|0|326915
36087|701|None|0|326915
36088|702|.|0|326915
60687|701|HIGHLAND CAP FLOAT RATE MUTUAL FUND|65371|351620
60688|701|HARTFORD FLOATING RATE MUTUTAL FUND|78370|351620
60689|701|HARTFORD CAPITAL APPRECIATION FUND|13739|351620
60690|703|Marketable Securities Total Cost|161942|351620
60691|704|Marketable Securities Total BookValue|157547|351620
60692|702|N/A|0|351620
47350|701|Mutual Funds|30829|344141
47351|703|Marketable Securities Total Cost|30829|344141
47352|704|Marketable Securities Total BookValue|30829|344141
47353|702|.|0|344141
60231|701|.|0|351499
60232|702|.|0|351499
61999|701|N/A|0|354136
62000|702|N/A|0|354136
60199|701|.|0|351490
60200|702|.|0|351490
52234|701|N/A|0|348384
52235|702|N/A|0|348384
59251|701|.|0|350949
59252|702|.|0|350949
52380|701|NONE|0|348439
52381|701|NONE|0|348439
52382|701|NONE|0|348439
52383|702|NONE|0|348439
52384|702|NONE|0|348439
52385|702|NONE|0|348439
52386|702|NONE|0|348439
47577|701|CIITIGROUP - SMITH BARNEY MONEY MARKET ACCOUNT|146433|344402
47578|701|COMMERCE MONEY MARKET ACCOUNT|1253237|344402
47579|703|Marketable Securities Total Cost|1399670|344402
47580|704|Marketable Securities Total BookValue|1399670|344402
35749|701|.|0|326196
35750|702|.|0|326196
57634|701|.|0|350428
57635|702|.|0|350428
49308|701|.|0|346267
49309|702|.|0|346267
54084|701|N/A|0|349048
54085|702|N/A|0|349048
54086|705|Other Investments Total Cost|90|349048
54087|706|Other Investments Total Book Value|90|349048
50590|701|.|0|347156
50591|702|.|0|347156
36804|701|.|0|329624
36805|702|.|0|329624
39966|701|.|0|334607
39967|702|.|0|334607
61292|701|N/A|0|351822
61293|702|N/A|0|351822
41208|701|PACIFIC COAST UNIFORMS 2310 SHARES|11500|335151
41209|703|Marketable Securities Total Cost|13550|335151
41210|704|Marketable Securities Total BookValue|13500|335151
41211|702|.|0|335151
55218|701|.|0|349602
55219|702|.|0|349602
54146|701|.|0|349063
54147|702|.|0|349063
55552|701|N/A|0|349705
55553|702|NALC Br. 1 Bldg Corp, negative retained earnings|-46144|349705
46665|701|.|0|343241
46666|702|.|0|343241
57551|701|.|0|350394
57552|702|.|0|350394
45502|701|.|0|340577
45503|702|.|0|340577
45938|701|.|0|341829
45939|702|.|0|341829
61432|701|.|0|351884
61433|702|.|0|351884
46864|701|.|0|343504
46865|702|.|0|343504
61546|701|N/A|0|352504
61547|702|N/A|0|352504
51182|701|.|0|347748
51183|702|National Association of Letter Carriers Holding Co|349043|347748
51184|705|Other Investments Total Cost|349043|347748
51185|706|Other Investments Total Book Value|349043|347748
63482|701|.|0|359873
63483|702|.|0|359873
57859|702|Tropical Letter Carriers Holding Corporation|401463|350514
57856|701|UBS Securities- Seymour Scholarship Fund|180081|350514
57860|705|Other Investments Total Cost|401463|350514
57861|706|Other Investments Total Book Value|401463|350514
57857|703|Marketable Securities Total Cost|180081|350514
57858|704|Marketable Securities Total BookValue|180081|350514
56817|701|Western Asset High Income FD II Inc|21218|350125
56815|701|Blackrock Corporate High Yield FD V Inc|6903|350125
56818|701|Western Asset High Income FD II Inc|23247|350125
56819|701|Blackrock Corporate High Yield FD V Inc|7015|350125
56820|701|Pimco High Income Fund|11930|350125
56821|701|Pioneer High Income Trust|6865|350125
56822|701|Western Asset High Income FD II Inc|23247|350125
56823|701|Pimco High Income Fund|11930|350125
56824|701|Western Asset High Income FD II Inc|7947|350125
56825|701|Nuveen Equity Prem Advantage Fund|7081|350125
56827|703|Marketable Securities Total Cost|166551|350125
56828|704|Marketable Securities Total BookValue|194957|350125
56829|702|.|0|350125
56826|701|Western Asset High Income FD II Inc|25784|350125
56816|701|Pioneer High Income Trust|10143|350125
46373|701|.|0|342996
46374|702|.|0|342996
65561|701|N/A|0|363972
65562|702|N/A|0|363972
60667|701|.|0|351611
60668|702|.|0|351611
59719|701|N/A|0|351214
59720|702|N/A|0|351214
92606|701|N/A|0|399258
92607|702|N/A|0|399258
57694|701|N/A|0|350458
57695|702|Repurchase Agreements  01012008|477484|350458
57696|702|Repurchase Agreements 04/16/2008|300088|350458
57697|702|Repurchase Agreement  10/18/2008|99738|350458
57698|702|Repurchase Agreement 03/28/2008|97650|350458
57699|705|Other Investments Total Cost|1009961|350458
57700|706|Other Investments Total Book Value|1009961|350458
48278|701|.|0|345536
48279|702|.|0|345536
53993|701|.|0|349022
53994|702|U Inc. 1/2 building|280254|349022
53995|705|Other Investments Total Cost|280254|349022
53996|706|Other Investments Total Book Value|280254|349022
47806|701|.|0|344847
47807|702|.|0|344847
46311|701|.|0|342644
46312|702|.|0|342644
64363|701|.|0|362126
64364|702|.|0|362126
45399|701|.|0|340114
45400|702|.|0|340114
46306|702|.|0|342625
46301|701|Franklin Mutual Shares Fund Class A|67788|342625
46302|701|Franklin US Gov't Securities Fund Class A|90176|342625
46303|701|Franklin Floating Rate Daily Access Fund Class A|86306|342625
46304|703|Marketable Securities Total Cost|244270|342625
46305|704|Marketable Securities Total BookValue|244270|342625
50516|701|.|0|347116
50517|702|INVESTMENTS IN AXA EQUITABLE|1863261|347116
50518|705|Other Investments Total Cost|1621716|347116
50519|706|Other Investments Total Book Value|1863261|347116
65648|701|.|0|364053
65649|702|.|0|364053
62049|701|N/A|0|354454
62050|702|N/A|0|354454
90746|701|N/A|0|390682
90747|702|N/A|0|390682
62679|701|.|0|356044
62680|702|.|0|356044
65862|701|N/A|0|364678
65863|702|N/A|0|364678
53909|701|N/A|0|349001
53910|702|N/A|0|349001
51527|701|N/A|0|347902
51528|702|N/A|0|347902
49740|701|.|0|346556
49741|702|.|0|346556
55494|701|N/A|0|349684
55495|702|N/A|0|349684
50416|701|Morgan Stanley U.S. Securities Trust A&B|21630|347065
50417|701|Morgan Stanley Pioneer Strategic Income B|28024|347065
50418|701|Nione|0|347065
50419|703|Marketable Securities Total Cost|49654|347065
50420|704|Marketable Securities Total BookValue|49654|347065
50421|702|None.|0|347065
50422|702|None|0|347065
50423|702|None|0|347065
50424|702|None|0|347065
50814|701|.|0|347532
50815|702|.|0|347532
63060|701|.|0|358445
63061|702|.|0|358445
48270|701|.|0|345513
48271|702|.|0|345513
121569|701|N/A|0|436999
121570|702|N/A|0|436999
54513|701|.|0|349250
54514|702|.|0|349250
59239|701|N/A|0|350943
59240|702|N/A|0|350943
48254|701|.|0|345481
48255|702|.|0|345481
61557|701|N/A|0|352534
61558|702|N/A|0|352534
65833|701|N/A|0|364254
65834|702|N/A|0|364254
58669|701|.|0|350771
58670|702|.|0|350771
45782|701|.|0|341410
45783|702|.|0|341410
50576|701|AMALGAMATED BANK COMMON STOCK|25013|347151
50577|703|Marketable Securities Total Cost|25013|347151
50578|704|Marketable Securities Total BookValue|25013|347151
50579|702|N/A|0|347151
50833|701|N/A|0|347554
50834|702|N/A|0|347554
46238|701|.|0|342505
46239|702|.|0|342505
65424|701|N/A|0|363650
65425|702|N/A|0|363650
46299|701|none|0|342613
46300|702|.|0|342613
61122|701|.|0|351753
61123|702|.|0|351753
50991|701|.|0|347647
50992|702|.|0|347647
41406|701|N/A|0|335265
41407|702|N/A|0|335265
42504|701|.|0|336113
42505|702|.|0|336113
42264|701|.|0|335561
42265|702|.|0|335561
42058|701|.|0|335477
42059|702|.|0|335477
39800|701|.|0|334399
39801|702|.|0|334399
38745|701|.|0|333457
38746|702|.|0|333457
38866|701|.|0|333544
38867|702|.|0|333544
38832|701|.|0|333534
38833|702|.|0|333534
41648|701|.|0|335372
41649|702|.|0|335372
39757|702|.|0|334386
39756|701|.|0|334386
38480|701|FEDERAL NATIONAL MORTGAGE ASSOC.|133559|333255
38481|701|GNMA II GUARANTEED PASS THROUGH|133753|333255
38482|701|FEDERAL HOME LOAN MORTGAGE|137131|333255
38483|703|Marketable Securities Total Cost|443429|333255
38484|704|Marketable Securities Total BookValue|443429|333255
39000|701|.|0|333850
39001|702|.|0|333850
42157|701|.|0|335499
42158|702|.|0|335499
38257|701|.|0|333123
38258|702|.|0|333123
39451|701|.|0|334265
39452|702|.|0|334265
38569|701|.|0|333275
38570|702|.|0|333275
41294|701|.|0|335179
41295|702|.|0|335179
42903|701|.|0|336962
42904|702|.|0|336962
39046|701|.|0|333918
39047|702|.|0|333918
39750|701|NONE|0|334384
39751|702|NONE|0|334384
41968|701|.|0|335454
41969|702|.|0|335454
40804|701|.|0|335020
40805|702|.|0|335020
42094|701|.|0|335484
42095|702|.|0|335484
102833|701|N/A|0|413684
102834|702|N/A|0|413684
60010|701|Evergreen Equity TR Asset Allocation Fund - EACFX|19481|351388
60011|701|Target Conservative Allocation Fund - PCCFX|19041|351388
60012|701|Lord Abbet Diversified Income Fund - ISFCX|25539|351388
60013|703|Marketable Securities Total Cost|64061|351388
60014|704|Marketable Securities Total BookValue|64061|351388
60015|702|N/A|0|351388
36950|701|.|0|330061
36951|703|Marketable Securities Total Cost|68334|330061
36952|704|Marketable Securities Total BookValue|78187|330061
36953|702|.|0|330061
42688|701|IMS STRATEGIC ALLOCATION FUND|129298|336278
42689|701|IMS STRATEGIC INCOME FUND|273619|336278
42690|701|IMS CAPITAL VALUE|440234|336278
42691|703|Marketable Securities Total Cost|860010|336278
42692|704|Marketable Securities Total BookValue|860010|336278
42693|702|.|0|336278
59660|701|N/A|0|351177
59661|702|N/A|0|351177
54328|701|.|0|349147
54329|703|Marketable Securities Total Cost|4240360|349147
54330|704|Marketable Securities Total BookValue|4295446|349147
54331|702|HOPEWELL VALLEY|107242|349147
54332|702|YARDVILLE NATIONAL BANK|104344|349147
54333|702|PNC BANK|104620|349147
54334|702|SUN NATIONAL BANK|104650|349147
54335|702|ROMA BANK|109402|349147
54336|705|Other Investments Total Cost|530258|349147
54337|706|Other Investments Total Book Value|530258|349147
59348|701|N/A|0|350985
59349|702|N/A|0|350985
45799|701|.|0|341475
45800|702|.|0|341475
52286|701|N/A|0|348401
52287|702|N/A|0|348401
52288|705|Other Investments Total Cost|2955|348401
52289|706|Other Investments Total Book Value|2955|348401
39453|701|NONE|0|334266
39454|701|NONE|0|334266
39455|701|NONE|0|334266
39456|702|.NONE|0|334266
39457|702|NONE|0|334266
39458|702|NONE|0|334266
39459|702|NONE|0|334266
42104|701|.|0|335486
42105|702|.|0|335486
52419|701|NONE|0|348447
52420|702|NONE|0|348447
37319|701|.|0|330669
37320|702|.|0|330669
74644|701|N/A|0|374945
74645|702|N/A|0|374945
52191|701|N/A|0|348372
52192|702|N/A|0|348372
48410|701|.|0|345626
48411|702|.|0|345626
62948|701|N/A|0|357904
62949|702|N/A|0|357904
48085|701|.|0|345223
48086|702|.|0|345223
46603|701|.|0|343210
46604|702|.|0|343210
45682|701|.|0|341373
45683|702|.|0|341373
50604|701|N/A|0|347158
50605|702|N/A|0|347158
46216|701|.|0|342495
46217|702|.|0|342495
60327|701|N/A|0|351527
60328|703|Marketable Securities Total Cost|1557619|351527
60329|704|Marketable Securities Total BookValue|1557619|351527
60330|702|N/A|0|351527
64305|701|N/A|0|362005
64306|702|N/A|0|362005
61878|701|NONE|0|354084
61879|702|NONE|0|354084
45235|701|.|0|339917
45236|702|.|0|339917
55815|701|.|0|349783
55816|702|.|0|349783
57276|701|NONE|0|350265
57277|702|NONE|0|350265
53603|701|.|0|348896
53604|702|Certificate of Deposit|258280|348896
53605|702|Annuity|125045|348896
53606|705|Other Investments Total Cost|383325|348896
53607|706|Other Investments Total Book Value|383325|348896
93265|701|.|0|401183
93266|702|.|0|401183
61580|701|N/A|0|352560
61581|702|N/A|0|352560
65836|702|N/A|0|364255
65835|701|N/A|0|364255
56900|701|N/A|0|350153
56901|702|N/A|0|350153
62968|701|N/A|0|358084
62969|702|N/A|0|358084
62970|702|Investment in fixed assets|290165|358084
62971|705|Other Investments Total Cost|290165|358084
62972|706|Other Investments Total Book Value|290165|358084
59134|701|N/A|0|350907
59135|702|AMERICAN FUNDS-INVESTMENT CO|12447|350907
59136|702|AMERICAN FUNDS-THE BOND FUND|31922|350907
59137|702|AMERICAN FUNDS-AMERICAN BALANCED|20550|350907
59138|702|AMERICAN FUNDS-INCOME FUND OF AMERICA|10532|350907
59139|702|AMERICAN FUNDS-CAPITAL INCOME FUND|10502|350907
59140|702|AMERICAN FUNDS-SMAQLL CAP WORLD FUND|5505|350907
59141|702|AMERICAN FUNDS-EURO-PACIFIC FUND|5407|350907
59142|702|AMERICAN FUNDS-MUTUAL FUNDS|10534|350907
59143|705|Other Investments Total Cost|107399|350907
59144|706|Other Investments Total Book Value|107399|350907
59263|701|.|0|350954
59264|702|.|0|350954
61917|701|.|0|354095
61918|702|.|0|354095
64621|701|Federated Capital Reserves|1802036|362795
64622|701|FHLM, 12/15/2012|300792|362795
64623|701|FHLB, 10/11/2013|306144|362795
64624|701|Inland American REIT|400000|362795
64625|701|Wells REIT II|400000|362795
64626|703|Marketable Securities Total Cost|4137023|362795
64627|704|Marketable Securities Total BookValue|4137023|362795
64628|702|.|0|362795
67607|701|.|0|367899
67608|702|Investment in NAGE Housing|861939|367899
67609|705|Other Investments Total Cost|861939|367899
67610|706|Other Investments Total Book Value|861939|367899
57492|703|Marketable Securities Total Cost|20192374|350365
57489|701|EVERGREEN SHRT-INT BOND FUND|7964650|350365
57490|701|EVERGREEN ENHANCED S+P 500 FUND|5777925|350365
57491|701|EVERGREEN SHRT-INT BOND FUND|1009199|350365
57493|704|Marketable Securities Total BookValue|19846151|350365
57494|702|ULLICO CAPITAL STOCK|6250|350365
57495|705|Other Investments Total Cost|6250|350365
57496|706|Other Investments Total Book Value|6250|350365
57488|701|EVERGREEN SELECT ADJ RATE FUND|1978227|350365
63882|705|Other Investments Total Cost|5686425|360793
63878|701|.|0|360793
63881|702|Investment in LLC|5929525|360793
63883|706|Other Investments Total Book Value|5929525|360793
63879|703|Marketable Securities Total Cost|12003174|360793
63880|704|Marketable Securities Total BookValue|13145414|360793
48022|701|CITI SMITH BARNEY MUTUAL FUND|1053997|345177
48023|703|Marketable Securities Total Cost|774240|345177
48024|704|Marketable Securities Total BookValue|1053997|345177
48025|702|.|0|345177
39140|701|.|0|334050
39141|702|.|0|334050
48719|701|.|0|345810
48720|702|.|0|345810
60166|701|.|0|351482
