OID|INV_TYPE|NAME|AMOUNT|RPT_ID
263061|701|BLACKROCK EQUITY FUND|44720|626843
263062|701|FRANKLIN RISING FUND|41382|626843
263063|701|FT 5083 DIVIDEND FUND|50692|626843
263064|701|FT 5912 HIGH DIVIDEND FUND|49271|626843
263065|701|FT 5924 RICHARD FUND|48299|626843
263066|701|FRANKLIN INCOME FUND|28207|626843
263067|701|INVESCO UNIT TRS UNIT FUND|59536|626843
263068|701|BLACKROCK GLOBAL FUND|63643|626843
263069|705|Other Investments Total Cost|0|626843
280036|703|Marketable Securities Total Cost|103597|642146
280037|704|Marketable Securities Total BookValue|97066|642146
280038|701|LORD ABBETT SHORT DURATION INCOME FUND CLASS C|47801|642146
280039|701|VIRTUS SENIOR FLOATING RATE FUND CLASS C|49265|642146
280040|705|Other Investments Total Cost||642146
280041|706|Other Investments Total Book Value||642146
281300|705|Other Investments Total Cost||642678
281297|703|Marketable Securities Total Cost|908852|642678
281301|706|Other Investments Total Book Value||642678
281298|704|Marketable Securities Total BookValue|908852|642678
281299|701|Vanguard Star Fund|908852|642678
282535|703|Marketable Securities Total Cost|0|643274
282536|704|Marketable Securities Total BookValue|0|643274
282537|705|Other Investments Total Cost|0|643274
282538|706|Other Investments Total Book Value|0|643274
260596|703|Marketable Securities Total Cost|150000|622160
260597|704|Marketable Securities Total BookValue|150000|622160
260598|701|MORGAN STANLEY CAP TR IV - 4,000 SHARES|100000|622160
260599|701|COUNTRYWIDE FIN CAP V - 2,000 SHARES|50000|622160
260600|705|Other Investments Total Cost||622160
260601|706|Other Investments Total Book Value||622160
290897|703|Marketable Securities Total Cost|0|657336
290898|704|Marketable Securities Total BookValue|0|657336
290899|705|Other Investments Total Cost|0|657336
290900|706|Other Investments Total Book Value|0|657336
267056|703|Marketable Securities Total Cost|0|629596
267057|704|Marketable Securities Total BookValue|0|629596
267058|705|Other Investments Total Cost|0|629596
267059|706|Other Investments Total Book Value|0|629596
268077|703|Marketable Securities Total Cost|989543|630414
268078|704|Marketable Securities Total BookValue|989543|630414
268079|701|MERRILL LYNCH SPECIAL ACCOUNT|522133|630414
268080|701|MERRILL LYNCH SERVICE AWARD ACCOUNT|467410|630414
268081|705|Other Investments Total Cost||630414
268082|706|Other Investments Total Book Value||630414
262048|703|Marketable Securities Total Cost|1024559|626398
262049|704|Marketable Securities Total BookValue|872861|626398
262050|701|Hartford Capital Appreciation|89797|626398
262051|701|Unit INV MS Stocks for 2018|139548|626398
262052|701|Unit FT Euro Deep Val Div 7|62641|626398
262053|701|Unit FT SAB FWD Looking Val 3|81176|626398
262054|701|Unit FT Sabrient BKRS Doz Aug 2015|73003|626398
262055|705|Other Investments Total Cost||626398
262056|706|Other Investments Total Book Value||626398
278874|703|Marketable Securities Total Cost|0|641601
278875|704|Marketable Securities Total BookValue|0|641601
278876|705|Other Investments Total Cost|182299|641601
278877|706|Other Investments Total Book Value|182299|641601
278878|702|CERTIFICATE OF DEPOSIT|32598|641601
278879|702|CERTIFICATE OF DEPOSIT|32455|641601
278880|702|CERTIFICATE OF DEPOSIT|63353|641601
278881|702|CERTIFICATE OF DEPOSIT|25301|641601
278882|702|CERTIFICATE OF DEPOSIT|28592|641601
283662|703|Marketable Securities Total Cost|0|643840
283663|704|Marketable Securities Total BookValue|0|643840
283664|705|Other Investments Total Cost|0|643840
283665|706|Other Investments Total Book Value|0|643840
273242|703|Marketable Securities Total Cost||638473
273243|704|Marketable Securities Total BookValue||638473
273244|705|Other Investments Total Cost||638473
273245|706|Other Investments Total Book Value||638473
279400|703|Marketable Securities Total Cost|381322|641850
279401|704|Marketable Securities Total BookValue|381322|641850
279402|701|Union Bank & Trust CD|354180|641850
279403|701|Share Point Credit Union Money Market Fund|27137|641850
279404|705|Other Investments Total Cost|23800|641850
279405|706|Other Investments Total Book Value|23800|641850
279406|702|Minneapolis Labor Temple Association Stock|23750|641850
274745|703|Marketable Securities Total Cost||639264
274746|704|Marketable Securities Total BookValue||639264
274747|705|Other Investments Total Cost||639264
274748|706|Other Investments Total Book Value||639264
284444|703|Marketable Securities Total Cost||647334
284445|704|Marketable Securities Total BookValue||647334
284446|705|Other Investments Total Cost||647334
284447|706|Other Investments Total Book Value||647334
270774|703|Marketable Securities Total Cost||636167
270775|704|Marketable Securities Total BookValue||636167
270776|705|Other Investments Total Cost||636167
270777|706|Other Investments Total Book Value||636167
268428|703|Marketable Securities Total Cost||630602
268429|704|Marketable Securities Total BookValue|39876|630602
268430|701|Principal capital Appreciation Class A|5416|630602
268431|701|Principal Real Estate Sec FD CL A|11682|630602
268432|701|Principal Gov& High Quality Bond Class|6388|630602
268433|701|179.151 American Funds Short Term Bond|5877|630602
268434|705|Other Investments Total Cost||630602
268435|706|Other Investments Total Book Value||630602
267108|703|Marketable Securities Total Cost|23263061|629655
267109|704|Marketable Securities Total BookValue|23263061|629655
267110|701|LORD ABBETT SHORT DURATION INCOME FUND A|3141661|629655
267111|701|PIMCO MODERATE DURATION FUND|3042949|629655
267112|701|METROPOLITAN WEST INTERMEDIATE BOND FUND|3906020|629655
267113|705|Other Investments Total Cost||629655
267114|706|Other Investments Total Book Value||629655
269609|703|Marketable Securities Total Cost||634366
269610|704|Marketable Securities Total BookValue||634366
269611|705|Other Investments Total Cost||634366
269612|706|Other Investments Total Book Value||634366
270421|703|Marketable Securities Total Cost|0|635771
270422|704|Marketable Securities Total BookValue|0|635771
270423|705|Other Investments Total Cost|0|635771
270424|706|Other Investments Total Book Value|0|635771
268640|703|Marketable Securities Total Cost||631081
268641|704|Marketable Securities Total BookValue||631081
268642|705|Other Investments Total Cost||631081
268643|706|Other Investments Total Book Value||631081
274752|701|Principal Capital Appreciation Fund|101418|639265
274753|701|Principal Government & High|339993|639265
274754|701|Principal Sam Flexible Income|599721|639265
274755|701|Principal Short-Term Income|343129|639265
274756|701|Principal Income Fund Class A|257081|639265
274757|701|Principal Equity Income Fund|119161|639265
274758|705|Other Investments Total Cost||639265
274759|706|Other Investments Total Book Value||639265
274750|704|Marketable Securities Total BookValue|1971839|639265
274751|701|Principal Mid Cap Fund Class|125687|639265
274749|703|Marketable Securities Total Cost|1918021|639265
265834|703|Marketable Securities Total Cost|6568859|627674
265835|704|Marketable Securities Total BookValue|6361360|627674
265836|701|Dodge & Cox Income Fund|333928|627674
265837|701|Federated Total Return Bond|336696|627674
265838|701|Met West Total Return Bond|325220|627674
265839|701|Wells Fargo Core Bond Fund|326991|627674
265840|705|Other Investments Total Cost|122936|627674
265841|706|Other Investments Total Book Value|626226|627674
265842|702|Investment in UFCW Local 1776 Limited Partnership|626226|627674
273218|703|Marketable Securities Total Cost||638466
273219|704|Marketable Securities Total BookValue||638466
273220|705|Other Investments Total Cost||638466
273221|706|Other Investments Total Book Value||638466
278932|703|Marketable Securities Total Cost|61890|641625
278933|704|Marketable Securities Total BookValue|64131|641625
278934|701|PIMCO LOW DURATION MUTUAL FUND|33173|641625
278935|705|Other Investments Total Cost||641625
278936|706|Other Investments Total Book Value||641625
278050|703|Marketable Securities Total Cost||641148
278051|704|Marketable Securities Total BookValue||641148
278052|705|Other Investments Total Cost||641148
278053|706|Other Investments Total Book Value||641148
286753|706|Other Investments Total Book Value||654822
286748|704|Marketable Securities Total BookValue|16483|654822
286749|701|Core cash|4676|654822
286750|701|Interbond Fund|3686|654822
286751|701|Value Fund|8121|654822
286752|705|Other Investments Total Cost||654822
286747|703|Marketable Securities Total Cost|16483|654822
270041|704|Marketable Securities Total BookValue|2210|635212
270042|705|Other Investments Total Cost||635212
270043|706|Other Investments Total Book Value||635212
270040|703|Marketable Securities Total Cost|2210|635212
284408|703|Marketable Securities Total Cost|0|647198
284409|704|Marketable Securities Total BookValue|0|647198
284410|705|Other Investments Total Cost|0|647198
284411|706|Other Investments Total Book Value|0|647198
269678|703|Marketable Securities Total Cost|0|634485
269679|704|Marketable Securities Total BookValue|0|634485
269680|705|Other Investments Total Cost|0|634485
269681|706|Other Investments Total Book Value|0|634485
279087|706|Other Investments Total Book Value||641698
279079|703|Marketable Securities Total Cost|448867|641698
279080|704|Marketable Securities Total BookValue|421535|641698
279081|701|AMERN US GOVT SECS FUND CL A|87657|641698
279082|701|BOND FUND OF AMERICA|90539|641698
279083|701|GROWTH FUND OF AMERICA|77877|641698
279084|701|INTER BOND FD OF AMERICA|88392|641698
279085|701|INVESTMENT CO OF AMERICA|77070|641698
279086|705|Other Investments Total Cost||641698
283508|703|Marketable Securities Total Cost|0|643680
283509|704|Marketable Securities Total BookValue|0|643680
283510|705|Other Investments Total Cost|0|643680
283511|706|Other Investments Total Book Value|0|643680
283004|703|Marketable Securities Total Cost||643499
283005|704|Marketable Securities Total BookValue||643499
283006|705|Other Investments Total Cost||643499
283007|706|Other Investments Total Book Value||643499
283506|705|Other Investments Total Cost||643672
283498|703|Marketable Securities Total Cost|794355|643672
283507|706|Other Investments Total Book Value||643672
283499|704|Marketable Securities Total BookValue|794355|643672
283500|701|AMERICAN FUNDS|189577|643672
283501|701|BLACKROCK GLOBAL|111239|643672
283502|701|COHEN & STEERS|40211|643672
283503|701|FRANKLIN INCOME|154935|643672
283504|701|POWERSHARES|53555|643672
283505|701|SX5E STEPUP|49646|643672
277586|703|Marketable Securities Total Cost||640905
277587|704|Marketable Securities Total BookValue||640905
277588|705|Other Investments Total Cost||640905
277589|706|Other Investments Total Book Value||640905
284792|703|Marketable Securities Total Cost||648486
284793|704|Marketable Securities Total BookValue||648486
284794|705|Other Investments Total Cost|68978|648486
284795|706|Other Investments Total Book Value|68978|648486
281176|703|Marketable Securities Total Cost||642616
281177|704|Marketable Securities Total BookValue||642616
281178|705|Other Investments Total Cost||642616
281179|706|Other Investments Total Book Value||642616
284607|703|Marketable Securities Total Cost||647836
284608|704|Marketable Securities Total BookValue||647836
284609|705|Other Investments Total Cost||647836
284610|706|Other Investments Total Book Value||647836
280146|703|Marketable Securities Total Cost|0|642195
280147|704|Marketable Securities Total BookValue|0|642195
280148|705|Other Investments Total Cost|0|642195
280149|706|Other Investments Total Book Value|0|642195
282071|706|Other Investments Total Book Value||643078
282068|703|Marketable Securities Total Cost||643078
282069|704|Marketable Securities Total BookValue||643078
282070|705|Other Investments Total Cost||643078
271946|703|Marketable Securities Total Cost|376381|637549
271947|704|Marketable Securities Total BookValue|376381|637549
271948|701|Franklin Balance Sheet|70305|637549
271949|701|Franklin Flex Cap Growth|69459|637549
271950|701|Franklin Income|31888|637549
271951|701|Franklin Rising Dividend|108073|637549
271952|701|Franklin Strategic Income|31320|637549
271953|701|Mutual Global Discovery|34564|637549
271954|701|Templeton Global Bond|30772|637549
271955|705|Other Investments Total Cost||637549
271956|706|Other Investments Total Book Value||637549
271149|703|Marketable Securities Total Cost||636775
271150|704|Marketable Securities Total BookValue||636775
271151|705|Other Investments Total Cost||636775
271152|706|Other Investments Total Book Value||636775
273433|703|Marketable Securities Total Cost|4575|638598
273434|704|Marketable Securities Total BookValue|4575|638598
273435|705|Other Investments Total Cost||638598
273436|706|Other Investments Total Book Value||638598
284848|703|Marketable Securities Total Cost|0|648587
284849|704|Marketable Securities Total BookValue|0|648587
284850|701|NONE|0|648587
284851|705|Other Investments Total Cost|0|648587
284852|706|Other Investments Total Book Value|0|648587
284853|702|NONE|0|648587
284109|703|Marketable Securities Total Cost|140000|645439
284110|704|Marketable Securities Total BookValue|151264|645439
284111|701|2018 CD|112430|645439
284112|701|2017 CD|38834|645439
284113|705|Other Investments Total Cost||645439
284114|706|Other Investments Total Book Value||645439
271399|703|Marketable Securities Total Cost|19422|637033
271400|704|Marketable Securities Total BookValue|19422|637033
271401|701|Fairholme-Mutual Fund|8162|637033
271402|705|Other Investments Total Cost||637033
271403|706|Other Investments Total Book Value||637033
271741|703|Marketable Securities Total Cost|35003|637428
271742|704|Marketable Securities Total BookValue|34770|637428
271743|701|BERKLEY WR CORP SUB DEBENTURE|4462|637428
271744|701|BARCLAYS BK PLC ADR PFD SHS 3|10152|637428
271745|701|BANK OF AMERICA CORP 6.204% D|10036|637428
271746|701|STATE STREET CORP PFD SERIES E|10120|637428
271747|705|Other Investments Total Cost||637428
271748|706|Other Investments Total Book Value||637428
274415|703|Marketable Securities Total Cost||639123
274416|704|Marketable Securities Total BookValue||639123
274417|705|Other Investments Total Cost||639123
274418|706|Other Investments Total Book Value||639123
278086|703|Marketable Securities Total Cost|0|641158
278087|704|Marketable Securities Total BookValue|0|641158
278088|705|Other Investments Total Cost|0|641158
278089|706|Other Investments Total Book Value|0|641158
270750|703|Marketable Securities Total Cost|70000|636149
270751|704|Marketable Securities Total BookValue||636149
270752|705|Other Investments Total Cost||636149
270753|706|Other Investments Total Book Value|84126|636149
270754|702|CD|84126|636149
282849|703|Marketable Securities Total Cost||643435
282850|704|Marketable Securities Total BookValue||643435
282851|705|Other Investments Total Cost||643435
282852|706|Other Investments Total Book Value||643435
273973|706|Other Investments Total Book Value|0|638881
273970|703|Marketable Securities Total Cost|0|638881
273971|704|Marketable Securities Total BookValue|0|638881
273972|705|Other Investments Total Cost|0|638881
276494|703|Marketable Securities Total Cost||640159
276495|704|Marketable Securities Total BookValue||640159
276496|705|Other Investments Total Cost|90|640159
276497|706|Other Investments Total Book Value|90|640159
260576|703|Marketable Securities Total Cost||622112
260577|704|Marketable Securities Total BookValue||622112
260578|705|Other Investments Total Cost|850000|622112
260579|706|Other Investments Total Book Value|850000|622112
260580|702|36.56% OWNERSHIP IN BUILDING CORPORATION|850000|622112
265459|703|Marketable Securities Total Cost||627528
265460|704|Marketable Securities Total BookValue||627528
265461|705|Other Investments Total Cost||627528
265462|706|Other Investments Total Book Value||627528
271708|703|Marketable Securities Total Cost||637412
271709|704|Marketable Securities Total BookValue||637412
271710|705|Other Investments Total Cost||637412
271711|706|Other Investments Total Book Value|-118896|637412
271712|702|NALC Building Corp, negative retained earnings|-118896|637412
279827|703|Marketable Securities Total Cost||642036
279828|704|Marketable Securities Total BookValue||642036
279829|705|Other Investments Total Cost||642036
279830|706|Other Investments Total Book Value||642036
271429|703|Marketable Securities Total Cost||637071
271430|704|Marketable Securities Total BookValue||637071
271431|705|Other Investments Total Cost||637071
271432|706|Other Investments Total Book Value||637071
273329|703|Marketable Securities Total Cost||638542
273330|704|Marketable Securities Total BookValue||638542
273331|705|Other Investments Total Cost||638542
273332|706|Other Investments Total Book Value||638542
282458|703|Marketable Securities Total Cost|144427|643229
282459|704|Marketable Securities Total BookValue|144427|643229
282460|701|MATRIX ALLOCATION FUND|144427|643229
282461|705|Other Investments Total Cost||643229
282462|706|Other Investments Total Book Value||643229
272950|703|Marketable Securities Total Cost||638253
272951|704|Marketable Securities Total BookValue||638253
272952|705|Other Investments Total Cost||638253
272953|706|Other Investments Total Book Value||638253
277810|703|Marketable Securities Total Cost||641041
277811|704|Marketable Securities Total BookValue||641041
277812|705|Other Investments Total Cost|334974|641041
277813|706|Other Investments Total Book Value|334974|641041
277814|702|Real Prop: 3062 NW 60th Ave., Ft. Lauderdale, FL|334974|641041
273683|703|Marketable Securities Total Cost||638705
273684|704|Marketable Securities Total BookValue||638705
273685|705|Other Investments Total Cost||638705
273686|706|Other Investments Total Book Value||638705
276942|701|General Electric CAP|26088|640488
276943|701|PPl Capital Funding|51380|640488
276944|701|Assured Guarnty Muni Hldgs|18598|640488
276945|701|Ally BK Midvalue UT|70000|640488
276946|701|Capital One Bank Glen Allen VA|245000|640488
276947|701|Discover Greenwood DE|42000|640488
276948|705|Other Investments Total Cost|44455288|640488
276949|706|Other Investments Total Book Value|44455288|640488
276950|702|TROPICAL LETTER CARIERS HOLDING CORPORATION|44455288|640488
276932|704|Marketable Securities Total BookValue|1735543|640488
276933|701|Barclays Bank|118000|640488
276934|701|Amex Centurion|80000|640488
276935|701|Sallie Mae BK|136000|640488
276936|701|GE Cap|245000|640488
276937|701|Discover BK Greenwood|190000|640488
276938|701|Synchony Draper|200000|640488
276939|701|Goldman Sach NY|242069|640488
276940|701|BB&T Corporation|29741|640488
276941|701|FPL Group Capital Trust|41667|640488
276931|703|Marketable Securities Total Cost|1735543|640488
284322|703|Marketable Securities Total Cost||646805
284323|704|Marketable Securities Total BookValue||646805
284324|705|Other Investments Total Cost||646805
284325|706|Other Investments Total Book Value||646805
277419|703|Marketable Securities Total Cost||640793
277420|704|Marketable Securities Total BookValue||640793
277421|705|Other Investments Total Cost|4523|640793
277422|706|Other Investments Total Book Value|4523|640793
277423|702|Real Property: 1840 Alice Ave, West Palm Beach, FL|4523|640793
282166|703|Marketable Securities Total Cost||643133
282167|704|Marketable Securities Total BookValue||643133
282168|705|Other Investments Total Cost||643133
282169|706|Other Investments Total Book Value||643133
273273|703|Marketable Securities Total Cost|152646|638498
273274|704|Marketable Securities Total BookValue|148898|638498
273275|701|CALAMOS INVT TR NEW MARKET NEUTRAL INCOME FD CL 1|9105|638498
273276|701|COHEN & STEERS PFD SECS & INCOME FD|11714|638498
273277|701|FEDERATED EQUITY FDS|7494|638498
273278|701|FRANKLIN MANAGED TR RISING DIVIDS FD|7692|638498
273279|701|PAYDEN & RYGEL INVT GROUP|8818|638498
273280|701|JPMORGAN TR 1 INCOME BLDR FD|7546|638498
273281|701|VIRTUS OPPORTUNITIES MULTI SECTOR SHRT TERM BD FD|10443|638498
273282|701|PIMCO FDS INCOME FD|25728|638498
273283|701|TCW FDS INC EMERGING MKTS INCOME FD|29145|638498
273284|701|THORNBURG INCOME TR LTD TERM INCOME FD|10409|638498
273285|701|FIRST EAGLE FUNDS|7545|638498
273286|705|Other Investments Total Cost||638498
273287|706|Other Investments Total Book Value||638498
276981|703|Marketable Securities Total Cost||640519
276982|704|Marketable Securities Total BookValue||640519
276983|705|Other Investments Total Cost||640519
276984|706|Other Investments Total Book Value||640519
272647|703|Marketable Securities Total Cost||638026
272648|704|Marketable Securities Total BookValue||638026
272649|705|Other Investments Total Cost||638026
272650|706|Other Investments Total Book Value||638026
268716|703|Marketable Securities Total Cost|0|631398
268717|704|Marketable Securities Total BookValue|0|631398
268718|705|Other Investments Total Cost|0|631398
268719|706|Other Investments Total Book Value|0|631398
272973|701|Franklin Strategic Income Fund Class|46993|638261
272968|703|Marketable Securities Total Cost||638261
272974|705|Other Investments Total Cost||638261
272975|706|Other Investments Total Book Value||638261
272969|704|Marketable Securities Total BookValue|215371|638261
272970|701|Franklin US Gov't Securities Fund Class A|57393|638261
272971|701|Franklin Floating Rate Daily Access Fund Class A|63634|638261
272972|701|Franklin Templeton Global Bond Fund Class A|47351|638261
270253|703|Marketable Securities Total Cost||635477
270254|704|Marketable Securities Total BookValue||635477
270255|705|Other Investments Total Cost|1529662|635477
270256|706|Other Investments Total Book Value|1529662|635477
270257|702|Genworth Life|408597|635477
270258|702|Jackson National Life Insurance Company|80016|635477
270259|702|Wells Fargo|1040553|635477
285540|703|Marketable Securities Total Cost|0|649967
285541|704|Marketable Securities Total BookValue||649967
285542|705|Other Investments Total Cost|0|649967
285543|706|Other Investments Total Book Value||649967
285273|703|Marketable Securities Total Cost|0|649436
285274|704|Marketable Securities Total BookValue|0|649436
285275|705|Other Investments Total Cost|0|649436
285276|706|Other Investments Total Book Value|0|649436
272679|703|Marketable Securities Total Cost||638111
272680|704|Marketable Securities Total BookValue||638111
272681|705|Other Investments Total Cost||638111
272682|706|Other Investments Total Book Value||638111
276223|704|Marketable Securities Total BookValue|0|640034
276222|703|Marketable Securities Total Cost|0|640034
276224|705|Other Investments Total Cost|0|640034
276225|706|Other Investments Total Book Value|0|640034
272985|703|Marketable Securities Total Cost||638292
272986|704|Marketable Securities Total BookValue||638292
272987|705|Other Investments Total Cost||638292
272988|706|Other Investments Total Book Value||638292
281069|703|Marketable Securities Total Cost||642523
281070|704|Marketable Securities Total BookValue||642523
281071|701|N/A|0|642523
281072|705|Other Investments Total Cost||642523
281073|706|Other Investments Total Book Value||642523
281074|702|N/A|0|642523
277100|703|Marketable Securities Total Cost||640585
277101|704|Marketable Securities Total BookValue|389|640585
277102|705|Other Investments Total Cost||640585
277103|706|Other Investments Total Book Value||640585
269472|701|Morgan Stanley  U.S. Trust A|27429|634088
269470|703|Marketable Securities Total Cost|71204|634088
269473|701|Morgan Sranley Poineer Trust Strategic Incime B|43718|634088
269474|705|Other Investments Total Cost||634088
269475|706|Other Investments Total Book Value||634088
269471|704|Marketable Securities Total BookValue|71204|634088
275866|703|Marketable Securities Total Cost||639826
275867|704|Marketable Securities Total BookValue||639826
275868|705|Other Investments Total Cost||639826
275869|706|Other Investments Total Book Value||639826
291642|703|Marketable Securities Total Cost||658535
291643|704|Marketable Securities Total BookValue||658535
291644|705|Other Investments Total Cost||658535
291645|706|Other Investments Total Book Value||658535
271207|703|Marketable Securities Total Cost||636822
271209|705|Other Investments Total Cost||636822
271210|706|Other Investments Total Book Value||636822
271208|704|Marketable Securities Total BookValue||636822
278898|703|Marketable Securities Total Cost||641612
278899|704|Marketable Securities Total BookValue||641612
278900|705|Other Investments Total Cost||641612
278901|706|Other Investments Total Book Value||641612
284027|703|Marketable Securities Total Cost||644205
