OID|MEMBERSHIP_TYPE|CATEGORY|NUMBER|VOTING_ELIGIBILITY|RPT_ID
41298|2101|Executive Inactive|0|F|322130
41299|2101|Inactive|1020|F|322130
41300|2102|Agency Fee Payers|54|F|322130
40582|2101|Active|6424|T|317623
40583|2101|Executive Active|0|T|317623
40584|2101|Executive Inactive|0|F|317623
40585|2101|Apprentice|17|F|317623
40586|2101|Inactive|1736|F|317623
40587|2102|Agency Fee Payers|31|F|317623
53123|2101|Active|2389|T|343588
53124|2101|Executive Active|0|T|343588
53125|2101|Apprentice|0|F|343588
53126|2101|Executive Inactive|0|F|343588
53127|2101|Inactive|1666|F|343588
53128|2102|Agency Fee Payers|209|F|343588
33920|2101|"REGULAR MEMBERS"|804|T|313182
33921|2102|Agency Fee Payers|0|F|313182
25670|2101|REGULAR MEMBERS|621|T|306693
25671|2102|Agency Fee Payers|0|F|306693
40269|2101|Active|4611|T|316627
40270|2101|Executive Active|0|T|316627
40271|2101|Apprentice|0|F|316627
40272|2101|Executive Inactive|0|F|316627
40273|2101|Inactive|798|F|316627
40274|2102|Agency Fee Payers|31|F|316627
24647|2101|Regular Members|2592|T|303648
24648|2101|Retired Members|585|F|303648
24649|2102|Agency Fee Payers|43|F|303648
41669|2101|FULL TIME MEMBERS IN GOOD STANDING|5|T|325492
41670|2102|Agency Fee Payers|0|F|325492
34982|2101|PRE-APPRENTICE|13|F|313535
34983|2101|RESIDENTIAL WIREMAN|25|T|313535
34984|2101|RESIDENTIAL APPRENTICE|4|T|313535
34985|2101|RESIDENTIAL PRE-APPRENTICE|10|F|313535
34986|2101|JOURNEYMAN SOUND & COMMUNICATION/MAINTENANCE|10|T|313535
34987|2101|APPRENTICE SOUND & COMMUNICATION/MAINTENANCE|11|T|313535
34988|2101|PRE-APPRENTICE SOUND & COMMUNICATION/MAINTENANCE|1|F|313535
34989|2101|RETIRED JOURNEYMAN|3|T|313535
34990|2102|Agency Fee Payers|0|F|313535
34980|2101|JOURNEYMAN|309|T|313535
34981|2101|APPRENTICE|34|T|313535
21257|2101|JOURNEYMEN|386|T|299529
21258|2101|APPRENTICES|32|T|299529
21259|2101|RETIREES|248|T|299529
21260|2102|Agency Fee Payers|0|F|299529
25501|2101|REGULAR MEMBERS|30112|T|306005
25502|2102|Agency Fee Payers|0|F|306005
19692|2101|APPRENTICE|87|T|298874
19693|2101|HONORARY MEMBER|96|T|298874
19694|2101|CONTRACTOR|2|F|298874
19695|2101|EARLY RETIRED & DISABLED|99|T|298874
19696|2101|RETIRED MEMBER|76|T|298874
19697|2101|JOURNEYMAN|747|T|298874
19698|2102|Agency Fee Payers|0|F|298874
35945|2102|Agency Fee Payers|0|F|313851
35942|2101|OFFICERS|7|T|313851
35943|2101|STEWARDS|62|T|313851
35944|2101|ACTIVE MEMBERS|3082|T|313851
25573|2101|REGULAR PRODUCTION|750|T|306460
25574|2102|Agency Fee Payers|0|F|306460
37512|2101|Regular|400|T|314390
37513|2102|Agency Fee Payers|0|F|314390
28986|2101|Union Dues paying members|1146|T|310269
28987|2102|Agency Fee Payers|0|F|310269
44386|2101|Plant closed|0|F|332521
44387|2102|Agency Fee Payers|0|F|332521
29212|2101|Regular|626|T|310382
29213|2101|Garbage|186|T|310382
29214|2101|Retirees|65|T|310382
29215|2102|Agency Fee Payers|0|F|310382
33833|2101|MICHIGAN LOCAL UNIONS|196963|T|313104
33834|2102|Agency Fee Payers|0|F|313104
17076|2101|ACTIVE MEMBER|1908|T|292873
17077|2101|RETIRED MEMBER|43|F|292873
17078|2101|UNEMPLOYED MEMBER|44|F|292873
17079|2101|LIFE MEMBER|514|F|292873
17080|2101|OFFICIAL MEMBER|140|F|292873
17081|2102|Agency Fee Payers|0|F|292873
17817|2101|Active|2770|T|295030
17818|2102|Agency Fee Payers|0|F|295030
19119|2101|A|12|T|298403
19120|2101|BA|1077|T|298403
19121|2102|Agency Fee Payers|0|F|298403
23074|2101|PAYING UNION MEMBERS|645|T|301342
23075|2102|Agency Fee Payers|0|F|301342
28780|2101|Regular Members|623|T|310208
28781|2101|Retirees|13|T|310208
28782|2102|Agency Fee Payers|0|F|310208
23806|2101|REGULAR MEMBERS|1537|T|302386
23807|2102|Agency Fee Payers|0|F|302386
24944|2101|Direct Bill Members|553|T|304538
24945|2101|State Employed Members|1123|T|304538
24946|2101|County Employed Members|840|T|304538
24947|2102|Agency Fee Payers|790|F|304538
24216|2101|MEMBERS|2560|T|303213
24217|2102|Agency Fee Payers|1|F|303213
49784|2101|Full Dues Paying Members|118|T|337010
49785|2102|Agency Fee Payers|0|F|337010
21890|2101|Journeymen|526|T|299849
21891|2101|Apprentice|105|F|299849
21892|2101|Retirees|360|T|299849
21893|2102|Agency Fee Payers|0|F|299849
23340|2101|ACTIVE MEMBER|980|T|301779
23341|2101|RETIRED MEMBER|11|F|301779
23342|2101|UNEMPLOYED MEMBER|52|F|301779
23343|2101|LIFE MEMBER|196|F|301779
23344|2101|OFFICIAL MEMBER|57|F|301779
23345|2102|Agency Fee Payers|0|F|301779
40485|2101|GOODYEAR EMPLOYEES|1675|T|317304
40486|2101|DEFENDER INDUSTRIES EMPLOYEES|75|T|317304
40487|2102|Agency Fee Payers|0|F|317304
41686|2101|Full Dues paying members|2|T|325518
41687|2102|Agency Fee Payers|0|F|325518
44300|2101|FULL TIME MEMBERS|8980|T|332282
44301|2101|PART TIME MEMEBERS|333|T|332282
44302|2102|Agency Fee Payers|1528|F|332282
38029|2101|GENERAL MEMBER|861|T|314583
38030|2102|Agency Fee Payers|0|F|314583
59312|2101|Full-time, Active Member|375|T|348999
59313|2102|Agency Fee Payers|0|F|348999
31033|2101|Members|1696|T|311750
31034|2102|Agency Fee Payers|0|F|311750
27349|2101|Active|512|T|309461
27350|2102|Agency Fee Payers|0|F|309461
27240|2101|Regular Members|772|T|309403
27241|2102|Agency Fee Payers|10|F|309403
43212|2101|ACTIVE MEMBERS|1219|T|330149
43213|2101|RETIRED MEMBERS|50|F|330149
43214|2102|Agency Fee Payers|0|F|330149
23725|2101|INSERVICE|355000|T|302346
23726|2101|RETIREES|153000|T|302346
23727|2101|AT-LARGE|7000|F|302346
23728|2101|SPECIAL CONSTITUENCY GROUPS|3000|F|302346
23729|2102|Agency Fee Payers|17000|F|302346
39018|2101|REGULAR DUES PAYING MEMBERS|731|T|314834
39019|2101|LIFE MEMBERS|1|T|314834
39020|2101|EXEMPT MEMBERS|7|T|314834
39021|2101|RETIRED MEMBERS|126|T|314834
39022|2102|Agency Fee Payers|12|F|314834
43279|2101|Active Dues Paying Member|1|T|330451
43280|2102|Agency Fee Payers|0|F|330451
26564|2101|GENERAL|498|T|308415
26565|2102|Agency Fee Payers|0|F|308415
24571|2101|MEMBERS OF AFFILATED UNIONS|9743|F|303633
24572|2102|Agency Fee Payers|0|F|303633
42609|2101|FULL MEMBERSHIP|770|T|327728
42610|2101|ASSOCIATE MEMBERS|123|F|327728
42611|2101|RETIREES|71|F|327728
42612|2102|Agency Fee Payers|0|F|327728
30089|2101|A|25|T|311015
30090|2101|BA|1210|T|311015
30091|2102|Agency Fee Payers|0|F|311015
43319|2101|ACTIVE FULL DUES PAYING MEMBERS|0|T|330492
43320|2102|Agency Fee Payers|0|F|330492
39844|2101|REGULAR PRIVATE SECTOR MEMBERS|461|T|315648
39845|2101|REGULAR PUBLIC SECTOR MEMBERS|63|T|315648
39846|2102|Agency Fee Payers|0|F|315648
18759|2102|Agency Fee Payers|0|F|297839
18757|2101|JOURNEYMEN|311|T|297839
18758|2101|APPRENTICES|59|F|297839
40964|2101|Bargaining Unit Members|619|T|320675
40965|2101|State Association Members|327|T|320675
40966|2102|Agency Fee Payers|0|F|320675
24586|2101|Accounting specialist|2|T|303638
24587|2101|Admin clerk|10|T|303638
24588|2101|Avaya|6|T|303638
24589|2101|BAPCO|69|T|303638
24590|2101|BCS|8|T|303638
24591|2101|BGT|14|T|303638
24592|2101|Center asst.|2|T|303638
24593|2101|Clerk|1|T|303638
24594|2101|Collection rep.|14|T|303638
24595|2101|Customer Svc.rep 1|147|T|303638
24596|2101|Customer Svc rep 2|2|T|303638
24597|2101|Digital Tech|116|T|303638
24598|2101|Dispatching clerk|30|T|303638
24599|2101|Engineering asst.|6|T|303638
24600|2101|Equipment tech|62|T|303638
24601|2101|Facilities assignment spec.|1|T|303638
24602|2101|Facility tech.|162|T|303638
24603|2101|Frame attendant|23|T|303638
24604|2101|Machine operator|8|T|303638
24605|2101|Maint.admin.|16|T|303638
24606|2101|Material service coordinator|6|T|303638
24607|2101|National dir.asst.|26|T|303638
24608|2101|Networking|46|T|303638
24609|2101|Operator|79|T|303638
24610|2101|OPT|38|T|303638
24611|2101|Sales rep|2|T|303638
24612|2101|Sales supp.rep.|1|T|303638
24613|2101|Service rep.|605|T|303638
24614|2101|Service tech.|336|T|303638
24615|2101|Systems spec.tech.|6|T|303638
24616|2101|Wire tech.|2|T|303638
24617|2102|Agency Fee Payers|0|F|303638
26272|2101|REGULAR MEMBER (BUILDING TRADE)|235|T|308098
26273|2101|REGULAR MEMBER (ROAD BUILDERS)|16|T|308098
26274|2101|RETIRED MEMBER|30|T|308098
26275|2101|APPRENTICE|25|T|308098
26276|2102|Agency Fee Payers|0|F|308098
24953|2101|Active|769|T|304541
24954|2102|Agency Fee Payers|0|F|304541
21587|2101|State and Non State|51938|T|299716
21588|2102|Agency Fee Payers|14058|F|299716
39579|2101|REGULAR MEMBERSHIP|2246|T|315264
39580|2102|Agency Fee Payers|0|F|315264
24680|2101|GENERAL|574|T|303735
24681|2102|Agency Fee Payers|0|F|303735
32851|2101|A|8|T|312533
32853|2102|Agency Fee Payers|0|F|312533
32852|2101|BA|346|T|312533
35430|2101|Regular Members|13952|T|313679
35431|2101|Permit Payers|72|F|313679
35432|2101|Passive Members|197|F|313679
35433|2101|Financial Core Members|537|F|313679
35434|2101|Retirees|2|F|313679
35435|2102|Agency Fee Payers|2|F|313679
33814|2101|ACTIVE MEMBERS|2235|T|313094
33815|2101|FEE PAYER MEMBERS|113|F|313094
33816|2102|Agency Fee Payers|0|F|313094
39807|2101|ACTIVE|1135|T|315549
39808|2102|Agency Fee Payers|2|F|315549
26976|2101|ROOFER UNION 70 MEMBERS IN GOOD STANDING|293|T|308994
26977|2102|Agency Fee Payers|0|F|308994
22737|2101|Journeyman|974|T|300639
22738|2101|Apprentices|69|T|300639
22739|2101|Disabled|42|T|300639
22740|2101|Early Retirement|26|T|300639
22741|2101|Retired|140|T|300639
22742|2101|Honorary|181|T|300639
22743|2102|Agency Fee Payers|0|F|300639
37689|2101|FULL TIME MEMBER|2296|T|314448
37690|2101|PART TIME MEMBER|1237|T|314448
37691|2101|RETIREES|23|F|314448
37692|2102|Agency Fee Payers|129|F|314448
22793|2101|"BA" Members - full dues paying|500|T|300762
22794|2102|Agency Fee Payers|0|F|300762
39626|2101|General member|885|T|315278
39627|2102|Agency Fee Payers|0|F|315278
68398|2101|ACTIVE MEMBERS|886|T|362355
68399|2101|NON MEMBERS|90|T|362355
68400|2102|Agency Fee Payers|0|F|362355
26254|2101|Active Members|1540|T|307955
26255|2102|Agency Fee Payers|0|F|307955
33476|2101|ACTIVE - CAREER EMPLOYEES|1637|T|312884
33477|2101|ACTIVE - TRANSITIONAL EMPLOYEES|101|T|312884
33478|2101|INACTIVE / RETIRED|100|F|312884
33479|2102|Agency Fee Payers|0|F|312884
28284|2101|Regular Membership|2336|T|309970
28285|2102|Agency Fee Payers|0|F|309970
34914|2102|Agency Fee Payers|0|F|313517
34913|2101|ACTIVE MEMBERS|1796|T|313517
40292|2101|REGULAR MEMBERS PAY FULL DUES|831|T|316728
40293|2102|Agency Fee Payers|0|F|316728
28805|2101|ACTIVE|1520|T|310217
28806|2102|Agency Fee Payers|0|F|310217
42461|2101|Clerk Craft employees|784|T|327616
42462|2101|MVS Craft employees|62|T|327616
42463|2101|Maintenance Craft employees|130|T|327616
42464|2101|VMF craft employees|29|T|327616
42465|2102|Agency Fee Payers|56|F|327616
39329|2101|PAYING MEMBERS|1375|T|315089
39330|2102|Agency Fee Payers|0|F|315089
34619|2101|USPS Employees|841|T|313439
34620|2101|MCA Urbandale|39|T|313439
34621|2101|MCA Kansas City|58|T|313439
34622|2102|Agency Fee Payers|0|F|313439
28421|2101|Members are full due paying|2738|T|310053
28422|2102|Agency Fee Payers|0|F|310053
39564|2101|All members pay full dues|1704|T|315255
39565|2102|Agency Fee Payers|0|F|315255
31236|2101|ACTIVE DUES PAYING MEMBERS|1600|T|311864
31237|2101|RETIRED DUES PAYING MEMBERS|242|F|311864
31238|2102|Agency Fee Payers|0|F|311864
53250|2101|Members are full-due paying|1113|T|343722
53251|2102|Agency Fee Payers|0|F|343722
30119|2102|Agency Fee Payers|0|F|311038
30117|2101|Career|636|T|311038
30118|2101|Transitional|277|T|311038
34411|2101|RETIREE|0|T|313346
34410|2101|ACTIVE|1424|T|313346
34412|2101|NATIONAL OFFICERS|2|T|313346
34413|2102|Agency Fee Payers|0|F|313346
36546|2101|Full-time members|2529|T|314017
36547|2101|'Cash Pay' Members|6|T|314017
36548|2101|Retiree Members|419|F|314017
36549|2102|Agency Fee Payers|0|F|314017
36751|2101|REGULAR|916|T|314099
36752|2102|Agency Fee Payers|0|F|314099
31348|2101|RETIRED|3|F|311934
31349|2101|REGULAR|903|T|311934
31350|2102|Agency Fee Payers|0|F|311934
37916|2101|Full Dues Paying, Voting Membership|1134|T|314541
37917|2102|Agency Fee Payers|0|F|314541
30621|2101|active|2324|T|311536
30622|2102|Agency Fee Payers|0|F|311536
41197|2101|Maintenance Members|112|T|321904
41195|2101|Clerks|815|T|321904
41198|2101|Supervisors|15|F|321904
41199|2101|Retired Members|3|T|321904
41200|2102|Agency Fee Payers|0|F|321904
41196|2101|Motor Vehicle Members|65|T|321904
40300|2101|GENERAL|770|T|316751
40301|2102|Agency Fee Payers|0|F|316751
33244|2101|ACTIVE MEMBERS|2037|T|312819
33245|2101|OTHER MEMBERS (MANAGERS)|6|F|312819
33246|2102|Agency Fee Payers|0|F|312819
40104|2101|Regular Membership|743|T|316204
40105|2101|Retained Membership|22|F|316204
40106|2101|Supervisor|17|F|316204
40107|2102|Agency Fee Payers|0|F|316204
16869|2101|Career Employees|1492|T|291802
16870|2101|Retirees|371|F|291802
16871|2102|Agency Fee Payers|0|F|291802
34352|2101|CAREER|1453|T|313330
34353|2102|Agency Fee Payers|0|F|313330
31085|2101|Dues Pay Member|1065|T|311763
31086|2102|Agency Fee Payers|0|F|311763
40060|2101|ACTIVE MEMBERS|999|T|316157
40061|2102|Agency Fee Payers|0|F|316157
51695|2101|ACTIVE|1532|T|339827
51696|2101|RETIRED|395|T|339827
51697|2102|Agency Fee Payers|0|F|339827
34780|2101|ACTIVE MEMBERS|951|T|313486
34781|2101|RETIREES MEMBERS|342|T|313486
34782|2102|Agency Fee Payers|0|F|313486
28478|2101|ACTIVE MEMBERS|1436|T|310074
28479|2101|RETIRED MEMBERS|330|T|310074
28480|2102|Agency Fee Payers|0|F|310074
42327|2101|REGULAR DUES PAYING MEMBERS|7230|T|327272
42328|2102|Agency Fee Payers|0|F|327272
41142|2101|Active Member|978|T|321476
41143|2101|Retirees|264|T|321476
41144|2102|Agency Fee Payers|0|F|321476
27732|2101|Active|1611|T|309663
27733|2101|Retired|636|T|309663
27734|2102|Agency Fee Payers|0|F|309663
28386|2101|REGULAR MEMBERS|771|T|310042
28387|2101|RETIRED MEMBERS|140|T|310042
28388|2102|Agency Fee Payers|0|F|310042
39640|2101|ACTIVE DUES PAYING MEMBERS|2115|T|315283
39641|2101|RETIRED MEMBERS|526|T|315283
39642|2102|Agency Fee Payers|0|F|315283
50010|2101|MEMBERS|1147|T|337250
50011|2102|Agency Fee Payers|0|F|337250
17773|2101|ACTIVE|2031|T|294588
17774|2101|RETIRED|397|T|294588
17775|2101|LIFE|104|T|294588
17776|2102|Agency Fee Payers|0|F|294588
19172|2101|REGULAR MEMBERS|660|T|298459
19173|2101|RETIRED MEMBER|140|T|298459
19174|2102|Agency Fee Payers|0|F|298459
43790|2101|Active|1214|T|331433
43791|2101|Retirees|248|T|331433
43792|2102|Agency Fee Payers|0|F|331433
19985|2101|REGULAR MEMBERS|3569|T|298967
19986|2101|RETIRED MEMBERS|973|T|298967
19987|2102|Agency Fee Payers|0|F|298967
42205|2101|ACTIVE CARRIERS PAYING FULL DUES|607|T|327071
42207|2102|Agency Fee Payers|0|F|327071
42206|2101|INACTIVE CARRIERS NOT PAYING FULL DUES|239|T|327071
39535|2101|ACTIVE|595|T|315240
39536|2101|RETIRED|279|F|315240
39537|2102|Agency Fee Payers|0|F|315240
41259|2101|Active members|1683|T|321996
41260|2101|Retired members|605|T|321996
41261|2101|Life members|335|T|321996
41262|2101|Military service members|5|T|321996
41263|2101|Retired members-direct pays|23|T|321996
41264|2102|Agency Fee Payers|0|F|321996
25351|2101|REGULAR MEMBERS|883|T|305616
25352|2101|RETIRED|102|F|305616
25353|2101|LIFE|61|F|305616
25354|2102|Agency Fee Payers|0|F|305616
42660|2101|Active|1266|T|328061
42661|2101|Retired|740|T|328061
42662|2101|Life|101|T|328061
42663|2102|Agency Fee Payers|0|F|328061
25146|2101|ACTIVE|2011|T|305010
25147|2101|RETIREES|797|T|305010
25148|2101|ASSOCIATES|3|T|305010
25149|2102|Agency Fee Payers|0|F|305010
52306|2102|Agency Fee Payers|0|F|341823
52305|2101|REGULAR MEMBERS|117|T|341823
29082|2101|ACTIVE|2027|T|310333
29083|2101|RETIREES|881|T|310333
29084|2102|Agency Fee Payers|0|F|310333
35368|2101|Active|2190|T|313660
35369|2101|Retired|920|T|313660
35370|2101|Gold Card|309|T|313660
35371|2102|Agency Fee Payers|0|F|313660
33149|2101|Active|931|T|312761
33150|2101|Retired|266|T|312761
33151|2101|Gold Card|13|T|312761
33152|2102|Agency Fee Payers|0|F|312761
41449|2101|ACTIVE|834|T|323748
41450|2101|RETIRED|282|T|323748
41451|2101|LIFETIME|10|T|323748
41452|2102|Agency Fee Payers|0|F|323748
37566|2101|Active Members|4075|T|314407
37567|2101|Retired Members|1318|T|314407
37568|2102|Agency Fee Payers|0|F|314407
24960|2101|ACTIVE CARRIERS|796|T|304562
24961|2101|RETIRED CARRIERS|448|T|304562
24962|2102|Agency Fee Payers|0|F|304562
26119|2101|ACTIVE|1023|T|307742
26120|2101|RETIRED|288|T|307742
26121|2102|Agency Fee Payers|0|F|307742
69351|2101|ACTIVE|760|T|363958
69352|2101|RETIREE|431|T|363958
69353|2102|Agency Fee Payers|0|F|363958
40594|2101|GOLD CARD|81|T|317626
40592|2101|ACTIVE|1773|T|317626
40595|2102|Agency Fee Payers|0|F|317626
40593|2101|RETIRED|299|T|317626
34191|2101|REGULAR MEMBERSHIP|1150|T|313284
34192|2101|RETIREES|450|T|313284
34193|2102|Agency Fee Payers|0|F|313284
35493|2101|Active Letter Carriers|740|T|313698
35494|2101|Retirees|249|T|313698
35495|2102|Agency Fee Payers|0|F|313698
32941|2101|Active|778|T|312580
32942|2101|Retiree|231|T|312580
32943|2102|Agency Fee Payers|0|F|312580
27055|2101|ACTIVE MEMBERS|1787|T|309232
27056|2101|RETIRED MEMBERS|696|T|309232
27057|2101|RETIRED LIFE MEMBERS|223|T|309232
27058|2102|Agency Fee Payers|0|F|309232
40041|2101|Active members|1530|T|316134
40042|2101|Retired members|247|T|316134
40043|2102|Agency Fee Payers|0|F|316134
27759|2101|ACTIVE MEMBERS|4229|T|309673
27760|2101|RETIREES|1355|T|309673
27761|2102|Agency Fee Payers|0|F|309673
37145|2101|Regular Branch Members|1693|T|314265
37146|2101|Retired Members|406|F|314265
37147|2102|Agency Fee Payers|0|F|314265
50687|2101|Active Members|329|T|338389
50688|2101|Active Retired Members|2|T|338389
50689|2102|Agency Fee Payers|0|F|338389
42302|2101|ACTIVE|900|T|327167
42303|2101|RETIREES|400|T|327167
42304|2102|Agency Fee Payers|0|F|327167
30875|2101|Active Members|863|T|311648
30876|2101|Life Members|98|T|311648
30877|2101|Retirees|356|T|311648
30878|2102|Agency Fee Payers|0|F|311648
26480|2101|ACTIVE MEMBERS|4346|T|308303
26481|2101|RETIRED MEMBERS-$24 PER YEAR|1328|T|308303
26482|2101|RETIRED ASSOCIATE-$36 PER YEAR|96|F|308303
26483|2101|LIFE MEMBERS|677|T|308303
26484|2102|Agency Fee Payers|0|F|308303
44194|2101|Active & Retiree's|1500|T|332251
44195|2102|Agency Fee Payers|0|F|332251
25663|2101|REGULAR MEMBERS|1516|T|306691
25664|2101|RETIREES|448|T|306691
25665|2101|LIFE MEMBERS|75|T|306691
25666|2102|Agency Fee Payers|0|F|306691
39089|2101|Regular Active Members|437|T|314853
39090|2101|Regular retires members|217|T|314853
39091|2102|Agency Fee Payers|0|F|314853
33928|2101|ACTIVE MEMBERS|1957|T|313186
33929|2101|RETIRED MEMBERS|832|T|313186
33930|2102|Agency Fee Payers|230|F|313186
32565|2101|ACTIVE MEMBERS|1241|T|312369
32566|2101|RETIRED MEMBERS|469|T|312369
32567|2102|Agency Fee Payers|0|F|312369
26566|2101|Active full dues paying member|659|T|308416
26567|2101|Retired members not paying full dues|347|T|308416
26568|2102|Agency Fee Payers|0|F|308416
30833|2101|ACTIVE MEMBERS|881|T|311603
30834|2101|RETIRED MEMBERS|241|T|311603
30835|2102|Agency Fee Payers|0|F|311603
40522|2101|LIFE MEMBERS|68|T|317498
40523|2101|RETIRED|485|T|317498
40524|2101|ACTIVE|1272|T|317498
40525|2102|Agency Fee Payers|0|F|317498
40751|2101|ACTIVE MEMBERS FULL DUES PAID|2170|T|318871
40752|2101|RETIRED PARTIAL DUES|1124|F|318871
40753|2102|Agency Fee Payers|0|F|318871
30595|2101|Active Members|796|T|311528
30596|2101|Retired Members|361|T|311528
30597|2102|Agency Fee Payers|0|F|311528
32420|2101|REGULAR ACTIVE MEMBERSHIP|876|T|312252
32421|2101|RETIRED MEMBERS|309|T|312252
32422|2101|GOLD CARD MEMBERS (NO DUES)|22|T|312252
32423|2101|ASSOCIATE MEMBERS|52|F|312252
32424|2102|Agency Fee Payers|0|F|312252
41735|2101|ACTIVE|1114|T|325814
41736|2101|RETIREES|346|T|325814
41737|2101|ASSOCIATE|50|F|325814
41738|2102|Agency Fee Payers|0|F|325814
52731|2101|REGULAR MEMBERS|698|T|343142
52732|2102|Agency Fee Payers|0|F|343142
122467|2101||1114|T|438537
122468|2102|Agency Fee Payers|81|F|438537
33125|2101|Active|1233|T|312753
33126|2101|Retirees|706|T|312753
33127|2102|Agency Fee Payers|0|F|312753
35243|2101|Regular Voting Members|805|T|313615
35244|2102|Agency Fee Payers|0|F|313615
25568|2101|ACTIVES|1127|T|306452
25569|2101|RETIREES|279|T|306452
25570|2102|Agency Fee Payers|0|F|306452
34879|2101|ACTIVE|3645|T|313508
34880|2101|RETIREES|743|T|313508
34881|2102|Agency Fee Payers|0|F|313508
37443|2101|Regular Active|979|T|314372
37444|2101|Regular Retired|243|T|314372
37445|2101|50 Year Life|55|T|314372
37446|2101|60 Year Life|13|T|314372
37447|2101|Associated Active|9|F|314372
37448|2101|Associated Retired|10|F|314372
37449|2101|Associated 50 Year|3|F|314372
37450|2101|70 Year Life|1|T|314372
37451|2102|Agency Fee Payers|0|F|314372
38551|2102|Agency Fee Payers|0|F|314746
38548|2101|Acitve|1380|T|314746
38549|2101|Retired|356|T|314746
38550|2101|Gold Card|75|T|314746
25914|2101|Active|729|T|307109
25915|2101|Retired|313|T|307109
25916|2102|Agency Fee Payers|0|F|307109
