OID|DESCRIPTION|BOOK_VALUE|RPT_ID
7785|STOCK IN BUILDING CORPORATION|295511|310275
13156|PREPAID EXPENSES|11848|338043
10064|None|0|314601
11510|INTEREST IN TPWU AUXILLIARY BANK ACCOUNT|2941|329687
11512|IRS|5299|329690
6022|5 DAY BOOKS|45|300757
5304|NONE|0|298912
5548|NONE|0|299340
28954|Security deposit|6000|413679
4860|Inventory - Jackets, Caps, Shirts, & Pins|6142|294471
10070|ACCRUED INTEREST - INVESTMENTS|30512|314610
10073|DUE FROM ADMINISTRATIVE FUND|513602|314610
10072|DUE FROM FUNDS OFFICE|12171|314610
10071|PREPAID INSURANCE|17482|314610
11263|DEPOSITS|1000|327171
5827|None|0|299883
7453|NONE|0|309588
10997|RENT DEPOSIT|2000|321844
7949|PREPAID EXPENSES|8842|310656
7950|DEFERRED EXPENSES|54735|310656
7468|PREPAID EXPENSES|8351|309611
9747|Security Deposit for Rented Office Space|3229|314296
9802|SECURITY DEPOSIT ON LEASE|3084|314356
11338|Prepaid Insurance|11711|328030
11341|Unamortized Loan Fees|7696|328030
11340|Prepaid Real Estate Taxes|12014|328030
11339|Prepaid National Convention Expenses|200|328030
7245|SECURITY DEPOSIT|4073|308720
8353|NONE|0|311573
8901|NONE|0|312840
8738|Deposits|530|312537
8739|Prepaid Insurance|3168|312537
10836|RENT DEPOSIT|1950|319231
10055|PROMOTIONAL MATERIALS INVENTORY|1000|314586
6717|Security Deposit|1731|305443
6718|Installment Sale Receivable|25000|305443
9844|PREPAID TAXES|41764|314400
9843|PREPAID INSURANCE|49720|314400
9854|DEFERRED LEASE INCENTIVES|327115|314400
9853|DUE FROM AFFILIATES|6639|314400
9852|PREPAID COUNCIL REBATES|59740|314400
9851|UNAMORTIZED FINANCING COSTS|181982|314400
9850|PREPAID PENSION COST|2643423|314400
9849|DEATH BENEFIT RESERVE|446292|314400
9848|SECURITY DEPOSITS PAID|26320|314400
9847|INVENTORY OF SUPPLIES|101208|314400
9846|PREPAID SUBSCRIPTIONS|63559|314400
9845|PREPAID DISTRICT RENT|27704|314400
6448|Inventory|68068|303434
6451|Prepaids|187343|303434
6450|Deposits|79977|303434
6449|Insurance Annuity|344390|303434
8190|PREPAID EXPENSES|8984|311036
11500|Office Furniture|3277|329679
8153|N/A|0|310986
33957|Not Applicable|0|438704
4701|PREPAID ORGANIZING EXPENSE|3858|293007
4702|PREPAID CONVENTION EXPENSE|3000|293007
5205|PREPAID PAYROLL TAXES|556|298530
10984|PREPAID DENTAL INSURANCE PREMIUMS|46324|321477
10985|INTEREST RECEIVABLE|533|321477
10366|Prepaid payroll taxes|137|314884
11585|DEPOSIT|1000|330579
6190|PREPAID EXPENSES|14940|302257
11182|SECURITY DEPOSITS|3346|326443
11184|PREPAID RENT|1940|326443
11183|CREDIT CARD (CREDIT) BALANCE|6870|326443
6532|OFFICE LEASE SECURITY DEPOSIT|2800|303736
6823|Rent deposit|5366|305998
6826|Prepaid other|300|305998
6825|Prepaid legal|9561|305998
6824|Prepaid insurance|15574|305998
8304|Rent Security Deposit|15692|311520
10060|Exchange-NUHHCE|315794|314598
10061|Exchange-Other Funds|71305|314598
8517|PREPAID FEDERAL INCOME TAX|19117|311858
5745|PROMOTIONAL SUPPLIES|1845|299707
7240|Recognition Awards|318|308684
7244|Auto Flags|341|308684
7243|Bibles|1224|308684
7242|Labor Day T-Shirts|188|308684
7241|Auto Show Tickets|440|308684
5613|Security deposits|2403|299517
8238|overpayment made to Riverside County  (garnishment|40|311187
6711|RENT DEPOSIT|4160|305359
6712|WORKERS COMP INSURANCE DEPOSIT|657|305359
6403|ESCROWED AGENCY FEES|486|303284
9940|PSO Utility Deposit|115|314493
18185|DEPOSIT -  RENT|1702|351872
18186|PAYROLL TAXES-OVERPAYMENT|1670|351872
9422|Deposit-Worker's Comp Insurance|83662|313708
9423|Deposit-Rental Security|18136|313708
9208|DEPOSITS|350|313503
7721|SECURITY DEPOSITS|1948|310211
7722|PREPAID FEDERAL INCOME TAXES|4437|310211
6973|BIBLES  - 7 CATHOLIC- 6  PROTESTANT @ $28.95 EACH|377|306962
6975|VETERANS T SHIRTS     100    @$11 EACH|1100|306962
6974|UNION T SHIRTS  53 SHIRTS @$ 10 EACH|530|306962
5422|Deposits|4990|299122
5423|Finance fees|1525|299122
9210|Prepaid Payroll Taxes|2348|313505
9361|PREPAID INSURANCE|2015|313658
5190|ADVANCE TO EXECUTIVE DIRECTOR & DEPUTY DIRECTOR|750|298404
9283|PREPAID TAXES AND INSURANCE|7218|313583
10487|RENT SECURITY DEPOSIT|1200|315186
8938|Prepaid expenses|1392|312902
8055|DEPOSIT-SOCAL EVENTS|3500|310902
8056|PREPAID EXPENSES|3616|310902
8547|SECURITY DEPOSIT|2322|311961
14423|Prepaid Insurance|10000|345698
7219|UTILITY DEPOSITS|100|308586
7222|SUPPLIES INVENTORY|10100|308586
7221|OTHER PREPAID EXPENSES|3223|308586
7220|PREPAID POSTAGE|1595|308586
9804|INVENTORY OF SUPPLIES FOR RESALE|1825|314358
9807|DEBT ISSUE COSTS|3985|314358
9806|PREPAID EXPENSE|1000|314358
9805|ACCRUED INTEREST|799|314358
8621|Overpayment of taxes|87|312229
10142|REAL ESTATE TAX ESCROW|8408|314682
10980|PARTIAL INTEREST IN BUILDING|144069|321332
4836|PREPAID EXPENSES|1277|294056
6180|PREPAID EXPENSES- COMPUTER EXP|20000|302067
6803|Aprons and T-Shirts|7207|305804
9113|REFUNDABLE DEPOSITS|1773|313361
9114|TRAVEL ADVANCES & DUE TO/FROM ACCOUNTS|16925|313361
10665|SECURITY DEPOSITS|3000|316459
10086|Workman's compensation deposit|3847|314625
5609|HATS, JACKETS, EMBLEMS, ETC.|978|299493
5608|ADVANCED FUNDS|167|299493
5610|2005 DUES RECEIVED IN 2006|31517|299493
6642|Due from Natl. Assoc. of Catholic Teachers|43649|304871
6645|Accrued interest receivable|8654|304871
6644|Prepaid expenses|5845|304871
6643|Due from ACT Health and Welfare Fund|1903|304871
11522|Pre-paid expenses|2176|329973
11523|Payroll tax receivable|141|329973
11046|Lehman Scholarship|750|322871
11047|Academic Excellance Acct|5000|322871
9670|Advance to officer|2900|314209
9873|SECURITY DEPOSITS|1501|314419
7330|BULK MAIL ACCOUNT|369|309263
7332|COMFORT OF THE DAY BOOKS|643|309263
7331|SHIRTS|940|309263
10515|Deposits|12647|315267
4654|security deposit- LIPA|500|292821
10310|Prepaid Expenses|74857|314831
9616|SECURITY DEPOSIT - LEASE|2457|314134
8357|Lease deposits|12622|311578
8358|Worker's compensation deposit|10101|311578
5237|Loan Closing Costs on $300,000.00 Mortgage Refinan|13007|298635
9010|Prepaid Expenses|6000|313181
9439|Due from Affiliate|5142|313784
9440|Accrued Interest|53469|313784
10129|SECURITY DEPOSIT|2979|314674
8942|INTEREST RECEIVABLE|1161|312922
8945|PREPAID EXPENSES|1544|312922
8944|STATE COMP DEPOSIT|805|312922
8943|RENT DEPOSIT|778|312922
9130|SECURITY DEPOSIT|2861|313385
8985|SECURITY DEPOSIT|1382|313087
5561|Prepaid Insurance|6571|299364
6310|Excrow Account - Doral Mortgage Corp.|7343|302739
5910|ESCROW|5497|299991
5913|MORTGAGE COSTS (NET)|2912|299991
5912|PREPAID EXPENSES|1286|299991
5911|SECURITY DEPOSIT|5551|299991
7856|COPE WITHOLDING|100|310375
5206|PREPAID BENEFITS|64054|298537
6954|POSTAGE LEFT ON METER|650|306771
6957|WATCHES FOR SERVICE AND RECOGNITION AWARDS - (63)|3465|306771
6956|BIBLES LEFT FROM 2006 - (193)|5404|306771
6955|SHIRTS FOR THE VETS COMMITTEE - (136)|1100|306771
4660|Lease Deposits|968|292827
8552|Cash held as trustee|14669|311969
8554|Prepaid expenses|34761|311969
8553|Accrued interest|10808|311969
6165|Rent security deposits|3000|301939
7600|FMV of Building Equity Fund|147254|309911
5809|Loan Origination Costs|0|299857
8949|ACCRUED INTEREST|9662|312958
7781|PREPAID EXPENSE|4849|310270
8230|WORKERS COMPENSATION DEPOSIT|753|311179
5922|Prepaid Insurance|322|300016
11970|LEASE DEPOSIT|2270|333848
6094|Prepaid Expenses|4696|301405
7838|UTILITY DEPOSIT|50|310345
10944|Deposits and Prepaids|292221|320697
10945|Accrued Interest|143080|320697
11780|PREPAID INSURANCE|1138|332243
11781|PREPAID EXPENSES|5651|332243
9591|SECURITY DEPOSIT|11909|314081
9593|PAYROLL|27213|314081
9592|EXCHANGE|21261|314081
13648|RENT SECURITY DEPOSIT|2420|340282
4890|DEPOSITS|8554|294644
4891|PREPAID PAYROLL TAXES|27818|294644
21014|NONE|0|371091
10689|Building Lease Deposit|31200|316593
10690|Prepaid expenses|64992|316593
6070|INVENTORY|2000|301274
11036|SECURITY DEPOSITS|3903|322328
11037|PREPAID EXPENSES|2501|322328
5940|Prepaid Telephone Service|1380|300049
5937|Prepaid Legal Retainer Fee|2500|300049
5939|Prepaid Parking Fees|2200|300049
5938|Prepaid Insurance|14551|300049
5942|Prepaid Office Rent|25927|300049
5941|Prepaid Equipment Leases|3545|300049
10658|Prepaid Expenses|42755|316433
10659|Deposits|23361|316433
5155|Prepaid Payroll|411|298098
5157|Security Deposits|2833|298098
5156|Inventory|12846|298098
11262|PREPAID FEDERAL UNEMPLOYMENT TAX|97|327148
13889|PREPAID|5646|342638
6313|DEPOSIT - OFFICE RENTAL|466|302827
5876|Prepaid Expense|2884|299916
5877|Intangible asset|27539|299916
9859|ESCROW|65711|314406
9864|PREPAID HEALTH INSURANCE|10841|314406
9863|SECURITY DEPOSIT|3025|314406
9862|PREPAID RENT|6224|314406
9861|PREPAID POSTAGE|3274|314406
9860|PREPAID INSURANCE|11544|314406
6262|PREPAID PENSION ASSET|28328983|302347
9922|TRAVEL ADVANCES|6905|314473
9924|SECURITY DEPOSIT|36128|314473
9923|PREPAID|41613|314473
9657|SECURITY DEPOSIT - WARREN|2000|314196
9659|PREPAID EXPENSES|153962|314196
9658|TRAVEL AND EXPENSE ADVANCES|3921|314196
6838|Shirts and Hats|2150|306093
6839|Bibles|450|306093
6841|Mugs|387|306093
6840|Flags|300|306093
6842|Static Stickers|181|306093
6267|PREPAID DEPOSITS|4370|302373
6268|PREPAID EXPENSES|29619|302373
6233|Art (Commissioned wallhangings)|5093|302326
6235|Other Prepaid Expenses|43470|302326
6234|Prepaid Real and Personal Property Taxes|3604|302326
8112|RESALE ITEMS:  HATS|44|310973
8120|RETIREE WATCHES|3932|310973
8119|RETIREE PLAQUES|1507|310973
8118|RETIREE PINS|543|310973
8117|PROMOTIONAL INK PENS|3425|310973
8116|BIBLES|1613|310973
8115|RESALE ITEMS: AUTO PLATES, BUTTONS, EMBLEMS, ETC.|559|310973
8114|RESALE ITEMS: SHIRTS|2294|310973
8113|RESALE ITEMS: JACKETS|208|310973
5002|NONE|0|296669
6269|Deferred compensation|1336220|302377
6276|Investment in subsidiaries|200|302377
6275|Affiliate receivables|353023|302377
6274|Interest/Other|247666|302377
6273|Inventory|157188|302377
6272|Deposits|54095|302377
6271|Other prepaid|386835|302377
6270|Prepaid retirement|1937729|302377
9073|SECURITY DEPOSIT|3300|313301
5472|PREPAID EXPENSE|699918|299211
5475|PREPAID PENSION COST|2795037|299211
5474|IEA RETIRED DENTAL PLAN|19819|299211
5473|SECURITY DEPOSIT|73338|299211
10159|Prepaid Expenses|69683|314690
10161|Deposits in Transit|13261|314690
10160|Deposits|7363|314690
6191|Deferred compensation|1016367|302258
6193|Security deposits|5430|302258
6192|Prepaid expenses|479424|302258
10761|Office Rent Deposits|46664|317224
10013|none|0|314557
10025|none|0|314557
10024|none|0|314557
10023|none|0|314557
10022|none|0|314557
10021|none|0|314557
10020|none|0|314557
10019|none|0|314557
10018|none|0|314557
10017|none|0|314557
10016|none|0|314557
10015|none|0|314557
10014|none|0|314557
7879|Shirts|802|310415
7881|Bibles|1198|310415
7880|Hats|2167|310415
11546|PREPAID EXPENSES|41010|330153
9464|Pre-Paid Insurance|10745|313868
8514|Prepaid Insurance|1038|311807
5774|N/A|0|299767
10585|Security Deposit|1050|315686
51683|DEPOSITS WITH TELEPHONE COMPANYS AND UTILITIES|32383|533500
51684|Loan closing costs - Building Corp|4554|533500
7899|AMOUNTS DUE FROM LOCAL UNIONS|44000|310472
6284|PREPAID EXPENSE AND OTHER|4258|302381
6286|SECURITY DEPOSITS|6850|302381
6285|INTANGIBLE PENSION ASSET|144782|302381
5505|Deposits|1000|299287
5506|Receivable From Florida Dept. of Revenue|3048|299287
4931|PREPAID EXPENSES|149306|295423
4932|SECURITY DEPOSIT|12465|295423
5908|PREPAID EXPENSES|3199|299990
5909|SECURITY DEPOSITS|13506|299990
10302|Inventory of Publications|7256|314827
10308|Prepaid Book Storage|194|314827
10307|Security Deposit Rent|16639|314827
10306|USPS Postal Account Deposit|85|314827
10305|Prepaid Rent|6756|314827
10304|Prepaid Insurance|637|314827
10303|Prepaid Health Insurance|1060|314827
6277|Advances|14300|302378
6279|Promotional inventory|17909|302378
6278|Deposits|27361|302378
13241|TICKET INVENTORY|747|338499
13244|PREPAID INSURANCE|11599|338499
13243|PREPAID POSTAGE|828|338499
13242|DEPOSITS|31950|338499
9030|Security deposit|684|313225
5834|ACCOUNTS RECEIVABLE|38162|299890
6732|PREPAID EXPENSES|5515|305468
6402|LEASE SECURITY DEPOSIT|2930|303260
5586|UTILITY DEPOSITS|4959|299443
5587|LOANS & EXCHANGES|275|299443
10827|MISCELLANEOUS RECEIVABLES|154834|318832
10828|PREPAID EXPENSES|45478|318832
8912|Prepaid Employee Benefits|1912|312864
8913|Prepaid rent and security deposits|8236|312864
6200|Prepaid Insurance|41627|302264
6204|Intangible Pension Asset|537962|302264
6203|Deposits|8800|302264
6202|Travel Advances|8163|302264
6201|Prepaid Expenses|98922|302264
8792|CONFERENCE DEPOSIT|1010|312671
19167|MORTGAGE RECEIVABLE-GNHCLC|63580|363971
10830|Warren County Water Deposit|550|318971
10833|25 YEARS OF CORVETTE T-SHIRTS   (420 T-SHIRTS STK)|3723|318971
10832|BIBLES   (5 BIBLES IN STOCK)|165|318971
10831|Warren Rural Electric Coop. - Electric Deposit|300|318971
8521|UTILITY DEPOSIT|210|311867
6646|PREPAID EXPENSES|1618|304873
5900|SECURITY DEPOSIT|714|299970
6502|Travel Advance|49|303629
6504|Security Deposits|6395|303629
6503|Refundable Income Tax|1060|303629
15829|Utility Deposits|5156|348534
15830|Inventory|67775|348534
4726|Prepaid Expense|7090|293045
10614|Due from affiliated labor organizations|10800|315963
10617|Other receivables|3423|315963
10616|Loans to Officers|4087|315963
10615|Prepaid expenses|6739|315963
7882|Office Security Deposits|7927|310419
7883|Utility Deposits|576|310419
10113|Security Deposits|4809|314658
11090|70 Magnets @ $5.00 each|350|324307
11093|9 Bibles @ $20.00 each|180|324307
11092|109 T-Shirts @ $10.00 each|1090|324307
11091|4 Hats @ $7.00 each|28|324307
8347|Deposit|3350|311570
7095|NONE|0|308106
9151|Prepaid expenses|54481|313424
9153|Investment in common stock|43|313424
9152|Deposits|875|313424
5972|Lease Deposit Deposit|1040|300171
11084|RENTAL SECURITY DEPOSIT|1600|324222
7692|SECURITY DEPOSIT|2400|310139
5578|Security Deposit|1968|299409
5453|ESCROW DEPOSITS-BROTHERHOOD BANK|2999|299194
9270|ACCRUED INTEREST RECEIVABLE|1260|313570
9274|SECURITY DEPOSITS|1195|313570
9273|EXCHANGE - PARKING LOT|37514|313570
9272|PREPAID EXPENSES|32350|313570
9271|PREPAID INSURANCE|15227|313570
5293|DEPOSITS|2000|298870
8011|BIBLES|4576|310838
8017|UTILITY DEPOSIT|1430|310838
8016|BULK RATE POSTAGE|1246|310838
8015|POSTAGE BY PHONE|2101|310838
8014|SHIRTS, JACKETS, CAPS, TRINKETS|16779|310838
8013|WATCHES|1387|310838
8012|RINGS|2388|310838
8946|ANNUITY CONTRACTS|401557|312932
7258|BIBLES|904|308739
7261|KNIVES|56|308739
7262|SOFT DRINKS|69|308739
7260|PROMOTIONAL CAPS|0|308739
7259|WATCHES|24018|308739
7562|Prepaid Unrelated Business Income Tax|3698|309748
7561|Prepaid Rent|5700|309748
7563|Other Prepaids|801|309748
6807|PROTESTANT BIBLES|341|305969
6814|UAW LOCAL 5960 RINGS|5663|305969
6813|UAW PATCHES, FLAGS,PINS,& BUMPER STICKERS|3072|305969
6812|UAW LOCAL 5960 HATS|392|305969
6811|UAW LOCAL 5960 T-SHIRTS|4092|305969
6810|HOLY CURAN BIBLES|286|305969
6809|AFRICAN AMERICAN BIBLES|754|305969
6808|CATHOLIC BIBLES|524|305969
11603|Prepaid Expenses|33008|330593
11605|Accrued Revenue|301|330593
11604|Security Deposits|150|330593
7457|NSF Checks Receivable|35|309600
9957|Local 815-S Exchange|1377|314514
9959|Deposits as Security|2440|314514
9958|UFCW Pension Plan Exchange|1254|314514
6546|Caps and T-Shirts on Hand|700|303797
32805|Prepayment for maintenance agreement|630|433800
32811|Prepaid payroll withheld & accrued taxes|2839|433800
32810|Prepayment for annual meeting|300|433800
32809|Prepayment for office expense|892|433800
32808|Prepayment for life insurance|5658|433800
32807|Prepayment for insurance expenses|2702|433800
32806|Prepayment for legal fees|4500|433800
7239|MEMORIAL BIBLES FOR GIVEAWAY; A LIST IS MAINTAINED|3628|308681
8914|Due from FDIC|3174|312865
8915|Prepaid income tax|37451|312865
6356|LEASE DEPOSITS|10433|303102
10670|Prepaid Expenses|1208684|316481
10673|Security Deposits|7656|316481
10672|Construction in Progress|144597|316481
10671|Promtional Supplies Inventory|9252|316481
5555|NONE|0|299348
5536|TRAVEL ADVANCES|2000|299331
5537|LEASE DEPOSIT--OFFICE SPACE|9972|299331
4722|Prepaid expenses|14900|293043
13159|PREPAID EXPENSES|4356|338049
13160|SECURITY DEPOSIT|1000|338049
7941|Bibles|1940|310623
7945|Misc. Items|1676|310623
7944|Rings|1106|310623
7943|Watches|13370|310623
7942|Shirts & Hats|10218|310623
12979|PREPAID EXPENSES|963|337247
12980|DEPOSITS|2000|337247
23175|PREPAID EXPENSES|82103|381577
23179|INTERCOMPANY RECEIVABLE|78067|381577
23178|GRANT RECEIVABLE|161522|381577
23177|REBATE RECEIVABLE|569387|381577
23176|DEPOSITS|3052|381577
5419|SECURITY DEPOSITS|5783|299082
11550|STATE FUND INSURANCE DEPOSIT|1024|330235
5513|INVENTORY OF CAPS AND TEE-SHIRTS|405|299298
8460|Deposits|170|311758
5551|NONE|0|299343
10340|Prepaid expenses|2860|314855
10343|Security deposit|1200|314855
10342|Other assets|2277|314855
10341|Accrued dividends|20000|314855
9129|Prepaid insurance|10938|313384
8147|BIBLE:  CATHOLIC & PROTESTANT|2214|310985
8152|SHIRTS|477|310985
8151|HATS|400|310985
8150|ATTACHE BAG-REGION 5 (BLUE)|130|310985
8149|COOKBOOK|5|310985
8148|WATCHES:  MEN & WOMEN|4556|310985
10005|SEE ATTACHED LIST FOR PROMOTIONAL ITEMS DESCRIPT|28366|314548
8687|SECURITY DEPOSITS|10500|312422
5919|Rental Deposits|1996|300014
6573|LEASE DEPOSIT|4000|304151
11855|PREPAID EXPENSES|8119|332858
11856|PREPAID LOAN FEES|14878|332858
9730|BIBLES|890|314272
6304|DUES HELD IN ESCROW BY THE INTERNATIONAL UNION|297|302659
10962|Prepaid Insurance|261|320932
10963|Security Deposit|4059|320932
6895|Rent Security|713|306698
5881|Amounts receivable from CCI settlement|67625|299932
5550|Deposits|500|299342
6386|PROMOTIONAL INVENTORY|64448|303119
7040|SWEATPANTS (243@$5)|1215|307750
7034|20TH ANNIVERSARY DVD'S (600@$2)|1200|307750
7039|SHIRTS (541@$15, 56@$10, 9@$30)|8945|307750
7038|HATS (61@$10)|610|307750
7037|FUNERAL TRIBUTE BIBLES (13@$25, 72@$26.95)|1944|307750
7036|COOKBOOKS (50@$10)|500|307750
7035|LAPEL PINS (238@$1)|238|307750
7045|RESALE - BAR ITEMS|479|307750
7044|UMBRELLA'S (4@$20)|80|307750
7043|GRUENINGER TRAVEL AGENCY DEPOSIT|3000|307750
7042|KEG DEPOSIT (10@$85)|850|307750
7041|RECOGNITION AWARD WATCHES (83@$54)|4482|307750
19083|SECURITY DEPOSITS|1800|363266
10527|PREPAID EXPENSES|5492|315275
10528|SECURITY DEPOSIT - RENT|1675|315275
5131|PREPAID EXPENSES|57120|297872
4272|Aetna Pension Fund|132754|281555
4273|Deposits|14393|281555
6417|WORKER COMPENSATION DEPOSIT|93|303389
11842|RENT DEPOSIT|895|332718
12948|GUARANTY DEPOSITS|3373|337106
12950|OTHERS|11281|337106
12949|DEFERRED INTEREST|1461|337106
9258|Prepaid Expenses|101135|313563
9260|Exchanges|126947|313563
9259|Deposits|1470|313563
6236|PREPAID TAXES|155|302334
18433|Prepaid health insurance|11407|355401
6385|Prepaid Payroll Taxes|37689|303117
10125|INTEREST RECEIVABLE|4906|314667
10127|DEPOSIT ON LEASE PROPERTY|387|314667
10126|PREPAID EXPENSES|1737|314667
8699|Prepaid Expenses|4087|312479
8700|UA Local 73 Building Corp. - Accum. subsidiary los|-278438|312479
9476|Deposit - Workers' Comp|1000|313898
8863|ACCRUED INVESTMENT INCOME|4054|312820
8303|SECURITY DEPOSITS|2000|311519
9832|WORKERS' COMPENSATION DEPOSIT|647|314392
7051|UTILITY DEPOSITS|300|307767
5394|PROMOTIONAL GOODS ON HAND|8314|299051
11078|Other Assets|593|323525
5416|PROMOTIONAL GOODS ON HAND|6783|299079
5413|DEFERRED COMPENSATION PLAN|278646|299076
5414|ESCROW DEPOSIT|10000|299076
5800|PROMOTIONAL ITEMS INVENTORY|7690|299814
5209|Prepaid expenses|3247|298542
5211|Stamps inventory|12100|298542
5210|Security deposit|125|298542
8283|Security Deposit|650|311472
9175|NONE|0|313464
5208|Workers Compensation deposit|15|298541
26718|Life Insurance, Rent Deposits, Property Taxes|7388|401745
6292|Security Deposit|3856|302397
6293|Prepaid Expenses|9114|302397
4730|Prepaid Expenses|168368|293132
4732|Event Deposits|111871|293132
4731|Security Deposits|6350|293132
6138|INVENTORY FOR RESALE|2827|301707
5604|ADVANCES ON BEHALF OF JOINT APPRENTICE COMMITTEE|6005|299469
5607|PREPAID LEASES|8147|299469
5606|PREPAID INSURANCE|7347|299469
5605|RECEIVABLE FROM INSURANCE COMPANY FOR FLOOD DAMAGE|544022|299469
21254|Prepaid Insurance|42371|372444
21259|Other Prepaids|14058|372444
21258|Benefits Insurance|164792|372444
21257|Local/District Central Ledger|486137|372444
21256|OPAC|110759|372444
21255|Clearing Account|7631|372444
5410|INVENTORY OF T-SHIRTS, JACKETS, ETC. - ESTIMATED|11872|299075
5412|PURPOSES ONLY.  IT WAS NOT SUBJECTED TO AUDIT.)|0|299075
5411|(THE INFORMATION ON THIS PAGE IS FOR DISCLOSURE|0|299075
5731|INVENTORY OF T-SHIRTS, JACKETS, ETC. - ESTIMATED|6463|299617
5734|PREPAID CONSTRUCTION DEPOSIT|3404|299617
5733|PURPOSES ONLY.  IT WAS NOT SUBJECTED TO AUDIT.)|0|299617
5732|(THE INFORMATION ON LINE 1. IS FOR DISCLOSURE|0|299617
5233|INVENTORY OF T-SHIRTS, JACKETS, ETC. - ESTIMATED|6839|298606
5235|PURPOSES ONLY.  IT WAS NOT SUBJECTED TO AUDIT.)|0|298606
5234|(THE INFORMATION ON THIS PAGE IS FOR DISCLOSURE|0|298606
7325|UTILITY DEPOSIT|1450|309259
7329|BIBLES|908|309259
