OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
23539|1102|0||||292199
23540|1105|0||||292199
23546|1103|30||||292286
23547|1101|28.50-85.74|MONTH|||292286
23548|1104|NONE||||292286
23549|1102|HOURLY RATE X 2||||292286
23550|1105|NONE||||292286
23561|1103|150|N/A|75|150|292330
23562|1101|36|MONTH|25|36|292330
23563|1104|N/A|N/A|N/A|N/A|292330
23564|1102|N/A|N/A|N/A|N/A|292330
23565|1105|N/A|N/A|N/A|N/A|292330
23566|1103|75|N/A|75|150|292432
23567|1101|30|MONTH|25|30|292432
23568|1104|N/A|N/A|N/A|N/A|292432
23569|1102|N/A|N/A|N/A|N/A|292432
23570|1105|N/A|N/A|N/A|N/A|292432
23641|1103|100.00||||292727
23642|1101|62.00|MONTH|||292727
23643|1104|NONE||||292727
23644|1102|NONE||||292727
23645|1105|NONE||||292727
23695|1103|100.00||||292787
23696|1101|74.00|MONTH|||292787
23697|1104|NONE||||292787
23698|1102|NONE||||292787
23699|1105|NONE||||292787
23705|1103|100.00||||292790
23706|1101|76.75|MONTH|74.50|76.75|292790
23707|1104|NONE||||292790
23708|1102|NONE||||292790
23709|1105|NONE||||292790
23710|1103|500|MEMBER|N/A|N/A|292810
23711|1101|35|MONTH|N/A|N/A|292810
23712|1104|N/A|N/A|N/A|N/A|292810
23713|1102|$.10|HOUR|N/A|N/A|292810
23714|1105|N/A|N/A|N/A|N/A|292810
23725|1103|||30|310|292816
23726|1101|15|MONTH|4|54|292816
23727|1104|||||292816
23728|1102|1.79|HOUR|1|2|292816
23729|1105|||||292816
23735|1103|N/A|N/A|175.00|375.00|292818
23736|1101|N/A|MONTH|21.00|23.50|292818
23737|1104|N/A|N/A|N/A|N/A|292818
23738|1102|1.28|HOUR|N/A|N/A|292818
23739|1105|N/A|N/A|N/A|N/A|292818
23740|1103|50.00/65.00|LOCAL/NATIONAL|||292819
23741|1101|23.00|QUARTER|||292819
23742|1104|NONE|NONE|||292819
23743|1102|||2 3/4% of $100|5% of $100|292819
23744|1105|NONE|NONE|||292819
23750|1103|||||292821
23751|1101|254.76|year|||292821
23752|1104|||||292821
23753|1102|||||292821
23754|1105|||||292821
23780|1103|50|N/A|||292827
23781|1101|38|month|||292827
23782|1104|||||292827
23783|1102|||||292827
23784|1105|||||292827
23795|1103|30-500||||292853
23796|1101|1.34-1.58|Hour|||292853
23797|1104|||||292853
23798|1102|||||292853
23799|1105|||||292853
23800|1103|||||292859
23801|1101|.75|MTH|NA|NA|292859
23802|1104|||||292859
23803|1105|||||292859
23814|1103|100.00||||292872
23815|1101|55.75|MONTH|53.50|55.75|292872
23816|1104|NONE||||292872
23817|1102|NONE||||292872
23818|1105|NONE||||292872
23819|1103|100.00||||292873
23820|1101|69.50|MONTH|67.25|69.50|292873
23821|1104|NONE||||292873
23822|1102|NONE||||292873
23823|1105|NONE||||292873
23829|1103|100.00||||292875
23830|1101|70.75|MONTH|68.50|70.75|292875
23831|1104|NONE||||292875
23832|1102|NONE||||292875
23833|1105|NONE||||292875
23839|1103|100.00|one time|5.00|150.00|292877
23840|1101|18.00|month|12.00|18.00|292877
23841|1104|0.00|month|0.00|0.00|292877
23842|1102|0|month|0.00|0.00|292877
23843|1105|0.00|month|0.00|0.00|292877
23844|1103|||200|300|292878
23845|1101||MONTH|8.00|16.00|292878
23846|1104|N/A||||292878
23847|1102|1.61|HOUR|||292878
23848|1105|13|MONTH|||292878
23904|1103|15/80|year|15|80|292931
23905|1101|3.61/7.61|week|14.44|38.05|292931
23906|1104|0|0|0|0|292931
23907|1102|0|0|0|0|292931
23908|1105|0|0|0|0|292931
23914|1103|NA|NA|||292935
23915|1101|30.16|Month|||292935
23916|1104|NA|NA|||292935
23917|1102|NA|NA|||292935
23918|1105|NA|NA|||292935
23934|1103|100.00||||292945
23935|1101|61.75|MONTH|59.50|61.75|292945
23936|1104|NONE||||292945
23937|1102|NONE||||292945
23938|1105|NONE||||292945
23939|1103|$2,500 to $4,000|N/A|N/A|N/A|292946
23940|1101|$48 to $382|Quarter|N/A|N/A|292946
23941|1104|N/A|N/A|N/A|N/A|292946
23942|1102|N/A|N/A|N/A|N/A|292946
23943|1105|N/A|N/A|N/A|N/A|292946
23949|1103|$35.00||||292948
23950|1101|2 HOURS WAGES|MONTH|10.50|67.00|292948
23951|1104|||||292948
23952|1102|||||292948
23953|1105|||||292948
24019|1103|||||293007
24020|1101|1.00|MONTH|||293007
24021|1104|||||293007
24022|1102|||||293007
24023|1105|||||293007
24044|1103|$ 1,100||$ 125|$ 1,100|293014
24045|1101|$ 59|1/2 YEAR|$ 0.00|$ 118|293014
24046|1104|||||293014
24047|1102|2.25%||$ 0.00|$ 6,750|293014
24048|1105|||||293014
24074|1103|N/A|NEW MEMBER|10.00|100.00|293037
24075|1101|N/A|MONTH|18.00|43.00|293037
24076|1104|0.00|N/A|||293037
24077|1102|0.00|N/A|||293037
24078|1105|0.00|N/A|||293037
24079|1103|Var|One time|0|100|293038
24080|1101|Var|year|81|146|293038
24081|1104|0|0|0|0|293038
24082|1102|Var|Wage|3%|10%|293038
24083|1105|0|0|0|0|293038
24094|1103|200.00-800.00|PERSON|200.00|800.00|293041
24095|1101|19.00-27.00|MONTH|19.00|27.00|293041
24096|1104|0.00||||293041
24097|1102|200.00|PERSON|||293041
24098|1105|0.00||||293041
24104|1103|200||||293043
24105|1101|12|Year|||293043
24106|1104|0||||293043
24107|1102|||||293043
24108|1105|3.50|$100 gross pay|||293043
24109|1103|0|n/a|0|0|293044
24110|1101|6.52|PAY PERIOD|0|0|293044
24111|1104|0|n/a|0|0|293044
24112|1102|0|n/a|0|0|293044
24113|1105|0|n/a|0|0|293044
24114|1103|10.00 - 100.00||||293045
24115|1101|10.00 - 22.30|month|||293045
24116|1104|||||293045
24117|1102|2% - 5%|gross wages|||293045
24118|1105|||||293045
24119|1103|||||293094
24120|1101|11.28|WK|||293094
24121|1104|||||293094
24122|1102|||||293094
24123|1105|||||293094
24154|1103|NONE|N/A|N/A|N/A|293132
24155|1101|.009|gross salary|N/A|N/A|293132
24156|1104|NONE|N/A|N/A|N/A|293132
24157|1102|NONE|N/A|N/A|N/A|293132
24158|1105|NONE|N/A|N/A|N/A|293132
24159|1103|N/A|N/A|25|250|293137
24160|1101|N/A|MONTH|8|44|293137
24161|1104|N/A|N/A|N/A|N/A|293137
24162|1102|N/A|N/A|N/A|N/A|293137
24163|1105|N/A|N/A|N/A|N/A|293137
24164|1103|200|NA|NA|NA|293161
24165|1101|14.75-35.00|MONTH|14.75|35.00|293161
24166|1104|0|NA|NA|NA|293161
24167|1102|.5%-2.0%|MONTH|0|0|293161
24168|1105|0|NA|NA|NA|293161
24169|1103|||||293176
24170|1101|210|month|||293176
24171|1104|||||293176
24172|1102|||||293176
24173|1105|||||293176
24199|1103|235.00|N/A|N/A|N/A|293201
24200|1101|15.00|Month|8.50|15.00|293201
24201|1104|0|N/A|N/A|N/A|293201
24202|1102|2.11|Hour|N/A|N.A|293201
24203|1105|0|N/A|N/A|N/A|293201
24204|1103|||50|200|293202
24205|1101|0|0|18|58|293202
24206|1104|||||293202
24207|1102|||||293202
24208|1105|||||293202
24209|1103|100.00||||293203
24210|1101|25.75|MONTH|16.75|25.75|293203
24211|1104|NONE||||293203
24212|1102|NONE||||293203
24213|1105|NONE||||293203
24219|1103|$1500|PERSON|0|0|293238
24220|1101|$20|YEAR|0|0|293238
24221|1104|0||0|0|293238
24222|1102|10%|WAGES|0|0|293238
24223|1105|0||0|0|293238
24239|1103|100.00||||293242
24240|1101|58.50|MONTH|||293242
24241|1104|NONE||||293242
24242|1102|NONE||||293242
24243|1105|NONE||||293242
24289|1103|100.00||||293346
24290|1101|71.50|MONTH|59.50|71.50|293346
24291|1104|NONE||||293346
24292|1102|NONE||||293346
24293|1105|NONE||||293346
24349|1103|||||293582
24350|1101|1%  OF SALARY|YEAR|||293582
24351|1104|||||293582
24352|1102|||||293582
24353|1105|||||293582
24419|1103|125.00|PERSON|||293657
24420|1101|30.00|MONTH|14.00|30.00|293657
24421|1104|||||293657
24422|1102|3%|GROSS WAGES|||293657
24423|1105|||||293657
24484|1103|5.00||||293681
24485|1101|7.00|MONTH|||293681
24486|1104|||||293681
24487|1102|||||293681
24488|1105|.10|HOUR|||293681
24549|1103|600.00|ONCE|250.00|600.00|293776
24550|1101|32.00|MONTH|8.00|32.00|293776
24551|1104|0.00|N/A|0.00|0.00|293776
24552|1102|.63|HOUR|.63|.63|293776
24553|1105|0.00|N/A|0.00|0.00|293776
24594|1103|$40.00|NEW HIRE|||293921
24595|1101|2.5 HRS x BASE RATE|MONTH|1 HR|2.5 HRS|293921
24596|1104|||||293921
24597|1102|||||293921
24598|1105|||||293921
24634|1103|N/A|N/A|||294056
24635|1101|$21.88|BIWEEKLY|||294056
24636|1104|N/A|N/A|||294056
26098|1102|||||297111
24638|1105|N/A|N/A|||294056
24699|1103|250.00|ONE TIME|250.00|712.50|294134
24700|1101|10.00|MONTH|5.00|10.00|294134
24701|1104|NONE|NA|NA|NA|294134
24702|1102|2.08|HOUR|1.73|2.08|294134
24703|1105|NONE|NA|NA|NA|294134
24864|1103|$750|new member|||294426
24865|1101|$240|year|||294426
24866|1104|0||||294426
24867|1102|3.75%|dollar wage|2%|3.75%|294426
24868|1105|0||||294426
24884|1103|||||294471
24885|1101|$20.69|2 weeks|||294471
24886|1104|||||294471
24887|1102|||||294471
24888|1105|||||294471
24894|1103|none|0|0|0|294494
24895|1101|none|0|0|0|294494
24896|1104|none|0|0|0|294494
24897|1102|none|0|0|0|294494
24898|1105|none|0|0|0|294494
24934|1103|||||294588
24935|1101|25.11|BI-WEEKLY|12.00|25.11|294588
24936|1104|||||294588
24937|1102|||||294588
24938|1105|||||294588
24964|1103|300||||294644
24965|1101|120/330|year|||294644
24966|1104|0||||294644
24967|1102|||||294644
24968|1105|0||||294644
24999|1103|1300|once|||294866
25000|1101|Various|bi-annual|63.90|1012.40|294866
25001|1104|||||294866
25002|1102|||||294866
25003|1105|||||294866
25004|1103|1000.|ONE TIME|||294867
25005|1101|RANGE|YEAR|127.80|700.|294867
25006|1104|||||294867
25007|1102|||||294867
25008|1105|||||294867
25009|1103|40||20|40|294868
25010|1101|2.5|HR|||294868
25011|1104|0||||294868
25012|1102|0||||294868
25013|1105|0||||294868
25044|1103|472|MAN|||295016
25045|1101|24|MONTH|8|24|295016
25046|1104|0||||295016
25047|1102|5%|GROSS WAGES|||295016
25048|1105|0||||295016
25049|1103|75|Member|||295030
25050|1101|21 - 25|Month|||295030
25051|1104|0||||295030
25052|1102|0||||295030
25053|1105|0||||295030
25059|1103|1300.00|N/A|1300.00|1300.00|295054
25060|1101|127.80|YEAR|127.80|127.80|295054
25061|1104|0|N/A|0|0|295054
25062|1102|.1486%|$100,000|157.52|2024.80|295054
25063|1105|0|N/A|0|0|295054
25064|1103|||||295055
25065|1101|.05|HR|||295055
25066|1104|||||295055
25067|1102|||||295055
25068|1105|||||295055
25069|1103|1300.00|per initiation|N/A|N/A|295061
25070|1101|N/A|six months|63.90|1012.40|295061
25071|1104|N/A||N/A|N/A|295061
25072|1102|N/A||N/A|N/A|295061
25073|1105|N/A||N/A|N/A|295061
25074|1103|100|1 TIME|||295089
25075|1101|8.44|WEEK|||295089
25076|1104|||||295089
25077|1102|||||295089
25078|1105|||||295089
25084|1103|100.00|ONE TIME|||295100
25085|1101|65.40|QUARTER|||295100
25086|1104|||||295100
25087|1102|||||295100
25088|1105|||||295100
25089|1103|0|0|0|0|295101
25090|1101|0|0|0|0|295101
25091|1104|0|0|0|0|295101
25092|1102|0|0|0|0|295101
25093|1105|0|0|0|0|295101
25094|1103|N/A|INITIANT|100|300|295102
25095|1101|N/A|HOUR|$1.59|$1.75|295102
25096|1104|N/A|N/A|N/A|N/A|295102
25097|1102|N/A|N/A|N/A|N/A|295102
25098|1105|N/A|N/A|N/A|N/A|295102
25118|1103|375||||295226
25119|1101|20|Month|||295226
25120|1104|N/A||||295226
25121|1102|N/A||||295226
25122|1105|25|Week|||295226
25166|1103|||||295288
25167|1101|30.85|MONTH|||295288
25168|1104|||||295288
25169|1102|||||295288
25170|1105|||||295288
25171|1103|N/A|N/A|N/A|N/A|295289
25172|1101|N/A|MONTH|21.88|25.17|295289
25173|1104|N/A|N/A|N/A|N/A|295289
25174|1102|N/A|N/A|N/A|N/A|295289
25175|1105|N/A|N/A|N/A|N/A|295289
25191|1103|125.00|year|125.00|1,300.00|295369
25192|1101|27.78|year|27.78|127.80|295369
25193|1104|0.00||||295369
25194|1102|0.00|year|0.00|1,897.00|295369
25195|1105|0.00||||295369
25201|1103|200.00||||295373
25202|1101|33.00|MONTH|||295373
25203|1104|||||295373
25204|1102|||||295373
25205|1105|||||295373
25216|1103|||||295421
25217|1101|.15|HOUR WORKED|||295421
25218|1104|||||295421
25219|1102|||||295421
25220|1105|||||295421
25221|1103|$1,300|N/A|0|0|295422
25222|1101|63.90-1,012.4|semi-annual|63.90|1,012.40|295422
25223|1104|0|N/A|0|0|295422
25224|1102|0|N/A|0|0|295422
25225|1105|0|N/A|0|0|295422
25226|1103|N/A|N/A|0|0|295423
25227|1101|19.25|MONTH|4.81|19.25|295423
25228|1104|N/A|N/A|0|0|295423
25229|1102|N/A|N/A|0|0|295423
25230|1105|N/A|N/A|0|0|295423
25231|1103|300|once|0|0|295424
25232|1101|0|month|17|28|295424
25233|1104|0|month|0|0|295424
25234|1102|0|month|0|0|295424
25235|1105|0|month|0|0|295424
25246|1103|50.00-250.00|N/A|50|250|295427
25247|1101|30.00|MO.|0|0|295427
25248|1104|0|N/A|0|0|295427
25249|1102|0|MO.|0|0|295427
25250|1105|0|N/A|0|0|295427
25266|1103|55.00|0|0|0|295500
25267|1101|32.45|0|0|0|295500
25268|1104|0.0|0|0|0|295500
25269|1102|32.45|0|0|0|295500
25270|1105|0.00|0|0|0|295500
25366|1103|158.00 min||||295706
25367|1101|20.00|Week|||295706
25368|1104|||||295706
25369|1102|||||295706
25370|1105|||||295706
25371|1103|480|year|||295730
25372|1101|23|month|8|23|295730
25373|1104|||||295730
25374|1102|4|%|||295730
25375|1105|60||||295730
25386|1103|||$25.00|$500.00|295857
25387|1101|$33.55|Month|||295857
25388|1104|$0||||295857
25389|1102|4%|Week|||295857
25390|1105|33.30|Month|||295857
25416|1103|152|one time|0|0|295923
25417|1101|22.50|month|0|0|295923
25418|1104|0.00||0|0|295923
25419|1102|5%+$.05|hour|0|0|295923
25420|1105|0.00||0|0|295923
25451|1103|10||||295932
25452|1101|1.3%+.02 p/hr|month|||295932
25453|1104|0||||295932
25454|1102|0||||295932
25455|1105|0||||295932
25456|1103|600|ONCE|300|600|295933
25457|1101|32|MONTH|8|32|295933
25458|1104|0|NA|0|0|295933
25459|1102|.63|HOUR|.63|.63|295933
25460|1105|0|NA|0|0|295933
25536|1103|15||||296014
25537|1101|2 HOURS OF  PAY|MONTH|||296014
25538|1104|0||||296014
25539|1102|0||||296014
25540|1105|0||||296014
25546|1103|1000.00||||296056
25547|1101|3%|year|588.00|1747.20|296056
25548|1104|none||||296056
25549|1102|none||||296056
25550|1105|none||||296056
25646|1103|450||||296246
25647|1101|24|Month|||296246
25648|1104|||||296246
25649|1102|||||296246
25650|1105|||||296246
25656|1103|N/A|ONCE|0|300.00|296255
25657|1101|N/A|MONTH|6.00|26.00|296255
25658|1104|N/A|N/A|N/A|N/A|296255
25659|1102|N/A|N/A|N/A|N/A|296255
25660|1105|N/A|N/A|N/A|N/A|296255
25671|1103|5||||296363
25672|1101|1%+1|MONTH|||296363
25673|1104|0||||296363
25674|1102|0||||296363
25675|1105|0|MONTH|||296363
25676|1103|1300|Initiation|||296411
25677|1101|127.80|year|127.80|2024.80|296411
25678|1104|0||||296411
25679|1102|0||||296411
25680|1105|0||||296411
25681|1103|20.00|One Time Fee|20.00|20.00|296412
25682|1101|20.00|Month|20.00|85.00|296412
25683|1104|0.0|None|0.0|0.0|296412
25684|1102|33.00|Month|33.00|73.50|296412
25685|1105|33.00|Month|33.00|73.50|296412
25756|1103|20.00||||296577
25757|1101|27.90|MONTH|||296577
25758|1104|||||296577
25759|1102|||||296577
25760|1105|||||296577
25811|1103|0|0|0|0|296650
25812|1101|0|0|0|0|296650
25813|1104|0|0|0|0|296650
25814|1102|0|0|0|0|296650
25815|1105|0|0|0|0|296650
25816|1103|PART-TIME
8.28|MNTHLY|||296651
25817|1101|16.55|BI-WKLY|||296651
25818|1104|||||296651
25819|1102|RETIREES
33.00|YEAR|||296651
25820|1105|||||296651
25821|1103|100.00||||296652
25822|1101|25.00|MONTH|||296652
25823|1104|0.00||||296652
25824|1102|5% OF GROSS|MONTH|||296652
25825|1105|0.00||||296652
25826|1103|NA|Per application|132.50|382.50|296653
25827|1101|NA|Month|5.00|15.00|296653
25828|1104|5.00|Per application|||296653
25829|1102|NA|Per hour|.13|.41|296653
25830|1105|NA||||296653
25831|1103|2|HRS PAY|||296669
25832|1101||MO|21.80|96.59|296669
25833|1104|0||||296669
25834|1102|3%|MO|0%|3%|296669
25835|1105|0||||296669
25836|1103|NA|NA|NA|NA|296670
25837|1101|.01|Hour|NA|NA|296670
25838|1104|NA|NA|NA|NA|296670
25839|1102|NA|NA|NA|NA|296670
25840|1105|NA|NA|NA|NA|296670
25841|1103|0|none|25|100|296671
25842|1101|0|month|18|23|296671
25843|1104|0|none|0|0|296671
25844|1102|4.50%|none|0|0|296671
25845|1105|0|none|0|0|296671
25846|1103|758|Person|||296672
25847|1101|127.90|year|127.90||296672
25848|1104|||||296672
25849|1102|1.486%||||296672
25850|1105|||||296672
25851|1103|10.00|FIRST MONTH|10.00|10.00|296673
25852|1101|156% X HRYL RATE|1 HR|18.01|57.17|296673
25853|1104|NONE||||296673
25854|1102|NONE||||296673
25855|1105|NONE||||296673
25856|1103|0|na|na|na|296674
25857|1101|0|na|na|na|296674
25858|1104|0|na|na|na|296674
25859|1102|0|na|na|na|296674
25860|1105|0|na|na|na|296674
25861|1103|$350||||296678
25862|1101|$40|Quarter|$40|$41|296678
25863|1104|||||296678
25864|1102|||||296678
25865|1105|||||296678
25916|1103|$1,000 & $75 to $150||$75|$1,000|296704
25917|1101|$37.20 -$52.20|MONTH|$37.20|$52.20|296704
25918|1104|0||||296704
25919|1102|5.25%|WAGES|$.00|NONE|296704
25920|1105|0||||296704
25921|1103|||75.00|200.00|296714
25922|1101|17.50|MONTH|6.35|23.50|296714
25923|1104|||||296714
25924|1102||HOUR|.90|1.38|296714
25925|1105|||||296714
25936|1103|$150-$250||||296772
25937|1101|$11-$32|MONTH|||296772
25938|1104|||||296772
25939|1102|$21|MONTH|||296772
25940|1105|||||296772
25941|1103|||100|200|296811
25942|1101|14.50|week|||296811
25943|1104|||||296811
25944|1102|||||296811
25945|1105|||||296811
25966|1103|175|ONE TIME|125.00|175.00|296883
25967|1101|25.00|MONTH|11.25|25.00|296883
25968|1104|5.00|ONE TIME|0|0|296883
25969|1102|3%|WEEK|0|0|296883
25970|1105|5.00|WEEK|0|0|296883
25986|1103|||||296926
25987|1101|271|year|||296926
25988|1104|||||296926
25989|1102|||||296926
25990|1105|||||296926
25991|1103|750||||296928
25992|1101|72|year|72|795|296928
25993|1104|||||296928
25994|1102|||||296928
25995|1105|||||296928
26006|1103|400|INITIATION|0|0|297071
26007|1101|VARIES|HOUR|.95|1.37|297071
26008|1104|0|0|0|0|297071
26009|1102|0||0|0|297071
26010|1105|0|0|0|0|297071
26011|1103|500|LOCAL|||297076
26012|1101|NA|NA|||297076
26013|1104|NA|NA|||297076
26014|1102|13-31|QUARTER|13|31|297076
26015|1105|NA|NA|||297076
26021|1103|150.00||||297082
26022|1101|23.30|Mo|||297082
26023|1104|0||||297082
26024|1102|2%|Mo|||297082
26025|1105|0||||297082
26041|1103|15.00 - 100.00||||297092
26042|1101|1%|month|||297092
26043|1104|none||||297092
26044|1102|1.75 %|month|||297092
26045|1105|none||||297092
26056|1103|100|MEMBER|0|0|297103
26057|1101|0|MONTH|23.92|27.78|297103
26058|1104|0|0|0|0|297103
26059|1102|0|0|0|0|297103
26060|1105|0|0|0|0|297103
26066|1103|none||||297105
26067|1101|24|month|||297105
26068|1104|none||||297105
26069|1102|3% wages +
$19|month|||297105
26070|1105|none||||297105
26076|1103|N/A|ONCE|0|300.00|297107
26077|1101|N/A|MONTH|6.00|31.39|297107
26078|1104|N/A|N/A|N/A|N/A|297107
26079|1102|N/A|N/A|N/A|N/A|297107
26080|1105|N/A|N/A|N/A|N/A|297107
26085|1103|$440|initiation|$440|$440|297109
26086|1101|$332-$355|quarter|$332|$355|297109
26087|1104|||||297109
26088|1102|||||297109
26089|1105|||||297109
26095|1103|||||297111
26096|1101|2.00|MONTH|||297111
26097|1104|||||297111
26907|1103|||||298098
26099|1105|||||297111
26115|1103|375|PERSON|||297116
26116|1101|51.09|Month|19.99|51.09|297116
26117|1104|1|PERSON|||297116
26118|1102|N/A|N/A|||297116
26119|1105|N/A|N/A|||297116
26125|1103|NA|NA|NA|NA|297121
26126|1101|NA|NA|.NA|NA|297121
26127|1104|NA|NA|NA|NA|297121
26128|1102|1.70|HOUR|.70|1.70|297121
26129|1105|NA|NA|NA|NA|297121
26145|1103|||||297127
26146|1101|20.41|bi-weekly|||297127
26147|1104|||||297127
26148|1102|||||297127
26149|1105|||||297127
26150|1103|500|Annual|||297128
26151|1101|39.50|month|||297128
26152|1104|1|Annual|||297128
26153|1102|4%|Gross Wages|||297128
26154|1105|5|Week|||297128
26155|1103|500.00.||500.00|500.00|297129
26156|1101|34.50|MONTH|34.50|34.50|297129
26157|1104|NONE||NONE|NONE|297129
26158|1102|34.50|MONTH|34.50|34.50|297129
26159|1105|34.50|MONTH|34.50|34.50|297129
26175|1103|$500|MEMBER|||297135
26176|1101|8% BASE RATE|MONTH|||297135
26177|1104|0|0|||297135
26178|1102|$25|MONTH|||297135
26179|1105|0|0|||297135
26185|1103|200||||297195
26186|1101|30|MONTH|||297195
26187|1104|75||||297195
26188|1102|1.04|HOUR|||297195
26189|1105|NONE||||297195
26195|1103|1,300|Year|||297220
26196|1101|63.90|Semi
Annual|||297220
26197|1104|0.00||||297220
26198|1102|0.00|Semi
Annual|0|948.50|297220
26199|1105|0.00||||297220
26200|1103|$10.00|MBR|$5.00|$10.00|297230
26201|1101|$11.92|month|$5.00|$11.92|297230
26202|1104|N/A|N/A|N/A|N/A|297230
26203|1102|N/A|N/A|N/A|N/A|297230
26204|1105|N/A|N/A|N/A|N/A|297230
26205|1103|1DA PAY+$12.50||1DA PAY+$12.50|1DA PAY+$12.50|297232
26206|1101|$20 - $66.75|MONTH|$20|$66.75|297232
26207|1104|N/A|N/A|0|0|297232
26208|1102|N/A|N/A|0|0|297232
26209|1105|N/A|N/A|0|0|297232
26210|1103|5.00|YEAR|||297233
26211|1101|10.80|YEAR|||297233
26212|1104|||||297233
26213|1102|1 HR WAGE|YEAR|||297233
26214|1105|||||297233
26215|1103|||||297234
26216|1101|1.6%|monthly salary|||297234
26217|1104|||||297234
26218|1102|||||297234
26219|1105|||||297234
26230|1103|25.00||||297237
26231|1101|21.60-4410|MONTH|||297237
26232|1104|NONE||||297237
26233|1102|NONE||||297237
26234|1105|NONE||||297237
26235|1103|N/A|N/A|||297238
26236|1101|N/A|N/A|||297238
26237|1104|N/A|N/A|||297238
26238|1105|N/A|N/A|||297238
26239|1103|100|one time|100|100|297239
26240|1101|41.13|Month|40.13|41.13|297239
26241|1104|||||297239
26242|1102|41.13|Month|40.13|41.13|297239
26243|1105|||||297239
26244|1103|RANGE||25.00|100.00|297240
26245|1101|41.30|MONTH|41.30|NONE|297240
26246|1104|N/A||N/A|N/A|297240
26247|1102|4% OF GROSS WAGES||NONE|NONE|297240
26248|1105|N/A||N/A|N/A|297240
26254|1103|||||297267
26255|1101|54/410|YEAR|||297267
26256|1104|||||297267
26257|1102|||||297267
26258|1105|||||297267
