OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
13770||printer and hard drive purchased in 1999, USCC760|1179|0|0|0|313698
13769||Micron laptop computer purchased in 1998|2758|0|0|0|313698
12643||Amern Chartrd Bond, 3.5, 020806|98000|98000|98000|98000|312580
12653||Repurchase Agreement Certificates|9283|9283|9283|9283|312580
12652||Repurchase Agreement Certificates|299901|299901|299901|299901|312580
12651||Repurchase Agreement Certificate|99738|99738|99738|99738|312580
12650||Repurchase Agreement Certifcate|75000|75000|75000|75000|312580
12649||Repurchase Agreement Certificates|477484|477484|477484|477484|312580
12648||Repurchase Agreement Certificates|485909|485909|485909|485909|312580
12647||Voyager Bank, 3.4, 010806|98000|98000|98000|98000|312580
12646||Israel Disc, 3.35, 010606|98000|98000|98000|98000|312580
12645||GMAC Coml Mtg, 3.5, 010906|98000|98000|98000|98000|312580
12644||FirstBank, 3.5, 011706|9000|9000|9000|9000|312580
14285||none|0|0|0|0|314601
6979||2003 Chev Malibu traded in on 2005 Chev|14851|4279|4279|4279|299013
6756||SALE OF OLD OFFICE EQUIPMENT|7944|0|43|43|298904
6833||DISCOVER BANK CD|45000|45000|45000|45000|298969
6762||PHONE SYSTEM - JUNKED|224|6|0|0|298912
6758||POWER POINT PROJECTOR - STOLEN FROM MEMBER|3600|829|0|0|298912
6761||PHONES - JUNKED|320|9|0|0|298912
6760||TELEPHONE - JUNKED|170|0|0|0|298912
6759||MULTI-FUNCTION PRINTER - JUNKED|500|59|0|0|298912
6764||2050 COPIER/DUPLICATOR - JUNKED|3599|414|0|0|298912
6763||PHONE - JUNKED|191|51|0|0|298912
42309||Vehicle|44204|25944|11000|0|413679
14498||Evergreen Equity TR Asset Allocation Fund - EACFX|30488|30488|31136|31136|314869
14499||Target Conservative Allocation Fund - PCCFX|30488|30488|31108|31108|314869
7170||INVESTMENTS|82409|82409|81342|81342|299308
14291||VARIOUS SECURITIES|2607543|2607543|2682354|2682354|314610
14292||REFUNDS AND CREDITS ON SOLAR SYSTEM|0|0|29685|29685|314610
10805||NONE|0|0|0|0|309588
14275||SALE OF STOCKS AND BONDS|1347652|1347652|1648316|1648316|314582
13979||NONE|0|0|0|0|314356
11977||FINANCIAL SQUARE PRIME OBLIGATION|150000|150000|150000|150000|311573
13005||NONE|0|0|0|0|312840
12614||Raymond James Investments|10274|0|10274|10274|312537
18627||1016 16th Street NW, Washington, DC 20036|2733041|739110|4761077|4761077|336504
18629||Mutual Funds|102619|102619|100457|100457|336504
18628||US Govt and Agency Bonds|400041|400041|397056|397056|336504
14006||CORPORATE BONDS|25117|25117|25000|25000|314400
8346||NTEU Union Bonds|120949|120949|120037|120037|303434
8351||Annuity|255848|255848|255848|255848|303434
8350||NTEU Union Equities|1738787|1738787|1922217|1922217|303434
8349||NTEU Trust Mutual Funds|12492|12492|12326|12326|303434
8348||NTEU Trust Equities|69877|69877|69355|69355|303434
8347||NTEU Legal Rep Fund|3018124|3018124|3084434|3084434|303434
13900||INVESTMENT - WASHINGTON MUTUAL INV. 470 shs|11408|11408|15000|15000|314132
13901||INVESTMENT - CAPITAL INC. BLDR. FD 176 shs|7606|7606|10000|10000|314132
11750||N/A|0|0|0|0|310986
50357||Not applicable|0|0|0|0|438704
14977||COMPUTER MODEM|60|60|0|20|321121
15131||LAPTOP|2000|0|0|0|326443
15112||Redemption of Smith Barney Citigroup Investments|803059|803059|803059|803059|326006
7488||SALE OF PRO-BLEND EXTENDED TERM SERIES SHARES|29300|29300|36500|36500|299707
7357||Office furniture and equipment|1588|1348|0|0|299517
7358||Investments|106697|106697|106697|106697|299517
8267||SYMANTEC ANTIVIRUS SOFTWARE|450|113|0|0|303284
8229||VANGUARD INFLATION - PROTECTED SECURITIES|48773|48773|47000|47000|303284
8266||THREE MICROSOFT ACCESS|565|126|0|0|303284
8265||NORTON ANTIVIRUS|1642|0|0|0|303284
8264||WEBSITE DEVELOPMENT COSTS|2846|0|0|0|303284
8263||SIX CELLULAR PHONES|757|36|0|0|303284
8262||ELECTRONIC PAPER FOLDER|380|34|0|0|303284
8261||GATEWAY SOLO 1100 LAPTOP COMPUTER|1301|0|0|0|303284
8260||3 DELL INSPIRION 3700 C433GT LAPTOP COMPUTERS|6971|0|0|0|303284
8259||BRIO BA 600 P3 COMPUTER|1196|0|0|0|303284
8258||MCAFEE OFFICE 2000|53|0|0|0|303284
8257||CANON DIGITAL CALCULATOR|94|0|0|0|303284
8256||VACUUM CLEANER|265|61|0|0|303284
8255||EIGHT E-MACHINES|3976|0|0|0|303284
8254||OFFICE CHAIR|138|0|0|0|303284
8253||SIX LASER PRINTER|1908|0|0|0|303284
8252||COMPUTER|3963|0|0|0|303284
8251||PRINTER|180|0|0|0|303284
8250||TWO COMPUTERS|2123|0|0|0|303284
8249||WINDOW BLINDS|296|84|0|0|303284
8248||ELECTRIC STAPLER|409|65|0|0|303284
8247||COPIER|944|0|0|0|303284
8246||MODEM|159|0|0|0|303284
8245||COMPUTER SOFTWARE|9223|0|0|0|303284
8244||COMSHARE 750|890|0|0|0|303284
8243||FOUR FAX MACHINES|866|6|0|0|303284
8242||WORD PERFECT SOFTWARE|890|0|0|0|303284
8241||ANSWERING MACHINE|170|0|0|0|303284
8240||TYPEWRITER|525|0|0|0|303284
8239||1997 DODGE CARAVAN|19297|0|1000|1000|303284
8238||THIRD AVENUE REAL ESTATE VALUE FUND|1745|1745|3000|3000|303284
8237||OAKMARK INTERNATIONAL FUND|19260|19260|31005|31005|303284
8236||FIRST EAGLE SOGEN OVERSEAS A|11171|11171|18000|18000|303284
8235||DFA INTERNATIONAL SMALL COMPANY FUND|11920|11920|23000|23000|303284
8234||ARTISAN INTERNATIONAL FUND|24757|24757|40969|40969|303284
8233||TURNER SMALL CAP GROWTH FUND|3220|3220|5000|5000|303284
8232||THIRD AVENUE VALUE FUND|7046|7046|11000|11000|303284
8231||LONGLEAF PARTNER SMALL CAP FUND|3979|3979|5000|5000|303284
8230||CLIPPER FUND|274719|274719|286176|286176|303284
7193||INVESTMENTS|32997|32997|34306|34306|299324
26109||OLD SCRAPED OFFICE FURNITURE & EQUIPMENT OBSOLETE|6554|0|0|0|351872
7020||Funds held at Wachovia|248702|248702|248702|248702|299122
7018||Furniture|30926|0|0|0|299122
7019||Funds held at SEI Investments|19402|19402|32299|32299|299122
7022||Funds held at Bank of America|51083|51083|50000|50000|299122
7021||Other investments|1000|1000|0|0|299122
13710||NONE|0|0|0|0|313658
6616||AUTOMOBILE|32359|0|8000|8000|298404
6618||OFFICE IMPROVEMENT|5645|0|5645|5645|298404
6617||AUTOMOBILE|40317|0|3030|3030|298404
13602||DISPOSED OF OBSOLETE COMPUTER EQUIPMENT|2123|1096|0|0|313583
18459||MUTUAL FUNDS|72000|72000|72000|72000|335803
21590||US Treasury Bonds|316173|316173|314170|314170|345698
9677||CERTIFICATE OF DEPOSIT - NATIONAL REPUBLIC BANK|96000|96000|96000|96000|308586
9676||US TREASURY SECURITIES|50000|50000|50000|50000|308586
9679||CERTIFICATE OF DEPOSIT - BANK OF AMERICA|10046|10046|10046|10046|308586
9678||CERTIFICATE OF DEPOSIT - UNIZAN BANK CD|58000|58000|58000|58000|308586
6224||MUNICIPAL BONDS|65440|65440|65000|65000|294056
6225||MORTGAGE BACKED BONDS|2328|2328|2328|2328|294056
13394||NONE|0|0|0|0|313361
14304||Investments|141876|141876|139700|139700|314625
7353||3152.042 SHS FEDERATED GOVT SECURITIES F|28299|28299|27750|27750|299493
7354||3609.654 SHS FEDERATED US GOVT SEC A|29631|29631|27750|27750|299493
8729||Certificate of deposit redemptions|170000|170000|170000|170000|304871
13870||2002 Ford Crown Victoria|24650|0|3001|3001|314077
14884||Sale of Alliance Muni Income Fund B|55000|55000|55000|55000|317508
15036||Domini Funds|48724|55181|55181|55181|322871
15037||Sec Bank of Bibb Cty|31000|31000|31000|31000|322871
14466||Office Furniture and Equipment (Phone System)|10358|9236|1200|1200|314831
6787||MARKETABLE SECURITIES|230798|230798|229396|229396|298924
6688||Auctioned Welding Equipment|10356|0|3796|3796|298635
6690||Computer (Junked)|5390|3766|0|0|298635
6689||Connon Copier (Junked)|5751|0|0|0|298635
13797||Maturity of Bonds|2303442|2303442|2303442|2303442|313784
11888||VARIOUS WELLS FARGO INVESTMENTS|220451|220451|219208|219208|311502
14338||MARKETABLE SECURITIES HELD BY BROKER|3335473|3335473|3505926|3505926|314674
7250||Sale of Investments|141605|141605|141605|141605|299364
7251||Disposal of Automobiles|21112|20665|0|0|299364
11594||SUN AMERICA US GOVERNMENT SECURITIES FUND|134609|128210|135730|135730|310375
8048||150shs. Interpublic Group|2454|2454|1661|1661|301939
8066||50shs Sryker|2322|2322|2102|2102|301939
8065||50shs Vodaphone|1053|1053|1193|1193|301939
8064||50shs Vodaphone|1298|1298|1193|1193|301939
8063||55shs Time Warner|3104|3104|923|923|301939
8062||57shs Time warner|3137|3137|957|957|301939
8061||10shs Gentech|198|198|782|782|301939
8060||70shs Texas Instruments|2363|2363|2461|2461|301939
8059||50shs Home Depot|1626|1626|2016|2016|301939
8058||52shs Home Depot|3107|3107|2097|2097|301939
8057||82shs Bank of NY|3121|3121|2663|2663|301939
8056||40shs AIG|2702|2702|2704|2704|301939
8055||23shs IBM|1930|1930|1995|1995|301939
8054||27shs IBM|3095|3095|2341|2341|301939
8053||30shs Burlington resources|1245|1245|2445|2445|301939
8052||.75sh Proctor & Gamble|29|29|45|45|301939
8051||30shs Estee Lauder|849|849|1047|1047|301939
8050||30shs Estee Lauder|1211|1211|1047|1047|301939
8049||20shs Burlington resources|830|830|1623|1623|301939
7588||U.S. Government Obligations|714223|709912|709912|709912|299857
14971||Investments|1766540|1766540|1766540|1766540|320697
19349||US T-NOTES|49347|49347|50000|50000|340282
19350||DEPOSIT|1276|1276|1276|1276|340282
29496||VACANT LOT|4938|4938|62149|57211|371091
14805||Sale of Mutual Funds|0|0|32024|32024|316593
15028||2001 FORD TAURUS|21961|10648|4000|4000|322328
6586||Dell Computer|1145|625|150|150|298098
20503||CORTS 111 FIRST UNION|12500|12500|12500|12500|342638
14013||EQUITY & FIXED INCOME|245715|245715|251627|251627|314406
14014||XEROX COPIER|450|450|500|500|314406
8128||MARKETABLE SECURITES|5639556|5604373|5604373|5604373|302347
8130||FIXED ASSETS SOLD|93342|22141|1000|1000|302347
8129||US TREASURY SECURITIES|623790|616353|616353|616353|302347
14091||AUTOMOBILE|39345|31776|15500|15500|314473
6996||Sold 127 S. 4th Street Burlington, Iowa 52601|76402|28866|40183|40183|299055
13923||OLD/OBSOLETE COMPUTERS, OFFICE FURNITURE & EQUIPME|5816|5614|0|0|314196
8109||U S Treasury Securities|45053|45053|45000|45000|302326
8112||Vehicles|22955|11000|11000|11000|302326
8111||Bonds|20014|20014|20000|20000|302326
8110||Stocks|43672|43672|68965|68965|302326
6420||SALE OF AUTOMOBILE|15550|0|5000|5000|296669
6421||REDEMPTION OF MUTUAL FUND SHARES|43000|43000|43000|43000|296669
8133||Various fixed assets|362450|106571|3721|3721|302377
8134||Various investments|1318920|1318920|1405175|1405175|302377
7077||FURNITURE & FIXTURES|6653|0|825|825|299211
7079||AXA ADVISORS, LLC (MUTUAL FUNDS)|2596414|2596414|3622277|3622277|299211
7078||COMPUTER EQUIPMENT|97655|13486|10445|10445|299211
15014||Common and preferred stock|111722|111722|128692|128692|321945
15017||Mutual funds|5000|5000|4513|4513|321945
15016||Short-term investment fund|136505|136505|136505|136505|321945
15015||United States Government Agency obligations|42177|42177|40855|40855|321945
8086||Vanguard Inflation Protected Securities Fund|27808|27808|30800|30800|302258
8089||Furniture|6909|0|194|194|302258
8088||Vanguard Total Stock Market Fund|6257412|6257412|7602518|7602518|302258
8087||Vanguard International Growth Fund|42396|42396|70000|70000|302258
19331||Collateralized mortgage obligation investments|111823|111823|111823|111823|339885
19333||Certificate of deposit investments|50000|50000|50000|50000|339885
19332||Mutual fund investments|32695|32695|34510|34510|339885
14248||none|0|0|0|0|314557
15543||US TREASURY STRIP DUE 05-15-2006|200000|200000|200000|200000|330632
14705||Automobile-1993 Ford Crown Victoria|5550|308|300|300|315686
11636||U.S. TREASURY NOTES|92812|92812|92872|92872|310472
11639||MUTUAL FUNDS|30973|30973|30589|30589|310472
11638||CORPORATE BONDS|58505|58505|58592|58592|310472
11637||U.S. GOVERNMENT AGENCY OBLIGATIONS|98001|98001|97125|97125|310472
8140||RESOURCE BK MANDEVILLE, LA, DUE 4/19/06, 3.15%|80843|81000|81000|81000|302381
8146||DORAL BANK CATANO P R,  2/27/06, 2.75%|59805|60000|60000|60000|302381
8145||MILL CREEK BANK SALT LAKE CITY, 9/12/05, 2.85%|98000|98000|98000|98000|302381
8144||FIRST BANK P R SANTRUCE, 5/30/06, 4.30%|61000|61000|61000|61000|302381
8143||HIGHLAND BANK ST. MICHAEL MINN, 5/30/06, 4.30%|99000|99000|99000|99000|302381
8142||DISCOVER BANK GREENWOOD DEL, 6/29/06, 3.75%|50390|50000|50000|50000|302381
8141||FNB COLD SPRINGS, DUE 5/24/06, 4.00%|88000|88000|88000|88000|302381
14462||None|0|0|0|0|314827
8135||Furniture and equipment|6088|178|714|714|302378
8136||Return of construction deposits|93607|93607|93607|93607|302378
18966||FIDELITY INVESTMENTS - PORTFOLIO ADVISORY SVCS|501916|579101|579028|577401|338499
18967||FIDELITY INVESTMENTS - FIDELITY ACCOUNT|102856|102856|102856|102856|338499
13538||Marketable Securities|62455|62455|62455|62455|313520
14907||REDEMPTION OF FEDERAL HOME LN BKS BD|220750|220750|200000|200000|318220
14922||US TREASURY BOND|148669|135000|135000|135000|318832
14921||CERTIFICATES OF DEPOSIT|153000|150000|150000|150000|318832
14923||GOVERNMENT AGENCY BONDS|463782|464220|464220|464220|318832
27212||SALE OF INVESTMENT IN MUTUAL FUND - NPC|135073|135073|162151|162151|363971
7722||CITIGROUP SMITHBARNEY MANAGED SECURITIES|254172|254172|257052|257052|299970
8574||Abandonment of Furniture & Equipment - See Stmt 69|13266|0|0|0|303629
6116||1997 Buick LeSabre|17433|0|1001|1001|293045
6119||were involved.|0|0|0|34987|293045
6118||to checking - no sale of investments|0|0|0|0|293045
6117||Transfer of cash from investment accounts|0|0|0|0|293045
11620||Johnson & Johnson stock|10343|10343|3680|3680|310419
11621||Principal collections on asset backed securities|16461|16461|16461|16461|310419
9700||1996 Ford Taurus|12000|1100|515|515|308715
9589||NONE|0|0|0|0|308106
6484||Old computer equipment|2719|589|103|103|297234
6488||1998 Ford Ranger|8488|3112|8096|8096|297234
6487||2001 Chevy Lumina|11082|2032|4083|4083|297234
6486||1996 Chevy Lumina|9236|0|250|250|297234
6485||1998 Chevy Lumina|15690|0|800|800|297234
7818||DISPOSAL OF 2 USED COMPUTERS NOT FULLY DEPRECIATED|1102|367|0|0|300171
7815||DISPOSAL OF  DEPRECIATED FURNITURE AND EQUIPMENT|10811|0|0|0|300171
7817||DISPOSAL OF MAILING MACHINE NOT FULLY DEPRECIATED|2095|489|0|0|300171
7816||DISPOSAL OF TELEPONE SYSTEM NOT FULLY DEPRECIATED|4470|1916|0|0|300171
7052||SALE OF BUILDING/LAND-62ND AVE E, PUYALLUP, WA|405990|352497|180000|166142|299194
6747||MUTUAL FUNDS|187548|187548|189041|189041|298870
6750||CORPORATE & U.S. AGENCY SECURITIES|49101|49101|49439|49439|298870
6749||EQUITIES|665588|665588|651942|651942|298870
6748||CERTIFICATES OF DEPOSIT|50004|50004|50000|50000|298870
13135||GOVERNMENT SECURITIES|295393|287919|273941|275640|312932
13139||AUTOMOBILES (2)|46723|4414|13500|13500|312932
13138||CORPORATE STOCKS|0|95372|111088|111088|312932
13137||CORPORATE BONDS|25069|22565|22840|58395|312932
13136||MUTUAL FUNDS|49950|50314|50000|50000|312932
13011||Edward D Jones - Brokerage Account|29000|29000|29000|29000|312849
9414||NONE|0|0|0|0|305969
7772||NET REDEMPTION OF CERTIFICATE OF DEPOSIT|50000|50000|50000|50000|300051
10808||Office Furniture|2415|1945|1500|1500|309600
8113||Vangurard Equity index fund|93248|0|93248|93248|302331
8119||Citizens Bank CD|50|0|50|50|302331
8118||Country Bank CD|110725|0|110725|110725|302331
8117||Corus Bank CD|155933|0|155933|155933|302331
8116||Citizens Bank CD|121114|0|121114|121114|302331
8115||Fidelity Investments|111723|0|111723|111723|302331
8114||Vanguard Bond Index fund|107546|0|107546|107546|302331
14782||CHRYSLER VEHICLE|32732|10911|17495|17495|316481
14776||COMMON STOCK Total|2894154|2894154|3408084|3408084|316481
14781||US SECURITIES Total|7048951|7048951|7097325|7097325|316481
14780||US BACKED SECURITIES Total|1763673|1763673|1752486|1752486|316481
14779||PREFERRED EQUITIES Total|267388|267388|257500|257500|316481
14778||MUTUAL FUNDS Total|248592|248592|247517|247517|316481
14777||CORPORATE BONDS Total|2465405|2465405|2411134|2411134|316481
14787||DIGITAL FAX CABLE|5274|0|642|642|316481
14786||BINDING SYSTEM|4207|0|2000|2000|316481
14785||ZIP CODE DIR FOR POSTAGE|21691|0|200|200|316481
14784||PRINTER|7173|0|6580|6580|316481
14783||MERCURY SABLE VEHICLE|22679|0|5074|7118|316481
7236||U.S. GOVT AND GOVT AGENCY OBLIGATIONS|384486|511171|511484|511484|299348
7238||COLLATERALIZED NOTES|98684|98684|98684|98684|299348
7237||CLOSED END FUNDS - EQUITIES|265822|265822|353957|353957|299348
6113||Mortgage reveived|3855|3855|3855|3855|293043
8732||Vanguard Mutual Fund|21511|21511|22326|22326|305036
8733||Janus Mutual Fund|9992|9992|13208|13208|305036
12076||2003 Buick Lesabre|24286|24286|6000|6000|311758
7375||Mutual Funds|50565|50565|56255|56255|299563
7378||Asset Backed Securities - Return of Principle|8550|8550|8550|8550|299563
7377||Brokered Certificates of Deposit|357000|357000|357000|357000|299563
7376||Government Bonds|198261|198261|200000|200000|299563
7210||NONE|0|0|0|0|299343
13010||1993 CADILLAC DEVILLE|33489|0|3800|3800|312845
14493||Vanguard Group Short Term Treasury Admiral Shares|688520|688520|691386|691386|314855
14494||Vanguard Group 500 Index Admiral Shares|237350|237350|300000|300000|314855
13407||2000 Mercury - insurance proceeds|21129|0|4011|4011|313384
12066||US TREASURY NOTE|99977|99977|100000|100000|311747
7196||Saturns Goldmans Sachs Group|46104|46104|44853|44853|299328
7194||Pimco High Income Fund|31168|31168|29195|29195|299328
7195||Centerplate Inc. Income|187785|187785|190945|190945|299328
7198||Eaton Vance LTD|73738|73738|71653|71653|299328
7197||General Motors Corp.|15861|15861|15820|15820|299328
8636||AUTOMOBILE|0|0|6001|6001|304151
8601||BUILDING IMPROVEMENT - 04/01/88|23952|0|0|0|303728
8599||1999 FORD TAURUS YP962 GREEN|20026|0|1000|1000|303728
8600||2001 FORD TAURUS BROWN|15769|0|2809|2809|303728
8605||BUILDING IMPROVEMENT - 04/01/88|6252|0|0|0|303728
8604||BUILDING IMPROVEMENT - 04/01/87|8827|0|0|0|303728
8603||BUILDING IMPROVEMENT - 10/01/92|4129|0|0|0|303728
8602||BUILDING IMPROVEMENT - 03/01/91|5025|0|0|0|303728
8590||McMORGAN EQUITY INVESTMENT FUND|17246|21249|21249|21249|303647
8591||McMORGAN INTERMEDIATE FIXED INCOME FUND|72877|67359|67359|67359|303647
14976||None|0|0|0|0|320932
7708||Automobile|19443|0|5500|5500|299932
7709||Office equipment|8321|6472|8321|8321|299932
8207||BLACK ROCK MONEY MARKET / MUTUAL FUND|37467|37467|37467|37467|303119
8210||HAVERFORD FEDERAL PRIME MONEY MARKET|574688|574688|574688|574688|303119
8209||STOCKS (HAVERFORD)|323968|323968|301356|301356|303119
8208||US GOVERNMENT SECURITIES (HAVERFORD)|369999|369999|364129|364129|303119
11789||VEHICLES|70393|0|13143|13143|311123
11790||VARIOUS OFFICE FURNITURE AND EQUIPMENT|2339|0|0|0|311123
6568||ONTARIO SAVING BOND|55574|55574|55574|55574|297872
6569||GOVERNMENT OF CANADA BOND|405438|405438|405438|405438|297872
16475||WR BERKELEY NOTES|25002|25002|25000|25000|332718
16480||REINVEST DIVIDENDS TA INDEX ASSET ALLOCATION|710|710|710|710|332718
16479||ML#CO S&P MITTS|7656|7656|7704|7704|332718
16478||ML&CO MITTS CNSMR STAPLS|7193|7193|7340|7340|332718
16477||NM INTL LEASE FIN CORP|19489|19489|20000|20000|332718
16476||FIRST UNION CORP NOTES|11049|11049|11000|11000|332718
11563||Investments - Walt Disney Co.|2039|2039|2728|2728|310336
11565||Investments - Pepsico Inc|478|478|580|580|310336
11564||Investments - Procter & Gamble Co|843|843|1448|1448|310336
13590||PIA Short Term Government Fund|1042692|1042692|1035861|1035861|313563
13592||Wells Fargo Calamos Strategic Total Return Fund|1200000|1200000|1200000|1200000|313563
13591||PIA Total Return Bond Fund|116448|116448|112792|112792|313563
8120||VARIOUS EQUIPMENT|24225|19958|0|0|302334
13846||SALE OF INVESTMENTS|65955|65955|65955|65955|313972
8012||Sale of 98 Ford Crown Victoria|0|2000|1700|1700|301627
8013||Sale of 97 Jeep Grand Cherokee|0|4000|3000|3000|301627
12560||Common Stocks|240099|240099|303027|303027|312479
12563||Vehicles - 4 Chevy Impalas|73689|27019|26000|26000|312479
12562||Limited Partnership|141344|141344|141344|141344|312479
12561||U.S. Government Securities|344213|344213|344779|344779|312479
13831||Investments-Corporate Stock|380192|380192|426862|426862|313898
13829||Investments-Collat Mort Ob-written of in prior yr|0|0|30902|30902|313898
13830||Investments-US Government Strip Notes|706768|706768|678068|678068|313898
12999||U.S. GOVERNMENT BONDS|265000|265000|265000|265000|312820
14002||AUTOMOBILES|92933|0|8500|8500|314392
14003||FNMA NOTE DUE 12/29/08 CALLED NET
 ACCRUED INT|340000|340000|340025|340025|314392
7472||MUTUAL FUNDS|42254|42254|45000|45000|299612
6652||Computer|1037|0|0|0|298542
6656||Hurricane shutters|900|262|0|0|298542
6655||Laptop computer/printer|1717|0|0|0|298542
6654||Computer|12355|0|0|0|298542
6653||Copy machine|6809|0|0|0|298542
13461||NONE|0|0|0|0|313464
10708||1010 East Williams, Ottumwa, Iowa|74576|38780|96000|96000|309392
8153||Smith Barney Investments|71537|80560|0|80560|302397
12344||719 East Fort Ave  Baltimore, MD|125000|750000|750000|677245|311997
8018||Securities|217056|264300|264300|264300|301707
7352||LAND
2111 W NEWPORT PIKE  WILMINGTON DE|600000|600000|1580000|1580000|299469
29675||Sales of Marketable Securities|3791775|3791775|3815889|3815889|372444
29676||Sales of Fixed Assets - Portland, Oregon|835238|560351|1025985|1025985|372444
6681||EPSON INKJET PRINTER - (SCRAPPED))|160|59|0|0|298606
12482||automobile|18501|0|500|500|312288
14264||Land, Building and improvements|1668483|1057126|8900000|7557495|314574
14654||Computers / Hard Drives|1000|0|125|125|315270
13893||Investment|51118|51118|46950|46950|314098
11904||Aberdeen Asia Pac Prime|43722|43722|44940|44940|311516
11898||Bank of America|110547|110547|102000|102000|311516
11903||Monongahalea Power|210664|210664|203092|203092|311516
11902||Pacific Gas and Electric|160029|160029|141880|141880|311516
11901||Rainier Intermediate Fund|909179|909179|860000|860000|311516
11900||Rainier Corp Equity|18353|18353|18390|18390|311516
11899||GTE Corp.|167549|167549|152020|152020|311516
11915||Franklin Templeton LTD|59227|59227|51370|51370|311516
11914||Ford Motor Co.|51636|51636|38609|38609|311516
11913||Oklahoma Gas & Electric|109604|109604|93350|93350|311516
11912||Household Finance|98197|98197|89145|89145|311516
11911||Duke Energy|107253|107253|98155|98155|311516
11910||Indianapolis Power|106523|106523|100970|100970|311516
11909||Entergy Gulf|89800|89800|76979|76979|311516
11908||US West|57089|57089|53673|53673|311516
11907||Safeco|120680|120680|109960|109960|311516
11906||Nuveen|40145|40145|37019|37019|311516
11905||Eaton Vance|65053|65053|74546|74546|311516
14617||U.S. Treasury Note, 2.375%, Due 8/15/2006|197516|197516|200000|200000|315114
14618||U.S. Trasury Note, 3.5%, Due 5/31/2007|49521|49521|50075|50075|315114
12555||U.S. Government Securities|188551|190000|190000|190000|312452
12476||LAND AND BUILDINGS|5805136|5805136|3273852|3273852|312228
