OID|INV_TYPE|NAME|AMOUNT|RPT_ID
358805|701|FIRST ALLIED SPECIAL ACCOUNT|509194|738899
358806|701|MERRILL LYNCH SERVICE AWARD ACCOUNT|481458|738899
358807|705|Other Investments Total Cost||738899
358808|706|Other Investments Total Book Value||738899
353322|703|Marketable Securities Total Cost|819193|735064
353323|704|Marketable Securities Total BookValue|790487|735064
353324|701|First Trust Portfolios|63238|735064
353325|701|First Trust Portfolios|70115|735064
353326|701|FT UT7981|66578|735064
353327|701|FT UT8130|43531|735064
353328|701|Morgan Stanley Portfolio Ser 22|231877|735064
353329|705|Other Investments Total Cost||735064
353330|706|Other Investments Total Book Value||735064
358730|703|Marketable Securities Total Cost||738832
358731|704|Marketable Securities Total BookValue|52431|738832
358732|701|T. Rowe Price New Horizons FD Inc|10963|738832
358733|701|American Balanced Fund F2|14364|738832
358734|701|T. Rowe Price Cap Appreciation|18078|738832
358735|701|179.151 American Fund Short term Bond|7651|738832
358736|705|Other Investments Total Cost||738832
358737|706|Other Investments Total Book Value||738832
357866|703|Marketable Securities Total Cost|56934891|737960
357867|704|Marketable Securities Total BookValue|56934891|737960
357868|701|LORD ABBETT SHORT DURATION INCOME FUND A|12263535|737960
357869|701|iSHARES CORE S&P 500 ETF|3157281|737960
357870|705|Other Investments Total Cost||737960
357871|706|Other Investments Total Book Value||737960
358538|704|Marketable Securities Total BookValue|752|738729
358537|703|Marketable Securities Total Cost|1420|738729
358539|705|Other Investments Total Cost||738729
358540|706|Other Investments Total Book Value||738729
355289|703|Marketable Securities Total Cost|3060058|736136
355290|704|Marketable Securities Total BookValue|3030610|736136
355291|705|Other Investments Total Cost|122936|736136
355292|706|Other Investments Total Book Value|921757|736136
355293|702|Investment in UFCW Local 1776 Limited Partnership|921757|736136
351123|703|Marketable Securities Total Cost|0|730163
351124|704|Marketable Securities Total BookValue|0|730163
351125|701|NONE|0|730163
351126|705|Other Investments Total Cost|0|730163
351127|706|Other Investments Total Book Value|0|730163
351128|702|NONE|0|730163
351477|703|Marketable Securities Total Cost||730524
351478|704|Marketable Securities Total BookValue||730524
351479|705|Other Investments Total Cost|850000|730524
351480|706|Other Investments Total Book Value|850000|730524
351481|702|36.56% OWNERSHIP IN BUILDING CORPORATION|850000|730524
354892|703|Marketable Securities Total Cost||735930
354893|704|Marketable Securities Total BookValue||735930
354894|705|Other Investments Total Cost||735930
354895|706|Other Investments Total Book Value||735930
354995|703|Marketable Securities Total Cost||735973
354996|704|Marketable Securities Total BookValue||735973
354997|705|Other Investments Total Cost||735973
354998|706|Other Investments Total Book Value||735973
352946|703|Marketable Securities Total Cost||734685
352947|704|Marketable Securities Total BookValue||734685
352948|705|Other Investments Total Cost||734685
352949|706|Other Investments Total Book Value||734685
355419|703|Marketable Securities Total Cost|5807881|736178
355420|704|Marketable Securities Total BookValue|6154496|736178
355421|701|Fidelity Government Cash Reserves|154820|736178
355422|701|T Rowe Price Growth Stock Fund I Class|499145|736178
355423|701|Vanguard High Div Yield Idx Admiral Shs|390560|736178
355424|701|Vanguard Int'l Value Port Inv Cl|217722|736178
355425|701|Vanguard Small Cap Value Index Admiral|100514|736178
355426|701|Vanguard 500 Index Admiral|450785|736178
355427|701|WCM Focused Intl Growth Fund Instl|376931|736178
355428|701|Eaton Vance Floating Rate Advantage Cl I|253862|736178
355429|701|Eaton Vance Short Duration Gov Inc I|422664|736178
355430|701|Guggenheim Total Return Bond Fd Instl|740626|736178
355431|701|Lord Abbett High Yield Fd CL F|282821|736178
355432|701|Morgan Stanley Instl Short Dur Incom I|364964|736178
355433|701|Pimco Income Fund Institutional Fund|356303|736178
355434|701|Pimco Intl Bd US Dollar Hedged Instl|489247|736178
355435|701|Western Asset Core Bond Fund IS|1053531|736178
355436|705|Other Investments Total Cost||736178
355437|706|Other Investments Total Book Value||736178
354603|703|Marketable Securities Total Cost|0|735816
354604|704|Marketable Securities Total BookValue||735816
354605|705|Other Investments Total Cost||735816
354606|706|Other Investments Total Book Value||735816
354241|703|Marketable Securities Total Cost||735637
354242|704|Marketable Securities Total BookValue|0|735637
354243|705|Other Investments Total Cost||735637
354244|706|Other Investments Total Book Value|0|735637
354305|703|Marketable Securities Total Cost||735683
354306|704|Marketable Securities Total BookValue||735683
354307|701|N/A|0|735683
354308|705|Other Investments Total Cost|503992|735683
354309|706|Other Investments Total Book Value|503992|735683
354310|702|CAPITAL ONE|119950|735683
354311|702|DISCOVER BANK|100000|735683
354312|702|GOLDMAN SACHS|205000|735683
354313|702|CITIBANK NATIONAL|79041|735683
354666|703|Marketable Securities Total Cost|0|735838
354667|704|Marketable Securities Total BookValue|0|735838
354668|705|Other Investments Total Cost|0|735838
354669|706|Other Investments Total Book Value|0|735838
353633|703|Marketable Securities Total Cost||735345
353634|704|Marketable Securities Total BookValue||735345
353635|705|Other Investments Total Cost||735345
353636|706|Other Investments Total Book Value||735345
354292|703|Marketable Securities Total Cost||735672
354293|704|Marketable Securities Total BookValue||735672
354294|705|Other Investments Total Cost||735672
354295|706|Other Investments Total Book Value||735672
353121|703|Marketable Securities Total Cost|0|734908
353122|704|Marketable Securities Total BookValue|0|734908
353123|705|Other Investments Total Cost|0|734908
353124|706|Other Investments Total Book Value|0|734908
353450|703|Marketable Securities Total Cost||735148
353451|704|Marketable Securities Total BookValue|0|735148
353452|705|Other Investments Total Cost|0|735148
353453|706|Other Investments Total Book Value||735148
355209|705|Other Investments Total Cost||736071
355210|706|Other Investments Total Book Value||736071
355208|704|Marketable Securities Total BookValue||736071
355207|703|Marketable Securities Total Cost||736071
352817|703|Marketable Securities Total Cost||734452
352818|704|Marketable Securities Total BookValue||734452
352819|705|Other Investments Total Cost||734452
352820|706|Other Investments Total Book Value||734452
352507|703|Marketable Securities Total Cost||733974
352508|704|Marketable Securities Total BookValue|35535|733974
352509|701|Marketable Securities|35535|733974
352510|705|Other Investments Total Cost||733974
352511|706|Other Investments Total Book Value||733974
352423|703|Marketable Securities Total Cost|0|733794
352424|704|Marketable Securities Total BookValue|0|733794
352425|701|none|0|733794
352426|705|Other Investments Total Cost|0|733794
352427|706|Other Investments Total Book Value|0|733794
352428|702|none|0|733794
351964|704|Marketable Securities Total BookValue||732220
351965|705|Other Investments Total Cost||732220
351966|706|Other Investments Total Book Value||732220
351963|703|Marketable Securities Total Cost||732220
357822|703|Marketable Securities Total Cost||737933
357823|704|Marketable Securities Total BookValue||737933
357824|705|Other Investments Total Cost|2481126|737933
357825|706|Other Investments Total Book Value|2481126|737933
357826|702|NAGE Housing, Inc.|2481126|737933
358687|703|Marketable Securities Total Cost|33734743|738823
358688|704|Marketable Securities Total BookValue|33005445|738823
358689|701|AMG YACKTMAN FOCUSED FUND CLASS I|3081322|738823
358690|701|BLACKROCK GLOBAL ALLOCATION FUND INC|4158007|738823
358691|701|INVESCO BALANCED RISK ALLOCATION FUND Y|2366856|738823
358692|701|IVA WORLDWIDE FUND  CLASS I|2240764|738823
358693|705|Other Investments Total Cost|0|738823
358694|706|Other Investments Total Book Value|0|738823
352210|703|Marketable Securities Total Cost|5419|732776
352211|704|Marketable Securities Total BookValue||732776
352212|705|Other Investments Total Cost||732776
352213|706|Other Investments Total Book Value||732776
356115|703|Marketable Securities Total Cost||736381
356116|704|Marketable Securities Total BookValue||736381
356117|705|Other Investments Total Cost||736381
356118|706|Other Investments Total Book Value||736381
357827|703|Marketable Securities Total Cost|0|737934
357828|704|Marketable Securities Total BookValue|0|737934
357829|705|Other Investments Total Cost|0|737934
357830|706|Other Investments Total Book Value|0|737934
359218|703|Marketable Securities Total Cost||739399
359219|704|Marketable Securities Total BookValue||739399
359220|705|Other Investments Total Cost||739399
359221|706|Other Investments Total Book Value||739399
352985|703|Marketable Securities Total Cost||734703
352986|704|Marketable Securities Total BookValue||734703
352987|705|Other Investments Total Cost||734703
352988|706|Other Investments Total Book Value||734703
357666|703|Marketable Securities Total Cost||737758
357667|704|Marketable Securities Total BookValue||737758
357668|705|Other Investments Total Cost||737758
357669|706|Other Investments Total Book Value||737758
357601|703|Marketable Securities Total Cost||737661
357602|704|Marketable Securities Total BookValue||737661
357603|705|Other Investments Total Cost|0|737661
357604|706|Other Investments Total Book Value|0|737661
351133|703|Marketable Securities Total Cost|0|730172
351134|704|Marketable Securities Total BookValue|0|730172
351135|705|Other Investments Total Cost||730172
351136|706|Other Investments Total Book Value||730172
357807|703|Marketable Securities Total Cost||737921
357808|704|Marketable Securities Total BookValue||737921
357809|705|Other Investments Total Cost||737921
357810|706|Other Investments Total Book Value||737921
353959|703|Marketable Securities Total Cost||735488
353960|704|Marketable Securities Total BookValue||735488
353961|705|Other Investments Total Cost||735488
353962|706|Other Investments Total Book Value||735488
358114|703|Marketable Securities Total Cost||738435
358115|704|Marketable Securities Total BookValue||738435
358116|705|Other Investments Total Cost||738435
358117|706|Other Investments Total Book Value||738435
352527|703|Marketable Securities Total Cost|0|733996
352528|704|Marketable Securities Total BookValue||733996
352529|705|Other Investments Total Cost||733996
352530|706|Other Investments Total Book Value||733996
357575|703|Marketable Securities Total Cost|907744|737571
357576|704|Marketable Securities Total BookValue|915201|737571
357577|701|FIDELITY ADVISOR TOTAL BOND CL Z|219747|737571
357578|701|ARTISAN HIGH INCOME FUND ADVISOR|97352|737571
357579|701|VANGUARD CORE BOND FUND ADMIRAL|592150|737571
357580|705|Other Investments Total Cost||737571
357581|706|Other Investments Total Book Value||737571
355069|703|Marketable Securities Total Cost||736000
355070|704|Marketable Securities Total BookValue||736000
355071|705|Other Investments Total Cost||736000
355072|706|Other Investments Total Book Value||736000
354876|703|Marketable Securities Total Cost||735921
354877|704|Marketable Securities Total BookValue||735921
354878|705|Other Investments Total Cost||735921
354879|706|Other Investments Total Book Value||735921
355868|703|Marketable Securities Total Cost|3249927|736310
355869|704|Marketable Securities Total BookValue|3432842|736310
355870|701|AMERICAN CAP WORLD GROWTH & INCOME BLDR|350928|736310
355871|701|AMERICAN NEW PERSPECTIVE FUND|278850|736310
355872|701|AMERICAN NEW WORLD FUND|165012|736310
355873|701|FIDELITY ADVANTAGE NEW INSIGHTS FUND|322609|736310
355874|701|FIRST EAGLE GLOBAL FUND|306505|736310
355875|701|INVESCO OPP DEVELOPING MARKET FUND|170290|736310
355876|701|INVESCO OPP GLOBAL FUND|191668|736310
355877|701|LOOMIS SAYLES BOND FUND|163133|736310
355878|701|MORGAN STANLEY SHORT TERM FUND|187087|736310
355879|701|NEUBERGER BERMAN GENSIS FUND|258214|736310
355880|705|Other Investments Total Cost||736310
355881|706|Other Investments Total Book Value||736310
355322|703|Marketable Securities Total Cost|112878|736144
355323|704|Marketable Securities Total BookValue|102412|736144
355324|701|Primerica Investment Account|102412|736144
355325|705|Other Investments Total Cost||736144
355326|706|Other Investments Total Book Value||736144
354084|703|Marketable Securities Total Cost|0|735581
354085|704|Marketable Securities Total BookValue|0|735581
354086|705|Other Investments Total Cost|0|735581
354087|706|Other Investments Total Book Value|0|735581
352704|703|Marketable Securities Total Cost||734227
352705|704|Marketable Securities Total BookValue||734227
352706|705|Other Investments Total Cost||734227
352707|706|Other Investments Total Book Value|55558|734227
352708|702|SAL 497 Realty, LLC|55558|734227
353716|703|Marketable Securities Total Cost||735394
353717|704|Marketable Securities Total BookValue|5638336|735394
353718|701|MADISON CORE PROPERTY FUND|822438|735394
353719|701|MAINSTAY MACKAY TR BOND FUND|3572223|735394
353720|701|FOUNDRY PARTNERS|1243675|735394
353721|705|Other Investments Total Cost||735394
353722|706|Other Investments Total Book Value||735394
358040|703|Marketable Securities Total Cost||738300
358041|704|Marketable Securities Total BookValue||738300
358042|705|Other Investments Total Cost|362092|738300
358043|706|Other Investments Total Book Value|362092|738300
358044|702|BBVA COMPASS BANK CD|109662|738300
358045|702|BBVA COMPASS BANK CD|85345|738300
358046|702|INDEPENDENT BANK|62650|738300
358047|702|INDEPENDENT BANK|104435|738300
356586|703|Marketable Securities Total Cost|0|736547
356587|704|Marketable Securities Total BookValue|0|736547
356588|705|Other Investments Total Cost|0|736547
356589|706|Other Investments Total Book Value|0|736547
353651|703|Marketable Securities Total Cost|1321822|735353
353652|704|Marketable Securities Total BookValue|1368649|735353
353653|701|ISHARES TRUST 1 3 YR TREAS BD ETF|114498|735353
353654|701|ISHARES TRUST SH TREAS BD ETF|95901|735353
353655|701|VANGUARD SHRT TRM CORP BD ETF|274927|735353
353656|701|VANGUARD MORTG-BACK SEC ETF|211989|735353
353657|701|HARTFORD MUTUAL FUNDS WORLD BOND I|149824|735353
353658|701|PIMCO INVESTMENTS INCOME INST|145067|735353
353659|705|Other Investments Total Cost||735353
353660|706|Other Investments Total Book Value||735353
349790|703|Marketable Securities Total Cost||727834
349791|704|Marketable Securities Total BookValue||727834
349792|705|Other Investments Total Cost|52843|727834
349793|706|Other Investments Total Book Value|52843|727834
349794|702|VANGUARD MUTUAL FUND|52843|727834
357623|703|Marketable Securities Total Cost|372930|737702
357624|704|Marketable Securities Total BookValue|406381|737702
357625|701|ISHARES RUSSELL 1000|72293|737702
357626|701|ISHARES US TREASURY BOND|24831|737702
357627|701|ISHARES TR CORE MSCI EAF|42325|737702
357628|701|PIMCO INVESTMENT GRADE|32039|737702
357629|701|PIMCO INTERNATIONAL BOND|24918|737702
357630|701|SPDR BLOOMBERG BARCLAYS|31215|737702
357631|701|TCW TOTAL RETURN|24953|737702
357632|701|VANGUARD INTRMDIATE-TERM|32194|737702
357633|701|VANGUARD MORTGAGE-BACKED|25019|737702
357634|705|Other Investments Total Cost||737702
357635|706|Other Investments Total Book Value||737702
358382|703|Marketable Securities Total Cost||738620
358383|704|Marketable Securities Total BookValue||738620
358384|705|Other Investments Total Cost||738620
358385|706|Other Investments Total Book Value||738620
352482|703|Marketable Securities Total Cost|200225|733929
352483|704|Marketable Securities Total BookValue|200225|733929
352484|705|Other Investments Total Cost||733929
352485|706|Other Investments Total Book Value||733929
355978|703|Marketable Securities Total Cost|1234834|736348
355979|704|Marketable Securities Total BookValue|1234834|736348
355980|701|CNR Fixed Inc Opportunities N-RIMOX|265064|736348
355981|705|Other Investments Total Cost||736348
355982|706|Other Investments Total Book Value||736348
355019|703|Marketable Securities Total Cost||735981
355020|704|Marketable Securities Total BookValue||735981
355021|705|Other Investments Total Cost||735981
355022|706|Other Investments Total Book Value||735981
351660|703|Marketable Securities Total Cost|13620256|731533
351661|704|Marketable Securities Total BookValue|13620256|731533
351662|701|Various Investments from Brokerage Statements|13620256|731533
351663|705|Other Investments Total Cost||731533
351664|706|Other Investments Total Book Value||731533
357786|703|Marketable Securities Total Cost|355106|737893
357787|704|Marketable Securities Total BookValue|362938|737893
357788|701|18,295,554 shs JP Morgan Strategic Fd|208935|737893
357789|701|2,973,361 shs Thornburg Limited Term Income Fd|42073|737893
357790|701|367,135 shs First Eagle Global Fd|21408|737893
357791|705|Other Investments Total Cost||737893
357792|706|Other Investments Total Book Value||737893
357248|703|Marketable Securities Total Cost|1246617|737114
357249|704|Marketable Securities Total BookValue|1449825|737114
357250|701|FIRST TRUST VALUE LINE DIVID INDEX FUND|106755|737114
357251|701|FIRST TRUST RISING DIVID ACHIEVERS ETF|94052|737114
357252|701|GOLDMAN SACHS ACTIVEBETA US LARGE CAP|183587|737114
357253|701|ISHARES RUSSELL 1000 GROWTH|148148|737114
357254|701|COLUMBIA DIVIDEND INCOME FUND|131305|737114
357255|701|FRANKLIN CONVERTIBLE SECURITIES FUND|75464|737114
357256|701|MORGAN STANLEY GROWTH PORTFOLIO FUND|180120|737114
357257|701|FT-PREFERRED SECUR & INC ETF|159885|737114
357258|701|BNY MELLON CORE|135000|737114
357259|705|Other Investments Total Cost||737114
357260|706|Other Investments Total Book Value||737114
356946|703|Marketable Securities Total Cost||736722
356947|704|Marketable Securities Total BookValue||736722
356948|705|Other Investments Total Cost||736722
356949|706|Other Investments Total Book Value||736722
359244|703|Marketable Securities Total Cost||739486
359245|704|Marketable Securities Total BookValue||739486
359246|705|Other Investments Total Cost||739486
359247|706|Other Investments Total Book Value||739486
357407|703|Marketable Securities Total Cost||737362
357408|704|Marketable Securities Total BookValue|470186|737362
357409|701|PSE&G Common stock|10217|737362
357410|701|Dreyfus Short-Term Income Fund - Class D|183229|737362
357411|701|Western National Life - Annuity|276740|737362
357412|705|Other Investments Total Cost||737362
357413|706|Other Investments Total Book Value||737362
352809|703|Marketable Securities Total Cost||734428
352810|704|Marketable Securities Total BookValue||734428
352811|705|Other Investments Total Cost||734428
352812|706|Other Investments Total Book Value||734428
352043|703|Marketable Securities Total Cost|2606040|732416
352044|704|Marketable Securities Total BookValue|2644140|732416
352045|701|DOUBLELINE TOTAL RETURN BOND FUND|152066|732416
352046|701|FEDERATED TOTAL RETURN BOND FUND|170734|732416
352047|701|LORD ABBETT SHORT DURATION INCOME FUND|174588|732416
352048|705|Other Investments Total Cost||732416
352049|706|Other Investments Total Book Value||732416
350221|703|Marketable Securities Total Cost||728661
350222|704|Marketable Securities Total BookValue||728661
350223|705|Other Investments Total Cost||728661
350224|706|Other Investments Total Book Value||728661
359183|703|Marketable Securities Total Cost||739190
359184|704|Marketable Securities Total BookValue||739190
359185|705|Other Investments Total Cost||739190
359186|706|Other Investments Total Book Value||739190
351150|703|Marketable Securities Total Cost||730196
351151|704|Marketable Securities Total BookValue||730196
351152|705|Other Investments Total Cost||730196
351153|706|Other Investments Total Book Value||730196
356484|703|Marketable Securities Total Cost|0|736505
356485|704|Marketable Securities Total BookValue||736505
356486|705|Other Investments Total Cost|0|736505
356487|706|Other Investments Total Book Value||736505
357806|706|Other Investments Total Book Value||737920
357803|703|Marketable Securities Total Cost|106092088|737920
357804|704|Marketable Securities Total BookValue|116394421|737920
357805|705|Other Investments Total Cost||737920
355692|704|Marketable Securities Total BookValue|0|736255
355693|705|Other Investments Total Cost|0|736255
355694|706|Other Investments Total Book Value|0|736255
355691|703|Marketable Securities Total Cost|0|736255
358099|703|Marketable Securities Total Cost|5579491|738398
358100|704|Marketable Securities Total BookValue|7986395|738398
358101|701|OPEB Washington Trust|5006108|738398
358102|701|MAP Washington Trust|2980287|738398
358103|705|Other Investments Total Cost||738398
358104|706|Other Investments Total Book Value||738398
357778|703|Marketable Securities Total Cost|716183|737892
357779|704|Marketable Securities Total BookValue|716183|737892
357780|701|8,522 shares Vanguard short term inv grade bond|91293|737892
357781|701|650 iShares 1-3 yr Treasury Bond|55030|737892
357782|701|1310 iShares S&P Small Cap|54834|737892
357783|701|11,006 Vanguard short term treasury adm|119000|737892
357784|705|Other Investments Total Cost||737892
357785|706|Other Investments Total Book Value||737892
355951|703|Marketable Securities Total Cost|17214|736335
355952|704|Marketable Securities Total BookValue|17214|736335
355953|701|AMERICAN FUNDS|17214|736335
355954|705|Other Investments Total Cost||736335
355955|706|Other Investments Total Book Value||736335
357913|701|Longview Core Bond Fund|6815362|737980
357911|703|Marketable Securities Total Cost|20683479|737980
357914|701|Longview Broad Market 3000 Index Fund|11590934|737980
357915|705|Other Investments Total Cost||737980
357916|706|Other Investments Total Book Value||737980
357912|704|Marketable Securities Total BookValue|23859161|737980
355336|703|Marketable Securities Total Cost|13643767|736148
355337|704|Marketable Securities Total BookValue|14963872|736148
355338|701|PINEBRIDGE DYNAMIC ASSET FUND|1019327|736148
355339|701|VANGUARD TOTAL STOCK MARKET INDEX|3729613|736148
355340|701|BAIRD AGGREGATE BOND FUND|2355677|736148
355341|701|VANGUARD TOTAL INTERNATIONAL STOCK INDEX|1649732|736148
355342|701|BARINGS CORE PROPERTY FUND|2029466|736148
355343|701|PI FLOATING RATE INCOME FUND|998034|736148
355344|701|VANGUARD TOTAL BOND MARKET INDEX|1019113|736148
355345|701|NEUBURGER BERMAN US EQUITY INDEX|1059862|736148
355346|705|Other Investments Total Cost||736148
355347|706|Other Investments Total Book Value||736148
357736|701|Vanguard Total Stock Market Fund|4071076|737881
357734|703|Marketable Securities Total Cost|54238947|737881
357737|701|Vanguard Global Equity Fund|5068898|737881
357738|701|Vanguard Short-Term Bond Index Fund|13140983|737881
357739|701|Baird Advisors Core Plus Bond Fund|3863073|737881
357740|701|BlackRock Total Return Fund|6683489|737881
357741|701|Prudential Core Plus Bond Fund|7848023|737881
357742|701|Vanguard Total Bond Market Index Fund|10085851|737881
357743|705|Other Investments Total Cost||737881
357744|706|Other Investments Total Book Value||737881
357735|704|Marketable Securities Total BookValue|54238947|737881
355552|706|Other Investments Total Book Value|507716|736217
355549|703|Marketable Securities Total Cost||736217
355550|704|Marketable Securities Total BookValue||736217
355551|705|Other Investments Total Cost||736217
355211|703|Marketable Securities Total Cost|91838|736072
355212|704|Marketable Securities Total BookValue|101547|736072
355213|701|Am Funds, Capital Income Builder, 1,767.568 shares|101547|736072
355214|705|Other Investments Total Cost||736072
355215|706|Other Investments Total Book Value||736072
357441|703|Marketable Securities Total Cost|2736287|737396
357442|704|Marketable Securities Total BookValue|3321268|737396
357443|701|COLUMBIA DIVIDEND INCOME INST|224110|737396
357444|701|FRANKLIN CONVERTIBLE SEC ADV|186591|737396
357445|701|FRANKLIN INTL GROWTH ADV|251015|737396
357446|701|INVESCO QQQ TRUST, SERIES 1|338522|737396
357447|701|PGIM TOTAL RETURN BOND Z|651590|737396
357448|701|SPDR S&P DIVIDEND|201200|737396
357449|701|T ROWE PRICE BLUE CHIP GR|301576|737396
357450|701|THORNBURG LIMITED-TRM INC INST|661795|737396
357451|705|Other Investments Total Cost||737396
357452|706|Other Investments Total Book Value||737396
354252|705|Other Investments Total Cost||735644
