OID|DESCRIPTION|COST_BASIS|DEPRECIATION|BOOK_VALUE|VALUE|ASSET_TYPE|RPT_ID
136907|1258 O'Neill Hwy., Dunmore, PA|1716241|613440|1102801|1659608|302|435443
136901|150 So. 43rd St., Harrisburg, PA|473039|0|473039|968000|301|435443
136902|4031 Executive Park Dr., Harrisburg, PA|207973|0|207973|343200|301|435443
136903|160 Patchway Rd., Duncansville, PA|2320265|666957|1653308|3272113|302|435443
136904|116-118 Blvd. of the Allies, Pittsburgh, PA|734901|386493|348408|1056252|302|435443
136905|1276 Liberty St., Franklin, PA|1406358|248008|1158350|855044|302|435443
136906|250 Commerce Park Dr., New Columbia, PA|2206887|719172|1487715|2994365|302|435443
136908|150 So. 43rd St., Harrisburg, PA|9263272|3906786|5536486|13080401|302|435443
136909|4031 Executive Park Dr., Harrisburg, PA|3570724|2254327|1316397|5532616|302|435443
136910|Automobiles and Other Vehicles|45741|22870|22871|22871|303|435443
136896|160 Patchway Rd., Duncansville, PA|304845|0|304845|304845|301|435443
136912|Other Fixed Liabilities|21365|20956|409|409|305|435443
136911|Office Furniture and Equipment|4067598|3607044|460554|460554|304|435443
136897|116-118 Blvd. of the Allies, Pittsburgh, PA|275502|0|275502|356200|301|435443
136898|1276 Liberty St., Franklin, PA|26461|0|26461|26461|301|435443
136899|250 Commerce Park Dr., New Columbia, PA|260259|0|260259|160400|301|435443
166748||0|0||0|303|475420
166749||32945|32323|622|622|304|475420
166750||0|0|0|0|305|475420
146547||37745|7760|29985|29985|303|447024
146548||14638|14389|249|249|304|447024
146549||||||305|447024
153395|Block #72, lots 19 & 20|369750|0|369750|369750|301|451034
153396|Union Hall at: 203-205 N. Sovereign Ave.|955088|504236|450852|450852|302|451034
153397|Automobiles and Other Vehicles|83365|31984|51381|51381|303|451034
153398|Office Furniture and Equipment|159953|150547|9406|9406|304|451034
153399|Other Fixed Liabilities|0|0|0|0|305|451034
155944|Automobiles and Other Vehicles|0|0|0|0|303|452244
155945|Office Furniture and Equipment|0|0|0|0|304|452244
155946|Other Fixed Liabilities|0|0|0|0|305|452244
155943|2201 W 52nd Ave Denver, CO  80221|102164|90953|11210|186000|302|452244
155942|2201 W 52nd Ave Denver, CO  80221|50000|0|50000|50000|301|452244
145116|1451 Old Pinckney Road Howell, MI. 48844|115000|107931|7069|250000|302|445536
145117||||||303|445536
145118||42274|40544|1730|10000|304|445536
145119||43532|27025|16507|38000|305|445536
135539|Automobiles and Other Vehicles|0|0|0|0|303|432765
135540|Office Furniture and Equipment|101724|98444|3280|3280|304|432765
135541|Other Fixed Liabilities|60375|32417|27958|27958|305|432765
156160|1192 Plainfield Street, Johnston, RI 02919|65000|0|65000|114400|301|452304
156161|1192 Plainfield Street, Johnston, RI 02919|530558|334287|196271|252400|302|452304
156162|Automobiles and Other Vehicles|0|0|0|0|303|452304
156163|Office Furniture and Equipment|67558|60376|7182|5000|304|452304
156164|Other Fixed Liabilities|17631|13075|4556|3000|305|452304
151226|1385 Tennessee Avenue|22500|0|22500|22500|301|450006
151227|1385 Tennessee Avenue|444829|45112|399717|450000|302|450006
151228||||||303|450006
151229||24082|18186|5896|5896|304|450006
151230||||||305|450006
155957|LAND - 4409 WEST ALVA STREET, TAMPA, FL 33614-7648|14600|0|14600|14600|301|452248
155958|BUILDING - 4409 WEST ALVA STREET, TAMPA, FL 33614|354921|232826|122095|122095|302|452248
155959||23007|14560|8447|8447|303|452248
155960||66216|59625|6591|6591|304|452248
155961||||||305|452248
144611|194 W Lake St., Elmhurst, IL 60126|35000|0|35000|36000|301|445091
144612|194 W Lake St., Elmhurst, IL 60126|405407|164266|241141|249000|302|445091
144613|Automobiles and Other Vehicles|0|0|0|0|303|445091
144614|Office Furniture and Equipment|134220|134220|0|122000|304|445091
144615|Other Fixed Liabilities|2055|2055|0|1945|305|445091
147397|4 North High Street, Baltimore, MD|22500|0|22500|30000|301|448028
147398|4 North High Street, Baltimore, MD|308473|158142|150331|150600|302|448028
147399||||||303|448028
147400||130236|128373|1863|15000|304|448028
147401||||||305|448028
158295||||||303|461788
158296||59506|54616|4890|4700|304|461788
158297||||||305|461788
157778|23 BROCKET ST, NORTH HAVEN, CT 06473|15000|0|15000|15000|301|460299
157779|23 BROCKET ST, NORTH HAVEN, CT 06473|128130|95611|32519|32519|302|460299
157780||50181|4182|45999|45999|303|460299
157781||68187|55418|12769|12769|304|460299
157782||||||305|460299
149933|10501 S. Orlando Ave, Ste 117, Orlando FL|379000|16475|362525|350000|302|449211
149934||||||303|449211
149935||47161|7356|39805|15000|304|449211
149936||||||305|449211
149063|1957 10th Lake Ave N. Lake Worth FL 33461|122535|114608|7927|120000|302|448902
149064||||||303|448902
149065||59078|38917|20161|0|304|448902
149066||||||305|448902
150044|1200 E. Euclid Ave, Des Moines, IA  50316|156000|0|156000|156000|301|449241
150045|1200 E. Euclid Ave, Des Moines, IA  50316|184000|46000|138000|138000|302|449241
150046||||||303|449241
150047||53679|49293|4386|4386|304|449241
150048||||||305|449241
143434|3741 E. Atlanta, Phoenix, AZ 85050|50000|0|50000|50000|301|442867
143435|3741 E. Atlanta, Phoenix, AZ 85050|377771|203625|174146|174146|302|442867
143436||||||303|442867
143437||157534|142912|14622|14622|304|442867
143438||||||305|442867
143887||||||303|443831
143888||143666|113904|29762|29762|304|443831
143889||||||305|443831
149485|Automobiles and Other Vehicles|72892|0|72892|72892|303|449034
149486|Office Furniture and Equipment|64943|0|64943|64943|304|449034
149487|Other Fixed Liabilities|0|0|0|0|305|449034
146491||||||303|447012
146492||19021|18262|760|760|304|447012
146493||||||305|447012
143781|6920 Pueblo Wichita  KS  67209|30910|0|30910|30910|301|443608
143782|6920 Pueblo Wichita  KS  67209|76565|68577|7988|7988|302|443608
143783||0|0|0|0|303|443608
143784||13244|11853|1391|1391|304|443608
143785||0|0|0|0|305|443608
157322||||||303|458382
157323||42380|36663|5717|5717|304|458382
157324||1488|1363|125|125|305|458382
152670||||||303|450694
152671||18416|0|18416|18416|304|450694
152672||||||305|450694
148095||||||303|448503
148096||15829|12510|3319|3319|304|448503
148097||||||305|448503
145112|2974 E. Henrietta Road, Rochester, NY 14467|178993|10740|168253|169000|302|445534
145113||||||303|445534
145114||67468|52814|14654|14600|304|445534
145115||||||305|445534
145111|2974 E. Henrietta Road, Rochester, NY 14467|17189|0|17189|20000|301|445534
148166||0|0|0|0|303|448528
148167||2022|2022|0|0|304|448528
148168||0|0|0|0|305|448528
150894|1414 brighton road pittsburgh pa 15212|460000|173005|362022|528100|302|449801
150895||||||303|449801
150896||||||304|449801
150897||||||305|449801
156806|2313 4TH AVENUE N. BIRMINGHAM, AL|115|0|11500|23300|301|454435
156807|2313 4TH AVENUE N. BIRMINGHAM AL|82100|6209|75891|100000|302|454435
156808||||||303|454435
156809||24500|14700|9800|15000|304|454435
156810||||||305|454435
143912|1239 Howard Street, San Francisco CA|388699|0|388699|388699|301|443976
143913|1239 Howard Street, San Francisco CA|593512|171592|421920|421920|302|443976
143915||78777|69218|9559|9559|304|443976
143916||||||305|443976
143914||||||303|443976
134637|654 E 6th St.   St. Paul, MN 55106|12000|0|12000|54000|301|430719
134638|654 E 6th St.   St. Paul, MN 55106|108000|61200|46800|311300|302|430719
134639|Automobiles and Other Vehicles|0|0|0|0|303|430719
134640|Office Furniture and Equipment|51991|28548|23443|23443|304|430719
134641|Other Fixed Liabilities|0|0|0|0|305|430719
156919|1820 NORTHWEST BLVD, COLUMBUS, OH  43212|30000|0|30000|30000|301|455805
156920|1820 NORTHWEST BLVD, COLUMBUS, OH  43212|310000|118894|191106|310000|302|455805
156921||||||303|455805
156922||108821|102644|6177|108821|304|455805
156923||42289|9025|33264|42289|305|455805
150304|6500 W Sunrise Boulevard, Plantation, FL 33313|456650||456650|456650|302|449356
150305||||||303|449356
150306||40510||40510|40510|304|449356
150307||37132||37132|37132|305|449356
157073|3181 Eastern Ave. Grand Rapids Mi 49508|203443|0|203443|203443|301|456964
157074||||||303|456964
157075||||||304|456964
157076||||||305|456964
153662|3720 W. Greenway Rd|575103|302381|272722|272722|302|451107
153663||||||303|451107
153664||48983|43826|5057|5057|304|451107
153665||118579|56496|62083|62083|305|451107
153661|3720 W. Greenway Rd|20000|0|20000|20000|301|451107
146758|262 W 2ND AVE MESA  AZ|0|0|0|0|301|447465
146759|262 W 2ND AVE MESA AZ|191713|91003|100710|100710|302|447465
146760||||||303|447465
146761||45088|36482|8606|8606|304|447465
146762||||||305|447465
144743|727 N Swan Rd, Tucson AZ 85711|126695|||126695|302|445284
144744||||||303|445284
144745||1643|||1643|304|445284
144746||||||305|445284
143156||||||303|441814
143157||17881|17881|0|0|304|441814
143158||||||305|441814
153750|21540 PRAIRIE ST, CHATSWORTH CA|237006|0|237006|237006|301|451127
153751|21540 PRAIRIE ST, CHATSWORTH CA|228311|171420|56891|56891|302|451127
153752||19347|19347|0|0|303|451127
153753||77081|71181|5900|5900|304|451127
153754||||||305|451127
150610|Automobiles and Other Vehicles|0|0|0|0|303|449563
150609|6125 Watt Ave
North Highlands, CA  95660|325000|276285|48715|325000|302|449563
150611|Office Furniture and Equipment|33040|33040|0|33040|304|449563
150612|Other Fixed Liabilities|19730|4325|15405|19730|305|449563
144622||0|0|0|0|303|445109
144623||6810|5260|1550|1550|304|445109
144624||9550|2070|7480|7480|305|445109
149167|6620 FLANDERS DR., SAN DIEGO, CA 92121|160118|0|160118|160118|301|448935
149168|6620 FLANDERS DR., SAN DIEGO, CA 92121|266864|123703|143161|143161|302|448935
149169|Automobiles and Other Vehicles|96456|66707|29749|29749|303|448935
149170|Office Furniture and Equipment|147634|80397|67237|67237|304|448935
149171|Other Fixed Liabilities|0|0|0|0|305|448935
146175|1050 MINNESOTA AVENUE
SAN JOSE, CA|260000|0|260000|290000|301|446825
146176|1050 MINNESOTA AVENUE
SAN JOSE, CA|425414|159836|265578|445000|302|446825
146177|Automobiles and Other Vehicles|0|0|0|0|303|446825
146178|Office Furniture and Equipment|27536|27536|0|15000|304|446825
146179|Other Fixed Liabilities|0|0|0|0|305|446825
134787|Automobiles and Other Vehicles|0|0|0|0|303|430847
134788|Office Furniture and Equipment|65301|46233|19068|19068|304|430847
134789|Other Fixed Liabilities|0|0|0|0|305|430847
139268|702 S BROADWAY
SANTA ANA, CA 92701|160000|0|160000|160000|301|436435
139269|702 S BROADWAY
SANTA ANA, CA 92701|147449|54040|93409|93409|302|436435
139270|Automobiles and Other Vehicles|0|0|0|0|303|436435
139271|Office Furniture and Equipment|31045|29167|1878|1878|304|436435
139272|Other Fixed Liabilities|0|0|0|0|305|436435
147385|3350 Scott Blvd., #57 Santa Clara, CA 95054|817919|62071|755848|600000|302|448025
147386||44914|37153|7761|7500|303|448025
147387||77120|53027|24093|4500|304|448025
147388||||||305|448025
138319|774 VALENCIA STREET, LOS ANGELES, CA 90017|111200|0|111200|111200|301|436088
138320|774 VALENCIA STREET, LOS ANGELES, CA 90017|373354|135518|237836|237836|302|436088
138321|Automobiles and Other Vehicles|0|0|0|0|303|436088
138322|Office Furniture and Equipment|108293|88541|19752|19752|304|436088
138323|Other Fixed Liabilities|0|0|0|0|305|436088
158053||||||303|461299
158054||48136|41597|7239|7239|304|461299
158055||||||305|461299
150387|LAND -BARTLESVILLE, OK|5000|0|5000|5000|301|449428
150388|LAND - TULSA, OK|40000|0|40000|40000|301|449428
150389|BUILDING - 1515 S. MEMORIAL, TULSA, OK|605267|131213|474054|474054|302|449428
150390||||||303|449428
150391||48890|39627|9263|9263|304|449428
150392||||||305|449428
154452|Automobiles and Other Vehicles|18025|7459|10566|10566|303|451349
154453|Office Furniture and Equipment|0|0|0|0|304|451349
154454|Other Fixed Liabilities|0|0|0|0|305|451349
164929|TAYLOR, MICHIGAN|143328|0|143328|143328|302|470896
164930||0|0|0|0|303|470896
164931||46589|13717|32872|32872|304|470896
164932||0|0|0|0|305|470896
152474|Land: 4845 Union Road, Buffalo, NY|71064|0|71064|75000|301|450571
152475|Buildings: 4845 Union Road, Buffalo, NY|144773|105696|39077|74000|302|450571
152476||25407|13170|12237|12000|303|450571
152477||72811|67037|5774|5000|304|450571
152478||0|0|0|0|305|450571
145658|2262 Bath Ave, Brooklyn NY 11214|94590|0|94590|94590|301|446443
145659|2262 Bath Ave, Brooklyn NY 11214|319560||319560|319560|302|446443
145660||||||303|446443
145661||97735||97735|97735|304|446443
145662||0|0|0|0|305|446443
149120|109-16 Jamaica Ave, Richmond Hill, NY. 11418|29731|0|29731|29731|302|448920
149121|Automobiles and Other Vehicles|0|0|0|0|303|448920
149122|Office Furniture and Equipment|0|0|0|0|304|448920
149123|Other Fixed Liabilities|0|0|0|0|305|448920
182393|607/609 Canion, Austin, Texas|10000|0|10000|46691|301|492183
182394|601 Williams Drive, Austin, Texas|290283|151327|138955|332489|302|492183
182395||||||303|492183
182396||50761|42542|8219|8219|304|492183
182397||||||305|492183
156122||||||303|452295
156123||9159|4099|5060|5060|304|452295
156124||||||305|452295
147025|841 CALIFORNIA AVENUE; PGH, PA 15212 |84139|0|84139|84139|301|447798
147026|841 CALIFORNIA AVENUE; PGH, PA 15212|2314213|1078978|1235235|1235235|302|447798
147027||||||303|447798
147028||157602|133744|23858|23858|304|447798
147029||||||305|447798
157173|Philadelphia, {A|392633|203314|189319|0|302|457563
157174||||||303|457563
157175||||||304|457563
157176||||||305|457563
143763||||||303|443582
143764||8160|5167|2991|2991|304|443582
143765||||||305|443582
147890|631 Park st Jacksonville, FL 32204|128410|54463|73947|330000|302|448345
147891||||||303|448345
147892||27732|22247|5485|5485|304|448345
147893||||||305|448345
155701|Automobiles|150578|0|81162|81162|301|452127
155702|Furniture and Fixtures|62877|0|626|626|301|452127
155703||||||303|452127
155704||||||304|452127
155705||||||305|452127
156208|5369 Park Blvd Pinellas Park FL 33781|168000||219999|250000|302|452315
156209||23569|12569|11000|11000|303|452315
156210||19934|8000|6500|6500|304|452315
156211||||||305|452315
156207|   5369 Park Blvd / Parking Lot Behind Building|19900|0|45026|45026|301|452315
143488|||||0|304|443004
143489|||||0|305|443004
143485|0||0|0|0|301|443004
143486|0|||0|0|302|443004
143487|||||0|303|443004
150052|242 S PROGRESS AVE, HARRISBURG, PA|19500|0|19500|19500|301|449243
150053|242 S PROGRESS AVE, HARRISBURG, PA|156824|25180|131644|131644|302|449243
150054||||||303|449243
150055||||||304|449243
150056||||||305|449243
147292|210 QUEEN ANNE AVE N, SEATTLE, WA|49249|0|49249|1152000|301|447980
147293|210 QUEEN ANNE AVE N, SEATTLE, WA|657618|351579|306039|1000|302|447980
147294||||||303|447980
147295||76443|63643|12800|12800|304|447980
147296||||||305|447980
155875|125 W GRAYSON, SAN ANTONIO, TX 78212|100000|0|100000|220610|302|452219
155876|Automobiles and Other Vehicles|0|0|0|0|303|452219
155877|Office Furniture and Equipment|40189|0|40189|12930|304|452219
155878|Other Fixed Liabilities|0|0|0|0|305|452219
143508|2261 S Redwood Road, SLC, UT 84119|4235|0|4235|0|301|443056
143509|2261 S Redwood Road, Suite 14, SLC, UT 84119|92002||67004|0|302|443056
143510||||||303|443056
143511||42449||9500||304|443056
143512||||||305|443056
155399||||||303|451966
155400||25575|15803|9772|9772|304|451966
155401||||||305|451966
144963|1600 South Broadway, St. Louis, MO 63104|5796|0|5796|5796|301|445432
144964|1600 South Broadway, St. Louis, MO 63104|325315|319217|6098|6098|302|445432
144965||38618|13516|25102|25102|303|445432
