OID|SOURCE|LOANS_OWED_START|LOANS_OBTAINED|CASH_REPAYMENT|NON_CASH_REPAYMENT|LOANS_OWED_END|RPT_ID
59|GMAC|0|18256|3059|0|15197|247497
60|FORD MOTOR CREDIT|81176|122557|136514|0|67219|247530
61|Afscme International|0|74494|39000|35494|0|247552
62|NATIONAL CITY BANK|10000|0|10000|0|0|247738
63|NONE|0|0|0|0|0|247741
65|N/A|0|0|0|0|0|247747
66|LABOR CREDIT UNION|15368|0|7261|0|8107|247785
67|NONE|0|0|0|0|0|247836
68|Ford Motor Credit Co.|31854|0|10618|0|21236|247878
69|CHASE AUTO FINANCE|0|30747|0|0|30747|247909
70|FORD CREDIT|1740|0|1740|0|0|247909
71|N/A|0|0|0|0|0|247958
72|None|0|0|0|0|0|247962
73|Buiilding  E St Louis|44943|0|11140|0|33803|247980
74|GMAC FINANCIAL|0|15000|3719|0|11281|247984
75|CHRYSLER FINANCIAL|10417|0|5011|0|5406|247984
76|CHRYSLER FINANCIAL|14397|0|4132|0|10265|247984
77|Colorado Springs National Bank|231900|0|21550|0|210350|247988
78|NONE|0|0|0|0|0|247989
79|NONE|0|0|0|0|0|247995
80|AFSCME International|12503|0|12503|0|0|247999
81|CHRYSLER FINANCIAL|25995|0|5199|0|20796|248012
82|NATIONAL CITY BANK|12319|0|4381|0|7938|248013
83|FORD MOTOR CREDIT CO.|12618|0|5078|0|7540|248013
84|KEYBANK|188599|0|19635|0|168964|248013
85|Local 496 JAC|15000|0|15000|0|0|248046
88|Sun Data|160789|0|32086|0|128703|248109
89|Network Fidelity|427218|113692|81247|0|459663|248109
90|Xerox and other leases|124011|0|60869|0|63142|248109
91|AUTO LOANS-CHRYSLER|98165|0|83976|0|14189|248124
92|NONE|0|0|0|0|0|248128
93|GMAC VEHICLE LOAN|6512|0|4883|0|1629|248139
94|INTL UNION ALL NOV & PROD WKRS|22500|0|0|0|22500|248143
96|None|0|0|0|0|0|248168
98|NONE|0|0|0|0|0|248188
99|None - Not Applicable|0|0|0|0|0|248190
101|None|0|0|0|0|0|248221
103|NORTHERN CALIFORNIA CARPENTERS REGIONAL COUNCIL|0|450000|34452|0|415548|248233
104|New England Regional Council of Carpenters|151862|0|8497|0|143365|248276
105|Commonwealth Bank|0|33841|0|0|33841|248276
108|NONE|0|0|0|0|0|248358
109|N/A|0|0|0|0|0|248367
110|NONE|0|0|0|0|0|248375
111|NONE|0|0|0|0|0|248376
112|NONE|0|0|0|0|0|248379
113|FORD CREDIT|10781|0|3658|0|7123|248400
114|FORD CREDIT|17585|0|3032|0|14553|248400
115|Bowen Scarff Ford|0|20941|20941|0|0|248416
116|GMAC|15972|0|11274|0|4698|248418
117|NONE|0|0|0|0|0|248420
118|NONE|0|0|0|0|0|248432
119|NONE|0|0|0|0|0|248440
120|Ford Motor Credit|0|23332|0|0|23332|248441
121|Ford Motor Credit|0|25600|25600|0|0|248441
123|NONE|0|0|0|0|0|248443
124|NONE|0|0|0|0|0|248444
125|TRUCK NOTE-BANK OF AMERICA|18578|0|3952|0|14626|248453
126|NONE|0|0|0|0|0|248461
127|NONE|0|0|0|0|0|248463
128|Norhthern California Carpenters Regional Council|1142644|0|35575|0|1107069|248476
129|AMEX BUSINESS SYSTEMS|6251|0|1257|0|4994|248481
130|Donald & Emma Trent|162924|0|34567|0|128357|248486
131|NONE|0|0|0|0|0|248497
132|Nepco Credit Union|37748|0|9672|0|28076|248511
133|NONE|0|0|0|0|0|248521
134|Keybank - 4901E Mayflower Ln|383775|0|42373|0|341402|248526
135|AUTO LOAN FORD MOTOR CREDIT|18688|0|8970|0|9718|248537
137|NONE|0|0|0|0|0|248541
138|GMAC|0|26997|6284|0|20713|248549
139|NONE|0|0|0|0|0|248561
140|NONE|0|0|0|0|0|248571
141|DODGE AUTO LOAN|9689|0|2887|0|6802|248572
142|NONE|0|0|0|0|0|248588
143|Detroit Federation of Teachers|163849|0|53280|0|110569|248593
144|N/A|0|0|0|0|0|248598
145|Canon Financial Services, Inc|0|0|5665|0|0|248601
146|Canon Financial Services, Inc.|0|0|649|0|12227|248601
147|M&T Bank|1580289|0|192807|0|1387482|248606
148|NONE|0|0|0|0|0|248665
149|IUOE _ Reserve Fund|251550|0|198000|0|53550|248668
150|UNION PLANTEERS|0|165000|73932|0|91068|248673
151|UNION PLANTEERS|0|28100|0|0|28100|248673
152|UNION PLANTEERS|32467|0|32467|0|0|248673
153|BANK OF NASHVILLE|43493|0|7393|0|36100|248673
154|UNION PLANTEERS|18190|0|5908|0|12282|248673
155|UNION PLANTEERS|951784|0|24557|0|927227|248673
156|AMSOUTH|158663|148354|11276|0|295741|248673
157|NONE|0|0|0|0|0|248675
158|NONE|0|0|0|0|0|248680
159|NATIONAL CITY LINE OF CREDIT|32000|0|32000|0|0|248687
161|Fifth Third Bank|0|230000|714|0|229286|248697
162|Ford Credit|0|24151|4696|0|19455|248697
163|GMAC|0|5000|871|0|4129|248697
164|Chrysler Financial|0|64563|64563|0|0|248700
165|Ford Motor Credit|6082|0|4562|0|1520|248708
169|Overpayment of Due To IWBC|4562|0|1317|0|3245|248728
170|CITIZENS BANK|490000|0|490000|0|0|248731
171|FIFTH THIRD BANK|500000|0|500000|0|0|248731
172|NATIONAL CITY BANK|425000|0|425000|0|0|248731
173|UBC INTERNATIONAL|80000|0|80000|0|0|248731
174|GENERAL MOTORS ACCEPTANCE CORP|0|43400|6723|0|36677|248733
175|NONE|0|0|0|0|0|248743
176|NONE|0|0|0|0|0|248746
177|NONE|0|0|0|0|0|248762
178|NONE|0|0|0|0|0|248792
180|NONE|0|0|0|0|0|248825
181|NONE|0|0|0|0|0|248867
182|NONE|0|0|0|0|0|248870
183|Huntington National Bank - Mtge|180092|0|15761|0|164331|248873
184|Ford Motor Credit - 2002 Taurus|10735|0|10735|0|0|248873
185|Ford Motor Credit -2003 Taurus|18567|0|5259|0|13308|248873
186|Ford Motor Credit - 2005 500|0|16570|435|0|16135|248873
187|Ford Motor Credit - 2005 Focus|0|18273|1942|0|16331|248873
188|GMAC - 3 Buick Centuries|0|51806|11871|0|39935|248873
189|GMAC|0|15029|1642|0|13387|248881
190|FIRST COLLINSVILLE BANK|109795|88195|89185|0|108805|248884
191|Comerica Bank|10691|0|10691|0|0|248890
192|FIRST MIDWEST BANK|7167|0|7167|0|0|248895
193|FIRST MIDWEST BANK|7743|0|7743|0|0|248895
194|GMAC|0|26591|9849|0|16742|248895
195|NONE|0|0|0|0|0|248898
196|NONE|0|0|0|0|0|248905
197|CREDIT CARDS|6516|9813|6516|0|9813|248922
199|FORD MOTOR COMPANY|17454|0|17454|0|0|248935
200|NORTH FORK BANK|21146|0|2188|18958|0|248935
201|NORTH FORK BANK|26208|0|8500|0|17708|248935
202|CHRYSLER AUTO LOAN|6228|0|6228|0|0|248945
203|SNIDER EQUIPMENT LEASE|32843|0|20743|0|12100|248945
204|BUILDING CONSTRUCTION LOAN|151423|0|44101|0|107322|248945
205|BUILDING IMPROVEMENT LOAN|36198|0|10144|0|26054|248945
206|VACATION LOAN PAYABLE|0|170000|5726|0|164274|248945
207|INTERNATION PER CAPITA LOAN|0|71135|0|0|71135|248945
208|Rochester Carpenters LU 85|56386|0|471|0|55915|248991
209|COPIER LEASE/PURCHASE|6565|0|2188|0|4377|248993
210|GMAC Financing|1736|0|1736|0|0|249001
211|GMAC Financing|14096|0|7516|0|6580|249001
212|GMAC Financing|0|21615|0|0|21615|249001
213|Ron Tonkin|31259|0|8155|0|23104|249002
218|Construction Loan -Oak Street Bldg|513189|0|43282|0|469907|249010
219|Union Savings Bank|500000|143216|9862|0|633354|249021
220|SunTrust Bank|0|28550000|28550000|0|0|249039
221|AMCORE BANK|6193|0|6193|0|0|249219
222|RIVERSIDE BANK|0|14239|2237|0|12002|249219
223|UNITED BROTHERHOOD OF CARPENTERS|80563|0|80563|0|0|249253
224|COMMERCE BANK|250000|0|250000|0|0|249253
225|COMMERCE BANK VALCOUR LINE|5719184|0|5719184|0|0|249253
226|Bryn Mawr Trust Co.|1841667|0|281667|0|1560000|249290
227|NONE|0|0|0|0|0|249334
228|Ford Credit|171589|21979|130535|0|63033|249335
229|Marlin Leasing|7885|0|2597|0|5288|249335
230|None|0|0|0|0|0|249354
231|PNC BANK - MORTGAGE|0|300000|11851|0|288149|249381
232|NONE|0|0|0|0|0|249382
233|IBEW International|0|725000|133300|0|591700|249383
234|Tenant lease deposit|9252|0|9252|0|0|249383
236|CHRYSLER PAYABLE|0|24357|1676|0|22681|249416
237|FNB OF THE ROCKIES|200326|0|13119|0|187117|249460
238|NONE|0|0|0|0|0|249462
239|NONE|0|0|0|0|0|249475
240|HUNTINGTON NAT'L BANK-AUTO|5281|0|4854|0|427|249512
241|None|0|0|0|0|0|249531
242|Ford Motor Credit|7640|0|7640|0|0|249533
1373|0|0|0|0|0|0|273568
243|POWERNET CREDIT UNION|50820|0|24802|0|26018|249537
244|KEY BANK NATIONAL ASSOC|190718|0|7631|0|183087|249547
245|Ford Motor Credit|0|21002|21002|0|0|249550
246|NOT APPLICABLE|0|0|0|0|0|249581
247|OLD NATIONAL BANK|276300|0|89092|0|187208|249644
248|FORD CREDIT|2560|0|2560|0|0|249644
249|BROTHERHOOD BANK & TRUST|0|620000|10149|0|609851|249660
250|FORD CREDIT|13005|9320|14186|0|8139|249680
252|THE SAVANNAH BANK|0|75250|0|0|75250|249703
253|NONE|0|0|0|0|0|249715
254|NATIONAL CITY BANK|1000000|0|1000000|0|0|249717
255|AMALGAMATED BANK|0|26000000|200000|0|25800000|249717
257|Ford Credit|16739|0|16739|0|0|249846
258|ACCRUED EXPENSES|2304|0|2304|0|0|249857
259|AUTO LOAN|0|7000|518|0|6482|249866
510|NONE|0|0|0|0|0|266132
262|ELECTRICAL WORKERS 237, INC.|22|0|0|0|22|250065
263|BANK OF AMERICA CREDIT LINE|0|93500|3500|0|90000|250065
264|COLONIAL BANK MORTGAGE|308887|0|308887|0|0|250185
265|FORD MOTOR CREDIT|5175|0|5175|0|0|250190
266|FORD CREDIT|34575|0|5779|28796|0|250516
267|CHASE AUTOMOTIVE|0|54976|10090|0|44886|250516
268|NONE|0|0|0|0|0|250599
269|BLACKHAWK STATE BANK|0|51403|51403|0|0|250930
270|WILMINGTON TRUST CO|64353|0|64353|0|0|250935
271|GMAC CREDIT CORPORATION|117047|36247|15731|0|137563|251040
272|NONE|0|0|0|0|0|251521
273|NONE|0|0|0|0|0|251529
274|AFT|150887|0|10761|0|140126|251670
275|AMALGAMATED BANK OF NY|36666|0|36666|0|0|251670
276|NONE|0|0|0|0|0|251694
277|NOTES PAYABLE|13615|9606|5068|0|18153|251773
278|NONE|0|0|0|0|0|251864
279|Chrysler Financial|0|20240|20240|0|0|251994
280|PAYROLL LIABILITIES|706|0|706|0|0|252055
281|CREDIT CARD PAYABLE|426|0|426|0|0|252055
284|San Diego Firefighters Credit Union|0|50000|50000|0|0|252232
285|Building Promissory Notes|410000|0|20000|0|390000|252232
286|SDFF L145 Dental Acct|0|44975|0|0|44975|252232
287|N/A|0|0|0|0|0|252239
288|UNION SAVINGS BANK|121152|92476|38988|0|174640|252241
289|GMAC|7065|0|7065|0|0|252241
298|NONE|0|0|0|0|0|252252
299|NOT APPLICABLE|0|0|0|0|0|252257
300|ALLIANT ENERGY|28106|0|10991|0|17115|252387
301|COMMUNITY BANK|134967|0|6814|0|128153|252417
302|AUTOMOBILE LOAN|17420|0|3604|0|13816|252418
303|First Trade Union Bank|299150|0|110715|0|188435|252564
305|TEXAS FIRST BANK|0|21375|7875|0|13500|252817
306|NONE|0|0|0|0|0|252819
307|DELL|0|2485|0|0|2485|253174
308|Ford Motor Credit Corp|10084|0|4894|0|5190|253277
309|Security One Credit Union|14803|0|3249|0|11554|253277
310|Powernet|12182|0|12182|0|0|253547
311|NONE|0|0|0|0|0|253616
312|GMAC Financing|9795|0|2161|0|7634|253838
313|NONE|0|0|0|0|0|253881
314|NONE|0|0|0|0|0|253882
315|None|0|0|0|0|0|254080
316|GMAC AUTO FINANCING|44391|0|9424|0|34967|254084
317|CHRYSLER FINANCIAL|0|10000|1436|0|8564|254107
318|NONE|0|0|0|0|0|254259
319|NONE|0|0|0|0|0|254332
320|Lafayette Ambassador Bank|8413|0|8413|0|0|254334
321|IOS Capital|3453|0|692|2761|0|254334
322|Pitney Bowes|18727|0|5762|0|12965|254334
323|Ikon|0|24497|4103|0|20394|254334
324|Great America Leasing|0|10863|1349|0|9514|254334
325|AUTO LOAN|4575|0|4575|0|0|254666
326|MILLWRIGHTS LOCAL #1163|48705|0|0|48705|0|254687
327|NONE|0|0|0|0|0|254710
328|NONE|0|0|0|0|0|254733
329|None|0|0|0|0|0|255062
330|M & T CREDIT CORP|15914|0|5403|0|10511|255169
331|GMAC|3588|0|0|3588|0|255306
332|BLDG TRADE FED CR UNION|12012|0|0|4885|7127|255306
333|Ford Motor Credit Corp.|12409|15335|5553|0|22191|255898
334|NONE|0|0|0|0|0|255997
335|Fidelity Federal Bank-mortgage|180881|0|12702|0|168179|256369
336|Fidelity Federal Bank-auto note|1522|0|1522|0|0|256369
337|Fidelity Federal Bank-auto note|10202|0|3871|0|6331|256369
338|Ford Motor Credit|0|39025|5354|0|33671|256409
339|Ford Motor Credit|0|39275|5352|0|33923|256409
340|Ford Motor Credit|0|45816|5978|0|39838|256409
341|WFS FINANCIAL|14826|0|5177|0|9649|256526
345|GMAC VEHICLE LOANS|77721|0|70168|0|7553|257471
346|LOAN FROM PNC BANK|0|250000|13168|0|236832|257593
347|LOAN PAYABLE (VEHICLES)|102539|0|102539|0|0|257973
348|Amalgamated Bank of Chicago|30000|0|30000|0|0|257976
349|NONE|0|0|0|0|0|257978
351|ARVEST BANK (FORMERLY SUPERIOR FED. BANK)|7744|0|3416|0|4328|258082
352|BTA FEDERAL CREDIT UNION|12068|0|12068|0|0|258509
353|BTA FEDERAL CREDIT UNION|0|23575|682|0|22893|258509
354|CHRYSLER FINANCIAL|0|24941|24941|0|0|258509
355|Fidelity Federal Bank|316352|0|28746|0|287606|258549
356|CHRYSLER FINANCIAL|19443|0|6481|0|12962|258605
357|AMALGAMATED BANK|98530|0|98530|0|0|258833
358|GE CAPITAL CORPORATION|191161|0|191161|0|0|258833
359|FORD MOTOR CREDIT|0|81249|17175|0|64074|259510
360|Loan Payable - General Fund|20771|0|0|0|20771|259654
361|Capitalized Equip Lease|18348|0|3514|0|14834|259654
362|Mortgage payable Bank of America - Tri Cities|229208|0|229208|0|0|259662
363|Mortgage payable Key Bank - Olympia|147884|0|147884|0|0|259662
364|Mortgage payable Key Bank- Auburn|2270517|17130|502471|0|1785176|259662
365|Note payable Key Bank - equipment loan|0|75000|75000|0|0|259662
366|Note payable Key Bank - buildout|0|722315|387117|0|335198|259662
367|NYSUT Computer|2089|0|2089|0|0|259697
369|FORD CREDIT|2940|0|2940|0|0|259704
370|XEROX COPIER|22166|0|5818|0|16348|259704
372|Bank of America|0|400000|400000|0|0|260525
373|Oracle Credit Corp|77487|0|77487|0|0|260525
374|SOUTHSIDE BANK|25716|0|13144|0|12572|260530
375|COPY WORLD|2600|0|2600|0|0|260695
376|BANK OF AMERICA - VISA|0|10000|445|0|9555|260858
377|CWA NATIONAL OFFICE|14600|0|0|0|14600|260934
379|LIFE CREDIT UNION|97881|25900|48638|0|75143|260946
380|NONE|0|0|0|0|0|260995
382|CITIZENS BANK|0|2500000|0|0|2500000|260997
383|NONE|0|0|0|0|0|260999
384|NONE|0|0|0|0|0|261044
385|NATIONAL CWA|380973|0|0|24496|356477|261106
386|DEUTSCHE BANK|4500000|0|0|0|4500000|261118
387|MICROSOFT LEASING|0|20930|2907|0|18023|261118
388|ELEVATOR CONSTRUCTORS|1000|0|1000|0|0|261195
389|Promissory Note 6.5% Due 12/19/2004|158245|0|158245|0|0|261196
390|Promissory Note 5.79% Due 12/9/2014|0|160000|8973|0|151027|261196
391|XEROX COPIER|11078|0|3036|0|8042|261201
392|CHRYSLER FINANCIAL|26977|0|4976|0|22001|261233
393|International CWA|236581|0|6532|0|230049|261326
395|JPMorgan Chase|2408333|0|215000|0|2193333|261332
399|CWA NATIONAL|340655|0|35396|0|305259|261477
400|CWA LO 9400-REC'D IN ERROR|50000|0|27007|22993|0|261477
401|NATIONAL CITY BANK|138614|0|138614|0|0|261480
402|CWA NATIONAL|281014|0|246560|34454|0|261481
403|HICKORY POINT BANK|6625|0|6625|0|0|261482
404|NONE|0|0|0|0|0|261483
405|NONE|0|0|0|0|0|261484
406|Ford Credit Company|963|6858|1738|0|6083|261490
407|GMAC|270830|183379|64007|79512|310690|261518
408|FORD MOTOR CREDIT|55465|0|13533|19238|22694|261518
409|NISSAN MOTOR ACCEP. CORP.|28681|0|1854|26827|0|261518
410|CHASE AUTOMOTIVE FINANCE|35300|0|9396|0|25904|261518
411|CHRYSLER FINANCIAL|0|67125|8919|0|58206|261518
412|NONE|0|0|0|0|0|261524
413|SOUTHSIDE BANK|8227|0|4416|0|3811|261526
414|SOUTHSIDE BANK|10918|0|3469|0|7449|261526
415|Advanced Dues from National|0|800|0|0|800|261602
416|CWA INTERNATIONAL UNION|72748|0|6424|0|66324|261606
417|CALIFORNIA LEASING|0|45962|33733|0|12229|261606
418|Washington Real Estate Holdings, Inc.|40477|0|40477|0|0|261616
419|Comdial Phone Systems|485|0|485|0|0|261616
420|N/A|0|0|0|0|0|261628
421|STANDARD FEDERAL BANK|30356|0|1000|0|29356|261672
422|CWA International|28179|0|11459|0|16720|261674
423|IKON COPIER LEASE|27520|0|8422|0|19098|261714
424|W F COMPUTER SYSTEM LEASE|22045|0|5251|0|16794|261714
425|FIRST TRUST BANK OF ILLINOIS|0|29500|1630|0|27870|261717
426|NONE|0|0|0|0|0|261718
428|NONE|0|0|0|0|0|261723
429|NONE|0|0|0|0|0|261738
430|IUE - To Construct Union Hall|30600|0|4550|0|26050|261748
431|COMM WORKERS OF AMERICA|1049849|0|13710|0|1036139|261749
432|Notes Payable|67417|30073|24224|0|73266|261751
433|NOT APPLICABLE|0|0|0|0|0|261769
434|AFSCME INTERNATIONAL|62698|0|25080|0|37618|261934
435|BANK OF AMERICA|1404873|0|66184|0|1338689|261934
436|MILESTONE ASSOCIATES|114790|0|10577|0|104213|261934
437|Comerica Bank|5000000|0|1145837|0|3854163|261937
438|Parish National Bank|17412|0|5081|0|12331|261974
439|Parish National Bank|0|66350|0|0|66350|261974
461|Note payable - CWA National Office|189421|0|2165|0|187256|262634
462|DELL CAPITAL LEASE|1132|0|670|0|462|262660
443|Bank of The Cascades|0|2000000|31089|0|1968911|262223
444|International MRF Loan|0|190000|3434|0|186566|262354
445|Legal (Int'l)|15200|0|4400|0|10800|262355
446|Line of Credit (Allco)|7128|0|2443|0|4685|262355
447|Pension (Int'l)|0|3700|0|0|3700|262355
452|AUTO LOAN|0|23309|0|0|23309|262526
453|COMM WORKERS OF AMERICA|240275|0|4193|0|236082|262527
454|Credit Card|222|0|222|0|0|262624
455|GMAC|24491|0|7771|0|16720|262624
456|FORD|0|33086|4182|9500|19404|262624
463|C W A National|0|200000|0|0|200000|262674
458|FORD CREDIT - FORD TAURUS|0|5317|5317|0|0|262632
459|FORD CREDIT - FORD TAURUS|0|4066|4066|0|0|262632
460|FORD CREDIT - FORD TAURUS|0|5688|5688|0|0|262632
464|Certificates payable|3350|0|0|0|3350|262737
465|FORD CREDIT|18168|0|4788|0|13380|262767
466|FORD CREDIT|0|22018|5395|0|16623|262767
468|NONE|0|0|0|0|0|263103
471|General Motors Acceptance Corp|5978|0|5978|0|0|263568
472|Ford Credit Corporation|27066|0|15357|0|11709|263568
473|The Bank of Edwardsville|2446|0|2446|0|0|263568
474|The Bank of Edwardsville|15463|0|15463|0|0|263568
475|General Motors Acceptance Corp|0|31997|0|0|31997|263568
477|Chrysler Financial|2753|0|2753|0|0|263694
478|Key Equipment|186889|0|186889|0|0|263694
479|Chrysler Financial|0|7600|7600|0|0|263694
480|Chrysler Financial|0|35899|5932|0|29967|263694
481|Chrysler Financial|0|3407|3407|0|0|263694
482|None.|0|0|0|0|0|263791
483|1126 HOUR CORP|0|5000|5000|0|0|264009
484|N/A|0|0|0|0|0|264101
485|CWA NATIONAL|239231|0|25220|0|214011|264104
486|PROMISSORY NOTE, DUE 5/2007|49385|0|2889|0|46496|264258
487|CREDIT LINE|0|10000|6949|0|3051|264258
488|N/A|0|0|0|0|0|264264
489|N/A|0|0|0|0|0|264264
490|N/A|0|0|0|0|0|264264
491|N/A|0|0|0|0|0|264264
492|N/A|0|0|0|0|0|264264
493|N/A|0|0|0|0|0|264264
494|N/A|0|0|0|0|0|264264
495|N/A|0|0|0|0|0|264264
496|N/A|0|0|0|0|0|264264
497|N/A|0|0|0|0|0|264264
498|N/A|0|0|0|0|0|264264
499|CWA INTERNATIONAL|0|57000|0|0|57000|264349
500|GMAC|15276|0|4629|0|10647|264368
501|NONE|0|0|0|0|0|264994
502|Canon Financial|15586|0|3401|0|12185|265304
503|SOVEREIGN BANK|1324520|300000|1457101|0|167419|265307
504|Credit Cards/Other (Net)|677|1651|677|0|1651|265640
507|Jefferson Bank|4688|0|4688|0|0|265815
509|NONE|0|0|0|0|0|266077
765|NONE|0|0|0|0|0|270798
511|Op. Eng. #3 FCU Loan #142|0|25910|2254|0|23656|266263
512|Op. Eng. #3 FCU Loan #143|0|23876|2002|0|21874|266263
513|Op. Eng. #3 FCU Loan #144|0|23876|2002|0|21874|266263
514|Op. Eng. #3 FCU Loan #145|0|27569|0|0|27569|266263
515|SBC Capital Lease payable|0|7297|2930|0|4367|266263
516|Repayments made on mortgage|0|0|14080|0|0|266263
517|NONE|0|0|0|0|0|266307
518|COLONIAL BANK|0|455028|0|0|455028|266345
519|AMALGAMATED BANK OF NY|45090|38444|21347|0|62187|266347
520|GMAC|0|0|3469|0|30379|266349
521|FORD CREDIT|0|0|997|0|0|266349
522|OPEIU International|13000|0|13000|0|0|266541
523|OPEIU International|87000|0|18000|0|69000|266541
524|Ford Motor Credit|9531|0|5546|0|3985|266569
525|GMAC Finance|5000|0|5000|0|0|266702
526|NONE|0|0|0|0|0|266747
531|FORD MOTOR CREDIT|37737|0|7686|0|30051|266908
532|GMAC|42479|0|8461|0|34018|266908
533|Members/Districts|7689|0|4432|0|3257|266962
534|NONE|0|0|0|0|0|267019
535|N/A|0|0|0|0|0|267094
537|NONE|0|0|0|0|0|267336
539|C.W.A. AFL-CIO NAT'L UNION|332817|0|38095|0|294722|267397
540|BUILDING TRADES FCU|194483|0|35463|0|159020|267397
541|BUILDING TRADES FCU|0|23664|506|0|23158|267397
542|BUILDING TRADES FCU|0|23655|506|0|23149|267397
543|BUILDING TRADES FCU|0|24921|531|0|24390|267397
544|BUILDING TRADES FCU|0|25137|536|0|24601|267397
545|BUILDING TRADES FCU|0|25137|536|0|24601|267397
546|BUILDING TRADES FCU|0|24922|531|0|24391|267397
547|BUILDING TRADES FCU. ITEM69|0|21655|224|0|21431|267397
548|BUILDING TRADES FCU|0|25525|264|0|25261|267397
549|G.M.A.C.|5856|0|5856|0|0|267397
550|S.B.C. CAPITAL|30938|0|30938|0|0|267397
551|FORD CREDIT|18365|0|7007|0|11358|267397
565|Automotive Federal Credit Union|64558|0|33511|0|31047|267442
566|GMAC|945|0|945|0|0|267454
567|Ford Motor Credit Corp.|12989|0|5510|0|7479|267454
568|Ford Motor Credit Corp.|0|23865|2652|0|21213|267454
569|Ford Motor Credit Corp.|0|26386|2877|0|23509|267454
571|DELL COMPUTERS|1312|0|1312|0|0|267804
572|NONE|0|0|0|0|0|267836
574|NONE|0|0|0|0|0|267863
575|NONE|0|0|0|0|0|267865
576|0|0|0|0|0|0|267867
577|MERCHANTS & MARINE BANK|4092|0|4092|0|0|267873
578|IAM&AW LL 124|15000|0|15000|0|0|267987
579|GMAC|274210|424483|81648|201429|415616|268019
580|CHRYSLER FINANCIAL|12672|0|3663|0|9009|268032
581|None|0|0|0|0|0|268069
582|FORD MOTOR CREDIT(106828)|14719|0|2820|0|11899|268115
583|FORD MOTOR CREDIT(117287)|15336|0|2537|0|12799|268115
584|OPCMIA International Union|0|50000|50000|0|0|268116
585|Note payable- CWA International|12313|0|1437|0|10876|268118
586|NONE|0|0|0|0|0|268119
587|Wells Fargo Bank|24431|0|9408|0|15023|268181
588|First City Bank|0|16116|3672|0|12444|268181
589|First City Bank|0|14776|3367|0|11409|268181
590|First City Bank|0|14296|3258|0|11038|268181
591|First City Bank|0|14296|3258|0|11038|268181
592|First City Bank|0|21591|4920|0|16671|268181
593|First City Bank|0|16165|2845|0|13320|268181
594|NOTE PAYABLE-FORD CREDIT|0|7998|1067|0|6931|268259
595|M&T BANK|6713|0|6713|0|0|268278
596|NONE|0|0|0|0|0|268289
598|GMAC|26269|0|4508|0|21761|268312
599|Mortgage-Citizens Bank|265607|0|265607|0|0|268393
600|NONE|0|0|0|0|0|268457
601|Desert Energy Federal Credit Union|0|21463|6993|0|14470|268458
602|OTHER FUNDS|13859|0|13859|0|0|268521
603|BANK ERRORS|14361|4108|14361|0|4108|268521
604|OWED TO IMPREST|19441|0|19441|0|0|268521
605|WITHHOLDING OWED|11708|0|11708|0|0|268521
607|Winchester Savings Bank|336010|0|5232|0|330778|268532
608|AUTO LOAN|0|12000|2846|0|9154|268535
609|US BANK|146245|0|55078|0|91167|268564
610|COLUMBIA STATE BANK|0|32084|15732|0|16352|268569
613|NONE|0|0|0|0|0|268593
614|GMAC|41024|0|10004|0|31020|268652
615|FORD MOTOR CREDIT COMPANY|152981|7058|48236|17145|94658|268652
616|NORTHEASTERN ENGINEERS CREDIT UNION -AUTOMOBILE|0|17334|1510|0|15824|268652
617|vehicle loan|10205|0|10205|0|0|268668
